Phi[deg],Theta[deg],dB(RealizedGainTotal)
36,96,-9.58282
38,96,-9.11256
40,96,-8.67462
42,96,-8.2664
44,96,-7.88558
46,96,-7.53015
48,96,-7.19828
50,96,-6.88839
52,96,-6.59906
54,96,-6.329
56,96,-6.0771
58,96,-5.84233
60,96,-5.6238
62,96,-5.42067
64,96,-5.23222
66,96,-5.05779
68,96,-4.89677
70,96,-4.74864
72,96,-4.61292
74,96,-4.48916
76,96,-4.37699
78,96,-4.27606
80,96,-4.18607
82,96,-4.10673
84,96,-4.03783
86,96,-3.97915
88,96,-3.93053
90,96,-3.89182
92,96,-3.86291
94,96,-3.84372
96,96,-3.8342
98,96,-3.83431
100,96,-3.84407
102,96,-3.86351
104,96,-3.8927
106,96,-3.93172
108,96,-3.98072
110,96,-4.03985
112,96,-4.10932
114,96,-4.18936
116,96,-4.28024
118,96,-4.38228
120,96,-4.49584
122,96,-4.62132
124,96,-4.75918
126,96,-4.90992
128,96,-5.07411
130,96,-5.25237
132,96,-5.44541
134,96,-5.65399
136,96,-5.87899
138,96,-6.12138
140,96,-6.38222
142,96,-6.66274
144,96,-6.9643
146,96,-7.28848
148,96,-7.63705
150,96,-8.01206
152,96,-8.41587
154,96,-8.85127
156,96,-9.32149
158,96,-9.83043
160,96,-10.3827
162,96,-10.984
164,96,-11.6411
166,96,-12.3628
168,96,-13.1599
170,96,-14.0464
172,96,-15.0406
174,96,-16.1668
176,96,-17.4575
178,96,-18.9564
180,96,-20.7189
-180,98,-20.4499
-178,98,-22.219
-176,98,-24.0308
-174,98,-25.3974
-172,98,-25.5265
-170,98,-24.3211
-168,98,-22.544
-166,98,-20.759
-164,98,-19.1475
-162,98,-17.7313
-160,98,-16.4891
-158,98,-15.3932
-156,98,-14.4189
-154,98,-13.5463
-152,98,-12.7592
-150,98,-12.0451
-148,98,-11.3937
-146,98,-10.7969
-144,98,-10.2481
-142,98,-9.74173
-140,98,-9.27333
-138,98,-8.83906
-136,98,-8.43568
-134,98,-8.06046
-132,98,-7.71102
-130,98,-7.38532
-128,98,-7.0816
-126,98,-6.79829
-124,98,-6.53405
-122,98,-6.28767
-120,98,-6.0581
-118,98,-5.84441
-116,98,-5.64576
-114,98,-5.46143
-112,98,-5.29076
-110,98,-5.13319
-108,98,-4.98819
-106,98,-4.85532
-104,98,-4.73418
-102,98,-4.62442
-100,98,-4.52574
-98,98,-4.43787
-96,98,-4.36059
-94,98,-4.29371
-92,98,-4.23706
-90,98,-4.19053
-88,98,-4.15401
-86,98,-4.12743
-84,98,-4.11074
-82,98,-4.10394
-80,98,-4.10703
-78,98,-4.12004
-76,98,-4.14304
-74,98,-4.17613
-72,98,-4.2194
-70,98,-4.27302
-68,98,-4.33715
-66,98,-4.412
-64,98,-4.49781
-62,98,-4.59484
-60,98,-4.7034
-58,98,-4.82382
-56,98,-4.9565
-54,98,-5.10184
-52,98,-5.26031
-50,98,-5.43243
-48,98,-5.61876
-46,98,-5.81993
-44,98,-6.03662
-42,98,-6.26959
-40,98,-6.51967
-38,98,-6.78778
-36,98,-7.07496
-34,98,-7.38232
-32,98,-7.71113
-30,98,-8.06277
-28,98,-8.43881
-26,98,-8.84095
-24,98,-9.2711
-22,98,-9.73134
-20,98,-10.224
-18,98,-10.7514
-16,98,-11.3162
-14,98,-11.9208
-12,98,-12.5673
-10,98,-13.257
-8,98,-13.9893
-6,98,-14.7603
-4,98,-15.5599
-2,98,-16.3676
0,98,-17.147
2,98,-17.8405
4,98,-18.3702
6,98,-18.6535
8,98,-18.6366
10,98,-18.3233
12,98,-17.7727
14,98,-17.0681
16,98,-16.2856
18,98,-15.4802
20,98,-14.6861
22,98,-13.9222
24,98,-13.1977
26,98,-12.516
28,98,-11.8774
30,98,-11.2804
32,98,-10.723
34,98,-10.2024
36,98,-9.71629
38,98,-9.26212
40,98,-8.83762
42,98,-8.44069
44,98,-8.06943
46,98,-7.72211
48,98,-7.39716
50,98,-7.0932
52,98,-6.80896
54,98,-6.54329
56,98,-6.29519
58,98,-6.06372
60,98,-5.84806
62,98,-5.64745
64,98,-5.46121
66,98,-5.28873
68,98,-5.12947
70,98,-4.98291
72,98,-4.84862
74,98,-4.72619
76,98,-4.61525
78,98,-4.51549
80,98,-4.42661
82,98,-4.34836
84,98,-4.28053
86,98,-4.22291
88,98,-4.17534
90,98,-4.1377
92,98,-4.10987
94,98,-4.09177
96,98,-4.08335
98,98,-4.08458
100,98,-4.09547
102,98,-4.11603
104,98,-4.14635
106,98,-4.18649
108,98,-4.2366
110,98,-4.29681
112,98,-4.36732
114,98,-4.44835
116,98,-4.54017
118,98,-4.64309
120,98,-4.75744
122,98,-4.88363
124,98,-5.02209
126,98,-5.17332
128,98,-5.33787
130,98,-5.51635
132,98,-5.70945
134,98,-5.91793
136,98,-6.14264
138,98,-6.38453
140,98,-6.64464
142,98,-6.92418
144,98,-7.22448
146,98,-7.54707
148,98,-7.89367
150,98,-8.26627
152,98,-8.66717
154,98,-9.09902
156,98,-9.56493
158,98,-10.0686
160,98,-10.6144
162,98,-11.2075
164,98,-11.8545
166,98,-12.5631
168,98,-13.3431
170,98,-14.2066
172,98,-15.1689
174,98,-16.2495
176,98,-17.4722
178,98,-18.8645
180,98,-20.4499
-180,100,-19.9734
-178,100,-21.4008
-176,100,-22.7319
-174,100,-23.6312
-172,100,-23.711
-170,100,-22.9305
-168,100,-21.6493
-166,100,-20.2292
-164,100,-18.8562
-162,100,-17.5943
-160,100,-16.4546
-158,100,-15.4289
-156,100,-14.5044
-154,100,-13.668
-152,100,-12.9079
-150,100,-12.2143
-148,100,-11.5789
-146,100,-10.9947
-144,100,-10.4558
-142,100,-9.95748
-140,100,-9.49555
-138,100,-9.06653
-136,100,-8.66743
-134,100,-8.29569
-132,100,-7.94909
-130,100,-7.6257
-128,100,-7.32382
-126,100,-7.042
-124,100,-6.77892
-122,100,-6.53345
-120,100,-6.30457
-118,100,-6.09139
-116,100,-5.8931
-114,100,-5.70902
-112,100,-5.5385
-110,100,-5.38101
-108,100,-5.23603
-106,100,-5.10316
-104,100,-4.98199
-102,100,-4.87219
-100,100,-4.77347
-98,100,-4.68558
-96,100,-4.6083
-94,100,-4.54143
-92,100,-4.48482
-90,100,-4.43835
-88,100,-4.40191
-86,100,-4.37544
-84,100,-4.35887
-82,100,-4.3522
-80,100,-4.35541
-78,100,-4.36853
-76,100,-4.39162
-74,100,-4.42475
-72,100,-4.46802
-70,100,-4.52155
-68,100,-4.58551
-66,100,-4.66008
-64,100,-4.74547
-62,100,-4.84192
-60,100,-4.94972
-58,100,-5.06918
-56,100,-5.20064
-54,100,-5.34449
-52,100,-5.50116
-50,100,-5.67113
-48,100,-5.8549
-46,100,-6.05306
-44,100,-6.26622
-42,100,-6.49507
-40,100,-6.74037
-38,100,-7.00294
-36,100,-7.28368
-34,100,-7.58357
-32,100,-7.90371
-30,100,-8.24526
-28,100,-8.60951
-26,100,-8.99785
-24,100,-9.41175
-22,100,-9.85278
-20,100,-10.3225
-18,100,-10.8226
-16,100,-11.3543
-14,100,-11.9188
-12,100,-12.5162
-10,100,-13.1457
-8,100,-13.8039
-6,100,-14.4838
-4,100,-15.173
-2,100,-15.8501
0,100,-16.4832
2,100,-17.0276
4,100,-17.4304
6,100,-17.6409
8,100,-17.6285
10,100,-17.3951
12,100,-16.9749
14,100,-16.4195
16,100,-15.7813
18,100,-15.1035
20,100,-14.4168
22,100,-13.7411
24,100,-13.0884
26,100,-12.4648
28,100,-11.8735
30,100,-11.3151
32,100,-10.7893
34,100,-10.295
36,100,-9.83069
38,100,-9.39477
40,100,-8.98564
42,100,-8.60171
44,100,-8.2415
46,100,-7.90362
48,100,-7.58676
50,100,-7.28976
52,100,-7.01151
54,100,-6.75104
56,100,-6.50744
58,100,-6.27989
60,100,-6.06766
62,100,-5.87005
64,100,-5.68646
66,100,-5.51633
68,100,-5.35916
70,100,-5.21449
72,100,-5.08191
74,100,-4.96104
76,100,-4.85156
78,100,-4.75317
80,100,-4.6656
82,100,-4.58861
84,100,-4.52199
86,100,-4.46558
88,100,-4.4192
90,100,-4.38275
92,100,-4.35611
94,100,-4.3392
96,100,-4.33198
98,100,-4.33441
100,100,-4.3465
102,100,-4.36827
104,100,-4.39977
106,100,-4.44109
108,100,-4.49233
110,100,-4.55365
112,100,-4.62521
114,100,-4.70724
116,100,-4.79997
118,100,-4.90372
120,100,-5.01879
122,100,-5.14558
124,100,-5.28451
126,100,-5.43605
128,100,-5.60075
130,100,-5.77918
132,100,-5.97203
134,100,-6.18002
136,100,-6.40397
138,100,-6.64481
140,100,-6.90356
142,100,-7.18135
144,100,-7.47949
146,100,-7.79943
148,100,-8.14283
150,100,-8.51156
152,100,-8.90778
154,100,-9.334
156,100,-9.79311
158,100,-10.2885
160,100,-10.8241
162,100,-11.4046
164,100,-12.0358
166,100,-12.7242
168,100,-13.4778
170,100,-14.3065
172,100,-15.2214
174,100,-16.2355
176,100,-17.3618
178,100,-18.6099
180,100,-19.9734
-180,102,-19.392
-178,102,-20.5179
-176,102,-21.4912
-174,102,-22.101
-172,102,-22.1529
-170,102,-21.6287
-168,102,-20.7043
-166,102,-19.5975
-164,102,-18.4582
-162,102,-17.3622
-160,102,-16.3395
-158,102,-15.3977
-156,102,-14.5344
-154,102,-13.7436
-152,102,-13.0181
-150,102,-12.3513
-148,102,-11.7368
-146,102,-11.1692
-144,102,-10.6436
-142,102,-10.1561
-140,102,-9.70297
-138,102,-9.28116
-136,102,-8.88799
-134,102,-8.52114
-132,102,-8.17856
-130,102,-7.85848
-128,102,-7.55934
-126,102,-7.27974
-124,102,-7.01848
-122,102,-6.77448
-120,102,-6.54678
-118,102,-6.33453
-116,102,-6.13699
-114,102,-5.95347
-112,102,-5.7834
-110,102,-5.62623
-108,102,-5.48151
-106,102,-5.34883
-104,102,-5.22781
-102,102,-5.11813
-100,102,-5.01952
-98,102,-4.93174
-96,102,-4.85456
-94,102,-4.7878
-92,102,-4.73133
-90,102,-4.685
-88,102,-4.64872
-86,102,-4.62241
-84,102,-4.60602
-82,102,-4.59951
-80,102,-4.60287
-78,102,-4.61613
-76,102,-4.63932
-74,102,-4.67249
-72,102,-4.71573
-70,102,-4.76916
-68,102,-4.8329
-66,102,-4.90711
-64,102,-4.99199
-62,102,-5.08776
-60,102,-5.19466
-58,102,-5.31298
-56,102,-5.44302
-54,102,-5.58515
-52,102,-5.73973
-50,102,-5.90721
-48,102,-6.08805
-46,102,-6.28275
-44,102,-6.49189
-42,102,-6.71605
-40,102,-6.95592
-38,102,-7.21219
-36,102,-7.48565
-34,102,-7.77714
-32,102,-8.08754
-30,102,-8.41781
-28,102,-8.76896
-26,102,-9.14203
-24,102,-9.53809
-22,102,-9.95818
-20,102,-10.4032
-18,102,-10.8741
-16,102,-11.371
-14,102,-11.894
-12,102,-12.4417
-10,102,-13.0116
-8,102,-13.5987
-6,102,-14.1945
-4,102,-14.7859
-2,102,-15.3533
0,102,-15.8701
2,102,-16.3031
4,102,-16.6159
6,102,-16.7768
8,102,-16.767
10,102,-16.588
12,102,-16.2603
14,102,-15.8168
16,102,-15.2938
18,102,-14.7237
20,102,-14.1325
22,102,-13.5387
24,102,-12.9549
26,102,-12.3889
28,102,-11.8456
30,102,-11.3272
32,102,-10.8348
34,102,-10.3684
36,102,-9.92767
38,102,-9.51167
40,102,-9.11944
42,102,-8.74993
44,102,-8.40206
46,102,-8.07476
48,102,-7.76703
50,102,-7.4779
52,102,-7.20648
54,102,-6.95193
56,102,-6.7135
58,102,-6.49046
60,102,-6.28217
62,102,-6.08804
64,102,-5.90751
66,102,-5.74011
68,102,-5.58537
70,102,-5.44288
72,102,-5.31228
74,102,-5.19324
76,102,-5.08544
78,102,-4.98862
80,102,-4.90253
82,102,-4.82696
84,102,-4.76173
86,102,-4.70665
88,102,-4.6616
90,102,-4.62646
92,102,-4.60111
94,102,-4.5855
96,102,-4.57957
98,102,-4.58329
100,102,-4.59666
102,102,-4.6197
104,102,-4.65244
106,102,-4.69498
108,102,-4.7474
110,102,-4.80984
112,102,-4.88247
114,102,-4.96548
116,102,-5.05911
118,102,-5.16363
120,102,-5.27936
122,102,-5.40666
124,102,-5.54592
126,102,-5.69762
128,102,-5.86225
130,102,-6.04039
132,102,-6.23266
134,102,-6.43979
136,102,-6.66256
138,102,-6.90183
140,102,-7.15858
142,102,-7.43392
144,102,-7.72904
146,102,-8.04533
148,102,-8.38434
150,102,-8.74781
152,102,-9.13773
154,102,-9.55639
156,102,-10.0064
158,102,-10.4907
160,102,-11.0128
162,102,-11.5767
164,102,-12.1871
166,102,-12.8493
168,102,-13.5693
170,102,-14.3539
172,102,-15.21
174,102,-16.1441
176,102,-17.1593
178,102,-18.2504
180,102,-19.392
-180,104,-18.7789
-178,104,-19.6638
-176,104,-20.3868
-174,104,-20.8175
-172,104,-20.853
-170,104,-20.4844
-168,104,-19.8038
-166,104,-18.9414
-164,104,-18.0066
-162,104,-17.0691
-160,104,-16.1659
-158,104,-15.3137
-156,104,-14.5182
-154,104,-13.7792
-152,104,-13.0939
-150,104,-12.4586
-148,104,-11.8691
-146,104,-11.3215
-144,104,-10.8123
-142,104,-10.338
-140,104,-9.89575
-138,104,-9.48292
-136,104,-9.09719
-134,104,-8.73652
-132,104,-8.39908
-130,104,-8.08328
-128,104,-7.78769
-126,104,-7.51105
-124,104,-7.25223
-122,104,-7.01025
-120,104,-6.7842
-118,104,-6.57331
-116,104,-6.37687
-114,104,-6.19425
-112,104,-6.0249
-110,104,-5.86832
-108,104,-5.72408
-106,104,-5.59178
-104,104,-5.47109
-102,104,-5.36169
-100,104,-5.26333
-98,104,-5.17578
-96,104,-5.09882
-94,104,-5.03228
-92,104,-4.97603
-90,104,-4.92992
-88,104,-4.89386
-86,104,-4.86778
-84,104,-4.8516
-82,104,-4.8453
-80,104,-4.84885
-78,104,-4.86225
-76,104,-4.88554
-74,104,-4.91874
-72,104,-4.96194
-70,104,-5.01521
-68,104,-5.07868
-66,104,-5.15247
-64,104,-5.23676
-62,104,-5.33172
-60,104,-5.43758
-58,104,-5.55459
-56,104,-5.68302
-54,104,-5.82318
-52,104,-5.97541
-50,104,-6.14009
-48,104,-6.31763
-46,104,-6.50847
-44,104,-6.71311
-42,104,-6.93206
-40,104,-7.16589
-38,104,-7.4152
-36,104,-7.68064
-34,104,-7.96288
-32,104,-8.26263
-30,104,-8.58062
-28,104,-8.91758
-26,104,-9.27423
-24,104,-9.65124
-22,104,-10.0492
-20,104,-10.4684
-18,104,-10.9089
-16,104,-11.3704
-14,104,-11.8517
-12,104,-12.3507
-10,104,-12.8635
-8,104,-13.3843
-6,104,-13.9044
-4,104,-14.4111
-2,104,-14.8875
0,104,-15.3124
2,104,-15.6611
4,104,-15.9087
6,104,-16.0343
8,104,-16.0263
10,104,-15.8854
12,104,-15.6248
14,104,-15.266
16,104,-14.8342
18,104,-14.3536
20,104,-13.8452
22,104,-13.3252
24,104,-12.8057
26,104,-12.2951
28,104,-11.7988
30,104,-11.3206
32,104,-10.8622
34,104,-10.4249
36,104,-10.0088
38,104,-9.6139
40,104,-9.23976
42,104,-8.88579
44,104,-8.5513
46,104,-8.23556
48,104,-7.93784
50,104,-7.65741
52,104,-7.39355
54,104,-7.1456
56,104,-6.91293
58,104,-6.69495
60,104,-6.4911
62,104,-6.30089
64,104,-6.12383
66,104,-5.95951
68,104,-5.80753
70,104,-5.66753
72,104,-5.53918
74,104,-5.4222
76,104,-5.3163
78,104,-5.22125
80,104,-5.13684
82,104,-5.06287
84,104,-4.99916
86,104,-4.94557
88,104,-4.90197
90,104,-4.86825
92,104,-4.84431
94,104,-4.8301
96,104,-4.82555
98,104,-4.83064
100,104,-4.84536
102,104,-4.86972
104,104,-4.90377
106,104,-4.94756
108,104,-5.00119
110,104,-5.06478
112,104,-5.13848
114,104,-5.22246
116,104,-5.31696
118,104,-5.42221
120,104,-5.53852
122,104,-5.66623
124,104,-5.8057
126,104,-5.95738
128,104,-6.12175
130,104,-6.29935
132,104,-6.49077
134,104,-6.69668
136,104,-6.91783
138,104,-7.15504
140,104,-7.40922
142,104,-7.6814
144,104,-7.97271
146,104,-8.28442
148,104,-8.61794
150,104,-8.97486
152,104,-9.35697
154,104,-9.76629
156,104,-10.2051
158,104,-10.6759
160,104,-11.1816
162,104,-11.7255
164,104,-12.3111
166,104,-12.9423
168,104,-13.623
170,104,-14.3573
172,104,-15.148
174,104,-15.9958
176,104,-16.8963
178,104,-17.8351
180,104,-18.7789
-180,106,-18.1769
-178,106,-18.8769
-176,106,-19.4253
-174,106,-19.7411
-172,106,-19.7663
-170,106,-19.4962
-168,106,-18.9822
-166,106,-18.3042
-164,106,-17.5386
-162,106,-16.7427
-160,106,-15.953
-158,106,-15.1903
-156,106,-14.4649
-154,106,-13.7811
-152,106,-13.1395
-150,106,-12.5391
-148,106,-11.9777
-146,106,-11.453
-144,106,-10.9624
-142,106,-10.5035
-140,106,-10.0739
-138,106,-9.67167
-136,106,-9.29476
-134,106,-8.94146
-132,106,-8.6102
-130,106,-8.29958
-128,106,-8.00833
-126,106,-7.73533
-124,106,-7.47956
-122,106,-7.24011
-120,106,-7.01619
-118,106,-6.80707
-116,106,-6.61209
-114,106,-6.43069
-112,106,-6.26235
-110,106,-6.10661
-108,106,-5.96307
-106,106,-5.83137
-104,106,-5.71119
-102,106,-5.60224
-100,106,-5.50427
-98,106,-5.41707
-96,106,-5.34045
-94,106,-5.27423
-92,106,-5.21828
-90,106,-5.17247
-88,106,-5.1367
-86,106,-5.11089
-84,106,-5.09498
-82,106,-5.08891
-80,106,-5.09266
-78,106,-5.10622
-76,106,-5.12959
-74,106,-5.16282
-72,106,-5.20593
-70,106,-5.25901
-68,106,-5.32214
-66,106,-5.39543
-64,106,-5.47901
-62,106,-5.57305
-60,106,-5.67773
-58,106,-5.79326
-56,106,-5.91988
-54,106,-6.05784
-52,106,-6.20746
-50,106,-6.36904
-48,106,-6.54294
-46,106,-6.72953
-44,106,-6.92924
-42,106,-7.14249
-40,106,-7.36975
-38,106,-7.61151
-36,106,-7.86828
-34,106,-8.14056
-32,106,-8.42889
-30,106,-8.73378
-28,106,-9.05569
-26,106,-9.39505
-24,106,-9.75214
-22,106,-10.1271
-20,106,-10.5198
-18,106,-10.9298
-16,106,-11.3559
-14,106,-11.7965
-12,106,-12.2486
-10,106,-12.7079
-8,106,-13.1682
-6,106,-13.6212
-4,106,-14.0555
-2,106,-14.4569
0,106,-14.8088
2,106,-15.093
4,106,-15.2919
6,106,-15.3916
8,106,-15.3846
10,106,-15.2715
12,106,-15.0606
14,106,-14.7666
16,106,-14.4072
18,106,-14.0005
20,106,-13.563
22,106,-13.1084
24,106,-12.6476
26,106,-12.1887
28,106,-11.7378
30,106,-11.2987
32,106,-10.8743
34,106,-10.4663
36,106,-10.0755
38,106,-9.70244
40,106,-9.3472
42,106,-9.0096
44,106,-8.68932
46,106,-8.38595
48,106,-8.099
50,106,-7.82796
52,106,-7.57232
54,106,-7.33157
56,106,-7.10523
58,106,-6.8928
60,106,-6.69386
62,106,-6.50799
64,106,-6.33479
66,106,-6.1739
68,106,-6.025
70,106,-5.88778
72,106,-5.76195
74,106,-5.64727
76,106,-5.5435
78,106,-5.45043
80,106,-5.36787
82,106,-5.29566
84,106,-5.23364
86,106,-5.18167
88,106,-5.13965
90,106,-5.10747
92,106,-5.08505
94,106,-5.07232
96,106,-5.06923
98,106,-5.07576
100,106,-5.0919
102,106,-5.11764
104,106,-5.15303
106,106,-5.19812
108,106,-5.25299
110,106,-5.31773
112,106,-5.39249
114,106,-5.47744
116,106,-5.57276
118,106,-5.67869
120,106,-5.79551
122,106,-5.92353
124,106,-6.06309
126,106,-6.2146
128,106,-6.37851
130,106,-6.55532
132,106,-6.74559
134,106,-6.94995
136,106,-7.16909
138,106,-7.40376
140,106,-7.65482
142,106,-7.9232
144,106,-8.20994
146,106,-8.51618
148,106,-8.8432
150,106,-9.1924
152,106,-9.56533
154,106,-9.96373
156,106,-10.3895
158,106,-10.8447
160,106,-11.3316
162,106,-11.8526
164,106,-12.4103
166,106,-13.007
168,106,-13.6449
170,106,-14.3252
172,106,-15.0477
174,106,-15.8086
176,106,-16.5989
178,106,-17.3996
180,106,-18.1769
-180,108,-17.6075
-178,108,-18.1667
-176,108,-18.5915
-174,108,-18.8302
-172,108,-18.8484
-170,108,-18.6436
-168,108,-18.246
-166,108,-17.7061
-164,108,-17.0768
-162,108,-16.4029
-160,108,-15.7165
-158,108,-15.0389
-156,108,-14.3827
-154,108,-13.7549
-152,108,-13.1589
-150,108,-12.5954
-148,108,-12.0644
-146,108,-11.5645
-144,108,-11.0945
-142,108,-10.6527
-140,108,-10.2375
-138,108,-9.84716
-136,108,-9.48029
-134,108,-9.13545
-132,108,-8.81132
-130,108,-8.50672
-128,108,-8.22056
-126,108,-7.95185
-124,108,-7.69971
-122,108,-7.46333
-120,108,-7.24199
-118,108,-7.03504
-116,108,-6.84189
-114,108,-6.66203
-112,108,-6.495
-110,108,-6.34036
-108,108,-6.19776
-106,108,-6.06686
-104,108,-5.94737
-102,108,-5.83903
-100,108,-5.7416
-98,108,-5.65489
-96,108,-5.57872
-94,108,-5.51292
-92,108,-5.45736
-90,108,-5.41192
-88,108,-5.3765
-86,108,-5.35101
-84,108,-5.33538
-82,108,-5.32957
-80,108,-5.33353
-78,108,-5.34724
-76,108,-5.3707
-74,108,-5.40391
-72,108,-5.4469
-70,108,-5.49972
-68,108,-5.56243
-66,108,-5.63513
-64,108,-5.7179
-62,108,-5.81089
-60,108,-5.91424
-58,108,-6.02811
-56,108,-6.15272
-54,108,-6.28827
-52,108,-6.43501
-50,108,-6.5932
-48,108,-6.76314
-46,108,-6.94513
-44,108,-7.13951
-42,108,-7.34662
-40,108,-7.56683
-38,108,-7.80051
-36,108,-8.04803
-34,108,-8.30977
-32,108,-8.58605
-30,108,-8.87719
-28,108,-9.18342
-26,108,-9.50488
-24,108,-9.84155
-22,108,-10.1932
-20,108,-10.5593
-18,108,-10.9389
-16,108,-11.3305
-14,108,-11.7318
-12,108,-12.1397
-10,108,-12.5496
-8,108,-12.9555
-6,108,-13.3497
-4,108,-13.7223
-2,108,-14.0619
0,108,-14.3553
2,108,-14.5892
4,108,-14.751
6,108,-14.8313
8,108,-14.8248
10,108,-14.7321
12,108,-14.5589
14,108,-14.3152
16,108,-14.0137
18,108,-13.6679
20,108,-13.2906
22,108,-12.8932
24,108,-12.4852
26,108,-12.0742
28,108,-11.6659
30,108,-11.2646
32,108,-10.8733
34,108,-10.4943
36,108,-10.1289
38,108,-9.77807
40,108,-9.44222
42,108,-9.12157
44,108,-8.81613
46,108,-8.52574
48,108,-8.25018
50,108,-7.98914
52,108,-7.74229
54,108,-7.50928
56,108,-7.28976
58,108,-7.08337
60,108,-6.88977
62,108,-6.70863
64,108,-6.53966
66,108,-6.38255
68,108,-6.23705
70,108,-6.10289
72,108,-5.97985
74,108,-5.86771
76,108,-5.76629
78,108,-5.6754
80,108,-5.59488
82,108,-5.5246
84,108,-5.46442
86,108,-5.41421
88,108,-5.37389
90,108,-5.34337
92,108,-5.32255
94,108,-5.3114
96,108,-5.30986
98,108,-5.31789
100,108,-5.3355
102,108,-5.36267
104,108,-5.39944
106,108,-5.44585
108,108,-5.50195
110,108,-5.56786
112,108,-5.64367
114,108,-5.72954
116,108,-5.82565
118,108,-5.9322
120,108,-6.04944
122,108,-6.17765
124,108,-6.31716
126,108,-6.46834
128,108,-6.63159
130,108,-6.80739
132,108,-6.99624
134,108,-7.19871
136,108,-7.41544
138,108,-7.64713
140,108,-7.89454
142,108,-8.15851
144,108,-8.43997
146,108,-8.73994
148,108,-9.05953
150,108,-9.39993
152,108,-9.76247
154,108,-10.1486
156,108,-10.5597
158,108,-10.9975
160,108,-11.4637
162,108,-11.9597
164,108,-12.4872
166,108,-13.0472
168,108,-13.6401
170,108,-14.2653
172,108,-14.9198
174,108,-15.5973
176,108,-16.2861
178,108,-16.9664
180,108,-17.6075
-180,110,-17.0792
-178,110,-17.5307
-176,110,-17.8658
-174,110,-18.0506
-172,110,-18.0638
-170,110,-17.9039
-168,110,-17.5897
-166,110,-17.154
-164,110,-16.6336
-162,110,-16.0624
-160,110,-15.4675
-158,110,-14.8684
-156,110,-14.2783
-154,110,-13.7057
-152,110,-13.1554
-150,110,-12.63
-148,110,-12.1306
-146,110,-11.6571
-144,110,-11.2091
-142,110,-10.7858
-140,110,-10.3861
-138,110,-10.009
-136,110,-9.65321
-134,110,-9.3178
-132,110,-9.00169
-130,110,-8.7039
-128,110,-8.42353
-126,110,-8.15975
-124,110,-7.91181
-122,110,-7.67899
-120,110,-7.46069
-118,110,-7.25632
-116,110,-7.06538
-114,110,-6.88739
-112,110,-6.72195
-110,110,-6.56869
-108,110,-6.42726
-106,110,-6.29738
-104,110,-6.17878
-102,110,-6.07122
-100,110,-5.97449
-98,110,-5.8884
-96,110,-5.81279
-94,110,-5.74751
-92,110,-5.69242
-90,110,-5.64742
-88,110,-5.6124
-86,110,-5.58728
-84,110,-5.57197
-82,110,-5.56643
-80,110,-5.57059
-78,110,-5.58444
-76,110,-5.60794
-74,110,-5.64109
-72,110,-5.6839
-70,110,-5.7364
-68,110,-5.79861
-66,110,-5.8706
-64,110,-5.95245
-62,110,-6.04424
-60,110,-6.14609
-58,110,-6.25814
-56,110,-6.38053
-54,110,-6.51343
-52,110,-6.65704
-50,110,-6.81157
-48,110,-6.97724
-46,110,-7.15429
-44,110,-7.34297
-42,110,-7.54355
-40,110,-7.75628
-38,110,-7.98143
-36,110,-8.21924
-34,110,-8.46993
-32,110,-8.73368
-30,110,-9.0106
-28,110,-9.30072
-26,110,-9.60392
-24,110,-9.91993
-22,110,-10.2482
-20,110,-10.5879
-18,110,-10.9378
-16,110,-11.2961
-14,110,-11.6603
-12,110,-12.0269
-10,110,-12.3917
-8,110,-12.7491
-6,110,-13.092
-4,110,-13.4123
-2,110,-13.7006
0,110,-13.9468
2,110,-14.1409
4,110,-14.2738
6,110,-14.339
8,110,-14.3328
10,110,-14.2556
12,110,-14.1114
14,110,-13.9072
16,110,-13.6523
18,110,-13.3568
20,110,-13.0306
22,110,-12.683
24,110,-12.3221
26,110,-11.9545
28,110,-11.5859
30,110,-11.2203
32,110,-10.8609
34,110,-10.5103
36,110,-10.17
38,110,-9.84138
40,110,-9.52513
42,110,-9.22178
44,110,-8.93158
46,110,-8.65465
48,110,-8.39097
50,110,-8.14042
52,110,-7.90285
54,110,-7.67805
56,110,-7.46581
58,110,-7.26588
60,110,-7.07803
62,110,-6.90202
64,110,-6.73763
66,110,-6.58463
68,110,-6.44283
70,110,-6.31202
72,110,-6.19203
74,110,-6.08268
76,110,-5.98383
78,110,-5.89532
80,110,-5.81704
82,110,-5.74885
84,110,-5.69066
86,110,-5.64235
88,110,-5.60386
90,110,-5.57509
92,110,-5.55598
94,110,-5.54648
96,110,-5.54655
98,110,-5.55615
100,110,-5.57527
102,110,-5.6039
104,110,-5.64206
106,110,-5.68979
108,110,-5.74714
110,110,-5.81418
112,110,-5.89101
114,110,-5.97777
116,110,-6.0746
118,110,-6.18168
120,110,-6.29925
122,110,-6.42754
124,110,-6.56686
126,110,-6.71753
128,110,-6.87992
130,110,-7.05446
132,110,-7.2416
134,110,-7.44186
136,110,-7.65581
138,110,-7.88407
140,110,-8.12733
142,110,-8.38632
144,110,-8.66185
146,110,-8.9548
148,110,-9.2661
150,110,-9.59675
152,110,-9.94782
154,110,-10.3204
156,110,-10.7156
158,110,-11.1347
160,110,-11.5785
162,110,-12.048
164,110,-12.5438
166,110,-13.0659
168,110,-13.6134
170,110,-14.1839
172,110,-14.7729
174,110,-15.3727
176,110,-15.9706
178,110,-16.5481
