Phi[deg],Theta[deg],dB(RealizedGainTotal)
-30,46,-1.34769
-28,46,-1.21722
-26,46,-1.0817
-24,46,-0.947671
-22,46,-0.820918
-20,46,-0.706465
-18,46,-0.608598
-16,46,-0.530922
-14,46,-0.476436
-12,46,-0.4476
-10,46,-0.44639
-8,46,-0.474334
-6,46,-0.532532
-4,46,-0.621636
-2,46,-0.741796
0,46,-0.892559
2,46,-1.0727
4,46,-1.27998
6,46,-1.51083
8,46,-1.7599
10,46,-2.01953
12,46,-2.27927
14,46,-2.52542
16,46,-2.741
18,46,-2.90646
20,46,-3.00144
22,46,-3.00772
24,46,-2.91261
26,46,-2.71194
28,46,-2.41095
30,46,-2.02299
32,46,-1.56646
34,46,-1.06135
36,46,-0.526526
38,46,0.0218644
40,46,0.570917
42,46,1.11085
44,46,1.63453
46,46,2.13696
48,46,2.61472
50,46,3.06555
52,46,3.48805
54,46,3.88138
56,46,4.24511
58,46,4.57908
60,46,4.8833
62,46,5.15792
64,46,5.40317
66,46,5.61931
68,46,5.80668
70,46,5.96561
72,46,6.09647
74,46,6.19967
76,46,6.27562
78,46,6.3248
80,46,6.34768
82,46,6.34483
84,46,6.31682
86,46,6.26434
88,46,6.18812
90,46,6.08899
92,46,5.96789
94,46,5.8259
96,46,5.66422
98,46,5.48423
100,46,5.28747
102,46,5.0757
104,46,4.85089
106,46,4.61521
108,46,4.37107
110,46,4.12107
112,46,3.86801
114,46,3.61484
116,46,3.36459
118,46,3.12032
120,46,2.88504
122,46,2.66161
124,46,2.45264
126,46,2.26045
128,46,2.08694
130,46,1.93355
132,46,1.80123
134,46,1.6904
136,46,1.60095
138,46,1.53224
140,46,1.48313
142,46,1.45201
144,46,1.43683
146,46,1.43515
148,46,1.44421
150,46,1.46101
152,46,1.48233
154,46,1.50487
156,46,1.52528
158,46,1.54026
160,46,1.54659
162,46,1.5412
164,46,1.52121
166,46,1.48396
168,46,1.42706
170,46,1.3484
172,46,1.24619
174,46,1.11904
176,46,0.965998
178,46,0.786683
180,46,0.581426
-180,48,0.72336
-178,48,0.479683
-176,48,0.209498
-174,48,-0.0837718
-172,48,-0.394584
-170,48,-0.714615
-168,48,-1.03205
-166,48,-1.33104
-164,48,-1.59166
-162,48,-1.79094
-160,48,-1.90537
-158,48,-1.91493
-156,48,-1.80757
-154,48,-1.58236
-152,48,-1.24977
-150,48,-0.828745
-148,48,-0.342397
-146,48,0.186207
-144,48,0.73674
-142,48,1.2928
-140,48,1.84197
-138,48,2.37528
-136,48,2.88654
-134,48,3.3716
-132,48,3.82778
-130,48,4.25344
-128,48,4.64766
-126,48,5.00995
-124,48,5.34014
-122,48,5.63826
-120,48,5.90442
-118,48,6.13881
-116,48,6.34167
-114,48,6.51323
-112,48,6.65372
-110,48,6.76338
-108,48,6.84245
-106,48,6.89115
-104,48,6.90973
-102,48,6.89841
-100,48,6.85743
-98,48,6.78705
-96,48,6.68754
-94,48,6.55921
-92,48,6.40238
-90,48,6.21745
-88,48,6.00487
-86,48,5.76517
-84,48,5.49899
-82,48,5.20711
-80,48,4.89046
-78,48,4.55021
-76,48,4.18777
-74,48,3.80488
-72,48,3.40366
-70,48,2.98669
-68,48,2.55708
-66,48,2.11857
-64,48,1.67557
-62,48,1.23324
-60,48,0.797488
-58,48,0.374969
-56,48,-0.0270729
-54,48,-0.401011
-52,48,-0.739199
-50,48,-1.03444
-48,48,-1.28058
-46,48,-1.47307
-44,48,-1.60947
-42,48,-1.68978
-40,48,-1.71647
-38,48,-1.69428
-36,48,-1.62969
-34,48,-1.53043
-32,48,-1.40477
-30,48,-1.26108
-28,48,-1.10736
-26,48,-0.950991
-24,48,-0.798569
-22,48,-0.655875
-20,48,-0.527883
-18,48,-0.418816
-16,48,-0.33223
-14,48,-0.271096
-12,48,-0.237882
-10,48,-0.234621
-8,48,-0.262957
-6,48,-0.324173
-4,48,-0.419189
-2,48,-0.548518
0,48,-0.712175
2,48,-0.909528
4,48,-1.13905
6,48,-1.39797
8,48,-1.68177
10,48,-1.98359
12,48,-2.29338
14,48,-2.5972
16,48,-2.8766
18,48,-3.10892
20,48,-3.26875
22,48,-3.33143
24,48,-3.27778
26,48,-3.09895
28,48,-2.79887
30,48,-2.39303
32,48,-1.90434
34,48,-1.35802
36,48,-0.777664
38,48,-0.183017
40,48,0.410638
42,48,0.992132
44,48,1.55367
46,48,2.09003
48,48,2.59784
50,48,3.07506
52,48,3.52054
54,48,3.93373
56,48,4.31446
58,48,4.66284
60,48,4.97911
62,48,5.26364
64,48,5.51682
66,48,5.73911
68,48,5.93096
70,48,6.09286
72,48,6.22531
74,48,6.32881
76,48,6.40389
78,48,6.45111
80,48,6.47105
82,48,6.46435
84,48,6.43167
86,48,6.37378
88,48,6.29148
90,48,6.1857
92,48,6.05746
94,48,5.90792
96,48,5.73838
98,48,5.55034
100,48,5.34545
102,48,5.1256
104,48,4.89291
106,48,4.64971
108,48,4.39859
110,48,4.14233
112,48,3.8839
114,48,3.62644
116,48,3.37313
118,48,3.12715
120,48,2.89159
122,48,2.66934
124,48,2.46299
126,48,2.27475
128,48,2.10639
130,48,1.95918
132,48,1.83387
134,48,1.73068
136,48,1.64934
138,48,1.58904
140,48,1.54853
142,48,1.5261
144,48,1.51962
146,48,1.52661
148,48,1.54427
150,48,1.56952
152,48,1.5991
154,48,1.62964
156,48,1.65769
158,48,1.67985
160,48,1.69278
162,48,1.69328
164,48,1.67833
166,48,1.64511
168,48,1.59106
170,48,1.51385
172,48,1.41148
174,48,1.28227
176,48,1.12493
178,48,0.938676
180,48,0.72336
-180,50,0.830937
-178,50,0.574489
-176,50,0.287329
-174,50,-0.0279296
-172,50,-0.366613
-170,50,-0.721201
-168,50,-1.08039
-166,50,-1.42817
-164,50,-1.74325
-162,50,-1.9996
-160,50,-2.16876
-158,50,-2.22452
-156,50,-2.14899
-154,50,-1.93762
-152,50,-1.60066
-150,50,-1.15996
-148,50,-0.643144
-146,50,-0.0779644
-144,50,0.51142
-142,50,1.10592
-140,50,1.69146
-138,50,2.25824
-136,50,2.79967
-134,50,3.31158
-132,50,3.79142
-130,50,4.23773
-128,50,4.64982
-126,50,5.02742
-124,50,5.37059
-122,50,5.67951
-120,50,5.95448
-118,50,6.19584
-116,50,6.40394
-114,50,6.57912
-112,50,6.72173
-110,50,6.83208
-108,50,6.91049
-106,50,6.95727
-104,50,6.97271
-102,50,6.9571
-100,50,6.91074
-98,50,6.83394
-96,50,6.72702
-94,50,6.59031
-92,50,6.4242
-90,50,6.2291
-88,50,6.0055
-86,50,5.75398
-84,50,5.47519
-82,50,5.16997
-80,50,4.8393
-78,50,4.48442
-76,50,4.10683
-74,50,3.70838
-72,50,3.29137
-70,50,2.8586
-68,50,2.41346
-66,50,1.96004
-64,50,1.50321
-62,50,1.04867
-60,50,0.602941
-58,50,0.173346
-56,50,-0.23218
-54,50,-0.605381
-52,50,-0.938113
-50,50,-1.22292
-48,50,-1.45367
-46,50,-1.62621
-44,50,-1.73881
-42,50,-1.79245
-40,50,-1.79071
-38,50,-1.73941
-36,50,-1.64605
-34,50,-1.51914
-32,50,-1.36754
-30,50,-1.19999
-28,50,-1.0247
-26,50,-0.849097
-24,50,-0.679785
-22,50,-0.522477
-20,50,-0.382062
-18,50,-0.262678
-16,50,-0.167815
-14,50,-0.100404
-12,50,-0.0629123
-10,50,-0.0574166
-8,50,-0.0856647
-6,50,-0.149112
-4,50,-0.248933
-2,50,-0.385995
0,50,-0.560791
2,50,-0.773302
4,50,-1.02278
6,50,-1.30738
8,50,-1.62368
10,50,-1.96593
12,50,-2.32506
14,50,-2.68758
16,50,-3.03436
18,50,-3.34014
20,50,-3.57437
22,50,-3.70474
24,50,-3.7034
26,50,-3.55446
28,50,-3.25901
30,50,-2.83466
32,50,-2.30999
34,50,-1.71706
36,50,-1.0855
38,50,-0.439441
40,50,0.203081
42,50,0.829448
44,50,1.43127
46,50,2.00326
48,50,2.54225
50,50,3.04653
52,50,3.51531
54,50,3.9484
56,50,4.346
58,50,4.7085
60,50,5.03642
62,50,5.33036
64,50,5.59094
66,50,5.81879
68,50,6.01454
70,50,6.17881
72,50,6.31224
74,50,6.41545
76,50,6.48909
78,50,6.53382
80,50,6.55032
82,50,6.53932
84,50,6.50158
86,50,6.43794
88,50,6.34931
90,50,6.2367
92,50,6.10122
94,50,5.94412
96,50,5.76682
98,50,5.57091
100,50,5.35818
102,50,5.13066
104,50,4.89062
106,50,4.64055
108,50,4.38323
110,50,4.12162
112,50,3.85888
114,50,3.5983
116,50,3.34321
118,50,3.09691
120,50,2.86253
122,50,2.64294
124,50,2.44066
126,50,2.25777
128,50,2.09583
130,50,1.95591
132,50,1.83851
134,50,1.74366
136,50,1.67085
138,50,1.61916
140,50,1.58719
142,50,1.57319
144,50,1.57498
146,50,1.59005
148,50,1.6156
150,50,1.64852
152,50,1.68552
154,50,1.72319
156,50,1.75802
158,50,1.78652
160,50,1.80526
162,50,1.81094
164,50,1.8004
166,50,1.77071
168,50,1.71912
170,50,1.64316
172,50,1.54057
174,50,1.40944
176,50,1.24815
178,50,1.05553
180,50,0.830937
-180,52,0.904841
-178,52,0.636628
-176,52,0.333721
-174,52,-0.0021546
-172,52,-0.367339
-170,52,-0.755372
-168,52,-1.15585
-166,52,-1.55313
-164,52,-1.92512
-162,52,-2.24309
-160,52,-2.47345
-158,52,-2.5828
-156,52,-2.54569
-154,52,-2.35236
-152,52,-2.0121
-150,52,-1.55
-148,52,-0.99926
-146,52,-0.393377
-144,52,0.238869
-142,52,0.875285
-140,52,1.50002
-138,52,2.10241
-136,52,2.67563
-134,52,3.21553
-132,52,3.7198
-130,52,4.18726
-128,52,4.6175
-126,52,5.01053
-124,52,5.36665
-122,52,5.68626
-120,52,5.96984
-118,52,6.2179
-116,52,6.43092
-114,52,6.60937
-112,52,6.7537
-110,52,6.86434
-108,52,6.94167
-106,52,6.9861
-104,52,6.99797
-102,52,6.97766
-100,52,6.92553
-98,52,6.84192
-96,52,6.72722
-94,52,6.58182
-92,52,6.40613
-90,52,6.20063
-88,52,5.96582
-86,52,5.70232
-84,52,5.41085
-82,52,5.09227
-80,52,4.74763
-78,52,4.37823
-76,52,3.98568
-74,52,3.57196
-72,52,3.13955
-70,52,2.69147
-68,52,2.23142
-66,52,1.7639
-64,52,1.29423
-62,52,0.828693
-60,52,0.374461
-58,52,-0.0604561
-56,52,-0.467446
-54,52,-0.837662
-52,52,-1.16255
-50,52,-1.43454
-48,52,-1.6477
-46,52,-1.79846
-44,52,-1.88597
-42,52,-1.91228
-40,52,-1.88212
-38,52,-1.80237
-36,52,-1.6814
-34,52,-1.52838
-32,52,-1.35261
-30,52,-1.16305
-28,52,-0.968015
-26,52,-0.774928
-24,52,-0.590312
-22,52,-0.419782
-20,52,-0.268121
-18,52,-0.139371
-16,52,-0.0369439
-14,52,0.0362758
-12,52,0.0778323
-10,52,0.0856148
-8,52,0.0577879
-6,52,-0.00725703
-4,52,-0.110928
-2,52,-0.254426
0,52,-0.438702
2,52,-0.664348
4,52,-0.931408
6,52,-1.23906
8,52,-1.58511
10,52,-1.96524
12,52,-2.37188
14,52,-2.79272
16,52,-3.20897
18,52,-3.59369
20,52,-3.91161
22,52,-4.1219
24,52,-4.18561
26,52,-4.07657
28,52,-3.79061
30,52,-3.34719
32,52,-2.78207
34,52,-2.13621
36,52,-1.44698
38,52,-0.743866
40,52,-0.048004
42,52,0.626543
44,52,1.27096
46,52,1.88009
48,52,2.45117
50,52,2.98295
52,52,3.47515
54,52,3.92804
56,52,4.34221
58,52,4.71842
60,52,5.0575
62,52,5.3603
64,52,5.62769
66,52,5.86048
68,52,6.05949
70,52,6.22551
72,52,6.3593
74,52,6.46164
76,52,6.53327
78,52,6.57499
80,52,6.58758
82,52,6.57185
84,52,6.52869
86,52,6.45902
88,52,6.36384
90,52,6.24425
92,52,6.10148
94,52,5.93686
96,52,5.75192
98,52,5.54839
100,52,5.32817
102,52,5.09345
104,52,4.84665
106,52,4.59044
108,52,4.32776
110,52,4.06177
112,52,3.79582
114,52,3.53334
116,52,3.27781
118,52,3.03259
120,52,2.80083
122,52,2.58535
124,52,2.38854
126,52,2.21229
128,52,2.05795
130,52,1.92629
132,52,1.81759
134,52,1.7316
136,52,1.66764
138,52,1.62461
140,52,1.60106
142,52,1.59515
144,52,1.60471
146,52,1.62723
148,52,1.65991
150,52,1.69968
152,52,1.74323
154,52,1.78712
156,52,1.82783
158,52,1.86178
160,52,1.88549
162,52,1.89556
164,52,1.88875
166,52,1.86198
168,52,1.8124
170,52,1.73735
172,52,1.63441
174,52,1.5014
176,52,1.33643
178,52,1.13795
180,52,0.904841
-180,54,0.945652
-178,54,0.666637
-176,54,0.349224
-174,54,-0.00578574
-172,54,-0.395855
-170,54,-0.815794
-168,54,-1.25647
-166,54,-1.70314
-164,54,-2.13361
-162,54,-2.51707
-160,54,-2.8149
-158,54,-2.9856
-156,54,-2.99429
-154,54,-2.8239
-152,54,-2.48166
-150,54,-1.99624
-148,54,-1.40768
-146,54,-0.756567
-144,54,-0.0772149
-142,54,0.604655
-140,54,1.27131
-138,54,1.91131
-136,54,2.51769
-134,54,3.08651
-132,54,3.61577
-130,54,4.10468
-128,54,4.55318
-126,54,4.96162
-124,54,5.33055
-122,54,5.66063
-120,54,5.95255
-118,54,6.20698
-116,54,6.42457
-114,54,6.60591
-112,54,6.75158
-110,54,6.86209
-108,54,6.93794
-106,54,6.97961
-104,54,6.98753
-102,54,6.96214
-100,54,6.90386
-98,54,6.81312
-96,54,6.69035
-94,54,6.53599
-92,54,6.3505
-90,54,6.1344
-88,54,5.88826
-86,54,5.61272
-84,54,5.30855
-82,54,4.97666
-80,54,4.61818
-78,54,4.23447
-76,54,3.82725
-74,54,3.39866
-72,54,2.95135
-70,54,2.4886
-68,54,2.01445
-66,54,1.53381
-64,54,1.05251
-62,54,0.577429
-60,54,0.116415
-58,54,-0.321831
-56,54,-0.728045
-54,54,-1.09286
-52,54,-1.40746
-50,54,-1.66429
-48,54,-1.85785
-46,54,-1.98532
-44,54,-2.04689
-42,54,-2.04574
-40,54,-1.98771
-38,54,-1.88063
-36,54,-1.73364
-34,54,-1.55637
-32,54,-1.35843
-30,54,-1.1489
-28,54,-0.93606
-26,54,-0.72729
-24,54,-0.528995
-22,54,-0.34667
-20,54,-0.18498
-18,54,-0.0478657
-16,54,0.0613401
-14,54,0.139805
-12,54,0.18509
-10,54,0.195063
-8,54,0.167817
-6,54,0.101613
-4,54,-0.00516174
-2,54,-0.154011
0,54,-0.346309
2,54,-0.583226
4,54,-0.865588
6,54,-1.1936
8,54,-1.5664
10,54,-1.9813
12,54,-2.43266
14,54,-2.91011
16,54,-3.39623
18,54,-3.8638
20,54,-4.27384
22,54,-4.57678
24,54,-4.72012
26,54,-4.66319
28,54,-4.393
30,54,-3.92999
32,54,-3.31898
34,54,-2.61271
36,54,-1.85844
38,54,-1.09215
40,54,-0.338335
42,54,0.387603
44,54,1.07671
46,54,1.72422
48,54,2.32801
50,54,2.8875
52,54,3.40303
54,54,3.87543
56,54,4.30574
58,54,4.69514
60,54,5.0448
62,54,5.35586
64,54,5.62941
66,54,5.86651
68,54,6.06816
70,54,6.2353
72,54,6.36887
74,54,6.46976
76,54,6.53887
78,54,6.57708
80,54,6.58532
82,54,6.56449
84,54,6.51559
86,54,6.43963
88,54,6.33773
90,54,6.21107
92,54,6.06099
94,54,5.88894
96,54,5.69655
98,54,5.48568
100,54,5.25838
102,54,5.01697
104,54,4.76404
106,54,4.50244
108,54,4.23529
110,54,3.96594
112,54,3.69789
114,54,3.43474
116,54,3.18006
118,54,2.93726
120,54,2.70949
122,54,2.49945
124,54,2.30938
126,54,2.14092
128,54,1.99515
130,54,1.87256
132,54,1.77312
134,54,1.69635
136,54,1.64138
138,54,1.60698
140,54,1.59159
142,54,1.59336
144,54,1.61014
146,54,1.63944
148,54,1.67851
150,54,1.7243
152,54,1.77354
154,54,1.82277
156,54,1.86844
158,54,1.90696
160,54,1.93479
162,54,1.94845
164,54,1.94462
166,54,1.92013
168,54,1.87202
170,54,1.79749
172,54,1.69395
174,54,1.55902
176,54,1.39054
178,54,1.1866
180,54,0.945652
-180,56,0.954127
-178,56,0.665172
-176,56,0.33443
-174,56,-0.0382322
-172,56,-0.45146
-170,56,-0.901491
-168,56,-1.38077
-166,56,-1.876
-164,56,-2.36564
-162,56,-2.81761
-160,56,-3.18874
-158,56,-3.42879
-156,56,-3.49141
-154,56,-3.34959
-152,56,-3.0069
-150,56,-2.4959
-148,56,-1.86508
-146,56,-1.16376
-144,56,-0.432824
-142,56,0.298039
-140,56,1.00919
-138,56,1.68856
-136,56,2.32923
-134,56,2.92762
-132,56,3.48221
-130,56,3.99267
-128,56,4.45937
-126,56,4.88302
-124,56,5.26451
-122,56,5.60476
-120,56,5.90468
-118,56,6.16513
-116,56,6.3869
-114,56,6.57076
-112,56,6.71737
-110,56,6.82739
-108,56,6.90139
-106,56,6.93994
-104,56,6.94357
-102,56,6.91279
-100,56,6.84809
-98,56,6.74996
-96,56,6.6189
-94,56,6.4554
-92,56,6.25998
-90,56,6.03321
-88,56,5.7757
-86,56,5.48815
-84,56,5.17137
-82,56,4.82634
-80,56,4.45424
-78,56,4.05655
-76,56,3.63509
-74,56,3.19215
-72,56,2.7306
-70,56,2.254
-68,56,1.76674
-66,56,1.27416
-64,56,0.782651
-62,56,0.299708
-60,56,-0.166142
-58,56,-0.605521
-56,56,-1.00857
-54,56,-1.36552
-52,56,-1.66741
-50,56,-1.90695
-48,56,-2.07925
-46,56,-2.1824
-44,56,-2.21773
-42,56,-2.18955
-40,56,-2.10474
-38,56,-1.97196
-36,56,-1.80088
-34,56,-1.60151
-32,56,-1.38357
-30,56,-1.15616
-28,56,-0.927512
-26,56,-0.704868
-24,56,-0.494512
-22,56,-0.301811
-20,56,-0.131314
-18,56,0.0131367
-16,56,0.128285
-14,56,0.211351
-12,56,0.259918
-10,56,0.271842
-8,56,0.245162
-6,56,0.178031
-4,56,0.0686636
-2,56,-0.0847073
0,56,-0.283832
2,56,-0.530413
4,56,-0.826008
6,56,-1.17182
8,56,-1.56834
10,56,-2.01463
12,56,-2.50726
14,56,-3.03844
16,56,-3.59323
18,56,-4.1457
20,56,-4.65489
22,56,-5.06315
24,56,-5.30238
26,56,-5.31232
28,56,-5.06579
30,56,-4.58254
32,56,-3.91893
34,56,-3.1433
36,56,-2.31562
38,56,-1.47955
40,56,-0.663144
42,56,0.117188
44,56,0.852745
46,56,1.53955
48,56,2.17637
50,56,2.76351
52,56,3.30206
54,56,3.7935
56,56,4.2394
58,56,4.64138
60,56,5.00097
62,56,5.31963
64,56,5.59872
66,56,5.8395
68,56,6.04316
70,56,6.21085
72,56,6.34364
74,56,6.44257
76,56,6.50867
78,56,6.54296
80,56,6.54647
82,56,6.52022
84,56,6.46532
86,56,6.38288
88,56,6.27413
90,56,6.14037
92,56,5.98302
94,56,5.80367
96,56,5.60407
98,56,5.3862
100,56,5.15225
102,56,4.9047
104,56,4.6463
106,56,4.38009
108,56,4.10937
110,56,3.83764
112,56,3.56859
114,56,3.30594
116,56,3.05334
118,56,2.81421
120,56,2.59163
122,56,2.3882
124,56,2.20591
126,56,2.04615
128,56,1.90969
130,56,1.7967
132,56,1.70687
134,56,1.63948
136,56,1.59346
138,56,1.56746
140,56,1.55988
142,56,1.56887
144,56,1.59228
146,56,1.62771
148,56,1.67244
150,56,1.72348
152,56,1.77757
154,56,1.8313
156,56,1.8811
158,56,1.92335
160,56,1.95446
162,56,1.97092
164,56,1.96934
166,56,1.94647
168,56,1.89926
170,56,1.82479
172,56,1.72035
174,56,1.58337
176,56,1.41143
178,56,1.20234
180,56,0.954127
-180,58,0.93142
-178,58,0.633262
-176,58,0.290251
-174,58,-0.0986643
-172,58,-0.53333
-170,58,-1.01151
-168,58,-1.52748
-166,58,-2.06985
-164,58,-2.61852
-162,58,-3.14117
-160,58,-3.59086
-158,58,-3.90837
-156,58,-4.03377
-154,58,-3.92689
-152,58,-3.58542
-150,58,-3.04613
-148,58,-2.36791
-146,58,-1.61087
-144,58,-0.823672
-142,58,-0.0403205
-140,58,0.7177
-138,58,1.43791
-136,58,2.11369
-134,58,2.74203
-132,58,3.32202
-130,58,3.85391
-128,58,4.33857
-126,58,4.77713
-124,58,5.17083
-122,58,5.52086
-120,58,5.82838
-118,58,6.09445
-116,58,6.32004
-114,58,6.50603
-112,58,6.65324
-110,58,6.76242
-108,58,6.83426
-106,58,6.86942
-104,58,6.8685
-102,58,6.83211
-100,58,6.76081
-98,58,6.65515
-96,58,6.5157
-94,58,6.34301
-92,58,6.13767
-90,58,5.90027
-88,58,5.6315
-86,58,5.33209
-84,58,5.00294
-82,58,4.64506
-80,58,4.25974
-78,58,3.84853
-76,58,3.4134
-74,58,2.95682
-72,58,2.48186
-70,58,1.9924
-68,58,1.49321
-66,58,0.990088
-64,58,0.490005
-62,58,0.0010825
-60,58,-0.467481
-58,58,-0.905671
-56,58,-1.30313
-54,58,-1.6498
-52,58,-1.93681
-50,58,-2.1573
-48,58,-2.30718
-46,58,-2.38561
-44,58,-2.39504
-42,58,-2.3409
-40,58,-2.23094
-38,58,-2.07447
-36,58,-1.88156
-34,58,-1.66238
-32,58,-1.42669
-30,58,-1.18354
-28,58,-0.941015
-26,58,-0.706249
-24,58,-0.485387
-22,58,-0.283676
-20,58,-0.105557
-18,58,0.0452149
-16,58,0.165455
-14,58,0.25243
-12,58,0.303752
-10,58,0.317271
-8,58,0.290989
-6,58,0.222977
-4,58,0.111304
-2,58,-0.0460159
0,58,-0.251059
2,58,-0.505999
4,58,-0.81306
6,58,-1.17439
8,58,-1.59175
10,58,-2.06603
12,58,-2.59615
14,58,-3.17735
16,58,-3.79816
18,58,-4.43566
20,58,-5.04917
22,58,-5.57481
24,58,-5.92768
26,58,-6.02212
28,58,-5.80916
30,58,-5.30475
32,58,-4.58005
34,58,-3.72426
36,58,-2.81365
38,58,-1.90082
40,58,-1.01727
42,58,-0.179876
44,58,0.603496
46,58,1.3301
48,58,1.99993
50,58,2.61437
52,58,3.17542
54,58,3.68526
56,58,4.14608
58,58,4.55996
60,58,4.92881
62,58,5.25442
64,58,5.53841
66,58,5.78227
68,58,5.9874
70,58,6.15511
72,58,6.28664
74,58,6.38317
76,58,6.44587
78,58,6.47589
80,58,6.47437
82,58,6.44246
84,58,6.38137
86,58,6.29234
88,58,6.1767
90,58,6.03585
92,58,5.87135
94,58,5.68489
96,58,5.47835
98,58,5.25384
100,58,5.01371
102,58,4.7606
104,58,4.49741
106,58,4.22737
108,58,3.95394
110,58,3.6808
112,58,3.41178
114,58,3.1507
116,58,2.90127
118,58,2.66688
120,58,2.45052
122,58,2.2546
124,58,2.08088
126,58,1.93045
128,58,1.80373
130,58,1.7006
132,58,1.62046
134,58,1.56235
136,58,1.52504
138,58,1.50709
140,58,1.50687
142,58,1.52253
144,58,1.55199
146,58,1.5929
148,58,1.64261
150,58,1.69818
152,58,1.75641
154,58,1.81388
156,58,1.86704
158,58,1.91226
160,58,1.94591
162,58,1.96444
164,58,1.96442
166,58,1.94255
168,58,1.89568
170,58,1.82083
172,58,1.71514
174,58,1.5759
176,58,1.40051
178,58,1.18646
180,58,0.93142
-180,60,0.879223
-178,60,0.572479
-176,60,0.218127
-174,60,-0.185764
-172,60,-0.640229
-170,60,-1.14461
-168,60,-1.69518
-166,60,-2.28285
-164,60,-2.88974
-162,60,-3.48439
-160,60,-4.01726
-158,60,-4.42033
-156,60,-4.61813
-154,60,-4.55341
-152,60,-4.215
-150,60,-3.64405
-148,60,-2.91244
-146,60,-2.09359
-144,60,-1.24524
-142,60,-0.40601
-140,60,0.400976
-138,60,1.16317
-136,60,1.87456
-134,60,2.53293
-132,60,3.13814
-130,60,3.69114
-128,60,4.19336
-126,60,4.64639
-124,60,5.05183
-122,60,5.4112
-120,60,5.7259
-118,60,5.99718
-116,60,6.22619
-114,60,6.41397
-112,60,6.56146
-110,60,6.66953
-108,60,6.73897
-106,60,6.77054
-104,60,6.76493
-102,60,6.72282
-100,60,6.64486
-98,60,6.53167
-96,60,6.38388
-94,60,6.2021
-92,60,5.98697
-90,60,5.73916
-88,60,5.45938
-86,60,5.14846
-84,60,4.80733
-82,60,4.43709
-80,60,4.03909
-78,60,3.61503
-76,60,3.167
-74,60,2.69765
-72,60,2.21032
-70,60,1.70921
-68,60,1.19946
-66,60,0.687407
-64,60,0.180569
-62,60,-0.312292
-60,60,-0.781342
-58,60,-1.216
-56,60,-1.60553
-54,60,-1.93979
-52,60,-2.21015
-50,60,-2.41039
-48,60,-2.53738
-46,60,-2.59138
-44,60,-2.57597
-42,60,-2.49753
-40,60,-2.36453
-38,60,-2.18672
-36,60,-1.97441
-34,60,-1.7378
-32,60,-1.48662
-30,60,-1.22976
-28,60,-0.975212
-26,60,-0.729961
-24,60,-0.500036
-22,60,-0.290579
-20,60,-0.105944
-18,60,0.0501905
-16,60,0.174698
-14,60,0.26489
-12,60,0.318402
-10,60,0.333092
-8,60,0.306935
-6,60,0.237941
-4,60,0.124067
-2,60,-0.0368522
0,60,-0.247168
2,60,-0.509461
4,60,-0.826543
6,60,-1.20141
8,60,-1.63705
10,60,-2.13607
12,60,-2.69984
14,60,-3.3269
16,60,-4.01001
18,60,-4.73085
20,60,-5.45178
22,60,-6.10565
24,60,-6.59116
26,60,-6.79112
28,60,-6.62419
30,60,-6.09723
32,60,-5.30046
34,60,-4.35142
36,60,-3.34714
38,60,-2.35028
40,60,-1.3953
42,60,-0.49864
44,60,0.33341
46,60,1.09987
48,60,1.80233
50,60,2.44345
52,60,3.02625
54,60,3.55373
56,60,4.02871
58,60,4.45376
60,60,4.8312
62,60,5.16312
64,60,5.45143
66,60,5.69784
68,60,5.90396
70,60,6.07125
72,60,6.20113
74,60,6.29492
76,60,6.35393
78,60,6.37943
80,60,6.37269
82,60,6.33498
84,60,6.26762
86,60,6.17197
88,60,6.04946
90,60,5.90163
92,60,5.73015
94,60,5.53682
96,60,5.32367
98,60,5.09294
100,60,4.84713
102,60,4.58903
104,60,4.32174
106,60,4.04861
108,60,3.77331
110,60,3.49966
112,60,3.23159
114,60,2.97303
116,60,2.72768
118,60,2.49889
120,60,2.28952
122,60,2.10175
124,60,1.93707
126,60,1.79625
128,60,1.6794
130,60,1.58607
132,60,1.51541
134,60,1.46625
136,60,1.43723
138,60,1.42683
140,60,1.43341
142,60,1.45517
144,60,1.49007
146,60,1.53585
148,60,1.58992
150,60,1.64939
152,60,1.71112
154,60,1.7717
156,60,1.82758
158,60,1.87511
160,60,1.91067
162,60,1.93066
164,60,1.93161
166,60,1.91017
168,60,1.86315
170,60,1.78748
172,60,1.68022
174,60,1.53853
176,60,1.35961
178,60,1.14074
180,60,0.879223
-180,62,0.799781
-178,62,0.484991
-176,62,0.120125
-174,62,-0.297579
-172,62,-0.770311
-170,62,-1.29899
-168,62,-1.88199
-166,62,-2.51287
-164,62,-3.17659
-162,62,-3.84377
-160,62,-4.46375
-158,62,-4.96047
-156,62,-5.24117
-154,62,-5.22691
-152,62,-4.89357
-150,62,-4.2868
-148,62,-3.49481
-146,62,-2.60742
-144,62,-1.69286
-142,62,-0.79453
-140,62,0.0631977
-138,62,0.868163
-136,62,1.61532
-134,62,2.30351
-132,62,2.93353
-130,62,3.50712
-128,62,4.02633
-126,62,4.49326
-124,62,4.90992
-122,62,5.27812
-120,62,5.59953
-118,62,5.8756
-116,62,6.10767
-114,62,6.29692
-112,62,6.44443
-110,62,6.55117
-108,62,6.61806
-106,62,6.64594
-104,62,6.6356
-102,62,6.5878
-100,62,6.50325
-98,62,6.38267
-96,62,6.22673
-94,62,6.03612
-92,62,5.81154
-90,62,5.5537
