Phi[deg],Theta[deg],GainRHCP
-96,48,0.339938
-94,48,0.337885
-92,48,0.335256
-90,48,0.332039
-88,48,0.32822
-86,48,0.323787
-84,48,0.31873
-82,48,0.313041
-80,48,0.306714
-78,48,0.299749
-76,48,0.292146
-74,48,0.283915
-72,48,0.275069
-70,48,0.265625
-68,48,0.25561
-66,48,0.245055
-64,48,0.234
-62,48,0.22249
-60,48,0.210579
-58,48,0.198325
-56,48,0.185796
-54,48,0.173063
-52,48,0.160205
-50,48,0.147304
-48,48,0.134446
-46,48,0.121721
-44,48,0.109221
-42,48,0.0970387
-40,48,0.0852665
-38,48,0.0739959
-36,48,0.0633163
-34,48,0.0533135
-32,48,0.0440692
-30,48,0.0356599
-28,48,0.0281559
-26,48,0.0216208
-24,48,0.0161109
-22,48,0.0116745
-20,48,0.00835164
-18,48,0.00617402
-16,48,0.0051646
-14,48,0.00533772
-12,48,0.00669915
-10,48,0.00924619
-8,48,0.012968
-6,48,0.0178458
-4,48,0.0238533
-2,48,0.0309569
0,48,0.0391164
2,48,0.0482852
4,48,0.0584107
6,48,0.069435
8,48,0.0812952
10,48,0.0939239
12,48,0.10725
14,48,0.121198
16,48,0.13569
18,48,0.150645
20,48,0.165982
22,48,0.181616
24,48,0.197463
26,48,0.213436
28,48,0.229451
30,48,0.245424
32,48,0.261271
34,48,0.276911
36,48,0.292264
38,48,0.307256
40,48,0.321811
42,48,0.335862
44,48,0.349343
46,48,0.362192
48,48,0.374354
50,48,0.385777
52,48,0.396414
54,48,0.406222
56,48,0.415165
58,48,0.423211
60,48,0.430332
62,48,0.436505
64,48,0.441712
66,48,0.445938
68,48,0.449173
70,48,0.451409
72,48,0.452644
74,48,0.452878
76,48,0.452114
78,48,0.450357
80,48,0.447617
82,48,0.443905
84,48,0.439236
86,48,0.433626
88,48,0.427095
90,48,0.419666
92,48,0.411363
94,48,0.402217
96,48,0.392258
98,48,0.381522
100,48,0.370048
102,48,0.357878
104,48,0.345059
106,48,0.331641
108,48,0.317681
110,48,0.303236
112,48,0.288372
114,48,0.273154
116,48,0.257656
118,48,0.241953
120,48,0.226123
122,48,0.21025
124,48,0.194417
126,48,0.178711
128,48,0.163219
130,48,0.14803
132,48,0.133232
134,48,0.118911
136,48,0.105151
138,48,0.0920332
140,48,0.0796357
142,48,0.0680308
144,48,0.0572854
146,48,0.0474605
148,48,0.0386097
150,48,0.0307795
152,48,0.0240081
154,48,0.0183257
156,48,0.0137541
158,48,0.0103065
160,48,0.00798734
162,48,0.0067931
164,48,0.00671193
166,48,0.00772423
168,48,0.00980302
170,48,0.0129144
172,48,0.0170182
174,48,0.0220682
176,48,0.0280131
178,48,0.0347971
180,48,0.0423602
-180,50,0.04036
-178,50,0.0488521
-176,50,0.0579934
-174,50,0.0677137
-172,50,0.0779416
-170,50,0.0886045
-168,50,0.0996297
-166,50,0.110945
-164,50,0.122477
-162,50,0.134157
-160,50,0.145915
-158,50,0.157684
-156,50,0.169401
-154,50,0.181006
-152,50,0.19244
-150,50,0.203652
-148,50,0.214591
-146,50,0.225214
-144,50,0.235481
-142,50,0.245358
-140,50,0.254813
-138,50,0.263823
-136,50,0.272367
-134,50,0.280428
-132,50,0.287996
-130,50,0.295062
-128,50,0.301621
-126,50,0.307672
-124,50,0.313215
-122,50,0.318253
-120,50,0.322788
-118,50,0.326826
-116,50,0.33037
-114,50,0.333423
-112,50,0.335988
-110,50,0.338066
-108,50,0.339657
-106,50,0.340758
-104,50,0.341364
-102,50,0.34147
-100,50,0.341065
-98,50,0.340139
-96,50,0.33868
-94,50,0.336674
-92,50,0.334106
-90,50,0.330961
-88,50,0.327223
-86,50,0.322878
-84,50,0.317914
-82,50,0.312319
-80,50,0.306085
-78,50,0.299209
-76,50,0.291688
-74,50,0.28353
-72,50,0.274743
-70,50,0.265345
-68,50,0.255358
-66,50,0.244814
-64,50,0.233749
-62,50,0.222209
-60,50,0.210245
-58,50,0.197919
-56,50,0.185296
-54,50,0.17245
-52,50,0.159461
-50,50,0.146412
-48,50,0.133392
-46,50,0.120494
-44,50,0.107813
-42,50,0.095444
-40,50,0.083483
-38,50,0.072025
-36,50,0.0611622
-34,50,0.0509839
-32,50,0.0415746
-30,50,0.0330134
-28,50,0.0253731
-26,50,0.0187195
-24,50,0.0131104
-22,50,0.00859572
-20,50,0.00521645
-18,50,0.00300491
-16,50,0.0019844
-14,50,0.00216926
-12,50,0.00356495
-10,50,0.00616826
-8,50,0.00996754
-6,50,0.014943
-4,50,0.0210673
-2,50,0.0283056
0,50,0.0366161
2,50,0.0459509
4,50,0.0562557
6,50,0.0674711
8,50,0.0795325
10,50,0.0923706
12,50,0.105912
14,50,0.12008
16,50,0.134796
18,50,0.149975
20,50,0.165534
22,50,0.181386
24,50,0.197446
26,50,0.213624
28,50,0.229835
30,50,0.245991
32,50,0.262007
34,50,0.277801
36,50,0.293292
38,50,0.308401
40,50,0.323055
42,50,0.337184
44,50,0.350721
46,50,0.363605
48,50,0.37578
50,50,0.387195
52,50,0.397802
54,50,0.407561
56,50,0.416437
58,50,0.424398
60,50,0.431418
62,50,0.437478
64,50,0.442559
66,50,0.446649
68,50,0.449741
70,50,0.451829
72,50,0.452912
74,50,0.452991
76,50,0.452073
78,50,0.450163
80,50,0.447273
82,50,0.443415
84,50,0.438604
86,50,0.432857
88,50,0.426194
90,50,0.418639
92,50,0.410216
94,50,0.400953
96,50,0.390881
98,50,0.380036
100,50,0.368454
102,50,0.356178
104,50,0.343254
106,50,0.329731
108,50,0.315663
110,50,0.301108
112,50,0.286131
114,50,0.270798
116,50,0.255181
118,50,0.239355
120,50,0.2234
122,50,0.207399
124,50,0.191436
126,50,0.175601
128,50,0.159981
130,50,0.144666
132,50,0.129747
134,50,0.115311
136,50,0.101445
138,50,0.0882316
140,50,0.0757505
142,50,0.0640762
144,50,0.0532772
146,50,0.0434157
148,50,0.0345468
150,50,0.0267177
152,50,0.0199673
154,50,0.014326
156,50,0.00981566
158,50,0.00644894
160,50,0.0042299
162,50,0.00315393
164,50,0.00320806
166,50,0.00437133
168,50,0.00661522
170,50,0.00990416
172,50,0.0141961
174,50,0.0194431
176,50,0.025592
178,50,0.0325849
180,50,0.04036
-180,52,0.0395355
-178,52,0.04819
-176,52,0.0574901
-174,52,0.0673645
-172,52,0.0777403
-170,52,0.0885438
-168,52,0.0997009
-166,52,0.111138
-164,52,0.122781
-162,52,0.13456
-160,52,0.146404
-158,52,0.158245
-156,52,0.170019
-154,52,0.181664
-152,52,0.193123
-150,52,0.204341
-148,52,0.21527
-146,52,0.225865
-144,52,0.236086
-142,52,0.245899
-140,52,0.255275
-138,52,0.26419
-136,52,0.272624
-134,52,0.280562
-132,52,0.287996
-130,52,0.294919
-128,52,0.301328
-126,52,0.307224
-124,52,0.312611
-122,52,0.317493
-120,52,0.321877
-118,52,0.325768
-116,52,0.329174
-114,52,0.332101
-112,52,0.334552
-110,52,0.336532
-108,52,0.338041
-106,52,0.339079
-104,52,0.339641
-102,52,0.339722
-100,52,0.339313
-98,52,0.338403
-96,52,0.336979
-94,52,0.335027
-92,52,0.332529
-90,52,0.32947
-88,52,0.325831
-86,52,0.321597
-84,52,0.316752
-82,52,0.311283
-80,52,0.305178
-78,52,0.29843
-76,52,0.291036
-74,52,0.282998
-72,52,0.274324
-70,52,0.265028
-68,52,0.255131
-66,52,0.24466
-64,52,0.233652
-62,52,0.222151
-60,52,0.210208
-58,52,0.197883
-56,52,0.185242
-54,52,0.172359
-52,52,0.159315
-50,52,0.146195
-48,52,0.133091
-46,52,0.120096
-44,52,0.107307
-42,52,0.0948242
-40,52,0.0827446
-38,52,0.0711662
-36,52,0.0601842
-34,52,0.0498905
-32,52,0.040372
-30,52,0.0317103
-28,52,0.0239802
-26,52,0.0172492
-24,52,0.0115767
-22,52,0.00701348
-20,52,0.00360159
-18,52,0.00137376
-16,52,0.000353484
-14,52,0.000555021
-12,52,0.00198352
-10,52,0.00463523
-8,52,0.00849782
-6,52,0.0135507
-4,52,0.0197654
-2,52,0.0271061
0,52,0.0355301
2,52,0.0449879
4,52,0.0554244
6,52,0.0667786
8,52,0.0789846
10,52,0.0919718
12,52,0.105666
14,52,0.119988
16,52,0.134856
18,52,0.150188
20,52,0.165896
22,52,0.181892
24,52,0.198088
26,52,0.214396
28,52,0.230724
30,52,0.246987
32,52,0.263096
34,52,0.278967
36,52,0.294519
38,52,0.309672
40,52,0.32435
42,52,0.338484
44,52,0.352007
46,52,0.364857
48,52,0.376979
50,52,0.38832
52,52,0.398837
54,52,0.408488
56,52,0.417241
58,52,0.425065
60,52,0.431937
62,52,0.437838
64,52,0.442753
66,52,0.446673
68,52,0.449591
70,52,0.451504
72,52,0.452414
74,52,0.452325
76,52,0.451242
78,52,0.449176
80,52,0.446137
82,52,0.44214
84,52,0.4372
86,52,0.431335
88,52,0.424566
90,52,0.416915
92,52,0.408408
94,52,0.39907
96,52,0.388934
98,52,0.378032
100,52,0.366401
102,52,0.354082
104,52,0.34112
106,52,0.327562
108,52,0.313461
110,52,0.298875
112,52,0.283866
114,52,0.2685
116,52,0.252849
118,52,0.236987
120,52,0.220993
122,52,0.204951
124,52,0.188946
126,52,0.173066
128,52,0.157402
130,52,0.142044
132,52,0.127083
134,52,0.112609
136,52,0.0987093
138,52,0.085469
140,52,0.0729688
142,52,0.0612846
144,52,0.0504863
146,52,0.0406373
148,52,0.0317934
150,52,0.0240025
152,52,0.0173041
154,52,0.0117286
156,52,0.0072977
158,52,0.00402375
160,52,0.00191015
162,52,0.000951456
164,52,0.00113364
166,52,0.00243454
168,52,0.00482431
170,52,0.00826595
172,52,0.012716
174,52,0.0181249
176,52,0.024438
178,52,0.031596
180,52,0.0395355
-180,54,0.0397469
-178,54,0.0485128
-176,54,0.0579185
-174,54,0.0678916
-172,54,0.0783586
-170,54,0.0892447
-168,54,0.100475
-166,54,0.111976
-164,54,0.123672
-162,54,0.135492
-160,54,0.147365
-158,54,0.159222
-156,54,0.170998
-154,54,0.182631
-152,54,0.194062
-150,54,0.205238
-148,54,0.216109
-146,54,0.22663
-144,54,0.236762
-142,54,0.246471
-140,54,0.255728
-138,54,0.264509
-136,54,0.272797
-134,54,0.280579
-132,54,0.287847
-130,54,0.294596
-128,54,0.300826
-126,54,0.30654
-124,54,0.311744
-122,54,0.316446
-120,54,0.320654
-118,54,0.324378
-116,54,0.327626
-114,54,0.330407
-112,54,0.332728
-110,54,0.334594
-108,54,0.336008
-106,54,0.336971
-104,54,0.33748
-102,54,0.337529
-100,54,0.337111
-98,54,0.336215
-96,54,0.334827
-94,54,0.332932
-92,54,0.330512
-90,54,0.32755
-88,54,0.324025
-86,54,0.31992
-84,54,0.315217
-82,54,0.3099
-80,54,0.303954
-78,54,0.29737
-76,54,0.290142
-74,54,0.282269
-72,54,0.273756
-70,54,0.264613
-68,54,0.25486
-66,54,0.244523
-64,54,0.233634
-62,54,0.222238
-60,54,0.210383
-58,54,0.198129
-56,54,0.185542
-54,54,0.172695
-52,54,0.159671
-50,54,0.146555
-48,54,0.13344
-46,54,0.120422
-44,54,0.107599
-42,54,0.095072
-40,54,0.0829421
-38,54,0.071309
-36,54,0.0602702
-34,54,0.0499197
-32,54,0.0403466
-30,54,0.0316344
-28,54,0.0238596
-26,54,0.0170911
-24,54,0.0113894
-22,54,0.0068063
-20,54,0.00338436
-18,54,0.00115665
-16,54,0.000146763
-14,54,0.00036883
-12,54,0.00182768
-10,54,0.00451908
-8,54,0.0084301
-6,54,0.0135394
-4,54,0.0198179
-2,54,0.0272289
0,54,0.0357287
2,54,0.0452671
4,54,0.055788
6,54,0.0672295
8,54,0.0795249
10,54,0.0926024
12,54,0.106386
14,54,0.120798
16,54,0.135753
18,54,0.151168
20,54,0.166954
22,54,0.183023
24,54,0.199284
26,54,0.215647
28,54,0.232021
30,54,0.248316
32,54,0.264446
34,54,0.280322
36,54,0.295864
38,54,0.31099
40,54,0.325624
42,54,0.339696
44,54,0.353139
46,54,0.365891
48,54,0.377897
50,54,0.389107
52,54,0.399476
54,54,0.408967
56,54,0.417545
58,54,0.425186
60,54,0.431865
62,54,0.437568
64,54,0.442281
66,54,0.445998
68,54,0.448715
70,54,0.450431
72,54,0.45115
74,54,0.450878
76,54,0.449623
78,54,0.447397
80,54,0.444212
82,54,0.440083
84,54,0.435027
86,54,0.429064
88,54,0.422212
90,54,0.414495
92,54,0.405937
94,54,0.396565
96,54,0.386408
98,54,0.3755
100,54,0.363874
102,54,0.351572
104,54,0.338634
106,54,0.325108
108,54,0.311045
110,54,0.296502
112,54,0.281538
114,54,0.266218
116,54,0.250613
118,54,0.234796
120,54,0.218846
122,54,0.202846
124,54,0.186881
126,54,0.171039
128,54,0.155411
130,54,0.140088
132,54,0.125161
134,54,0.110722
136,54,0.0968579
138,54,0.0836561
140,54,0.0711979
142,54,0.0595602
144,54,0.0488138
146,54,0.0390229
148,54,0.030244
150,54,0.0225255
152,54,0.0159069
154,54,0.0104188
156,54,0.0060827
158,54,0.00291045
160,54,0.000904898
162,54,5.98214e-05
164,54,0.000360303
166,54,0.00178316
168,54,0.00429747
170,54,0.00786511
172,54,0.0124414
174,54,0.0179758
176,54,0.0244124
178,54,0.0316909
180,54,0.0397469
-180,56,0.0408485
-178,56,0.0496758
-176,56,0.0591347
-174,56,0.0691527
-172,56,0.0796558
-170,56,0.090569
-168,56,0.101817
-166,56,0.113325
-164,56,0.125019
-162,56,0.136826
-160,56,0.148674
-158,56,0.160495
-156,56,0.172223
-154,56,0.183796
-152,56,0.195154
-150,56,0.206243
-148,56,0.217014
-146,56,0.227421
-144,56,0.237426
-142,56,0.246995
-140,56,0.256099
-138,56,0.264715
-136,56,0.272828
-134,56,0.280425
-132,56,0.287499
-130,56,0.294049
-128,56,0.300077
-126,56,0.305587
-124,56,0.310588
-122,56,0.315089
-120,56,0.319103
-118,56,0.322641
-116,56,0.325714
-114,56,0.328334
-112,56,0.33051
-110,56,0.33225
-108,56,0.333557
-106,56,0.334435
-104,56,0.334881
-102,56,0.334892
-100,56,0.33446
-98,56,0.333575
-96,56,0.332222
-94,56,0.330386
-92,56,0.328049
-90,56,0.325191
-88,56,0.321792
-86,56,0.317831
-84,56,0.313288
-82,56,0.308144
-80,56,0.302384
-78,56,0.295994
-76,56,0.288966
-74,56,0.281296
-72,56,0.272985
-70,56,0.264043
-68,56,0.254485
-66,56,0.244334
-64,56,0.233623
-62,56,0.222392
-60,56,0.210689
-58,56,0.198572
-56,56,0.186106
-54,56,0.173366
-52,56,0.160432
-50,56,0.147391
-48,56,0.134337
-46,56,0.121365
-44,56,0.108577
-42,56,0.0960747
-40,56,0.0839603
-38,56,0.0723357
-36,56,0.0613001
-34,56,0.0509492
-32,56,0.041374
-30,56,0.0326593
-28,56,0.0248828
-26,56,0.0181147
-24,56,0.0124164
-22,56,0.00784026
-20,56,0.00442919
-18,56,0.0022165
-16,56,0.00122579
-14,56,0.00147102
-12,56,0.00295673
-10,56,0.00567829
-8,56,0.00962228
-6,56,0.0147669
-4,56,0.0210824
-2,56,0.0285315
0,56,0.0370701
2,56,0.0466474
4,56,0.0572067
6,56,0.0686856
8,56,0.0810167
10,56,0.0941279
12,56,0.107943
14,56,0.122381
16,56,0.13736
18,56,0.152792
20,56,0.16859
22,56,0.184664
24,56,0.200921
26,56,0.217271
28,56,0.233622
30,56,0.249883
32,56,0.265964
34,56,0.281779
36,56,0.297244
38,56,0.312279
40,56,0.326806
42,56,0.340754
44,56,0.354057
46,56,0.366653
48,56,0.378488
50,56,0.389513
52,56,0.399684
54,56,0.408965
56,56,0.417324
58,56,0.424738
60,56,0.431187
62,56,0.436656
64,56,0.441136
66,56,0.444622
68,56,0.447113
70,56,0.448612
72,56,0.449125
74,56,0.448659
76,56,0.447225
78,56,0.444837
80,56,0.441509
82,56,0.437257
84,56,0.432098
86,56,0.426053
88,56,0.419141
90,56,0.411385
92,56,0.402809
94,56,0.393439
96,56,0.383304
98,56,0.372435
100,56,0.360865
102,56,0.348633
104,56,0.335779
106,56,0.322347
108,56,0.308389
110,56,0.293956
112,56,0.279108
114,56,0.263908
116,56,0.248425
118,56,0.23273
120,56,0.216902
122,56,0.201022
124,56,0.185174
126,56,0.169447
128,56,0.153931
130,56,0.138716
132,56,0.123895
134,56,0.109559
136,56,0.0957969
138,56,0.0826951
140,56,0.0703361
142,56,0.0587973
144,56,0.0481504
146,56,0.0384598
148,56,0.0297825
150,56,0.0221669
152,56,0.0156528
154,56,0.0102707
156,56,0.00604168
158,56,0.00297727
160,56,0.00107976
162,56,0.000342265
164,56,0.000749126
166,56,0.00227637
168,56,0.00489224
170,56,0.0085578
172,56,0.0132276
174,56,0.0188503
176,56,0.0253693
178,56,0.0327237
180,56,0.0408485
-180,58,0.0426936
-178,58,0.0515334
-176,58,0.0609951
-174,58,0.0710063
-172,58,0.0814929
-170,58,0.0923802
-168,58,0.103593
-166,58,0.115056
-164,58,0.126696
-162,58,0.138439
-160,58,0.150214
-158,58,0.161952
-156,58,0.173586
-154,58,0.185055
-152,58,0.196298
-150,58,0.207262
-148,58,0.217896
-146,58,0.228155
-144,58,0.238
-142,58,0.247399
-140,58,0.256321
-138,58,0.264747
-136,58,0.27266
-134,58,0.28005
-132,58,0.286911
-130,58,0.293242
-128,58,0.299049
-126,58,0.304337
-124,58,0.309119
-122,58,0.313405
-120,58,0.31721
-118,58,0.320549
-116,58,0.323435
-114,58,0.325882
-112,58,0.327902
-110,58,0.329504
-108,58,0.330694
-106,58,0.331478
-104,58,0.331854
-102,58,0.33182
-100,58,0.331368
-98,58,0.33049
-96,58,0.32917
-94,58,0.327394
-92,58,0.325142
-90,58,0.322393
-88,58,0.319127
-86,58,0.31532
-84,58,0.31095
-82,58,0.305998
-80,58,0.300445
-78,58,0.294274
-76,58,0.287475
-74,58,0.28004
-72,58,0.271969
-70,58,0.263268
-68,58,0.25395
-66,58,0.244035
-64,58,0.233552
-62,58,0.222541
-60,58,0.211048
-58,58,0.199129
-56,58,0.186849
-54,58,0.174279
-52,58,0.161501
-50,58,0.148602
-48,58,0.135675
-46,58,0.122818
-44,58,0.11013
-42,58,0.0977168
-40,58,0.0856805
-38,58,0.0741243
-36,58,0.063149
-34,58,0.0528515
-32,58,0.0433238
-30,58,0.0346518
-28,58,0.0269144
-26,58,0.0201824
-24,58,0.0145177
-22,58,0.00997315
-20,58,0.00659195
-18,58,0.00440745
-16,58,0.00344319
-14,58,0.00371294
-12,58,0.00522099
-10,58,0.00796241
-8,58,0.0119234
-6,58,0.0170819
-4,58,0.0234078
-2,58,0.0308636
0,58,0.0394049
2,58,0.0489806
4,58,0.0595338
6,58,0.0710021
8,58,0.0833178
10,58,0.0964085
12,58,0.110198
14,58,0.124605
16,58,0.139546
18,58,0.154935
20,58,0.170682
22,58,0.186697
24,58,0.202887
26,58,0.219161
28,58,0.235425
30,58,0.251588
32,58,0.267559
34,58,0.283252
36,58,0.298581
38,58,0.313464
40,58,0.327827
42,58,0.341595
44,58,0.354704
46,58,0.367093
48,58,0.378707
50,58,0.389499
52,58,0.399427
54,58,0.408456
56,58,0.416557
58,58,0.423708
60,58,0.429891
62,58,0.435096
64,58,0.439316
66,58,0.442548
68,58,0.444794
70,58,0.44606
72,58,0.446353
74,58,0.445685
76,58,0.444069
78,58,0.441518
80,58,0.438051
82,58,0.433683
84,58,0.428433
86,58,0.422322
88,58,0.415371
90,58,0.407601
92,58,0.399037
94,58,0.389703
96,58,0.379627
98,58,0.368839
100,58,0.357372
102,58,0.34526
104,58,0.332543
106,58,0.319263
108,58,0.305468
110,58,0.291209
112,58,0.276543
114,58,0.261531
116,58,0.246239
118,58,0.230737
120,58,0.215103
122,58,0.199415
124,58,0.183757
126,58,0.168216
128,58,0.152882
130,58,0.137845
132,58,0.123196
134,58,0.109027
136,58,0.0954271
138,58,0.0824823
140,58,0.0702753
142,58,0.058884
144,58,0.04838
146,58,0.0388281
148,58,0.0302852
150,58,0.0227998
152,58,0.0164117
154,58,0.011151
156,58,0.0070385
158,58,0.00408547
160,58,0.00229364
162,58,0.00165561
164,58,0.00215515
166,58,0.00376772
168,58,0.00646104
170,58,0.0101957
172,58,0.0149257
174,58,0.0205994
176,58,0.0271601
178,58,0.0345465
180,58,0.0426936
-180,60,0.0451377
-178,60,0.0539433
-176,60,0.0633597
-174,60,0.0733149
-172,60,0.0837356
-170,60,0.0945474
-168,60,0.105676
-166,60,0.117046
-164,60,0.128583
-162,60,0.140217
-160,60,0.151873
-158,60,0.163485
-156,60,0.174986
-154,60,0.186312
-152,60,0.197404
-150,60,0.208208
-148,60,0.218673
-146,60,0.228755
-144,60,0.238414
-142,60,0.247617
-140,60,0.256337
-138,60,0.264551
-136,60,0.272246
-134,60,0.279411
-132,60,0.286043
-130,60,0.292142
-128,60,0.297714
-126,60,0.30277
-124,60,0.30732
-122,60,0.311381
-120,60,0.314968
-118,60,0.318098
-116,60,0.320788
-114,60,0.323053
-112,60,0.324908
-110,60,0.326365
-108,60,0.327431
-106,60,0.328112
-104,60,0.328411
-102,60,0.328325
-100,60,0.327849
-98,60,0.326973
-96,60,0.325684
-94,60,0.323965
-92,60,0.321798
-90,60,0.319161
-88,60,0.316031
-86,60,0.312385
-84,60,0.3082
-82,60,0.303452
-80,60,0.298121
-78,60,0.292189
-76,60,0.285642
-74,60,0.278471
-72,60,0.270671
-70,60,0.262246
-68,60,0.253206
-66,60,0.243569
-64,60,0.233362
-62,60,0.222621
-60,60,0.21139
-58,60,0.199724
-56,60,0.187686
-54,60,0.175347
-52,60,0.162786
-50,60,0.150091
-48,60,0.137354
-46,60,0.124672
-44,60,0.112148
-42,60,0.0998832
-40,60,0.0879836
-38,60,0.0765524
-36,60,0.0656908
-34,60,0.0554967
-32,60,0.046063
-30,60,0.037476
-28,60,0.0298154
-26,60,0.0231522
-24,60,0.0175489
-22,60,0.0130584
-20,60,0.00972394
-18,60,0.00757893
-16,60,0.00664677
-14,60,0.00694109
-12,60,0.00846598
-10,60,0.0112163
-8,60,0.0151782
-6,60,0.0203292
-4,60,0.0266394
-2,60,0.0340712
0,60,0.0425801
2,60,0.0521154
4,60,0.0626202
6,60,0.0740323
8,60,0.086284
10,60,0.0993033
12,60,0.113014
14,60,0.127335
16,60,0.142182
18,60,0.15747
20,60,0.173109
22,60,0.189007
24,60,0.205072
26,60,0.22121
28,60,0.237329
30,60,0.253337
32,60,0.269142
34,60,0.284657
36,60,0.299795
38,60,0.314476
40,60,0.328622
42,60,0.342162
44,60,0.355029
46,60,0.367165
48,60,0.378515
50,60,0.389033
52,60,0.398679
54,60,0.407419
56,60,0.415228
58,60,0.422085
60,60,0.427976
62,60,0.432892
64,60,0.436828
66,60,0.439787
68,60,0.441772
70,60,0.442792
72,60,0.442857
74,60,0.441981
76,60,0.440179
78,60,0.437468
80,60,0.433865
82,60,0.429389
84,60,0.424061
86,60,0.4179
88,60,0.410929
90,60,0.403168
92,60,0.394642
94,60,0.385374
96,60,0.375392
98,60,0.364723
100,60,0.353399
102,60,0.341452
104,60,0.32892
106,60,0.315843
108,60,0.302266
110,60,0.288238
112,60,0.273813
114,60,0.25905
116,60,0.244012
118,60,0.228769
120,60,0.213393
122,60,0.197963
124,60,0.182561
126,60,0.167272
128,60,0.152185
130,60,0.137388
132,60,0.122973
134,60,0.10903
136,60,0.0956474
138,60,0.0829117
140,60,0.0709051
142,60,0.0597052
144,60,0.0493834
146,60,0.0400045
148,60,0.0316251
150,60,0.0242937
152,60,0.0180496
154,60,0.0129228
156,60,0.00893377
158,60,0.00609326
160,60,0.00440269
162,60,0.00385427
164,60,0.0044314
166,60,0.00610924
168,60,0.00885524
170,60,0.0126298
172,60,0.017387
174,60,0.0230751
176,60,0.0296375
178,60,0.0370133
180,60,0.0451377
-180,62,0.0480422
-178,62,0.0567693
-176,62,0.0660951
-174,62,0.0759486
-172,62,0.0862572
-170,62,0.0969474
-168,62,0.107946
-166,62,0.119178
-164,62,0.130571
-162,62,0.142052
-160,62,0.153551
-158,62,0.164998
-156,62,0.176329
-154,62,0.187478
-152,62,0.198388
-150,62,0.209004
-148,62,0.219274
-146,62,0.229154
-144,62,0.238605
-142,62,0.247593
-140,62,0.256092
-138,62,0.26408
-136,62,0.271543
-134,62,0.278472
-132,62,0.284864
-130,62,0.290722
-128,62,0.296052
-126,62,0.300867
-124,62,0.305181
-122,62,0.30901
-120,62,0.312373
-118,62,0.315289
-116,62,0.317777
-114,62,0.319855
-112,62,0.32154
-110,62,0.322845
-108,62,0.323781
-106,62,0.324355
-104,62,0.324571
-102,62,0.324428
-100,62,0.323922
-98,62,0.323043
-96,62,0.32178
-94,62,0.320116
-92,62,0.318032
-90,62,0.315506
-88,62,0.312515
-86,62,0.309034
-84,62,0.305038
-82,62,0.300504
-80,62,0.295407
-78,62,0.289729
-76,62,0.283452
-74,62,0.276565
-72,62,0.269062
-70,62,0.260942
-68,62,0.252213
-66,62,0.24289
-64,62,0.232999
-62,62,0.222571
-60,62,0.211649
-58,62,0.200286
-56,62,0.188542
-54,62,0.176487
-52,62,0.1642
-50,62,0.151765
-48,62,0.139275
-46,62,0.126826
-44,62,0.114521
-42,62,0.102462
-40,62,0.090753
-38,62,0.0794987
-36,62,0.0688004
-34,62,0.0587561
-32,62,0.049459
-30,62,0.040996
-28,62,0.0334465
-26,62,0.026882
-24,62,0.021365
-22,62,0.0169484
-20,62,0.0136754
-18,62,0.0115792
-16,62,0.0106832
-14,62,0.0110009
-12,62,0.0125362
-10,62,0.015284
-8,62,0.0192303
-6,62,0.024353
-4,62,0.030622
-2,62,0.0380002
0,62,0.0464434
2,62,0.0559014
4,62,0.0663176
6,62,0.0776305
8,62,0.0897729
10,62,0.102673
12,62,0.116255
14,62,0.13044
16,62,0.145142
18,62,0.160276
20,62,0.175753
22,62,0.19148
24,62,0.207367
26,62,0.223317
28,62,0.23924
30,62,0.255041
32,62,0.270629
34,62,0.285916
36,62,0.300815
38,62,0.315246
40,62,0.329132
42,62,0.3424
44,62,0.354985
46,62,0.366828
48,62,0.377877
50,62,0.388086
52,62,0.397418
54,62,0.405841
56,62,0.41333
58,62,0.419868
60,62,0.425443
62,62,0.430049
64,62,0.433686
66,62,0.436357
68,62,0.438069
70,62,0.438834
72,62,0.438665
74,62,0.437578
76,62,0.43559
78,62,0.43272
80,62,0.428987
82,62,0.424413
84,62,0.419017
86,62,0.412821
88,62,0.405847
90,62,0.398116
92,62,0.389652
94,62,0.380478
96,62,0.370619
98,62,0.360103
100,62,0.348958
102,62,0.337216
104,62,0.324911
106,62,0.312082
108,62,0.298771
110,62,0.285024
112,62,0.270893
114,62,0.256433
116,62,0.241706
118,62,0.226778
120,62,0.21172
122,62,0.196608
124,62,0.181521
126,62,0.166544
128,62,0.151761
130,62,0.137262
132,62,0.123136
134,62,0.109472
136,62,0.0963571
138,62,0.0838775
140,62,0.0721146
142,62,0.0611455
144,62,0.051041
146,62,0.0418654
148,62,0.033675
150,62,0.0265178
152,62,0.0204328
154,62,0.0154496
156,62,0.0115883
158,62,0.00885931
160,62,0.00726383
162,62,0.00679379
164,62,0.00743247
166,62,0.00915494
168,62,0.0119287
170,62,0.0157143
172,62,0.0204662
174,62,0.026133
176,62,0.0326587
178,62,0.0399831
180,62,0.0480422
-180,64,0.0512766
-178,64,0.059884
-176,64,0.0690773
-174,64,0.0787866
-172,64,0.0889407
-170,64,0.0994675
-168,64,0.110294
-166,64,0.121348
-164,64,0.132557
-162,64,0.143849
-160,64,0.155155
-158,64,0.166404
-156,64,0.177533
-154,64,0.188477
-152,64,0.199178
-150,64,0.209581
-148,64,0.219634
-146,64,0.229293
-144,64,0.238519
-142,64,0.247278
-140,64,0.255543
-138,64,0.263294
-136,64,0.270516
-134,64,0.277202
