Phi[deg],Theta[deg],GainRHCP
-136,92,0.0546869
-134,92,0.0635193
-132,92,0.0747157
-130,92,0.0878119
-128,92,0.102305
-126,92,0.117676
-124,92,0.133405
-122,92,0.148998
-120,92,0.163996
-118,92,0.177997
-116,92,0.190661
-114,92,0.201723
-112,92,0.210991
-110,92,0.218349
-108,92,0.223754
-106,92,0.227229
-104,92,0.228855
-102,92,0.228761
-100,92,0.227116
-98,92,0.224117
-96,92,0.219982
-94,92,0.214937
-92,92,0.209213
-90,92,0.203036
-88,92,0.196623
-86,92,0.19018
-84,92,0.183893
-82,92,0.177934
-80,92,0.172454
-78,92,0.167582
-76,92,0.163431
-74,92,0.160093
-72,92,0.15764
-70,92,0.156127
-68,92,0.155593
-66,92,0.156061
-64,92,0.157538
-62,92,0.160022
-60,92,0.163499
-58,92,0.167944
-56,92,0.17333
-54,92,0.17962
-52,92,0.186776
-50,92,0.194755
-48,92,0.203515
-46,92,0.213007
-44,92,0.223182
-42,92,0.233984
-40,92,0.245349
-38,92,0.257204
-36,92,0.269464
-34,92,0.282027
-32,92,0.294777
-30,92,0.307577
-28,92,0.320271
-26,92,0.332687
-24,92,0.344634
-22,92,0.355908
-20,92,0.366297
-18,92,0.375579
-16,92,0.383537
-14,92,0.389955
-12,92,0.394628
-10,92,0.39737
-8,92,0.398012
-6,92,0.396417
-4,92,0.392476
-2,92,0.386117
0,92,0.37731
2,92,0.366066
4,92,0.352444
6,92,0.336552
8,92,0.318549
10,92,0.298643
12,92,0.277092
14,92,0.254202
16,92,0.23032
18,92,0.205831
20,92,0.181148
22,92,0.156703
24,92,0.132938
26,92,0.110287
28,92,0.0891692
30,92,0.0699716
32,92,0.0530375
34,92,0.0386541
36,92,0.0270429
38,92,0.018352
40,92,0.0126514
42,92,0.0099313
44,92,0.010104
46,92,0.0130091
48,92,0.018421
50,92,0.0260599
52,92,0.0356035
54,92,0.0467008
56,92,0.058986
58,92,0.0720918
60,92,0.0856621
62,92,0.0993633
64,92,0.112894
66,92,0.12599
68,92,0.138433
70,92,0.15005
72,92,0.160716
74,92,0.170352
76,92,0.178922
78,92,0.186431
80,92,0.192918
82,92,0.198453
84,92,0.203131
86,92,0.207065
88,92,0.210386
90,92,0.21323
92,92,0.21574
94,92,0.218062
96,92,0.220336
98,92,0.2227
100,92,0.225284
102,92,0.228207
104,92,0.231577
106,92,0.23549
108,92,0.240029
110,92,0.245263
112,92,0.251244
114,92,0.258012
116,92,0.265592
118,92,0.273995
120,92,0.283215
122,92,0.293237
124,92,0.30403
126,92,0.315551
128,92,0.327746
130,92,0.340548
132,92,0.353878
134,92,0.367646
136,92,0.381749
138,92,0.396073
140,92,0.41049
142,92,0.424857
144,92,0.43902
146,92,0.452811
148,92,0.46605
150,92,0.478548
152,92,0.490105
154,92,0.500519
156,92,0.509585
158,92,0.517101
160,92,0.522871
162,92,0.526713
164,92,0.528459
166,92,0.527964
168,92,0.525106
170,92,0.519791
172,92,0.511958
174,92,0.501581
176,92,0.488668
178,92,0.473269
180,92,0.455471
-180,94,0.417986
-178,94,0.399085
-176,94,0.378273
-174,94,0.355749
-172,94,0.331752
-170,94,0.306556
-168,94,0.280477
-166,94,0.253863
-164,94,0.227094
-162,94,0.200575
-160,94,0.174729
-158,94,0.149985
-156,94,0.126771
-154,94,0.105499
-152,94,0.0865511
-150,94,0.0702664
-148,94,0.0569265
-146,94,0.0467432
-144,94,0.0398474
-142,94,0.0362818
-140,94,0.0359957
-138,94,0.0388453
-136,94,0.0445975
-134,94,0.0529376
-132,94,0.063482
-130,94,0.075793
-128,94,0.0893967
-126,94,0.103802
-124,94,0.118522
-122,94,0.133086
-120,94,0.147066
-118,94,0.160082
-116,94,0.171817
-114,94,0.182023
-112,94,0.190523
-110,94,0.197213
-108,94,0.202059
-106,94,0.205087
-104,94,0.206381
-102,94,0.206071
-100,94,0.20432
-98,94,0.201323
-96,94,0.197287
-94,94,0.192434
-92,94,0.186982
-90,94,0.181148
-88,94,0.175137
-86,94,0.169142
-84,94,0.163339
-82,94,0.157886
-80,94,0.152923
-78,94,0.148568
-76,94,0.144922
-74,94,0.142068
-72,94,0.140069
-70,94,0.138971
-68,94,0.138808
-66,94,0.139595
-64,94,0.141337
-62,94,0.144026
-60,94,0.147645
-58,94,0.152169
-56,94,0.157565
-54,94,0.163796
-52,94,0.170821
-50,94,0.178595
-48,94,0.187071
-46,94,0.196202
-44,94,0.205933
-42,94,0.21621
-40,94,0.226968
-38,94,0.238136
-36,94,0.249635
-34,94,0.26137
-32,94,0.273233
-30,94,0.285101
-28,94,0.296836
-26,94,0.308283
-24,94,0.319272
-22,94,0.329622
-20,94,0.339145
-18,94,0.347644
-16,94,0.354923
-14,94,0.360789
-12,94,0.365057
-10,94,0.367558
-8,94,0.368138
-6,94,0.366668
-4,94,0.363045
-2,94,0.357201
0,94,0.3491
2,94,0.338749
4,94,0.326196
6,94,0.311532
8,94,0.294898
10,94,0.276482
12,94,0.256516
14,94,0.235279
16,94,0.213091
18,94,0.190308
20,94,0.167312
22,94,0.144508
24,94,0.122309
26,94,0.101125
28,94,0.0813511
30,94,0.0633539
32,94,0.0474602
34,94,0.0339447
36,94,0.0230201
38,94,0.0148299
40,94,0.00944348
42,94,0.00685439
44,94,0.00698188
46,94,0.00967547
48,94,0.0147225
50,94,0.0218579
52,94,0.0307761
54,94,0.0411439
56,94,0.0526137
58,94,0.0648366
60,94,0.077475
62,94,0.0902126
64,94,0.102764
66,94,0.114882
68,94,0.126361
70,94,0.13704
72,94,0.146805
74,94,0.155586
76,94,0.163354
78,94,0.170119
80,94,0.175925
82,94,0.180843
84,94,0.184969
86,94,0.188417
88,94,0.191312
90,94,0.193789
92,94,0.195988
94,94,0.198047
96,94,0.200104
98,94,0.202287
100,94,0.204721
102,94,0.207516
104,94,0.210776
106,94,0.214587
108,94,0.219027
110,94,0.224155
112,94,0.230019
114,94,0.236652
116,94,0.244072
118,94,0.252282
120,94,0.261273
122,94,0.271022
124,94,0.281491
126,94,0.292634
128,94,0.304388
130,94,0.316683
132,94,0.329435
134,94,0.342551
136,94,0.355925
138,94,0.369443
140,94,0.382979
142,94,0.396395
144,94,0.409545
146,94,0.422272
148,94,0.434409
150,94,0.445784
152,94,0.456218
154,94,0.465531
156,94,0.47354
158,94,0.480069
160,94,0.484947
162,94,0.488015
164,94,0.489129
166,94,0.488164
168,94,0.485016
170,94,0.479607
172,94,0.471886
174,94,0.461834
176,94,0.449463
178,94,0.434819
180,94,0.417986
-180,96,0.383368
-178,96,0.365552
-176,96,0.345999
-174,96,0.324893
-172,96,0.302452
-170,96,0.278929
-168,96,0.254613
-166,96,0.229826
-164,96,0.204917
-162,96,0.18026
-160,96,0.156244
-158,96,0.133266
-156,96,0.111724
-154,96,0.091997
-152,96,0.0744412
-150,96,0.0593709
-148,96,0.047048
-146,96,0.0376693
-144,96,0.0313566
-142,96,0.0281489
-140,96,0.0279986
-138,96,0.0307703
-136,96,0.0362449
-134,96,0.0441268
-132,96,0.0540554
-130,96,0.0656192
-128,96,0.0783727
-126,96,0.0918545
-124,96,0.105605
-122,96,0.119186
-120,96,0.132192
-118,96,0.144269
-116,96,0.15512
-114,96,0.164516
-112,96,0.172294
-110,96,0.178361
-108,96,0.18269
-106,96,0.185311
-104,96,0.18631
-102,96,0.185813
-100,96,0.183983
-98,96,0.181006
-96,96,0.177084
-94,96,0.172428
-92,96,0.167248
-90,96,0.161749
-88,96,0.156127
-86,96,0.150561
-84,96,0.145217
-82,96,0.140241
-80,96,0.13576
-78,96,0.131885
-76,96,0.128704
-74,96,0.126291
-72,96,0.124701
-70,96,0.123975
-68,96,0.124136
-66,96,0.125197
-64,96,0.127158
-62,96,0.130009
-60,96,0.133728
-58,96,0.138288
-56,96,0.143656
-54,96,0.149792
-52,96,0.156652
-50,96,0.164192
-48,96,0.172361
-46,96,0.18111
-44,96,0.190385
-42,96,0.200128
-40,96,0.210277
-38,96,0.220763
-36,96,0.231511
-34,96,0.242432
-32,96,0.253429
-30,96,0.26439
-28,96,0.275193
-26,96,0.285699
-24,96,0.29576
-22,96,0.305215
-20,96,0.313896
-18,96,0.321631
-16,96,0.328245
-14,96,0.333566
-12,96,0.337428
-10,96,0.339675
-8,96,0.340169
-6,96,0.33879
-4,96,0.335442
-2,96,0.330056
0,96,0.322597
2,96,0.313064
4,96,0.301497
6,96,0.287973
8,96,0.272617
10,96,0.255596
12,96,0.237122
14,96,0.217448
16,96,0.196867
18,96,0.175709
20,96,0.154329
22,96,0.133104
24,96,0.11242
26,96,0.0926622
28,96,0.0742023
30,96,0.0573874
32,96,0.0425269
34,96,0.029882
36,96,0.0196557
38,96,0.011986
40,96,0.00694047
42,96,0.00451497
44,96,0.00463458
46,96,0.00715794
48,96,0.0118844
50,96,0.0185631
52,96,0.0269049
54,96,0.0365938
56,96,0.0473004
58,96,0.0586943
60,96,0.070456
62,96,0.0822868
64,96,0.0939179
66,96,0.105117
68,96,0.115692
70,96,0.125496
72,96,0.134423
74,96,0.142412
76,96,0.149441
78,96,0.155526
80,96,0.160713
82,96,0.165075
84,96,0.168708
86,96,0.171724
88,96,0.174247
90,96,0.176409
92,96,0.178342
94,96,0.180182
96,96,0.182058
98,96,0.184095
100,96,0.186406
102,96,0.189099
104,96,0.192267
106,96,0.195991
108,96,0.20034
110,96,0.205368
112,96,0.211116
114,96,0.21761
116,96,0.224863
118,96,0.232872
120,96,0.241624
122,96,0.251088
124,96,0.261223
126,96,0.271977
128,96,0.283284
130,96,0.295068
132,96,0.307243
134,96,0.319712
136,96,0.33237
138,96,0.345102
140,96,0.357784
142,96,0.370285
144,96,0.382465
146,96,0.394177
148,96,0.405269
150,96,0.415583
152,96,0.42496
154,96,0.433238
156,96,0.440257
158,96,0.445864
160,96,0.44991
162,96,0.452259
164,96,0.452786
166,96,0.451385
168,96,0.44797
170,96,0.442475
172,96,0.434859
174,96,0.42511
176,96,0.413243
178,96,0.399303
180,96,0.383368
-180,98,0.351597
-178,98,0.334782
-176,98,0.316394
-174,98,0.296601
-172,98,0.275604
-170,98,0.253638
-168,98,0.230969
-166,98,0.207893
-164,98,0.184732
-162,98,0.161831
-160,98,0.139548
-158,98,0.118251
-156,98,0.0983047
-154,98,0.0800617
-152,98,0.0638492
-150,98,0.0499576
-148,98,0.0386284
-146,98,0.0300427
-144,98,0.0243118
-142,98,0.0214703
-140,98,0.0214716
-138,98,0.0241877
-136,98,0.0294124
-134,98,0.0368679
-132,98,0.0462159
-130,98,0.0570703
-128,98,0.0690134
-126,98,0.0816128
-124,98,0.0944382
-122,98,0.107078
-120,98,0.119156
-118,98,0.13034
-116,98,0.140354
-114,98,0.148986
-112,98,0.156087
-110,98,0.161574
-108,98,0.165426
-106,98,0.167679
-104,98,0.168415
-102,98,0.167762
-100,98,0.165876
-98,98,0.162937
-96,98,0.159141
-94,98,0.154688
-92,98,0.149779
-90,98,0.144609
-88,98,0.139361
-86,98,0.134206
-84,98,0.129298
-82,98,0.12477
-80,98,0.120742
-78,98,0.11731
-76,98,0.114558
-74,98,0.112547
-72,98,0.111327
-70,98,0.110929
-68,98,0.111375
-66,98,0.11267
-64,98,0.11481
-62,98,0.117783
-60,98,0.121565
-58,98,0.126128
-56,98,0.131435
-54,98,0.137446
-52,98,0.144118
-50,98,0.151402
-48,98,0.159249
-46,98,0.167606
-44,98,0.176419
-42,98,0.18563
-40,98,0.195179
-38,98,0.204999
-36,98,0.215018
-34,98,0.225154
-32,98,0.235318
-30,98,0.245412
-28,98,0.255323
-26,98,0.264932
-24,98,0.274107
-22,98,0.282708
-20,98,0.290585
-18,98,0.297588
-16,98,0.303562
-14,98,0.308352
-12,98,0.311811
-10,98,0.313799
-8,98,0.314189
-6,98,0.312869
-4,98,0.30975
-2,98,0.304766
0,98,0.29788
2,98,0.289088
4,98,0.278419
6,98,0.265942
8,98,0.251764
10,98,0.236037
12,98,0.218951
14,98,0.200739
16,98,0.181669
18,98,0.162046
20,98,0.142199
22,98,0.122479
24,98,0.103246
26,98,0.0848618
28,98,0.0676751
30,98,0.0520126
32,98,0.0381665
34,98,0.0263836
36,98,0.0168568
38,98,0.00971708
40,98,0.00502954
42,98,0.0027911
44,98,0.00293168
46,98,0.00531817
48,98,0.00976108
50,98,0.0160234
52,98,0.0238315
54,98,0.0328865
56,98,0.0428772
58,98,0.0534912
60,98,0.064427
62,98,0.0754036
64,98,0.0861687
66,98,0.0965047
68,98,0.106234
70,98,0.11522
72,98,0.123368
74,98,0.130626
76,98,0.136977
78,98,0.142441
80,98,0.147068
82,98,0.150933
84,98,0.154129
86,98,0.156769
88,98,0.158972
90,98,0.160867
92,98,0.162581
94,98,0.164243
96,98,0.165976
98,98,0.167899
100,98,0.170118
102,98,0.172732
104,98,0.175828
106,98,0.17948
108,98,0.183749
110,98,0.188684
112,98,0.19432
114,98,0.200676
116,98,0.207759
118,98,0.215564
120,98,0.224069
122,98,0.233243
124,98,0.243039
126,98,0.2534
128,98,0.264258
130,98,0.275535
132,98,0.28714
134,98,0.298977
136,98,0.310939
138,98,0.322913
140,98,0.334778
142,98,0.346408
144,98,0.35767
146,98,0.368428
148,98,0.378541
150,98,0.387866
152,98,0.39626
154,98,0.403581
156,98,0.409687
158,98,0.414445
160,98,0.417727
162,98,0.419416
164,98,0.419407
166,98,0.417609
168,98,0.413951
170,98,0.40838
172,98,0.400864
174,98,0.391395
176,98,0.379993
178,98,0.366702
180,98,0.351597
-180,100,0.322605
-178,100,0.306707
-176,100,0.289386
-174,100,0.270799
-172,100,0.251132
-170,100,0.230604
-168,100,0.20946
-166,100,0.187973
-164,100,0.166442
-162,100,0.145184
-160,100,0.12453
-158,100,0.104819
-156,100,0.0863867
-154,100,0.0695565
-152,100,0.0546294
-150,100,0.0418718
-148,100,0.0315043
-146,100,0.0236917
-144,100,0.0185341
-142,100,0.0160602
-140,100,0.0162235
-138,100,0.0189021
-136,100,0.0239012
-134,100,0.0309599
-132,100,0.0397609
-130,100,0.049943
-128,100,0.0611154
-126,100,0.0728741
-124,100,0.0848175
-122,100,0.096562
-120,100,0.107756
-118,100,0.118092
-116,100,0.127314
-114,100,0.135227
-112,100,0.141694
-110,100,0.146643
-108,100,0.150058
-106,100,0.151976
-104,100,0.152483
-102,100,0.151699
-100,100,0.149779
-98,100,0.146895
-96,100,0.143235
-94,100,0.13899
-92,100,0.134351
-90,100,0.129503
-88,100,0.124618
-86,100,0.119857
-84,100,0.115362
-82,100,0.111258
-80,100,0.107652
-78,100,0.104633
-76,100,0.102274
-74,100,0.100631
-72,100,0.0997434
-70,100,0.0996388
-68,100,0.100331
-66,100,0.101824
-64,100,0.104109
-62,100,0.10717
-60,100,0.110984
-58,100,0.11552
-56,100,0.120741
-54,100,0.126605
-52,100,0.133069
-50,100,0.140084
-48,100,0.147599
-46,100,0.155561
-44,100,0.163917
-42,100,0.172608
-40,100,0.181575
-38,100,0.190753
-36,100,0.200075
-34,100,0.209465
-32,100,0.218842
-30,100,0.228116
-28,100,0.237189
-26,100,0.245955
-24,100,0.254298
-22,100,0.262094
-20,100,0.269215
-18,100,0.275527
-16,100,0.280891
-14,100,0.285174
-12,100,0.288241
-10,100,0.289967
-8,100,0.290236
-6,100,0.288946
-4,100,0.286013
-2,100,0.281375
0,100,0.274993
2,100,0.266861
4,100,0.257
6,100,0.245471
8,100,0.232368
10,100,0.217827
12,100,0.202022
14,100,0.185164
16,100,0.167502
18,100,0.149315
20,100,0.130911
22,100,0.112613
24,100,0.0947599
26,100,0.0776877
28,100,0.061724
30,100,0.0471751
32,100,0.0343154
34,100,0.0233771
36,100,0.0145417
38,100,0.00793283
40,100,0.0036118
42,100,0.00157571
44,100,0.00175835
46,100,0.004034
48,100,0.00822358
50,100,0.0141033
52,100,0.0214145
54,100,0.0298752
56,100,0.0391918
58,100,0.0490701
60,100,0.0592266
62,100,0.0693974
64,100,0.0793466
66,100,0.0888718
68,100,0.0978085
70,100,0.106032
72,100,0.113458
74,100,0.12004
76,100,0.12577
78,100,0.130671
80,100,0.134795
82,100,0.138217
84,100,0.141031
86,100,0.143346
88,100,0.14528
90,100,0.146954
92,100,0.148492
94,100,0.150017
96,100,0.151644
98,100,0.153485
100,100,0.155641
102,100,0.158201
104,100,0.161246
106,100,0.164842
108,100,0.169046
110,100,0.173897
112,100,0.179426
114,100,0.185646
116,100,0.192562
118,100,0.20016
120,100,0.208418
122,100,0.217299
124,100,0.226755
126,100,0.236725
128,100,0.247139
130,100,0.257915
132,100,0.268964
134,100,0.280188
136,100,0.291482
138,100,0.302733
140,100,0.313824
142,100,0.324635
144,100,0.335039
146,100,0.344909
148,100,0.354117
150,100,0.362532
152,100,0.370025
154,100,0.376471
156,100,0.381746
158,100,0.385733
160,100,0.388323
162,100,0.389417
164,100,0.388924
166,100,0.386771
168,100,0.382896
170,100,0.37726
172,100,0.369837
174,100,0.360627
176,100,0.34965
178,100,0.336953
180,100,0.322605
-180,102,0.29629
-178,102,0.281224
-176,102,0.264873
-174,102,0.247384
-172,102,0.228932
-170,102,0.209721
-168,102,0.189979
-166,102,0.169959
-164,102,0.149937
-162,102,0.130208
-160,102,0.111075
-158,102,0.0928504
-156,102,0.0758428
-154,102,0.0603486
-152,102,0.0466428
-150,102,0.0349676
-148,102,0.0255232
-146,102,0.0184575
-144,102,0.0138585
-142,102,0.0117483
-140,102,0.0120793
-138,102,0.0147344
-136,102,0.0195291
-134,102,0.0262182
-132,102,0.0345044
-130,102,0.0440501
-128,102,0.0544909
-126,102,0.0654503
-124,102,0.0765547
-122,102,0.0874476
-120,102,0.0978028
-118,102,0.107335
-116,102,0.11581
-114,102,0.123046
-112,102,0.128922
-110,102,0.133371
-108,102,0.136385
-106,102,0.138002
-104,102,0.138307
-102,102,0.137419
-100,102,0.135485
-98,102,0.13267
-96,102,0.129155
-94,102,0.125122
-92,102,0.120752
-90,102,0.116219
-88,102,0.111686
-86,102,0.107302
-84,102,0.103201
-82,102,0.0994957
-80,102,0.0962856
-78,102,0.0936508
-76,102,0.0916549
-74,102,0.0903463
-72,102,0.0897591
-70,102,0.0899144
-68,102,0.0908216
-66,102,0.0924799
-64,102,0.094879
-62,102,0.0980008
-60,102,0.10182
-58,102,0.106305
-56,102,0.111418
-54,102,0.117119
-52,102,0.123362
-50,102,0.130099
-48,102,0.137279
-46,102,0.144851
-44,102,0.152759
-42,102,0.160948
-40,102,0.169357
-38,102,0.177927
-36,102,0.186592
-34,102,0.195282
-32,102,0.203924
-30,102,0.212437
-28,102,0.220732
-26,102,0.228717
-24,102,0.236289
-22,102,0.243341
-20,102,0.249759
-18,102,0.255425
-16,102,0.26022
-14,102,0.264021
-12,102,0.266711
-10,102,0.268177
-8,102,0.268313
-6,102,0.267025
-4,102,0.264237
-2,102,0.259888
0,102,0.253941
2,102,0.246387
4,102,0.237244
6,102,0.226563
8,102,0.214429
10,102,0.200965
12,102,0.186329
14,102,0.170716
16,102,0.154354
18,102,0.137502
20,102,0.120443
22,102,0.103482
24,102,0.0869303
26,102,0.0711031
28,102,0.0563059
30,102,0.0428248
32,102,0.0309163
34,102,0.0207977
36,102,0.0126383
38,102,0.00655358
40,102,0.00260016
42,102,0.000774414
44,102,0.00101316
46,102,0.00319721
48,102,0.00715725
50,102,0.0126819
52,102,0.0195274
54,102,0.0274281
56,102,0.0361076
58,102,0.0452898
60,102,0.0547087
62,102,0.0641179
64,102,0.0732975
66,102,0.08206
68,102,0.0902541
70,102,0.0977665
72,102,0.104522
74,102,0.110483
76,102,0.115645
78,102,0.120037
80,102,0.12371
82,102,0.126742
84,102,0.129225
86,102,0.131265
88,102,0.132976
90,102,0.134474
92,102,0.135878
94,102,0.137304
96,102,0.138862
98,102,0.140654
100,102,0.142773
102,102,0.145304
104,102,0.148318
106,102,0.151877
108,102,0.156027
110,102,0.160806
112,102,0.166235
114,102,0.172326
116,102,0.179076
118,102,0.186471
120,102,0.194483
122,102,0.203074
124,102,0.212192
126,102,0.221776
128,102,0.231753
130,102,0.242043
132,102,0.252554
134,102,0.26319
136,102,0.273847
138,102,0.284414
140,102,0.29478
142,102,0.304827
144,102,0.314437
146,102,0.323492
148,102,0.331871
150,102,0.339458
152,102,0.346135
154,102,0.351792
156,102,0.356319
158,102,0.359617
160,102,0.36159
162,102,0.362153
164,102,0.361231
166,102,0.358763
168,102,0.3547
170,102,0.349009
172,102,0.341675
174,102,0.332701
176,102,0.322111
178,102,0.309951
180,102,0.29629
-180,104,0.272516
-178,104,0.258199
-176,104,0.242722
-174,104,0.226227
-172,104,0.208878
-170,104,0.190866
-168,104,0.172404
-166,104,0.15373
-164,104,0.135098
-162,104,0.116781
-160,104,0.0990602
-158,104,0.0822216
-156,104,0.0665479
-154,104,0.0523097
-152,104,0.0397567
-150,104,0.029108
-148,104,0.0205431
-146,104,0.014193
-144,104,0.0101332
-142,104,0.00837804
-140,104,0.00887825
-138,104,0.0115202
-136,104,0.0161288
-134,104,0.0224732
-132,104,0.0302749
-130,104,0.0392191
-128,104,0.0489665
-126,104,0.0591673
-124,104,0.0694751
-122,104,0.0795597
-120,104,0.0891198
-118,104,0.0978926
-116,104,0.105662
-114,104,0.112263
-112,104,0.117585
-110,104,0.121573
-108,104,0.124219
-106,104,0.125567
-104,104,0.125697
-102,104,0.124726
-100,104,0.122795
-98,104,0.120064
-96,104,0.116702
-94,104,0.112884
-92,104,0.10878
-90,104,0.104556
-88,104,0.100364
-86,104,0.096343
-84,104,0.0926158
-82,104,0.0892884
-80,104,0.0864496
-78,104,0.0841716
-76,104,0.0825104
-74,104,0.0815075
-72,104,0.081191
-70,104,0.0815766
-68,104,0.0826697
-66,104,0.084466
-64,104,0.086953
-62,104,0.0901106
-60,104,0.0939125
-58,104,0.0983269
-56,104,0.103317
-54,104,0.108841
-52,104,0.114855
-50,104,0.121312
-48,104,0.128161
-46,104,0.135351
-44,104,0.142827
-42,104,0.150535
-40,104,0.158418
-38,104,0.166417
-36,104,0.17447
-34,104,0.182513
-32,104,0.190478
-30,104,0.198291
-28,104,0.205875
-26,104,0.213145
-24,104,0.220013
-22,104,0.226384
-20,104,0.232158
-18,104,0.237231
-16,104,0.241497
-14,104,0.244848
-12,104,0.24718
-10,104,0.248389
-8,104,0.248382
-6,104,0.247072
-4,104,0.244388
-2,104,0.240274
0,104,0.234695
2,104,0.227639
4,104,0.219124
6,104,0.209192
8,104,0.197923
10,104,0.185427
12,104,0.17185
14,104,0.157371
16,104,0.142201
18,104,0.126579
20,104,0.11077
22,104,0.0950548
24,104,0.0797242
26,104,0.0650709
28,104,0.0513791
30,104,0.038915
32,104,0.0279172
34,104,0.0185874
36,104,0.0110824
38,104,0.00550869
40,104,0.00191749
42,104,0.00030362
44,104,0.000606143
46,104,0.00271168
48,104,0.00646003
50,104,0.0116518
52,104,0.0180573
54,104,0.0254271
56,104,0.0335018
58,104,0.0420229
60,104,0.0507422
62,104,0.0594299
64,104,0.0678824
66,104,0.0759266
68,104,0.0834243
70,104,0.0902733
72,104,0.0964077
74,104,0.101797
76,104,0.106442
78,104,0.110373
80,104,0.113647
82,104,0.116338
84,104,0.118538
86,104,0.120349
88,104,0.121881
90,104,0.123245
92,104,0.124555
94,104,0.125919
96,104,0.12744
98,104,0.129212
100,104,0.131323
102,104,0.133848
104,104,0.136853
106,104,0.14039
108,104,0.144502
110,104,0.149219
112,104,0.154558
114,104,0.160526
116,104,0.167117
118,104,0.174312
120,104,0.182083
122,104,0.190387
124,104,0.199174
126,104,0.20838
128,104,0.217933
130,104,0.227752
132,104,0.237748
134,104,0.247823
136,104,0.257878
138,104,0.267805
140,104,0.277495
142,104,0.286837
144,104,0.29572
146,104,0.304031
148,104,0.311662
150,104,0.318503
152,104,0.32445
154,104,0.329404
156,104,0.333269
158,104,0.335957
160,104,0.337386
162,104,0.337484
164,104,0.336188
166,104,0.333446
168,104,0.329221
170,104,0.323488
172,104,0.316237
174,104,0.307477
176,104,0.297235
178,104,0.285559
180,104,0.272516
-180,106,0.251119
-178,106,0.237472
-176,106,0.22278
-174,106,0.207179
-172,106,0.190825
-170,106,0.173898
-168,106,0.156601
-166,106,0.139155
-164,106,0.121797
-162,106,0.104781
-160,106,0.0883644
-158,106,0.0728116
-156,106,0.0583803
-154,106,0.0453165
-152,106,0.0338459
-150,106,0.0241648
-148,106,0.0164324
-146,106,0.0107627
-144,106,0.00721839
-142,106,0.0058059
-140,106,0.00647308
-138,106,0.00910905
-136,106,0.0135469
-134,106,0.0195691
-132,106,0.0269149
-130,106,0.0352908
-128,106,0.0443818
-126,106,0.0538638
-124,106,0.0634165
-122,106,0.0727354
-120,106,0.081543
-118,106,0.0895982
-116,106,0.0967032
-114,106,0.102709
-112,106,0.107515
-110,106,0.111075
-108,106,0.113386
-106,106,0.114491
-104,106,0.114471
-102,106,0.113437
-100,106,0.111526
-98,106,0.108888
-96,106,0.105687
-94,106,0.102086
-92,106,0.0982472
-90,106,0.0943252
-88,106,0.0904631
-86,106,0.0867901
-84,106,0.0834198
-82,106,0.0804493
-80,106,0.0779589
-78,106,0.076013
-76,106,0.0746607
-74,106,0.0739369
-72,106,0.0738642
-70,106,0.0744538
-68,106,0.0757071
-66,106,0.0776171
-64,106,0.080169
-62,106,0.0833417
-60,106,0.0871084
-58,106,0.0914371
-56,106,0.0962914
-54,106,0.101631
-52,106,0.107413
-50,106,0.11359
-48,106,0.120114
-46,106,0.126934
-44,106,0.133998
-42,106,0.141253
-40,106,0.148643
-38,106,0.156113
-36,106,0.163603
-34,106,0.171054
-32,106,0.178402
-30,106,0.185581
-28,106,0.192521
-26,106,0.199147
-24,106,0.20538
-22,106,0.211135
-20,106,0.216325
-18,106,0.220858
-16,106,0.22464
-14,106,0.227575
-12,106,0.229568
-10,106,0.230529
-8,106,0.23037
-6,106,0.229016
-4,106,0.226399
-2,106,0.222469
0,106,0.217193
2,106,0.210561
4,106,0.202586
6,106,0.19331
8,106,0.182803
10,106,0.17117
12,106,0.158543
14,106,0.14509
16,106,0.131005
18,106,0.116513
20,106,0.101856
22,106,0.0872974
24,106,0.073106
26,106,0.0595535
28,106,0.0469034
30,106,0.0354022
32,106,0.0252704
34,106,0.0166938
36,106,0.00981649
38,106,0.00473516
40,106,0.00149513
42,106,8.89621e-05
44,106,0.000457248
46,106,0.0024918
48,106,0.00604096
50,106,0.0109167
52,106,0.0169034
54,106,0.0237669
56,106,0.0312648
58,106,0.0391559
60,106,0.0472094
62,106,0.0552122
64,106,0.0629764
66,106,0.0703435
68,106,0.0771877
70,106,0.0834176
72,106,0.0889764
74,106,0.0938399
76,106,0.0980145
78,106,0.101534
80,106,0.104453
82,106,0.106849
84,106,0.10881
86,106,0.110435
88,106,0.111829
90,106,0.113099
92,106,0.114351
94,106,0.115686
96,106,0.117201
98,106,0.118982
100,106,0.121109
102,106,0.123651
104,106,0.126665
106,106,0.130197
108,106,0.134285
110,106,0.138952
112,106,0.144211
114,106,0.150064
116,106,0.156502
118,106,0.163504
120,106,0.171039
122,106,0.179065
124,106,0.187529
126,106,0.196369
128,106,0.205512
130,106,0.21488
132,106,0.224383
134,106,0.233929
136,106,0.243418
138,106,0.252748
140,106,0.261814
142,106,0.270511
144,106,0.278732
146,106,0.286373
148,106,0.293332
150,106,0.29951
152,106,0.304812
154,106,0.309147
156,106,0.312431
158,106,0.314588
160,106,0.315545
162,106,0.31524
164,106,0.313622
166,106,0.310648
168,106,0.306287
170,106,0.300522
172,106,0.29335
174,106,0.284784
176,106,0.274855
178,106,0.26361
180,106,0.251119
-180,108,0.231916
-178,108,0.218866
-176,108,0.204876
-174,108,0.190075
-172,108,0.174616
-170,108,0.15867
-168,108,0.142428
-166,108,0.126099
-164,108,0.109905
-162,108,0.0940809
-160,108,0.078866
