Phi[deg],Theta[deg],GainRHCP
110,42,1.30551
112,42,1.24506
114,42,1.18792
116,42,1.1349
118,42,1.08663
120,42,1.0436
122,42,1.00612
124,42,0.974358
126,42,0.948324
128,42,0.927906
130,42,0.912874
132,42,0.902896
134,42,0.897554
136,42,0.896359
138,42,0.898764
140,42,0.904177
142,42,0.911972
144,42,0.921498
146,42,0.932094
148,42,0.94309
150,42,0.953824
152,42,0.963645
154,42,0.971928
156,42,0.978081
158,42,0.981555
160,42,0.981859
162,42,0.978566
164,42,0.971326
166,42,0.959875
168,42,0.944043
170,42,0.92376
172,42,0.899062
174,42,0.870091
176,42,0.837096
178,42,0.80043
180,42,0.760544
-180,44,0.810743
-178,44,0.765283
-176,44,0.717337
-174,44,0.667659
-172,44,0.617076
-170,44,0.566464
-168,44,0.516741
-166,44,0.468848
-164,44,0.423737
-162,44,0.382354
-160,44,0.345627
-158,44,0.314453
-156,44,0.289685
-154,44,0.272119
-152,44,0.262485
-150,44,0.26143
-148,44,0.269509
-146,44,0.287168
-144,44,0.314733
-142,44,0.352391
-140,44,0.40018
-138,44,0.457967
-136,44,0.525438
-134,44,0.602088
-132,44,0.687205
-130,44,0.779873
-128,44,0.878967
-126,44,0.983167
-124,44,1.09097
-122,44,1.2007
-120,44,1.31058
-118,44,1.41872
-116,44,1.52319
-114,44,1.62208
-112,44,1.71353
-110,44,1.7958
-108,44,1.8673
-106,44,1.92669
-104,44,1.97286
-102,44,2.00499
-100,44,2.0226
-98,44,2.0255
-96,44,2.01386
-94,44,1.98815
-92,44,1.94914
-90,44,1.89786
-88,44,1.83556
-86,44,1.7637
-84,44,1.68384
-82,44,1.59765
-80,44,1.50682
-78,44,1.41304
-76,44,1.31794
-74,44,1.22307
-72,44,1.12985
-70,44,1.03954
-68,44,0.953248
-66,44,0.871901
-64,44,0.796238
-62,44,0.726821
-60,44,0.664035
-58,44,0.608099
-56,44,0.559086
-54,44,0.516933
-52,44,0.481463
-50,44,0.452402
-48,44,0.429392
-46,44,0.412013
-44,44,0.399791
-42,44,0.392214
-40,44,0.388735
-38,44,0.388789
-36,44,0.391792
-34,44,0.397146
-32,44,0.404252
-30,44,0.412506
-28,44,0.421312
-26,44,0.430085
-24,44,0.438261
-22,44,0.445302
-20,44,0.45071
-18,44,0.454033
-16,44,0.454878
-14,44,0.452916
-12,44,0.44789
-10,44,0.439627
-8,44,0.428038
-6,44,0.41312
-4,44,0.394964
-2,44,0.373748
0,44,0.349737
2,44,0.323277
4,44,0.294792
6,44,0.264774
8,44,0.233778
10,44,0.202411
12,44,0.171322
14,44,0.141199
16,44,0.112755
18,44,0.0867212
20,44,0.0638385
22,44,0.0448506
24,44,0.0304945
26,44,0.0214921
28,44,0.01854
30,44,0.0222997
32,44,0.033384
34,44,0.0523439
36,44,0.079652
38,44,0.115685
40,44,0.160706
42,44,0.214841
44,44,0.278067
46,44,0.350186
48,44,0.430814
50,44,0.519368
52,44,0.615061
54,44,0.7169
56,44,0.823694
58,44,0.934072
60,44,1.0465
62,44,1.15932
64,44,1.27079
66,44,1.37912
68,44,1.48252
70,44,1.57926
72,44,1.66773
74,44,1.74646
76,44,1.81419
78,44,1.86991
80,44,1.91286
82,44,1.94259
84,44,1.95895
86,44,1.96209
88,44,1.95244
90,44,1.93072
92,44,1.8979
94,44,1.85515
96,44,1.80381
98,44,1.74535
100,44,1.68133
102,44,1.61333
104,44,1.54293
106,44,1.47166
108,44,1.40096
110,44,1.33214
112,44,1.26639
114,44,1.20472
116,44,1.14795
118,44,1.09673
120,44,1.05154
122,44,1.01266
124,44,0.980205
126,44,0.954146
128,44,0.93431
130,44,0.920404
132,44,0.912032
134,44,0.908714
136,44,0.909898
138,44,0.914981
140,44,0.923315
142,44,0.934222
144,44,0.947002
146,44,0.960942
148,44,0.975325
150,44,0.989435
152,44,1.00257
154,44,1.01406
156,44,1.02324
158,44,1.02951
160,44,1.03232
162,44,1.0312
164,44,1.02573
166,44,1.0156
168,44,1.0006
170,44,0.980635
172,44,0.955706
174,44,0.925946
176,44,0.891603
178,44,0.853044
180,44,0.810743
-180,46,0.855721
-178,46,0.807693
-176,46,0.756742
-174,46,0.703679
-172,46,0.649391
-170,46,0.59483
-168,46,0.540993
-166,46,0.488907
-164,46,0.439613
-162,46,0.394149
-160,46,0.353537
-158,46,0.318767
-156,46,0.290782
-154,46,0.270467
-152,46,0.258634
-150,46,0.25601
-148,46,0.263216
-146,46,0.280761
-144,46,0.309018
-142,46,0.34821
-140,46,0.398392
-138,46,0.459431
-136,46,0.530993
-134,46,0.612528
-132,46,0.703258
-130,46,0.802172
-128,46,0.908029
-126,46,1.01936
-124,46,1.13451
-122,46,1.25162
-120,46,1.36871
-118,46,1.48369
-116,46,1.59445
-114,46,1.69889
-112,46,1.79495
-110,46,1.88077
-108,46,1.95464
-106,46,2.01512
-104,46,2.06106
-102,46,2.09166
-100,46,2.10645
-98,46,2.10534
-96,46,2.08861
-94,46,2.05686
-92,46,2.01104
-90,46,1.95237
-88,46,1.88229
-86,46,1.80245
-84,46,1.71461
-82,46,1.62062
-80,46,1.52234
-78,46,1.42161
-76,46,1.32016
-74,46,1.21966
-72,46,1.12157
-70,46,1.02722
-68,46,0.937734
-66,46,0.85402
-64,46,0.776802
-62,46,0.706598
-60,46,0.643738
-58,46,0.588377
-56,46,0.540518
-54,46,0.500023
-52,46,0.466644
-50,46,0.440034
-48,46,0.419773
-46,46,0.405382
-44,46,0.396335
-42,46,0.392075
-40,46,0.392018
-38,46,0.395564
-36,46,0.402099
-34,46,0.410998
-32,46,0.421631
-30,46,0.433366
-28,46,0.445575
-26,46,0.457637
-24,46,0.468947
-22,46,0.478929
-20,46,0.48704
-18,46,0.492783
-16,46,0.49572
-14,46,0.49548
-12,46,0.491768
-10,46,0.484377
-8,46,0.473192
-6,46,0.458193
-4,46,0.439461
-2,46,0.417176
0,46,0.391616
2,46,0.36315
4,46,0.332236
6,46,0.29941
8,46,0.26528
10,46,0.230515
12,46,0.195836
14,46,0.162006
16,46,0.12982
18,46,0.100094
20,46,0.0736594
22,46,0.0513497
24,46,0.0339926
26,46,0.0223996
28,46,0.0173549
30,46,0.0196032
32,46,0.0298353
34,46,0.048672
36,46,0.0766461
38,46,0.114182
40,46,0.161574
42,46,0.218965
44,46,0.286325
46,46,0.363427
48,46,0.449834
50,46,0.544885
52,46,0.647688
54,46,0.757122
56,46,0.871844
58,46,0.99031
60,46,1.1108
62,46,1.23147
64,46,1.35038
66,46,1.46553
68,46,1.57497
70,46,1.67681
72,46,1.76928
74,46,1.85083
76,46,1.92012
78,46,1.9761
80,46,2.01802
82,46,2.04547
84,46,2.05836
86,46,2.05694
88,46,2.0418
90,46,2.0138
92,46,1.97407
94,46,1.92396
96,46,1.865
98,46,1.79882
100,46,1.72716
102,46,1.65176
104,46,1.57433
106,46,1.49653
108,46,1.41989
110,46,1.34582
112,46,1.27554
114,46,1.2101
116,46,1.15034
118,46,1.0969
120,46,1.05022
122,46,1.01054
124,46,0.977941
126,46,0.952323
128,46,0.933454
130,46,0.920977
132,46,0.914433
134,46,0.913284
136,46,0.916923
138,46,0.924696
140,46,0.935911
142,46,0.949848
144,46,0.96577
146,46,0.982924
148,46,1.00056
150,46,1.01791
152,46,1.03425
154,46,1.04884
156,46,1.06099
158,46,1.07004
160,46,1.07538
162,46,1.07648
164,46,1.07288
166,46,1.06422
168,46,1.05024
170,46,1.03081
172,46,1.0059
174,46,0.975633
176,46,0.940244
178,46,0.900108
180,46,0.855721
-180,48,0.894452
-178,48,0.844237
-176,48,0.790676
-174,48,0.734625
-172,48,0.677031
-170,48,0.618908
-168,48,0.561328
-166,48,0.505397
-164,48,0.452238
-162,48,0.402978
-160,48,0.358726
-158,48,0.320562
-156,48,0.289517
-154,48,0.266564
-152,48,0.252595
-150,48,0.248414
-148,48,0.254714
-146,48,0.272062
-144,48,0.300881
-142,48,0.341429
-140,48,0.393779
-138,48,0.457799
-136,48,0.533135
-134,48,0.61919
-132,48,0.715118
-130,48,0.819811
-128,48,0.931908
-126,48,1.0498
-124,48,1.17165
-122,48,1.29545
-120,48,1.41899
-118,48,1.54003
-116,48,1.65622
-114,48,1.7653
-112,48,1.86507
-110,48,1.9535
-108,48,2.0288
-106,48,2.08947
-104,48,2.13434
-102,48,2.16262
-100,48,2.17392
-98,48,2.16824
-96,48,2.14598
-94,48,2.10792
-92,48,2.05518
-90,48,1.98917
-88,48,1.91154
-86,48,1.82411
-84,48,1.72885
-82,48,1.62775
-80,48,1.52283
-78,48,1.41605
-76,48,1.30925
-74,48,1.20416
-72,48,1.10228
-70,48,1.00497
-68,48,0.913343
-66,48,0.828285
-64,48,0.750474
-62,48,0.680373
-60,48,0.618245
-58,48,0.564171
-56,48,0.518077
-54,48,0.479749
-52,48,0.448867
-50,48,0.425016
-48,48,0.407719
-46,48,0.396443
-44,48,0.390622
-42,48,0.389664
-40,48,0.39296
-38,48,0.399889
-36,48,0.409816
-34,48,0.422104
-32,48,0.436104
-30,48,0.451165
-28,48,0.466636
-26,48,0.481869
-24,48,0.496228
-22,48,0.509098
-20,48,0.519896
-18,48,0.528083
-16,48,0.533177
-14,48,0.534761
-12,48,0.532503
-10,48,0.526157
-8,48,0.515579
-6,48,0.500726
-4,48,0.481666
-2,48,0.458575
0,48,0.431736
2,48,0.401538
4,48,0.368465
6,48,0.333094
8,48,0.296079
10,48,0.258148
12,48,0.220088
14,48,0.182734
16,48,0.14696
18,48,0.113667
20,48,0.0837716
22,48,0.0581976
24,48,0.0378625
26,48,0.0236674
28,48,0.016484
30,48,0.0171409
32,48,0.0264067
34,48,0.0449724
36,48,0.0734303
38,48,0.112252
40,48,0.161762
42,48,0.222115
44,48,0.293271
46,48,0.374972
48,48,0.466721
50,48,0.567774
52,48,0.677128
54,48,0.793527
56,48,0.915472
58,48,1.04125
60,48,1.16895
62,48,1.29654
64,48,1.42188
66,48,1.5428
68,48,1.65719
70,48,1.763
72,48,1.85836
74,48,1.94163
76,48,2.01142
78,48,2.06668
80,48,2.10668
82,48,2.13107
84,48,2.13987
86,48,2.13344
88,48,2.11252
90,48,2.07811
92,48,2.03153
94,48,1.97428
96,48,1.90808
98,48,1.83472
100,48,1.75608
102,48,1.67404
104,48,1.59044
106,48,1.50703
108,48,1.42541
110,48,1.34704
112,48,1.27319
114,48,1.20491
116,48,1.14303
118,48,1.08817
120,48,1.04073
122,48,1.0009
124,48,0.968708
126,48,0.943983
128,48,0.926432
130,48,0.915635
132,48,0.911077
134,48,0.912163
136,48,0.918243
138,48,0.928621
140,48,0.942571
142,48,0.959345
144,48,0.978179
146,48,0.998297
148,48,1.01892
150,48,1.03927
152,48,1.05856
154,48,1.07604
156,48,1.09097
158,48,1.10265
160,48,1.11042
162,48,1.1137
164,48,1.11198
166,48,1.10485
168,48,1.09201
170,48,1.07328
172,48,1.0486
174,48,1.01808
176,48,0.981947
178,48,0.940567
180,48,0.894452
-180,50,0.925887
-178,50,0.873907
-176,50,0.818187
-174,50,0.759623
-172,50,0.699207
-170,50,0.638011
-168,50,0.577168
-166,50,0.517853
-164,50,0.461266
-162,50,0.408611
-160,50,0.361078
-158,50,0.319831
-156,50,0.285983
-154,50,0.260588
-152,50,0.24462
-150,50,0.238954
-148,50,0.244354
-146,50,0.261445
-144,50,0.290699
-142,50,0.332411
-140,50,0.386671
-138,50,0.45335
-136,50,0.53207
-134,50,0.62219
-132,50,0.722794
-130,50,0.832679
-128,50,0.950362
-126,50,1.07409
-124,50,1.20187
-122,50,1.33149
-120,50,1.46059
-118,50,1.58671
-116,50,1.70734
-114,50,1.82004
-112,50,1.92247
-110,50,2.01249
-108,50,2.08823
-106,50,2.14815
-104,50,2.1911
-102,50,2.21631
-100,50,2.2235
-98,50,2.21277
-96,50,2.18469
-94,50,2.14021
-92,50,2.08062
-90,50,2.00754
-88,50,1.92279
-86,50,1.8284
-84,50,1.72647
-82,50,1.61917
-80,50,1.50864
-78,50,1.39691
-76,50,1.28593
-74,50,1.17743
-72,50,1.07297
-70,50,0.973868
-68,50,0.881224
-66,50,0.795882
-64,50,0.718457
-62,50,0.649342
-60,50,0.588721
-58,50,0.536598
-56,50,0.492816
-54,50,0.457089
-52,50,0.429023
-50,50,0.408146
-48,50,0.393925
-46,50,0.38579
-44,50,0.383141
-42,50,0.385366
-40,50,0.391841
-38,50,0.401936
-36,50,0.415013
-34,50,0.430429
-32,50,0.447531
-30,50,0.465661
-28,50,0.484152
-26,50,0.502338
-24,50,0.519557
-22,50,0.535165
-20,50,0.548541
-18,50,0.559106
-16,50,0.566335
-14,50,0.569771
-12,50,0.569037
-10,50,0.563852
-8,50,0.554038
-6,50,0.539527
-4,50,0.520369
-2,50,0.496732
0,50,0.468901
2,50,0.437275
4,50,0.402362
6,50,0.36477
8,50,0.325196
10,50,0.284419
12,50,0.243285
14,50,0.202697
16,50,0.1636
18,50,0.126974
20,50,0.0938192
22,50,0.0651425
24,50,0.0419488
26,50,0.0252259
28,50,0.0159309
30,50,0.0149739
32,50,0.0232003
34,50,0.0413697
36,50,0.0701324
38,50,0.110004
40,50,0.16134
42,50,0.224302
44,50,0.298838
46,50,0.384653
48,50,0.481188
50,50,0.587608
52,50,0.702798
54,50,0.825364
56,50,0.95365
58,50,1.08577
60,50,1.21963
62,50,1.35302
64,50,1.48361
66,50,1.60909
68,50,1.72717
70,50,1.8357
72,50,1.93273
74,50,2.01655
76,50,2.08576
78,50,2.13932
80,50,2.17656
82,50,2.19722
84,50,2.20143
86,50,2.18969
88,50,2.16288
90,50,2.12216
92,50,2.06902
94,50,2.00513
96,50,1.93233
98,50,1.85259
100,50,1.76789
102,50,1.68024
104,50,1.59154
106,50,1.50363
108,50,1.41816
110,50,1.33662
112,50,1.26027
114,50,1.19017
116,50,1.12711
118,50,1.07168
120,50,1.02423
122,50,0.984895
124,50,0.953627
126,50,0.930205
128,50,0.914269
130,50,0.90534
132,50,0.902848
134,50,0.906156
136,50,0.914574
138,50,0.92738
140,50,0.943824
142,50,0.963142
144,50,0.984557
146,50,1.00728
148,50,1.03053
150,50,1.0535
152,50,1.0754
154,50,1.09544
156,50,1.11285
158,50,1.12691
160,50,1.13691
162,50,1.14222
164,50,1.14228
166,50,1.13665
168,50,1.12498
170,50,1.10705
172,50,1.08278
174,50,1.05223
176,50,1.01563
178,50,0.973348
180,50,0.925887
-180,52,0.949047
-178,52,0.895749
-176,52,0.838368
-174,52,0.777825
-172,52,0.715149
-170,52,0.651456
-168,52,0.587929
-166,52,0.525802
-164,52,0.466335
-162,52,0.410801
-160,52,0.360461
-158,52,0.31655
-156,52,0.280258
-154,52,0.252713
-152,52,0.234961
-150,52,0.22795
-148,52,0.232505
-146,52,0.249313
-144,52,0.278893
-142,52,0.321572
-140,52,0.377463
-138,52,0.446435
-136,52,0.528091
-134,52,0.621746
-132,52,0.726413
-130,52,0.840797
-128,52,0.963294
-126,52,1.09201
-124,52,1.22479
-122,52,1.35926
-120,52,1.49287
-118,52,1.62298
-116,52,1.74694
-114,52,1.86212
-112,52,1.96609
-110,52,2.05662
-108,52,2.13177
-106,52,2.19001
-104,52,2.2302
-102,52,2.25167
-100,52,2.25422
-98,52,2.23812
-96,52,2.20408
-94,52,2.15323
-92,52,2.08706
-90,52,2.00736
-88,52,1.91615
-86,52,1.8156
-84,52,1.70799
-82,52,1.59558
-80,52,1.48061
-78,52,1.3652
-76,52,1.2513
-74,52,1.14069
-72,52,1.0349
-70,52,0.935228
-68,52,0.842714
-66,52,0.758143
-64,52,0.682055
-62,52,0.61476
-60,52,0.55636
-58,52,0.506774
-56,52,0.465768
-54,52,0.43298
-52,52,0.407954
-50,52,0.390164
-48,52,0.379036
-46,52,0.373967
-44,52,0.374341
-42,52,0.379534
-40,52,0.388921
-38,52,0.401877
-36,52,0.417771
-34,52,0.435967
-32,52,0.45582
-30,52,0.476671
-28,52,0.49785
-26,52,0.51868
-24,52,0.538482
-22,52,0.556584
-20,52,0.572335
-18,52,0.585122
-16,52,0.594377
-14,52,0.599605
-12,52,0.600389
-10,52,0.596409
-8,52,0.587456
-6,52,0.573435
-4,52,0.554375
-2,52,0.530434
0,52,0.501893
2,52,0.46916
4,52,0.432758
6,52,0.393321
8,52,0.35158
10,52,0.308357
12,52,0.26455
14,52,0.221119
16,52,0.179073
18,52,0.139463
20,52,0.103362
22,52,0.0718561
24,52,0.0460286
26,52,0.0269487
28,52,0.0156535
30,52,0.0131307
32,52,0.0202984
34,52,0.0379816
36,52,0.0668863
38,52,0.10757
40,52,0.160414
42,52,0.225587
44,52,0.303021
46,52,0.39238
48,52,0.493041
50,52,0.604077
52,52,0.724258
54,52,0.852051
56,52,0.985647
58,52,1.12299
60,52,1.26182
62,52,1.39974
64,52,1.53428
66,52,1.66296
68,52,1.78339
70,52,1.89333
72,52,1.99075
74,52,2.07393
76,52,2.14149
78,52,2.19243
80,52,2.22617
82,52,2.24255
84,52,2.24183
86,52,2.22464
88,52,2.19203
90,52,2.14532
92,52,2.08614
94,52,2.0163
96,52,1.93778
98,52,1.85265
100,52,1.76302
102,52,1.67093
104,52,1.57838
106,52,1.48723
108,52,1.39915
110,52,1.31563
112,52,1.23792
114,52,1.16704
116,52,1.10376
118,52,1.0486
120,52,1.00186
122,52,0.963612
124,52,0.933741
126,52,0.911967
128,52,0.897869
130,52,0.890916
132,52,0.890494
134,52,0.895928
136,52,0.906504
138,52,0.921479
140,52,0.940095
142,52,0.961585
144,52,0.98517
146,52,1.01007
148,52,1.03549
150,52,1.06063
152,52,1.08469
154,52,1.10687
156,52,1.12638
158,52,1.14246
160,52,1.15438
162,52,1.16148
164,52,1.16315
166,52,1.15891
168,52,1.14837
170,52,1.13127
172,52,1.10751
174,52,1.07713
176,52,1.04033
178,52,0.99746
180,52,0.949047
-180,54,0.963144
-178,54,0.908988
-176,54,0.850466
-174,54,0.788518
-172,54,0.724197
-170,54,0.65865
-168,54,0.593097
-166,54,0.528816
-164,54,0.467114
-162,54,0.409318
-160,54,0.356744
-158,54,0.310691
-156,54,0.272411
-154,54,0.243096
-152,54,0.223859
-150,54,0.215709
-148,54,0.219535
-146,54,0.236076
-144,54,0.265895
-142,54,0.309355
-140,54,0.366588
-138,54,0.437463
-136,54,0.521565
-134,54,0.618165
-132,54,0.726212
-130,54,0.844316
-128,54,0.970762
-126,54,1.10352
-124,54,1.24028
-122,54,1.37851
-120,54,1.51549
-118,54,1.64842
-116,54,1.77449
-114,54,1.89098
-112,54,1.99533
-110,54,2.08526
-108,54,2.15882
-106,54,2.21448
-104,54,2.25117
-102,54,2.26831
-100,54,2.26583
-98,54,2.24416
-96,54,2.20418
-94,54,2.14721
-92,54,2.07491
-90,54,1.98925
-88,54,1.89241
-86,54,1.78671
-84,54,1.67453
-82,54,1.55824
-80,54,1.44013
-78,54,1.32236
-76,54,1.20689
-74,54,1.09549
-72,54,0.989643
-70,54,0.890595
-68,54,0.799317
-66,54,0.716512
-64,54,0.642636
-62,54,0.57791
-60,54,0.522347
-58,54,0.475784
-56,54,0.437908
-54,54,0.408293
-52,54,0.386425
-50,54,0.371735
-48,54,0.363616
-46,54,0.361449
-44,54,0.364608
-42,54,0.372473
-40,54,0.38443
-38,54,0.399868
-36,54,0.418177
-34,54,0.438738
-32,54,0.460921
-30,54,0.484077
-28,54,0.507542
-26,54,0.530633
-24,54,0.55266
-22,54,0.572933
-20,54,0.590776
-18,54,0.60554
-16,54,0.616628
-14,54,0.623505
-12,54,0.625718
-10,54,0.622914
-8,54,0.614851
-6,54,0.601408
-4,54,0.582597
-2,54,0.55856
0,54,0.529577
2,54,0.496055
4,54,0.458531
6,54,0.417656
8,54,0.37419
10,54,0.328987
12,54,0.282986
14,54,0.237194
16,54,0.192674
18,54,0.150535
20,54,0.111912
22,54,0.0779578
24,54,0.049827
26,54,0.0286596
28,54,0.0155649
30,54,0.0116011
32,54,0.0177531
34,54,0.0349064
36,54,0.0638182
38,54,0.105085
40,54,0.159111
42,54,0.226069
44,54,0.305873
46,54,0.398145
48,54,0.502196
50,54,0.617009
52,54,0.741238
54,54,0.873216
56,54,1.01098
58,54,1.15233
60,54,1.29483
62,54,1.43594
64,54,1.57304
66,54,1.70354
68,54,1.82494
70,54,1.93495
72,54,2.03152
74,54,2.11293
76,54,2.17785
78,54,2.22536
80,54,2.25498
82,54,2.26666
84,54,2.26082
86,54,2.23824
88,54,2.2001
90,54,2.14789
92,54,2.08336
94,54,2.00844
96,54,1.92522
98,54,1.83586
100,54,1.74252
102,54,1.6473
104,54,1.55221
106,54,1.45912
108,54,1.3697
110,54,1.28541
112,54,1.20746
114,54,1.13683
116,54,1.07422
118,54,1.02011
120,54,0.974726
122,54,0.938077
124,54,0.909989
126,54,0.89012
128,54,0.877998
130,54,0.873046
132,54,0.874616
134,54,0.882007
136,54,0.894488
138,54,0.911311
140,54,0.931719
142,54,0.954951
144,54,0.980242
146,54,1.00682
148,54,1.03391
150,54,1.06071
152,54,1.08643
154,54,1.11027
156,54,1.13142
158,54,1.14911
160,54,1.16258
162,54,1.17114
164,54,1.17417
166,54,1.17113
168,54,1.16161
170,54,1.14532
172,54,1.12212
174,54,1.09204
176,54,1.05526
178,54,1.01212
180,54,0.963144
-180,56,0.967711
-178,56,0.913143
-176,56,0.854001
-174,56,0.791235
-172,56,0.725909
-170,56,0.659188
-168,56,0.592316
-166,56,0.526595
-164,56,0.463369
-162,56,0.403999
-160,56,0.349844
-158,56,0.302249
-156,56,0.262515
-154,56,0.231889
-152,56,0.211536
-150,56,0.202522
-148,56,0.205787
-146,56,0.22212
-144,56,0.252125
-142,56,0.296199
-140,56,0.354489
-138,56,0.426869
-136,56,0.512904
-134,56,0.611826
-132,56,0.722521
-130,56,0.843514
-128,56,0.972979
-126,56,1.10876
-124,56,1.24841
-122,56,1.38924
-120,56,1.52839
-118,56,1.66292
-116,56,1.78989
-114,56,1.90648
-112,56,2.01006
-110,56,2.09833
-108,56,2.16934
-106,56,2.22162
-104,56,2.25417
-102,56,2.26654
-100,56,2.25881
-98,56,2.23155
-96,56,2.18585
-94,56,2.12317
-92,56,2.04537
-90,56,1.95457
-88,56,1.85308
-86,56,1.74335
-84,56,1.62783
-82,56,1.50896
-80,56,1.38906
-78,56,1.27029
-76,56,1.15459
-74,56,1.04368
-72,56,0.938985
-70,56,0.841681
-68,56,0.752647
-66,56,0.672497
-64,56,0.601591
-62,56,0.540057
-60,56,0.487822
-58,56,0.44464
-56,56,0.410129
-54,56,0.383802
-52,56,0.3651
-50,56,0.353419
-48,56,0.348134
-46,56,0.348619
-44,56,0.354252
-42,56,0.364427
-40,56,0.378553
-38,56,0.396043
-36,56,0.416316
-34,56,0.438779
-32,56,0.462826
-30,56,0.487825
-28,56,0.513123
-26,56,0.53804
-24,56,0.56188
-22,56,0.583939
-20,56,0.603521
-18,56,0.619953
-16,56,0.632606
-14,56,0.640915
-12,56,0.644396
-10,56,0.642665
-8,56,0.635453
-6,56,0.622619
-4,56,0.604153
-2,56,0.58019
0,56,0.551
2,56,0.516995
4,56,0.478715
6,56,0.436826
8,56,0.392105
10,56,0.345433
12,56,0.297775
14,56,0.250175
16,56,0.203736
18,56,0.159609
20,56,0.118981
22,56,0.0830567
24,56,0.0530475
26,56,0.0301534
28,56,0.0155446
30,56,0.0103403
32,56,0.015584
34,56,0.032215
36,56,0.0610361
38,56,0.102679
40,56,0.157566
42,56,0.225874
44,56,0.307497
46,56,0.402017
48,56,0.508678
50,56,0.626376
52,56,0.753654
54,56,0.888719
56,56,1.02947
58,56,1.17355
60,56,1.3184
62,56,1.46133
64,56,1.5996
66,56,1.73054
68,56,1.85159
70,56,1.96041
72,56,2.05497
74,56,2.13359
76,56,2.19501
78,56,2.23841
80,56,2.26344
82,56,2.27019
84,56,2.25921
86,56,2.23145
88,56,2.18822
90,56,2.13114
92,56,2.06207
94,56,1.98305
96,56,1.89625
98,56,1.80386
100,56,1.70808
102,56,1.61103
104,56,1.51471
106,56,1.42096
108,56,1.33142
110,56,1.24749
112,56,1.17034
114,56,1.10088
116,56,1.03976
118,56,0.987364
120,56,0.943873
122,56,0.909231
124,56,0.883202
126,56,0.865395
128,56,0.855292
130,56,0.852282
132,56,0.855691
134,56,0.864803
136,56,0.878883
138,56,0.897186
140,56,0.918967
142,56,0.943483
144,56,0.969989
146,56,0.997737
148,56,1.02596
150,56,1.0539
152,56,1.08076
154,56,1.10574
156,56,1.12804
158,56,1.14688
160,56,1.16149
162,56,1.17115
164,56,1.17522
166,56,1.17314
168,56,1.16448
170,56,1.14891
172,56,1.12629
174,56,1.0966
176,56,1.06003
178,56,1.01689
180,56,0.967711
-180,58,0.96269
-178,58,0.908127
-176,58,0.848864
-174,58,0.78585
-172,58,0.720151
-170,58,0.652937
-168,58,0.585461
-166,58,0.519037
-164,58,0.455024
-162,58,0.394804
-160,58,0.339764
-158,58,0.291274
-156,58,0.250674
-154,58,0.219248
-152,58,0.198203
-150,58,0.188649
-148,58,0.191571
-146,58,0.207797
-144,58,0.237971
-142,58,0.282516
-140,58,0.341597
-138,58,0.41509
-136,58,0.502543
-134,58,0.603153
-132,58,0.715747
-130,58,0.838771
-128,58,0.970301
-126,58,1.10806
-124,58,1.24949
-122,58,1.39174
-120,58,1.53185
-118,58,1.66675
-116,58,1.79342
-114,58,1.90895
-112,58,2.01068
-110,58,2.09631
-108,58,2.16394
-106,58,2.21215
-104,58,2.24008
-102,58,2.2474
-100,58,2.23435
-98,58,2.20168
-96,58,2.15062
-94,58,2.08284
-92,58,2.00032
-90,58,1.90533
-88,58,1.80029
-86,58,1.68773
-84,58,1.57015
-82,58,1.45002
-80,58,1.32966
-78,58,1.2112
-76,58,1.09653
-74,58,0.987298
-72,58,0.88486
-70,58,0.790286
-68,58,0.704363
-66,58,0.627604
-64,58,0.560273
-62,58,0.502403
-60,58,0.453836
-58,58,0.414252
-56,58,0.383206
-54,58,0.36016
-52,58,0.344521
-50,58,0.335662
-48,58,0.332952
-46,58,0.335767
-44,58,0.343503
-42,58,0.355579
-40,58,0.371431
-38,58,0.390511
-36,58,0.41227
-34,58,0.436149
-32,58,0.461571
-30,58,0.487929
-28,58,0.514583
-26,58,0.540862
-24,58,0.566069
-22,58,0.589491
-20,58,0.610418
-18,58,0.628158
-16,58,0.642058
-14,58,0.651527
-12,58,0.656057
-10,58,0.65524
-8,58,0.648786
-6,58,0.636534
-4,58,0.618465
-2,58,0.5947
0,58,0.565507
2,58,0.531296
4,58,0.492612
6,58,0.450128
8,58,0.404633
10,58,0.35702
12,58,0.308275
14,58,0.259462
16,58,0.21171
18,58,0.166199
20,58,0.124149
22,58,0.0868027
24,58,0.0554134
26,58,0.0312262
28,58,0.015459
30,58,0.00928033
32,58,0.013782
34,58,0.0299484
36,58,0.0586216
38,58,0.100463
40,58,0.155911
42,58,0.225142
44,58,0.308034
46,58,0.404128
48,58,0.512607
50,58,0.632283
52,58,0.761598
54,58,0.898643
56,58,1.04119
58,58,1.18676
60,58,1.33265
62,58,1.47608
64,58,1.61422
66,58,1.74431
68,58,1.86378
70,58,1.97029
72,58,2.06183
74,58,2.1368
76,58,2.19404
78,58,2.23284
80,58,2.25299
82,58,2.25474
84,58,2.23877
86,58,2.20618
88,58,2.15841
90,58,2.09719
92,58,2.02448
94,58,1.94239
96,58,1.85312
98,58,1.75889
100,58,1.66191
102,58,1.56426
104,58,1.46793
106,58,1.37469
108,58,1.28612
110,58,1.20357
112,58,1.12812
114,58,1.06061
116,58,1.00163
118,58,0.951484
120,58,0.910288
122,58,0.877929
124,58,0.854119
126,58,0.838422
128,58,0.830285
130,58,0.829076
132,58,0.834103
134,58,0.844648
136,58,0.859981
138,58,0.87937
140,58,0.902091
142,58,0.927426
144,58,0.95466
146,58,0.98307
