Phi[deg],Theta[deg],GainRHCP
-10,90,0.301703
-8,90,0.298983
-6,90,0.293945
-4,90,0.286515
-2,90,0.276676
0,90,0.264466
2,90,0.249984
4,90,0.23339
6,90,0.214908
8,90,0.194825
10,90,0.17349
12,90,0.151316
14,90,0.128777
16,90,0.106397
18,90,0.0847545
20,90,0.0644619
22,90,0.0461597
24,90,0.0304987
26,90,0.0181216
28,90,0.00964247
30,90,0.0056238
32,90,0.00655315
34,90,0.01282
36,90,0.0246946
38,90,0.0423093
40,90,0.0656452
42,90,0.0945233
44,90,0.128603
46,90,0.167387
48,90,0.210234
50,90,0.256373
52,90,0.304933
54,90,0.35497
56,90,0.405497
58,90,0.455519
60,90,0.504068
62,90,0.550231
64,90,0.593183
66,90,0.632208
68,90,0.666716
70,90,0.696259
72,90,0.720534
74,90,0.739384
76,90,0.75279
78,90,0.760865
80,90,0.763832
82,90,0.762013
84,90,0.755805
86,90,0.745664
88,90,0.732085
90,90,0.71558
92,90,0.696669
94,90,0.67586
96,90,0.653642
98,90,0.630474
100,90,0.60678
102,90,0.582945
104,90,0.559315
106,90,0.536193
108,90,0.513845
110,90,0.492499
112,90,0.472346
114,90,0.453548
116,90,0.436237
118,90,0.420517
120,90,0.40647
122,90,0.394155
124,90,0.383611
126,90,0.374859
128,90,0.367897
130,90,0.362708
132,90,0.359254
134,90,0.357475
136,90,0.357289
138,90,0.358589
140,90,0.361244
142,90,0.365093
144,90,0.369947
146,90,0.375589
148,90,0.381774
150,90,0.388233
152,90,0.394675
154,90,0.400797
156,90,0.406287
158,90,0.410834
160,90,0.414137
162,90,0.415915
164,90,0.415913
166,90,0.413913
168,90,0.409736
170,90,0.403256
172,90,0.394393
174,90,0.383124
176,90,0.369479
178,90,0.353543
180,90,0.335456
-180,92,0.30178
-178,92,0.283309
-176,92,0.263261
-174,92,0.241904
-172,92,0.219552
-170,92,0.196569
-168,92,0.173363
-166,92,0.15039
-164,92,0.128146
-162,92,0.107171
-160,92,0.0880357
-158,92,0.0713361
-156,92,0.0576802
-154,92,0.0476712
-152,92,0.0418865
-150,92,0.040854
-148,92,0.0450255
-146,92,0.0547486
-144,92,0.07024
-142,92,0.0915606
-140,92,0.118596
-138,92,0.151046
-136,92,0.188418
-134,92,0.230035
-132,92,0.275054
-130,92,0.322492
-128,92,0.371263
-126,92,0.420216
-124,92,0.468191
-122,92,0.514058
-120,92,0.556766
-118,92,0.595383
-116,92,0.629131
-114,92,0.657407
-112,92,0.679796
-110,92,0.696081
-108,92,0.706227
-106,92,0.710374
-104,92,0.708814
-102,92,0.701964
-100,92,0.690337
-98,92,0.674515
-96,92,0.655119
-94,92,0.632784
-92,92,0.608136
-90,92,0.581775
-88,92,0.554259
-86,92,0.526097
-84,92,0.497741
-82,92,0.469583
-80,92,0.441962
-78,92,0.415158
-76,92,0.389403
-74,92,0.364884
-72,92,0.34175
-70,92,0.320114
-68,92,0.300064
-66,92,0.281663
-64,92,0.264953
-62,92,0.249962
-60,92,0.236701
-58,92,0.22517
-56,92,0.215359
-54,92,0.207247
-52,92,0.200804
-50,92,0.195994
-48,92,0.192771
-46,92,0.191081
-44,92,0.19086
-42,92,0.192033
-40,92,0.194515
-38,92,0.198201
-36,92,0.202972
-34,92,0.208687
-32,92,0.215184
-30,92,0.222278
-28,92,0.22976
-26,92,0.237401
-24,92,0.244955
-22,92,0.252161
-20,92,0.258751
-18,92,0.264456
-16,92,0.269014
-14,92,0.272177
-12,92,0.273718
-10,92,0.273438
-8,92,0.271173
-6,92,0.2668
-4,92,0.26024
-2,92,0.251465
0,92,0.240498
2,92,0.227419
4,92,0.212365
6,92,0.195534
8,92,0.177186
10,92,0.157641
12,92,0.137281
14,92,0.116546
16,92,0.0959319
18,92,0.0759817
20,92,0.0572774
22,92,0.0404273
24,92,0.0260511
26,92,0.0147612
28,92,0.00714199
30,92,0.003728
32,92,0.00498034
34,92,0.0112643
36,92,0.0228288
38,92,0.0397886
40,92,0.0621118
42,92,0.0896124
44,92,0.121949
46,92,0.158632
48,92,0.199034
50,92,0.24241
52,92,0.287923
54,92,0.334671
56,92,0.381718
58,92,0.428127
60,92,0.472992
62,92,0.515468
64,92,0.554795
66,92,0.590323
68,92,0.621526
70,92,0.648012
72,92,0.669526
74,92,0.685953
76,92,0.697305
78,92,0.703714
80,92,0.705414
82,92,0.702729
84,92,0.696049
86,92,0.685814
88,92,0.672496
90,92,0.656582
92,92,0.638557
94,92,0.618897
96,92,0.598052
98,92,0.576445
100,92,0.554459
102,92,0.532444
104,92,0.510705
106,92,0.489512
108,92,0.469094
110,92,0.449648
112,92,0.431336
114,92,0.414292
116,92,0.398623
118,92,0.384414
120,92,0.371727
122,92,0.360607
124,92,0.351083
126,92,0.343164
128,92,0.336846
130,92,0.332109
132,92,0.328915
134,92,0.327208
136,92,0.326914
138,92,0.327937
140,92,0.330159
142,92,0.333436
144,92,0.337601
146,92,0.342461
148,92,0.347799
150,92,0.353376
152,92,0.358933
154,92,0.3642
156,92,0.368899
158,92,0.372751
160,92,0.375486
162,92,0.376849
164,92,0.37661
166,92,0.374568
168,92,0.37056
170,92,0.364465
172,92,0.356209
174,92,0.345765
176,92,0.333155
178,92,0.318452
180,92,0.30178
-180,94,0.27102
-178,94,0.254059
-176,94,0.235644
-174,94,0.216019
-172,94,0.195472
-170,94,0.174339
-168,94,0.153
-166,94,0.131879
-164,94,0.111445
-162,94,0.0922036
-160,94,0.0746945
-158,94,0.0594815
-156,94,0.0471399
-154,94,0.0382403
-152,94,0.0333282
-150,94,0.0329009
-148,94,0.0373812
-146,94,0.0470912
-144,94,0.0622255
-142,94,0.0828288
-140,94,0.108777
-138,94,0.139767
-136,94,0.175312
-134,94,0.214753
-132,94,0.257272
-130,94,0.301922
-128,94,0.347662
-126,94,0.393398
-124,94,0.43803
-122,94,0.480493
-120,94,0.519808
-118,94,0.555112
-116,94,0.585696
-114,94,0.611018
-112,94,0.630724
-110,94,0.644641
-108,94,0.652777
-106,94,0.655299
-104,94,0.652518
-102,94,0.644857
-100,94,0.632829
-98,94,0.617005
-96,94,0.597988
-94,94,0.576386
-92,94,0.552798
-90,94,0.527787
-88,94,0.501876
-86,94,0.475535
-84,94,0.449175
-82,94,0.42315
-80,94,0.397757
-78,94,0.373241
-76,94,0.349795
-74,94,0.327572
-72,94,0.306688
-70,94,0.287227
-68,94,0.269251
-66,94,0.252798
-64,94,0.237894
-62,94,0.224548
-60,94,0.21276
-58,94,0.202524
-56,94,0.193821
-54,94,0.186629
-52,94,0.180919
-50,94,0.176657
-48,94,0.173799
-46,94,0.172299
-44,94,0.1721
-42,94,0.173138
-40,94,0.175335
-38,94,0.178605
-36,94,0.182842
-34,94,0.187924
-32,94,0.193713
-30,94,0.200046
-28,94,0.206743
-26,94,0.213605
-24,94,0.220415
-22,94,0.226943
-20,94,0.23295
-18,94,0.238195
-16,94,0.242441
-14,94,0.245459
-12,94,0.247039
-10,94,0.246991
-8,94,0.245159
-6,94,0.241417
-4,94,0.235682
-2,94,0.227914
0,94,0.218124
2,94,0.206373
4,94,0.192775
6,94,0.177506
8,94,0.160798
10,94,0.142945
12,94,0.124299
14,94,0.105272
16,94,0.0863283
18,94,0.0679819
20,94,0.0507844
22,94,0.0353142
24,94,0.0221611
26,94,0.0119083
28,94,0.00511176
30,94,0.00227822
32,94,0.00384268
34,94,0.0101464
36,94,0.0214167
38,94,0.037751
40,94,0.0591043
42,94,0.0852832
44,94,0.115946
46,94,0.15061
48,94,0.188663
50,94,0.229387
52,94,0.271976
54,94,0.315572
56,94,0.359289
58,94,0.402246
60,94,0.4436
62,94,0.48257
64,94,0.518461
66,94,0.550688
68,94,0.578783
70,94,0.602407
72,94,0.621353
74,94,0.635541
76,94,0.645012
78,94,0.649915
80,94,0.650492
82,94,0.647066
84,94,0.640015
86,94,0.629764
88,94,0.616761
90,94,0.601465
92,94,0.584331
94,94,0.565799
96,94,0.546284
98,94,0.526173
100,94,0.505813
102,94,0.485518
104,94,0.465559
106,94,0.446173
108,94,0.427559
110,94,0.409884
112,94,0.393282
114,94,0.377865
116,94,0.363718
118,94,0.350906
120,94,0.339477
122,94,0.329462
124,94,0.320877
126,94,0.313727
128,94,0.308001
130,94,0.303677
132,94,0.300718
134,94,0.299072
136,94,0.298671
138,94,0.29943
140,94,0.301242
142,94,0.303983
144,94,0.307503
146,94,0.311634
148,94,0.316184
150,94,0.320943
152,94,0.325684
154,94,0.330168
156,94,0.334149
158,94,0.337377
160,94,0.339613
162,94,0.340625
164,94,0.340206
166,94,0.338171
168,94,0.33437
170,94,0.328687
172,94,0.32105
174,94,0.311427
176,94,0.299834
178,94,0.286329
180,94,0.27102
-180,96,0.243099
-178,96,0.22757
-176,96,0.210696
-174,96,0.192699
-172,96,0.173844
-170,96,0.15444
-168,96,0.134842
-166,96,0.115448
-164,96,0.0966967
-162,96,0.0790674
-160,96,0.0630698
-158,96,0.0492376
-156,96,0.0381154
-154,96,0.0302424
-152,96,0.0261332
-150,96,0.0262547
-148,96,0.0310013
-146,96,0.0406689
-144,96,0.0554303
-142,96,0.0753134
-140,96,0.100184
-138,96,0.129737
-136,96,0.163494
-134,96,0.200811
-132,96,0.2409
-130,96,0.282849
-128,96,0.325666
-126,96,0.36831
-124,96,0.409744
-122,96,0.448971
-120,96,0.485077
-118,96,0.517269
-116,96,0.544899
-114,96,0.567489
-112,96,0.584734
-110,96,0.596504
-108,96,0.602841
-106,96,0.603936
-104,96,0.600111
-102,96,0.591793
-100,96,0.579489
-98,96,0.563756
-96,96,0.545175
-94,96,0.524332
-92,96,0.501791
-90,96,0.478086
-88,96,0.453703
-86,96,0.429075
-84,96,0.404579
-82,96,0.380533
-80,96,0.357197
-78,96,0.334783
-76,96,0.313453
-74,96,0.293328
-72,96,0.274497
-70,96,0.257018
-68,96,0.24093
-66,96,0.226251
-64,96,0.212988
-62,96,0.201139
-60,96,0.190693
-58,96,0.181633
-56,96,0.173938
-54,96,0.167583
-52,96,0.162538
-50,96,0.158769
-48,96,0.15624
-46,96,0.154905
-44,96,0.154718
-42,96,0.15562
-40,96,0.157547
-38,96,0.160422
-36,96,0.164156
-34,96,0.168645
-32,96,0.173769
-30,96,0.179391
-28,96,0.185355
-26,96,0.191489
-24,96,0.197604
-22,96,0.203499
-20,96,0.208962
-18,96,0.21378
-16,96,0.217735
-14,96,0.22062
-12,96,0.222239
-10,96,0.222412
-8,96,0.220987
-6,96,0.217839
-4,96,0.212879
-2,96,0.206058
0,96,0.197372
2,96,0.186866
4,96,0.174634
6,96,0.16083
8,96,0.145661
10,96,0.129395
12,96,0.11236
14,96,0.0949376
16,96,0.0775667
18,96,0.060732
20,96,0.0449571
22,96,0.0307919
24,96,0.0187977
26,96,0.00952938
28,96,0.00351506
30,96,0.00123442
32,96,0.00309662
34,96,0.00941899
36,96,0.0204079
38,96,0.036143
40,96,0.0565666
42,96,0.0814784
44,96,0.110536
46,96,0.143265
48,96,0.17907
50,96,0.217255
52,96,0.257051
54,96,0.29764
56,96,0.338185
58,96,0.377863
60,96,0.415889
62,96,0.451544
64,96,0.484198
66,96,0.513325
68,96,0.538513
70,96,0.559474
72,96,0.576043
74,96,0.588174
76,96,0.595932
78,96,0.59948
80,96,0.599066
82,96,0.595008
84,96,0.587675
86,96,0.577471
88,96,0.564822
90,96,0.550157
92,96,0.533902
94,96,0.516464
96,96,0.498223
98,96,0.479532
100,96,0.460706
102,96,0.442024
104,96,0.423728
106,96,0.406024
108,96,0.389082
110,96,0.373045
112,96,0.358024
114,96,0.344107
116,96,0.331362
118,96,0.319836
120,96,0.309563
122,96,0.300563
124,96,0.292841
126,96,0.286396
128,96,0.281213
130,96,0.277267
132,96,0.274522
134,96,0.27293
136,96,0.272428
138,96,0.272941
140,96,0.274376
142,96,0.276622
144,96,0.279551
146,96,0.283014
148,96,0.286846
150,96,0.290864
152,96,0.294869
154,96,0.298652
156,96,0.301995
158,96,0.30468
160,96,0.30649
162,96,0.30722
164,96,0.306679
166,96,0.304699
168,96,0.301138
170,96,0.295888
172,96,0.288875
174,96,0.280062
176,96,0.269457
178,96,0.257105
180,96,0.243099
-180,98,0.217906
-178,98,0.203722
-176,98,0.188289
-174,98,0.171808
-172,98,0.154523
-170,98,0.136723
-168,98,0.118737
-166,98,0.10094
-164,98,0.0837471
-162,98,0.0676103
-160,98,0.053013
-158,98,0.0404605
-156,98,0.0304681
-154,98,0.0235451
-152,98,0.0201757
-150,98,0.0207966
-148,98,0.0257736
-146,98,0.0353764
-144,98,0.0497557
-142,98,0.0689225
-140,98,0.092733
-138,98,0.12088
-136,98,0.152893
-134,98,0.188148
-132,98,0.225882
-130,98,0.265225
-128,98,0.305231
-126,98,0.344918
-124,98,0.383306
-122,98,0.419466
-120,98,0.452551
-118,98,0.481831
-116,98,0.506721
-114,98,0.526796
-112,98,0.541798
-110,98,0.551637
-108,98,0.55638
-106,98,0.556237
-104,98,0.551537
-102,98,0.542707
-100,98,0.530243
-98,98,0.514685
-96,98,0.496593
-94,98,0.476525
-92,98,0.455016
-90,98,0.432567
-88,98,0.409631
-86,98,0.386609
-84,98,0.363844
-82,98,0.341621
-80,98,0.320172
-78,98,0.299677
-76,98,0.28027
-74,98,0.262047
-72,98,0.245073
-70,98,0.229384
-68,98,0.214997
-66,98,0.201917
-64,98,0.190134
-62,98,0.179634
-60,98,0.170395
-58,98,0.162394
-56,98,0.155606
-54,98,0.150003
-52,98,0.145554
-50,98,0.142227
-48,98,0.139987
-46,98,0.138797
-44,98,0.138612
-42,98,0.139384
-40,98,0.141057
-38,98,0.143567
-36,98,0.146837
-34,98,0.15078
-32,98,0.155295
-30,98,0.160265
-28,98,0.165558
-26,98,0.171025
-24,98,0.176506
-22,98,0.181823
-20,98,0.186792
-18,98,0.19122
-16,98,0.194914
-14,98,0.197682
-12,98,0.199342
-10,98,0.199725
-8,98,0.19868
-6,98,0.196085
-4,98,0.191845
-2,98,0.185903
0,98,0.178242
2,98,0.168892
4,98,0.157929
6,98,0.145486
8,98,0.131749
10,98,0.116962
12,98,0.101429
14,98,0.0855068
16,98,0.0696084
18,98,0.0541922
20,98,0.0397551
22,98,0.0268197
24,98,0.0159201
26,98,0.00758361
28,98,0.00231094
30,98,0.000555146
32,98,0.00269988
34,98,0.00903889
36,98,0.0197577
38,98,0.0349189
40,98,0.0544526
42,98,0.078152
44,98,0.105676
46,98,0.136556
48,98,0.170215
50,98,0.205982
52,98,0.243121
54,98,0.280855
56,98,0.318396
58,98,0.354975
60,98,0.389865
62,98,0.422407
64,98,0.45203
66,98,0.478265
68,98,0.500753
70,98,0.519252
72,98,0.533637
74,98,0.54389
76,98,0.550098
78,98,0.552436
80,98,0.551155
82,98,0.546565
84,98,0.539024
86,98,0.528917
88,98,0.516646
90,98,0.502612
92,98,0.487212
94,98,0.470819
96,98,0.453785
98,98,0.436428
100,98,0.419033
102,98,0.401849
104,98,0.385091
106,98,0.368936
108,98,0.353533
110,98,0.338998
112,98,0.325423
114,98,0.312878
116,98,0.301412
118,98,0.29106
120,98,0.281841
122,98,0.273764
124,98,0.26683
126,98,0.261026
128,98,0.256337
130,98,0.252734
132,98,0.250184
134,98,0.248641
136,98,0.248049
138,98,0.24834
140,98,0.249434
142,98,0.251236
144,98,0.253634
146,98,0.2565
148,98,0.259694
150,98,0.263055
152,98,0.266412
154,98,0.269584
156,98,0.27238
158,98,0.274606
160,98,0.27607
162,98,0.276587
164,98,0.275983
166,98,0.274104
168,98,0.270815
170,98,0.266012
172,98,0.259618
174,98,0.251595
176,98,0.241939
178,98,0.230684
180,98,0.217906
-180,100,0.195316
-178,100,0.182378
-176,100,0.168275
-174,100,0.15319
-172,100,0.13735
-170,100,0.121022
-168,100,0.104517
-166,100,0.0881887
-164,100,0.0724298
-162,100,0.0576693
-160,100,0.0443656
-158,100,0.0329976
-156,100,0.0240528
-154,100,0.0180111
-152,100,0.0153266
-150,100,0.0164061
-148,100,0.0215865
-146,100,0.031111
-144,100,0.0451077
-142,100,0.063571
-140,100,0.0863471
-138,100,0.113128
-136,100,0.143452
-134,100,0.176713
-132,100,0.212179
-130,100,0.249019
-128,100,0.286336
-126,100,0.323203
-124,100,0.358704
-122,100,0.391972
-120,100,0.422226
-118,100,0.448797
-116,100,0.471157
-114,100,0.488933
-112,100,0.501907
-110,100,0.510023
-108,100,0.513369
-106,100,0.512169
-104,100,0.506755
-102,100,0.497548
-100,100,0.485031
-98,100,0.469725
-96,100,0.452166
-94,100,0.432883
-92,100,0.412384
-90,100,0.391138
-88,100,0.369567
-86,100,0.348041
-84,100,0.326873
-82,100,0.30632
-80,100,0.286587
-78,100,0.267827
-76,100,0.250153
-74,100,0.233639
-72,100,0.218327
-70,100,0.204236
-68,100,0.191369
-66,100,0.179712
-64,100,0.169246
-62,100,0.159944
-60,100,0.151779
-58,100,0.144719
-56,100,0.138736
-54,100,0.133798
-52,100,0.129875
-50,100,0.126937
-48,100,0.124951
-46,100,0.123882
-44,100,0.123693
-42,100,0.124342
-40,100,0.125783
-38,100,0.12796
-36,100,0.13081
-34,100,0.134262
-32,100,0.138229
-30,100,0.142614
-28,100,0.147306
-26,100,0.152179
-24,100,0.157094
-22,100,0.161897
-20,100,0.166427
-18,100,0.170513
-16,100,0.173978
-14,100,0.176649
-12,100,0.178354
-10,100,0.178933
-8,100,0.178241
-6,100,0.176154
-4,100,0.172575
-2,100,0.167439
0,100,0.160718
2,100,0.152428
4,100,0.142631
6,100,0.13144
8,100,0.119023
10,100,0.105602
12,100,0.09146
14,100,0.0769312
16,100,0.0624041
18,100,0.048313
20,100,0.0351294
22,100,0.02335
24,100,0.0134821
26,100,0.00602623
28,100,0.00145613
30,100,0.000198428
32,100,0.00261155
34,100,0.00896595
36,100,0.0194267
38,100,0.03404
40,100,0.0527242
42,100,0.075267
44,100,0.101328
46,100,0.130449
48,100,0.162069
50,100,0.195542
52,100,0.230166
54,100,0.265205
56,100,0.299918
58,100,0.333587
60,100,0.365542
62,100,0.39518
64,100,0.421987
66,100,0.445544
68,100,0.465544
70,100,0.481787
72,100,0.49418
74,100,0.502735
76,100,0.507554
78,100,0.508821
80,100,0.506787
82,100,0.501758
84,100,0.494074
86,100,0.484103
88,100,0.472221
90,100,0.458806
92,100,0.444223
94,100,0.428817
96,100,0.412909
98,100,0.39679
100,100,0.380715
102,100,0.364906
104,100,0.349553
106,100,0.334811
108,100,0.320804
110,100,0.307631
112,100,0.295365
114,100,0.284058
116,100,0.273747
118,100,0.264452
120,100,0.256182
122,100,0.248937
124,100,0.242709
126,100,0.237483
128,100,0.233237
130,100,0.229944
132,100,0.227569
134,100,0.226071
136,100,0.225401
138,100,0.225498
140,100,0.226294
142,100,0.227706
144,100,0.229641
146,100,0.231989
148,100,0.234629
150,100,0.237427
152,100,0.240234
154,100,0.242891
156,100,0.245234
158,100,0.247091
160,100,0.248291
162,100,0.248666
164,100,0.248058
166,100,0.246321
168,100,0.24333
170,100,0.23898
172,100,0.233196
174,100,0.225931
176,100,0.217174
178,100,0.206949
180,100,0.195316
-180,102,0.175187
-178,102,0.163387
-176,102,0.150496
-174,102,0.136682
-172,102,0.122154
-170,102,0.107165
-168,102,0.0920094
-166,102,0.0770215
-164,102,0.0625753
-162,102,0.0490789
-160,102,0.0369678
-158,102,0.0266961
-156,102,0.0187241
-154,102,0.0135033
-152,102,0.0114578
-150,102,0.0129643
-148,102,0.0183305
-146,102,0.0277728
-144,102,0.0413966
-142,102,0.059179
-140,102,0.0809569
-138,102,0.106421
-136,102,0.13512
-134,102,0.166467
-132,102,0.19976
-130,102,0.23421
-128,102,0.268968
-126,102,0.303164
-124,102,0.335942
-122,102,0.366499
-120,102,0.394113
-118,102,0.418178
-116,102,0.438219
-114,102,0.453907
-112,102,0.465063
-110,102,0.471657
-108,102,0.473797
-106,102,0.471712
-104,102,0.465735
-102,102,0.456277
-100,102,0.443805
-98,102,0.428818
-96,102,0.411828
-94,102,0.393336
-92,102,0.373819
-90,102,0.353718
-88,102,0.333426
-86,102,0.313283
-84,102,0.293578
-82,102,0.274541
-80,102,0.256355
-78,102,0.239151
-76,102,0.223022
-74,102,0.208023
-72,102,0.194182
-70,102,0.181502
-68,102,0.16997
-66,102,0.159564
-64,102,0.150253
-62,102,0.142001
-60,102,0.134774
-58,102,0.128536
-56,102,0.123253
-54,102,0.118894
-52,102,0.115428
-50,102,0.112824
-48,102,0.111052
-46,102,0.110083
-44,102,0.109884
-42,102,0.110419
-40,102,0.111649
-38,102,0.11353
-36,102,0.116009
-34,102,0.119027
-32,102,0.122514
-30,102,0.126389
-28,102,0.130557
-26,102,0.134913
-24,102,0.139337
-22,102,0.143697
-20,102,0.14785
-18,102,0.151642
-16,102,0.154916
-14,102,0.157511
-12,102,0.159266
-10,102,0.160029
-8,102,0.15966
-6,102,0.158034
-4,102,0.155053
-2,102,0.150644
0,102,0.144773
2,102,0.137443
4,102,0.128702
6,102,0.118649
8,102,0.107435
10,102,0.0952653
12,102,0.0824005
14,102,0.0691564
16,102,0.0558993
18,102,0.0430404
20,102,0.0310274
22,102,0.0203318
24,102,0.0114351
26,102,0.00481103
28,102,0.000906835
30,102,0.00012283
32,102,0.00279236
34,102,0.00916284
36,102,0.0193794
38,102,0.0334724
40,102,0.0513494
42,102,0.0727934
44,102,0.0974667
46,102,0.124921
48,102,0.154611
50,102,0.18592
52,102,0.218177
54,102,0.250686
56,102,0.282752
58,102,0.313709
60,102,0.342936
62,102,0.369887
64,102,0.394096
66,102,0.415198
68,102,0.432926
70,102,0.447119
72,102,0.457716
74,102,0.46475
76,102,0.468338
78,102,0.468669
80,102,0.465994
82,102,0.460608
84,102,0.452838
86,102,0.443032
88,102,0.431543
90,102,0.418723
92,102,0.40491
94,102,0.390423
96,102,0.375554
98,102,0.360566
100,102,0.345691
102,102,0.331128
104,102,0.317041
106,102,0.303567
108,102,0.290811
110,102,0.278854
112,102,0.267753
114,102,0.257548
116,102,0.248262
118,102,0.239904
120,102,0.232474
122,102,0.225965
124,102,0.220362
126,102,0.215645
128,102,0.211791
130,102,0.208771
132,102,0.206553
134,102,0.205099
136,102,0.204364
138,102,0.204297
140,102,0.204839
142,102,0.205922
144,102,0.207465
146,102,0.209378
148,102,0.211559
150,102,0.213891
152,102,0.216248
154,102,0.218494
156,102,0.220483
158,102,0.222064
160,102,0.223082
162,102,0.223386
164,102,0.222828
166,102,0.221272
168,102,0.218597
170,102,0.2147
172,102,0.209504
174,102,0.202958
176,102,0.195041
178,102,0.185767
180,102,0.175187
-180,104,0.157365
-178,104,0.146591
-176,104,0.134788
-174,104,0.122113
-172,104,0.108764
-170,104,0.0949804
-168,104,0.0810417
-166,104,0.0672684
-164,104,0.0540174
-162,104,0.0416781
-160,104,0.0306648
-158,104,0.021408
-156,104,0.014342
-154,104,0.00988985
-152,104,0.00844602
-150,104,0.0103569
-148,104,0.0159005
-146,104,0.0252662
-144,104,0.0385361
-142,104,0.0556704
-140,104,0.0764965
-138,104,0.100705
-136,104,0.127854
-134,104,0.157377
-132,104,0.188604
-130,104,0.220787
-128,104,0.253126
-126,104,0.284806
-124,104,0.315032
-122,104,0.343062
-120,104,0.368234
-118,104,0.389997
-116,104,0.407927
-114,104,0.421735
-112,104,0.431277
-110,104,0.436544
-108,104,0.437659
-106,104,0.434853
-104,104,0.428453
-102,104,0.41886
-100,104,0.40652
-98,104,0.391911
-96,104,0.375517
-94,104,0.357811
-92,104,0.339243
-90,104,0.320225
-88,104,0.301122
-86,104,0.282249
-84,104,0.263871
-82,104,0.246198
-80,104,0.229391
-78,104,0.213565
-76,104,0.198795
-74,104,0.185124
-72,104,0.172564
-70,104,0.161108
-68,104,0.150733
-66,104,0.141407
-64,104,0.13309
-62,104,0.125741
-60,104,0.119318
-58,104,0.113783
-56,104,0.109099
-54,104,0.105232
-52,104,0.10215
-50,104,0.099826
-48,104,0.0982316
-46,104,0.09734
-44,104,0.0971238
-42,104,0.097554
-40,104,0.0985984
-38,104,0.100221
-36,104,0.10238
-34,104,0.105027
-32,104,0.108104
-30,104,0.111544
-28,104,0.11527
-26,104,0.119191
-24,104,0.123204
-22,104,0.127194
-20,104,0.131033
-18,104,0.134586
-16,104,0.137708
-14,104,0.140249
-12,104,0.142059
-10,104,0.142992
-8,104,0.142913
-6,104,0.141699
-4,104,0.139248
-2,104,0.135485
0,104,0.130368
2,104,0.123893
4,104,0.116096
6,104,0.107065
8,104,0.0969347
10,104,0.0858968
12,104,0.0741951
14,104,0.0621268
16,104,0.0500384
18,104,0.0383201
20,104,0.0273963
22,104,0.0177146
24,104,0.00973084
26,104,0.00389258
28,104,0.000620369
30,104,0.000288338
32,104,0.00320485
34,104,0.00959456
36,104,0.0195831
38,104,0.0331856
40,104,0.0502998
42,104,0.0707053
44,104,0.0940676
46,104,0.119949
48,104,0.147825
50,104,0.177102
52,104,0.207143
54,104,0.237293
56,104,0.2669
58,104,0.295345
60,104,0.322059
62,104,0.346543
64,104,0.368382
66,104,0.387252
68,104,0.402927
70,104,0.415281
72,104,0.424276
74,104,0.429966
76,104,0.432478
78,104,0.432005
80,104,0.428793
82,104,0.423127
84,104,0.415321
86,104,0.405701
88,104,0.3946
90,104,0.382345
92,104,0.369248
94,104,0.355602
96,104,0.341676
98,104,0.327709
100,104,0.313909
102,104,0.300454
104,104,0.287491
106,104,0.275136
108,104,0.26348
110,104,0.252589
112,104,0.242508
114,104,0.233263
116,104,0.224868
118,104,0.217324
120,104,0.210623
122,104,0.20475
124,104,0.199686
126,104,0.195409
128,104,0.191894
130,104,0.189111
132,104,0.187029
134,104,0.185615
136,104,0.18483
138,104,0.184631
140,104,0.184968
142,104,0.185783
144,104,0.187011
146,104,0.188577
148,104,0.190393
150,104,0.192361
152,104,0.194374
154,104,0.196312
156,104,0.198046
158,104,0.199442
160,104,0.20036
162,104,0.200659
164,104,0.200202
166,104,0.19886
168,104,0.196513
170,104,0.193062
172,104,0.188425
174,104,0.182547
176,104,0.175402
178,104,0.166994
180,104,0.157365
-180,106,0.141688
-178,106,0.131821
-176,106,0.12098
-174,106,0.109313
-172,106,0.0970089
-170,106,0.084297
-168,106,0.071447
-166,106,0.0587665
-164,106,0.0465984
-162,106,0.0353149
-160,106,0.0253112
-158,106,0.0169951
-156,106,0.0107755
-154,106,0.0070475
-152,106,0.00617574
-150,106,0.00847612
-148,106,0.0141968
-146,106,0.0234996
-144,106,0.0364435
-142,106,0.0529715
-140,106,0.0729017
-138,106,0.095925
-136,106,0.121609
-134,106,0.14941
-132,106,0.178688
-130,106,0.208737
-128,106,0.238805
-126,106,0.268134
-124,106,0.295987
-122,106,0.321679
-120,106,0.344608
-118,106,0.364275
-116,106,0.380299
-114,106,0.392433
-112,106,0.400558
-110,106,0.404687
-108,106,0.404947
-106,106,0.401572
-104,106,0.394881
-102,106,0.385256
-100,106,0.373125
-98,106,0.358941
-96,106,0.343161
-94,106,0.326231
-92,106,0.308571
-90,106,0.290567
-88,106,0.27256
-86,106,0.254843
-84,106,0.237657
-82,106,0.221195
-80,106,0.205601
-78,106,0.190977
-76,106,0.177386
-74,106,0.164857
-72,106,0.153394
-70,106,0.142982
-68,106,0.133589
-66,106,0.125176
-64,106,0.117697
-62,106,0.111106
-60,106,0.105358
-58,106,0.100409
-56,106,0.0962215
-54,106,0.0927603
-52,106,0.0899946
-50,106,0.087897
-48,106,0.0864424
-46,106,0.0856076
-44,106,0.0853697
-42,106,0.0857054
-40,106,0.0865892
-38,106,0.0879928
-36,106,0.0898832
-34,106,0.0922214
-32,106,0.0949609
-30,106,0.0980463
-28,106,0.101412
-26,106,0.10498
-24,106,0.108662
-22,106,0.112356
-20,106,0.115949
-18,106,0.119315
-16,106,0.122322
-14,106,0.124831
-12,106,0.126699
