Phi[deg],Theta[deg],GainLHCP
-54,106,0.0849062
-52,106,0.0838056
-50,106,0.0824679
-48,106,0.080934
-46,106,0.0792509
-44,106,0.077471
-42,106,0.0756513
-40,106,0.0738528
-38,106,0.072139
-36,106,0.0705748
-34,106,0.0692258
-32,106,0.0681564
-30,106,0.0674288
-28,106,0.0671017
-26,106,0.0672289
-24,106,0.0678584
-22,106,0.0690309
-20,106,0.0707788
-18,106,0.0731257
-16,106,0.0760847
-14,106,0.0796586
-12,106,0.0838384
-10,106,0.0886037
-8,106,0.0939216
-6,106,0.0997473
-4,106,0.106024
-2,106,0.112682
0,106,0.119642
2,106,0.126814
4,106,0.134098
6,106,0.141385
8,106,0.148562
10,106,0.155511
12,106,0.162111
14,106,0.168241
16,106,0.173783
18,106,0.178623
20,106,0.182656
22,106,0.185786
24,106,0.18793
26,106,0.189018
28,106,0.189
30,106,0.18784
32,106,0.185525
34,106,0.18206
36,106,0.17747
38,106,0.171802
40,106,0.16512
42,106,0.157508
44,106,0.149065
46,106,0.139907
48,106,0.130159
50,106,0.119959
52,106,0.109449
54,106,0.09878
56,106,0.0881013
58,106,0.0775643
60,106,0.067317
62,106,0.0575032
64,106,0.0482603
66,106,0.0397176
68,106,0.0319951
70,106,0.0252025
72,106,0.0194377
74,106,0.0147868
76,106,0.0113231
78,106,0.0091063
80,106,0.00818284
82,106,0.00858507
84,106,0.0103312
86,106,0.013425
88,106,0.0178558
90,106,0.0235985
92,106,0.0306133
94,106,0.038846
96,106,0.0482279
98,106,0.0586764
100,106,0.0700954
102,106,0.0823758
104,106,0.0953963
106,106,0.109024
108,106,0.123118
110,106,0.137527
112,106,0.152095
114,106,0.166659
116,106,0.181057
118,106,0.195125
120,106,0.208703
122,106,0.221634
124,106,0.233771
126,106,0.244977
128,106,0.255127
130,106,0.264111
132,106,0.271836
134,106,0.278224
136,106,0.28322
138,106,0.286786
140,106,0.288903
142,106,0.289573
144,106,0.288816
146,106,0.286669
148,106,0.283184
150,106,0.278429
152,106,0.272485
154,106,0.265443
156,106,0.257401
158,106,0.248465
160,106,0.238748
162,106,0.228361
164,106,0.21742
166,106,0.206039
168,106,0.19433
170,106,0.182402
172,106,0.170359
174,106,0.1583
176,106,0.146318
178,106,0.134501
180,106,0.122926
-180,108,0.115554
-178,108,0.105029
-176,108,0.0948578
-174,108,0.0850931
-172,108,0.0757809
-170,108,0.0669598
-168,108,0.0586615
-166,108,0.0509112
-164,108,0.0437274
-162,108,0.037123
-160,108,0.0311051
-158,108,0.0256754
-156,108,0.0208311
-154,108,0.0165648
-152,108,0.012865
-150,108,0.00971661
-148,108,0.00710136
-146,108,0.00499794
-144,108,0.0033825
-142,108,0.00222899
-140,108,0.00150955
-138,108,0.00119486
-136,108,0.00125462
-134,108,0.00165793
-132,108,0.00237381
-130,108,0.00337169
-128,108,0.00462188
-126,108,0.00609608
-124,108,0.00776783
-122,108,0.00961289
-120,108,0.0116096
-118,108,0.0137389
-116,108,0.0159848
-114,108,0.0183339
-112,108,0.0207754
-110,108,0.0233008
-108,108,0.0259031
-106,108,0.0285767
-104,108,0.0313162
-102,108,0.0341163
-100,108,0.0369706
-98,108,0.039871
-96,108,0.0428075
-94,108,0.0457674
-92,108,0.0487352
-90,108,0.0516925
-88,108,0.0546178
-86,108,0.0574873
-84,108,0.0602747
-82,108,0.0629523
-80,108,0.0654914
-78,108,0.0678631
-76,108,0.0700392
-74,108,0.071993
-72,108,0.0737003
-70,108,0.0751397
-68,108,0.0762939
-66,108,0.0771498
-64,108,0.0776996
-62,108,0.0779407
-60,108,0.0778763
-58,108,0.0775155
-56,108,0.0768736
-54,108,0.0759719
-52,108,0.0748378
-50,108,0.0735043
-48,108,0.07201
-46,108,0.0703984
-44,108,0.0687175
-42,108,0.0670189
-40,108,0.0653574
-38,108,0.0637897
-36,108,0.0623739
-34,108,0.061168
-32,108,0.0602293
-30,108,0.059613
-28,108,0.0593714
-26,108,0.0595525
-24,108,0.0601991
-22,108,0.061348
-20,108,0.0630286
-18,108,0.0652623
-16,108,0.0680614
-14,108,0.0714289
-12,108,0.0753573
-10,108,0.0798284
-8,108,0.0848129
-6,108,0.0902703
-4,108,0.0961487
-2,108,0.102385
0,108,0.108907
2,108,0.115631
4,108,0.122464
6,108,0.129308
8,108,0.136057
10,108,0.142602
12,108,0.148829
14,108,0.154627
16,108,0.159886
18,108,0.164498
20,108,0.168367
22,108,0.1714
24,108,0.173521
26,108,0.174663
28,108,0.174776
30,108,0.173826
32,108,0.171799
34,108,0.168697
36,108,0.164541
38,108,0.159372
40,108,0.153247
42,108,0.146242
44,108,0.138447
46,108,0.129966
48,108,0.120917
50,108,0.111424
52,108,0.101622
54,108,0.0916486
56,108,0.0816457
58,108,0.071755
60,108,0.0621166
62,108,0.0528673
64,108,0.0441383
66,108,0.0360541
68,108,0.0287308
70,108,0.0222749
72,108,0.0167824
74,108,0.0123378
76,108,0.00901373
78,108,0.00686974
80,108,0.00595233
82,108,0.00629434
84,108,0.00791467
86,108,0.0108181
88,108,0.0149949
90,108,0.0204212
92,108,0.0270586
94,108,0.0348546
96,108,0.0437426
98,108,0.0536423
100,108,0.0644607
102,108,0.0760922
104,108,0.0884198
106,108,0.101316
108,108,0.114645
110,108,0.128263
112,108,0.142021
114,108,0.155765
116,108,0.169341
118,108,0.182595
120,108,0.195377
122,108,0.207541
124,108,0.218949
126,108,0.229473
128,108,0.238999
130,108,0.247424
132,108,0.254663
134,108,0.260647
136,108,0.265323
138,108,0.268658
140,108,0.270637
142,108,0.271262
144,108,0.270552
146,108,0.268542
148,108,0.265284
150,108,0.260841
152,108,0.255287
154,108,0.248707
156,108,0.241195
158,108,0.232849
160,108,0.223772
162,108,0.21407
164,108,0.203851
166,108,0.193219
168,108,0.182281
170,108,0.171136
172,108,0.159884
174,108,0.148615
176,108,0.137418
178,108,0.126373
180,108,0.115554
-180,110,0.108654
-178,110,0.0988182
-176,110,0.0893118
-174,110,0.0801849
-172,110,0.0714804
-170,110,0.0632346
-168,110,0.0554774
-166,110,0.0482323
-164,110,0.0415168
-162,110,0.0353427
-160,110,0.0297166
-158,110,0.0246401
-156,110,0.0201101
-154,110,0.0161194
-152,110,0.0126572
-150,110,0.00970902
-148,110,0.0072575
-146,110,0.00528253
-144,110,0.00376169
-142,110,0.00267057
-140,110,0.00198313
-138,110,0.0016721
-136,110,0.00170932
-134,110,0.00206619
-132,110,0.00271408
-130,110,0.00362479
-128,110,0.00477097
-126,110,0.00612654
-124,110,0.00766713
-122,110,0.00937036
-120,110,0.0112162
-118,110,0.0131869
-116,110,0.0152674
-114,110,0.017445
-112,110,0.0197092
-110,110,0.0220514
-108,110,0.0244643
-106,110,0.0269417
-104,110,0.0294776
-102,110,0.0320656
-100,110,0.0346984
-98,110,0.0373672
-96,110,0.0400611
-94,110,0.042767
-92,110,0.0454691
-90,110,0.048149
-88,110,0.050786
-86,110,0.053357
-84,110,0.0558375
-82,110,0.0582016
-80,110,0.060423
-78,110,0.0624758
-76,110,0.0643352
-74,110,0.065978
-72,110,0.0673838
-70,110,0.0685355
-68,110,0.0694197
-66,110,0.0700274
-64,110,0.0703545
-62,110,0.0704016
-60,110,0.0701749
-58,110,0.0696857
-56,110,0.0689508
-54,110,0.0679921
-52,110,0.0668365
-50,110,0.0655159
-48,110,0.0640664
-46,110,0.0625283
-44,110,0.0609453
-42,110,0.0593642
-40,110,0.057834
-38,110,0.0564054
-36,110,0.0551297
-34,110,0.0540585
-32,110,0.0532424
-30,110,0.0527302
-28,110,0.0525683
-26,110,0.0527992
-24,110,0.0534612
-22,110,0.054587
-20,110,0.0562032
-18,110,0.058329
-16,110,0.0609761
-14,110,0.0641472
-12,110,0.0678361
-10,110,0.0720265
-8,110,0.0766921
-6,110,0.0817965
-4,110,0.0872925
-2,110,0.0931229
0,110,0.0992208
2,110,0.10551
4,110,0.111906
6,110,0.118317
8,110,0.124646
10,110,0.130791
12,110,0.136649
14,110,0.142114
16,110,0.147086
18,110,0.151465
20,110,0.155158
22,110,0.158081
24,110,0.16016
26,110,0.161334
28,110,0.161553
30,110,0.160787
32,110,0.159017
34,110,0.156244
36,110,0.152486
38,110,0.147778
40,110,0.142172
42,110,0.135734
44,110,0.128546
46,110,0.120705
48,110,0.112315
50,110,0.103494
52,110,0.0943654
54,110,0.0850572
56,110,0.0757021
58,110,0.0664333
60,110,0.0573833
62,110,0.048682
64,110,0.0404548
66,110,0.0328213
68,110,0.0258935
70,110,0.0197748
72,110,0.014559
74,110,0.010329
76,110,0.00715608
78,110,0.00509953
80,110,0.0042056
82,110,0.00450727
84,110,0.00602379
86,110,0.00876046
88,110,0.0127084
90,110,0.0178447
92,110,0.024132
94,110,0.0315193
96,110,0.0399417
98,110,0.0493216
100,110,0.0595683
102,110,0.07058
104,110,0.0822437
106,110,0.0944372
108,110,0.10703
110,110,0.119885
112,110,0.13286
114,110,0.145811
116,110,0.158592
118,110,0.171058
120,110,0.183068
122,110,0.194487
124,110,0.205187
126,110,0.215049
128,110,0.223967
130,110,0.231849
132,110,0.238614
134,110,0.244201
136,110,0.248564
138,110,0.251671
140,110,0.25351
142,110,0.254084
144,110,0.253413
146,110,0.25153
148,110,0.248482
150,110,0.244329
152,110,0.239141
154,110,0.232997
156,110,0.225984
158,110,0.218193
160,110,0.20972
162,110,0.200664
164,110,0.191124
166,110,0.181199
168,110,0.170986
170,110,0.160579
172,110,0.150069
174,110,0.139544
176,110,0.129083
178,110,0.118764
180,110,0.108654
-180,112,0.102156
-178,112,0.0929667
-176,112,0.0840841
-174,112,0.0755555
-172,112,0.0674213
-170,112,0.0597157
-168,112,0.0524668
-166,112,0.0456968
-164,112,0.0394221
-162,112,0.0336537
-160,112,0.0283978
-158,112,0.0236556
-156,112,0.0194241
-154,112,0.0156963
-152,112,0.0124618
-150,112,0.0097068
-148,112,0.00741475
-146,112,0.00556665
-144,112,0.00414136
-142,112,0.00311593
-140,112,0.00246602
-138,112,0.00216616
-136,112,0.00219021
-134,112,0.00251164
-132,112,0.003104
-130,112,0.00394125
-128,112,0.00499821
-126,112,0.00625086
-124,112,0.00767673
-122,112,0.00925518
-120,112,0.0109676
-118,112,0.0127975
-116,112,0.0147307
-114,112,0.016755
-112,112,0.0188601
-110,112,0.0210372
-108,112,0.023279
-106,112,0.0255784
-104,112,0.0279287
-102,112,0.0303228
-100,112,0.0327525
-98,112,0.0352082
-96,112,0.0376783
-94,112,0.0401495
-92,112,0.0426057
-90,112,0.045029
-88,112,0.0473991
-86,112,0.0496943
-84,112,0.0518915
-82,112,0.0539668
-80,112,0.0558963
-78,112,0.0576571
-76,112,0.0592273
-74,112,0.0605874
-72,112,0.0617205
-70,112,0.062613
-68,112,0.0632554
-66,112,0.0636422
-64,112,0.0637724
-62,112,0.0636497
-60,112,0.0632826
-58,112,0.0626843
-56,112,0.0618726
-54,112,0.0608698
-52,112,0.0597023
-50,112,0.0584004
-48,112,0.0569983
-46,112,0.055533
-44,112,0.0540444
-42,112,0.0525747
-40,112,0.0511678
-38,112,0.0498686
-36,112,0.0487228
-34,112,0.0477757
-32,112,0.0470721
-30,112,0.0466549
-28,112,0.046565
-26,112,0.0468401
-24,112,0.0475139
-22,112,0.0486156
-20,112,0.0501689
-18,112,0.0521912
-16,112,0.0546929
-14,112,0.0576768
-12,112,0.0611372
-10,112,0.0650597
-8,112,0.0694208
-6,112,0.0741873
-4,112,0.0793165
-2,112,0.0847563
0,112,0.0904457
2,112,0.0963147
4,112,0.102286
6,112,0.108275
8,112,0.114193
10,112,0.119946
12,112,0.125438
14,112,0.130573
16,112,0.135255
18,112,0.139394
20,112,0.142902
22,112,0.145702
24,112,0.147724
26,112,0.148909
28,112,0.149212
30,112,0.148601
32,112,0.147058
34,112,0.144583
36,112,0.141188
38,112,0.136905
40,112,0.131779
42,112,0.12587
44,112,0.119251
46,112,0.112011
48,112,0.104245
50,112,0.0960608
52,112,0.0875727
54,112,0.0789001
56,112,0.0701667
58,112,0.0614974
60,112,0.0530175
62,112,0.0448501
64,112,0.0371148
66,112,0.0299263
68,112,0.0233925
70,112,0.0176135
72,112,0.0126804
74,112,0.0086743
76,112,0.00566521
78,112,0.00371137
80,112,0.00285854
82,112,0.00313947
84,112,0.00457346
86,112,0.00716607
88,112,0.0109089
90,112,0.0157797
92,112,0.0217422
94,112,0.0287466
96,112,0.0367298
98,112,0.0456163
100,112,0.0553182
102,112,0.0657371
104,112,0.0767642
106,112,0.0882822
108,112,0.100166
110,112,0.112286
112,112,0.124507
114,112,0.136692
116,112,0.148704
118,112,0.160407
120,112,0.171671
122,112,0.182369
124,112,0.192383
126,112,0.201603
128,112,0.209933
130,112,0.217287
132,112,0.223592
134,112,0.228794
136,112,0.232849
138,112,0.235731
140,112,0.23743
142,112,0.23795
144,112,0.237309
146,112,0.23554
148,112,0.232686
150,112,0.228804
152,112,0.223959
154,112,0.218224
156,112,0.211679
158,112,0.20441
160,112,0.196505
162,112,0.188056
164,112,0.179155
166,112,0.169893
168,112,0.160361
170,112,0.150648
172,112,0.140836
174,112,0.131008
176,112,0.121239
178,112,0.1116
180,112,0.102156
-180,114,0.096007
-178,114,0.0874241
-176,114,0.0791274
-174,114,0.0711609
-172,114,0.0635629
-170,114,0.0563655
-168,114,0.0495953
-166,114,0.0432732
-164,114,0.0374147
-162,114,0.0320301
-160,114,0.0271251
-158,114,0.0227008
-156,114,0.0187541
-154,114,0.0152783
-152,114,0.0122633
-150,114,0.00969597
-148,114,0.00756047
-146,114,0.00583878
-144,114,0.00451092
-142,114,0.00355528
-140,114,0.00294901
-138,114,0.00266832
-136,114,0.00268884
-134,114,0.00298598
-132,114,0.00353523
-130,114,0.00431254
-128,114,0.00529469
-126,114,0.00645955
-124,114,0.00778638
-122,114,0.00925611
-120,114,0.0108514
-118,114,0.012557
-116,114,0.0143593
-114,114,0.0162465
-112,114,0.0182087
-110,114,0.020237
-108,114,0.0223234
-106,114,0.0244606
-104,114,0.0266411
-102,114,0.028857
-100,114,0.0310993
-98,114,0.0333578
-96,114,0.0356207
-94,114,0.0378739
-92,114,0.0401019
-90,114,0.0422869
-88,114,0.0444096
-86,114,0.0464493
-84,114,0.0483847
-82,114,0.0501938
-80,114,0.0518553
-78,114,0.0533488
-76,114,0.0546556
-74,114,0.0557591
-72,114,0.0566459
-70,114,0.0573058
-68,114,0.0577324
-66,114,0.0579233
-64,114,0.0578803
-62,114,0.0576096
-60,114,0.0571217
-58,114,0.0564311
-56,114,0.0555564
-54,114,0.0545199
-52,114,0.0533475
-50,114,0.0520682
-48,114,0.0507137
-46,114,0.0493183
-44,114,0.0479184
-42,114,0.046552
-40,114,0.0452582
-38,114,0.0440771
-36,114,0.043049
-34,114,0.0422138
-32,114,0.0416108
-30,114,0.0412778
-28,114,0.0412506
-26,114,0.0415625
-24,114,0.0422431
-22,114,0.0433182
-20,114,0.0448089
-18,114,0.0467305
-16,114,0.0490923
-14,114,0.0518968
-12,114,0.0551388
-10,114,0.0588056
-8,114,0.0628755
-6,114,0.0673187
-4,114,0.0720964
-2,114,0.0771612
0,114,0.0824572
2,114,0.0879207
4,114,0.093481
6,114,0.0990608
8,114,0.104578
10,114,0.109946
12,114,0.115078
14,114,0.119883
16,114,0.124276
18,114,0.12817
20,114,0.131486
22,114,0.134151
24,114,0.136101
26,114,0.137279
28,114,0.137643
30,114,0.137162
32,114,0.135818
34,114,0.133608
36,114,0.130543
38,114,0.12665
40,114,0.121967
42,114,0.11655
44,114,0.110464
46,114,0.103788
48,114,0.0966107
50,114,0.0890307
52,114,0.0811529
54,114,0.0730886
56,114,0.0649529
58,114,0.0568631
60,114,0.0489372
62,114,0.0412917
64,114,0.0340405
66,114,0.0272933
68,114,0.0211536
70,114,0.0157182
72,114,0.0110753
74,114,0.00730358
76,114,0.00447141
78,114,0.00263572
80,114,0.00184138
82,114,0.00212057
84,114,0.0034923
86,114,0.00596212
88,114,0.00952189
90,114,0.0141498
92,114,0.0198106
94,114,0.0264556
96,114,0.0340234
98,114,0.0424407
100,114,0.0516224
102,114,0.0614735
104,114,0.0718894
106,114,0.0827576
108,114,0.0939591
110,114,0.10537
112,114,0.116863
114,114,0.128309
116,114,0.139579
118,114,0.150547
120,114,0.16109
122,114,0.171092
124,114,0.180444
126,114,0.189045
128,114,0.196806
130,114,0.203649
132,114,0.20951
134,114,0.214337
136,114,0.218093
138,114,0.220755
140,114,0.222315
142,114,0.222777
144,114,0.22216
146,114,0.220493
148,114,0.217818
150,114,0.214188
152,114,0.209662
154,114,0.20431
156,114,0.198204
158,114,0.191423
160,114,0.184051
162,114,0.176172
164,114,0.16787
166,114,0.159231
168,114,0.150339
170,114,0.141275
172,114,0.132119
174,114,0.122946
176,114,0.113826
178,114,0.104826
180,114,0.096007
-180,116,0.0901691
-178,116,0.0821568
-176,116,0.0744113
-174,116,0.066974
-172,116,0.0598811
-170,116,0.0531629
-168,116,0.0468446
-166,116,0.0409459
-164,116,0.0354815
-162,116,0.0304612
-160,116,0.02589
-158,116,0.021769
-156,116,0.0180951
-154,116,0.0148619
-152,116,0.0120594
-150,116,0.00967514
-148,116,0.00769403
-146,116,0.00609888
-144,116,0.00487073
-142,116,0.00398918
-140,116,0.00343273
-138,116,0.0031791
-136,116,0.00320552
-134,116,0.00348911
-132,116,0.00400714
-130,116,0.00473736
-128,116,0.0056583
-126,116,0.00674951
-124,116,0.00799186
-122,116,0.00936763
-120,116,0.0108607
-118,116,0.0124567
-116,116,0.0141428
-114,116,0.0159075
-112,116,0.0177411
-110,116,0.0196344
-108,116,0.0215793
-106,116,0.0235679
-104,116,0.0255919
-102,116,0.027643
-100,116,0.0297115
-98,116,0.0317867
-96,116,0.0338564
-94,116,0.0359066
-92,116,0.0379219
-90,116,0.039885
-88,116,0.0417777
-86,116,0.0435806
-84,116,0.0452738
-82,116,0.0468377
-80,116,0.0482531
-78,116,0.0495023
-76,116,0.0505693
-74,116,0.0514406
-72,116,0.0521057
-70,116,0.0525574
-68,116,0.052792
-66,116,0.0528099
-64,116,0.0526152
-62,116,0.0522162
-60,116,0.0516246
-58,116,0.0508563
-56,116,0.0499301
-54,116,0.0488683
-52,116,0.0476961
-50,116,0.0464408
-48,116,0.0451323
-46,116,0.0438021
-44,116,0.0424834
-42,116,0.0412105
-40,116,0.0400182
-38,116,0.0389423
-36,116,0.0380182
-34,116,0.0372811
-32,116,0.0367655
-30,116,0.0365045
-28,116,0.0365294
-26,116,0.0368692
-24,116,0.0375502
-22,116,0.0385948
-20,116,0.0400215
-18,116,0.0418438
-16,116,0.0440698
-14,116,0.0467014
-12,116,0.049734
-10,116,0.0531556
-8,116,0.0569469
-6,116,0.0610805
-4,116,0.0655213
-2,116,0.0702259
0,116,0.0751436
2,116,0.0802162
4,116,0.085379
6,116,0.0905614
8,116,0.0956883
10,116,0.100681
12,116,0.105458
14,116,0.109938
16,116,0.11404
18,116,0.117687
20,116,0.120805
22,116,0.123326
24,116,0.125189
26,116,0.126343
28,116,0.126748
30,116,0.126373
32,116,0.125201
34,116,0.123227
36,116,0.12046
38,116,0.116923
40,116,0.11265
42,116,0.107689
44,116,0.1021
46,116,0.0959548
48,116,0.0893336
50,116,0.0823267
52,116,0.0750312
54,116,0.06755
56,116,0.0599903
58,116,0.0524621
60,116,0.045076
62,116,0.0379425
64,116,0.0311695
66,116,0.0248614
68,116,0.0191176
70,116,0.0140309
72,116,0.0096863
74,116,0.00615992
76,116,0.00351793
78,116,0.00181561
80,116,0.00109655
82,116,0.00139202
84,116,0.00272045
86,116,0.00508712
88,116,0.00848396
90,116,0.0128896
92,116,0.0182694
94,116,0.0245762
96,116,0.0317501
98,116,0.0397199
100,116,0.0484038
102,116,0.0577099
104,116,0.067538
106,116,0.0777807
108,116,0.0883246
110,116,0.0990521
112,116,0.109843
114,116,0.120576
116,116,0.131132
118,116,0.141391
120,116,0.151241
122,116,0.160573
124,116,0.169287
126,116,0.177291
128,116,0.184505
130,116,0.190857
132,116,0.196288
134,116,0.200754
136,116,0.204221
138,116,0.206669
140,116,0.208092
142,116,0.208494
144,116,0.207893
146,116,0.206318
148,116,0.203808
150,116,0.200411
152,116,0.196183
154,116,0.191187
156,116,0.185492
158,116,0.179169
160,116,0.172296
162,116,0.16495
164,116,0.15721
166,116,0.149156
168,116,0.140864
170,116,0.132411
172,116,0.12387
174,116,0.115311
176,116,0.106801
178,116,0.0984012
180,116,0.0901691
-180,118,0.0846219
-178,118,0.0771472
-176,118,0.0699212
-174,118,0.0629833
-172,118,0.0563673
-170,118,0.0501022
-168,118,0.0442117
-166,118,0.0387144
-164,118,0.0336243
-162,118,0.0289505
-160,118,0.0246978
-158,118,0.020867
-156,118,0.0174552
-154,118,0.0144559
-152,118,0.0118597
-150,118,0.00965449
-148,118,0.00782587
-146,118,0.00635742
-144,118,0.00523113
-142,118,0.00442767
-140,118,0.00392675
-138,118,0.00370743
-136,118,0.00374841
-134,118,0.00402832
-132,118,0.00452601
-130,118,0.00522085
-128,118,0.00609294
-126,118,0.00712334
-124,118,0.00829428
-122,118,0.00958933
-120,118,0.0109934
-118,118,0.0124929
-116,118,0.0140756
-114,118,0.0157304
-112,118,0.0174476
-110,118,0.0192179
-108,118,0.021033
-106,118,0.0228843
-104,118,0.0247634
-102,118,0.026661
-100,118,0.0285673
-98,118,0.0304711
-96,118,0.03236
-94,118,0.0342203
-92,118,0.0360366
-90,118,0.0377927
-88,118,0.0394712
-86,118,0.0410542
-84,118,0.0425235
-82,118,0.0438614
-80,118,0.0450511
-78,118,0.0460773
-76,118,0.0469266
-74,118,0.0475882
-72,118,0.0480543
-70,118,0.0483202
-68,118,0.0483847
-66,118,0.0482504
-64,118,0.0479233
-62,118,0.0474132
-60,118,0.0467331
-58,118,0.0458994
-56,118,0.0449313
-54,118,0.0438507
-52,118,0.0426816
-50,118,0.0414503
-48,118,0.0401845
-46,118,0.0389133
-44,118,0.037667
-42,118,0.0364764
-40,118,0.0353729
-38,118,0.0343881
-36,118,0.0335534
-34,118,0.0328996
-32,118,0.032457
-30,118,0.0322545
-28,118,0.0323196
-26,118,0.0326775
-24,118,0.033351
-22,118,0.0343597
-20,118,0.0357196
-18,118,0.0374425
-16,118,0.0395351
-14,118,0.0419989
-12,118,0.0448292
-10,118,0.0480152
-8,118,0.051539
-6,118,0.0553756
-4,118,0.059493
-2,118,0.0638517
0,118,0.0684055
2,118,0.0731013
4,118,0.0778802
6,118,0.0826778
8,118,0.0874253
10,118,0.0920509
12,118,0.0964805
14,118,0.100639
16,118,0.104454
18,118,0.107852
20,118,0.110766
22,118,0.113134
24,118,0.114899
26,118,0.116014
28,118,0.11644
30,118,0.116149
32,118,0.115124
34,118,0.113359
36,118,0.110861
38,118,0.107649
40,118,0.103753
42,118,0.0992155
44,118,0.0940914
46,118,0.0884445
48,118,0.0823488
50,118,0.0758866
52,118,0.0691474
54,118,0.0622263
56,118,0.0552231
58,118,0.0482404
60,118,0.0413822
62,118,0.0347523
64,118,0.0284529
66,118,0.0225833
68,118,0.017238
70,118,0.0125058
72,118,0.008468
74,118,0.00519786
76,118,0.00275899
78,118,0.0012046
80,118,0.000576639
82,118,0.000905129
84,118,0.00220765
86,118,0.00448901
88,118,0.00774107
90,118,0.0119428
92,118,0.0170603
94,118,0.0230476
96,118,0.0298467
98,118,0.0373888
100,118,0.045595
102,118,0.0543771
104,118,0.0636392
106,118,0.0732791
108,118,0.083189
110,118,0.093258
112,118,0.103373
114,118,0.11342
116,118,0.123287
118,118,0.132865
120,118,0.142047
122,118,0.150736
124,118,0.158838
126,118,0.166271
128,118,0.172959
130,118,0.178839
132,118,0.18386
134,118,0.187978
136,118,0.191167
138,118,0.193408
140,118,0.194696
142,118,0.195037
144,118,0.194448
146,118,0.192956
148,118,0.190598
150,118,0.187417
152,118,0.183466
154,118,0.178803
156,118,0.173491
158,118,0.167597
160,118,0.161191
162,118,0.154345
164,118,0.147133
166,118,0.139626
168,118,0.131897
170,118,0.124018
172,118,0.116054
174,118,0.108073
176,118,0.100136
178,118,0.0923014
180,118,0.0846219
-180,120,0.0793597
-178,120,0.0723925
-176,120,0.0656577
-174,120,0.059192
-172,120,0.0530277
-170,120,0.0471921
-168,120,0.0417075
-166,120,0.0365917
-164,120,0.0318579
-162,120,0.0275145
-160,120,0.0235663
-158,120,0.0200137
-156,120,0.0168539
-154,120,0.0140806
-152,120,0.0116847
-150,120,0.00965452
-148,120,0.00797627
-146,120,0.00663427
-144,120,0.00561135
-142,120,0.00488916
-140,120,0.00444852
-138,120,0.00426968
-136,120,0.00433264
-134,120,0.0046174
-132,120,0.00510422
-130,120,0.00577388
-128,120,0.00660786
-126,120,0.00758859
-124,120,0.0086995
-122,120,0.00992524
-120,120,0.0112516
-118,120,0.0126658
-116,120,0.014156
-114,120,0.0157116
-112,120,0.0173226
-110,120,0.01898
-108,120,0.0206749
-106,120,0.0223987
-104,120,0.0241422
-102,120,0.0258961
-100,120,0.0276499
-98,120,0.0293926
-96,120,0.0311115
-94,120,0.0327932
-92,120,0.0344231
-90,120,0.0359856
-88,120,0.0374644
-86,120,0.038843
-84,120,0.0401052
-82,120,0.0412351
-80,120,0.042218
-78,120,0.043041
-76,120,0.043693
-74,120,0.0441658
-72,120,0.0444536
-70,120,0.0445543
-68,120,0.0444686
-66,120,0.0442008
-64,120,0.0437585
-62,120,0.0431527
-60,120,0.0423972
-58,120,0.0415086
-56,120,0.0405061
-54,120,0.0394112
-52,120,0.0382468
-50,120,0.0370378
-48,120,0.0358102
-46,120,0.0345907
-44,120,0.0334069
-42,120,0.0322868
-40,120,0.0312584
-38,120,0.0303499
-36,120,0.029589
-34,120,0.029003
-32,120,0.0286183
-30,120,0.0284602
-28,120,0.0285525
-26,120,0.0289173
-24,120,0.0295743
-22,120,0.0305404
-20,120,0.0318294
-18,120,0.0334512
-16,120,0.0354113
-14,120,0.0377106
-12,120,0.0403445
-10,120,0.0433027
-8,120,0.0465686
-6,120,0.0501195
-4,120,0.0539259
-2,120,0.0579519
0,120,0.0621554
2,120,0.0664881
4,120,0.0708963
6,120,0.0753214
8,120,0.0797008
10,120,0.0839691
12,120,0.0880587
14,120,0.0919016
16,120,0.0954303
18,120,0.0985792
20,120,0.101286
22,120,0.103494
24,120,0.105151
26,120,0.106214
28,120,0.106645
30,120,0.106419
32,120,0.105518
34,120,0.103937
36,120,0.10168
38,120,0.0987636
40,120,0.0952146
42,120,0.0910709
44,120,0.0863812
46,120,0.0812036
48,120,0.0756053
50,120,0.0696618
52,120,0.0634551
54,120,0.0570734
56,120,0.0506091
58,120,0.0441578
60,120,0.0378168
62,120,0.0316836
64,120,0.0258545
66,120,0.0204232
68,120,0.0154795
70,120,0.0111075
72,120,0.00738498
74,120,0.00438155
76,120,0.00215796
78,120,0.000764986
80,120,0.000242604
82,120,0.000619299
84,120,0.00191156
86,120,0.00412355
88,120,0.00724694
90,120,0.011261
92,120,0.0161326
94,120,0.0218172
96,120,0.0282587
98,120,0.0353907
100,120,0.0431376
102,120,0.0514149
104,120,0.0601315
106,120,0.06919
108,120,0.0784887
110,120,0.087923
112,120,0.0973867
114,120,0.106774
116,120,0.11598
118,120,0.124903
120,120,0.133446
122,120,0.141518
124,120,0.149035
126,120,0.15592
128,120,0.162107
130,120,0.167537
132,120,0.172164
134,120,0.175951
136,120,0.178873
138,120,0.180915
140,120,0.182073
142,120,0.182354
144,120,0.181773
146,120,0.180357
148,120,0.178138
150,120,0.175159
152,120,0.171467
154,120,0.167115
156,120,0.162162
158,120,0.156669
160,120,0.150701
162,120,0.144324
164,120,0.137606
166,120,0.130614
168,120,0.123415
170,120,0.116074
172,120,0.108654
174,120,0.101217
176,120,0.0938203
178,120,0.0865177
180,120,0.0793597
