Phi[deg],Theta[deg],GainLHCP
-68,36,2.65123
-66,36,2.64087
-64,36,2.63006
-62,36,2.61883
-60,36,2.60724
-58,36,2.59533
-56,36,2.58317
-54,36,2.5708
-52,36,2.55829
-50,36,2.54571
-48,36,2.53314
-46,36,2.52063
-44,36,2.50826
-42,36,2.49611
-40,36,2.48425
-38,36,2.47276
-36,36,2.4617
-34,36,2.45116
-32,36,2.4412
-30,36,2.43189
-28,36,2.42328
-26,36,2.41545
-24,36,2.40843
-22,36,2.40229
-20,36,2.39706
-18,36,2.39278
-16,36,2.38947
-14,36,2.38717
-12,36,2.38587
-10,36,2.3856
-8,36,2.38635
-6,36,2.38811
-4,36,2.39088
-2,36,2.39462
0,36,2.3993
2,36,2.40491
4,36,2.41138
6,36,2.41867
8,36,2.42674
10,36,2.43551
12,36,2.44493
14,36,2.45493
16,36,2.46544
18,36,2.47637
20,36,2.48767
22,36,2.49923
24,36,2.511
26,36,2.52287
28,36,2.53478
30,36,2.54665
32,36,2.55838
34,36,2.56992
36,36,2.58117
38,36,2.59208
40,36,2.60256
42,36,2.61257
44,36,2.62203
46,36,2.63089
48,36,2.6391
50,36,2.64661
52,36,2.65339
54,36,2.65939
56,36,2.66459
58,36,2.66897
60,36,2.67249
62,36,2.67515
64,36,2.67694
66,36,2.67786
68,36,2.67789
70,36,2.67705
72,36,2.67535
74,36,2.67279
76,36,2.66939
78,36,2.66517
80,36,2.66015
82,36,2.65436
84,36,2.64782
86,36,2.64055
88,36,2.6326
90,36,2.624
92,36,2.61477
94,36,2.60497
96,36,2.59462
98,36,2.58376
100,36,2.57245
102,36,2.56073
104,36,2.54864
106,36,2.53623
108,36,2.52355
110,36,2.51065
112,36,2.49759
114,36,2.48442
116,36,2.4712
118,36,2.45799
120,36,2.44484
122,36,2.43182
124,36,2.41899
126,36,2.40641
128,36,2.39415
130,36,2.38226
132,36,2.3708
134,36,2.35985
136,36,2.34945
138,36,2.33967
140,36,2.33057
142,36,2.32218
144,36,2.31457
146,36,2.30778
148,36,2.30186
150,36,2.29683
152,36,2.29274
154,36,2.2896
156,36,2.28745
158,36,2.2863
160,36,2.28616
162,36,2.28704
164,36,2.28893
166,36,2.29184
168,36,2.29574
170,36,2.30061
172,36,2.30644
174,36,2.3132
176,36,2.32085
178,36,2.32934
180,36,2.33865
-180,38,2.17059
-178,38,2.1811
-176,38,2.19234
-174,38,2.20425
-172,38,2.21677
-170,38,2.22983
-168,38,2.24336
-166,38,2.25729
-164,38,2.27156
-162,38,2.28609
-160,38,2.3008
-158,38,2.31564
-156,38,2.33052
-154,38,2.34539
-152,38,2.36016
-150,38,2.37479
-148,38,2.3892
-146,38,2.40335
-144,38,2.41717
-142,38,2.43061
-140,38,2.44364
-138,38,2.4562
-136,38,2.46826
-134,38,2.47978
-132,38,2.49074
-130,38,2.5011
-128,38,2.51085
-126,38,2.51998
-124,38,2.52845
-122,38,2.53627
-120,38,2.54342
-118,38,2.5499
-116,38,2.55569
-114,38,2.56081
-112,38,2.56524
-110,38,2.56899
-108,38,2.57205
-106,38,2.57442
-104,38,2.57611
-102,38,2.57711
-100,38,2.57743
-98,38,2.57705
-96,38,2.57599
-94,38,2.57425
-92,38,2.57181
-90,38,2.56869
-88,38,2.56488
-86,38,2.56039
-84,38,2.55522
-82,38,2.54937
-80,38,2.54285
-78,38,2.53567
-76,38,2.52785
-74,38,2.51939
-72,38,2.51032
-70,38,2.50067
-68,38,2.49046
-66,38,2.47972
-64,38,2.46849
-62,38,2.45682
-60,38,2.44475
-58,38,2.43234
-56,38,2.41964
-54,38,2.40671
-52,38,2.39363
-50,38,2.38046
-48,38,2.36727
-46,38,2.35414
-44,38,2.34115
-42,38,2.32837
-40,38,2.3159
-38,38,2.3038
-36,38,2.29217
-34,38,2.28106
-32,38,2.27057
-30,38,2.26076
-28,38,2.2517
-26,38,2.24346
-24,38,2.23609
-22,38,2.22964
-20,38,2.22415
-18,38,2.21968
-16,38,2.21625
-14,38,2.21387
-12,38,2.21258
-10,38,2.21237
-8,38,2.21325
-6,38,2.2152
-4,38,2.21822
-2,38,2.22228
0,38,2.22735
2,38,2.23338
4,38,2.24035
6,38,2.24818
8,38,2.25683
10,38,2.26623
12,38,2.27631
14,38,2.287
16,38,2.29823
18,38,2.3099
20,38,2.32195
22,38,2.33429
24,38,2.34682
26,38,2.35946
28,38,2.37213
30,38,2.38474
32,38,2.39721
34,38,2.40945
36,38,2.42138
38,38,2.43293
40,38,2.44403
42,38,2.4546
44,38,2.46459
46,38,2.47394
48,38,2.48258
50,38,2.49048
52,38,2.4976
54,38,2.50389
56,38,2.50933
58,38,2.51389
60,38,2.51755
62,38,2.52031
64,38,2.52215
66,38,2.52306
68,38,2.52306
70,38,2.52214
72,38,2.52032
74,38,2.5176
76,38,2.51402
78,38,2.50959
80,38,2.50432
82,38,2.49826
84,38,2.49142
86,38,2.48385
88,38,2.47556
90,38,2.4666
92,38,2.457
94,38,2.44681
96,38,2.43605
98,38,2.42478
100,38,2.41304
102,38,2.40088
104,38,2.38833
106,38,2.37546
108,38,2.3623
110,38,2.34892
112,38,2.33537
114,38,2.3217
116,38,2.30798
118,38,2.29426
120,38,2.2806
122,38,2.26708
124,38,2.25374
126,38,2.24066
128,38,2.2279
130,38,2.21553
132,38,2.20361
134,38,2.19221
136,38,2.18138
138,38,2.1712
140,38,2.16171
142,38,2.15297
144,38,2.14504
146,38,2.13797
148,38,2.1318
150,38,2.12657
152,38,2.12231
154,38,2.11906
156,38,2.11684
158,38,2.11566
160,38,2.11554
162,38,2.11648
164,38,2.11848
166,38,2.12154
168,38,2.12564
170,38,2.13076
172,38,2.13688
174,38,2.14396
176,38,2.15197
178,38,2.16086
180,38,2.17059
-180,40,2.00787
-178,40,2.01877
-176,40,2.03042
-174,40,2.04275
-172,40,2.0557
-170,40,2.0692
-168,40,2.08317
-166,40,2.09755
-164,40,2.11226
-162,40,2.12723
-160,40,2.14237
-158,40,2.15762
-156,40,2.17291
-154,40,2.18815
-152,40,2.20329
-150,40,2.21825
-148,40,2.23297
-146,40,2.2474
-144,40,2.26147
-142,40,2.27514
-140,40,2.28835
-138,40,2.30108
-136,40,2.31327
-134,40,2.32489
-132,40,2.33593
-130,40,2.34634
-128,40,2.35612
-126,40,2.36525
-124,40,2.37371
-122,40,2.38149
-120,40,2.38859
-118,40,2.39501
-116,40,2.40074
-114,40,2.40578
-112,40,2.41014
-110,40,2.4138
-108,40,2.41678
-106,40,2.41907
-104,40,2.42068
-102,40,2.4216
-100,40,2.42184
-98,40,2.4214
-96,40,2.42027
-94,40,2.41845
-92,40,2.41595
-90,40,2.41275
-88,40,2.40887
-86,40,2.40429
-84,40,2.39902
-82,40,2.39306
-80,40,2.38642
-78,40,2.3791
-76,40,2.37112
-74,40,2.36248
-72,40,2.3532
-70,40,2.34331
-68,40,2.33284
-66,40,2.3218
-64,40,2.31025
-62,40,2.29822
-60,40,2.28577
-58,40,2.27294
-56,40,2.25979
-54,40,2.2464
-52,40,2.23282
-50,40,2.21913
-48,40,2.20542
-46,40,2.19175
-44,40,2.17822
-42,40,2.1649
-40,40,2.15188
-38,40,2.13925
-36,40,2.1271
-34,40,2.1155
-32,40,2.10454
-30,40,2.09429
-28,40,2.08482
-26,40,2.07621
-24,40,2.06852
-22,40,2.0618
-20,40,2.05609
-18,40,2.05145
-16,40,2.0479
-14,40,2.04548
-12,40,2.04419
-10,40,2.04404
-8,40,2.04504
-6,40,2.04718
-4,40,2.05044
-2,40,2.05479
0,40,2.0602
2,40,2.06664
4,40,2.07405
6,40,2.08237
8,40,2.09155
10,40,2.10152
12,40,2.11221
14,40,2.12353
16,40,2.13541
18,40,2.14775
20,40,2.16048
22,40,2.17351
24,40,2.18673
26,40,2.20006
28,40,2.21341
30,40,2.22669
32,40,2.2398
34,40,2.25267
36,40,2.2652
38,40,2.27732
40,40,2.28894
42,40,2.30001
44,40,2.31046
46,40,2.32021
48,40,2.32922
50,40,2.33745
52,40,2.34484
54,40,2.35136
56,40,2.35698
58,40,2.36168
60,40,2.36544
62,40,2.36825
64,40,2.3701
66,40,2.37099
68,40,2.37093
70,40,2.36992
72,40,2.36797
74,40,2.36511
76,40,2.36135
78,40,2.35671
80,40,2.35123
82,40,2.34492
84,40,2.33783
86,40,2.32998
88,40,2.32141
90,40,2.31215
92,40,2.30224
94,40,2.29173
96,40,2.28065
98,40,2.26904
100,40,2.25695
102,40,2.24443
104,40,2.23153
106,40,2.21828
108,40,2.20475
110,40,2.19099
112,40,2.17705
114,40,2.16299
116,40,2.14887
118,40,2.13475
120,40,2.12069
122,40,2.10675
124,40,2.09301
126,40,2.07953
128,40,2.06638
130,40,2.05362
132,40,2.04133
134,40,2.02956
136,40,2.01838
138,40,2.00787
140,40,1.99807
142,40,1.98905
144,40,1.98087
146,40,1.97357
148,40,1.9672
150,40,1.96181
152,40,1.95743
154,40,1.95409
156,40,1.95182
158,40,1.95063
160,40,1.95054
162,40,1.95155
164,40,1.95366
166,40,1.95686
168,40,1.96115
170,40,1.96649
172,40,1.97285
174,40,1.98022
176,40,1.98854
178,40,1.99777
180,40,2.00787
-180,42,1.85131
-178,42,1.86253
-176,42,1.87451
-174,42,1.88718
-172,42,1.90048
-170,42,1.91434
-168,42,1.92867
-166,42,1.9434
-164,42,1.95846
-162,42,1.97376
-160,42,1.98923
-158,42,2.00479
-156,42,2.02037
-154,42,2.03589
-152,42,2.05128
-150,42,2.06647
-148,42,2.0814
-146,42,2.096
-144,42,2.11023
-142,42,2.12402
-140,42,2.13733
-138,42,2.15012
-136,42,2.16235
-134,42,2.17399
-132,42,2.18501
-130,42,2.1954
-128,42,2.20512
-126,42,2.21418
-124,42,2.22255
-122,42,2.23024
-120,42,2.23724
-118,42,2.24354
-116,42,2.24915
-114,42,2.25408
-112,42,2.25831
-110,42,2.26187
-108,42,2.26474
-106,42,2.26693
-104,42,2.26845
-102,42,2.26929
-100,42,2.26945
-98,42,2.26895
-96,42,2.26776
-94,42,2.26589
-92,42,2.26334
-90,42,2.26011
-88,42,2.25619
-86,42,2.25157
-84,42,2.24626
-82,42,2.24025
-80,42,2.23355
-78,42,2.22615
-76,42,2.21808
-74,42,2.20933
-72,42,2.19992
-70,42,2.18988
-68,42,2.17922
-66,42,2.16798
-64,42,2.15619
-62,42,2.14389
-60,42,2.13114
-58,42,2.11799
-56,42,2.10449
-54,42,2.09071
-52,42,2.07673
-50,42,2.06263
-48,42,2.04847
-46,42,2.03435
-44,42,2.02035
-42,42,2.00657
-40,42,1.99309
-38,42,1.98001
-36,42,1.9674
-34,42,1.95538
-32,42,1.944
-30,42,1.93337
-28,42,1.92355
-26,42,1.91463
-24,42,1.90665
-22,42,1.8997
-20,42,1.8938
-18,42,1.88902
-16,42,1.88538
-14,42,1.88291
-12,42,1.88163
-10,42,1.88154
-8,42,1.88266
-6,42,1.88496
-4,42,1.88844
-2,42,1.89306
0,42,1.89879
2,42,1.90558
4,42,1.91339
6,42,1.92215
8,42,1.93181
10,42,1.94228
12,42,1.9535
14,42,1.96538
16,42,1.97784
18,42,1.99078
20,42,2.00411
22,42,2.01774
24,42,2.03157
26,42,2.0455
28,42,2.05945
30,42,2.0733
32,42,2.08698
34,42,2.10038
36,42,2.11342
38,42,2.12602
40,42,2.1381
42,42,2.14959
44,42,2.1604
46,42,2.1705
48,42,2.17981
50,42,2.18828
52,42,2.19589
54,42,2.20258
56,42,2.20833
58,42,2.21313
60,42,2.21694
62,42,2.21976
64,42,2.2216
66,42,2.22244
68,42,2.2223
70,42,2.22118
72,42,2.2191
74,42,2.21609
76,42,2.21216
78,42,2.20734
80,42,2.20166
82,42,2.19514
84,42,2.18783
86,42,2.17975
88,42,2.17095
90,42,2.16145
92,42,2.1513
94,42,2.14054
96,42,2.1292
98,42,2.11734
100,42,2.105
102,42,2.09222
104,42,2.07904
106,42,2.06553
108,42,2.05172
110,42,2.03768
112,42,2.02346
114,42,2.00911
116,42,1.99469
118,42,1.98028
120,42,1.96592
122,42,1.95169
124,42,1.93765
126,42,1.92387
128,42,1.91041
130,42,1.89736
132,42,1.88478
134,42,1.87274
136,42,1.8613
138,42,1.85053
140,42,1.8405
142,42,1.83127
144,42,1.82289
146,42,1.81542
148,42,1.80891
150,42,1.80341
152,42,1.79894
154,42,1.79554
156,42,1.79324
158,42,1.79206
160,42,1.79201
162,42,1.79309
164,42,1.7953
166,42,1.79864
168,42,1.80308
170,42,1.80861
172,42,1.8152
174,42,1.8228
176,42,1.83139
178,42,1.84091
180,42,1.85131
-180,44,1.70157
-178,44,1.71304
-176,44,1.72528
-174,44,1.73821
-172,44,1.75178
-170,44,1.7659
-168,44,1.78049
-166,44,1.79548
-164,44,1.81078
-162,44,1.82632
-160,44,1.84202
-158,44,1.85779
-156,44,1.87356
-154,44,1.88926
-152,44,1.9048
-150,44,1.92012
-148,44,1.93515
-146,44,1.94983
-144,44,1.96411
-142,44,1.97793
-140,44,1.99124
-138,44,2.00401
-136,44,2.01619
-134,44,2.02776
-132,44,2.03869
-130,44,2.04897
-128,44,2.05857
-126,44,2.06748
-124,44,2.07571
-122,44,2.08324
-120,44,2.09007
-118,44,2.09622
-116,44,2.10167
-114,44,2.10644
-112,44,2.11052
-110,44,2.11394
-108,44,2.11668
-106,44,2.11876
-104,44,2.12017
-102,44,2.12093
-100,44,2.12102
-98,44,2.12046
-96,44,2.11923
-94,44,2.11734
-92,44,2.11477
-90,44,2.11153
-88,44,2.1076
-86,44,2.10299
-84,44,2.09768
-82,44,2.09168
-80,44,2.08497
-78,44,2.07757
-76,44,2.06947
-74,44,2.06069
-72,44,2.05122
-70,44,2.0411
-68,44,2.03035
-66,44,2.01898
-64,44,2.00704
-62,44,1.99457
-60,44,1.98161
-58,44,1.96822
-56,44,1.95446
-54,44,1.9404
-52,44,1.92611
-50,44,1.91167
-48,44,1.89716
-46,44,1.88268
-44,44,1.8683
-42,44,1.85414
-40,44,1.84028
-38,44,1.82681
-36,44,1.81384
-34,44,1.80145
-32,44,1.78973
-30,44,1.77878
-28,44,1.76867
-26,44,1.75947
-24,44,1.75127
-22,44,1.74411
-20,44,1.73806
-18,44,1.73315
-16,44,1.72944
-14,44,1.72694
-12,44,1.72567
-10,44,1.72565
-8,44,1.72687
-6,44,1.72932
-4,44,1.73299
-2,44,1.73785
0,44,1.74385
2,44,1.75096
4,44,1.75911
6,44,1.76826
8,44,1.77833
10,44,1.78924
12,44,1.80092
14,44,1.81329
16,44,1.82624
18,44,1.83969
20,44,1.85353
22,44,1.86768
24,44,1.88203
26,44,1.89648
28,44,1.91092
30,44,1.92527
32,44,1.93941
34,44,1.95326
36,44,1.96673
38,44,1.97973
40,44,1.99217
42,44,2.00399
44,44,2.01511
46,44,2.02546
48,44,2.03499
50,44,2.04366
52,44,2.05141
54,44,2.05822
56,44,2.06405
58,44,2.06889
60,44,2.07271
62,44,2.07552
64,44,2.0773
66,44,2.07807
68,44,2.07783
70,44,2.0766
72,44,2.0744
74,44,2.07124
76,44,2.06715
78,44,2.06217
80,44,2.05631
82,44,2.04962
84,44,2.04213
86,44,2.03387
88,44,2.02488
90,44,2.0152
92,44,2.00487
94,44,1.99393
96,44,1.98243
98,44,1.97039
100,44,1.95787
102,44,1.94492
104,44,1.93157
106,44,1.91788
108,44,1.9039
110,44,1.88969
112,44,1.87528
114,44,1.86075
116,44,1.84615
118,44,1.83154
120,44,1.81699
122,44,1.80256
124,44,1.78832
126,44,1.77434
128,44,1.76069
130,44,1.74744
132,44,1.73467
134,44,1.72243
136,44,1.71081
138,44,1.69988
140,44,1.68969
142,44,1.68031
144,44,1.6718
146,44,1.66422
148,44,1.65762
150,44,1.65204
152,44,1.64752
154,44,1.6441
156,44,1.64179
158,44,1.64063
160,44,1.64062
162,44,1.64178
164,44,1.64408
166,44,1.64754
168,44,1.65212
170,44,1.65781
172,44,1.66458
174,44,1.67238
176,44,1.68118
178,44,1.69093
180,44,1.70157
-180,46,1.55916
-178,46,1.57081
-176,46,1.58322
-174,46,1.59634
-172,46,1.61009
-170,46,1.62438
-168,46,1.63914
-166,46,1.65429
-164,46,1.66975
-162,46,1.68543
-160,46,1.70125
-158,46,1.71714
-156,46,1.733
-154,46,1.74876
-152,46,1.76436
-150,46,1.77971
-148,46,1.79475
-146,46,1.80942
-144,46,1.82365
-142,46,1.83741
-140,46,1.85064
-138,46,1.8633
-136,46,1.87535
-134,46,1.88677
-132,46,1.89754
-130,46,1.90764
-128,46,1.91704
-126,46,1.92576
-124,46,1.93378
-122,46,1.9411
-120,46,1.94773
-118,46,1.95366
-116,46,1.95892
-114,46,1.96349
-112,46,1.9674
-110,46,1.97065
-108,46,1.97325
-106,46,1.9752
-104,46,1.97651
-102,46,1.97718
-100,46,1.9772
-98,46,1.97659
-96,46,1.97534
-94,46,1.97344
-92,46,1.97088
-90,46,1.96766
-88,46,1.96377
-86,46,1.9592
-84,46,1.95394
-82,46,1.94799
-80,46,1.94134
-78,46,1.93399
-76,46,1.92593
-74,46,1.91717
-72,46,1.90773
-70,46,1.89761
-68,46,1.88683
-66,46,1.87542
-64,46,1.86341
-62,46,1.85085
-60,46,1.83777
-58,46,1.82423
-56,46,1.8103
-54,46,1.79604
-52,46,1.78153
-50,46,1.76685
-48,46,1.75209
-46,46,1.73733
-44,46,1.72267
-42,46,1.70821
-40,46,1.69404
-38,46,1.68028
-36,46,1.667
-34,46,1.65433
-32,46,1.64233
-30,46,1.63112
-28,46,1.62077
-26,46,1.61136
-24,46,1.60297
-22,46,1.59565
-20,46,1.58947
-18,46,1.58448
-16,46,1.58071
-14,46,1.57819
-12,46,1.57694
-10,46,1.57698
-8,46,1.57829
-6,46,1.58087
-4,46,1.58471
-2,46,1.58976
0,46,1.596
2,46,1.60337
4,46,1.61183
6,46,1.62129
8,46,1.63171
10,46,1.64299
12,46,1.65506
14,46,1.66782
16,46,1.68119
18,46,1.69506
20,46,1.70933
22,46,1.72391
24,46,1.73868
26,46,1.75355
28,46,1.7684
30,46,1.78314
32,46,1.79767
34,46,1.81188
36,46,1.82568
38,46,1.83899
40,46,1.85171
42,46,1.86378
44,46,1.87511
46,46,1.88566
48,46,1.89534
50,46,1.90413
52,46,1.91197
54,46,1.91884
56,46,1.9247
58,46,1.92953
60,46,1.93333
62,46,1.93608
64,46,1.93779
66,46,1.93847
68,46,1.93812
70,46,1.93677
72,46,1.93443
74,46,1.93114
76,46,1.92691
78,46,1.92177
80,46,1.91577
82,46,1.90894
84,46,1.90131
86,46,1.89291
88,46,1.8838
90,46,1.874
92,46,1.86356
94,46,1.85251
96,46,1.8409
98,46,1.82877
100,46,1.81617
102,46,1.80313
104,46,1.7897
106,46,1.77593
108,46,1.76188
110,46,1.74758
112,46,1.73309
114,46,1.71848
116,46,1.7038
118,46,1.6891
120,46,1.67446
122,46,1.65993
124,46,1.6456
126,46,1.63152
128,46,1.61776
130,46,1.60441
132,46,1.59153
134,46,1.5792
136,46,1.56748
138,46,1.55644
140,46,1.54617
142,46,1.53671
144,46,1.52813
146,46,1.5205
148,46,1.51385
150,46,1.50824
152,46,1.5037
154,46,1.50028
156,46,1.498
158,46,1.49687
160,46,1.49692
162,46,1.49814
164,46,1.50053
166,46,1.50408
168,46,1.50878
170,46,1.5146
172,46,1.52151
174,46,1.52947
176,46,1.53843
178,46,1.54834
180,46,1.55916
-180,48,1.42443
-178,48,1.43619
-176,48,1.44871
-174,48,1.46193
-172,48,1.47577
-170,48,1.49015
-168,48,1.50499
-166,48,1.52021
-164,48,1.53573
-162,48,1.55145
-160,48,1.56731
-158,48,1.5832
-156,48,1.59906
-154,48,1.61481
-152,48,1.63036
-150,48,1.64565
-148,48,1.6606
-146,48,1.67517
-144,48,1.68928
-142,48,1.70289
-140,48,1.71595
-138,48,1.72843
-136,48,1.74028
-134,48,1.75149
-132,48,1.76202
-130,48,1.77188
-128,48,1.78104
-126,48,1.7895
-124,48,1.79726
-122,48,1.80433
-120,48,1.81071
-118,48,1.8164
-116,48,1.82142
-114,48,1.82578
-112,48,1.82949
-110,48,1.83256
-108,48,1.835
-106,48,1.83681
-104,48,1.83801
-102,48,1.83859
-100,48,1.83855
-98,48,1.8379
-96,48,1.83663
-94,48,1.83474
-92,48,1.83221
-90,48,1.82904
-88,48,1.82522
-86,48,1.82073
-84,48,1.81557
-82,48,1.80972
-80,48,1.80317
-78,48,1.79592
-76,48,1.78797
-74,48,1.7793
-72,48,1.76994
-70,48,1.75989
-68,48,1.74917
-66,48,1.73779
-64,48,1.7258
-62,48,1.71322
-60,48,1.70011
-58,48,1.68651
-56,48,1.6725
-54,48,1.65813
-52,48,1.64349
-50,48,1.62866
-48,48,1.61372
-46,48,1.59877
-44,48,1.58391
-42,48,1.56924
-40,48,1.55485
-38,48,1.54086
-36,48,1.52737
-34,48,1.51448
-32,48,1.50228
-30,48,1.49087
-28,48,1.48034
-26,48,1.47076
-24,48,1.46223
-22,48,1.4548
-20,48,1.44853
-18,48,1.44347
-16,48,1.43966
-14,48,1.43713
-12,48,1.43591
-10,48,1.43599
-8,48,1.43738
-6,48,1.44008
-4,48,1.44405
-2,48,1.44927
0,48,1.4557
2,48,1.46329
4,48,1.47198
6,48,1.48171
8,48,1.4924
10,48,1.50398
12,48,1.51636
14,48,1.52944
16,48,1.54313
18,48,1.55734
20,48,1.57195
22,48,1.58686
24,48,1.60196
26,48,1.61715
28,48,1.63232
30,48,1.64736
32,48,1.66217
34,48,1.67665
36,48,1.6907
38,48,1.70423
40,48,1.71715
42,48,1.72939
44,48,1.74087
46,48,1.75153
48,48,1.7613
50,48,1.77015
52,48,1.77802
54,48,1.78489
56,48,1.79073
58,48,1.79552
60,48,1.79925
62,48,1.80192
64,48,1.80354
66,48,1.80411
68,48,1.80364
70,48,1.80216
72,48,1.7997
74,48,1.79627
76,48,1.79191
78,48,1.78666
80,48,1.78054
82,48,1.7736
84,48,1.76586
86,48,1.75738
88,48,1.74819
90,48,1.73833
92,48,1.72783
94,48,1.71675
96,48,1.70511
98,48,1.69296
100,48,1.68035
102,48,1.66731
104,48,1.65389
106,48,1.64013
108,48,1.62609
110,48,1.61181
112,48,1.59734
114,48,1.58275
116,48,1.56808
118,48,1.55339
120,48,1.53876
122,48,1.52424
124,48,1.5099
126,48,1.49581
128,48,1.48204
130,48,1.46868
132,48,1.45578
134,48,1.44342
136,48,1.43168
138,48,1.42063
140,48,1.41034
142,48,1.40086
144,48,1.39228
146,48,1.38463
148,48,1.37799
150,48,1.37239
152,48,1.36787
154,48,1.36448
156,48,1.36223
158,48,1.36116
160,48,1.36126
162,48,1.36254
164,48,1.36501
166,48,1.36864
168,48,1.37343
170,48,1.37935
172,48,1.38636
174,48,1.39442
176,48,1.40349
178,48,1.41351
180,48,1.42443
-180,50,1.29763
-178,50,1.30942
-176,50,1.32198
-174,50,1.33522
-172,50,1.34907
-170,50,1.36346
-168,50,1.37829
-166,50,1.39349
-164,50,1.40897
-162,50,1.42465
-160,50,1.44044
-158,50,1.45626
-156,50,1.47203
-154,50,1.48766
-152,50,1.50308
-150,50,1.51822
-148,50,1.53301
-146,50,1.54739
-144,50,1.5613
-142,50,1.57469
-140,50,1.58752
-138,50,1.59974
-136,50,1.61133
-134,50,1.62225
-132,50,1.6325
-130,50,1.64206
-128,50,1.65093
-126,50,1.65909
-124,50,1.66655
-122,50,1.67333
-120,50,1.67942
-118,50,1.68484
-116,50,1.68961
-114,50,1.69373
-112,50,1.69722
-110,50,1.7001
-108,50,1.70236
-106,50,1.70403
-104,50,1.70511
-102,50,1.7056
-100,50,1.70551
-98,50,1.70483
-96,50,1.70356
-94,50,1.7017
-92,50,1.69922
-90,50,1.69613
-88,50,1.6924
-86,50,1.68803
-84,50,1.68299
-82,50,1.67728
-80,50,1.67088
-78,50,1.66379
-76,50,1.65599
-74,50,1.64748
-72,50,1.63826
-70,50,1.62834
-68,50,1.61774
-66,50,1.60647
-64,50,1.59456
-62,50,1.58206
-60,50,1.56899
-58,50,1.55542
-56,50,1.5414
-54,50,1.52701
-52,50,1.51233
-50,50,1.49743
-48,50,1.4824
-46,50,1.46735
-44,50,1.45237
-42,50,1.43757
-40,50,1.42305
-38,50,1.40892
-36,50,1.39528
-34,50,1.38224
-32,50,1.3699
-30,50,1.35835
-28,50,1.3477
-26,50,1.33802
-24,50,1.32939
-22,50,1.32187
-20,50,1.31554
-18,50,1.31044
-16,50,1.30662
-14,50,1.30409
-12,50,1.30289
-10,50,1.30302
-8,50,1.30448
-6,50,1.30727
-4,50,1.31135
-2,50,1.3167
0,50,1.32328
2,50,1.33103
4,50,1.3399
6,50,1.34983
8,50,1.36073
10,50,1.37253
12,50,1.38513
14,50,1.39845
16,50,1.41239
18,50,1.42683
20,50,1.44169
22,50,1.45684
24,50,1.47219
26,50,1.48761
28,50,1.503
30,50,1.51825
32,50,1.53325
34,50,1.54791
36,50,1.56212
38,50,1.57579
40,50,1.58883
42,50,1.60116
44,50,1.61271
46,50,1.62341
48,50,1.63321
50,50,1.64206
52,50,1.64991
54,50,1.65673
56,50,1.66251
58,50,1.66722
60,50,1.67086
62,50,1.67342
64,50,1.67492
66,50,1.67536
68,50,1.67477
70,50,1.67317
72,50,1.67058
74,50,1.66703
76,50,1.66256
78,50,1.6572
80,50,1.651
82,50,1.64398
84,50,1.63619
86,50,1.62766
88,50,1.61845
90,50,1.60857
92,50,1.59809
94,50,1.58703
96,50,1.57543
98,50,1.56334
100,50,1.55079
102,50,1.53783
104,50,1.5245
106,50,1.51084
108,50,1.4969
110,50,1.48272
112,50,1.46837
114,50,1.45388
116,50,1.43931
118,50,1.42473
120,50,1.41019
122,50,1.39577
124,50,1.38151
126,50,1.36751
128,50,1.35382
130,50,1.34052
132,50,1.32769
134,50,1.31539
136,50,1.3037
138,50,1.2927
140,50,1.28245
142,50,1.27303
144,50,1.26448
146,50,1.25689
148,50,1.25029
150,50,1.24473
152,50,1.24027
154,50,1.23693
156,50,1.23474
158,50,1.23371
160,50,1.23387
162,50,1.23522
164,50,1.23775
166,50,1.24145
168,50,1.2463
170,50,1.25228
172,50,1.25934
174,50,1.26746
176,50,1.27659
178,50,1.28666
180,50,1.29763
-180,52,1.17885
-178,52,1.19061
-176,52,1.20313
-174,52,1.21632
-172,52,1.2301
-170,52,1.24441
-168,52,1.25915
-166,52,1.27425
-164,52,1.28962
-162,52,1.30516
-160,52,1.32081
-158,52,1.33646
-156,52,1.35205
-154,52,1.36749
-152,52,1.3827
-150,52,1.39762
-148,52,1.41217
-146,52,1.42629
-144,52,1.43993
-142,52,1.45303
-140,52,1.46556
-138,52,1.47747
-136,52,1.48873
-134,52,1.49933
-132,52,1.50925
-130,52,1.51847
-128,52,1.52699
-126,52,1.53481
-124,52,1.54195
-122,52,1.5484
-120,52,1.55418
-118,52,1.55931
-116,52,1.5638
-114,52,1.56767
-112,52,1.57093
-110,52,1.5736
-108,52,1.57569
-106,52,1.57721
-104,52,1.57817
-102,52,1.57858
-100,52,1.57843
-98,52,1.57774
-96,52,1.57648
-94,52,1.57465
-92,52,1.57225
-90,52,1.56925
-88,52,1.56564
-86,52,1.56141
-84,52,1.55654
-82,52,1.551
-80,52,1.54479
-78,52,1.53789
-76,52,1.53029
-74,52,1.52199
-72,52,1.51297
-70,52,1.50325
-68,52,1.49283
-66,52,1.48173
-64,52,1.46998
-62,52,1.45761
-60,52,1.44466
-58,52,1.43119
-56,52,1.41726
-54,52,1.40292
-52,52,1.38827
-50,52,1.37339
-48,52,1.35836
-46,52,1.34329
-44,52,1.32828
-42,52,1.31342
-40,52,1.29884
-38,52,1.28464
-36,52,1.27093
-34,52,1.25782
-32,52,1.2454
-30,52,1.23379
-28,52,1.22306
-26,52,1.21332
-24,52,1.20464
-22,52,1.19709
