Phi[deg],Theta[deg],GainLHCP
-42,44,0.350255
-40,44,0.339885
-38,44,0.333812
-36,44,0.3317
-34,44,0.333195
-32,44,0.337913
-30,44,0.345438
-28,44,0.355314
-26,44,0.36705
-24,44,0.380125
-22,44,0.393995
-20,44,0.40811
-18,44,0.421933
-16,44,0.434953
-14,44,0.44671
-12,44,0.456814
-10,44,0.46496
-8,44,0.470948
-6,44,0.474695
-4,44,0.476244
-2,44,0.475764
0,44,0.47356
2,44,0.470058
4,44,0.465805
6,44,0.461449
8,44,0.457728
10,44,0.455448
12,44,0.455462
14,44,0.458643
16,44,0.465865
18,44,0.477972
20,44,0.495756
22,44,0.519931
24,44,0.551114
26,44,0.5898
28,44,0.636349
30,44,0.690965
32,44,0.753691
34,44,0.824396
36,44,0.902776
38,44,0.988346
40,44,1.08045
42,44,1.17827
44,44,1.28083
46,44,1.38702
48,44,1.49559
50,44,1.60523
52,44,1.71451
54,44,1.82199
56,44,1.9262
58,44,2.02567
60,44,2.11899
62,44,2.20481
64,44,2.2819
66,44,2.34914
68,44,2.40559
70,44,2.45047
72,44,2.48321
74,44,2.50344
76,44,2.511
78,44,2.50596
80,44,2.48861
82,44,2.45942
84,44,2.41906
86,44,2.36839
88,44,2.30837
90,44,2.2401
92,44,2.16478
94,44,2.08364
96,44,1.99794
98,44,1.90892
100,44,1.81781
102,44,1.72574
104,44,1.63377
106,44,1.54285
108,44,1.4538
110,44,1.36733
112,44,1.28399
114,44,1.20423
116,44,1.12835
118,44,1.05656
120,44,0.988988
122,44,0.92566
124,44,0.866562
126,44,0.811639
128,44,0.760816
130,44,0.714008
132,44,0.671132
134,44,0.632114
136,44,0.596884
138,44,0.565376
140,44,0.537519
142,44,0.513228
144,44,0.49239
146,44,0.474853
148,44,0.460418
150,44,0.448827
152,44,0.439764
154,44,0.432856
156,44,0.427678
158,44,0.423764
160,44,0.420627
162,44,0.417777
164,44,0.414746
166,44,0.411111
168,44,0.406524
170,44,0.40073
172,44,0.393592
174,44,0.385109
176,44,0.375426
178,44,0.364844
180,44,0.353819
-180,46,0.357387
-178,46,0.34286
-176,46,0.328927
-174,46,0.316519
-172,46,0.30668
-170,46,0.300535
-168,46,0.299254
-166,46,0.304022
-164,46,0.315997
-162,46,0.336272
-160,46,0.365844
-158,46,0.405574
-156,46,0.456158
-154,46,0.5181
-152,46,0.591689
-150,46,0.676978
-148,46,0.773777
-146,46,0.88164
-144,46,0.999866
-142,46,1.1275
-140,46,1.26335
-138,46,1.40599
-136,46,1.55379
-134,46,1.70493
-132,46,1.85745
-130,46,2.00927
-128,46,2.15821
-126,46,2.30209
-124,46,2.43872
-122,46,2.56597
-120,46,2.68183
-118,46,2.78442
-116,46,2.87208
-114,46,2.9434
-112,46,2.99723
-110,46,3.03274
-108,46,3.04943
-106,46,3.04715
-104,46,3.02607
-102,46,2.98674
-100,46,2.93
-98,46,2.85702
-96,46,2.76922
-94,46,2.66824
-92,46,2.5559
-90,46,2.43418
-88,46,2.3051
-86,46,2.17072
-84,46,2.03311
-82,46,1.89421
-80,46,1.75589
-78,46,1.61986
-76,46,1.48763
-74,46,1.36053
-72,46,1.23964
-70,46,1.12583
-68,46,1.01974
-66,46,0.921796
-64,46,0.83221
-62,46,0.751029
-60,46,0.678143
-58,46,0.613326
-56,46,0.556259
-54,46,0.506568
-52,46,0.463845
-50,46,0.427675
-48,46,0.397651
-46,46,0.373384
-44,46,0.354509
-42,46,0.340682
-40,46,0.331572
-38,46,0.32685
-36,46,0.326177
-34,46,0.329191
-32,46,0.335494
-30,46,0.344648
-28,46,0.356167
-26,46,0.369518
-24,46,0.384133
-22,46,0.399416
-20,46,0.41476
-18,46,0.429569
-16,46,0.443278
-14,46,0.455373
-12,46,0.465419
-10,46,0.473077
-8,46,0.478121
-6,46,0.480457
-4,46,0.480127
-2,46,0.477317
0,46,0.472358
2,46,0.46572
4,46,0.458003
6,46,0.44992
8,46,0.442286
10,46,0.43599
12,46,0.431976
14,46,0.431213
16,46,0.434671
18,46,0.443295
20,46,0.457974
22,46,0.479517
24,46,0.508627
26,46,0.545881
28,46,0.591708
30,46,0.646372
32,46,0.709959
34,46,0.782367
36,46,0.863303
38,46,0.952275
40,46,1.0486
42,46,1.15142
44,46,1.25968
46,46,1.37219
48,46,1.48761
50,46,1.60449
52,46,1.7213
54,46,1.83643
56,46,1.94828
58,46,2.05523
60,46,2.15573
62,46,2.24828
64,46,2.33154
66,46,2.40427
68,46,2.46543
70,46,2.51419
72,46,2.54992
74,46,2.57224
76,46,2.58098
78,46,2.57626
80,46,2.55839
82,46,2.52794
84,46,2.48565
86,46,2.43248
88,46,2.36952
90,46,2.29796
92,46,2.21913
94,46,2.13436
96,46,2.04502
98,46,1.95246
100,46,1.85796
102,46,1.76274
104,46,1.66792
106,46,1.57446
108,46,1.48322
110,46,1.39489
112,46,1.31004
114,46,1.22906
116,46,1.15225
118,46,1.07975
120,46,1.01165
122,46,0.947932
124,46,0.88853
126,46,0.83335
128,46,0.782282
130,46,0.735219
132,46,0.692063
134,46,0.652734
136,46,0.61717
138,46,0.585317
140,46,0.557124
142,46,0.532527
144,46,0.511433
146,46,0.493707
148,46,0.479159
150,46,0.467534
152,46,0.458508
154,46,0.451684
156,46,0.446608
158,46,0.442771
160,46,0.439635
162,46,0.436656
164,46,0.433305
166,46,0.429101
168,46,0.423639
170,46,0.416616
172,46,0.407858
174,46,0.397336
176,46,0.385185
178,46,0.37171
180,46,0.357387
-180,48,0.358957
-178,48,0.340782
-176,48,0.322866
-174,48,0.306204
-172,48,0.291913
-170,48,0.281201
-168,48,0.275337
-166,48,0.275606
-164,48,0.283275
-162,48,0.299549
-160,48,0.325531
-158,48,0.362191
-156,48,0.410325
-154,48,0.470526
-152,48,0.543161
-150,48,0.628349
-148,48,0.725943
-146,48,0.835524
-144,48,0.956396
-142,48,1.08759
-140,48,1.22786
-138,48,1.37572
-136,48,1.52945
-134,48,1.68711
-132,48,1.84662
-130,48,2.00573
-128,48,2.16211
-126,48,2.31339
-124,48,2.45721
-122,48,2.59127
-120,48,2.71337
-118,48,2.8215
-116,48,2.91386
-114,48,2.98892
-112,48,3.04546
-110,48,3.0826
-108,48,3.09983
-106,48,3.097
-104,48,3.07436
-102,48,3.03252
-100,48,2.97243
-98,48,2.89539
-96,48,2.80295
-94,48,2.6969
-92,48,2.57923
-90,48,2.45204
-88,48,2.31752
-86,48,2.17786
-84,48,2.03521
-82,48,1.89164
-80,48,1.74909
-78,48,1.60931
-76,48,1.47388
-74,48,1.34411
-72,48,1.22111
-70,48,1.10572
-68,48,0.998557
-66,48,0.899995
-64,48,0.810206
-62,48,0.729177
-60,48,0.656742
-58,48,0.592617
-56,48,0.536431
-54,48,0.487761
-52,48,0.446162
-50,48,0.411188
-48,48,0.382411
-46,48,0.359432
-44,48,0.341883
-42,48,0.329419
-40,48,0.321716
-38,48,0.31845
-36,48,0.319284
-34,48,0.323854
-32,48,0.331752
-30,48,0.34252
-28,48,0.355645
-26,48,0.370559
-24,48,0.386648
-22,48,0.403268
-20,48,0.419759
-18,48,0.435469
-16,48,0.449779
-14,48,0.462129
-12,48,0.47204
-10,48,0.479141
-8,48,0.483181
-6,48,0.484055
-4,48,0.481804
-2,48,0.476627
0,48,0.468879
2,48,0.459067
4,48,0.447839
6,48,0.435967
8,48,0.424331
10,48,0.413896
12,48,0.405688
14,48,0.400761
16,48,0.400178
18,48,0.404973
20,48,0.416126
22,48,0.434538
24,48,0.460998
26,48,0.496163
28,48,0.540535
30,48,0.594439
32,48,0.658014
34,48,0.731194
36,48,0.813706
38,48,0.905063
40,48,1.00457
42,48,1.11131
44,48,1.22421
46,48,1.34199
48,48,1.46321
50,48,1.58631
52,48,1.70965
54,48,1.83148
56,48,1.95005
58,48,2.0636
60,48,2.17045
62,48,2.26896
64,48,2.35766
66,48,2.43522
68,48,2.50051
70,48,2.55262
72,48,2.5909
74,48,2.61494
76,48,2.62461
78,48,2.62003
80,48,2.6016
82,48,2.56994
84,48,2.52591
86,48,2.47055
88,48,2.40505
90,48,2.33075
92,48,2.24905
94,48,2.16141
96,48,2.06928
98,48,1.9741
100,48,1.87722
102,48,1.77991
104,48,1.68333
106,48,1.58846
108,48,1.49616
110,48,1.40712
112,48,1.32186
114,48,1.24078
116,48,1.16409
118,48,1.09191
120,48,1.02425
122,48,0.961059
124,48,0.902215
126,48,0.847579
128,48,0.797006
130,48,0.750363
132,48,0.707538
134,48,0.668449
136,48,0.63304
138,48,0.601273
140,48,0.573118
142,48,0.548534
144,48,0.527453
146,48,0.509761
148,48,0.495281
150,48,0.483764
152,48,0.47488
154,48,0.468218
156,48,0.463296
158,48,0.459569
160,48,0.456454
162,48,0.453355
164,48,0.449689
166,48,0.44492
168,48,0.438593
170,48,0.430357
172,48,0.420001
174,48,0.40747
176,48,0.392885
178,48,0.37655
180,48,0.358957
-180,50,0.358957
-178,50,0.337265
-176,50,0.315491
-174,50,0.294676
-172,50,0.275997
-170,50,0.260735
-168,50,0.250236
-166,50,0.245877
-164,50,0.249017
-162,50,0.260961
-160,50,0.282915
-158,50,0.315946
-156,50,0.360948
-154,50,0.418607
-152,50,0.489371
-150,50,0.573429
-148,50,0.670691
-146,50,0.780778
-144,50,0.903011
-142,50,1.03642
-140,50,1.17973
-138,50,1.33141
-136,50,1.48967
-134,50,1.65246
-132,50,1.81758
-130,50,1.98265
-128,50,2.14519
-126,50,2.30266
-124,50,2.45253
-122,50,2.59232
-120,50,2.71969
-118,50,2.83247
-116,50,2.92874
-114,50,3.00687
-112,50,3.06557
-110,50,3.10391
-108,50,3.12139
-106,50,3.11788
-104,50,3.09369
-102,50,3.04952
-100,50,2.98643
-98,50,2.90583
-96,50,2.80942
-94,50,2.69915
-92,50,2.57713
-90,50,2.44561
-88,50,2.30689
-86,50,2.16327
-84,50,2.01701
-82,50,1.87025
-80,50,1.72497
-78,50,1.58297
-76,50,1.44581
-74,50,1.31484
-72,50,1.19113
-70,50,1.07549
-68,50,0.968482
-66,50,0.870448
-64,50,0.781497
-62,50,0.701559
-60,50,0.630411
-58,50,0.567713
-56,50,0.513047
-54,50,0.465948
-52,50,0.425937
-50,50,0.392546
-48,50,0.365334
-46,50,0.343897
-44,50,0.327869
-42,50,0.316917
-40,50,0.310723
-38,50,0.308976
-36,50,0.311347
-34,50,0.31747
-32,50,0.326935
-30,50,0.339268
-28,50,0.353932
-26,50,0.370327
-24,50,0.3878
-22,50,0.405661
-20,50,0.4232
-18,50,0.439718
-16,50,0.454546
-14,50,0.46708
-12,50,0.476804
-10,50,0.483313
-8,50,0.486338
-6,50,0.48576
-4,50,0.481621
-2,50,0.47413
0,50,0.463661
2,50,0.450753
4,50,0.436092
6,50,0.4205
8,50,0.404915
10,50,0.390364
12,50,0.377942
14,50,0.368781
16,50,0.364019
18,50,0.364774
20,50,0.37211
22,50,0.387008
24,50,0.410341
26,50,0.442844
28,50,0.48509
30,50,0.537474
32,50,0.600187
34,50,0.67321
36,50,0.7563
38,50,0.848982
40,50,0.950558
42,50,1.0601
44,50,1.17647
46,50,1.29834
48,50,1.42419
50,50,1.55237
52,50,1.6811
54,50,1.80852
56,50,1.93275
58,50,2.0519
60,50,2.16412
62,50,2.26769
64,50,2.36099
66,50,2.4426
68,50,2.51131
70,50,2.56617
72,50,2.60648
74,50,2.63184
76,50,2.64212
78,50,2.6375
80,50,2.61844
82,50,2.58564
84,50,2.54006
86,50,2.48282
88,50,2.41526
90,50,2.33878
92,50,2.25491
94,50,2.16518
96,50,2.07115
98,50,1.97431
100,50,1.87608
102,50,1.77775
104,50,1.6805
106,50,1.58533
108,50,1.49309
110,50,1.40444
112,50,1.31987
114,50,1.23972
116,50,1.16417
118,50,1.09327
120,50,1.02698
122,50,0.965179
124,50,0.907703
126,50,0.854365
128,50,0.804985
130,50,0.759405
132,50,0.7175
134,50,0.679184
136,50,0.644411
138,50,0.613158
140,50,0.585418
142,50,0.561177
144,50,0.54039
146,50,0.522966
148,50,0.508747
150,50,0.49749
152,50,0.488864
154,50,0.482448
156,50,0.477737
158,50,0.474155
160,50,0.471082
162,50,0.467876
164,50,0.463907
166,50,0.458592
168,50,0.451428
170,50,0.442024
172,50,0.430135
174,50,0.415679
176,50,0.398763
178,50,0.379689
180,50,0.358957
-180,52,0.357849
-178,52,0.332876
-176,52,0.307485
-174,52,0.28275
-172,52,0.259892
-170,52,0.240246
-168,52,0.225222
-166,52,0.216267
-164,52,0.214818
-162,52,0.222264
-160,52,0.239899
-158,52,0.268883
-156,52,0.310199
-154,52,0.364622
-152,52,0.432685
-150,52,0.514653
-148,52,0.610501
-146,52,0.7199
-144,52,0.842206
-142,52,0.97646
-140,52,1.12139
-138,52,1.27543
-136,52,1.43672
-134,52,1.60315
-132,52,1.77242
-130,52,1.94201
-128,52,2.10931
-126,52,2.27163
-124,52,2.42629
-122,52,2.57065
-120,52,2.70222
-118,52,2.81869
-116,52,2.91803
-114,52,2.99852
-112,52,3.0588
-110,52,3.09793
-108,52,3.11539
-106,52,3.11109
-104,52,3.08542
-102,52,3.03915
-100,52,2.97346
-98,52,2.88989
-96,52,2.79028
-94,52,2.67668
-92,52,2.55136
-90,52,2.41669
-88,52,2.27506
-86,52,2.12887
-84,52,1.98045
-82,52,1.83197
-80,52,1.68545
-78,52,1.54271
-76,52,1.40529
-74,52,1.27451
-72,52,1.15141
-70,52,1.03676
-68,52,0.931063
-66,52,0.834602
-64,52,0.747431
-62,52,0.66942
-60,52,0.600293
-58,52,0.539658
-56,52,0.487055
-54,52,0.441985
-52,52,0.403943
-50,52,0.372447
-48,52,0.347047
-46,52,0.327344
-44,52,0.312981
-42,52,0.303635
-40,52,0.299009
-38,52,0.298803
-36,52,0.3027
-34,52,0.310342
-32,52,0.321314
-30,52,0.335134
-28,52,0.351243
-26,52,0.369015
-24,52,0.387763
-22,52,0.406754
-20,52,0.425238
-18,52,0.442468
-16,52,0.457736
-14,52,0.470397
-12,52,0.479901
-10,52,0.485817
-8,52,0.487859
-6,52,0.485895
-4,52,0.479966
-2,52,0.47029
0,52,0.457257
2,52,0.441428
4,52,0.423522
6,52,0.4044
8,52,0.385044
10,52,0.366532
12,52,0.350017
14,52,0.336689
16,52,0.327754
18,52,0.324398
20,52,0.327756
22,52,0.338884
24,52,0.35873
26,52,0.388101
28,52,0.427644
30,52,0.477819
32,52,0.53888
34,52,0.610856
36,52,0.693544
38,52,0.786497
40,52,0.889023
42,52,1.00019
44,52,1.11883
46,52,1.24356
48,52,1.37279
50,52,1.5048
52,52,1.6377
54,52,1.76951
56,52,1.89824
58,52,2.02185
60,52,2.1384
62,52,2.24601
64,52,2.34299
66,52,2.4278
68,52,2.49919
70,52,2.55613
72,52,2.59792
74,52,2.62415
76,52,2.63473
78,52,2.62989
80,52,2.61014
82,52,2.57628
84,52,2.52936
86,52,2.47061
88,52,2.40144
90,52,2.32339
92,52,2.23805
94,52,2.14705
96,52,2.052
98,52,1.95446
100,52,1.85587
102,52,1.75755
104,52,1.66069
106,52,1.56629
108,52,1.47515
110,52,1.38791
112,52,1.30503
114,52,1.22677
116,52,1.15327
118,52,1.08452
120,52,1.02041
122,52,0.96077
124,52,0.905381
126,52,0.854014
128,52,0.806453
130,52,0.762515
132,52,0.722065
134,52,0.685015
136,52,0.651327
138,52,0.620996
140,52,0.594038
142,52,0.570461
144,52,0.550251
146,52,0.533337
148,52,0.519577
150,52,0.508741
152,52,0.500499
154,52,0.494421
156,52,0.489985
158,52,0.486592
160,52,0.483589
162,52,0.480297
164,52,0.476048
166,52,0.470218
168,52,0.462267
170,52,0.451768
172,52,0.438447
174,52,0.4222
176,52,0.403119
178,52,0.3815
180,52,0.357849
-180,54,0.35609
-178,54,0.328157
-176,54,0.299485
-174,54,0.271171
-172,54,0.244463
-170,54,0.220732
-168,54,0.201431
-166,54,0.188058
-164,54,0.182111
-162,54,0.185043
-160,54,0.198223
-158,54,0.222886
-156,54,0.2601
-154,54,0.310722
-152,54,0.375367
-150,54,0.454379
-148,54,0.547807
-146,54,0.655381
-144,54,0.776508
-142,54,0.910259
-140,54,1.05537
-138,54,1.21027
-136,54,1.37307
-134,54,1.54161
-132,54,1.71347
-130,54,1.88608
-128,54,2.05668
-126,54,2.22245
-124,54,2.38058
-122,54,2.52828
-120,54,2.66293
-118,54,2.7821
-116,54,2.88366
-114,54,2.96579
-112,54,3.02711
-110,54,3.06662
-108,54,3.08384
-106,54,3.07871
-104,54,3.05169
-102,54,3.00363
-100,54,2.93584
-98,54,2.84996
-96,54,2.74794
-94,54,2.63199
-92,54,2.50447
-90,54,2.36785
-88,54,2.22461
-86,54,2.07722
-84,54,1.92804
-82,54,1.77928
-80,54,1.63295
-78,54,1.49086
-76,54,1.35453
-74,54,1.22523
-72,54,1.10395
-70,54,0.991392
-68,54,0.888022
-66,54,0.794045
-64,54,0.70946
-62,54,0.634082
-60,54,0.567582
-58,54,0.509528
-56,54,0.459422
-54,54,0.416738
-52,54,0.380955
-50,54,0.351581
-48,54,0.32817
-46,54,0.310328
-44,54,0.297713
-42,54,0.290023
-40,54,0.286978
-38,54,0.288298
-36,54,0.293681
-34,54,0.302776
-32,54,0.315172
-30,54,0.330378
-28,54,0.347822
-26,54,0.366853
-24,54,0.386754
-22,54,0.406759
-20,54,0.426079
-18,54,0.44393
-16,54,0.459566
-14,54,0.47231
-12,54,0.481583
-10,54,0.486933
-8,54,0.488056
-6,54,0.484813
-4,54,0.477244
-2,54,0.465571
0,54,0.450197
2,54,0.431702
4,54,0.410826
6,54,0.388458
8,54,0.365615
10,54,0.343411
12,54,0.32304
14,54,0.305739
16,54,0.292764
18,54,0.285355
20,54,0.284706
22,54,0.291937
24,54,0.308059
26,54,0.333948
28,54,0.370319
30,54,0.417696
32,54,0.476397
34,54,0.546508
36,54,0.627874
38,54,0.720082
40,54,0.822464
42,54,0.934089
44,54,1.05378
46,54,1.18012
48,54,1.31147
50,54,1.44603
52,54,1.58182
54,54,1.71678
56,54,1.84879
58,54,1.9757
60,54,2.09546
62,54,2.20608
64,54,2.30577
66,54,2.39292
68,54,2.4662
70,54,2.52455
72,54,2.56727
74,54,2.59394
76,54,2.60452
78,54,2.59928
80,54,2.57882
82,54,2.54401
84,54,2.49599
86,54,2.4361
88,54,2.36583
90,54,2.2868
92,54,2.2007
94,54,2.10922
96,54,2.01401
98,54,1.91667
100,54,1.81867
102,54,1.72134
104,54,1.62584
106,54,1.53315
108,54,1.44405
110,54,1.35913
112,54,1.27879
114,54,1.20325
116,54,1.13258
118,54,1.0667
120,54,1.00546
122,54,0.948618
124,54,0.895914
126,54,0.847076
128,54,0.801857
130,54,0.760052
132,54,0.721515
134,54,0.68616
136,54,0.653954
138,54,0.624913
140,54,0.599071
142,54,0.576464
144,54,0.557099
146,54,0.54093
148,54,0.527831
150,54,0.517581
152,54,0.509854
154,54,0.504216
156,54,0.500131
158,54,0.496981
160,54,0.494088
162,54,0.490745
164,54,0.486253
166,54,0.479958
168,54,0.471288
170,54,0.459794
172,54,0.445174
174,54,0.427309
176,54,0.406278
178,54,0.38237
180,54,0.35609
-180,56,0.3541
-178,56,0.323585
-176,56,0.292039
-174,56,0.260566
-172,56,0.230428
-170,56,0.203012
-168,56,0.179795
-166,56,0.162306
-164,56,0.152081
-162,56,0.150622
-160,56,0.159349
-158,56,0.179563
-156,56,0.212399
-154,56,0.258791
-152,56,0.319431
-150,56,0.394742
-148,56,0.484849
-146,56,0.589554
-144,56,0.708324
-142,56,0.840278
-140,56,0.984189
-138,56,1.13849
-136,56,1.30127
-134,56,1.47036
-132,56,1.64328
-130,56,1.81736
-128,56,1.98976
-126,56,2.15756
-124,56,2.31781
-122,56,2.46761
-120,56,2.60422
-118,56,2.72511
-116,56,2.82804
-114,56,2.91114
-112,56,2.97297
-110,56,3.01255
-108,56,3.02937
-106,56,3.02345
-104,56,2.99528
-102,56,2.94583
-100,56,2.87649
-98,56,2.78902
-96,56,2.68547
-94,56,2.56817
-92,56,2.43956
-90,56,2.30218
-88,56,2.15861
-86,56,2.01133
-84,56,1.86272
-82,56,1.71501
-80,56,1.57019
-78,56,1.43001
-76,56,1.29597
-74,56,1.16928
-72,56,1.05085
-70,56,0.941343
-68,56,0.841142
-66,56,0.750397
-64,56,0.669047
-62,56,0.596857
-60,56,0.533453
-58,56,0.478367
-56,56,0.431072
-54,56,0.391026
-52,56,0.357696
-50,56,0.33059
-48,56,0.309269
-46,56,0.293354
-44,56,0.282521
-42,56,0.27649
-40,56,0.275003
-38,56,0.277803
-36,56,0.284604
-34,56,0.295069
-32,56,0.308788
-30,56,0.325268
-28,56,0.343926
-26,56,0.364092
-24,56,0.385023
-22,56,0.405925
-20,56,0.425977
-18,56,0.444363
-16,56,0.460306
-14,56,0.473102
-12,56,0.482149
-10,56,0.486977
-8,56,0.487271
-6,56,0.482885
-4,56,0.473858
-2,56,0.460416
0,56,0.44297
2,56,0.422113
4,56,0.398601
6,56,0.373341
8,56,0.347369
10,56,0.321825
12,56,0.297929
14,56,0.276949
16,56,0.260175
18,56,0.248886
20,56,0.244321
22,56,0.247649
24,56,0.259934
26,56,0.282113
28,56,0.31496
30,56,0.359065
32,56,0.414807
34,56,0.482334
36,56,0.561544
38,56,0.652069
40,56,0.753275
42,56,0.864249
44,56,0.983815
46,56,1.11054
48,56,1.24276
50,56,1.37859
52,56,1.51602
54,56,1.65288
56,56,1.78695
58,56,1.916
60,56,2.03785
62,56,2.15045
64,56,2.25189
66,56,2.34051
68,56,2.41493
70,56,2.47406
72,56,2.51718
74,56,2.54391
76,56,2.55423
78,56,2.54847
80,56,2.52731
82,56,2.4917
84,56,2.44285
86,56,2.3822
88,56,2.31134
90,56,2.23194
92,56,2.14577
94,56,2.05455
96,56,1.95999
98,56,1.86369
100,56,1.76713
102,56,1.67164
104,56,1.57834
106,56,1.48819
108,56,1.40192
110,56,1.32007
112,56,1.24298
114,56,1.17082
116,56,1.10358
118,56,1.04115
120,56,0.983298
122,56,0.929747
124,56,0.880185
126,56,0.834304
128,56,0.79183
130,56,0.75254
132,56,0.716279
134,56,0.682962
136,56,0.652567
138,56,0.625124
140,56,0.600689
142,56,0.579319
144,56,0.561045
146,56,0.545838
148,56,0.53359
150,56,0.524089
152,56,0.517012
154,56,0.51192
156,56,0.508271
158,56,0.505431
160,56,0.502703
162,56,0.49936
164,56,0.494681
166,56,0.487989
168,56,0.478695
170,56,0.466327
172,56,0.450571
174,56,0.431294
176,56,0.408564
178,56,0.382666
180,56,0.3541
-180,58,0.352229
-178,58,0.319547
-176,58,0.285577
-174,58,0.251417
-172,58,0.218326
-170,58,0.187694
-168,58,0.161003
-166,58,0.139791
-164,58,0.125614
-162,58,0.119997
-160,58,0.124399
-158,58,0.140165
-156,58,0.168485
-154,58,0.210356
-152,58,0.266542
-150,58,0.337542
-148,58,0.423558
-146,58,0.524471
-144,58,0.639817
-142,58,0.76878
-140,58,0.91018
-138,58,1.06248
-136,58,1.22379
-134,58,1.39192
-132,58,1.56438
-130,58,1.73843
-128,58,1.91117
-126,58,2.07958
-124,58,2.24063
-122,58,2.39132
-120,58,2.52879
-118,58,2.65044
-116,58,2.75396
-114,58,2.83741
-112,58,2.89931
-110,58,2.93868
-108,58,2.95503
-106,58,2.94842
-104,58,2.91941
-102,58,2.86904
-100,58,2.79877
-98,58,2.71048
-96,58,2.60631
-94,58,2.48866
-92,58,2.36005
-90,58,2.22309
-88,58,2.08037
-86,58,1.93442
-84,58,1.78761
-82,58,1.64214
-80,58,1.49997
-78,58,1.36281
-76,58,1.23208
-74,58,1.10893
-72,58,0.994211
-70,58,0.888507
-68,58,0.79214
-66,58,0.705197
-64,58,0.627566
-62,58,0.558963
-60,58,0.498979
-58,58,0.447117
-56,58,0.402833
-54,58,0.365572
-52,58,0.334801
-50,58,0.310032
-48,58,0.290838
-46,58,0.276859
-44,58,0.267794
-42,58,0.263387
-40,58,0.263406
-38,58,0.267616
-36,58,0.27575
-34,58,0.287485
-32,58,0.302418
-30,58,0.320056
-28,58,0.339805
-26,58,0.360983
-24,58,0.382826
-22,58,0.404515
-20,58,0.425203
-18,58,0.444048
-16,58,0.460248
-14,58,0.473077
-12,58,0.481916
-10,58,0.486281
-8,58,0.485848
-6,58,0.480469
-4,58,0.470183
-2,58,0.455218
0,58,0.435993
2,58,0.413106
4,58,0.387323
6,58,0.359561
8,58,0.330865
10,58,0.302388
12,58,0.275361
14,58,0.251068
16,58,0.230818
18,58,0.215913
20,58,0.207623
22,58,0.207149
24,58,0.215599
26,58,0.233957
28,58,0.263051
30,58,0.30353
32,58,0.355835
34,58,0.420175
36,58,0.496505
38,58,0.584513
40,58,0.683607
42,58,0.792908
44,58,0.911254
46,58,1.03721
48,58,1.1691
50,58,1.305
52,58,1.44284
54,58,1.58039
56,58,1.71535
58,58,1.84541
60,58,1.96829
62,58,2.08187
64,58,2.18416
66,58,2.27345
68,58,2.34831
70,58,2.40764
72,58,2.4507
74,58,2.47716
76,58,2.48702
78,58,2.48068
80,58,2.45888
82,58,2.42265
84,58,2.37328
86,58,2.31229
88,58,2.24133
90,58,2.16215
92,58,2.07654
94,58,1.98628
96,58,1.89309
98,58,1.79857
100,58,1.7042
102,58,1.61127
104,58,1.52088
106,58,1.43394
108,58,1.35113
110,58,1.27293
112,58,1.19962
114,58,1.13132
116,58,1.06796
118,58,1.00937
120,58,0.955272
122,58,0.905342
124,58,0.859228
126,58,0.816591
128,58,0.777136
130,58,0.740624
132,58,0.706896
134,58,0.675869
136,58,0.647531
138,58,0.621926
140,58,0.599128
142,58,0.579215
144,58,0.562237
146,58,0.548182
148,58,0.536955
150,58,0.528351
152,58,0.522052
154,58,0.517616
156,58,0.514492
158,58,0.512039
160,58,0.509545
162,58,0.506271
164,58,0.50148
166,58,0.494483
168,58,0.484677
170,58,0.471583
172,58,0.454876
174,58,0.434417
176,58,0.410268
178,58,0.382706
180,58,0.352229
-180,60,0.350738
-178,60,0.316323
-176,60,0.280396
-174,60,0.244043
-172,60,0.208509
-170,60,0.175168
-168,60,0.145491
-166,60,0.12101
-164,60,0.103276
-162,60,0.0938243
-160,60,0.0941279
-158,60,0.105559
-156,60,0.129347
-154,60,0.16654
-152,60,0.217963
-150,60,0.284186
-148,60,0.365486
-146,60,0.461826
-144,60,0.572821
-142,60,0.697728
-140,60,0.835435
-138,60,0.984455
-136,60,1.14294
-134,60,1.30871
-132,60,1.47926
-130,60,1.65185
-128,60,1.82352
-126,60,1.99121
-124,60,2.15179
-122,60,2.3022
-120,60,2.43951
-118,60,2.56104
-116,60,2.66441
-114,60,2.74765
-112,60,2.80926
-110,60,2.84825
-108,60,2.86414
-106,60,2.85703
-104,60,2.82753
-102,60,2.77675
-100,60,2.70624
-98,60,2.61792
-96,60,2.51403
-94,60,2.39701
-92,60,2.26946
-90,60,2.134
-88,60,1.99325
-86,60,1.84972
-84,60,1.70578
-82,60,1.56357
-80,60,1.42503
-78,60,1.29177
-76,60,1.16518
-74,60,1.04631
-72,60,0.935953
-70,60,0.834616
-68,60,0.742559
-66,60,0.659813
-64,60,0.586218
-62,60,0.521452
-60,60,0.465077
-58,60,0.416576
-56,60,0.375394
-54,60,0.340973
-52,60,0.312784
-50,60,0.290351
-48,60,0.273265
-46,60,0.261186
-44,60,0.253838
-42,60,0.250991
-40,60,0.25244
-38,60,0.257973
-36,60,0.267344
-34,60,0.280244
-32,60,0.29628
-30,60,0.314958
-28,60,0.335681
-26,60,0.357755
-24,60,0.380399
-22,60,0.402775
-20,60,0.424015
-18,60,0.443254
-16,60,0.459672
-14,60,0.472526
-12,60,0.481183
-10,60,0.485152
-8,60,0.484102
-6,60,0.477885
-4,60,0.466542
-2,60,0.450304
0,60,0.429594
2,60,0.405014
