Phi[deg],Theta[deg],re(rEPhi)[mV]
-28,102,4409.02
-26,102,4473.63
-24,102,4536.89
-22,102,4597.03
-20,102,4652.21
-18,102,4700.6
-16,102,4740.34
-14,102,4769.63
-12,102,4786.71
-10,102,4789.88
-8,102,4777.53
-6,102,4748.15
-4,102,4700.34
-2,102,4632.78
0,102,4544.31
2,102,4433.87
4,102,4300.52
6,102,4143.48
8,102,3962.1
10,102,3755.91
12,102,3524.61
14,102,3268.1
16,102,2986.52
18,102,2680.25
20,102,2349.96
22,102,1996.6
24,102,1621.47
26,102,1226.19
28,102,812.71
30,102,383.351
32,102,-59.2553
34,102,-512.167
36,102,-972.17
38,102,-1435.83
40,102,-1899.54
42,102,-2359.58
44,102,-2812.23
46,102,-3253.76
48,102,-3680.6
50,102,-4089.34
52,102,-4476.85
54,102,-4840.31
56,102,-5177.27
58,102,-5485.7
60,102,-5764.01
62,102,-6011.07
64,102,-6226.22
66,102,-6409.27
68,102,-6560.44
70,102,-6680.39
72,102,-6770.17
74,102,-6831.14
76,102,-6864.99
78,102,-6873.64
80,102,-6859.21
82,102,-6823.99
84,102,-6770.36
86,102,-6700.77
88,102,-6617.68
90,102,-6523.54
92,102,-6420.74
94,102,-6311.58
96,102,-6198.24
98,102,-6082.77
100,102,-5967.04
102,102,-5852.77
104,102,-5741.49
106,102,-5634.54
108,102,-5533.07
110,102,-5438.04
112,102,-5350.25
114,102,-5270.31
116,102,-5198.69
118,102,-5135.71
120,102,-5081.56
122,102,-5036.31
124,102,-4999.93
126,102,-4972.29
128,102,-4953.17
130,102,-4942.24
132,102,-4939.11
134,102,-4943.28
136,102,-4954.15
138,102,-4971.01
140,102,-4993.07
142,102,-5019.39
144,102,-5048.95
146,102,-5080.6
148,102,-5113.09
150,102,-5145.08
152,102,-5175.15
154,102,-5201.82
156,102,-5223.57
158,102,-5238.86
160,102,-5246.16
162,102,-5243.96
164,102,-5230.81
166,102,-5205.32
168,102,-5166.16
170,102,-5112.12
172,102,-5042.05
174,102,-4954.91
176,102,-4849.75
178,102,-4725.71
180,102,-4582.02
-180,104,-4353.73
-178,104,-4194.46
-176,104,-4015.3
-174,104,-3815.69
-172,104,-3595.13
-170,104,-3353.21
-168,104,-3089.65
-166,104,-2804.28
-164,104,-2497.11
-162,104,-2168.34
-160,104,-1818.41
-158,104,-1448.04
-156,104,-1058.25
-154,104,-650.396
-152,104,-226.227
-150,104,212.141
-148,104,662.2
-146,104,1121.07
-144,104,1585.51
-142,104,2051.99
-140,104,2516.71
-138,104,2975.72
-136,104,3424.94
-134,104,3860.32
-132,104,4277.86
-130,104,4673.79
-128,104,5044.57
-126,104,5387.06
-124,104,5698.52
-122,104,5976.72
-120,104,6219.95
-118,104,6427.08
-116,104,6597.52
-114,104,6731.28
-112,104,6828.88
-110,104,6891.37
-108,104,6920.24
-106,104,6917.41
-104,104,6885.13
-102,104,6825.96
-100,104,6742.65
-98,104,6638.13
-96,104,6515.41
-94,104,6377.56
-92,104,6227.59
-90,104,6068.48
-88,104,5903.08
-86,104,5734.07
-84,104,5563.96
-82,104,5395.06
-80,104,5229.42
-78,104,5068.88
-76,104,4915
-74,104,4769.1
-72,104,4632.27
-70,104,4505.37
-68,104,4389.01
-66,104,4283.67
-64,104,4189.61
-62,104,4106.98
-60,104,4035.78
-58,104,3975.95
-56,104,3927.31
-54,104,3889.65
-52,104,3862.7
-50,104,3846.14
-48,104,3839.6
-46,104,3842.67
-44,104,3854.88
-42,104,3875.69
-40,104,3904.46
-38,104,3940.49
-36,104,3982.95
-34,104,4030.88
-32,104,4083.24
-30,104,4138.82
-28,104,4196.32
-26,104,4254.32
-24,104,4311.31
-22,104,4365.7
-20,104,4415.81
-18,104,4459.97
-16,104,4496.45
-14,104,4523.56
-12,104,4539.61
-10,104,4542.96
-8,104,4532.03
-6,104,4505.34
-4,104,4461.45
-2,104,4399.04
0,104,4316.9
2,104,4213.9
4,104,4089.08
6,104,3941.55
8,104,3770.62
10,104,3575.72
12,104,3356.49
14,104,3112.77
16,104,2844.6
18,104,2552.33
20,104,2236.53
22,104,1898.13
24,104,1538.35
26,104,1158.77
28,104,761.312
30,104,348.236
32,104,-77.8592
34,104,-514.073
36,104,-957.234
38,104,-1403.95
40,104,-1850.67
42,104,-2293.72
44,104,-2729.45
46,104,-3154.2
48,104,-3564.48
50,104,-3956.96
52,104,-4328.61
54,104,-4676.71
56,104,-4998.89
58,104,-5293.24
60,104,-5558.26
62,104,-5792.92
64,104,-5996.64
66,104,-6169.3
68,104,-6311.19
70,104,-6423.03
72,104,-6505.88
74,104,-6561.15
76,104,-6590.51
78,104,-6595.88
80,104,-6579.37
82,104,-6543.2
84,104,-6489.73
86,104,-6421.34
88,104,-6340.44
90,104,-6249.4
92,104,-6150.53
94,104,-6046.07
96,104,-5938.11
98,104,-5828.63
100,104,-5719.41
102,104,-5612.1
104,104,-5508.14
106,104,-5408.77
108,104,-5315.05
110,104,-5227.85
112,104,-5147.85
114,104,-5075.57
116,104,-5011.34
118,104,-4955.38
120,104,-4907.76
122,104,-4868.42
124,104,-4837.22
126,104,-4813.93
128,104,-4798.22
130,104,-4789.7
132,104,-4787.91
134,104,-4792.32
136,104,-4802.32
138,104,-4817.23
140,104,-4836.29
142,104,-4858.66
144,104,-4883.4
146,104,-4909.5
148,104,-4935.86
150,104,-4961.31
152,104,-4984.59
154,104,-5004.41
156,104,-5019.42
158,104,-5028.25
160,104,-5029.55
162,104,-5021.94
164,104,-5004.11
166,104,-4974.77
168,104,-4932.71
170,104,-4876.77
172,104,-4805.87
174,104,-4719.01
176,104,-4615.25
178,104,-4493.75
180,104,-4353.73
-180,106,-4123.78
-178,106,-3969.21
-176,106,-3795.85
-174,106,-3603.07
-172,106,-3390.38
-170,106,-3157.32
-168,106,-2903.57
-166,106,-2628.95
-164,106,-2333.42
-162,106,-2017.15
-160,106,-1680.55
-158,106,-1324.28
-156,106,-949.328
-154,106,-557.017
-152,106,-149.027
-150,106,272.58
-148,106,705.368
-146,106,1146.53
-144,106,1592.92
-142,106,2041.11
-140,106,2487.4
-138,106,2927.94
-136,106,3358.81
-134,106,3776.05
-132,106,4175.82
-130,106,4554.45
-128,106,4908.55
-126,106,5235.07
-124,106,5531.4
-122,106,5795.38
-120,106,6025.39
-118,106,6220.36
-116,106,6379.75
-114,106,6503.59
-112,106,6592.41
-110,106,6647.26
-108,106,6669.63
-106,106,6661.39
-104,106,6624.76
-102,106,6562.26
-100,106,6476.6
-98,106,6370.66
-96,106,6247.39
-94,106,6109.81
-92,106,5960.9
-90,106,5803.57
-88,106,5640.64
-86,106,5474.75
-84,106,5308.36
-82,106,5143.73
-80,106,4982.88
-78,106,4827.56
-76,106,4679.3
-74,106,4539.34
-72,106,4408.69
-70,106,4288.1
-68,106,4178.12
-66,106,4079.07
-64,106,3991.13
-62,106,3914.31
-60,106,3848.48
-58,106,3793.44
-56,106,3748.91
-54,106,3714.56
-52,106,3690.02
-50,106,3674.88
-48,106,3668.75
-46,106,3671.16
-44,106,3681.65
-42,106,3699.72
-40,106,3724.8
-38,106,3756.27
-36,106,3793.43
-34,106,3835.47
-32,106,3881.5
-30,106,3930.5
-28,106,3981.37
-26,106,4032.87
-24,106,4083.67
-22,106,4132.36
-20,106,4177.44
-18,106,4217.37
-16,106,4250.57
-14,106,4275.43
-12,106,4290.36
-10,106,4293.79
-8,106,4284.17
-6,106,4260.01
-4,106,4219.91
-2,106,4162.5
0,106,4086.54
2,106,3990.87
4,106,3874.45
6,106,3736.35
8,106,3575.79
10,106,3392.14
12,106,3184.97
14,106,2954.04
16,106,2699.35
18,106,2421.14
20,106,2119.95
22,106,1796.64
24,106,1452.38
26,106,1088.69
28,106,707.45
30,106,310.866
32,106,-98.5092
34,106,-517.823
36,106,-943.953
38,106,-1373.56
40,106,-1803.15
42,106,-2229.13
44,106,-2647.89
46,106,-3055.87
48,106,-3449.64
50,106,-3825.98
52,106,-4181.93
54,106,-4514.87
56,106,-4822.54
58,106,-5103.1
60,106,-5355.17
62,106,-5577.78
64,106,-5770.44
66,106,-5933.08
68,106,-6066.08
70,106,-6170.17
72,106,-6246.46
74,106,-6296.35
76,106,-6321.52
78,106,-6323.88
80,106,-6305.5
82,106,-6268.57
84,106,-6215.4
86,106,-6148.31
88,106,-6069.64
90,106,-5981.7
92,106,-5886.72
94,106,-5786.87
96,106,-5684.15
98,106,-5580.46
100,106,-5477.53
102,106,-5376.89
104,106,-5279.9
106,106,-5187.72
108,106,-5101.33
110,106,-5021.49
112,106,-4948.79
114,106,-4883.63
116,106,-4826.25
118,106,-4776.75
120,106,-4735.09
122,106,-4701.11
124,106,-4674.56
126,106,-4655.1
128,106,-4642.34
130,106,-4635.8
132,106,-4634.98
134,106,-4639.31
136,106,-4648.18
138,106,-4660.93
140,106,-4676.85
142,106,-4695.18
144,106,-4715.07
146,106,-4735.65
148,106,-4755.94
150,106,-4774.92
152,106,-4791.53
154,106,-4804.61
156,106,-4813.01
158,106,-4815.52
160,106,-4810.94
162,106,-4798.04
164,106,-4775.63
166,106,-4742.54
168,106,-4697.64
170,106,-4639.85
172,106,-4568.15
174,106,-4481.57
176,106,-4379.2
178,106,-4260.19
180,106,-4123.78
-180,108,-3892.86
-178,108,-3742.97
-176,108,-3575.33
-174,108,-3389.31
-172,108,-3184.38
-170,108,-2960.08
-168,108,-2716.04
-166,108,-2452.05
-164,108,-2168.05
-162,108,-1864.18
-160,108,-1540.81
-158,108,-1198.58
-156,108,-838.436
-154,108,-461.648
-152,108,-69.8492
-150,108,334.962
-148,108,750.417
-146,108,1173.79
-144,108,1602.04
-142,108,2031.83
-140,108,2459.58
-138,108,2881.58
-136,108,3294.01
-134,108,3693.06
-132,108,4075.03
-130,108,4436.39
-128,108,4773.85
-126,108,5084.51
-124,108,5365.84
-122,108,5615.8
-120,108,5832.83
-118,108,6015.92
-116,108,6164.58
-114,108,6278.84
-112,108,6359.27
-110,108,6406.89
-108,108,6423.16
-106,108,6409.94
-104,108,6369.39
-102,108,6303.98
-100,108,6216.37
-98,108,6109.36
-96,108,5985.89
-94,108,5848.88
-92,108,5701.27
-90,108,5545.92
-88,108,5385.59
-86,108,5222.87
-84,108,5060.18
-82,108,4899.72
-80,108,4743.45
-78,108,4593.08
-76,108,4450.07
-74,108,4315.59
-72,108,4190.57
-70,108,4075.7
-68,108,3971.42
-66,108,3877.97
-64,108,3795.39
-62,108,3723.61
-60,108,3662.38
-58,108,3611.39
-56,108,3570.26
-54,108,3538.56
-52,108,3515.83
-50,108,3501.62
-48,108,3495.45
-46,108,3496.87
-44,108,3505.41
-42,108,3520.59
-40,108,3541.92
-38,108,3568.84
-36,108,3600.78
-34,108,3637.07
-32,108,3676.95
-30,108,3719.59
-28,108,3764.03
-26,108,3809.23
-24,108,3854.04
-22,108,3897.21
-20,108,3937.4
-18,108,3973.22
-16,108,4003.2
-14,108,4025.86
-12,108,4039.67
-10,108,4043.13
-8,108,4034.74
-6,108,4013.03
-4,108,3976.59
-2,108,3924.06
0,108,3854.16
2,108,3765.69
4,108,3657.54
6,108,3528.75
8,108,3378.48
10,108,3206.02
12,108,3010.87
14,108,2792.73
16,108,2551.52
18,108,2287.44
20,108,2000.96
22,108,1692.86
24,108,1364.27
26,108,1016.65
28,108,651.814
30,108,271.929
32,108,-120.515
34,108,-522.722
36,108,-931.632
38,108,-1343.97
40,108,-1756.3
42,108,-2165.11
44,108,-2566.86
46,108,-2958.07
48,108,-3335.4
50,108,-3695.72
52,108,-4036.17
54,108,-4354.19
56,108,-4647.64
58,108,-4914.76
60,108,-5154.24
62,108,-5365.2
64,108,-5547.21
66,108,-5700.27
68,108,-5824.78
70,108,-5921.52
72,108,-5991.61
74,108,-6036.47
76,108,-6057.76
78,108,-6057.37
80,108,-6037.34
82,108,-5999.83
84,108,-5947.07
86,108,-5881.34
88,108,-5804.91
90,108,-5720.02
92,108,-5628.84
94,108,-5533.44
96,108,-5435.76
98,108,-5337.62
100,108,-5240.65
102,108,-5146.32
104,108,-5055.91
106,108,-4970.48
108,108,-4890.92
110,108,-4817.91
112,108,-4751.93
114,108,-4693.31
116,108,-4642.17
118,108,-4598.52
120,108,-4562.2
122,108,-4532.97
124,108,-4510.49
126,108,-4494.32
128,108,-4484.01
130,108,-4479.01
132,108,-4478.77
134,108,-4482.72
136,108,-4490.23
138,108,-4500.67
140,108,-4513.37
142,108,-4527.65
144,108,-4542.75
146,108,-4557.91
148,108,-4572.29
150,108,-4585.03
152,108,-4595.18
154,108,-4601.8
156,108,-4603.85
158,108,-4600.31
160,108,-4590.11
162,108,-4572.16
164,108,-4545.4
166,108,-4508.76
168,108,-4461.19
170,108,-4401.7
172,108,-4329.31
174,108,-4243.09
176,108,-4142.16
178,108,-4025.68
180,108,-3892.86
-180,110,-3661.62
-178,110,-3516.41
-176,110,-3354.46
-174,110,-3175.16
-172,110,-2977.93
-170,110,-2762.29
-168,110,-2527.86
-166,110,-2274.41
-164,110,-2001.85
-162,110,-1710.3
-160,110,-1400.1
-158,110,-1071.86
-156,110,-726.496
-154,110,-365.231
-152,110,10.3527
-150,110,398.319
-148,110,796.374
-146,110,1201.88
-144,110,1611.89
-142,110,2023.18
-140,110,2432.31
-138,110,2835.67
-136,110,3229.6
-134,110,3610.44
-132,110,3974.61
-130,110,4318.73
-128,110,4639.64
-126,110,4934.57
-124,110,5201.09
-122,110,5437.25
-120,110,5641.57
-118,110,5813.09
-116,110,5951.37
-114,110,6056.45
-112,110,6128.9
-110,110,6169.72
-108,110,6180.34
-106,110,6162.58
-104,110,6118.56
-102,110,6050.67
-100,110,5961.52
-98,110,5853.86
-96,110,5730.53
-94,110,5594.4
-92,110,5448.36
-90,110,5295.19
-88,110,5137.59
-86,110,4978.1
-84,110,4819.08
-82,110,4662.67
-80,110,4510.78
-78,110,4365.07
-76,110,4226.92
-74,110,4097.45
-72,110,3977.52
-70,110,3867.73
-68,110,3768.46
-66,110,3679.85
-64,110,3601.87
-62,110,3534.33
-60,110,3476.91
-58,110,3429.21
-56,110,3390.75
-54,110,3361.02
-52,110,3339.51
-50,110,3325.7
-48,110,3319.09
-46,110,3319.2
-44,110,3325.57
-42,110,3337.75
-40,110,3355.31
-38,110,3377.77
-36,110,3404.65
-34,110,3435.39
-32,110,3469.39
-30,110,3505.96
-28,110,3544.29
-26,110,3583.52
-24,110,3622.64
-22,110,3660.57
-20,110,3696.12
-18,110,3728.03
-16,110,3754.96
-14,110,3775.52
-12,110,3788.28
-10,110,3791.8
-8,110,3784.63
-6,110,3765.32
-4,110,3732.46
-2,110,3684.7
0,110,3620.74
2,110,3539.33
4,110,3439.33
6,110,3319.73
8,110,3179.62
10,110,3018.26
12,110,2835.06
14,110,2629.67
16,110,2401.94
18,110,2152.01
20,110,1880.29
22,110,1587.5
24,110,1274.71
26,110,943.315
28,110,595.072
30,110,232.081
32,110,-143.231
34,110,-528.133
36,110,-919.635
38,110,-1314.54
40,110,-1709.48
42,110,-2101.03
44,110,-2485.73
46,110,-2860.2
48,110,-3221.18
50,110,-3565.63
52,110,-3890.76
54,110,-4194.15
56,110,-4473.7
58,110,-4727.74
60,110,-4955.04
62,110,-5154.79
64,110,-5326.6
66,110,-5470.53
68,110,-5587
70,110,-5676.82
72,110,-5741.12
74,110,-5781.31
76,110,-5799.05
78,110,-5796.18
80,110,-5774.72
82,110,-5736.77
84,110,-5684.53
86,110,-5620.2
88,110,-5546
90,110,-5464.08
92,110,-5376.55
94,110,-5285.4
96,110,-5192.51
98,110,-5099.6
100,110,-5008.23
102,110,-4919.79
104,110,-4835.48
106,110,-4756.28
108,110,-4682.99
110,110,-4616.2
112,110,-4556.33
114,110,-4503.58
116,110,-4458.01
118,110,-4419.52
120,110,-4387.88
122,110,-4362.75
124,110,-4343.72
126,110,-4330.27
128,110,-4321.88
130,110,-4317.97
132,110,-4317.95
134,110,-4321.22
136,110,-4327.17
138,110,-4335.18
140,110,-4344.64
142,110,-4354.92
144,110,-4365.38
146,110,-4375.33
148,110,-4384.07
150,110,-4390.87
152,110,-4394.94
154,110,-4395.46
156,110,-4391.56
158,110,-4382.36
160,110,-4366.91
162,110,-4344.28
164,110,-4313.5
166,110,-4273.61
168,110,-4223.66
170,110,-4162.7
172,110,-4089.8
174,110,-4004.09
176,110,-3904.7
178,110,-3790.81
180,110,-3661.62
-180,112,-3430.7
-178,112,-3290.19
-176,112,-3133.94
-174,112,-2961.32
-172,112,-2771.73
-170,112,-2564.69
-168,112,-2339.81
-166,112,-2096.82
-164,112,-1835.63
-162,112,-1556.34
-160,112,-1259.26
-158,112,-944.99
-156,112,-614.396
-154,112,-268.67
-152,112,90.6603
-150,112,461.723
-148,112,842.304
-146,112,1229.86
-144,112,1621.54
-142,112,2014.24
-140,112,2404.65
-138,112,2789.32
-136,112,3164.71
-134,112,3527.32
-132,112,3873.72
-130,112,4200.67
-128,112,4505.15
-126,112,4784.51
-124,112,5036.43
-122,112,5259.05
-120,112,5450.97
-118,112,5611.28
-116,112,5739.55
-114,112,5835.87
-112,112,5900.78
-110,112,5935.26
-108,112,5940.71
-106,112,5918.88
-104,112,5871.86
-102,112,5801.96
-100,112,5711.71
-98,112,5603.79
-96,112,5480.98
-94,112,5346.06
-92,112,5201.85
-90,112,5051.06
-88,112,4896.32
-86,112,4740.11
-84,112,4584.73
-82,112,4432.25
-80,112,4284.54
-78,112,4143.17
-76,112,4009.48
-74,112,3884.53
-72,112,3769.11
-70,112,3663.76
-68,112,3568.78
-66,112,3484.26
-64,112,3410.08
-62,112,3345.98
-60,112,3291.57
-58,112,3246.38
-56,112,3209.86
-54,112,3181.44
-52,112,3160.56
-50,112,3146.65
-48,112,3139.19
-46,112,3137.7
-44,112,3141.72
-42,112,3150.84
-40,112,3164.67
-38,112,3182.79
-36,112,3204.83
-34,112,3230.32
-32,112,3258.78
-30,112,3289.66
-28,112,3322.29
-26,112,3355.95
-24,112,3389.79
-22,112,3422.86
-20,112,3454.11
-18,112,3482.41
-16,112,3506.54
-14,112,3525.2
-12,112,3537.05
-10,112,3540.72
-8,112,3534.79
-6,112,3517.86
-4,112,3488.55
-2,112,3445.47
0,112,3387.32
2,112,3312.85
4,112,3220.86
6,112,3110.31
8,112,2980.23
10,112,2829.83
12,112,2658.48
14,112,2465.76
16,112,2251.47
18,112,2015.68
20,112,1758.74
22,112,1481.32
24,112,1184.42
26,112,869.378
28,112,537.877
30,112,191.951
32,112,-166.046
34,112,-533.461
36,112,-907.383
38,112,-1284.69
40,112,-1662.13
42,112,-2036.34
44,112,-2403.97
46,112,-2761.72
48,112,-3106.44
50,112,-3435.17
52,112,-3745.23
54,112,-4034.25
56,112,-4300.25
58,112,-4541.61
60,112,-4757.17
62,112,-4946.16
64,112,-5108.26
66,112,-5243.54
68,112,-5352.46
70,112,-5435.82
72,112,-5494.76
74,112,-5530.68
76,112,-5545.2
78,112,-5540.14
80,112,-5517.47
82,112,-5479.26
84,112,-5427.63
86,112,-5364.73
88,112,-5292.71
90,112,-5213.66
92,112,-5129.61
94,112,-5042.48
96,112,-4954.06
98,112,-4866.02
100,112,-4779.83
102,112,-4696.8
104,112,-4618.05
106,112,-4544.5
108,112,-4476.85
110,112,-4415.63
112,112,-4361.15
114,112,-4313.56
116,112,-4272.82
118,112,-4238.77
120,112,-4211.09
122,112,-4189.38
124,112,-4173.14
126,112,-4161.81
128,112,-4154.82
130,112,-4151.54
132,112,-4151.37
134,112,-4153.69
136,112,-4157.9
138,112,-4163.42
140,112,-4169.67
142,112,-4176.08
144,112,-4182.1
146,112,-4187.13
148,112,-4190.6
150,112,-4191.88
152,112,-4190.31
154,112,-4185.22
156,112,-4175.87
158,112,-4161.49
160,112,-4141.29
162,112,-4114.44
164,112,-4080.07
166,112,-4037.33
168,112,-3985.33
170,112,-3923.2
172,112,-3850.06
174,112,-3765.06
176,112,-3667.38
178,112,-3556.18
180,112,-3430.7
-180,114,-3200.67
-178,114,-3064.92
-176,114,-2914.4
-174,114,-2748.45
-172,114,-2566.49
-170,114,-2368.01
-168,114,-2152.62
-166,114,-1920.04
-164,114,-1670.17
-162,114,-1403.1
-160,114,-1119.13
-158,114,-818.816
-156,114,-503.008
-154,114,-172.855
-152,114,170.17
-150,114,524.262
-148,114,887.286
-146,114,1256.8
-144,114,1630.06
-142,114,2004.09
-140,114,2375.72
-138,114,2741.64
-136,114,3098.48
-134,114,3442.87
-132,114,3771.56
-130,114,4081.43
-128,114,4369.64
-126,114,4633.62
-124,114,4871.18
-122,114,5080.56
-120,114,5260.42
-118,114,5409.89
-116,114,5528.58
-114,114,5616.58
-112,114,5674.42
-110,114,5703.04
-108,114,5703.82
-106,114,5678.43
-104,114,5628.9
-102,114,5557.45
-100,114,5466.56
-98,114,5358.81
-96,114,5236.88
-94,114,5103.5
-92,114,4961.38
-90,114,4813.17
-88,114,4661.42
-86,114,4508.54
-84,114,4356.75
-82,114,4208.08
-80,114,4064.3
-78,114,3926.96
-76,114,3797.32
-74,114,3676.38
-72,114,3564.89
-70,114,3463.33
-68,114,3371.93
-66,114,3290.73
-64,114,3219.57
-62,114,3158.11
-60,114,3105.93
-58,114,3062.48
-56,114,3027.18
-54,114,2999.43
-52,114,2978.6
-50,114,2964.12
-48,114,2955.45
-46,114,2952.11
-44,114,2953.64
-42,114,2959.68
-40,114,2969.85
-38,114,2983.83
-36,114,3001.3
-34,114,3021.9
-32,114,3045.24
-30,114,3070.88
-28,114,3098.3
-26,114,3126.88
-24,114,3155.91
-22,114,3184.58
-20,114,3211.96
-18,114,3237.03
-16,114,3258.68
-14,114,3275.71
-12,114,3286.87
-10,114,3290.82
-8,114,3286.23
-6,114,3271.71
-4,114,3245.9
-2,114,3207.45
0,114,3155.01
2,114,3087.34
4,114,3003.21
6,114,2901.54
8,114,2781.33
10,114,2641.74
12,114,2482.1
14,114,2301.93
16,114,2100.99
18,114,1879.28
20,114,1637.11
22,114,1375.08
24,114,1094.13
26,114,795.522
28,114,480.881
30,114,152.158
32,114,-188.372
34,114,-538.141
36,114,-894.331
38,114,-1253.92
40,114,-1613.74
42,114,-1970.55
44,114,-2321.08
46,114,-2662.16
48,114,-2990.72
50,114,-3303.89
52,114,-3599.1
54,114,-3874.06
56,114,-4126.86
58,114,-4355.94
60,114,-4560.21
62,114,-4738.93
64,114,-4891.82
66,114,-5018.96
68,114,-5120.82
70,114,-5198.21
72,114,-5252.25
74,114,-5284.3
76,114,-5295.96
78,114,-5289.02
80,114,-5265.39
82,114,-5227.08
84,114,-5176.17
86,114,-5114.73
88,114,-5044.85
90,114,-4968.54
92,114,-4887.78
94,114,-4804.4
96,114,-4720.13
98,114,-4636.55
100,114,-4555.07
102,114,-4476.93
104,114,-4403.16
106,114,-4334.61
108,114,-4271.92
110,114,-4215.53
112,114,-4165.71
114,114,-4122.5
116,114,-4085.83
118,114,-4055.44
120,114,-4030.96
122,114,-4011.94
124,114,-3997.82
126,114,-3988.01
128,114,-3981.88
130,114,-3978.79
132,114,-3978.11
134,114,-3979.23
136,114,-3981.57
138,114,-3984.56
140,114,-3987.68
142,114,-3990.41
144,114,-3992.27
146,114,-3992.76
148,114,-3991.38
150,114,-3987.64
152,114,-3980.98
154,114,-3970.85
156,114,-3956.62
158,114,-3937.66
160,114,-3913.27
162,114,-3882.74
164,114,-3845.29
166,114,-3800.15
168,114,-3746.52
170,114,-3683.58
172,114,-3610.5
174,114,-3526.47
176,114,-3430.68
178,114,-3322.34
180,114,-3200.67
-180,116,-2972.07
-178,116,-2841.19
-176,116,-2696.45
-174,116,-2537.21
-172,116,-2362.87
-170,116,-2172.94
-168,116,-1967.02
-166,116,-1744.83
-164,116,-1506.27
-162,116,-1251.4
-160,116,-980.535
-158,116,-694.2
-156,116,-393.213
-154,116,-78.6835
-152,116,247.97
-150,116,585.012
-148,116,930.395
-146,116,1281.77
-144,116,1636.53
-142,116,1991.82
-140,116,2344.62
-138,116,2691.76
-136,116,3030.04
-134,116,3356.26
-132,116,3667.31
-130,116,3960.24
-128,116,4232.34
-126,116,4481.17
-124,116,4704.66
-122,116,4901.11
-120,116,5069.27
-118,116,5208.31
-116,116,5317.86
-114,116,5398.01
-112,116,5449.26
-110,116,5472.55
-108,116,5469.15
-106,116,5440.72
-104,116,5389.17
-102,116,5316.67
-100,116,5225.59
-98,116,5118.42
-96,116,4997.76
-94,116,4866.23
-92,116,4726.47
-90,116,4581.04
-88,116,4432.4
-86,116,4282.88
-84,116,4134.63
-82,116,3989.61
-80,116,3849.54
-78,116,3715.9
-76,116,3589.89
-74,116,3472.47
-72,116,3364.33
-70,116,3265.9
-68,116,3177.39
-66,116,3098.77
-64,116,3029.86
-62,116,2970.28
-60,116,2919.55
-58,116,2877.13
-56,116,2842.38
-54,116,2814.67
-52,116,2793.37
-50,116,2777.89
-48,116,2767.7
-46,116,2762.29
-44,116,2761.25
-42,116,2764.23
-40,116,2770.89
-38,116,2780.98
-36,116,2794.21
-34,116,2810.32
-32,116,2829.02
-30,116,2849.95
-28,116,2872.7
-26,116,2896.76
-24,116,2921.55
-22,116,2946.34
-20,116,2970.34
-18,116,2992.63
-16,116,3012.2
-14,116,3027.92
-12,116,3038.63
-10,116,3043.07
-8,116,3039.94
-6,116,3027.9
-4,116,3005.6
-2,116,2971.71
0,116,2924.9
2,116,2863.89
4,116,2787.47
6,116,2694.51
8,116,2583.99
10,116,2455.03
12,116,2306.92
14,116,2139.15
16,116,1951.43
18,116,1743.71
20,116,1516.24
22,116,1269.57
24,116,1004.57
26,116,722.447
28,116,424.739
30,116,113.32
32,116,-209.624
34,116,-541.622
36,116,-879.957
38,116,-1221.71
40,116,-1563.83
42,116,-1903.18
44,116,-2236.62
46,116,-2561.06
48,116,-2873.56
50,116,-3171.35
52,116,-3451.94
54,116,-3713.13
56,116,-3953.07
58,116,-4170.29
60,116,-4363.71
62,116,-4532.64
64,116,-4676.82
66,116,-4796.34
68,116,-4891.66
70,116,-4963.58
72,116,-5013.17
74,116,-5041.79
76,116,-5050.98
78,116,-5042.48
80,116,-5018.15
82,116,-4979.93
84,116,-4929.84
86,116,-4869.9
88,116,-4802.11
90,116,-4728.43
92,116,-4650.75
94,116,-4570.84
96,116,-4490.36
98,116,-4410.82
100,116,-4333.56
102,116,-4259.73
104,116,-4190.33
106,116,-4126.11
108,116,-4067.66
110,116,-4015.35
112,116,-3969.39
114,116,-3929.77
116,116,-3896.34
118,116,-3868.82
120,116,-3846.78
122,116,-3829.71
124,116,-3817.03
126,116,-3808.12
128,116,-3802.32
130,116,-3798.98
132,116,-3797.47
134,116,-3797.18
136,116,-3797.53
138,116,-3798.01
140,116,-3798.12
142,116,-3797.41
144,116,-3795.45
146,116,-3791.82
148,116,-3786.11
150,116,-3777.91
152,116,-3766.77
154,116,-3752.22
156,116,-3733.78
158,116,-3710.87
160,116,-3682.93
162,116,-3649.32
164,116,-3609.35
166,116,-3562.34
168,116,-3507.54
170,116,-3444.2
172,116,-3371.53
174,116,-3288.77
176,116,-3195.12
178,116,-3089.8
180,116,-2972.07
-180,118,-2745.45
-178,118,-2619.55
-176,118,-2480.68
-174,118,-2328.2
-172,118,-2161.54
-170,118,-1980.18
-168,118,-1783.74
-166,118,-1571.95
-164,118,-1344.71
-162,118,-1102.08
-160,118,-844.345
-158,118,-572.032
-156,118,-285.923
-154,118,12.9135
-152,118,323.116
-150,118,643.022
-148,118,970.674
-146,118,1303.83
-144,118,1640.01
-142,118,1976.5
-140,118,2310.42
-138,118,2638.77
-136,118,2958.52
-134,118,3266.62
-132,118,3560.14
-130,118,3836.28
-128,118,4092.47
-126,118,4326.4
-124,118,4536.1
-122,118,4719.97
-120,118,4876.8
-118,118,5005.83
-116,118,5106.69
-114,118,5179.47
-112,118,5224.64
