Phi[deg],Theta[deg],RealizedGainPhi
-12,50,0.293317
-10,50,0.291208
-8,50,0.291966
-6,50,0.294678
-4,50,0.298593
-2,50,0.303137
0,50,0.307906
2,50,0.312645
4,50,0.317218
6,50,0.32157
8,50,0.325691
10,50,0.329583
12,50,0.333235
14,50,0.336616
16,50,0.339672
18,50,0.342354
20,50,0.344645
22,50,0.346604
24,50,0.348417
26,50,0.350441
28,50,0.353241
30,50,0.357616
32,50,0.364596
34,50,0.375418
36,50,0.391479
38,50,0.414259
40,50,0.445228
42,50,0.485743
44,50,0.536941
46,50,0.599635
48,50,0.674224
50,50,0.760632
52,50,0.85826
54,50,0.965976
56,50,1.08213
58,50,1.20461
60,50,1.33089
62,50,1.45818
64,50,1.58348
66,50,1.70377
68,50,1.81613
70,50,1.91787
72,50,2.00669
74,50,2.08078
76,50,2.13891
78,50,2.18049
80,50,2.2056
82,50,2.215
84,50,2.21004
86,50,2.19261
88,50,2.16503
90,50,2.1299
92,50,2.09
94,50,2.04808
96,50,2.00679
98,50,1.96845
100,50,1.93499
102,50,1.90783
104,50,1.8878
106,50,1.8751
108,50,1.86929
110,50,1.86935
112,50,1.87369
114,50,1.88032
116,50,1.8869
118,50,1.89096
120,50,1.89001
122,50,1.88169
124,50,1.86399
126,50,1.83528
128,50,1.79449
130,50,1.74114
132,50,1.67537
134,50,1.59793
136,50,1.51014
138,50,1.41378
140,50,1.31097
142,50,1.2041
144,50,1.09561
146,50,0.98794
148,50,0.883333
150,50,0.783783
152,50,0.690937
154,50,0.606044
156,50,0.529933
158,50,0.463014
160,50,0.405299
162,50,0.356449
164,50,0.315832
166,50,0.282581
168,50,0.255675
170,50,0.234001
172,50,0.216423
174,50,0.20184
176,50,0.189237
178,50,0.177724
180,50,0.166564
-180,52,0.187201
-178,52,0.176148
-176,52,0.164446
-174,52,0.151774
-172,52,0.137992
-170,52,0.12313
-168,52,0.10738
-166,52,0.0910804
-164,52,0.0747049
-162,52,0.0588522
-160,52,0.0442349
-158,52,0.0316698
-156,52,0.0220684
-154,52,0.0164261
-152,52,0.0158069
-150,52,0.021325
-148,52,0.0341195
-146,52,0.0553234
-144,52,0.0860272
-142,52,0.127237
-140,52,0.179829
-138,52,0.244501
-136,52,0.321723
-134,52,0.411685
-132,52,0.514249
-130,52,0.628898
-128,52,0.754695
-126,52,0.890244
-124,52,1.03368
-122,52,1.18265
-120,52,1.33438
-118,52,1.4857
-116,52,1.63317
-114,52,1.77319
-112,52,1.90221
-110,52,2.01687
-108,52,2.11421
-106,52,2.19185
-104,52,2.24816
-102,52,2.28233
-100,52,2.29452
-98,52,2.28577
-96,52,2.25803
-94,52,2.21403
-92,52,2.15708
-90,52,2.09095
-88,52,2.01961
-86,52,1.94698
-84,52,1.87679
-82,52,1.81228
-80,52,1.75612
-78,52,1.71021
-76,52,1.67564
-74,52,1.65263
-72,52,1.64058
-70,52,1.6381
-68,52,1.64316
-66,52,1.65316
-64,52,1.66518
-62,52,1.67609
-60,52,1.68281
-58,52,1.68245
-56,52,1.6725
-54,52,1.65098
-52,52,1.6166
-50,52,1.56878
-48,52,1.50772
-46,52,1.43436
-44,52,1.35032
-42,52,1.25779
-40,52,1.15936
-38,52,1.05787
-36,52,0.956208
-34,52,0.857145
-32,52,0.763178
-30,52,0.676406
-28,52,0.598441
-26,52,0.530365
-24,52,0.472723
-22,52,0.425549
-20,52,0.38843
-18,52,0.360586
-16,52,0.340963
-14,52,0.328335
-12,52,0.3214
-10,52,0.318868
-8,52,0.319539
-6,52,0.322352
-4,52,0.326426
-2,52,0.331073
0,52,0.335793
2,52,0.340254
4,52,0.344262
6,52,0.347722
8,52,0.350599
10,52,0.352883
12,52,0.354565
14,52,0.355629
16,52,0.35605
18,52,0.35582
20,52,0.354978
22,52,0.35366
24,52,0.352142
26,52,0.350892
28,52,0.350606
30,52,0.352227
32,52,0.356942
34,52,0.366154
36,52,0.381418
38,52,0.404361
40,52,0.436577
42,52,0.479514
44,52,0.534354
46,52,0.601911
48,52,0.682536
50,52,0.77605
52,52,0.881713
54,52,0.998217
56,52,1.12371
58,52,1.25587
60,52,1.39198
62,52,1.52903
64,52,1.66388
66,52,1.79336
68,52,1.91447
70,52,2.02448
72,52,2.12106
74,52,2.20244
76,52,2.26744
78,52,2.31553
80,52,2.3469
82,52,2.36235
84,52,2.36331
86,52,2.35172
88,52,2.32993
90,52,2.30057
92,52,2.26641
94,52,2.2302
96,52,2.19453
98,52,2.1617
100,52,2.13357
102,52,2.11148
104,52,2.09617
106,52,2.08774
108,52,2.08563
110,52,2.08866
112,52,2.09513
114,52,2.10289
116,52,2.10947
118,52,2.11229
120,52,2.10877
122,52,2.09651
124,52,2.07348
126,52,2.03809
128,52,1.98936
130,52,1.92693
132,52,1.8511
134,52,1.76281
136,52,1.66359
138,52,1.55543
140,52,1.4407
142,52,1.32196
144,52,1.20189
146,52,1.08306
148,52,0.967888
150,52,0.85847
152,52,0.756542
154,52,0.663413
156,52,0.579948
158,52,0.506567
160,52,0.443279
162,52,0.389723
164,52,0.345231
166,52,0.308893
168,52,0.279628
170,52,0.256257
172,52,0.237566
174,52,0.222366
176,52,0.209545
178,52,0.198106
180,52,0.187201
-180,54,0.208458
-178,54,0.197866
-176,54,0.186572
-174,54,0.174151
-172,54,0.16036
-170,54,0.145142
-168,54,0.128618
-166,54,0.111075
-164,54,0.0929663
-162,54,0.0748929
-160,54,0.0576
-158,54,0.0419644
-156,54,0.0289828
-154,54,0.0197569
-152,54,0.0154741
-150,54,0.0173829
-148,54,0.026762
-146,54,0.044883
-144,54,0.0729678
-142,54,0.112141
-140,54,0.163379
-138,54,0.227458
-136,54,0.304902
-134,54,0.395925
-132,54,0.500386
-130,54,0.617736
-128,54,0.746975
-126,54,0.886623
-124,54,1.0347
-122,54,1.18874
-120,54,1.34582
-118,54,1.50264
-116,54,1.65563
-114,54,1.80109
-112,54,1.93537
-110,54,2.05506
-108,54,2.15719
-106,54,2.23939
-104,54,2.30008
-102,54,2.33855
-100,54,2.35504
-98,54,2.35073
-96,54,2.32766
-94,54,2.28869
-92,54,2.23725
-90,54,2.17717
-88,54,2.11248
-86,54,2.04716
-84,54,1.9849
-82,54,1.92889
-80,54,1.8817
-78,54,1.84507
-76,54,1.8199
-74,54,1.80618
-72,54,1.80304
-70,54,1.80881
-68,54,1.82116
-66,54,1.83725
-64,54,1.85391
-62,54,1.86783
-60,54,1.87577
-58,54,1.87476
-56,54,1.86227
-54,54,1.83638
-52,54,1.79588
-50,54,1.74035
-48,54,1.67018
-46,54,1.58657
-44,54,1.49141
-42,54,1.38716
-40,54,1.27674
-38,54,1.16325
-36,54,1.04988
-34,54,0.939638
-32,54,0.835243
-30,54,0.738968
-28,54,0.652557
-26,54,0.577174
-24,54,0.513396
-22,54,0.461246
-20,54,0.420258
-18,54,0.389561
-16,54,0.367981
-14,54,0.354151
-12,54,0.346614
-10,54,0.343924
-8,54,0.344721
-6,54,0.347798
-4,54,0.352139
-2,54,0.35694
0,54,0.361604
2,54,0.36572
4,54,0.369038
6,54,0.371421
8,54,0.372809
10,54,0.373187
12,54,0.372554
14,54,0.370912
16,54,0.368277
18,54,0.364691
20,54,0.360263
22,54,0.355214
24,54,0.349923
26,54,0.344978
28,54,0.341209
30,54,0.339705
32,54,0.341806
34,54,0.349066
36,54,0.363186
38,54,0.385919
40,54,0.418961
42,54,0.463825
44,54,0.52172
46,54,0.593439
48,54,0.679272
50,54,0.778942
52,54,0.891577
54,54,1.01572
56,54,1.14935
58,54,1.28999
60,54,1.43479
62,54,1.5806
64,54,1.72421
66,54,1.8624
68,54,1.99213
70,54,2.11067
72,54,2.21573
74,54,2.30558
76,54,2.37905
78,54,2.43566
80,54,2.47559
82,54,2.49963
84,54,2.50916
86,54,2.50607
88,54,2.49262
90,54,2.47134
92,54,2.44492
94,54,2.41602
96,54,2.38715
98,54,2.36054
100,54,2.33799
102,54,2.3208
104,54,2.30963
106,54,2.30453
108,54,2.30486
110,54,2.30938
112,54,2.31629
114,54,2.32335
116,54,2.32804
118,54,2.32769
120,54,2.31971
122,54,2.30169
124,54,2.27164
126,54,2.22807
128,54,2.17012
130,54,2.09758
132,54,2.01095
134,54,1.91139
136,54,1.80064
138,54,1.6809
140,54,1.55474
142,54,1.42492
144,54,1.29425
146,54,1.16545
148,54,1.04101
150,54,0.923095
152,54,0.813476
154,54,0.713475
156,54,0.623948
158,54,0.545296
160,54,0.4775
162,54,0.420164
164,54,0.372582
166,54,0.333803
168,54,0.302701
170,54,0.278045
172,54,0.258561
174,54,0.242996
176,54,0.230157
178,54,0.21896
180,54,0.208458
-180,56,0.231174
-178,56,0.221113
-176,56,0.210266
-174,56,0.19811
-172,56,0.184312
-170,56,0.168735
-168,56,0.15143
-166,56,0.132639
-164,56,0.112786
-162,56,0.0924735
-160,56,0.072469
-158,56,0.0536982
-156,56,0.0372295
-154,56,0.0242558
-152,56,0.0160714
-150,56,0.0140426
-148,56,0.0195712
-146,56,0.0340525
-144,56,0.0588267
-142,56,0.0951276
-140,56,0.144027
-138,56,0.206379
-136,56,0.282766
-134,56,0.373441
-132,56,0.478278
-130,56,0.596723
-128,56,0.727751
-126,56,0.869839
-124,56,1.02095
-122,56,1.17855
-120,56,1.33966
-118,56,1.50089
-116,56,1.65863
-114,56,1.80913
-112,56,1.94871
-110,56,2.07394
-108,56,2.18186
-106,56,2.27011
-104,56,2.33714
-102,56,2.38226
-100,56,2.40573
-98,56,2.40874
-96,56,2.39336
-94,56,2.36242
-92,56,2.31936
-90,56,2.26801
-88,56,2.21236
-86,56,2.15635
-84,56,2.10361
-82,56,2.05727
-80,56,2.01978
-78,56,1.99274
-76,56,1.97686
-74,56,1.97194
-72,56,1.97687
-70,56,1.98974
-68,56,2.00798
-66,56,2.02853
-64,56,2.04803
-62,56,2.06303
-60,56,2.07021
-58,56,2.06658
-56,56,2.04967
-54,56,2.01763
-52,56,1.96941
-50,56,1.9048
-48,56,1.82442
-46,56,1.72973
-44,56,1.62288
-42,56,1.50664
-40,56,1.38416
-38,56,1.25883
-36,56,1.13408
-34,56,1.01312
-32,56,0.898858
-30,56,0.793704
-28,56,0.699502
-26,56,0.617474
-24,56,0.548212
-22,56,0.491714
-20,56,0.447451
-18,56,0.414454
-16,56,0.391428
-14,56,0.376861
-12,56,0.369141
-10,56,0.366656
-8,56,0.367891
-6,56,0.371485
-4,56,0.376288
-2,56,0.381373
0,56,0.386045
2,56,0.389815
4,56,0.392373
6,56,0.393543
8,56,0.393247
10,56,0.391467
12,56,0.388218
14,56,0.383536
16,56,0.377484
18,56,0.370172
20,56,0.36179
22,56,0.352658
24,56,0.343269
26,56,0.334335
28,56,0.326823
30,56,0.321964
32,56,0.321239
34,56,0.326339
36,56,0.339086
38,56,0.361336
40,56,0.394855
42,56,0.441196
44,56,0.501569
46,56,0.576731
48,56,0.666902
50,56,0.771708
52,56,0.890164
54,56,1.02069
56,56,1.16116
58,56,1.30899
60,56,1.46125
62,56,1.61477
64,56,1.7663
66,56,1.91266
68,56,2.05084
70,56,2.17816
72,56,2.29239
74,56,2.3918
76,56,2.47526
78,56,2.54223
80,56,2.59281
82,56,2.62768
84,56,2.64807
86,56,2.65569
88,56,2.6526
90,56,2.64118
92,56,2.62391
94,56,2.60335
96,56,2.58189
98,56,2.5617
100,56,2.54453
102,56,2.53166
104,56,2.52375
106,56,2.52083
108,56,2.52226
110,56,2.52675
112,56,2.53246
114,56,2.53714
116,56,2.5382
118,56,2.53297
120,56,2.51884
122,56,2.49349
124,56,2.45497
126,56,2.40193
128,56,2.33367
130,56,2.25019
132,56,2.15221
134,56,2.0411
136,56,1.91884
138,56,1.78786
140,56,1.65091
142,56,1.5109
144,56,1.37076
146,56,1.2333
148,56,1.10104
150,56,0.976169
152,56,0.860432
154,56,0.755116
156,56,0.661027
158,56,0.578514
160,56,0.5075
162,56,0.447538
164,56,0.397875
166,56,0.357515
168,56,0.325291
170,56,0.299929
172,56,0.280112
174,56,0.26453
176,56,0.25193
178,56,0.241154
180,56,0.231174
-180,58,0.255945
-178,58,0.246494
-176,58,0.236097
-174,58,0.224153
-172,58,0.210257
-170,58,0.194208
-168,58,0.176006
-166,58,0.15586
-164,58,0.134178
-162,58,0.111562
-160,58,0.088805
-158,58,0.0668728
-156,58,0.0468925
-154,58,0.0301307
-152,58,0.0179674
-150,58,0.011863
-148,58,0.0133183
-146,58,0.0238286
-144,58,0.0448317
-142,58,0.0776528
-140,58,0.123447
-138,58,0.183142
-136,58,0.25738
-134,58,0.346462
-132,58,0.450297
-130,58,0.568353
-128,58,0.69962
-126,58,0.842576
-124,58,0.995186
-122,58,1.15491
-120,58,1.31877
-118,58,1.48338
-116,58,1.64514
-114,58,1.80031
-112,58,1.94524
-110,58,2.07652
-108,58,2.19119
-106,58,2.2869
-104,58,2.36207
-102,58,2.41597
-100,58,2.44879
-98,58,2.46165
-96,58,2.4565
-94,58,2.43608
-92,58,2.40372
-90,58,2.36313
-88,58,2.31824
-86,58,2.27289
-84,58,2.23065
-82,58,2.19455
-80,58,2.16694
-78,58,2.14931
-76,58,2.14223
-74,58,2.14529
-72,58,2.1572
-70,58,2.17585
-68,58,2.19845
-66,58,2.22177
-64,58,2.24229
-62,58,2.25649
-60,58,2.26102
-58,58,2.25293
-56,58,2.22982
-54,58,2.19003
-52,58,2.13271
-50,58,2.05787
-48,58,1.96643
-46,58,1.86008
-44,58,1.74127
-42,58,1.61302
-40,58,1.47874
-38,58,1.34204
-36,58,1.20653
-34,58,1.07561
-32,58,0.952319
-30,58,0.839163
-28,58,0.738059
-26,58,0.65026
-24,58,0.576356
-22,58,0.516309
-20,58,0.469519
-18,58,0.43492
-16,58,0.411091
-14,58,0.396377
-12,58,0.38901
-10,58,0.387216
-8,58,0.389316
-6,58,0.393795
-4,58,0.399361
-2,58,0.404964
0,58,0.409803
2,58,0.413307
4,58,0.415107
6,58,0.414992
8,58,0.412869
10,58,0.408728
12,58,0.402612
14,58,0.394603
16,58,0.384832
18,58,0.37349
20,58,0.360868
22,58,0.347396
24,58,0.333691
26,58,0.320594
28,58,0.309208
30,58,0.300895
32,58,0.297263
34,58,0.300115
36,58,0.311368
38,58,0.332948
40,58,0.366662
42,58,0.414072
44,58,0.476366
46,58,0.55425
48,58,0.647869
50,58,0.756762
52,58,0.87985
54,58,1.01547
56,58,1.16143
58,58,1.31512
60,58,1.47359
62,58,1.63372
64,58,1.79231
66,58,1.94625
68,58,2.09263
70,58,2.22886
72,58,2.35274
74,58,2.46256
76,58,2.55715
78,58,2.63588
80,58,2.69868
82,58,2.74602
84,58,2.77888
86,58,2.79869
88,58,2.80725
90,58,2.80668
92,58,2.79928
94,58,2.78742
96,58,2.77341
98,58,2.75936
100,58,2.74703
102,58,2.7377
104,58,2.73209
106,58,2.73025
108,58,2.73156
110,58,2.73476
112,58,2.73799
114,58,2.73896
116,58,2.73511
118,58,2.72374
120,58,2.70228
122,58,2.66845
124,58,2.62044
126,58,2.55704
128,58,2.47774
130,58,2.38278
132,58,2.27311
134,58,2.15038
136,58,2.0168
138,58,1.87501
140,58,1.72795
142,58,1.57869
144,58,1.43023
146,58,1.28542
148,58,1.1468
150,58,1.01651
152,58,0.89624
154,58,0.7872
156,58,0.690109
158,58,0.605226
160,58,0.532397
162,58,0.471103
164,58,0.420528
166,58,0.379627
168,58,0.347187
170,58,0.321892
172,58,0.302379
174,58,0.28729
176,58,0.275316
178,58,0.265234
180,58,0.255945
-180,60,0.282836
-178,60,0.274161
-176,60,0.264267
-174,60,0.252493
-172,60,0.238385
-170,60,0.221703
-168,60,0.202426
-166,60,0.18075
-164,60,0.15709
-162,60,0.132067
-160,60,0.106502
-158,60,0.0814022
-156,60,0.057945
-154,60,0.037454
-152,60,0.0213717
-150,60,0.0112255
-148,60,0.00858514
-146,60,0.0150157
-144,60,0.0320243
-142,60,0.0610035
-140,60,0.103173
-138,60,0.159522
-136,60,0.230749
-134,60,0.317211
-132,60,0.418866
-130,60,0.535232
-128,60,0.665346
-126,60,0.807736
-124,60,0.960422
-122,60,1.12092
-120,60,1.28631
-118,60,1.4533
-116,60,1.61834
-114,60,1.77776
-112,60,1.92798
-110,60,2.06563
-108,60,2.18776
-106,60,2.29199
-104,60,2.37667
-102,60,2.44095
-100,60,2.48488
-98,60,2.50939
-96,60,2.51625
-94,60,2.50799
-92,60,2.48777
-90,60,2.45915
-88,60,2.42592
-86,60,2.39183
-84,60,2.36035
-82,60,2.33447
-80,60,2.31643
-78,60,2.30764
-76,60,2.30853
-74,60,2.31857
-72,60,2.33628
-70,60,2.35937
-68,60,2.38488
-66,60,2.40941
-64,60,2.42935
-62,60,2.44112
-60,60,2.44138
-58,60,2.42727
-56,60,2.39655
-54,60,2.34777
-52,60,2.28033
-50,60,2.19452
-48,60,2.09153
-46,60,1.97336
-44,60,1.84271
-42,60,1.70284
-40,60,1.55737
-38,60,1.41011
-36,60,1.26482
-34,60,1.125
-32,60,0.993788
-30,60,0.87376
-28,60,0.766864
-26,60,0.674361
-24,60,0.596825
-22,60,0.534173
-20,60,0.485732
-18,60,0.450341
-16,60,0.42646
-14,60,0.412294
-12,60,0.405923
-10,60,0.40541
-8,60,0.408912
-6,60,0.414757
-4,60,0.421503
-2,60,0.427966
0,60,0.433236
2,60,0.436655
4,60,0.437791
6,60,0.436399
8,60,0.43238
10,60,0.425741
12,60,0.416568
14,60,0.405011
16,60,0.391284
18,60,0.375684
20,60,0.358618
22,60,0.340642
24,60,0.322504
26,60,0.305182
28,60,0.289904
30,60,0.278151
32,60,0.271637
34,60,0.272251
36,60,0.281972
38,60,0.302762
40,60,0.336437
42,60,0.38454
44,60,0.448214
46,60,0.528103
48,60,0.624279
50,60,0.736205
52,60,0.86274
54,60,1.00217
56,60,1.15231
58,60,1.31054
60,60,1.474
62,60,1.63963
64,60,1.80438
66,60,1.96524
68,60,2.11944
70,60,2.26446
72,60,2.39817
74,60,2.51882
76,60,2.62517
78,60,2.71641
80,60,2.79224
82,60,2.85284
84,60,2.89888
86,60,2.93144
88,60,2.95202
90,60,2.96246
92,60,2.96485
94,60,2.96141
96,60,2.95438
98,60,2.94585
100,60,2.93761
102,60,2.93102
104,60,2.92685
106,60,2.92523
108,60,2.92559
110,60,2.92668
112,60,2.92666
114,60,2.92322
116,60,2.91377
118,60,2.89563
120,60,2.86625
122,60,2.82342
124,60,2.76545
126,60,2.69131
128,60,2.6007
130,60,2.49411
132,60,2.37278
134,60,2.23861
136,60,2.09406
138,60,1.94203
140,60,1.78562
142,60,1.62802
144,60,1.47232
146,60,1.32139
148,60,1.17773
150,60,1.04343
152,60,0.920085
154,60,0.808785
156,60,0.710142
158,60,0.624309
160,60,0.551031
162,60,0.489703
164,60,0.439439
166,60,0.399129
168,60,0.367507
170,60,0.343206
172,60,0.324808
174,60,0.310899
176,60,0.300108
178,60,0.291144
180,60,0.282836
-180,62,0.311233
-178,62,0.303642
-176,62,0.294423
-174,62,0.282867
-172,62,0.268493
-170,62,0.25105
-168,62,0.230523
-166,62,0.207135
-164,62,0.181333
-162,62,0.153783
-160,62,0.125351
-158,62,0.0970956
-156,62,0.0702397
-154,62,0.0461523
-152,62,0.0263182
-150,62,0.0123036
-148,62,0.00571543
-146,62,0.00815467
-144,62,0.0211645
-142,62,0.0461751
-140,62,0.0844465
-138,62,0.137011
-136,62,0.204618
-134,62,0.287677
-132,62,0.38621
-130,62,0.499802
-128,62,0.627571
-126,62,0.768136
-124,62,0.919616
-122,62,1.07965
-120,62,1.24543
-118,62,1.41379
-116,62,1.58131
-114,62,1.74444
-112,62,1.89968
-110,62,2.04371
-108,62,2.17358
-106,62,2.28685
-104,62,2.38174
-102,62,2.45723
-100,62,2.51315
-98,62,2.55017
-96,62,2.56981
-94,62,2.57435
-92,62,2.56671
-90,62,2.5503
-88,62,2.52874
-86,62,2.50571
-84,62,2.48461
-82,62,2.46836
-80,62,2.45917
-78,62,2.45836
-76,62,2.46627
-74,62,2.48223
-72,62,2.50461
-70,62,2.53095
-68,62,2.55813
-66,62,2.58262
-64,62,2.60073
-62,62,2.60883
-60,62,2.60367
-58,62,2.58248
-56,62,2.54325
-54,62,2.48476
-52,62,2.4067
-50,62,2.30967
-48,62,2.19517
-46,62,2.06548
-44,62,1.92356
-42,62,1.77288
-40,62,1.61725
-38,62,1.4606
-36,62,1.3068
-34,62,1.15942
-32,62,1.02165
-30,62,0.896079
-28,62,0.784665
-26,62,0.688659
-24,62,0.608605
-22,62,0.544371
-20,62,0.49522
-18,62,0.459902
-16,62,0.436765
-14,62,0.423889
-12,62,0.419206
-10,62,0.420625
-8,62,0.426136
-6,62,0.433906
-4,62,0.442336
-2,62,0.450103
0,62,0.456173
2,62,0.459792
4,62,0.460464
6,62,0.457908
8,62,0.452022
10,62,0.442844
12,62,0.430518
14,62,0.415281
16,62,0.397456
18,62,0.377462
20,62,0.355844
22,62,0.333299
24,62,0.310718
26,62,0.289207
28,62,0.270117
30,62,0.255032
32,62,0.245744
34,62,0.244198
36,62,0.252402
38,62,0.272319
40,62,0.305743
42,62,0.354171
44,62,0.418688
46,62,0.499869
48,62,0.597717
50,62,0.711641
52,62,0.840464
54,62,0.982474
56,62,1.1355
58,62,1.29703
60,62,1.46428
62,62,1.63435
64,62,1.80433
66,62,1.97138
68,62,2.13284
70,62,2.28628
72,62,2.42959
74,62,2.56098
76,62,2.67904
78,62,2.78277
80,62,2.87158
82,62,2.9453
84,62,3.00425
86,62,3.04916
88,62,3.08121
90,62,3.10199
92,62,3.11339
94,62,3.11752
96,62,3.1166
98,62,3.11273
100,62,3.10778
102,62,3.10321
104,62,3.09988
106,62,3.098
108,62,3.09703
110,62,3.09576
112,62,3.09233
114,62,3.08439
116,62,3.06933
118,62,3.04445
120,62,3.00723
122,62,2.95552
124,62,2.88776
126,62,2.80309
128,62,2.70144
130,62,2.58357
132,62,2.45099
134,62,2.30589
136,62,2.15102
138,62,1.98947
140,62,1.82454
142,62,1.65954
144,62,1.49762
146,62,1.34165
148,62,1.1941
150,62,1.05696
152,62,0.931724
154,62,0.819371
156,62,0.720382
158,62,0.634795
160,62,0.562248
162,62,0.502047
164,62,0.453226
166,62,0.414607
168,62,0.384856
170,62,0.36254
172,62,0.346175
174,62,0.334269
176,62,0.325371
178,62,0.31811
180,62,0.311233
-180,64,0.339863
-178,64,0.333815
-176,64,0.325594
-174,64,0.314451
-172,64,0.299886
-170,64,0.281661
-168,64,0.2598
-166,64,0.23458
-164,64,0.206518
-162,64,0.176352
-160,64,0.145024
-158,64,0.113652
-156,64,0.0835139
-154,64,0.056018
-152,64,0.0326753
-150,64,0.015067
-148,64,0.00480653
-146,64,0.00349684
-144,64,0.0126825
-142,64,0.0337988
-140,64,0.0681178
-138,64,0.116694
-136,64,0.180312
-134,64,0.259432
-132,64,0.35414
-130,64,0.464108
-128,64,0.588556
-126,64,0.726227
-124,64,0.875384
-122,64,1.03382
-120,64,1.1989
-118,64,1.36764
-116,64,1.53677
-114,64,1.70289
-112,64,1.8626
-110,64,2.01263
-108,64,2.14999
-106,64,2.27216
-104,64,2.37719
-102,64,2.46384
-100,64,2.53166
-98,64,2.58102
-96,64,2.61315
-94,64,2.63006
-92,64,2.63446
-90,64,2.62956
-88,64,2.61889
-86,64,2.60603
-84,64,2.59436
-82,64,2.58676
-80,64,2.5854
-78,64,2.59156
-76,64,2.60549
-74,64,2.62638
-72,64,2.65248
-70,64,2.68114
-68,64,2.70909
-66,64,2.73269
-64,64,2.74817
-62,64,2.7519
-60,64,2.7407
-58,64,2.71198
-56,64,2.66392
-54,64,2.59561
-52,64,2.50704
-50,64,2.39915
-48,64,2.27372
-46,64,2.13333
-44,64,1.98117
-42,64,1.8209
-40,64,1.65648
-38,64,1.49192
-36,64,1.33113
-34,64,1.17774
-32,64,1.03491
-30,64,0.905241
-28,64,0.790658
-26,64,0.692389
-24,64,0.610943
-22,64,0.546144
-20,64,0.497197
-18,64,0.462777
-16,64,0.441141
-14,64,0.430256
-12,64,0.427922
-10,64,0.4319
-8,64,0.440024
-6,64,0.450295
-4,64,0.460953
-2,64,0.470523
0,64,0.47784
2,64,0.482043
4,64,0.48256
6,64,0.479072
8,64,0.471477
10,64,0.45985
12,64,0.444408
14,64,0.425491
16,64,0.403551
18,64,0.379154
20,64,0.352997
22,64,0.325934
24,64,0.299001
26,64,0.273437
28,64,0.2507
30,64,0.232459
32,64,0.220561
34,64,0.216973
36,64,0.223698
38,64,0.24267
40,64,0.275631
42,64,0.324013
44,64,0.388829
46,64,0.470585
48,64,0.569231
50,64,0.684142
52,64,0.814138
54,64,0.957545
56,64,1.11227
58,64,1.27591
60,64,1.44582
62,64,1.61929
64,64,1.79357
66,64,1.96597
68,64,2.13395
70,64,2.29515
72,64,2.44742
74,64,2.5889
76,64,2.71799
78,64,2.83343
80,64,2.9343
82,64,3.02011
84,64,3.0908
86,64,3.14678
88,64,3.18895
90,64,3.21868
92,64,3.23774
94,64,3.24819
96,64,3.25224
98,64,3.25209
100,64,3.2497
102,64,3.24662
104,64,3.24382
106,64,3.24157
108,64,3.23938
110,64,3.23599
112,64,3.22952
114,64,3.21758
116,64,3.19748
118,64,3.1665
120,64,3.12212
122,64,3.06226
124,64,2.98546
126,64,2.89105
128,64,2.77919
130,64,2.65088
132,64,2.50795
134,64,2.35285
136,64,2.18859
138,64,2.01849
140,64,1.84601
142,64,1.67459
144,64,1.50742
146,64,1.34737
148,64,1.19687
150,64,1.05782
152,64,0.931601
154,64,0.81908
156,64,0.720622
158,64,0.636156
160,64,0.565224
162,64,0.507048
164,64,0.460584
166,64,0.424584
168,64,0.397643
170,64,0.378248
172,64,0.364825
174,64,0.355788
176,64,0.34958
178,64,0.344722
180,64,0.339863
-180,66,0.366983
-178,66,0.363045
-176,66,0.356287
-174,66,0.345907
-172,66,0.331391
-170,66,0.312527
-168,66,0.289395
-166,66,0.262356
-164,66,0.232026
-162,66,0.199247
-160,66,0.165058
-158,66,0.130664
-156,66,0.0974063
-154,66,0.0667349
-152,66,0.0401781
-150,66,0.0193143
-148,66,0.00573813
-146,66,0.00102392
-144,66,0.0066851
-142,66,0.0241296
-140,66,0.0546125
-138,66,0.0991869
-136,66,0.158654
-134,66,0.233515
-132,66,0.323923
-130,66,0.42964
-128,66,0.550008
-126,66,0.683916
-124,66,0.829798
-122,66,0.985641
-120,66,1.14902
-118,66,1.31714
-116,66,1.48694
-114,66,1.65516
-112,66,1.8185
-110,66,1.97372
-108,66,2.1178
-106,66,2.24809
-104,66,2.36242
-102,66,2.45932
-100,66,2.53801
-98,66,2.59857
-96,66,2.64195
-94,66,2.6699
-92,66,2.68493
-90,66,2.69011
-88,66,2.68889
-86,66,2.68481
-84,66,2.68123
-82,66,2.68104
-80,66,2.68638
-78,66,2.69847
-76,66,2.71748
-74,66,2.74249
-72,66,2.77157
-70,66,2.80192
-68,66,2.83013
-66,66,2.85243
-64,66,2.86498
-62,66,2.86418
-60,66,2.84693
-58,66,2.81082
-56,66,2.75427
-54,66,2.67665
-52,66,2.57829
-50,66,2.46044
-48,66,2.32519
-46,66,2.17538
-44,66,2.01442
-42,66,1.84613
-40,66,1.67455
-38,66,1.50375
-36,66,1.33766
-34,66,1.17987
-32,66,1.03354
-30,66,0.901202
-28,66,0.784763
-26,66,0.685408
-24,66,0.60361
-22,66,0.539156
-20,66,0.491205
-18,66,0.458379
-16,66,0.438863
-14,66,0.430533
-12,66,0.43108
-10,66,0.438133
-8,66,0.449379
-6,66,0.462659
-4,66,0.476051
-2,66,0.487923
0,66,0.496966
2,66,0.502201
4,66,0.50297
6,66,0.498907
8,66,0.489905
10,66,0.476078
12,66,0.457724
14,66,0.435298
16,66,0.409394
18,66,0.380742
