Phi[deg],Theta[deg],re(rEPhi)[mV]
-118,44,2946.18
-116,44,3128.51
-114,44,3315.51
-112,44,3506.54
-110,44,3700.92
-108,44,3897.92
-106,44,4096.77
-104,44,4296.65
-102,44,4496.71
-100,44,4696.08
-98,44,4893.84
-96,44,5089.05
-94,44,5280.75
-92,44,5467.97
-90,44,5649.7
-88,44,5824.94
-86,44,5992.67
-84,44,6151.87
-82,44,6301.53
-80,44,6440.62
-78,44,6568.15
-76,44,6683.15
-74,44,6784.66
-72,44,6871.76
-70,44,6943.59
-68,44,6999.31
-66,44,7038.18
-64,44,7059.49
-62,44,7062.63
-60,44,7047.07
-58,44,7012.38
-56,44,6958.23
-54,44,6884.39
-52,44,6790.75
-50,44,6677.31
-48,44,6544.21
-46,44,6391.68
-44,44,6220.1
-42,44,6029.96
-40,44,5821.86
-38,44,5596.51
-36,44,5354.75
-34,44,5097.48
-32,44,4825.72
-30,44,4540.55
-28,44,4243.12
-26,44,3934.64
-24,44,3616.36
-22,44,3289.55
-20,44,2955.52
-18,44,2615.57
-16,44,2271
-14,44,1923.09
-12,44,1573.1
-10,44,1222.23
-8,44,871.675
-6,44,522.543
-4,44,175.9
-2,44,-167.256
0,44,-505.992
2,44,-839.445
4,44,-1166.82
6,44,-1487.41
8,44,-1800.54
10,44,-2105.65
12,44,-2402.21
14,44,-2689.79
16,44,-2967.97
18,44,-3236.44
20,44,-3494.92
22,44,-3743.15
24,44,-3980.97
26,44,-4208.22
28,44,-4424.78
30,44,-4630.57
32,44,-4825.53
34,44,-5009.63
36,44,-5182.87
38,44,-5345.25
40,44,-5496.8
42,44,-5637.55
44,44,-5767.56
46,44,-5886.9
48,44,-5995.64
50,44,-6093.88
52,44,-6181.71
54,44,-6259.26
56,44,-6326.65
58,44,-6384.02
60,44,-6431.51
62,44,-6469.3
64,44,-6497.56
66,44,-6516.48
68,44,-6526.25
70,44,-6527.1
72,44,-6519.23
74,44,-6502.88
76,44,-6478.29
78,44,-6445.7
80,44,-6405.34
82,44,-6357.47
84,44,-6302.34
86,44,-6240.17
88,44,-6171.21
90,44,-6095.7
92,44,-6013.84
94,44,-5925.86
96,44,-5831.96
98,44,-5732.34
100,44,-5627.18
102,44,-5516.66
104,44,-5400.94
106,44,-5280.21
108,44,-5154.61
110,44,-5024.31
112,44,-4889.49
114,44,-4750.32
116,44,-4606.98
118,44,-4459.68
120,44,-4308.64
122,44,-4154.12
124,44,-3996.37
126,44,-3835.7
128,44,-3672.44
130,44,-3506.96
132,44,-3339.65
134,44,-3170.93
136,44,-3001.27
138,44,-2831.15
140,44,-2661.09
142,44,-2491.61
144,44,-2323.26
146,44,-2156.6
148,44,-1992.17
150,44,-1830.54
152,44,-1672.23
154,44,-1517.76
156,44,-1367.62
158,44,-1222.26
160,44,-1082.06
162,44,-947.385
164,44,-818.518
166,44,-695.683
168,44,-579.032
170,44,-468.644
172,44,-364.519
174,44,-266.58
176,44,-174.672
178,44,-88.5578
180,44,-7.92669
-180,46,231.421
-178,46,295.947
-176,46,355.271
-174,46,409.948
-172,46,460.598
-170,46,507.895
-168,46,552.557
-166,46,595.344
-164,46,637.041
-162,46,678.452
-160,46,720.391
-158,46,763.668
-156,46,809.084
-154,46,857.417
-152,46,909.416
-150,46,965.789
-148,46,1027.2
-146,46,1094.25
-144,46,1167.48
-142,46,1247.36
-140,46,1334.31
-138,46,1428.65
-136,46,1530.61
-134,46,1640.36
-132,46,1757.99
-130,46,1883.49
-128,46,2016.78
-126,46,2157.7
-124,46,2305.99
-122,46,2461.35
-120,46,2623.39
-118,46,2791.65
-116,46,2965.61
-114,46,3144.69
-112,46,3328.27
-110,46,3515.64
-108,46,3706.08
-106,46,3898.81
-104,46,4093.01
-102,46,4287.83
-100,46,4482.37
-98,46,4675.72
-96,46,4866.94
-94,46,5055.04
-92,46,5239.05
-90,46,5417.94
-88,46,5590.7
-86,46,5756.29
-84,46,5913.67
-82,46,6061.8
-80,46,6199.63
-78,46,6326.16
-76,46,6440.36
-74,46,6541.25
-72,46,6627.88
-70,46,6699.35
-68,46,6754.8
-66,46,6793.43
-64,46,6814.5
-62,46,6817.38
-60,46,6801.51
-58,46,6766.41
-56,46,6711.74
-54,46,6637.25
-52,46,6542.81
-50,46,6428.41
-48,46,6294.19
-46,46,6140.38
-44,46,5967.38
-42,46,5775.67
-40,46,5565.9
-38,46,5338.8
-36,46,5095.23
-34,46,4836.15
-32,46,4562.61
-30,46,4275.73
-28,46,3976.72
-26,46,3666.83
-24,46,3347.37
-22,46,3019.65
-20,46,2685.04
-18,46,2344.87
-16,46,2000.5
-14,46,1653.24
-12,46,1304.38
-10,46,955.182
-8,46,606.83
-6,46,260.472
-4,46,-82.8149
-2,46,-422.02
0,46,-756.206
2,46,-1084.51
4,46,-1406.14
6,46,-1720.39
8,46,-2026.62
10,46,-2324.27
12,46,-2612.83
14,46,-2891.89
16,46,-3161.07
18,46,-3420.07
20,46,-3668.64
22,46,-3906.57
24,46,-4133.71
26,46,-4349.93
28,46,-4555.16
30,46,-4749.33
32,46,-4932.44
34,46,-5104.47
36,46,-5265.45
38,46,-5415.41
40,46,-5554.42
42,46,-5682.53
44,46,-5799.83
46,46,-5906.42
48,46,-6002.4
50,46,-6087.89
52,46,-6163
54,46,-6227.9
56,46,-6282.71
58,46,-6327.61
60,46,-6362.77
62,46,-6388.37
64,46,-6404.63
66,46,-6411.73
68,46,-6409.91
70,46,-6399.4
72,46,-6380.43
74,46,-6353.26
76,46,-6318.13
78,46,-6275.31
80,46,-6225.05
82,46,-6167.62
84,46,-6103.26
86,46,-6032.23
88,46,-5954.77
90,46,-5871.12
92,46,-5781.5
94,46,-5686.13
96,46,-5585.21
98,46,-5478.93
100,46,-5367.46
102,46,-5250.99
104,46,-5129.66
106,46,-5003.63
108,46,-4873.05
110,46,-4738.07
112,46,-4598.84
114,46,-4455.54
116,46,-4308.32
118,46,-4157.38
120,46,-4002.93
122,46,-3845.21
124,46,-3684.49
126,46,-3521.07
128,46,-3355.27
130,46,-3187.46
132,46,-3018.05
134,46,-2847.48
136,46,-2676.23
138,46,-2504.8
140,46,-2333.73
142,46,-2163.58
144,46,-1994.92
146,46,-1828.34
148,46,-1664.43
150,46,-1503.77
152,46,-1346.94
154,46,-1194.48
156,46,-1046.9
158,46,-904.695
160,46,-768.276
162,46,-638.019
164,46,-514.23
166,46,-397.146
168,46,-286.929
170,46,-183.66
172,46,-87.3398
174,46,2.11718
176,46,84.8803
178,46,161.203
180,46,231.421
-180,48,455.518
-178,48,509.584
-176,48,557.922
-174,48,601.126
-172,48,639.851
-170,48,674.815
-168,48,706.781
-166,48,736.554
-164,48,764.968
-162,48,792.878
-160,48,821.147
-158,48,850.637
-156,48,882.198
-154,48,916.658
-152,48,954.814
-150,48,997.42
-148,48,1045.18
-146,48,1098.74
-144,48,1158.69
-142,48,1225.53
-140,48,1299.7
-138,48,1381.56
-136,48,1471.37
-134,48,1569.31
-132,48,1675.5
-130,48,1789.94
-128,48,1912.56
-126,48,2043.21
-124,48,2181.65
-122,48,2327.57
-120,48,2480.6
-118,48,2640.26
-116,48,2806.05
-114,48,2977.39
-112,48,3153.63
-110,48,3334.09
-108,48,3518.04
-106,48,3704.69
-104,48,3893.22
-102,48,4082.77
-100,48,4272.45
-98,48,4461.34
-96,48,4648.49
-94,48,4832.91
-92,48,5013.61
-90,48,5189.56
-88,48,5359.74
-86,48,5523.08
-84,48,5678.54
-82,48,5825.05
-80,48,5961.55
-78,48,6087
-76,48,6200.36
-74,48,6300.6
-72,48,6386.76
-70,48,6457.89
-68,48,6513.1
-66,48,6551.56
-64,48,6572.51
-62,48,6575.26
-60,48,6559.23
-58,48,6523.92
-56,48,6468.96
-54,48,6394.07
-52,48,6299.12
-50,48,6184.08
-48,48,6049.09
-46,48,5894.39
-44,48,5720.37
-42,48,5527.54
-40,48,5316.56
-38,48,5088.2
-36,48,4843.34
-34,48,4582.97
-32,48,4308.19
-30,48,4020.17
-28,48,3720.15
-26,48,3409.44
-24,48,3089.38
-22,48,2761.35
-20,48,2426.74
-18,48,2086.95
-16,48,1743.36
-14,48,1397.31
-12,48,1050.15
-10,48,703.13
-8,48,357.488
-6,48,14.3786
-4,48,-325.107
-2,48,-659.952
0,48,-989.215
2,48,-1312.04
4,48,-1627.63
6,48,-1935.3
8,48,-2234.42
10,48,-2524.45
12,48,-2804.9
14,48,-3075.37
16,48,-3335.52
18,48,-3585.08
20,48,-3823.81
22,48,-4051.54
24,48,-4268.14
26,48,-4473.53
28,48,-4667.64
30,48,-4850.47
32,48,-5022.01
34,48,-5182.29
36,48,-5331.37
38,48,-5469.31
40,48,-5596.19
42,48,-5712.11
44,48,-5817.18
46,48,-5911.52
48,48,-5995.26
50,48,-6068.55
52,48,-6131.52
54,48,-6184.36
56,48,-6227.22
58,48,-6260.3
60,48,-6283.8
62,48,-6297.91
64,48,-6302.87
66,48,-6298.9
68,48,-6286.24
70,48,-6265.14
72,48,-6235.86
74,48,-6198.67
76,48,-6153.83
78,48,-6101.62
80,48,-6042.3
82,48,-5976.15
84,48,-5903.43
86,48,-5824.4
88,48,-5739.3
90,48,-5648.39
92,48,-5551.87
94,48,-5449.97
96,48,-5342.87
98,48,-5230.77
100,48,-5113.84
102,48,-4992.22
104,48,-4866.07
106,48,-4735.53
108,48,-4600.73
110,48,-4461.8
112,48,-4318.89
114,48,-4172.13
116,48,-4021.69
118,48,-3867.75
120,48,-3710.5
122,48,-3550.17
124,48,-3387.03
126,48,-3221.36
128,48,-3053.5
130,48,-2883.82
132,48,-2712.74
134,48,-2540.7
136,48,-2368.21
138,48,-2195.79
140,48,-2024
142,48,-1853.42
144,48,-1684.66
146,48,-1518.34
148,48,-1355.09
150,48,-1195.51
152,48,-1040.22
154,48,-889.795
156,48,-744.779
158,48,-605.68
160,48,-472.95
162,48,-346.98
164,48,-228.097
166,48,-116.551
168,48,-12.51
170,48,83.9387
172,48,172.798
174,48,254.159
176,48,328.205
178,48,395.205
180,48,455.518
-180,50,663.059
-178,50,707.263
-176,50,745.256
-174,50,777.662
-172,50,805.175
-170,50,828.549
-168,50,848.588
-166,50,866.14
-164,50,882.084
-162,50,897.318
-160,50,912.751
-158,50,929.292
-156,50,947.836
-154,50,969.257
-152,50,994.394
-150,50,1024.04
-148,50,1058.95
-146,50,1099.8
-144,50,1147.22
-142,50,1201.73
-140,50,1263.82
-138,50,1333.85
-136,50,1412.13
-134,50,1498.86
-132,50,1594.15
-130,50,1698.04
-128,50,1810.47
-126,50,1931.29
-124,50,2060.28
-122,50,2197.12
-120,50,2341.44
-118,50,2492.79
-116,50,2650.64
-114,50,2814.43
-112,50,2983.51
-110,50,3157.19
-108,50,3334.74
-106,50,3515.37
-104,50,3698.27
-102,50,3882.57
-100,50,4067.38
-98,50,4251.78
-96,50,4434.8
-94,50,4615.48
-92,50,4792.79
-90,50,4965.72
-88,50,5133.21
-86,50,5294.22
-84,50,5447.67
-82,50,5592.48
-80,50,5727.57
-78,50,5851.87
-76,50,5964.33
-74,50,6063.89
-72,50,6149.56
-70,50,6220.36
-68,50,6275.37
-66,50,6313.73
-64,50,6334.63
-62,50,6337.38
-60,50,6321.34
-58,50,6286.01
-56,50,6230.97
-54,50,6155.95
-52,50,6060.77
-50,50,5945.43
-48,50,5810.02
-46,50,5654.82
-44,50,5480.2
-42,50,5286.7
-40,50,5075
-38,50,4845.87
-36,50,4600.25
-34,50,4339.15
-32,50,4063.7
-30,50,3775.12
-28,50,3474.7
-26,50,3163.77
-24,50,2843.74
-22,50,2516.01
-20,50,2182.02
-18,50,1843.21
-16,50,1500.98
-14,50,1156.73
-12,50,811.808
-10,50,467.512
-8,50,125.081
-6,50,-214.309
-4,50,-549.562
-2,50,-879.653
0,50,-1203.64
2,50,-1520.68
4,50,-1829.98
6,50,-2130.86
8,50,-2422.71
10,50,-2705
12,50,-2977.28
14,50,-3239.16
16,50,-3490.32
18,50,-3730.51
20,50,-3959.53
22,50,-4177.23
24,50,-4383.52
26,50,-4578.33
28,50,-4761.63
30,50,-4933.43
32,50,-5093.77
34,50,-5242.71
36,50,-5380.32
38,50,-5506.69
40,50,-5621.93
42,50,-5726.18
44,50,-5819.56
46,50,-5902.22
48,50,-5974.31
50,50,-6036
52,50,-6087.48
54,50,-6128.92
56,50,-6160.52
58,50,-6182.48
60,50,-6195.04
62,50,-6198.42
64,50,-6192.85
66,50,-6178.6
68,50,-6155.91
70,50,-6125.05
72,50,-6086.31
74,50,-6039.96
76,50,-5986.28
78,50,-5925.55
80,50,-5858.07
82,50,-5784.1
84,50,-5703.92
86,50,-5617.79
88,50,-5525.96
90,50,-5428.67
92,50,-5326.15
94,50,-5218.59
96,50,-5106.2
98,50,-4989.14
100,50,-4867.58
102,50,-4741.65
104,50,-4611.49
106,50,-4477.23
108,50,-4338.98
110,50,-4196.85
112,50,-4050.96
114,50,-3901.46
116,50,-3748.47
118,50,-3592.15
120,50,-3432.71
122,50,-3270.35
124,50,-3105.33
126,50,-2937.94
128,50,-2768.51
130,50,-2597.42
132,50,-2425.08
134,50,-2251.98
136,50,-2078.61
138,50,-1905.52
140,50,-1733.3
142,50,-1562.56
144,50,-1393.93
146,50,-1228.07
148,50,-1065.63
150,50,-907.253
152,50,-753.584
154,50,-605.232
156,50,-462.775
158,50,-326.743
160,50,-197.615
162,50,-75.8034
164,50,38.3505
166,50,144.584
168,50,242.719
170,50,332.668
172,50,414.434
174,50,488.116
176,50,553.907
178,50,612.096
180,50,663.059
-180,52,852.975
-178,52,887.961
-176,52,916.299
-174,52,938.64
-172,52,955.711
-170,52,968.299
-168,52,977.246
-166,52,983.437
-164,52,987.79
-162,52,991.243
-160,52,994.747
-158,52,999.25
-156,52,1005.69
-154,52,1014.97
-152,52,1027.99
-150,52,1045.56
-148,52,1068.48
-146,52,1097.46
-144,52,1133.15
-142,52,1176.12
-140,52,1226.87
-138,52,1285.8
-136,52,1353.23
-134,52,1429.38
-132,52,1514.39
-130,52,1608.29
-128,52,1711.05
-126,52,1822.51
-124,52,1942.48
-122,52,2070.63
-120,52,2206.61
-118,52,2349.95
-116,52,2500.14
-114,52,2656.61
-112,52,2818.72
-110,52,2985.79
-108,52,3157.07
-106,52,3331.78
-104,52,3509.11
-102,52,3688.2
-100,52,3868.16
-98,52,4048.05
-96,52,4226.92
-94,52,4403.79
-92,52,4577.66
-90,52,4747.48
-88,52,4912.22
-86,52,5070.8
-84,52,5222.15
-82,52,5365.17
-80,52,5498.77
-78,52,5621.85
-76,52,5733.35
-74,52,5832.2
-72,52,5917.35
-70,52,5987.82
-68,52,6042.65
-66,52,6080.95
-64,52,6101.89
-62,52,6104.74
-60,52,6088.84
-58,52,6053.66
-56,52,5998.76
-54,52,5923.84
-52,52,5828.73
-50,52,5713.4
-48,52,5577.94
-46,52,5422.62
-44,52,5247.83
-42,52,5054.12
-40,52,4842.18
-38,52,4612.81
-36,52,4366.97
-34,52,4105.71
-32,52,3830.19
-30,52,3541.66
-28,52,3241.45
-26,52,2930.94
-24,52,2611.56
-22,52,2284.76
-20,52,1952.02
-18,52,1614.8
-16,52,1274.55
-14,52,932.68
-12,52,590.562
-10,52,249.516
-8,52,-89.2044
-6,52,-424.417
-4,52,-755.017
-2,52,-1079.98
0,52,-1398.37
2,52,-1709.34
4,52,-2012.13
6,52,-2306.05
8,52,-2590.51
10,52,-2865
12,52,-3129.09
14,52,-3382.42
16,52,-3624.68
18,52,-3855.65
20,52,-4075.15
22,52,-4283.07
24,52,-4479.32
26,52,-4663.86
28,52,-4836.71
30,52,-4997.89
32,52,-5147.47
34,52,-5285.52
36,52,-5412.14
38,52,-5527.47
40,52,-5631.63
42,52,-5724.78
44,52,-5807.06
46,52,-5878.66
48,52,-5939.76
50,52,-5990.53
52,52,-6031.2
54,52,-6061.95
56,52,-6083.02
58,52,-6094.64
60,52,-6097.04
62,52,-6090.48
64,52,-6075.21
66,52,-6051.51
68,52,-6019.64
70,52,-5979.9
72,52,-5932.58
74,52,-5877.96
76,52,-5816.35
78,52,-5748.03
80,52,-5673.31
82,52,-5592.45
84,52,-5505.74
86,52,-5413.44
88,52,-5315.81
90,52,-5213.07
92,52,-5105.45
94,52,-4993.15
96,52,-4876.34
98,52,-4755.2
100,52,-4629.86
102,52,-4500.46
104,52,-4367.11
106,52,-4229.91
108,52,-4088.97
110,52,-3944.38
112,52,-3796.24
114,52,-3644.67
116,52,-3489.79
118,52,-3331.74
120,52,-3170.71
122,52,-3006.89
124,52,-2840.54
126,52,-2671.95
128,52,-2501.43
130,52,-2329.39
132,52,-2156.23
134,52,-1982.45
136,52,-1808.57
138,52,-1635.16
140,52,-1462.82
142,52,-1292.19
144,52,-1123.93
146,52,-958.725
148,52,-797.26
150,52,-640.216
152,52,-488.261
154,52,-342.035
156,52,-202.144
158,52,-69.1442
160,52,56.4642
162,52,174.249
164,52,283.854
166,52,385.005
168,52,477.518
170,52,561.302
172,52,636.364
174,52,702.809
176,52,760.842
178,52,810.764
180,52,852.975
-180,54,1024.44
-178,54,1050.89
-176,54,1070.3
-174,54,1083.36
-172,54,1090.81
-170,54,1093.47
-168,54,1092.21
-166,54,1087.96
-164,54,1081.66
-162,54,1074.29
-160,54,1066.83
-158,54,1060.26
-156,54,1055.57
-154,54,1053.68
-152,54,1055.53
-150,54,1061.97
-148,54,1073.81
-146,54,1091.81
-144,54,1116.65
-142,54,1148.91
-140,54,1189.13
-138,54,1237.72
-136,54,1295.02
-134,54,1361.28
-132,54,1436.64
-130,54,1521.15
-128,54,1614.79
-126,54,1717.42
-124,54,1828.83
-122,54,1948.72
-120,54,2076.74
-118,54,2212.42
-116,54,2355.25
-114,54,2504.67
-112,54,2660.04
-110,54,2820.67
-108,54,2985.84
-106,54,3154.76
-104,54,3326.61
-102,54,3500.55
-100,54,3675.67
-98,54,3851.06
-96,54,4025.77
-94,54,4198.81
-92,54,4369.18
-90,54,4535.84
-88,54,4697.75
-86,54,4853.82
-84,54,5002.98
-82,54,5144.12
-80,54,5276.14
-78,54,5397.94
-76,54,5508.41
-74,54,5606.48
-72,54,5691.08
-70,54,5761.2
-68,54,5815.86
-66,54,5854.13
-64,54,5875.18
-62,54,5878.22
-60,54,5862.59
-58,54,5827.72
-56,54,5773.16
-54,54,5698.59
-52,54,5603.82
-50,54,5488.8
-48,54,5353.64
-46,54,5198.59
-44,54,5024.06
-42,54,4830.6
-40,54,4618.91
-38,54,4389.83
-36,54,4144.33
-34,54,3883.48
-32,54,3608.49
-30,54,3320.63
-28,54,3021.27
-26,54,2711.82
-24,54,2393.74
-22,54,2068.52
-20,54,1737.67
-18,54,1402.68
-16,54,1065.01
-14,54,726.103
-12,54,387.35
-10,54,50.0822
-8,54,-284.439
-6,54,-615.025
-4,54,-940.57
-2,54,-1260.05
0,54,-1572.55
2,54,-1877.2
4,54,-2173.28
6,54,-2460.1
8,54,-2737.1
10,54,-3003.77
12,54,-3259.71
14,54,-3504.57
16,54,-3738.08
18,54,-3960.02
20,54,-4170.26
22,54,-4368.67
24,54,-4555.22
26,54,-4729.89
28,54,-4892.7
30,54,-5043.71
32,54,-5183
34,54,-5310.69
36,54,-5426.88
38,54,-5531.74
40,54,-5625.42
42,54,-5708.09
44,54,-5779.93
46,54,-5841.15
48,54,-5891.94
50,54,-5932.52
52,54,-5963.11
54,54,-5983.94
56,54,-5995.27
58,54,-5997.33
60,54,-5990.39
62,54,-5974.73
64,54,-5950.61
66,54,-5918.34
68,54,-5878.19
70,54,-5830.47
72,54,-5775.49
74,54,-5713.54
76,54,-5644.93
78,54,-5569.97
80,54,-5488.95
82,54,-5402.15
84,54,-5309.87
86,54,-5212.35
88,54,-5109.85
90,54,-5002.59
92,54,-4890.8
94,54,-4774.65
96,54,-4654.33
98,54,-4529.97
100,54,-4401.71
102,54,-4269.66
104,54,-4133.92
106,54,-3994.58
108,54,-3851.7
110,54,-3705.38
112,54,-3555.7
114,54,-3402.74
116,54,-3246.61
118,54,-3087.45
120,54,-2925.42
122,54,-2760.72
124,54,-2593.58
126,54,-2424.29
128,54,-2253.17
130,54,-2080.62
132,54,-1907.08
134,54,-1733.02
136,54,-1559
138,54,-1385.6
140,54,-1213.45
142,54,-1043.21
144,54,-875.567
146,54,-711.235
148,54,-550.928
150,54,-395.357
152,54,-245.217
154,54,-101.177
156,54,36.1323
158,54,166.13
160,54,288.298
162,54,402.185
164,54,507.423
166,54,603.729
168,54,690.912
170,54,768.881
172,54,837.645
174,54,897.318
176,54,948.113
178,54,990.347
180,54,1024.44
-180,56,1176.85
-178,56,1195.49
-176,56,1206.74
-174,56,1211.33
-172,56,1210.01
-170,56,1203.65
-168,56,1193.12
-166,56,1179.39
-164,56,1163.43
-162,56,1146.23
-160,56,1128.83
-158,56,1112.22
-156,56,1097.41
-154,56,1085.37
-152,56,1077.05
-150,56,1073.33
-148,56,1075.07
-146,56,1083.03
-144,56,1097.92
-142,56,1120.35
-140,56,1150.87
-138,56,1189.92
-136,56,1237.86
-134,56,1294.94
-132,56,1361.32
-130,56,1437.08
-128,56,1522.19
-126,56,1616.52
-124,56,1719.87
-122,56,1831.96
-120,56,1952.42
-118,56,2080.81
-116,56,2216.61
-114,56,2359.27
-112,56,2508.14
-110,56,2662.56
-108,56,2821.78
-106,56,2985.05
-104,56,3151.53
-102,56,3320.39
-100,56,3490.74
-98,56,3661.66
-96,56,3832.21
-94,56,4001.4
-92,56,4168.23
-90,56,4331.67
-88,56,4490.67
-86,56,4644.16
-84,56,4791.05
-82,56,4930.23
-80,56,5060.58
-78,56,5181
-76,56,5290.38
-74,56,5387.6
-72,56,5471.61
-70,56,5541.34
-68,56,5595.82
-66,56,5634.08
-64,56,5655.27
-62,56,5658.58
-60,56,5643.33
-58,56,5608.92
-56,56,5554.88
-54,56,5480.87
-52,56,5386.69
-50,56,5272.29
-48,56,5137.77
-46,56,4983.38
-44,56,4809.53
-42,56,4616.78
-40,56,4405.84
-38,56,4177.58
-36,56,3932.97
-34,56,3673.13
-32,56,3399.27
-30,56,3112.71
-28,56,2814.83
-26,56,2507.09
-24,56,2190.97
-22,56,1867.99
-20,56,1539.67
-18,56,1207.53
-16,56,873.052
-14,56,537.699
-12,56,202.868
-10,56,-130.102
-8,56,-459.944
-6,56,-785.469
-4,56,-1105.57
-2,56,-1419.24
0,56,-1725.56
2,56,-2023.68
4,56,-2312.88
6,56,-2592.51
8,56,-2862
10,56,-3120.87
12,56,-3368.74
14,56,-3605.27
16,56,-3830.21
18,56,-4043.38
20,56,-4244.63
22,56,-4433.89
24,56,-4611.12
26,56,-4776.34
28,56,-4929.58
30,56,-5070.93
32,56,-5200.48
34,56,-5318.36
36,56,-5424.73
38,56,-5519.74
40,56,-5603.58
42,56,-5676.45
44,56,-5738.54
46,56,-5790.09
48,56,-5831.31
50,56,-5862.44
52,56,-5883.74
54,56,-5895.45
56,56,-5897.83
58,56,-5891.18
60,56,-5875.76
62,56,-5851.86
64,56,-5819.78
66,56,-5779.83
68,56,-5732.32
70,56,-5677.55
72,56,-5615.84
74,56,-5547.51
76,56,-5472.87
78,56,-5392.22
80,56,-5305.87
82,56,-5214.11
84,56,-5117.2
86,56,-5015.42
88,56,-4909
90,56,-4798.16
92,56,-4683.11
94,56,-4564.03
96,56,-4441.07
98,56,-4314.36
100,56,-4184.02
102,56,-4050.15
104,56,-3912.81
106,56,-3772.08
108,56,-3628.02
110,56,-3480.68
112,56,-3330.13
114,56,-3176.44
116,56,-3019.7
118,56,-2860.03
120,56,-2697.58
122,56,-2532.54
124,56,-2365.13
126,56,-2195.64
128,56,-2024.39
130,56,-1851.79
132,56,-1678.27
134,56,-1504.34
136,56,-1330.55
138,56,-1157.5
140,56,-985.851
142,56,-816.283
144,56,-649.513
146,56,-486.276
148,56,-327.314
150,56,-173.364
152,56,-25.1485
154,56,116.638
156,56,251.342
158,56,378.364
160,56,497.166
162,56,607.284
164,56,708.339
166,56,800.039
168,56,882.192
170,56,954.707
172,56,1017.59
174,56,1070.98
176,56,1115.08
178,56,1150.22
180,56,1176.85
-180,58,1309.86
-178,58,1321.42
-176,58,1325.31
-174,58,1322.27
-172,58,1313.09
-170,58,1298.63
-168,58,1279.8
-166,58,1257.59
-164,58,1232.99
-162,58,1207.01
-160,58,1180.71
-158,58,1155.12
-156,58,1131.25
-154,58,1110.1
-152,58,1092.65
-150,58,1079.81
-148,58,1072.44
-146,58,1071.33
-144,58,1077.21
-142,58,1090.71
-140,58,1112.4
-138,58,1142.74
-136,58,1182.1
-134,58,1230.74
-132,58,1288.85
-130,58,1356.5
-128,58,1433.68
-126,58,1520.28
-124,58,1616.1
-122,58,1720.85
-120,58,1834.19
-118,58,1955.67
-116,58,2084.79
-114,58,2220.98
-112,58,2363.63
-110,58,2512.06
-108,58,2665.54
-106,58,2823.31
-104,58,2984.55
-102,58,3148.44
-100,58,3314.08
-98,58,3480.56
-96,58,3646.96
-94,58,3812.28
-92,58,3975.55
-90,58,4135.73
-88,58,4291.77
-86,58,4442.6
-84,58,4587.13
-82,58,4724.25
-80,58,4852.85
-78,58,4971.81
-76,58,5079.99
-74,58,5176.3
-72,58,5259.64
-70,58,5328.95
-68,58,5383.21
-66,58,5421.47
-64,58,5442.82
-62,58,5446.46
-60,58,5431.67
-58,58,5397.83
-56,58,5344.48
-54,58,5271.24
-52,58,5177.9
-50,58,5064.41
-48,58,4930.86
-46,58,4777.49
-44,58,4604.73
-42,58,4413.14
-40,58,4203.45
-38,58,3976.52
-36,58,3733.36
-34,58,3475.11
-32,58,3203
-30,58,2918.36
-28,58,2622.62
-26,58,2317.23
-24,58,2003.72
-22,58,1683.63
-20,58,1358.48
-18,58,1029.82
-16,58,699.152
-14,58,367.931
-12,58,37.5685
-10,58,-290.595
-8,58,-615.291
-6,58,-935.337
-4,58,-1249.63
-2,58,-1557.18
0,58,-1857.06
2,58,-2148.46
4,58,-2430.66
6,58,-2703.01
8,58,-2964.99
10,58,-3216.12
12,58,-3456.02
14,58,-3684.4
16,58,-3901.01
18,58,-4105.68
20,58,-4298.29
22,58,-4478.77
24,58,-4647.12
26,58,-4803.36
28,58,-4947.54
30,58,-5079.76
32,58,-5200.14
34,58,-5308.84
36,58,-5406
38,58,-5491.83
40,58,-5566.52
42,58,-5630.29
44,58,-5683.36
46,58,-5725.98
48,58,-5758.4
50,58,-5780.88
52,58,-5793.68
54,58,-5797.08
56,58,-5791.38
58,58,-5776.86
60,58,-5753.82
62,58,-5722.58
64,58,-5683.45
66,58,-5636.75
68,58,-5582.8
70,58,-5521.92
72,58,-5454.45
74,58,-5380.69
76,58,-5300.98
78,58,-5215.62
80,58,-5124.91
82,58,-5029.14
84,58,-4928.57
86,58,-4823.48
88,58,-4714.07
90,58,-4600.58
92,58,-4483.19
94,58,-4362.06
96,58,-4237.34
98,58,-4109.13
100,58,-3977.53
102,58,-3842.63
104,58,-3704.47
106,58,-3563.1
108,58,-3418.56
110,58,-3270.89
112,58,-3120.14
114,58,-2966.35
116,58,-2809.6
118,58,-2650.01
120,58,-2487.69
122,58,-2322.83
124,58,-2155.66
126,58,-1986.45
128,58,-1815.54
130,58,-1643.32
132,58,-1470.24
134,58,-1296.82
136,58,-1123.62
138,58,-951.267
140,58,-780.433
142,58,-611.826
144,58,-446.184
146,58,-284.267
148,58,-126.841
150,58,25.3319
152,58,171.506
154,58,310.965
156,58,443.036
158,58,567.103
160,58,682.611
162,58,789.088
164,58,886.143
166,58,973.483
168,58,1050.91
170,58,1118.34
172,58,1175.78
174,58,1223.37
176,58,1261.33
178,58,1290.02
180,58,1309.86
-180,60,1423.34
-178,60,1428.57
-176,60,1425.92
-174,60,1416.12
-172,60,1399.98
-170,60,1378.37
-168,60,1352.24
-166,60,1322.57
