Phi[deg],Theta[deg],re(rEPhi)[mV]
62,34,7558.7
64,34,7637.83
66,34,7689.12
68,34,7711.55
70,34,7704.23
72,34,7666.48
74,34,7597.8
76,34,7497.99
78,34,7367.1
80,34,7205.54
82,34,7014.04
84,34,6793.68
86,34,6545.94
88,34,6272.65
90,34,5976.02
92,34,5658.61
94,34,5323.29
96,34,4973.27
98,34,4612
100,34,4243.16
102,34,3870.61
104,34,3498.33
106,34,3130.36
108,34,2770.76
110,34,2423.51
112,34,2092.48
114,34,1781.36
116,34,1493.56
118,34,1232.19
120,34,1000.01
122,34,799.308
124,34,631.939
126,34,499.228
128,34,401.959
130,34,340.352
132,34,314.051
134,34,322.126
136,34,363.081
138,34,434.878
140,34,534.971
142,34,660.348
144,34,807.587
146,34,972.914
148,34,1152.27
150,34,1341.39
152,34,1535.87
154,34,1731.25
156,34,1923.1
158,34,2107.07
160,34,2278.99
162,34,2434.93
164,34,2571.24
166,34,2684.62
168,34,2772.18
170,34,2831.43
172,34,2860.35
174,34,2857.37
176,34,2821.41
178,34,2751.84
180,34,2648.5
-180,36,2592.35
-178,36,2461.99
-176,36,2296.48
-174,36,2097.02
-172,36,1865.18
-170,36,1602.83
-168,36,1312.07
-166,36,995.214
-164,36,654.711
-162,36,293.098
-160,36,-87.0414
-158,36,-483.125
-156,36,-892.602
-154,36,-1312.98
-152,36,-1741.84
-150,36,-2176.87
-148,36,-2615.81
-146,36,-3056.5
-144,36,-3496.86
-142,36,-3934.8
-140,36,-4368.31
-138,36,-4795.32
-136,36,-5213.74
-134,36,-5621.42
-132,36,-6016.12
-130,36,-6395.51
-128,36,-6757.15
-126,36,-7098.49
-124,36,-7416.92
-122,36,-7709.74
-120,36,-7974.24
-118,36,-8207.73
-116,36,-8407.59
-114,36,-8571.31
-112,36,-8696.59
-110,36,-8781.38
-108,36,-8823.92
-106,36,-8822.87
-104,36,-8777.28
-102,36,-8686.7
-100,36,-8551.2
-98,36,-8371.38
-96,36,-8148.42
-94,36,-7884.07
-92,36,-7580.64
-90,36,-7240.99
-88,36,-6868.51
-86,36,-6467.06
-84,36,-6040.97
-82,36,-5594.91
-80,36,-5133.89
-78,36,-4663.15
-76,36,-4188.08
-74,36,-3714.17
-72,36,-3246.89
-70,36,-2791.6
-68,36,-2353.48
-66,36,-1937.42
-64,36,-1547.95
-62,36,-1189.14
-60,36,-864.522
-58,36,-577.048
-56,36,-329.004
-54,36,-121.977
-52,36,43.1773
-50,36,166.352
-48,36,248.19
-46,36,290.068
-44,36,294.067
-42,36,262.923
-40,36,199.971
-38,36,109.064
-36,36,-5.50136
-34,36,-139.084
-32,36,-286.793
-30,36,-443.588
-28,36,-604.379
-26,36,-764.126
-24,36,-917.935
-22,36,-1061.14
-20,36,-1189.38
-18,36,-1298.68
-16,36,-1385.49
-14,36,-1446.75
-12,36,-1479.91
-10,36,-1482.96
-8,36,-1454.44
-6,36,-1393.43
-4,36,-1299.56
-2,36,-1172.96
0,36,-1014.28
2,36,-824.598
4,36,-605.419
6,36,-358.607
8,36,-86.3419
10,36,208.937
12,36,524.59
14,36,857.828
16,36,1205.78
18,36,1565.52
20,36,1934.15
22,36,2308.83
24,36,2686.82
26,36,3065.5
28,36,3442.4
30,36,3815.25
32,36,4181.92
34,36,4540.49
36,36,4889.18
38,36,5226.39
40,36,5550.62
42,36,5860.51
44,36,6154.74
46,36,6432.08
48,36,6691.29
50,36,6931.13
52,36,7150.36
54,36,7347.68
56,36,7521.78
58,36,7671.32
60,36,7794.9
62,36,7891.19
64,36,7958.83
66,36,7996.58
68,36,8003.29
70,36,7977.95
72,36,7919.77
74,36,7828.21
76,36,7703.01
78,36,7544.22
80,36,7352.29
82,36,7128.02
84,36,6872.63
86,36,6587.74
88,36,6275.42
90,36,5938.11
92,36,5578.65
94,36,5200.27
96,36,4806.5
98,36,4401.17
100,36,3988.38
102,36,3572.38
104,36,3157.59
106,36,2748.47
108,36,2349.5
110,36,1965.08
112,36,1599.49
114,36,1256.77
116,36,940.714
118,36,654.737
120,36,401.856
122,36,184.614
124,36,5.02483
126,36,-135.466
128,36,-236.018
130,36,-296.42
132,36,-317.102
134,36,-299.135
136,36,-244.218
138,36,-154.654
140,36,-33.3098
142,36,116.434
144,36,290.741
146,36,485.392
148,36,695.858
150,36,917.386
152,36,1145.08
154,36,1374.01
156,36,1599.25
158,36,1816.03
160,36,2019.74
162,36,2206.09
164,36,2371.08
166,36,2511.14
168,36,2623.12
170,36,2704.38
172,36,2752.74
174,36,2766.58
176,36,2744.78
178,36,2686.73
180,36,2592.35
-180,38,2494.09
-178,38,2374.36
-176,38,2217.47
-174,38,2024.8
-172,38,1798.08
-170,38,1539.38
-168,38,1251.02
-166,38,935.512
-164,38,595.507
-162,38,233.736
-160,38,-147.039
-158,38,-544.074
-156,38,-954.678
-154,38,-1376.24
-152,38,-1806.26
-150,38,-2242.35
-148,38,-2682.2
-146,38,-3123.63
-144,38,-3564.54
-142,38,-4002.86
-140,38,-4436.55
-138,38,-4863.56
-136,38,-5281.8
-134,38,-5689.07
-132,38,-6083.11
-130,38,-6461.52
-128,38,-6821.75
-126,38,-7161.17
-124,38,-7477.01
-122,38,-7766.42
-120,38,-8026.53
-118,38,-8254.44
-116,38,-8447.35
-114,38,-8602.58
-112,38,-8717.65
-110,38,-8790.35
-108,38,-8818.83
-106,38,-8801.63
-104,38,-8737.76
-102,38,-8626.77
-100,38,-8468.73
-98,38,-8264.35
-96,38,-8014.91
-94,38,-7722.33
-92,38,-7389.12
-90,38,-7018.37
-88,38,-6613.75
-86,38,-6179.43
-84,38,-5720.03
-82,38,-5240.6
-80,38,-4746.49
-78,38,-4243.33
-76,38,-3736.89
-74,38,-3233.05
-72,38,-2737.65
-70,38,-2256.44
-68,38,-1794.96
-66,38,-1358.44
-64,38,-951.717
-62,38,-579.128
-60,38,-244.443
-58,38,49.2223
-56,38,299.465
-54,38,504.651
-52,38,663.948
-50,38,777.345
-48,38,845.653
-46,38,870.49
-44,38,854.244
-42,38,800.018
-40,38,711.563
-38,38,593.194
-36,38,449.695
-34,38,286.211
-32,38,108.143
-30,38,-78.9692
-28,38,-269.557
-26,38,-458.132
-24,38,-639.392
-22,38,-808.312
-20,38,-960.226
-18,38,-1090.91
-16,38,-1196.62
-14,38,-1274.16
-12,38,-1320.9
-10,38,-1334.81
-8,38,-1314.46
-6,38,-1258.99
-4,38,-1168.15
-2,38,-1042.23
0,38,-882.03
2,38,-688.849
4,38,-464.409
6,38,-210.816
8,38,69.5
10,38,373.844
12,38,699.315
14,38,1042.87
16,38,1401.37
18,38,1771.68
20,38,2150.66
22,38,2535.27
24,38,2922.57
26,38,3309.8
28,38,3694.36
30,38,4073.87
32,38,4446.12
34,38,4809.15
36,38,5161.15
38,38,5500.51
40,38,5825.75
42,38,6135.5
44,38,6428.49
46,38,6703.47
48,38,6959.22
50,38,7194.5
52,38,7408.02
54,38,7598.45
56,38,7764.39
58,38,7904.41
60,38,8017.03
62,38,8100.75
64,38,8154.13
66,38,8175.76
68,38,8164.38
70,38,8118.87
72,38,8038.36
74,38,7922.23
76,38,7770.2
78,38,7582.34
80,38,7359.13
82,38,7101.48
84,38,6810.74
86,38,6488.71
88,38,6137.67
90,38,5760.32
92,38,5359.79
94,38,4939.61
96,38,4503.67
98,38,4056.16
100,38,3601.54
102,38,3144.46
104,38,2689.72
106,38,2242.18
108,38,1806.7
110,38,1388.08
112,38,990.935
114,38,619.673
116,38,278.388
118,38,-29.2052
120,38,-299.845
122,38,-530.785
124,38,-719.853
126,38,-865.501
128,38,-966.845
130,38,-1023.69
132,38,-1036.54
134,38,-1006.61
136,38,-935.805
138,38,-826.682
140,38,-682.421
142,38,-506.764
144,38,-303.946
146,38,-78.618
148,38,164.241
150,38,419.413
152,38,681.54
154,38,945.221
156,38,1205.11
158,38,1455.99
160,38,1692.9
162,38,1911.17
164,38,2106.53
166,38,2275.14
168,38,2413.64
170,38,2519.24
172,38,2589.65
174,38,2623.19
176,38,2618.73
178,38,2575.71
180,38,2494.09
-180,40,2354.66
-178,40,2249.42
-176,40,2105.39
-174,40,1924.08
-172,40,1707.42
-170,40,1457.63
-168,40,1177.2
-166,40,868.818
-164,40,535.309
-162,40,179.56
-160,40,-195.523
-158,40,-587.068
-156,40,-992.278
-154,40,-1408.46
-152,40,-1833.05
-150,40,-2263.6
-148,40,-2697.81
-146,40,-3133.5
-144,40,-3568.55
-142,40,-4000.93
-140,40,-4428.61
-138,40,-4849.57
-136,40,-5261.71
-134,40,-5662.84
-132,40,-6050.65
-130,40,-6422.7
-128,40,-6776.38
-126,40,-7108.93
-124,40,-7417.47
-122,40,-7699.02
-120,40,-7950.53
-118,40,-8168.96
-116,40,-8351.34
-114,40,-8494.84
-112,40,-8596.83
-110,40,-8654.99
-108,40,-8667.38
-106,40,-8632.48
-104,40,-8549.3
-102,40,-8417.37
-100,40,-8236.86
-98,40,-8008.54
-96,40,-7733.85
-94,40,-7414.86
-92,40,-7054.27
-90,40,-6655.41
-88,40,-6222.18
-86,40,-5759
-84,40,-5270.79
-82,40,-4762.87
-80,40,-4240.89
-78,40,-3710.79
-76,40,-3178.65
-74,40,-2650.65
-72,40,-2132.95
-70,40,-1631.61
-68,40,-1152.45
-66,40,-700.992
-64,40,-282.321
-62,40,98.9923
-60,40,438.992
-58,40,734.418
-56,40,982.779
-54,40,1182.41
-52,40,1332.5
-50,40,1433.16
-48,40,1485.35
-46,40,1490.93
-44,40,1452.59
-42,40,1373.78
-40,40,1258.65
-38,40,1111.97
-36,40,938.972
-34,40,745.28
-32,40,536.766
-30,40,319.431
-28,40,99.2747
-26,40,-117.818
-24,40,-326.19
-22,40,-520.515
-20,40,-695.881
-18,40,-847.868
-16,40,-972.604
-14,40,-1066.81
-12,40,-1127.84
-10,40,-1153.66
-8,40,-1142.91
-6,40,-1094.84
-4,40,-1009.31
-2,40,-886.757
0,40,-728.178
2,40,-535.051
4,40,-309.301
6,40,-53.2456
8,40,230.468
10,40,538.926
12,40,869.008
14,40,1217.46
16,40,1580.93
18,40,1956.08
20,40,2339.61
22,40,2728.28
24,40,3119.03
26,40,3508.95
28,40,3895.36
30,40,4275.79
32,40,4647.99
34,40,5009.96
36,40,5359.88
38,40,5696.17
40,40,6017.35
42,40,6322.09
44,40,6609.14
46,40,6877.29
48,40,7125.31
50,40,7351.97
52,40,7555.94
54,40,7735.85
56,40,7890.23
58,40,8017.55
60,40,8116.22
62,40,8184.64
64,40,8221.21
66,40,8224.41
68,40,8192.87
70,40,8125.37
72,40,8020.95
74,40,7878.96
76,40,7699.1
78,40,7481.48
80,40,7226.65
82,40,6935.62
84,40,6609.9
86,40,6251.49
88,40,5862.88
90,40,5447.04
92,40,5007.37
94,40,4547.71
96,40,4072.26
98,40,3585.55
100,40,3092.37
102,40,2597.73
104,40,2106.75
106,40,1624.65
108,40,1156.63
110,40,707.788
112,40,283.079
114,40,-112.804
116,40,-475.492
118,40,-801.027
120,40,-1085.93
122,40,-1327.29
124,40,-1522.78
126,40,-1670.79
128,40,-1770.4
130,40,-1821.42
132,40,-1824.45
134,40,-1780.84
136,40,-1692.69
138,40,-1562.79
140,40,-1394.64
142,40,-1192.3
144,40,-960.382
146,40,-703.949
148,40,-428.397
150,40,-139.371
152,40,157.342
154,40,455.923
156,40,750.622
158,40,1035.86
160,40,1306.33
162,40,1557.07
164,40,1783.53
166,40,1981.66
168,40,2147.95
170,40,2279.47
172,40,2373.86
174,40,2429.4
176,40,2444.97
178,40,2420.04
180,40,2354.66
-180,42,2175.59
-178,42,2088.3
-176,42,1961.03
-174,42,1795.43
-172,42,1593.54
-170,42,1357.72
-168,42,1090.6
-166,42,795
-164,42,473.864
-162,42,130.199
-160,42,-232.99
-158,42,-612.743
-156,42,-1006.19
-154,42,-1410.6
-152,42,-1823.37
-150,42,-2242.05
-148,42,-2664.34
-146,42,-3088.06
-144,42,-3511.16
-142,42,-3931.61
-140,42,-4347.43
-138,42,-4756.61
-136,42,-5157.09
-134,42,-5546.66
-132,42,-5923.01
-130,42,-6283.63
-128,42,-6625.86
-126,42,-6946.85
-124,42,-7243.61
-122,42,-7513.03
-120,42,-7751.94
-118,42,-7957.15
-116,42,-8125.56
-114,42,-8254.21
-112,42,-8340.39
-110,42,-8381.69
-108,42,-8376.12
-106,42,-8322.16
-104,42,-8218.81
-102,42,-8065.7
-100,42,-7863.07
-98,42,-7611.81
-96,42,-7313.52
-94,42,-6970.42
-92,42,-6585.41
-90,42,-6162.03
-88,42,-5704.37
-86,42,-5217.08
-84,42,-4705.29
-82,42,-4174.54
-80,42,-3630.7
-78,42,-3079.92
-76,42,-2528.51
-74,42,-1982.87
-72,42,-1449.39
-70,42,-934.332
-68,42,-443.745
-66,42,16.6522
-64,42,441.577
-62,42,826.286
-60,42,1166.68
-58,42,1459.38
-56,42,1701.84
-54,42,1892.38
-52,42,2030.22
-50,42,2115.56
-48,42,2149.55
-46,42,2134.26
-44,42,2072.65
-42,42,1968.52
-40,42,1826.39
-38,42,1651.42
-36,42,1449.28
-34,42,1226.03
-32,42,987.954
-30,42,741.466
-28,42,492.939
-26,42,248.591
-24,42,14.3651
-22,42,-204.179
-20,42,-401.951
-18,42,-574.409
-16,42,-717.612
-14,42,-828.265
-12,42,-903.736
-10,42,-942.074
-8,42,-941.998
-6,42,-902.884
-4,42,-824.735
-2,42,-708.151
0,42,-554.282
2,42,-364.778
4,42,-141.741
6,42,112.339
8,42,394.644
10,42,702.087
12,42,1031.38
14,42,1379.11
16,42,1741.78
18,42,2115.89
20,42,2498
22,42,2884.77
24,42,3273.01
26,42,3659.74
28,42,4042.19
30,42,4417.85
32,42,4784.45
34,42,5139.96
36,42,5482.6
38,42,5810.78
40,42,6123.08
42,42,6418.2
44,42,6694.91
46,42,6952.03
48,42,7188.35
50,42,7402.62
52,42,7593.51
54,42,7759.57
56,42,7899.27
58,42,8010.99
60,42,8093.02
62,42,8143.64
64,42,8161.15
66,42,8143.91
68,42,8090.42
70,42,7999.4
72,42,7869.84
74,42,7701.06
76,42,7492.78
78,42,7245.18
80,42,6958.89
82,42,6635.08
84,42,6275.41
86,42,5882.1
88,42,5457.87
90,42,5005.94
92,42,4529.99
94,42,4034.14
96,42,3522.86
98,42,3000.99
100,42,2473.6
102,42,1945.99
104,42,1423.57
106,42,911.825
108,42,416.219
110,42,-57.8778
112,42,-505.276
114,42,-921.045
116,42,-1300.6
118,42,-1639.8
120,42,-1934.98
122,42,-2183.09
124,42,-2381.72
126,42,-2529.18
128,42,-2624.52
130,42,-2667.61
132,42,-2659.1
134,42,-2600.48
136,42,-2494.02
138,42,-2342.76
140,42,-2150.44
142,42,-1921.45
144,42,-1660.74
146,42,-1373.73
148,42,-1066.19
150,42,-744.16
152,42,-413.79
154,42,-81.2701
156,42,247.308
158,42,566.051
160,42,869.362
162,42,1152.03
164,42,1409.32
166,42,1637.01
168,42,1831.46
170,42,1989.65
172,42,2109.19
174,42,2188.34
176,42,2226.01
178,42,2221.72
180,42,2175.59
-180,44,1958.81
-178,44,1892.44
-176,44,1785.42
-174,44,1639.48
-172,44,1456.74
-170,44,1239.67
-168,44,990.964
-166,44,713.54
-164,44,410.409
-162,44,84.6403
-160,44,-260.707
-158,44,-622.637
-156,44,-998.26
-154,44,-1384.82
-152,44,-1779.74
-150,44,-2180.57
-148,44,-2585.04
-146,44,-2991.03
-144,44,-3396.51
-142,44,-3799.51
-140,44,-4198.08
-138,44,-4590.26
-136,44,-4973.98
-134,44,-5347.05
-132,44,-5707.14
-130,44,-6051.69
-128,44,-6377.98
-126,44,-6683.09
-124,44,-6963.92
-122,44,-7217.26
-120,44,-7439.8
-118,44,-7628.28
-116,44,-7779.48
-114,44,-7890.36
-112,44,-7958.15
-110,44,-7980.41
-108,44,-7955.16
-106,44,-7880.92
-104,44,-7756.76
-102,44,-7582.41
-100,44,-7358.24
-98,44,-7085.31
-96,44,-6765.36
-94,44,-6400.82
-92,44,-5994.76
-90,44,-5550.88
-88,44,-5073.47
-86,44,-4567.33
-84,44,-4037.74
-82,44,-3490.38
-80,44,-2931.26
-78,44,-2366.64
-76,44,-1802.96
-74,44,-1246.74
-72,44,-704.473
-70,44,-182.559
-68,44,312.835
-66,44,775.865
-64,44,1201.13
-62,44,1583.77
-60,44,1919.6
-58,44,2205.16
-56,44,2437.86
-54,44,2616.01
-52,44,2738.9
-50,44,2806.81
-48,44,2821.04
-46,44,2783.86
-44,44,2698.5
-42,44,2569.05
-40,44,2400.37
-38,44,2197.98
-36,44,1967.94
-34,44,1716.66
-32,44,1450.82
-30,44,1177.16
-28,44,902.359
-26,44,632.898
-24,44,374.93
-22,44,134.169
-20,44,-84.1936
-18,44,-275.569
-16,44,-436.02
-14,44,-562.295
-12,44,-651.848
-10,44,-702.837
-8,44,-714.113
-6,44,-685.199
-4,44,-616.251
-2,44,-508.02
0,44,-361.807
2,44,-179.407
4,44,36.9427
6,44,284.624
8,44,560.698
10,44,861.966
12,44,1185.04
14,44,1526.39
16,44,1882.44
18,44,2249.61
20,44,2624.35
22,44,3003.27
24,44,3383.12
26,44,3760.86
28,44,4133.7
30,44,4499.08
32,44,4854.74
34,44,5198.67
36,44,5529.1
38,44,5844.48
40,44,6143.4
42,44,6424.63
44,44,6686.97
46,44,6929.25
48,44,7150.27
50,44,7348.77
52,44,7523.39
54,44,7672.62
56,44,7794.86
58,44,7888.38
60,44,7951.39
62,44,7982.03
64,44,7978.5
66,44,7939.05
68,44,7862.11
70,44,7746.35
72,44,7590.72
74,44,7394.56
76,44,7157.66
78,44,6880.27
80,44,6563.16
82,44,6207.68
84,44,5815.68
86,44,5389.61
88,44,4932.42
90,44,4447.57
92,44,3939.02
94,44,3411.13
96,44,2868.62
98,44,2316.57
100,44,1760.28
102,44,1205.26
104,44,657.132
106,44,121.576
108,44,-395.76
110,44,-889.33
112,44,-1353.78
114,44,-1784.01
116,44,-2175.31
118,44,-2523.37
120,44,-2824.45
122,44,-3075.37
124,44,-3273.67
126,44,-3417.61
128,44,-3506.24
130,44,-3539.45
132,44,-3517.98
134,44,-3443.42
136,44,-3318.22
138,44,-3145.6
140,44,-2929.55
142,44,-2674.74
144,44,-2386.4
146,44,-2070.26
148,44,-1732.43
150,44,-1379.26
152,44,-1017.23
154,44,-652.815
156,44,-292.39
158,44,57.9058
160,44,392.26
162,44,705.287
164,44,992.099
166,44,1248.38
168,44,1470.41
170,44,1655.14
172,44,1800.18
174,44,1903.81
176,44,1964.96
178,44,1983.23
180,44,1958.81
-180,46,1706.57
-178,46,1663.55
-176,46,1579.73
-174,46,1456.91
-172,46,1297.27
-170,46,1103.3
-168,46,877.741
-166,46,623.521
-164,46,343.667
-162,46,41.2499
-160,46,-280.679
-158,46,-619.14
-156,46,-971.268
-154,46,-1334.35
-152,46,-1705.82
-150,46,-2083.31
-148,46,-2464.61
-146,46,-2847.62
-144,46,-3230.38
-142,46,-3610.98
-140,46,-3987.51
-138,46,-4358.02
-136,46,-4720.48
-134,46,-5072.68
-132,46,-5412.26
-130,46,-5736.63
-128,46,-6043
-126,46,-6328.35
-124,46,-6589.52
-122,46,-6823.19
-120,46,-7025.97
-118,46,-7194.49
-116,46,-7325.49
-114,46,-7415.89
-112,46,-7462.91
-110,46,-7464.14
-108,46,-7417.65
-106,46,-7322.06
-104,46,-7176.58
-102,46,-6981.09
-100,46,-6736.14
-98,46,-6442.97
-96,46,-6103.53
-94,46,-5720.42
-92,46,-5296.91
-90,46,-4836.84
-88,46,-4344.64
-86,46,-3825.22
-84,46,-3283.94
-82,46,-2726.53
-80,46,-2159.05
-78,46,-1587.76
-76,46,-1019.13
-74,46,-459.672
-72,46,84.1037
-70,46,605.79
-68,46,1099.19
-66,46,1558.43
-64,46,1978.07
-62,46,2353.2
-60,46,2679.58
-58,46,2953.73
-56,46,3173.05
-54,46,3335.85
-52,46,3441.48
-50,46,3490.3
-48,46,3483.74
-46,46,3424.26
-44,46,3315.3
-42,46,3161.22
-40,46,2967.17
-38,46,2738.99
-36,46,2483.04
-34,46,2206.08
-32,46,1915.07
-30,46,1617.01
-28,46,1318.83
-26,46,1027.17
-24,46,748.317
-22,46,488.062
-20,46,251.611
-18,46,43.5187
-16,46,-132.353
-14,46,-272.868
-12,46,-375.622
-10,46,-438.932
-8,46,-461.819
-6,46,-443.973
-4,46,-385.712
-2,46,-287.938
0,46,-152.083
2,46,19.9448
4,46,225.812
6,46,462.825
8,46,727.981
10,46,1018.04
12,46,1329.56
14,46,1659
16,46,2002.74
18,46,2357.18
20,46,2718.77
22,46,3084.08
24,46,3449.86
26,46,3813.05
28,46,4170.86
30,46,4520.76
32,46,4860.49
34,46,5188.07
36,46,5501.74
38,46,5800.01
40,46,6081.51
42,46,6345.02
44,46,6589.39
46,46,6813.45
48,46,7016.02
50,46,7195.79
52,46,7351.36
54,46,7481.17
56,46,7583.53
58,46,7656.61
60,46,7698.51
62,46,7707.28
64,46,7681.01
66,46,7617.88
68,46,7516.26
70,46,7374.79
72,46,7192.46
74,46,6968.64
76,46,6703.23
78,46,6396.62
80,46,6049.76
82,46,5664.17
84,46,5241.97
86,46,4785.81
88,46,4298.92
90,46,3784.99
92,46,3248.21
94,46,2693.15
96,46,2124.76
98,46,1548.28
100,46,969.162
102,46,393.062
104,46,-174.278
106,46,-727.08
108,46,-1259.6
110,46,-1766.21
112,46,-2241.48
114,46,-2680.24
116,46,-3077.69
118,46,-3429.48
120,46,-3731.79
122,46,-3981.41
124,46,-4175.82
126,46,-4313.28
128,46,-4392.85
130,46,-4414.45
132,46,-4378.89
134,46,-4287.87
136,46,-4143.97
138,46,-3950.58
140,46,-3711.9
142,46,-3432.81
144,46,-3118.79
146,46,-2775.84
148,46,-2410.32
150,46,-2028.84
152,46,-1638.11
154,46,-1244.86
156,46,-855.642
158,46,-476.776
160,46,-114.209
162,46,226.569
164,46,540.602
166,46,823.533
168,46,1071.65
170,46,1281.9
172,46,1451.95
174,46,1580.11
176,46,1665.4
178,46,1707.47
180,46,1706.57
-180,48,1421.47
-178,48,1403.55
-176,48,1345.29
-174,48,1248.5
-172,48,1115.36
-170,48,948.356
-168,48,750.186
-166,48,523.731
-164,48,271.963
-162,48,-2.11163
-160,48,-295.514
-158,48,-605.341
-156,48,-928.806
-154,48,-1263.28
-152,48,-1606.28
-150,48,-1955.51
-148,48,-2308.84
-146,48,-2664.25
-144,48,-3019.84
-142,48,-3373.73
-140,48,-3724.08
-138,48,-4068.94
-136,48,-4406.28
-134,48,-4733.88
-132,48,-5049.34
-130,48,-5350.01
-128,48,-5633.03
-126,48,-5895.31
-124,48,-6133.58
-122,48,-6344.44
-120,48,-6524.44
-118,48,-6670.16
-116,48,-6778.3
-114,48,-6845.8
-112,48,-6869.9
-110,48,-6848.31
-108,48,-6779.2
-106,48,-6661.35
-104,48,-6494.17
-102,48,-6277.76
-100,48,-6012.89
-98,48,-5701.03
-96,48,-5344.36
-94,48,-4945.67
-92,48,-4508.41
-90,48,-4036.56
-88,48,-3534.64
-86,48,-3007.62
-84,48,-2460.85
-82,48,-1900.06
-80,48,-1331.21
-78,48,-760.519
-76,48,-194.313
-74,48,360.992
-72,48,898.99
-70,48,1413.37
-68,48,1898.02
-66,48,2347.13
-64,48,2755.29
-62,48,3117.61
-60,48,3429.89
-58,48,3688.63
-56,48,3891.26
-54,48,4036.11
-52,48,4122.57
-50,48,4151.09
-48,48,4123.21
-46,48,4041.54
-44,48,3909.72
-42,48,3732.3
-40,48,3514.69
-38,48,3262.99
-36,48,2983.82
-34,48,2684.17
-32,48,2371.23
-30,48,2052.21
-28,48,1734.17
-26,48,1423.86
-24,48,1127.6
-22,48,851.168
-20,48,599.704
-18,48,377.651
-16,48,188.715
-14,48,35.8504
-12,48,-78.739
-10,48,-153.58
-8,48,-187.897
-6,48,-181.572
-4,48,-135.093
-2,48,-49.5058
0,48,73.6441
2,48,232.365
4,48,424.273
6,48,646.649
8,48,896.493
10,48,1170.58
12,48,1465.5
14,48,1777.76
16,48,2103.79
18,48,2440.02
20,48,2782.95
22,48,3129.2
24,48,3475.55
26,48,3818.99
28,48,4156.75
30,48,4486.36
32,48,4805.57
34,48,5112.46
36,48,5405.31
38,48,5682.64
40,48,5943.14
42,48,6185.62
44,48,6408.92
46,48,6611.88
48,48,6793.3
50,48,6951.84
52,48,7086.03
54,48,7194.24
56,48,7274.67
58,48,7325.42
60,48,7344.47
62,48,7329.78
64,48,7279.36
66,48,7191.34
68,48,7064.07
70,48,6896.21
72,48,6686.79
74,48,6435.33
76,48,6141.83
78,48,5806.89
80,48,5431.67
82,48,5017.94
84,48,4568.07
86,48,4084.97
88,48,3572.1
90,48,3033.41
92,48,2473.29
94,48,1896.49
96,48,1308.11
98,48,713.488
100,48,118.173
102,48,-472.142
104,48,-1051.69
106,48,-1614.69
108,48,-2155.4
110,48,-2668.21
112,48,-3147.7
114,48,-3588.74
116,48,-3986.52
118,48,-4336.69
120,48,-4635.45
122,48,-4879.58
124,48,-5066.56
126,48,-5194.67
128,48,-5262.99
130,48,-5271.48
132,48,-5221.01
134,48,-5113.37
136,48,-4951.25
138,48,-4738.18
140,48,-4478.52
142,48,-4177.32
144,48,-3840.27
146,48,-3473.54
148,48,-3083.7
150,48,-2677.54
152,48,-2261.95
154,48,-1843.78
156,48,-1429.73
158,48,-1026.19
160,48,-639.163
162,48,-274.161
164,48,63.8713
166,48,370.614
168,48,642.414
170,48,876.305
172,48,1070.02
174,48,1221.99
176,48,1331.29
178,48,1397.68
180,48,1421.47
-180,50,1106.52
-178,50,1114.78
-176,50,1083.78
-174,50,1015.3
-172,50,911.464
-170,50,774.681
-168,50,607.56
-166,50,412.861
-164,50,193.428
-162,50,-47.8729
-160,50,-308.202
-158,50,-584.799
-156,50,-875.017
-154,50,-1176.35
-152,50,-1486.46
-150,50,-1803.15
-148,50,-2124.38
-146,50,-2448.24
-144,50,-2772.87
-142,50,-3096.46
-140,50,-3417.18
-138,50,-3733.11
-136,50,-4042.18
-134,50,-4342.15
-132,50,-4630.55
-130,50,-4904.66
-128,50,-5161.53
-126,50,-5397.99
-124,50,-5610.67
-122,50,-5796.11
-120,50,-5950.79
-118,50,-6071.27
-116,50,-6154.26
-114,50,-6196.76
-112,50,-6196.11
-110,50,-6150.14
-108,50,-6057.24
-106,50,-5916.41
-104,50,-5727.32
-102,50,-5490.32
-100,50,-5206.48
-98,50,-4877.55
-96,50,-4505.93
-94,50,-4094.66
-92,50,-3647.33
-90,50,-3168.06
-88,50,-2661.42
-86,50,-2132.37
-84,50,-1586.21
-82,50,-1028.55
-80,50,-465.198
-78,50,97.8388
-76,50,654.436
-74,50,1198.4
-72,50,1723.56
-70,50,2223.81
-68,50,2693.21
-66,50,3126.11
-64,50,3517.22
-62,50,3861.78
-60,50,4155.61
-58,50,4395.3
-56,50,4578.3
-54,50,4702.98
-52,50,4768.79
-50,50,4776.25
-48,50,4726.99
-46,50,4623.73
-44,50,4470.25
-42,50,4271.29
-40,50,4032.44
-38,50,3759.98
-36,50,3460.75
-34,50,3141.9
-32,50,2810.79
-30,50,2474.72
-28,50,2140.83
-26,50,1815.87
-24,50,1506.14
-22,50,1217.29
-20,50,954.335
-18,50,721.513
-16,50,522.305
-14,50,359.416
-12,50,234.791
-10,50,149.65
-8,50,104.526
-6,50,99.3256
-4,50,133.379
-2,50,205.502
0,50,314.053
2,50,456.988
4,50,631.913
6,50,836.137
8,50,1066.72
10,50,1320.52
12,50,1594.24
14,50,1884.49
16,50,2187.81
18,50,2500.78
20,50,2819.98
22,50,3142.16
24,50,3464.17
26,50,3783.11
28,50,4096.28
30,50,4401.26
32,50,4695.88
34,50,4978.25
36,50,5246.72
38,50,5499.83
40,50,5736.31
42,50,5954.95
