Phi[deg],Theta[deg],RealizedGainTheta
158,44,0.972638
160,44,0.970777
162,44,0.967094
164,44,0.961639
166,44,0.954472
168,44,0.945666
170,44,0.9353
172,44,0.923464
174,44,0.910256
176,44,0.895777
178,44,0.880137
180,44,0.863446
-180,46,0.760601
-178,46,0.744804
-176,46,0.728307
-174,46,0.711217
-172,46,0.69364
-170,46,0.675681
-168,46,0.657446
-166,46,0.639034
-164,46,0.620546
-162,46,0.602076
-160,46,0.583716
-158,46,0.565553
-156,46,0.54767
-154,46,0.530143
-152,46,0.513045
-150,46,0.496442
-148,46,0.480395
-146,46,0.464958
-144,46,0.450182
-142,46,0.436109
-140,46,0.422776
-138,46,0.410216
-136,46,0.398457
-134,46,0.387519
-132,46,0.377421
-130,46,0.368176
-128,46,0.359795
-126,46,0.352286
-124,46,0.345654
-122,46,0.339902
-120,46,0.335034
-118,46,0.331051
-116,46,0.327954
-114,46,0.325747
-112,46,0.324431
-110,46,0.324012
-108,46,0.324492
-106,46,0.325879
-104,46,0.328179
-102,46,0.3314
-100,46,0.33555
-98,46,0.340638
-96,46,0.346673
-94,46,0.353662
-92,46,0.36161
-90,46,0.370523
-88,46,0.3804
-86,46,0.39124
-84,46,0.403034
-82,46,0.415771
-80,46,0.429432
-78,46,0.443992
-76,46,0.459417
-74,46,0.475667
-72,46,0.492693
-70,46,0.510436
-68,46,0.52883
-66,46,0.547798
-64,46,0.567255
-62,46,0.587107
-60,46,0.607252
-58,46,0.627581
-56,46,0.647977
-54,46,0.668318
-52,46,0.688478
-50,46,0.708327
-48,46,0.727733
-46,46,0.746564
-44,46,0.764689
-42,46,0.78198
-40,46,0.798312
-38,46,0.813566
-36,46,0.827632
-34,46,0.840405
-32,46,0.851791
-30,46,0.861707
-28,46,0.870081
-26,46,0.876851
-24,46,0.881969
-22,46,0.8854
-20,46,0.887121
-18,46,0.88712
-16,46,0.885399
-14,46,0.881971
-12,46,0.876861
-10,46,0.870105
-8,46,0.861748
-6,46,0.851846
-4,46,0.840461
-2,46,0.827664
0,46,0.813536
2,46,0.798159
4,46,0.781625
6,46,0.764028
8,46,0.745469
10,46,0.72605
12,46,0.705876
14,46,0.685057
16,46,0.663702
18,46,0.641923
20,46,0.61983
22,46,0.597538
24,46,0.575156
26,46,0.552797
28,46,0.530569
30,46,0.50858
32,46,0.486936
34,46,0.465738
36,46,0.445086
38,46,0.425075
40,46,0.405795
42,46,0.387334
44,46,0.369772
46,46,0.353185
48,46,0.337645
50,46,0.323216
52,46,0.309958
54,46,0.297923
56,46,0.28716
58,46,0.277711
60,46,0.269611
62,46,0.262889
64,46,0.257572
66,46,0.253677
68,46,0.251219
70,46,0.250206
72,46,0.25064
74,46,0.252522
76,46,0.255843
78,46,0.260593
80,46,0.266754
82,46,0.274306
84,46,0.283221
86,46,0.293469
88,46,0.305012
90,46,0.317807
92,46,0.331807
94,46,0.346958
96,46,0.3632
98,46,0.380467
100,46,0.398686
102,46,0.417778
104,46,0.437658
106,46,0.458234
108,46,0.479407
110,46,0.501074
112,46,0.523123
114,46,0.545438
116,46,0.5679
118,46,0.590383
120,46,0.612758
122,46,0.634895
124,46,0.656663
126,46,0.677927
128,46,0.698557
130,46,0.718423
132,46,0.7374
134,46,0.755367
136,46,0.772209
138,46,0.78782
140,46,0.8021
142,46,0.814963
144,46,0.82633
146,46,0.836136
148,46,0.844327
150,46,0.850863
152,46,0.855715
154,46,0.85887
156,46,0.860327
158,46,0.860097
160,46,0.858204
162,46,0.854686
164,46,0.849588
166,46,0.842969
168,46,0.834896
170,46,0.825443
172,46,0.814695
174,46,0.80274
176,46,0.789673
178,46,0.775592
180,46,0.760601
-180,48,0.665903
-178,48,0.651832
-176,48,0.637166
-174,48,0.622
-172,48,0.60643
-170,48,0.590548
-168,48,0.574448
-166,48,0.55822
-164,48,0.54195
-162,48,0.525722
-160,48,0.509617
-158,48,0.49371
-156,48,0.478075
-154,48,0.462777
-152,48,0.44788
-150,48,0.43344
-148,48,0.41951
-146,48,0.406135
-144,48,0.393358
-142,48,0.381215
-140,48,0.369735
-138,48,0.358946
-136,48,0.348868
-134,48,0.339518
-132,48,0.330908
-130,48,0.323049
-128,48,0.315945
-126,48,0.309602
-124,48,0.30402
-122,48,0.2992
-120,48,0.295142
-118,48,0.291845
-116,48,0.289309
-114,48,0.287533
-112,48,0.28652
-110,48,0.28627
-108,48,0.286787
-106,48,0.288077
-104,48,0.290145
-102,48,0.292999
-100,48,0.296648
-98,48,0.3011
-96,48,0.306363
-94,48,0.312448
-92,48,0.319362
-90,48,0.327109
-88,48,0.335695
-86,48,0.34512
-84,48,0.35538
-82,48,0.366466
-80,48,0.378366
-78,48,0.39106
-76,48,0.404522
-74,48,0.418717
-72,48,0.433605
-70,48,0.449135
-68,48,0.46525
-66,48,0.481883
-64,48,0.498959
-62,48,0.516396
-60,48,0.534103
-58,48,0.551982
-56,48,0.56993
-54,48,0.587835
-52,48,0.605586
-50,48,0.623065
-48,48,0.640152
-46,48,0.65673
-44,48,0.672679
-42,48,0.687884
-40,48,0.702233
-38,48,0.715618
-36,48,0.727939
-34,48,0.739105
-32,48,0.74903
-30,48,0.757641
-28,48,0.764873
-26,48,0.770674
-24,48,0.775001
-22,48,0.777825
-20,48,0.779128
-18,48,0.7789
-16,48,0.777147
-14,48,0.773883
-12,48,0.769131
-10,48,0.762927
-8,48,0.755312
-6,48,0.746339
-4,48,0.736065
-2,48,0.724556
0,48,0.711883
2,48,0.698123
4,48,0.683357
6,48,0.66767
8,48,0.65115
10,48,0.63389
12,48,0.615983
14,48,0.597526
16,48,0.578615
18,48,0.559348
20,48,0.539824
22,48,0.520142
24,48,0.500399
26,48,0.480694
28,48,0.461122
30,48,0.441778
32,48,0.422753
34,48,0.404138
36,48,0.386019
38,48,0.368479
40,48,0.351597
42,48,0.335448
44,48,0.320104
46,48,0.305629
48,48,0.292086
50,48,0.27953
52,48,0.268011
54,48,0.257576
56,48,0.248265
58,48,0.240112
60,48,0.233149
62,48,0.227399
64,48,0.222883
66,48,0.219617
68,48,0.21761
70,48,0.21687
72,48,0.217398
74,48,0.219193
76,48,0.222247
78,48,0.226551
80,48,0.23209
82,48,0.238845
84,48,0.246794
86,48,0.255909
88,48,0.266158
90,48,0.277505
92,48,0.289909
94,48,0.303324
96,48,0.317699
98,48,0.332976
100,48,0.349092
102,48,0.36598
104,48,0.383565
106,48,0.401767
108,48,0.420499
110,48,0.439671
112,48,0.459184
114,48,0.478936
116,48,0.49882
118,48,0.518726
120,48,0.538538
122,48,0.558139
124,48,0.577412
126,48,0.596237
128,48,0.614495
130,48,0.632071
132,48,0.648852
134,48,0.664728
136,48,0.679597
138,48,0.693361
140,48,0.705934
142,48,0.717235
144,48,0.727196
146,48,0.735757
148,48,0.742873
150,48,0.748507
152,48,0.752636
154,48,0.75525
156,48,0.756349
158,48,0.755946
160,48,0.754065
162,48,0.750741
164,48,0.746018
166,48,0.739952
168,48,0.732603
170,48,0.724042
172,48,0.714346
174,48,0.703596
176,48,0.691878
178,48,0.679283
180,48,0.665903
-180,50,0.579326
-178,50,0.566873
-176,50,0.553918
-174,50,0.540545
-172,50,0.526838
-170,50,0.512881
-168,50,0.498755
-166,50,0.484538
-164,50,0.470308
-162,50,0.456137
-160,50,0.442095
-158,50,0.428249
-156,50,0.414661
-154,50,0.401389
-152,50,0.388486
-150,50,0.376003
-148,50,0.363982
-146,50,0.352464
-144,50,0.341483
-142,50,0.331069
-140,50,0.321247
-138,50,0.312037
-136,50,0.303456
-134,50,0.295517
-132,50,0.288227
-130,50,0.281593
-128,50,0.275617
-126,50,0.2703
-124,50,0.265642
-122,50,0.261639
-120,50,0.25829
-118,50,0.255592
-116,50,0.253542
-114,50,0.25214
-112,50,0.251383
-110,50,0.251274
-108,50,0.251815
-106,50,0.253009
-104,50,0.254862
-102,50,0.257381
-100,50,0.260574
-98,50,0.26445
-96,50,0.269018
-94,50,0.274287
-92,50,0.280266
-90,50,0.286963
-88,50,0.294382
-86,50,0.302528
-84,50,0.311398
-82,50,0.320988
-80,50,0.33129
-78,50,0.342287
-76,50,0.35396
-74,50,0.36628
-72,50,0.379214
-70,50,0.392718
-68,50,0.406744
-66,50,0.421233
-64,50,0.43612
-62,50,0.451333
-60,50,0.466791
-58,50,0.482408
-56,50,0.498091
-54,50,0.513743
-52,50,0.529262
-50,50,0.544544
-48,50,0.559481
-46,50,0.573968
-44,50,0.587898
-42,50,0.601167
-40,50,0.613675
-38,50,0.625326
-36,50,0.636031
-34,50,0.645708
-32,50,0.654282
-30,50,0.661688
-28,50,0.66787
-26,50,0.672782
-24,50,0.676389
-22,50,0.678666
-20,50,0.679597
-18,50,0.679178
-16,50,0.677416
-14,50,0.674325
-12,50,0.669928
-10,50,0.664259
-8,50,0.657358
-6,50,0.649271
-4,50,0.640052
-2,50,0.62976
0,50,0.61846
2,50,0.60622
4,50,0.593113
6,50,0.579214
8,50,0.564602
10,50,0.549358
12,50,0.533565
14,50,0.517306
16,50,0.500667
18,50,0.483734
20,50,0.466593
22,50,0.449329
24,50,0.43203
26,50,0.414779
28,50,0.39766
30,50,0.380756
32,50,0.364146
34,50,0.34791
36,50,0.332121
38,50,0.316852
40,50,0.302172
42,50,0.288145
44,50,0.274833
46,50,0.262292
48,50,0.250575
50,50,0.23973
52,50,0.229799
54,50,0.220822
56,50,0.212832
58,50,0.205858
60,50,0.199925
62,50,0.195053
64,50,0.19126
66,50,0.188557
68,50,0.186952
70,50,0.186449
72,50,0.187051
74,50,0.188753
76,50,0.191551
78,50,0.195434
80,50,0.20039
82,50,0.206403
84,50,0.213454
86,50,0.221518
88,50,0.230569
90,50,0.240577
92,50,0.251505
94,50,0.263316
96,50,0.275964
98,50,0.289402
100,50,0.303576
102,50,0.318427
104,50,0.33389
106,50,0.349897
108,50,0.366372
110,50,0.383236
112,50,0.400403
114,50,0.417783
116,50,0.435282
118,50,0.452802
120,50,0.470241
122,50,0.487496
124,50,0.50446
126,50,0.521028
128,50,0.537094
130,50,0.552553
132,50,0.567306
134,50,0.581254
136,50,0.594304
138,50,0.606371
140,50,0.617376
142,50,0.627248
144,50,0.635926
146,50,0.643358
148,50,0.649502
150,50,0.654329
152,50,0.65782
154,50,0.659964
156,50,0.660767
158,50,0.660239
160,50,0.658406
162,50,0.6553
164,50,0.650964
166,50,0.645447
168,50,0.638807
170,50,0.631109
172,50,0.622422
174,50,0.612821
176,50,0.602383
178,50,0.591191
180,50,0.579326
-180,52,0.500728
-178,52,0.48978
-176,52,0.478412
-174,52,0.466697
-172,52,0.454709
-170,52,0.442522
-168,52,0.430207
-166,52,0.417831
-164,52,0.405463
-162,52,0.393164
-160,52,0.380997
-158,52,0.369019
-156,52,0.357282
-154,52,0.345837
-152,52,0.33473
-150,52,0.324004
-148,52,0.313694
-146,52,0.303835
-144,52,0.294455
-142,52,0.28558
-140,52,0.277228
-138,52,0.269417
-136,52,0.26216
-134,52,0.255463
-132,52,0.249334
-130,52,0.243776
-128,52,0.238787
-126,52,0.234367
-124,52,0.230513
-122,52,0.227221
-120,52,0.224486
-118,52,0.222305
-116,52,0.220674
-114,52,0.219589
-112,52,0.219049
-110,52,0.219054
-108,52,0.219606
-106,52,0.220706
-104,52,0.222361
-102,52,0.224576
-100,52,0.227358
-98,52,0.230717
-96,52,0.234661
-94,52,0.2392
-92,52,0.244342
-90,52,0.250097
-88,52,0.25647
-86,52,0.263466
-84,52,0.271087
-82,52,0.279331
-80,52,0.288191
-78,52,0.297656
-76,52,0.307711
-74,52,0.318333
-72,52,0.329493
-70,52,0.341155
-68,52,0.353278
-66,52,0.365811
-64,52,0.378699
-62,52,0.391877
-60,52,0.405275
-58,52,0.418817
-56,52,0.432422
-54,52,0.446003
-52,52,0.45947
-50,52,0.472729
-48,52,0.485687
-46,52,0.498247
-44,52,0.510317
-42,52,0.521803
-40,52,0.532616
-38,52,0.542671
-36,52,0.551891
-34,52,0.560201
-32,52,0.567537
-30,52,0.573841
-28,52,0.579066
-26,52,0.583172
-24,52,0.586129
-22,52,0.587916
-20,52,0.588524
-18,52,0.58795
-16,52,0.5862
-14,52,0.583291
-12,52,0.579245
-10,52,0.574093
-8,52,0.567872
-6,52,0.560625
-4,52,0.552401
-2,52,0.543253
0,52,0.533239
2,52,0.52242
4,52,0.510859
6,52,0.498624
8,52,0.485784
10,52,0.47241
12,52,0.458573
14,52,0.444347
16,52,0.429806
18,52,0.415024
20,52,0.400077
22,52,0.385039
24,52,0.369984
26,52,0.354985
28,52,0.340116
30,52,0.325447
32,52,0.311048
34,52,0.296986
36,52,0.283325
38,52,0.270129
40,52,0.257456
42,52,0.245361
44,52,0.233898
46,52,0.223115
48,52,0.213056
50,52,0.203762
52,52,0.195269
54,52,0.187609
56,52,0.180811
58,52,0.174899
60,52,0.169893
62,52,0.165809
64,52,0.162661
66,52,0.160458
68,52,0.159205
70,52,0.158907
72,52,0.159562
74,52,0.161168
76,52,0.16372
78,52,0.167208
80,52,0.171622
82,52,0.176948
84,52,0.18317
86,52,0.190266
88,52,0.198216
90,52,0.206992
92,52,0.216565
94,52,0.226903
96,52,0.237967
98,52,0.249718
100,52,0.262108
102,52,0.275089
104,52,0.288605
106,52,0.302596
108,52,0.316998
110,52,0.331742
112,52,0.346753
114,52,0.361953
116,52,0.377259
118,52,0.392586
120,52,0.407843
122,52,0.422939
124,52,0.437781
126,52,0.452275
128,52,0.466326
130,52,0.479843
132,52,0.492735
134,52,0.504915
136,52,0.516302
138,52,0.526818
140,52,0.536394
142,52,0.544966
144,52,0.552482
146,52,0.558895
148,52,0.56417
150,52,0.56828
152,52,0.57121
154,52,0.572953
156,52,0.573514
158,52,0.572905
160,52,0.57115
162,52,0.56828
164,52,0.564334
166,52,0.559358
168,52,0.553404
170,52,0.546533
172,52,0.538806
174,52,0.530291
176,52,0.521057
178,52,0.511178
180,52,0.500728
-180,54,0.42987
-178,54,0.420313
-176,54,0.410405
-174,54,0.400212
-172,54,0.389798
-170,54,0.379227
-168,54,0.368561
-166,54,0.357858
-164,54,0.347177
-162,54,0.336573
-160,54,0.326097
-158,54,0.315799
-156,54,0.305725
-154,54,0.295917
-152,54,0.286415
-150,54,0.277254
-148,54,0.268466
-146,54,0.260079
-144,54,0.252117
-142,54,0.244601
-140,54,0.237545
-138,54,0.230963
-136,54,0.224865
-134,54,0.219257
-132,54,0.21414
-130,54,0.209517
-128,54,0.205386
-126,54,0.201742
-124,54,0.198583
-122,54,0.195903
-120,54,0.193695
-118,54,0.191956
-116,54,0.19068
-114,54,0.189863
-112,54,0.189503
-110,54,0.189599
-108,54,0.190151
-106,54,0.191161
-104,54,0.192634
-102,54,0.194574
-100,54,0.196989
-98,54,0.199886
-96,54,0.203274
-94,54,0.207163
-92,54,0.211562
-90,54,0.216478
-88,54,0.221919
-86,54,0.227891
-84,54,0.234397
-82,54,0.241436
-80,54,0.249006
-78,54,0.257098
-76,54,0.265699
-74,54,0.274792
-72,54,0.284353
-70,54,0.294352
-68,54,0.304754
-66,54,0.315516
-64,54,0.326589
-62,54,0.337918
-60,54,0.349443
-58,54,0.361096
-56,54,0.372805
-54,54,0.384496
-52,54,0.396088
-50,54,0.4075
-48,54,0.418648
-46,54,0.429447
-44,54,0.439816
-42,54,0.449672
-40,54,0.458936
-38,54,0.467535
-36,54,0.475399
-34,54,0.482465
-32,54,0.488675
-30,54,0.493982
-28,54,0.498342
-26,54,0.501724
-24,54,0.504102
-22,54,0.505461
-20,54,0.505792
-18,54,0.505095
-16,54,0.503379
-14,54,0.500659
-12,54,0.496957
-10,54,0.492302
-8,54,0.486727
-6,54,0.480272
-4,54,0.472981
-2,54,0.464902
0,54,0.456084
2,54,0.446583
4,54,0.436455
6,54,0.425758
8,54,0.414551
10,54,0.402898
12,54,0.390859
14,54,0.378499
16,54,0.365881
18,54,0.353069
20,54,0.340128
22,54,0.327122
24,54,0.314115
26,54,0.301169
28,54,0.288348
30,54,0.275712
32,54,0.263321
34,54,0.251232
36,54,0.239501
38,54,0.228182
40,54,0.217325
42,54,0.206977
44,54,0.197183
46,54,0.187985
48,54,0.179419
50,54,0.171521
52,54,0.164319
54,54,0.157842
56,54,0.152112
58,54,0.147149
60,54,0.142969
62,54,0.139585
64,54,0.137008
66,54,0.135244
68,54,0.134298
70,54,0.134171
72,54,0.134862
74,54,0.136369
76,54,0.138686
78,54,0.141806
80,54,0.145719
82,54,0.150412
84,54,0.155873
86,54,0.162084
88,54,0.169026
90,54,0.176678
92,54,0.185015
94,54,0.19401
96,54,0.20363
98,54,0.213842
100,54,0.224607
102,54,0.235883
104,54,0.247623
106,54,0.259776
108,54,0.272287
110,54,0.285096
112,54,0.298139
114,54,0.311348
116,54,0.324652
118,54,0.337975
120,54,0.351239
122,54,0.364364
124,54,0.377268
126,54,0.389867
128,54,0.40208
130,54,0.413824
132,54,0.42502
134,54,0.435591
136,54,0.445464
138,54,0.454572
140,54,0.462854
142,54,0.470253
144,54,0.476722
146,54,0.482223
148,54,0.486723
150,54,0.490201
152,54,0.492644
154,54,0.494047
156,54,0.494416
158,54,0.493763
160,54,0.492111
162,54,0.489487
164,54,0.485929
166,54,0.481478
168,54,0.476183
170,54,0.470096
172,54,0.463274
174,54,0.455778
176,54,0.447668
178,54,0.43901
180,54,0.42987
-180,56,0.366434
-178,56,0.358151
-176,56,0.349577
-174,56,0.340771
-172,56,0.331788
-170,56,0.322682
-168,56,0.313507
-166,56,0.304314
-164,56,0.295152
-162,56,0.286068
-160,56,0.277107
-158,56,0.268311
-156,56,0.259719
-154,56,0.251368
-152,56,0.24329
-150,56,0.235516
-148,56,0.228072
-146,56,0.220982
-144,56,0.214266
-142,56,0.207941
-140,56,0.202018
-138,56,0.196509
-136,56,0.19142
-134,56,0.186755
-132,56,0.182515
-130,56,0.1787
-128,56,0.175306
-126,56,0.172329
-124,56,0.169765
-122,56,0.167606
-120,56,0.165847
-118,56,0.164481
-116,56,0.163504
-114,56,0.16291
-112,56,0.162697
-110,56,0.162862
-108,56,0.163406
-106,56,0.164329
-104,56,0.165636
-102,56,0.16733
-100,56,0.169417
-98,56,0.171905
-96,56,0.174802
-94,56,0.178117
-92,56,0.181858
-90,56,0.186033
-88,56,0.19065
-86,56,0.195715
-84,56,0.201232
-82,56,0.207203
-80,56,0.213624
-78,56,0.220492
-76,56,0.227797
-74,56,0.235524
-72,56,0.243653
-70,56,0.252161
-68,56,0.261018
-66,56,0.270186
-64,56,0.279624
-62,56,0.289286
-60,56,0.299118
-58,56,0.309062
-56,56,0.319056
-54,56,0.329035
-52,56,0.338927
-50,56,0.348663
-48,56,0.358168
-46,56,0.36737
-44,56,0.376195
-42,56,0.384572
-40,56,0.392433
-38,56,0.399713
-36,56,0.406352
-34,56,0.412294
-32,56,0.417492
-30,56,0.421902
-28,56,0.425491
-26,56,0.428229
-24,56,0.430098
-22,56,0.431085
-20,56,0.431184
-18,56,0.430397
-16,56,0.428734
-14,56,0.426208
-12,56,0.422842
-10,56,0.418661
-8,56,0.413697
-6,56,0.407984
-4,56,0.401563
-2,56,0.394474
0,56,0.386764
2,56,0.378478
4,56,0.369667
6,56,0.36038
8,56,0.35067
10,56,0.340589
12,56,0.330192
14,56,0.319532
16,56,0.308663
18,56,0.297642
20,56,0.286522
22,56,0.275359
24,56,0.264206
26,56,0.253118
28,56,0.242147
30,56,0.231347
32,56,0.220766
34,56,0.210456
36,56,0.200462
38,56,0.190831
40,56,0.181605
42,56,0.172825
44,56,0.164527
46,56,0.156747
48,56,0.149517
50,56,0.142864
52,56,0.136814
54,56,0.131389
56,56,0.126607
58,56,0.122485
60,56,0.119036
62,56,0.116269
64,56,0.114191
66,56,0.11281
68,56,0.112125
70,56,0.11214
72,56,0.112852
74,56,0.114257
76,56,0.116352
78,56,0.119129
80,56,0.122581
82,56,0.126696
84,56,0.131463
86,56,0.136868
88,56,0.142896
90,56,0.149529
92,56,0.156745
94,56,0.164522
96,56,0.172835
98,56,0.181654
100,56,0.190947
102,56,0.200679
104,56,0.21081
106,56,0.221298
108,56,0.232095
110,56,0.24315
112,56,0.254408
114,56,0.265812
116,56,0.277299
118,56,0.288804
120,56,0.300259
122,56,0.311595
124,56,0.32274
126,56,0.33362
128,56,0.344165
130,56,0.354303
132,56,0.363962
134,56,0.373077
136,56,0.381583
138,56,0.389421
140,56,0.396537
142,56,0.402883
144,56,0.408417
146,56,0.413105
148,56,0.416921
150,56,0.419846
152,56,0.421869
154,56,0.422988
156,56,0.423208
158,56,0.422542
160,56,0.42101
162,56,0.418638
164,56,0.415461
166,56,0.411515
168,56,0.406844
170,56,0.401496
172,56,0.39552
174,56,0.38897
176,56,0.381901
178,56,0.37437
180,56,0.366434
-180,58,0.310039
-178,58,0.302914
-176,58,0.295551
-174,58,0.287999
-172,58,0.280305
-170,58,0.272518
-168,58,0.264682
-166,58,0.256841
-164,58,0.249036
-162,58,0.241308
-160,58,0.233695
-158,58,0.226232
-156,58,0.218953
-154,58,0.211888
-152,58,0.205066
-150,58,0.198511
-148,58,0.192247
-146,58,0.186292
-144,58,0.180664
-142,58,0.175375
-140,58,0.170436
-138,58,0.165855
-136,58,0.161638
-134,58,0.157785
-132,58,0.154298
-130,58,0.151174
-128,58,0.14841
-126,58,0.146
-124,58,0.14394
-122,58,0.142222
-120,58,0.140839
-118,58,0.139786
-116,58,0.139057
-114,58,0.138646
-112,58,0.13855
-110,58,0.138767
-108,58,0.139295
-106,58,0.140136
-104,58,0.141291
-102,58,0.142765
-100,58,0.144563
-98,58,0.146691
-96,58,0.149156
-94,58,0.151966
-92,58,0.15513
-90,58,0.158655
-88,58,0.162548
-86,58,0.166816
-84,58,0.171462
-82,58,0.17649
-80,58,0.181899
-78,58,0.187684
-76,58,0.19384
-74,58,0.200354
-72,58,0.207212
-70,58,0.214392
-68,58,0.22187
-66,58,0.229614
-64,58,0.237591
-62,58,0.245758
-60,58,0.254072
-58,58,0.262482
-56,58,0.270935
-54,58,0.279373
-52,58,0.287737
-50,58,0.295964
-48,58,0.30399
-46,58,0.311753
-44,58,0.319188
-42,58,0.326236
-40,58,0.332835
-38,58,0.338931
-36,58,0.344471
-34,58,0.349408
-32,58,0.353702
-30,58,0.357317
-28,58,0.360222
-26,58,0.362396
-24,58,0.363823
-22,58,0.364493
-20,58,0.364403
-18,58,0.363556
-16,58,0.361962
-14,58,0.359634
-12,58,0.356594
-10,58,0.352864
-8,58,0.348472
-6,58,0.343451
-4,58,0.337834
-2,58,0.331659
0,58,0.324965
2,58,0.317793
4,58,0.310184
6,58,0.302183
8,58,0.293833
10,58,0.28518
12,58,0.27627
14,58,0.267148
16,58,0.257861
18,58,0.248455
20,58,0.238976
22,58,0.229471
24,58,0.219986
26,58,0.210566
28,58,0.201256
30,58,0.1921
32,58,0.183141
34,58,0.174421
36,58,0.16598
38,58,0.157855
40,58,0.150083
42,58,0.142699
44,58,0.135732
46,58,0.129213
48,58,0.123167
50,58,0.117617
52,58,0.112585
54,58,0.108089
56,58,0.104143
58,58,0.10076
60,58,0.0979496
62,58,0.0957202
64,58,0.0940768
66,58,0.0930231
68,58,0.0925604
70,58,0.0926887
72,58,0.0934063
74,58,0.0947099
76,58,0.096595
78,58,0.0990556
80,58,0.102085
82,58,0.105673
84,58,0.109812
86,58,0.114489
88,58,0.119692
90,58,0.125405
92,58,0.131612
94,58,0.138294
96,58,0.14543
98,58,0.152996
100,58,0.160966
102,58,0.169309
104,58,0.177993
106,58,0.186981
108,58,0.196235
110,58,0.20571
112,58,0.215362
114,58,0.225138
116,58,0.234988
118,58,0.244854
120,58,0.254678
122,58,0.2644
124,58,0.273959
126,58,0.28329
128,58,0.292332
130,58,0.301021
132,58,0.309298
134,58,0.317103
136,58,0.324381
138,58,0.331081
140,58,0.337155
142,58,0.342561
144,58,0.347264
146,58,0.351234
148,58,0.354449
150,58,0.356893
152,58,0.358557
154,58,0.359441
156,58,0.359549
158,58,0.358895
160,58,0.357496
162,58,0.355377
164,58,0.352567
166,58,0.349101
168,58,0.345017
170,58,0.340357
172,58,0.335166
174,58,0.329489
176,58,0.323376
178,58,0.316876
180,58,0.310039
-180,60,0.260255
-178,60,0.254175
-176,60,0.247902
-174,60,0.241476
-172,60,0.234938
-170,60,0.228329
-168,60,0.221686
-166,60,0.215047
-164,60,0.208447
-162,60,0.20192
-160,60,0.195497
-158,60,0.18921
-156,60,0.183085
-154,60,0.177149
-152,60,0.171426
-150,60,0.165936
-148,60,0.160699
-146,60,0.15573
-144,60,0.151044
-142,60,0.146652
-140,60,0.142561
-138,60,0.138779
-136,60,0.135307
-134,60,0.132149
-132,60,0.129303
-130,60,0.126766
-128,60,0.124535
-126,60,0.122603
-124,60,0.120966
-122,60,0.119616
-120,60,0.118547
-118,60,0.117752
-116,60,0.117226
-114,60,0.116962
-112,60,0.116958
-110,60,0.11721
-108,60,0.117718
-106,60,0.11848
-104,60,0.119499
-102,60,0.120778
-100,60,0.12232
-98,60,0.124132
-96,60,0.12622
-94,60,0.128591
-92,60,0.131251
-90,60,0.134209
-88,60,0.13747
-86,60,0.141042
-84,60,0.144928
-82,60,0.14913
-80,60,0.15365
-78,60,0.158486
-76,60,0.163631
-74,60,0.169077
-72,60,0.174811
-70,60,0.180818
-68,60,0.187075
-66,60,0.193557
-64,60,0.200236
-62,60,0.207075
-60,60,0.214038
-58,60,0.221081
-56,60,0.228159
-54,60,0.235223
-52,60,0.242221
-50,60,0.2491
-48,60,0.255805
-46,60,0.262283
-44,60,0.268478
-42,60,0.274339
-40,60,0.279814
-38,60,0.284855
-36,60,0.28942
-34,60,0.293467
-32,60,0.296963
-30,60,0.299877
-28,60,0.302185
-26,60,0.30387
-24,60,0.304918
-22,60,0.305323
-20,60,0.305084
-18,60,0.304205
-16,60,0.302694
-14,60,0.300566
-12,60,0.297839
-10,60,0.294535
-8,60,0.290678
-6,60,0.286296
-4,60,0.28142
-2,60,0.276082
0,60,0.270315
2,60,0.264154
4,60,0.257636
6,60,0.250798
8,60,0.243677
10,60,0.236311
12,60,0.228738
14,60,0.220998
16,60,0.213129
18,60,0.205169
20,60,0.197158
22,60,0.189135
24,60,0.181138
26,60,0.173205
28,60,0.165374
30,60,0.157682
32,60,0.150164
34,60,0.142856
36,60,0.135791
38,60,0.129001
40,60,0.122516
42,60,0.116365
44,60,0.110573
46,60,0.105164
48,60,0.10016
50,60,0.0955808
52,60,0.091442
54,60,0.0877583
56,60,0.0845417
58,60,0.0818019
60,60,0.0795466
62,60,0.0777814
64,60,0.07651
66,60,0.0757346
68,60,0.0754559
70,60,0.075673
72,60,0.0763839
74,60,0.0775855
76,60,0.0792736
78,60,0.0814431
80,60,0.0840877
82,60,0.0872002
84,60,0.0907725
86,60,0.0947951
88,60,0.0992575
90,60,0.104148
92,60,0.109452
94,60,0.115155
96,60,0.121239
98,60,0.127685
100,60,0.134471
102,60,0.141573
104,60,0.148963
106,60,0.156612
108,60,0.164486
110,60,0.172548
112,60,0.180761
114,60,0.189081
116,60,0.197464
118,60,0.205862
120,60,0.214226
122,60,0.222502
124,60,0.230639
126,60,0.238583
128,60,0.246278
130,60,0.253672
132,60,0.260712
134,60,0.267347
136,60,0.273529
138,60,0.279214
140,60,0.284361
142,60,0.288935
144,60,0.292904
146,60,0.296243
148,60,0.298933
150,60,0.300962
152,60,0.302323
154,60,0.303014
156,60,0.303042
158,60,0.302419
160,60,0.30116
162,60,0.299288
164,60,0.29683
166,60,0.293814
168,60,0.290277
170,60,0.286253
172,60,0.281782
174,60,0.276905
176,60,0.271663
178,60,0.266098
180,60,0.260255
-180,62,0.216624
-178,62,0.21148
-176,62,0.206179
-174,62,0.200756
-172,62,0.195245
-170,62,0.189681
-168,62,0.184094
-166,62,0.178516
-164,62,0.172977
