Phi[deg],Theta[deg],re(rEPhi)[mV]
170,40,2961.26
172,40,2658.24
174,40,2351.96
176,40,2042.82
178,40,1731.22
180,40,1417.56
-180,42,1392.62
-178,42,1082.51
-176,42,771.17
-174,42,459.01
-172,42,146.428
-170,42,-166.179
-168,42,-478.411
-166,42,-789.872
-164,42,-1100.16
-162,42,-1408.9
-160,42,-1715.68
-158,42,-2020.12
-156,42,-2321.85
-154,42,-2620.47
-152,42,-2915.62
-150,42,-3206.94
-148,42,-3494.05
-146,42,-3776.62
-144,42,-4054.29
-142,42,-4326.72
-140,42,-4593.6
-138,42,-4854.61
-136,42,-5109.44
-134,42,-5357.79
-132,42,-5599.38
-130,42,-5833.95
-128,42,-6061.22
-126,42,-6280.96
-124,42,-6492.92
-122,42,-6696.89
-120,42,-6892.65
-118,42,-7080
-116,42,-7258.75
-114,42,-7428.74
-112,42,-7589.79
-110,42,-7741.74
-108,42,-7884.46
-106,42,-8017.8
-104,42,-8141.64
-102,42,-8255.87
-100,42,-8360.36
-98,42,-8455.03
-96,42,-8539.77
-94,42,-8614.49
-92,42,-8679.12
-90,42,-8733.58
-88,42,-8777.8
-86,42,-8811.72
-84,42,-8835.29
-82,42,-8848.46
-80,42,-8851.18
-78,42,-8843.44
-76,42,-8825.2
-74,42,-8796.45
-72,42,-8757.18
-70,42,-8707.4
-68,42,-8647.12
-66,42,-8576.38
-64,42,-8495.21
-62,42,-8403.67
-60,42,-8301.81
-58,42,-8189.73
-56,42,-8067.52
-54,42,-7935.28
-52,42,-7793.15
-50,42,-7641.27
-48,42,-7479.8
-46,42,-7308.9
-44,42,-7128.78
-42,42,-6939.64
-40,42,-6741.7
-38,42,-6535.2
-36,42,-6320.4
-34,42,-6097.55
-32,42,-5866.94
-30,42,-5628.87
-28,42,-5383.64
-26,42,-5131.56
-24,42,-4872.97
-22,42,-4608.21
-20,42,-4337.61
-18,42,-4061.53
-16,42,-3780.34
-14,42,-3494.39
-12,42,-3204.08
-10,42,-2909.77
-8,42,-2611.85
-6,42,-2310.7
-4,42,-2006.72
-2,42,-1700.3
0,42,-1391.84
2,42,-1081.72
4,42,-770.35
6,42,-458.13
8,42,-145.457
10,42,167.271
12,42,479.653
14,42,791.293
16,42,1101.79
18,42,1410.76
20,42,1717.81
22,42,2022.54
24,42,2324.57
26,42,2623.53
28,42,2919.03
30,42,3210.71
32,42,3498.21
34,42,3781.17
36,42,4059.24
38,42,4332.09
40,42,4599.38
42,42,4860.8
44,42,5116.03
46,42,5364.78
48,42,5606.77
50,42,5841.72
52,42,6069.36
54,42,6289.44
56,42,6501.74
58,42,6706.02
60,42,6902.07
62,42,7089.68
64,42,7268.68
66,42,7438.88
68,42,7600.11
70,42,7752.22
72,42,7895.07
74,42,8028.52
76,42,8152.44
78,42,8266.71
80,42,8371.23
82,42,8465.89
84,42,8550.6
86,42,8625.27
88,42,8689.82
90,42,8744.18
92,42,8788.29
94,42,8822.07
96,42,8845.49
98,42,8858.49
100,42,8861.03
102,42,8853.09
104,42,8834.64
106,42,8805.66
108,42,8766.16
110,42,8716.15
112,42,8655.62
114,42,8584.63
116,42,8503.2
118,42,8411.39
120,42,8309.26
122,42,8196.91
124,42,8074.42
126,42,7941.91
128,42,7799.5
130,42,7647.33
132,42,7485.57
134,42,7314.4
136,42,7133.99
138,42,6944.57
140,42,6746.34
142,42,6539.56
144,42,6324.48
146,42,6101.36
148,42,5870.48
150,42,5632.14
152,42,5386.65
154,42,5134.32
156,42,4875.48
158,42,4610.48
160,42,4339.65
162,42,4063.37
164,42,3781.98
166,42,3495.86
168,42,3205.38
170,42,2910.93
172,42,2612.88
174,42,2311.64
176,42,2007.58
178,42,1701.11
180,42,1392.62
-180,44,1367.11
-178,44,1062.35
-176,44,756.4
-174,44,449.652
-172,44,142.502
-170,44,-164.657
-168,44,-471.431
-166,44,-777.428
-164,44,-1082.26
-162,44,-1385.53
-160,44,-1686.87
-158,44,-1985.89
-156,44,-2282.2
-154,44,-2575.45
-152,44,-2865.25
-150,44,-3151.26
-148,44,-3433.11
-146,44,-3710.46
-144,44,-3982.96
-142,44,-4250.3
-140,44,-4512.14
-138,44,-4768.19
-136,44,-5018.13
-134,44,-5261.68
-132,44,-5498.56
-130,44,-5728.52
-128,44,-5951.29
-126,44,-6166.65
-124,44,-6374.35
-122,44,-6574.19
-120,44,-6765.96
-118,44,-6949.47
-116,44,-7124.55
-114,44,-7291.02
-112,44,-7448.74
-110,44,-7597.54
-108,44,-7737.3
-106,44,-7867.89
-104,44,-7989.18
-102,44,-8101.07
-100,44,-8203.45
-98,44,-8296.23
-96,44,-8379.32
-94,44,-8452.62
-92,44,-8516.07
-90,44,-8569.59
-88,44,-8613.12
-86,44,-8646.58
-84,44,-8669.94
-82,44,-8683.13
-80,44,-8686.12
-78,44,-8678.87
-76,44,-8661.35
-74,44,-8633.55
-72,44,-8595.45
-70,44,-8547.04
-68,44,-8488.35
-66,44,-8419.39
-64,44,-8340.2
-62,44,-8250.81
-60,44,-8151.29
-58,44,-8041.71
-56,44,-7922.16
-54,44,-7792.75
-52,44,-7653.59
-50,44,-7504.82
-48,44,-7346.59
-46,44,-7179.08
-44,44,-7002.46
-42,44,-6816.94
-40,44,-6622.74
-38,44,-6420.09
-36,44,-6209.24
-34,44,-5990.46
-32,44,-5764.02
-30,44,-5530.21
-28,44,-5289.33
-26,44,-5041.7
-24,44,-4787.65
-22,44,-4527.5
-20,44,-4261.61
-18,44,-3990.32
-16,44,-3713.99
-14,44,-3432.99
-12,44,-3147.68
-10,44,-2858.44
-8,44,-2565.65
-6,44,-2269.7
-4,44,-1970.96
-2,44,-1669.82
0,44,-1366.68
2,44,-1061.93
4,44,-755.959
6,44,-449.158
8,44,-141.924
10,44,165.35
12,44,472.272
14,44,778.449
16,44,1083.49
18,44,1387.01
20,44,1688.62
22,44,1987.93
24,44,2284.57
26,44,2578.16
28,44,2868.34
30,44,3154.73
32,44,3436.99
34,44,3714.75
36,44,3987.69
38,44,4255.46
40,44,4517.74
42,44,4774.22
44,44,5024.6
46,44,5268.57
48,44,5505.88
50,44,5736.24
52,44,5959.4
54,44,6175.13
56,44,6383.18
58,44,6583.35
60,44,6775.42
62,44,6959.21
64,44,7134.54
66,44,7301.23
68,44,7459.13
70,44,7608.1
72,44,7747.98
74,44,7878.67
76,44,8000.03
78,44,8111.96
80,44,8214.36
82,44,8307.12
84,44,8390.16
86,44,8463.4
88,44,8526.76
90,44,8580.16
92,44,8623.55
94,44,8656.87
96,44,8680.05
98,44,8693.06
100,44,8695.84
102,44,8688.38
104,44,8670.64
106,44,8642.6
108,44,8604.26
110,44,8555.61
112,44,8496.66
114,44,8427.44
116,44,8347.98
118,44,8258.33
120,44,8158.54
122,44,8048.69
124,44,7928.86
126,44,7799.17
128,44,7659.74
130,44,7510.69
132,44,7352.18
134,44,7184.39
136,44,7007.49
138,44,6821.69
140,44,6627.21
142,44,6424.28
144,44,6213.15
146,44,5994.09
148,44,5767.38
150,44,5533.3
152,44,5292.15
154,44,5044.27
156,44,4789.96
158,44,4529.57
160,44,4263.44
162,44,3991.93
164,44,3715.39
166,44,3434.19
168,44,3148.71
170,44,2859.31
172,44,2566.39
174,44,2270.32
176,44,1971.49
178,44,1670.29
180,44,1367.11
-180,46,1341.11
-178,46,1041.84
-176,46,741.409
-174,46,440.208
-172,46,138.626
-170,46,-162.949
-168,46,-464.13
-166,46,-764.529
-164,46,-1063.76
-162,46,-1361.45
-160,46,-1657.21
-158,46,-1950.66
-156,46,-2241.45
-154,46,-2529.18
-152,46,-2813.51
-150,46,-3094.08
-148,46,-3370.54
-146,46,-3642.55
-144,46,-3909.77
-142,46,-4171.88
-140,46,-4428.57
-138,46,-4679.53
-136,46,-4924.47
-134,46,-5163.11
-132,46,-5395.18
-130,46,-5620.42
-128,46,-5838.58
-126,46,-6049.44
-124,46,-6252.78
-122,46,-6448.39
-120,46,-6636.08
-118,46,-6815.67
-116,46,-6986.98
-114,46,-7149.85
-112,46,-7304.15
-110,46,-7449.73
-108,46,-7586.46
-106,46,-7714.22
-104,46,-7832.91
-102,46,-7942.41
-100,46,-8042.63
-98,46,-8133.48
-96,46,-8214.88
-94,46,-8286.73
-92,46,-8348.98
-90,46,-8401.54
-88,46,-8444.35
-86,46,-8477.36
-84,46,-8500.5
-82,46,-8513.72
-80,46,-8516.99
-78,46,-8510.25
-76,46,-8493.48
-74,46,-8466.65
-72,46,-8429.75
-70,46,-8382.77
-68,46,-8325.71
-66,46,-8258.58
-64,46,-8181.41
-62,46,-8094.24
-60,46,-7997.12
-58,46,-7890.11
-56,46,-7773.3
-54,46,-7646.78
-52,46,-7510.67
-50,46,-7365.09
-48,46,-7210.19
-46,46,-7046.14
-44,46,-6873.12
-42,46,-6691.31
-40,46,-6500.94
-38,46,-6302.24
-36,46,-6095.45
-34,46,-5880.83
-32,46,-5658.65
-30,46,-5429.21
-28,46,-5192.8
-26,46,-4949.73
-24,46,-4700.33
-22,46,-4444.92
-20,46,-4183.85
-18,46,-3917.47
-16,46,-3646.13
-14,46,-3370.19
-12,46,-3090.01
-10,46,-2805.98
-8,46,-2518.45
-6,46,-2227.82
-4,46,-1934.46
-2,46,-1638.75
0,46,-1341.07
2,46,-1041.82
4,46,-741.384
6,46,-440.143
8,46,-138.486
10,46,163.197
12,46,464.52
14,46,765.097
16,46,1064.54
18,46,1362.47
20,46,1658.51
22,46,1952.27
24,46,2243.39
26,46,2531.49
28,46,2816.21
30,46,3097.19
32,46,3374.07
34,46,3646.52
36,46,3914.2
38,46,4176.77
40,46,4433.92
42,46,4685.35
44,46,4930.75
46,46,5169.84
48,46,5402.35
50,46,5628.02
52,46,5846.6
54,46,6057.86
56,46,6261.57
58,46,6457.52
60,46,6645.53
62,46,6825.4
64,46,6996.97
66,46,7160.07
68,46,7314.56
70,46,7460.3
72,46,7597.15
74,46,7725.01
76,46,7843.75
78,46,7953.29
80,46,8053.51
82,46,8144.33
84,46,8225.66
86,46,8297.43
88,46,8359.57
90,46,8412
92,46,8454.66
94,46,8487.49
96,46,8510.44
98,46,8523.46
100,46,8526.51
102,46,8519.54
104,46,8502.54
106,46,8475.47
108,46,8438.31
110,46,8391.07
112,46,8333.75
114,46,8266.36
116,46,8188.92
118,46,8101.49
120,46,8004.09
122,46,7896.82
124,46,7779.74
126,46,7652.95
128,46,7516.56
130,46,7370.71
132,46,7215.54
134,46,7051.22
136,46,6877.92
138,46,6695.84
140,46,6505.2
142,46,6306.23
144,46,6099.16
146,46,5884.26
148,46,5661.82
150,46,5432.1
152,46,5195.42
154,46,4952.09
156,46,4702.43
158,46,4446.77
160,46,4185.46
162,46,3918.84
164,46,3647.28
166,46,3371.13
168,46,3090.76
170,46,2806.55
172,46,2518.87
174,46,2228.1
176,46,1934.63
178,46,1638.84
180,46,1341.11
-180,48,1314.69
-178,48,1021.03
-176,48,726.243
-174,48,430.711
-172,48,134.819
-170,48,-161.05
-168,48,-456.514
-166,48,-751.194
-164,48,-1044.71
-162,48,-1336.69
-160,48,-1626.75
-158,48,-1914.53
-156,48,-2199.65
-154,48,-2481.76
-152,48,-2760.51
-150,48,-3035.53
-148,48,-3306.48
-146,48,-3573.04
-144,48,-3834.87
-142,48,-4091.65
-140,48,-4343.07
-138,48,-4588.84
-136,48,-4828.68
-134,48,-5062.3
-132,48,-5289.45
-130,48,-5509.87
-128,48,-5723.34
-126,48,-5929.62
-124,48,-6128.5
-122,48,-6319.8
-120,48,-6503.32
-118,48,-6678.89
-116,48,-6846.35
-114,48,-7005.56
-112,48,-7156.37
-110,48,-7298.65
-108,48,-7432.29
-106,48,-7557.18
-104,48,-7673.2
-102,48,-7780.26
-100,48,-7878.28
-98,48,-7967.16
-96,48,-8046.83
-94,48,-8117.21
-92,48,-8178.23
-90,48,-8229.82
-88,48,-8271.91
-86,48,-8304.45
-84,48,-8327.37
-82,48,-8340.64
-80,48,-8344.18
-78,48,-8337.98
-76,48,-8321.98
-74,48,-8296.15
-72,48,-8260.48
-70,48,-8214.96
-68,48,-8159.56
-66,48,-8094.31
-64,48,-8019.22
-62,48,-7934.32
-60,48,-7839.65
-58,48,-7735.28
-56,48,-7621.27
-54,48,-7497.71
-52,48,-7364.71
-50,48,-7222.4
-48,48,-7070.91
-46,48,-6910.4
-44,48,-6741.04
-42,48,-6563.03
-40,48,-6376.58
-38,48,-6181.91
-36,48,-5979.27
-34,48,-5768.9
-32,48,-5551.09
-30,48,-5326.11
-28,48,-5094.26
-26,48,-4855.85
-24,48,-4611.2
-22,48,-4360.65
-20,48,-4104.51
-18,48,-3843.15
-16,48,-3576.91
-14,48,-3306.14
-12,48,-3031.22
-10,48,-2752.51
-8,48,-2470.37
-6,48,-2185.18
-4,48,-1897.31
-2,48,-1607.15
0,48,-1315.07
2,48,-1021.45
4,48,-726.671
6,48,-431.114
8,48,-135.162
10,48,160.804
12,48,456.403
14,48,751.255
16,48,1044.98
18,48,1337.2
20,48,1627.54
22,48,1915.64
24,48,2201.11
26,48,2483.6
28,48,2762.74
30,48,3038.19
32,48,3309.6
34,48,3576.62
36,48,3838.92
38,48,4096.19
40,48,4348.1
42,48,4594.37
44,48,4834.69
46,48,5068.8
48,48,5296.42
50,48,5517.3
52,48,5731.2
54,48,5937.89
56,48,6137.17
58,48,6328.83
60,48,6512.68
62,48,6688.55
64,48,6856.28
66,48,7015.72
68,48,7166.72
70,48,7309.16
72,48,7442.93
74,48,7567.9
76,48,7683.97
78,48,7791.05
80,48,7889.05
82,48,7977.89
84,48,8057.48
86,48,8127.76
88,48,8188.65
90,48,8240.08
92,48,8282.01
94,48,8314.35
96,48,8337.07
98,48,8350.11
100,48,8353.43
102,48,8346.98
104,48,8330.73
106,48,8304.65
108,48,8268.72
110,48,8222.93
112,48,8167.27
114,48,8101.75
116,48,8026.39
118,48,7941.23
120,48,7846.3
122,48,7741.66
124,48,7627.38
126,48,7503.56
128,48,7370.3
130,48,7227.73
132,48,7075.98
134,48,6915.21
136,48,6745.59
138,48,6567.32
140,48,6380.6
142,48,6185.67
144,48,5982.76
146,48,5772.12
148,48,5554.04
150,48,5328.79
152,48,5096.67
154,48,4858
156,48,4613.09
158,48,4362.27
160,48,4105.88
162,48,3844.27
164,48,3577.79
166,48,3306.8
168,48,3031.67
170,48,2752.76
172,48,2470.45
174,48,2185.11
176,48,1897.11
178,48,1606.85
180,48,1314.69
-180,50,1287.92
-178,50,999.98
-176,50,710.944
-174,50,421.192
-172,50,131.102
-170,50,-158.95
-168,50,-448.589
-166,50,-737.44
-164,50,-1025.13
-162,50,-1311.29
-160,50,-1595.55
-158,50,-1877.54
-156,50,-2156.91
-154,50,-2433.29
-152,50,-2706.34
-150,50,-2975.71
-148,50,-3241.06
-146,50,-3502.07
-144,50,-3758.4
-142,50,-4009.75
-140,50,-4255.82
-138,50,-4496.31
-136,50,-4730.95
-134,50,-4959.47
-132,50,-5181.61
-130,50,-5397.13
-128,50,-5605.81
-126,50,-5807.42
-124,50,-6001.78
-122,50,-6188.68
-120,50,-6367.96
-118,50,-6539.45
-116,50,-6703
-114,50,-6858.47
-112,50,-7005.73
-110,50,-7144.66
-108,50,-7275.15
-106,50,-7397.1
-104,50,-7510.42
-102,50,-7615
-100,50,-7710.78
-98,50,-7797.66
-96,50,-7875.58
-94,50,-7944.46
-92,50,-8004.23
-90,50,-8054.83
-88,50,-8096.19
-86,50,-8128.26
-84,50,-8150.97
-82,50,-8164.27
-80,50,-8168.11
-78,50,-8162.45
-76,50,-8147.24
-74,50,-8122.44
-72,50,-8088.03
-70,50,-8043.99
-68,50,-7990.3
-66,50,-7926.97
-64,50,-7854
-62,50,-7771.41
-60,50,-7679.25
-58,50,-7577.55
-56,50,-7466.4
-54,50,-7345.86
-52,50,-7216.04
-50,50,-7077.05
-48,50,-6929.04
-46,50,-6772.13
-44,50,-6606.52
-42,50,-6432.38
-40,50,-6249.93
-38,50,-6059.37
-36,50,-5860.95
-34,50,-5654.92
-32,50,-5441.55
-30,50,-5221.13
-28,50,-4993.93
-26,50,-4760.28
-24,50,-4520.48
-22,50,-4274.86
-20,50,-4023.76
-18,50,-3767.52
-16,50,-3506.48
-14,50,-3241
-12,50,-2971.44
-10,50,-2698.15
-8,50,-2421.51
-6,50,-2141.87
-4,50,-1859.62
-2,50,-1575.12
0,50,-1288.74
2,50,-1000.86
4,50,-711.859
6,50,-422.102
8,50,-131.968
10,50,158.167
12,50,447.928
14,50,736.942
16,50,1024.84
18,50,1311.24
20,50,1595.78
22,50,1878.09
24,50,2157.81
26,50,2434.58
28,50,2708.05
30,50,2977.86
32,50,3243.68
34,50,3505.18
36,50,3762.01
38,50,4013.88
40,50,4260.46
42,50,4501.48
44,50,4736.63
46,50,4965.66
48,50,5188.3
50,50,5404.3
52,50,5613.44
54,50,5815.49
56,50,6010.26
58,50,6197.54
60,50,6377.17
62,50,6548.97
64,50,6712.79
66,50,6868.5
68,50,7015.95
70,50,7155.04
72,50,7285.66
74,50,7407.69
76,50,7521.04
78,50,7625.63
80,50,7721.38
82,50,7808.2
84,50,7886.02
86,50,7954.77
88,50,8014.4
90,50,8064.82
92,50,8105.99
94,50,8137.85
96,50,8160.34
98,50,8173.4
100,50,8176.99
102,50,8171.07
104,50,8155.6
106,50,8130.54
108,50,8095.86
110,50,8051.55
112,50,7997.59
114,50,7933.99
116,50,7860.76
118,50,7777.91
120,50,7685.49
122,50,7583.54
124,50,7472.14
126,50,7351.35
128,50,7221.28
130,50,7082.05
132,50,6933.79
134,50,6776.64
136,50,6610.78
138,50,6436.4
140,50,6253.69
142,50,6062.88
144,50,5864.2
146,50,5657.92
148,50,5444.29
150,50,5223.59
152,50,4996.13
154,50,4762.21
156,50,4522.14
158,50,4276.26
160,50,4024.89
162,50,3768.39
164,50,3507.1
166,50,3241.38
168,50,2971.58
170,50,2698.08
172,50,2421.24
174,50,2141.43
176,50,1859.02
178,50,1574.4
180,50,1287.92
-180,52,1260.86
-178,52,978.739
-176,52,695.555
-174,52,411.682
-172,52,127.491
-170,52,-156.647
-168,52,-440.362
-166,52,-723.287
-164,52,-1005.05
-162,52,-1285.3
-160,52,-1563.66
-158,52,-1839.77
-156,52,-2113.29
-154,52,-2383.85
-152,52,-2651.12
-150,52,-2914.74
-148,52,-3174.4
-146,52,-3429.77
-144,52,-3680.53
-142,52,-3926.37
-140,52,-4166.99
-138,52,-4402.13
-136,52,-4631.49
-134,52,-4854.82
-132,52,-5071.88
-130,52,-5282.42
-128,52,-5486.24
-126,52,-5683.12
-124,52,-5872.87
-122,52,-6055.32
-120,52,-6230.29
-118,52,-6397.64
-116,52,-6557.21
-114,52,-6708.89
-112,52,-6852.55
-110,52,-6988.09
-108,52,-7115.39
-106,52,-7234.36
-104,52,-7344.93
-102,52,-7447
-100,52,-7540.5
-98,52,-7625.36
-96,52,-7701.5
-94,52,-7768.85
-92,52,-7827.36
-90,52,-7876.96
-88,52,-7917.59
-86,52,-7949.18
-84,52,-7971.68
-82,52,-7985.03
-80,52,-7989.17
-78,52,-7984.06
-76,52,-7969.65
-74,52,-7945.9
-72,52,-7912.78
-70,52,-7870.25
-68,52,-7818.29
-66,52,-7756.91
-64,52,-7686.09
-62,52,-7605.86
-60,52,-7516.24
-58,52,-7417.28
-56,52,-7309.02
-54,52,-7191.56
-52,52,-7064.97
-50,52,-6929.36
-48,52,-6784.87
-46,52,-6631.64
-44,52,-6469.84
-42,52,-6299.63
-40,52,-6121.24
-38,52,-5934.86
-36,52,-5740.74
-34,52,-5539.13
-32,52,-5330.28
-30,52,-5114.48
-28,52,-4892.02
-26,52,-4663.21
-24,52,-4428.34
-22,52,-4187.76
-20,52,-3941.78
-18,52,-3690.75
-16,52,-3435
-14,52,-3174.9
-12,52,-2910.79
-10,52,-2643.03
-8,52,-2371.98
-6,52,-2098
-4,52,-1821.46
-2,52,-1542.72
0,52,-1262.15
2,52,-980.118
4,52,-696.989
6,52,-413.134
8,52,-128.921
10,52,155.281
12,52,439.104
14,52,722.179
16,52,1004.14
18,52,1284.62
20,52,1563.26
22,52,1839.7
24,52,2113.57
26,52,2384.53
28,52,2652.23
30,52,2916.32
32,52,3176.47
34,52,3432.34
36,52,3683.62
38,52,3930
40,52,4171.18
42,52,4406.86
44,52,4636.76
46,52,4860.64
48,52,5078.22
50,52,5289.27
52,52,5493.58
54,52,5690.92
56,52,5881.1
58,52,6063.94
60,52,6239.28
62,52,6406.95
64,52,6566.81
66,52,6718.73
68,52,6862.59
70,52,6998.27
72,52,7125.69
74,52,7244.74
76,52,7355.33
78,52,7457.39
80,52,7550.85
82,52,7635.62
84,52,7711.65
86,52,7778.86
88,52,7837.21
90,52,7886.61
92,52,7927.02
94,52,7958.38
96,52,7980.63
98,52,7993.72
100,52,7997.6
102,52,7992.23
104,52,7977.54
106,52,7953.52
108,52,7920.12
110,52,7877.32
112,52,7825.09
114,52,7763.45
116,52,7692.37
118,52,7611.89
120,52,7522.03
122,52,7422.82
124,52,7314.33
126,52,7196.63
128,52,7069.81
130,52,6933.98
132,52,6789.27
134,52,6635.81
136,52,6473.78
138,52,6303.35
140,52,6124.72
142,52,5938.11
144,52,5743.74
146,52,5541.88
148,52,5332.78
150,52,5116.72
152,52,4894
154,52,4664.91
156,52,4429.78
158,52,4188.92
160,52,3942.66
162,52,3691.36
164,52,3435.35
166,52,3174.98
168,52,2910.62
170,52,2642.62
172,52,2371.35
174,52,2097.17
176,52,1820.45
178,52,1541.56
180,52,1260.86
-180,54,1233.58
-178,54,957.36
-176,54,680.114
-174,54,402.207
-172,54,124.003
-170,54,-154.134
-168,54,-431.841
-166,54,-708.754
-164,54,-984.514
-162,54,-1258.76
-160,54,-1531.14
-158,54,-1801.29
-156,54,-2068.87
-154,54,-2333.53
-152,54,-2594.94
-150,54,-2852.75
-148,54,-3106.64
-146,54,-3356.29
-144,54,-3601.4
-142,54,-3841.65
-140,54,-4076.77
-138,54,-4306.47
-136,54,-4530.48
-134,54,-4748.57
-132,54,-4960.48
-130,54,-5165.98
-128,54,-5364.88
-126,54,-5556.97
-124,54,-5742.06
-122,54,-5919.99
-120,54,-6090.61
-118,54,-6253.76
-116,54,-6409.31
-114,54,-6557.16
-112,54,-6697.17
-110,54,-6829.26
-108,54,-6953.34
-106,54,-7069.31
-104,54,-7177.09
-102,54,-7276.62
-100,54,-7367.82
-98,54,-7450.62
-96,54,-7524.97
-94,54,-7590.79
-92,54,-7648.02
-90,54,-7696.61
-88,54,-7736.49
-86,54,-7767.6
-84,54,-7789.89
-82,54,-7803.28
-80,54,-7807.74
-78,54,-7803.19
-76,54,-7789.6
-74,54,-7766.91
-72,54,-7735.09
-70,54,-7694.09
-68,54,-7643.89
-66,54,-7584.48
-64,54,-7515.86
-62,54,-7438.01
-60,54,-7350.97
-58,54,-7254.77
-56,54,-7149.46
-54,54,-7035.11
-52,54,-6911.79
-50,54,-6779.62
-48,54,-6638.71
-46,54,-6489.2
-44,54,-6331.26
-42,54,-6165.05
-40,54,-5990.77
-38,54,-5808.63
-36,54,-5618.88
-34,54,-5421.74
-32,54,-5217.49
-30,54,-5006.39
-28,54,-4788.74
-26,54,-4564.83
-24,54,-4334.98
-22,54,-4099.5
-20,54,-3858.72
-18,54,-3612.98
-16,54,-3362.62
-14,54,-3107.98
-12,54,-2849.41
-10,54,-2587.26
-8,54,-2321.89
-6,54,-2053.66
-4,54,-1782.92
-2,54,-1510.03
0,54,-1235.36
2,54,-959.259
4,54,-682.098
6,54,-404.235
8,54,-126.034
10,54,152.145
12,54,429.939
14,54,706.987
16,54,982.928
18,54,1257.4
20,54,1530.06
22,54,1800.53
24,54,2068.47
26,54,2333.54
28,54,2595.39
30,54,2853.67
32,54,3108.07
34,54,3358.25
36,54,3603.9
38,54,3844.72
40,54,4080.41
42,54,4310.69
44,54,4535.28
46,54,4753.93
48,54,4966.39
50,54,5172.43
52,54,5371.84
54,54,5564.41
56,54,5749.96
58,54,5928.31
60,54,6099.3
62,54,6262.78
64,54,6418.63
66,54,6566.72
68,54,6706.93
70,54,6839.18
72,54,6963.36
74,54,7079.39
76,54,7187.2
78,54,7286.7
80,54,7377.84
82,54,7460.54
84,54,7534.75
86,54,7600.41
88,54,7657.45
90,54,7705.83
92,54,7745.47
94,54,7776.33
96,54,7798.35
98,54,7811.47
100,54,7815.65
102,54,7810.82
104,54,7796.94
106,54,7773.97
108,54,7741.86
110,54,7700.59
112,54,7650.13
114,54,7590.47
116,54,7521.59
118,54,7443.51
120,54,7356.23
122,54,7259.81
124,54,7154.28
126,54,7039.72
128,54,6916.2
130,54,6783.82
132,54,6642.71
134,54,6493.01
136,54,6334.86
138,54,6168.44
140,54,5993.95
142,54,5811.6
144,54,5621.62
146,54,5424.25
148,54,5219.75
150,54,5008.4
152,54,4790.49
154,54,4566.31
156,54,4336.19
158,54,4100.43
160,54,3859.37
162,54,3613.34
164,54,3362.69
166,54,3107.77
168,54,2848.92
170,54,2586.51
172,54,2320.89
174,54,2052.43
176,54,1781.48
178,54,1508.41
180,54,1233.58
-180,56,1206.13
-178,56,935.89
-176,56,664.659
-174,56,392.793
-172,56,120.651
-170,56,-151.411
-168,56,-423.034
-166,56,-693.862
-164,56,-963.541
-162,56,-1231.72
-160,56,-1498.04
-158,56,-1762.16
-156,56,-2023.74
-154,56,-2282.43
-152,56,-2537.91
-150,56,-2789.83
-148,56,-3037.89
-146,56,-3281.76
-144,56,-3521.15
-142,56,-3755.76
-140,56,-3985.31
-138,56,-4209.52
-136,56,-4428.13
-134,56,-4640.91
-132,56,-4847.61
-130,56,-5048.03
-128,56,-5241.96
-126,56,-5429.2
-124,56,-5609.59
-122,56,-5782.97
-120,56,-5949.18
-118,56,-6108.09
-116,56,-6259.59
-114,56,-6403.56
-112,56,-6539.9
-110,56,-6668.52
-108,56,-6789.33
-106,56,-6902.27
-104,56,-7007.25
-102,56,-7104.21
-100,56,-7193.09
-98,56,-7273.83
-96,56,-7346.36
-94,56,-7410.63
-92,56,-7466.58
-90,56,-7514.15
-88,56,-7553.28
-86,56,-7583.91
-84,56,-7605.98
-82,56,-7619.42
-80,56,-7624.19
-78,56,-7620.22
-76,56,-7607.45
-74,56,-7585.83
-72,56,-7555.32
-70,56,-7515.87
-68,56,-7467.45
-66,56,-7410.04
-64,56,-7343.62
-62,56,-7268.19
-60,56,-7183.76
-58,56,-7090.35
-56,56,-6988.02
-54,56,-6876.81
-52,56,-6756.81
-50,56,-6628.11
-48,56,-6490.82
-46,56,-6345.08
-44,56,-6191.04
-42,56,-6028.87
-40,56,-5858.76
-38,56,-5680.92
-36,56,-5495.58
-34,56,-5302.98
-32,56,-5103.38
-30,56,-4897.04
-28,56,-4684.26
-26,56,-4465.33
-24,56,-4240.55
-22,56,-4010.25
-20,56,-3774.75
-18,56,-3534.37
-16,56,-3289.46
-14,56,-3040.36
-12,56,-2787.4
-10,56,-2530.95
-8,56,-2271.34
-6,56,-2008.93
-4,56,-1744.07
-2,56,-1477.11
0,56,-1208.42
2,56,-938.333
4,56,-667.22
6,56,-395.43
8,56,-123.319
10,56,148.758
12,56,420.444
14,56,691.387
16,56,961.231
18,56,1229.62
20,56,1496.21
22,56,1760.65
24,56,2022.6
26,56,2281.7
28,56,2537.62
30,56,2790.03
32,56,3038.61
34,56,3283.04
36,56,3523
38,56,3758.19
40,56,3988.34
42,56,4213.15
44,56,4432.37
46,56,4645.74
48,56,4853.02
50,56,5054
52,56,5248.47
54,56,5436.22
56,56,5617.08
58,56,5790.89
60,56,5957.49
62,56,6116.76
64,56,6268.55
66,56,6412.77
68,56,6549.32
70,56,6678.09
72,56,6799
74,56,6911.99
76,56,7016.98
78,56,7113.9
80,56,7202.7
82,56,7283.32
84,56,7355.7
86,56,7419.79
