Phi[deg],Theta[deg],RealizedGainPhi
146,48,2.09227
148,48,2.11122
150,48,2.12695
152,48,2.13888
154,48,2.14643
156,48,2.149
158,48,2.14601
160,48,2.13691
162,48,2.12122
164,48,2.0985
166,48,2.06841
168,48,2.03072
170,48,1.98532
172,48,1.93225
174,48,1.87168
176,48,1.80394
178,48,1.72952
180,48,1.64906
-180,50,1.6574
-178,50,1.57222
-176,50,1.48219
-174,50,1.38839
-172,50,1.29199
-170,50,1.19425
-168,50,1.09649
-166,50,1.00004
-164,50,0.906254
-162,50,0.816435
-160,50,0.731828
-158,50,0.653583
-156,50,0.582729
-154,50,0.520153
-152,50,0.466575
-150,50,0.422541
-148,50,0.388403
-146,50,0.364322
-144,50,0.350265
-142,50,0.34601
-140,50,0.351159
-138,50,0.365151
-136,50,0.387283
-134,50,0.416733
-132,50,0.452579
-130,50,0.493833
-128,50,0.539463
-126,50,0.588424
-124,50,0.639676
-122,50,0.692219
-120,50,0.745105
-118,50,0.797463
-116,50,0.848513
-114,50,0.897579
-112,50,0.944097
-110,50,0.987622
-108,50,1.02783
-106,50,1.06451
-104,50,1.09757
-102,50,1.12703
-100,50,1.15301
-98,50,1.1757
-96,50,1.19538
-94,50,1.21239
-92,50,1.2271
-90,50,1.23994
-88,50,1.25134
-86,50,1.26171
-84,50,1.27149
-82,50,1.28107
-80,50,1.29082
-78,50,1.30105
-76,50,1.31205
-74,50,1.32402
-72,50,1.33714
-70,50,1.35151
-68,50,1.36718
-66,50,1.38417
-64,50,1.40244
-62,50,1.4219
-60,50,1.44244
-58,50,1.46394
-56,50,1.48625
-54,50,1.50919
-52,50,1.5326
-50,50,1.55631
-48,50,1.58013
-46,50,1.60388
-44,50,1.62737
-42,50,1.65038
-40,50,1.67268
-38,50,1.69403
-36,50,1.71412
-34,50,1.73264
-32,50,1.74921
-30,50,1.76343
-28,50,1.77484
-26,50,1.78296
-24,50,1.78728
-22,50,1.78727
-20,50,1.7824
-18,50,1.77217
-16,50,1.7561
-14,50,1.73378
-12,50,1.70488
-10,50,1.66916
-8,50,1.62648
-6,50,1.57686
-4,50,1.52044
-2,50,1.45749
0,50,1.38846
2,50,1.31393
4,50,1.23462
6,50,1.15137
8,50,1.06514
10,50,0.976981
12,50,0.888019
14,50,0.799414
16,50,0.712351
18,50,0.628004
20,50,0.547509
22,50,0.471945
24,50,0.402302
26,50,0.339464
28,50,0.28419
30,50,0.2371
32,50,0.198664
34,50,0.169198
36,50,0.148859
38,50,0.137651
40,50,0.135428
42,50,0.141909
44,50,0.156682
46,50,0.179228
48,50,0.208934
50,50,0.24511
52,50,0.287007
54,50,0.333842
56,50,0.384808
58,50,0.439095
60,50,0.495906
62,50,0.554473
64,50,0.614065
66,50,0.674004
68,50,0.733669
70,50,0.792509
72,50,0.850041
74,50,0.90586
76,50,0.959635
78,50,1.01111
80,50,1.06011
82,50,1.10652
84,50,1.1503
86,50,1.19147
88,50,1.2301
90,50,1.26632
92,50,1.30029
94,50,1.33222
96,50,1.36232
98,50,1.39084
100,50,1.41803
102,50,1.44415
104,50,1.46946
106,50,1.4942
108,50,1.51862
110,50,1.54292
112,50,1.5673
114,50,1.59193
116,50,1.61697
118,50,1.64252
120,50,1.66867
122,50,1.69549
124,50,1.72299
126,50,1.75116
128,50,1.77997
130,50,1.80933
132,50,1.83912
134,50,1.86917
136,50,1.89926
138,50,1.92914
140,50,1.95847
142,50,1.98688
144,50,2.01395
146,50,2.03918
148,50,2.06203
150,50,2.08192
152,50,2.09823
154,50,2.11032
156,50,2.11752
158,50,2.11921
160,50,2.11475
162,50,2.10359
164,50,2.08522
166,50,2.05924
168,50,2.02535
170,50,1.98339
172,50,1.93334
174,50,1.87534
176,50,1.80967
178,50,1.73682
180,50,1.6574
-180,52,1.66267
-178,52,1.57831
-176,52,1.48865
-174,52,1.39475
-172,52,1.29781
-170,52,1.19913
-168,52,1.10007
-166,52,1.00203
-164,52,0.906399
-162,52,0.814555
-160,52,0.727806
-158,52,0.647368
-156,52,0.574337
-154,52,0.509661
-152,52,0.454118
-150,52,0.408301
-148,52,0.372607
-146,52,0.347226
-144,52,0.332146
-142,52,0.327155
-140,52,0.331851
-138,52,0.345662
-136,52,0.367861
-134,52,0.397591
-132,52,0.433894
-130,52,0.475736
-128,52,0.522035
-126,52,0.571693
-124,52,0.623622
-122,52,0.67677
-120,52,0.730144
-118,52,0.782831
-116,52,0.834015
-114,52,0.882988
-112,52,0.929165
-110,52,0.972083
-108,52,1.01141
-106,52,1.04693
-104,52,1.07857
-102,52,1.10634
-100,52,1.13038
-98,52,1.15091
-96,52,1.16823
-94,52,1.18269
-92,52,1.19472
-90,52,1.20475
-88,52,1.21326
-86,52,1.22069
-84,52,1.22751
-82,52,1.23414
-80,52,1.24098
-78,52,1.24838
-76,52,1.25665
-74,52,1.26603
-72,52,1.27671
-70,52,1.28883
-68,52,1.30246
-66,52,1.31762
-64,52,1.3343
-62,52,1.35244
-60,52,1.37194
-58,52,1.39268
-56,52,1.41453
-54,52,1.43735
-52,52,1.46096
-50,52,1.48522
-48,52,1.50994
-46,52,1.53497
-44,52,1.56011
-42,52,1.58515
-40,52,1.60987
-38,52,1.63402
-36,52,1.65729
-34,52,1.67935
-32,52,1.6998
-30,52,1.7182
-28,52,1.73406
-26,52,1.74685
-24,52,1.75601
-22,52,1.76095
-20,52,1.76108
-18,52,1.75583
-16,52,1.74465
-14,52,1.72706
-12,52,1.70266
-10,52,1.67114
-8,52,1.63232
-6,52,1.58615
-4,52,1.53271
-2,52,1.47228
0,52,1.40524
2,52,1.33218
4,52,1.2538
6,52,1.17096
8,52,1.08463
10,52,0.995909
12,52,0.90594
14,52,0.815938
16,52,0.727141
18,52,0.640783
20,52,0.558065
22,52,0.48013
24,52,0.408032
26,52,0.34272
28,52,0.285011
30,52,0.235579
32,52,0.194941
34,52,0.163449
36,52,0.141293
38,52,0.128494
40,52,0.124918
42,52,0.130282
44,52,0.144168
46,52,0.166041
48,52,0.195263
50,52,0.231114
52,52,0.272815
54,52,0.319543
56,52,0.370452
58,52,0.424694
60,52,0.481435
62,52,0.539868
64,52,0.599229
66,52,0.658809
68,52,0.717962
70,52,0.776115
72,52,0.832768
74,52,0.887504
76,52,0.939985
78,52,0.989955
80,52,1.03724
82,52,1.08173
84,52,1.1234
86,52,1.16228
88,52,1.19847
90,52,1.23212
92,52,1.2634
94,52,1.29255
96,52,1.31982
98,52,1.34547
100,52,1.3698
102,52,1.39309
104,52,1.41563
106,52,1.43769
108,52,1.45954
110,52,1.48143
112,52,1.50358
114,52,1.52618
116,52,1.54941
118,52,1.5734
120,52,1.59828
122,52,1.62411
124,52,1.65095
126,52,1.6788
128,52,1.70762
130,52,1.73737
132,52,1.76792
134,52,1.79911
136,52,1.83073
138,52,1.86252
140,52,1.89415
142,52,1.92523
144,52,1.95533
146,52,1.98391
148,52,2.01042
150,52,2.03423
152,52,2.05468
154,52,2.07107
156,52,2.0827
158,52,2.08886
160,52,2.08886
162,52,2.08209
164,52,2.06797
166,52,2.04604
168,52,2.01594
170,52,1.97746
172,52,1.93052
174,52,1.87522
176,52,1.81182
178,52,1.74076
180,52,1.66267
-180,54,1.66377
-178,54,1.58058
-176,54,1.49164
-174,54,1.39804
-172,54,1.30099
-170,54,1.20182
-168,54,1.10191
-166,54,1.00271
-164,54,0.905653
-162,54,0.812177
-160,54,0.723644
-158,54,0.64133
-156,54,0.56639
-154,54,0.499831
-152,54,0.442486
-150,54,0.394997
-148,54,0.357801
-146,54,0.331124
-144,54,0.314975
-142,54,0.309156
-140,54,0.313267
-138,54,0.326727
-136,54,0.348791
-134,54,0.378576
-132,54,0.415089
-130,54,0.457254
-128,54,0.503949
-126,54,0.554027
-124,54,0.606355
-122,54,0.659835
-120,54,0.713434
-118,54,0.766201
-116,54,0.817287
-114,54,0.865961
-112,54,0.911616
-110,54,0.953777
-108,54,0.992104
-106,54,1.02639
-104,54,1.05655
-102,54,1.08262
-100,54,1.10475
-98,54,1.12317
-96,54,1.13821
-94,54,1.15026
-92,54,1.15975
-90,54,1.16715
-88,54,1.17296
-86,54,1.17766
-84,54,1.18174
-82,54,1.18566
-80,54,1.18983
-78,54,1.19465
-76,54,1.20042
-74,54,1.20743
-72,54,1.21588
-70,54,1.22594
-68,54,1.23768
-66,54,1.25117
-64,54,1.26639
-62,54,1.2833
-60,54,1.30182
-58,54,1.32185
-56,54,1.34326
-54,54,1.36591
-52,54,1.38967
-50,54,1.41438
-48,54,1.43989
-46,54,1.46604
-44,54,1.49264
-42,54,1.5195
-40,54,1.5464
-38,54,1.57307
-36,54,1.59923
-34,54,1.6245
-32,54,1.6485
-30,54,1.67074
-28,54,1.69071
-26,54,1.70785
-24,54,1.72152
-22,54,1.73111
-20,54,1.73596
-18,54,1.73543
-16,54,1.72893
-14,54,1.71591
-12,54,1.69589
-10,54,1.66851
-8,54,1.63354
-6,54,1.59086
-4,54,1.54054
-2,54,1.48278
0,54,1.41797
2,54,1.34665
4,54,1.26953
6,54,1.18746
8,54,1.10143
10,54,1.01255
12,54,0.92199
14,54,0.831013
16,54,0.740898
18,54,0.652928
20,54,0.568363
22,54,0.4884
24,54,0.414157
26,54,0.346638
28,54,0.286717
30,54,0.23512
32,54,0.192409
34,54,0.158975
36,54,0.135038
38,54,0.12064
40,54,0.115661
42,54,0.11982
44,54,0.132696
46,54,0.15374
48,54,0.182294
50,54,0.217614
52,54,0.258891
54,54,0.305268
56,54,0.355867
58,54,0.409805
60,54,0.466211
62,54,0.524247
64,54,0.583121
66,54,0.642095
68,54,0.700504
70,54,0.757752
72,54,0.81333
74,54,0.86681
76,54,0.91785
78,54,0.966194
80,54,1.01167
82,54,1.05418
84,54,1.09371
86,54,1.13031
88,54,1.16409
90,54,1.19522
92,54,1.22389
94,54,1.25037
96,54,1.27493
98,54,1.29787
100,54,1.31949
102,54,1.34012
104,54,1.36006
106,54,1.37962
108,54,1.39909
110,54,1.41873
112,54,1.4388
114,54,1.45951
116,54,1.48106
118,54,1.50362
120,54,1.5273
122,54,1.55221
124,54,1.57842
126,54,1.60593
128,54,1.63475
130,54,1.66481
132,54,1.69602
134,54,1.72822
136,54,1.76121
138,54,1.79472
140,54,1.82842
142,54,1.86193
144,54,1.89477
146,54,1.92642
148,54,1.95627
150,54,1.98369
152,54,2.00796
154,54,2.02834
156,54,2.04408
158,54,2.05443
160,54,2.05865
162,54,2.05604
164,54,2.04599
166,54,2.02798
168,54,2.00159
170,54,1.96656
172,54,1.92277
174,54,1.87028
176,54,1.8093
178,54,1.74027
180,54,1.66377
-180,56,1.65981
-178,56,1.57811
-176,56,1.49028
-174,56,1.39741
-172,56,1.3007
-170,56,1.20151
-168,56,1.10124
-166,56,1.00137
-164,56,0.903367
-162,56,0.808714
-160,56,0.71882
-158,56,0.635012
-156,56,0.5585
-154,56,0.490341
-152,56,0.43142
-150,56,0.382428
-148,56,0.343843
-146,56,0.315923
-144,56,0.298705
-142,56,0.292005
-140,56,0.295432
-138,56,0.3084
-136,56,0.330151
-134,56,0.359781
-132,56,0.396268
-130,56,0.438503
-128,56,0.485323
-126,56,0.535544
-124,56,0.58799
-122,56,0.641526
-120,56,0.695081
-118,56,0.747672
-116,56,0.798424
-114,56,0.846583
-112,56,0.891528
-110,56,0.932774
-108,56,0.969978
-106,56,1.00293
-104,56,1.03156
-102,56,1.05592
-100,56,1.07616
-98,56,1.09254
-96,56,1.1054
-94,56,1.11516
-92,56,1.12227
-90,56,1.12723
-88,56,1.13056
-86,56,1.13276
-84,56,1.13434
-82,56,1.13579
-80,56,1.13755
-78,56,1.14002
-76,56,1.14354
-74,56,1.14841
-72,56,1.15486
-70,56,1.16305
-68,56,1.1731
-66,56,1.18507
-64,56,1.19896
-62,56,1.21475
-60,56,1.23236
-58,56,1.2517
-56,56,1.27267
-54,56,1.29514
-52,56,1.31897
-50,56,1.34404
-48,56,1.37019
-46,56,1.39727
-44,56,1.42511
-42,56,1.45354
-40,56,1.48232
-38,56,1.51122
-36,56,1.53991
-34,56,1.56804
-32,56,1.59519
-30,56,1.62088
-28,56,1.64455
-26,56,1.66561
-24,56,1.68341
-22,56,1.69726
-20,56,1.70647
-18,56,1.71034
-16,56,1.70823
-14,56,1.69952
-12,56,1.6837
-10,56,1.66035
-8,56,1.62916
-6,56,1.59
-4,56,1.54286
-2,56,1.48792
0,56,1.42554
2,56,1.35624
4,56,1.2807
6,56,1.19978
8,56,1.11446
10,56,1.02586
12,56,0.935183
14,56,0.843705
16,56,0.752744
18,56,0.663626
20,56,0.577655
22,56,0.49608
24,56,0.42007
26,56,0.350683
28,56,0.288843
30,56,0.235326
32,56,0.190736
34,56,0.155503
36,56,0.129876
38,56,0.113923
40,56,0.107535
42,56,0.110441
44,56,0.122216
46,56,0.142302
48,56,0.170028
50,56,0.204627
52,56,0.245266
54,56,0.291059
56,56,0.3411
58,56,0.394474
60,56,0.450282
62,56,0.507658
64,56,0.565784
66,56,0.623903
68,56,0.681328
70,56,0.737453
72,56,0.791757
74,56,0.843806
76,56,0.893258
78,56,0.939858
80,56,0.983441
82,56,1.02392
84,56,1.06129
86,56,1.09562
88,56,1.12703
90,56,1.1557
92,56,1.18187
94,56,1.20581
96,56,1.22781
98,56,1.24819
100,56,1.26729
102,56,1.28544
104,56,1.30298
106,56,1.32023
108,56,1.3375
110,56,1.35509
112,56,1.37325
114,56,1.39224
116,56,1.41226
118,56,1.43348
120,56,1.45606
122,56,1.48012
124,56,1.50571
126,56,1.5329
128,56,1.56166
130,56,1.59197
132,56,1.62372
134,56,1.65678
136,56,1.69094
138,56,1.72594
140,56,1.76146
142,56,1.79709
144,56,1.83235
146,56,1.86672
148,56,1.89955
150,56,1.93019
152,56,1.95789
154,56,1.98189
156,56,2.00138
158,56,2.01556
160,56,2.02365
162,56,2.02492
164,56,2.0187
166,56,2.00441
168,56,1.98159
170,56,1.94994
172,56,1.90929
174,56,1.85967
176,56,1.80125
178,56,1.73444
180,56,1.65981
-180,58,1.65009
-178,58,1.5702
-176,58,1.48386
-174,58,1.39213
-172,58,1.29625
-170,58,1.19754
-168,58,1.09743
-166,58,0.997408
-164,58,0.898985
-162,58,0.803656
-160,58,0.712874
-158,58,0.628009
-156,58,0.550312
-154,58,0.480891
-152,58,0.420676
-150,58,0.370402
-148,58,0.330587
-146,58,0.301525
-144,58,0.283279
-142,58,0.275685
-140,58,0.278362
-138,58,0.290726
-136,58,0.31201
-134,58,0.341295
-132,58,0.377536
-130,58,0.419597
-128,58,0.466282
-126,58,0.516373
-124,58,0.568662
-122,58,0.621977
-120,58,0.675219
-118,58,0.727377
-116,58,0.777555
-114,58,0.824982
-112,58,0.869026
-110,58,0.909197
-108,58,0.945152
-106,58,0.976688
-104,58,1.00374
-102,58,1.02637
-100,58,1.04474
-98,58,1.05915
-96,58,1.06994
-94,58,1.07754
-92,58,1.08245
-90,58,1.08516
-88,58,1.08622
-86,58,1.08615
-84,58,1.08549
-82,58,1.08473
-80,58,1.08434
-78,58,1.08472
-76,58,1.08625
-74,58,1.08922
-72,58,1.09388
-70,58,1.10042
-68,58,1.10896
-66,58,1.11957
-64,58,1.13227
-62,58,1.14703
-60,58,1.16381
-58,58,1.18251
-56,58,1.20304
-54,58,1.22528
-52,58,1.24912
-50,58,1.27442
-48,58,1.30105
-46,58,1.32888
-44,58,1.35774
-42,58,1.38745
-40,58,1.41782
-38,58,1.44857
-36,58,1.47942
-34,58,1.51
-32,58,1.53988
-30,58,1.56856
-28,58,1.59548
-26,58,1.62001
-24,58,1.64146
-22,58,1.65913
-20,58,1.67227
-18,58,1.68016
-16,58,1.68208
-14,58,1.6774
-12,58,1.66553
-10,58,1.64601
-8,58,1.6185
-6,58,1.58281
-4,58,1.53889
-2,58,1.48689
0,58,1.42713
2,58,1.36009
4,58,1.28646
6,58,1.20706
8,58,1.12287
10,58,1.03502
12,58,0.944707
14,58,0.853234
16,58,0.761939
18,58,0.672179
20,58,0.585294
22,58,0.502574
24,58,0.425233
26,58,0.354373
28,58,0.290965
30,58,0.235828
32,58,0.189609
34,58,0.152772
36,58,0.125597
38,58,0.108176
40,58,0.100417
42,58,0.102056
44,58,0.112672
46,58,0.131702
48,58,0.158462
50,58,0.192171
52,58,0.231973
54,58,0.276962
56,58,0.326206
58,58,0.378765
60,58,0.433717
62,58,0.490173
64,58,0.547296
66,58,0.60431
68,58,0.660518
70,58,0.715301
72,58,0.768134
74,58,0.818582
76,58,0.866303
78,58,0.911048
80,58,0.952658
82,58,0.99106
84,58,1.02626
86,58,1.05833
88,58,1.08742
90,58,1.11374
92,58,1.13751
94,58,1.15905
96,58,1.17865
98,58,1.19666
100,58,1.21342
102,58,1.2293
104,58,1.24465
106,58,1.2598
108,58,1.27508
110,58,1.29081
112,58,1.30725
114,58,1.32468
116,58,1.3433
118,58,1.36332
120,58,1.3849
122,58,1.40815
124,58,1.43317
126,58,1.46001
128,58,1.48868
130,58,1.51914
132,58,1.55131
134,58,1.58506
136,58,1.62018
138,58,1.65643
140,58,1.69347
142,58,1.73089
144,58,1.76823
146,58,1.80491
148,58,1.84032
150,58,1.87376
152,58,1.90446
154,58,1.93162
156,58,1.95442
158,58,1.97203
160,58,1.98361
162,58,1.98841
164,58,1.9857
166,58,1.97488
168,58,1.95545
170,58,1.92705
172,58,1.8895
174,58,1.84276
176,58,1.78701
178,58,1.72261
180,58,1.65009
-180,60,1.63415
-178,60,1.55637
-176,60,1.47187
-174,60,1.38172
-172,60,1.28712
-170,60,1.1894
-168,60,1.08999
-166,60,0.990367
-164,60,0.89206
-162,60,0.796587
-160,60,0.705424
-158,60,0.619972
-156,60,0.541521
-154,60,0.471217
-152,60,0.410031
-150,60,0.358739
-148,60,0.317897
-146,60,0.287832
-144,60,0.268638
-142,60,0.260172
-140,60,0.262065
-138,60,0.27374
-136,60,0.294428
-134,60,0.3232
-132,60,0.358994
-130,60,0.400652
-128,60,0.446955
-126,60,0.496655
-124,60,0.548516
-122,60,0.601341
-120,60,0.654004
-118,60,0.705477
-116,60,0.754844
-114,60,0.801325
-112,60,0.844281
-110,60,0.88322
-108,60,0.917803
-106,60,0.947835
-104,60,0.973259
-102,60,0.994151
-100,60,1.0107
-98,60,1.0232
-96,60,1.03202
-94,60,1.03762
-92,60,1.04049
-90,60,1.04115
-88,60,1.04017
-86,60,1.03808
-84,60,1.03543
-82,60,1.03272
-80,60,1.03044
-78,60,1.029
-76,60,1.02879
-74,60,1.03011
-72,60,1.03323
-70,60,1.03832
-68,60,1.04554
-66,60,1.05495
-64,60,1.06659
-62,60,1.08044
-60,60,1.09644
-58,60,1.11454
-56,60,1.13463
-54,60,1.15661
-52,60,1.18037
-50,60,1.2058
-48,60,1.23276
-46,60,1.26112
-44,60,1.29075
-42,60,1.32147
-40,60,1.35309
-38,60,1.38535
-36,60,1.41796
-34,60,1.45056
-32,60,1.48271
-30,60,1.5139
-28,60,1.54357
-26,60,1.57106
-24,60,1.59567
-22,60,1.61666
-20,60,1.63327
-18,60,1.64473
-16,60,1.65029
-14,60,1.64928
-12,60,1.64107
-10,60,1.62516
-8,60,1.60117
-6,60,1.56886
-4,60,1.52816
-2,60,1.47917
0,60,1.42217
2,60,1.35764
4,60,1.2862
6,60,1.20868
8,60,1.12605
10,60,1.0394
12,60,0.949948
14,60,0.858998
16,60,0.7679
18,60,0.67803
20,60,0.590753
22,60,0.507391
24,60,0.429191
26,60,0.357295
28,60,0.292712
30,60,0.2363
32,60,0.188743
34,60,0.15054
36,60,0.122
38,60,0.103238
40,60,0.094181
42,60,0.0945763
44,60,0.104007
46,60,0.121908
48,60,0.14759
50,60,0.18026
52,60,0.219048
54,60,0.263029
56,60,0.311252
58,60,0.362758
60,60,0.416607
62,60,0.471894
64,60,0.527765
66,60,0.583436
68,60,0.638198
70,60,0.691431
72,60,0.742605
74,60,0.791289
76,60,0.837144
78,60,0.87993
80,60,0.919498
82,60,0.955784
84,60,0.988807
86,60,1.01866
88,60,1.0455
90,60,1.06954
92,60,1.09105
94,60,1.11033
96,60,1.1277
98,60,1.14352
100,60,1.15816
102,60,1.17198
104,60,1.18535
106,60,1.19862
108,60,1.21212
110,60,1.22619
112,60,1.24111
114,60,1.25714
116,60,1.27453
118,60,1.29347
120,60,1.31413
122,60,1.33665
124,60,1.36113
126,60,1.38761
128,60,1.41613
130,60,1.44666
132,60,1.47911
134,60,1.51336
136,60,1.54923
138,60,1.58645
140,60,1.6247
142,60,1.66358
144,60,1.7026
146,60,1.7412
148,60,1.77874
150,60,1.81451
152,60,1.84773
154,60,1.8776
156,60,1.90324
158,60,1.92381
160,60,1.93846
162,60,1.94638
164,60,1.94684
166,60,1.93919
168,60,1.92291
170,60,1.89761
172,60,1.86306
174,60,1.8192
176,60,1.76618
178,60,1.70432
180,60,1.63415
-180,62,1.61177
-178,62,1.53637
-176,62,1.45407
-174,62,1.36589
-172,62,1.27303
-170,62,1.1768
-168,62,1.0786
-166,62,0.979918
-164,62,0.882276
-162,62,0.787198
-160,62,0.696176
-158,62,0.610631
-156,62,0.531879
-154,62,0.461099
-152,62,0.399296
-150,62,0.347281
-148,62,0.305646
-146,62,0.274753
-144,62,0.254722
-142,62,0.245435
-140,62,0.24654
-138,62,0.257469
-136,62,0.277458
-134,62,0.305571
-132,62,0.340737
-130,62,0.381784
-128,62,0.427471
-126,62,0.476532
-124,62,0.527709
-122,62,0.579785
-120,62,0.631617
-118,62,0.68216
-116,62,0.73049
-114,62,0.775819
-112,62,0.817507
-110,62,0.855066
-108,62,0.888163
-106,62,0.916612
-104,62,0.94037
-102,62,0.959526
-100,62,0.974284
-98,62,0.984953
-96,62,0.991925
-94,62,0.99566
-92,62,0.996668
-90,62,0.995492
-88,62,0.992692
-86,62,0.988826
-84,62,0.984441
-82,62,0.980054
-80,62,0.976148
-78,62,0.973155
-76,62,0.971457
-74,62,0.971374
-72,62,0.973167
-70,62,0.977034
-68,62,0.983114
-66,62,0.991492
-64,62,1.0022
-62,62,1.01523
-60,62,1.03055
-58,62,1.04808
-56,62,1.06773
-54,62,1.08941
-52,62,1.11302
-50,62,1.13845
-48,62,1.16557
-46,62,1.19428
-44,62,1.22444
-42,62,1.25588
-40,62,1.28842
-38,62,1.32182
-36,62,1.35579
-34,62,1.38996
-32,62,1.42391
-30,62,1.45713
-28,62,1.48903
-26,62,1.51896
-24,62,1.54621
-22,62,1.57001
-20,62,1.58959
-18,62,1.60414
-16,62,1.61291
-14,62,1.61518
-12,62,1.6103
-10,62,1.59773
-8,62,1.57706
-6,62,1.54801
-4,62,1.51048
-2,62,1.46454
0,62,1.41042
2,62,1.34858
4,62,1.27961
6,62,1.2043
8,62,1.12361
10,62,1.03861
12,62,0.950503
14,62,0.860588
16,62,0.770217
18,62,0.680774
20,62,0.593638
22,62,0.510152
24,62,0.431587
26,62,0.359114
28,62,0.293777
30,62,0.236464
32,62,0.187893
34,62,0.148594
36,62,0.118904
38,62,0.0989604
40,62,0.0887096
42,62,0.0879124
44,62,0.0961591
46,62,0.112887
48,62,0.137405
50,62,0.168912
52,62,0.206528
54,62,0.249317
56,62,0.296314
58,62,0.346547
60,62,0.399063
62,62,0.452946
64,62,0.507335
66,62,0.561436
68,62,0.614541
70,62,0.666026
72,62,0.715368
74,62,0.762137
76,62,0.806005
78,62,0.846741
80,62,0.884207
82,62,0.918352
84,62,0.949208
86,62,0.976881
88,62,1.00154
90,62,1.02342
92,62,1.04279
94,62,1.05996
96,62,1.07529
98,62,1.08912
100,62,1.10183
102,62,1.11381
104,62,1.12541
106,62,1.13702
108,62,1.14896
110,62,1.16158
112,62,1.17515
114,62,1.18997
116,62,1.20627
118,62,1.22425
120,62,1.24409
122,62,1.26594
124,62,1.28989
126,62,1.31601
128,62,1.34433
130,62,1.37483
132,62,1.40742
134,62,1.442
136,62,1.47838
138,62,1.51631
140,62,1.55546
142,62,1.59543
144,62,1.63574
146,62,1.67582
148,62,1.71504
150,62,1.75267
152,62,1.78793
154,62,1.81999
156,62,1.84799
158,62,1.87104
160,62,1.88829
162,62,1.89892
164,62,1.90217
166,62,1.89737
168,62,1.88397
170,62,1.86156
172,62,1.82988
174,62,1.78886
176,62,1.73861
178,62,1.67941
180,62,1.61177
-180,64,1.58299
-178,64,1.5102
-176,64,1.43039
-174,64,1.34456
-172,64,1.25387
-170,64,1.15959
-168,64,1.0631
-166,64,0.965888
-164,64,0.869446
-162,64,0.775297
-160,64,0.684935
-158,64,0.599793
-156,64,0.521203
-154,64,0.450367
-152,64,0.388317
-150,64,0.335896
-148,64,0.293728
-146,64,0.262203
-144,64,0.241474
-142,64,0.231444
-140,64,0.231783
-138,64,0.241936
-136,64,0.261144
-134,64,0.288476
-132,64,0.322856
-130,64,0.3631
-128,64,0.40796
-126,64,0.456153
-124,64,0.506407
-122,64,0.557492
-120,64,0.608253
-118,64,0.657638
-116,64,0.704717
-114,64,0.748703
-112,64,0.788957
-110,64,0.825001
-108,64,0.856508
-106,64,0.883307
-104,64,0.905369
-102,64,0.922798
-100,64,0.935813
-98,64,0.944736
-96,64,0.949974
-94,64,0.951997
-92,64,0.951327
-90,64,0.948514
-88,64,0.944123
-86,64,0.93872
-84,64,0.932854
-82,64,0.927045
-80,64,0.921778
-78,64,0.917487
-76,64,0.914555
-74,64,0.913306
-72,64,0.914
-70,64,0.91684
-68,64,0.921967
-66,64,0.929468
-64,64,0.93938
-62,64,0.951701
-60,64,0.96639
-58,64,0.983384
-56,64,1.0026
-54,64,1.02395
-52,64,1.04734
-50,64,1.07265
-48,64,1.0998
-46,64,1.12866
-44,64,1.1591
-42,64,1.19099
-40,64,1.22414
-38,64,1.25831
-36,64,1.29323
-34,64,1.32855
-32,64,1.36383
-30,64,1.39858
-28,64,1.43221
-26,64,1.46406
-24,64,1.49342
-22,64,1.51951
-20,64,1.54154
-18,64,1.55871
-16,64,1.57023
-14,64,1.57537
-12,64,1.57346
-10,64,1.56393
-8,64,1.54635
-6,64,1.5204
-4,64,1.48596
-2,64,1.44305
0,64,1.3919
2,64,1.33289
4,64,1.26662
6,64,1.19382
8,64,1.11542
10,64,1.03248
12,64,0.946176
14,64,0.857786
16,64,0.768655
18,64,0.680163
20,64,0.593693
22,64,0.510597
24,64,0.432163
26,64,0.359582
28,64,0.293922
30,64,0.236098
32,64,0.186855
34,64,0.146751
36,64,0.116147
38,64,0.0952059
40,64,0.083891
42,64,0.0819783
44,64,0.089068
46,64,0.104604
48,64,0.127894
50,64,0.158138
52,64,0.19445
54,64,0.235886
56,64,0.281475
58,64,0.330237
60,64,0.381212
62,64,0.433479
64,64,0.486172
66,64,0.5385
68,64,0.589754
70,64,0.639316
72,64,0.686668
74,64,0.731391
76,64,0.773167
78,64,0.811777
80,64,0.847096
82,64,0.879086
84,64,0.907794
86,64,0.933338
88,64,0.9559
90,64,0.975721
92,64,0.993086
94,64,1.00832
96,64,1.02176
98,64,1.0338
100,64,1.04479
102,64,1.05514
104,64,1.0652
106,64,1.07536
108,64,1.08595
110,64,1.0973
112,64,1.10973
114,64,1.12349
116,64,1.13884
118,64,1.15598
120,64,1.1751
122,64,1.19633
124,64,1.21979
126,64,1.24553
128,64,1.2736
130,64,1.30396
132,64,1.33657
134,64,1.37129
136,64,1.40796
138,64,1.44632
140,64,1.48605
142,64,1.52676
144,64,1.56797
146,64,1.60912
148,64,1.64956
150,64,1.68857
152,64,1.72537
154,64,1.75913
156,64,1.78897
158,64,1.81402
160,64,1.83341
162,64,1.84631
164,64,1.85195
166,64,1.84964
168,64,1.83883
170,64,1.81909
172,64,1.79013
174,64,1.75187
176,64,1.70439
178,64,1.64794
180,64,1.58299
-180,66,1.54806
-178,66,1.47807
-176,66,1.40102
-174,66,1.31786
-172,66,1.22971
-170,66,1.13781
