Phi[deg],Theta[deg],re(rEPhi)[mV]
-144,48,8828.56
-142,48,8853.92
-140,48,8867.17
-138,48,8868.28
-136,48,8857.28
-134,48,8834.23
-132,48,8799.22
-130,48,8752.37
-128,48,8693.84
-126,48,8623.82
-124,48,8542.53
-122,48,8450.22
-120,48,8347.15
-118,48,8233.6
-116,48,8109.9
-114,48,7976.35
-112,48,7833.28
-110,48,7681.04
-108,48,7519.95
-106,48,7350.35
-104,48,7172.59
-102,48,6986.98
-100,48,6793.85
-98,48,6593.51
-96,48,6386.25
-94,48,6172.37
-92,48,5952.15
-90,48,5725.83
-88,48,5493.67
-86,48,5255.92
-84,48,5012.79
-82,48,4764.51
-80,48,4511.3
-78,48,4253.35
-76,48,3990.89
-74,48,3724.11
-72,48,3453.23
-70,48,3178.45
-68,48,2900
-66,48,2618.12
-64,48,2333.03
-62,48,2045.01
-60,48,1754.3
-58,48,1461.21
-56,48,1166.01
-54,48,869.045
-52,48,570.628
-50,48,271.108
-48,48,-29.1545
-46,48,-329.786
-44,48,-630.401
-42,48,-930.606
-40,48,-1230
-38,48,-1528.17
-36,48,-1824.71
-34,48,-2119.21
-32,48,-2411.26
-30,48,-2700.46
-28,48,-2986.4
-26,48,-3268.7
-24,48,-3546.98
-22,48,-3820.86
-20,48,-4089.99
-18,48,-4354.04
-16,48,-4612.66
-14,48,-4865.55
-12,48,-5112.4
-10,48,-5352.93
-8,48,-5586.85
-6,48,-5813.91
-4,48,-6033.85
-2,48,-6246.42
0,48,-6451.38
2,48,-6648.5
4,48,-6837.55
6,48,-7018.31
8,48,-7190.55
10,48,-7354.05
12,48,-7508.6
14,48,-7653.97
16,48,-7789.97
18,48,-7916.37
20,48,-8032.98
22,48,-8139.59
24,48,-8236.01
26,48,-8322.07
28,48,-8397.59
30,48,-8462.42
32,48,-8516.42
34,48,-8559.48
36,48,-8591.5
38,48,-8612.41
40,48,-8622.17
42,48,-8620.76
44,48,-8608.19
46,48,-8584.5
48,48,-8549.76
50,48,-8504.09
52,48,-8447.6
54,48,-8380.46
56,48,-8302.85
58,48,-8214.98
60,48,-8117.09
62,48,-8009.42
64,48,-7892.25
66,48,-7765.86
68,48,-7630.54
70,48,-7486.59
72,48,-7334.3
74,48,-7173.99
76,48,-7005.94
78,48,-6830.47
80,48,-6647.84
82,48,-6458.34
84,48,-6262.24
86,48,-6059.79
88,48,-5851.22
90,48,-5636.78
92,48,-5416.66
94,48,-5191.08
96,48,-4960.22
98,48,-4724.27
100,48,-4483.39
102,48,-4237.75
104,48,-3987.52
106,48,-3732.85
108,48,-3473.89
110,48,-3210.82
112,48,-2943.8
114,48,-2673
116,48,-2398.6
118,48,-2120.81
120,48,-1839.83
122,48,-1555.89
124,48,-1269.22
126,48,-980.088
128,48,-688.761
130,48,-395.533
132,48,-100.714
134,48,195.371
136,48,492.38
138,48,789.957
140,48,1087.73
142,48,1385.33
144,48,1682.36
146,48,1978.42
148,48,2273.11
150,48,2566.02
152,48,2856.76
154,48,3144.91
156,48,3430.06
158,48,3711.82
160,48,3989.8
162,48,4263.6
164,48,4532.83
166,48,4797.13
168,48,5056.13
170,48,5309.45
172,48,5556.76
174,48,5797.69
176,48,6031.92
178,48,6259.1
180,48,6478.89
-180,50,6327.92
-178,50,6533.48
-176,50,6731.26
-174,50,6920.94
-172,50,7102.22
-170,50,7274.78
-168,50,7438.32
-166,50,7592.55
-164,50,7737.17
-162,50,7871.9
-160,50,7996.44
-158,50,8110.55
-156,50,8213.96
-154,50,8306.43
-152,50,8387.74
-150,50,8457.71
-148,50,8516.15
-146,50,8562.92
-144,50,8597.91
-142,50,8621.03
-140,50,8632.24
-138,50,8631.51
-136,50,8618.88
-134,50,8594.39
-132,50,8558.16
-130,50,8510.3
-128,50,8450.98
-126,50,8380.41
-124,50,8298.8
-122,50,8206.42
-120,50,8103.54
-118,50,7990.46
-116,50,7867.51
-114,50,7735
-112,50,7593.28
-110,50,7442.69
-108,50,7283.58
-106,50,7116.3
-104,50,6941.18
-102,50,6758.55
-100,50,6568.74
-98,50,6372.05
-96,50,6168.79
-94,50,5959.23
-92,50,5743.65
-90,50,5522.3
-88,50,5295.42
-86,50,5063.24
-84,50,4825.97
-82,50,4583.83
-80,50,4337.01
-78,50,4085.7
-76,50,3830.1
-74,50,3570.4
-72,50,3306.79
-70,50,3039.48
-68,50,2768.66
-66,50,2494.56
-64,50,2217.4
-62,50,1937.42
-60,50,1654.87
-58,50,1370.04
-56,50,1083.21
-54,50,794.67
-52,50,504.757
-50,50,213.803
-48,50,-77.8405
-46,50,-369.808
-44,50,-661.722
-42,50,-953.195
-40,50,-1243.83
-38,50,-1533.24
-36,50,-1821
-34,50,-2106.72
-32,50,-2390.01
-30,50,-2670.45
-28,50,-2947.67
-26,50,-3221.29
-24,50,-3490.93
-22,50,-3756.25
-20,50,-4016.89
-18,50,-4272.53
-16,50,-4522.86
-14,50,-4767.57
-12,50,-5006.37
-10,50,-5239.01
-8,50,-5465.2
-6,50,-5684.71
-4,50,-5897.3
-2,50,-6102.72
0,50,-6300.76
2,50,-6491.19
4,50,-6673.79
6,50,-6848.36
8,50,-7014.66
10,50,-7172.5
12,50,-7321.65
14,50,-7461.9
16,50,-7593.04
18,50,-7714.85
20,50,-7827.14
22,50,-7929.7
24,50,-8022.33
26,50,-8104.84
28,50,-8177.06
30,50,-8238.84
32,50,-8290.02
34,50,-8330.48
36,50,-8360.13
38,50,-8378.88
40,50,-8386.69
42,50,-8383.54
44,50,-8369.44
46,50,-8344.43
48,50,-8308.59
50,50,-8262.01
52,50,-8204.85
54,50,-8137.25
56,50,-8059.42
58,50,-7971.57
60,50,-7873.95
62,50,-7766.82
64,50,-7650.45
66,50,-7525.14
68,50,-7391.19
70,50,-7248.9
72,50,-7098.59
74,50,-6940.57
76,50,-6775.14
78,50,-6602.6
80,50,-6423.24
82,50,-6237.34
84,50,-6045.16
86,50,-5846.97
88,50,-5642.98
90,50,-5433.43
92,50,-5218.52
94,50,-4998.45
96,50,-4773.4
98,50,-4543.53
100,50,-4309.01
102,50,-4069.98
104,50,-3826.6
106,50,-3579.01
108,50,-3327.35
110,50,-3071.76
112,50,-2812.41
114,50,-2549.45
116,50,-2283.05
118,50,-2013.39
120,50,-1740.67
122,50,-1465.1
124,50,-1186.89
126,50,-906.312
128,50,-623.612
130,50,-339.075
132,50,-52.9985
134,50,234.301
136,50,522.492
138,50,811.228
140,50,1100.15
142,50,1388.89
144,50,1677.06
146,50,1964.28
148,50,2250.15
150,50,2534.29
152,50,2816.29
154,50,3095.76
156,50,3372.31
158,50,3645.54
160,50,3915.08
162,50,4180.55
164,50,4441.58
166,50,4697.8
168,50,4948.87
170,50,5194.43
172,50,5434.14
174,50,5667.68
176,50,5894.7
178,50,6114.89
180,50,6327.92
-180,52,6174.68
-178,52,6373.86
-176,52,6565.5
-174,52,6749.3
-172,52,6924.96
-170,52,7092.16
-168,52,7250.61
-166,52,7400.01
-164,52,7540.06
-162,52,7670.47
-160,52,7790.97
-158,52,7901.28
-156,52,8001.13
-154,52,8090.28
-152,52,8168.52
-150,52,8235.62
-148,52,8291.43
-146,52,8335.77
-144,52,8368.55
-142,52,8389.66
-140,52,8399.05
-138,52,8396.72
-136,52,8382.68
-134,52,8357
-132,52,8319.78
-130,52,8271.14
-128,52,8211.27
-126,52,8140.37
-124,52,8058.68
-122,52,7966.45
-120,52,7863.99
-118,52,7751.6
-116,52,7629.61
-114,52,7498.36
-112,52,7358.19
-110,52,7209.47
-108,52,7052.53
-106,52,6887.74
-104,52,6715.43
-102,52,6535.95
-100,52,6349.61
-98,52,6156.72
-96,52,5957.57
-94,52,5752.46
-92,52,5541.63
-90,52,5325.33
-88,52,5103.8
-86,52,4877.25
-84,52,4645.88
-82,52,4409.9
-80,52,4169.48
-78,52,3924.81
-76,52,3676.06
-74,52,3423.42
-72,52,3167.05
-70,52,2907.15
-68,52,2643.9
-66,52,2377.52
-64,52,2108.2
-62,52,1836.19
-60,52,1561.72
-58,52,1285.06
-56,52,1006.48
-54,52,726.273
-52,52,444.76
-50,52,162.264
-48,52,-120.87
-46,52,-404.284
-44,52,-687.609
-42,52,-970.465
-40,52,-1252.46
-38,52,-1533.22
-36,52,-1812.32
-34,52,-2089.39
-32,52,-2364.03
-30,52,-2635.86
-28,52,-2904.49
-26,52,-3169.56
-24,52,-3430.72
-22,52,-3687.61
-20,52,-3939.91
-18,52,-4187.31
-16,52,-4429.5
-14,52,-4666.2
-12,52,-4897.15
-10,52,-5122.08
-8,52,-5340.74
-6,52,-5552.9
-4,52,-5758.34
-2,52,-5956.84
0,52,-6148.18
2,52,-6332.15
4,52,-6508.55
6,52,-6677.16
8,52,-6837.78
10,52,-6990.2
12,52,-7134.21
14,52,-7269.59
16,52,-7396.14
18,52,-7513.64
20,52,-7621.88
22,52,-7720.65
24,52,-7809.75
26,52,-7888.99
28,52,-7958.18
30,52,-8017.16
32,52,-8065.78
34,52,-8103.91
36,52,-8131.43
38,52,-8148.28
40,52,-8154.39
42,52,-8149.74
44,52,-8134.35
46,52,-8108.25
48,52,-8071.53
50,52,-8024.28
52,52,-7966.65
54,52,-7898.81
56,52,-7820.97
58,52,-7733.34
60,52,-7636.17
62,52,-7529.75
64,52,-7414.36
66,52,-7290.29
68,52,-7157.87
70,52,-7017.4
72,52,-6869.2
74,52,-6713.59
76,52,-6550.89
78,52,-6381.39
80,52,-6205.38
82,52,-6023.15
84,52,-5834.96
86,52,-5641.06
88,52,-5441.69
90,52,-5237.05
92,52,-5027.35
94,52,-4812.78
96,52,-4593.5
98,52,-4369.67
100,52,-4141.45
102,52,-3908.97
104,52,-3672.36
106,52,-3431.75
108,52,-3187.28
110,52,-2939.08
112,52,-2687.29
114,52,-2432.04
116,52,-2173.51
118,52,-1911.85
120,52,-1647.25
122,52,-1379.91
124,52,-1110.04
126,52,-837.876
128,52,-563.671
130,52,-287.693
132,52,-10.2322
134,52,268.406
136,52,547.9
138,52,827.912
140,52,1108.09
142,52,1388.08
144,52,1667.5
146,52,1945.99
148,52,2223.15
150,52,2498.6
152,52,2771.97
154,52,3042.86
156,52,3310.89
158,52,3575.69
160,52,3836.9
162,52,4094.14
164,52,4347.06
166,52,4595.32
168,52,4838.57
170,52,5076.48
172,52,5308.72
174,52,5534.98
176,52,5754.93
178,52,5968.27
180,52,6174.68
-180,54,6019.68
-178,54,6212.65
-176,54,6398.33
-174,54,6576.43
-172,54,6746.65
-170,54,6908.68
-168,54,7062.23
-166,54,7207
-164,54,7342.69
-162,54,7469.01
-160,54,7585.67
-158,54,7692.39
-156,54,7788.91
-154,54,7874.97
-152,54,7950.34
-150,54,8014.82
-148,54,8068.22
-146,54,8110.37
-144,54,8141.16
-142,54,8160.5
-140,54,8168.33
-138,54,8164.63
-136,54,8149.43
-134,54,8122.79
-132,54,8084.81
-130,54,8035.64
-128,54,7975.46
-126,54,7904.47
-124,54,7822.93
-122,54,7731.1
-120,54,7629.29
-118,54,7517.81
-116,54,7397.01
-114,54,7267.23
-112,54,7128.83
-110,54,6982.16
-108,54,6827.59
-106,54,6665.48
-104,54,6496.16
-102,54,6319.98
-100,54,6137.26
-98,54,5948.3
-96,54,5753.4
-94,54,5552.82
-92,54,5346.83
-90,54,5135.66
-88,54,4919.53
-86,54,4698.65
-84,54,4473.21
-82,54,4243.4
-80,54,4009.38
-78,54,3771.32
-76,54,3529.38
-74,54,3283.74
-72,54,3034.55
-70,54,2781.98
-68,54,2526.22
-66,54,2267.45
-64,54,2005.87
-62,54,1741.71
-60,54,1475.2
-58,54,1206.58
-56,54,936.126
-54,54,664.122
-52,54,390.872
-50,54,116.698
-48,54,-158.066
-46,54,-433.069
-44,54,-707.947
-42,54,-982.329
-40,54,-1255.84
-38,54,-1528.08
-36,54,-1798.68
-34,54,-2067.25
-32,54,-2333.4
-30,54,-2596.76
-28,54,-2856.96
-26,54,-3113.66
-24,54,-3366.49
-22,54,-3615.14
-20,54,-3859.28
-18,54,-4098.63
-16,54,-4332.89
-14,54,-4561.79
-12,54,-4785.08
-10,54,-5002.51
-8,54,-5213.87
-6,54,-5418.92
-4,54,-5617.46
-2,54,-5809.27
0,54,-5994.16
2,54,-6171.93
4,54,-6342.38
6,54,-6505.31
8,54,-6660.52
10,54,-6807.79
12,54,-6946.93
14,54,-7077.73
16,54,-7199.96
18,54,-7313.42
20,54,-7417.88
22,54,-7513.14
24,54,-7598.99
26,54,-7675.23
28,54,-7741.66
30,54,-7798.12
32,54,-7844.45
34,54,-7880.5
36,54,-7906.16
38,54,-7921.35
40,54,-7926.01
42,54,-7920.12
44,54,-7903.68
46,54,-7876.73
48,54,-7839.35
50,54,-7791.66
52,54,-7733.79
54,54,-7665.92
56,54,-7588.27
58,54,-7501.06
60,54,-7404.55
62,54,-7299.03
64,54,-7184.78
66,54,-7062.13
68,54,-6931.39
70,54,-6792.88
72,54,-6646.94
74,54,-6493.87
76,54,-6334
78,54,-6167.63
80,54,-5995.06
82,54,-5816.57
84,54,-5632.42
86,54,-5442.85
88,54,-5248.1
90,54,-5048.38
92,54,-4843.88
94,54,-4634.77
96,54,-4421.21
98,54,-4203.37
100,54,-3981.36
102,54,-3755.32
104,54,-3525.38
106,54,-3291.64
108,54,-3054.24
110,54,-2813.28
112,54,-2568.89
114,54,-2321.21
116,54,-2070.38
118,54,-1816.56
120,54,-1559.92
122,54,-1300.65
124,54,-1038.94
126,54,-775.027
128,54,-509.151
130,54,-241.571
132,54,27.433
134,54,297.565
136,54,568.513
138,54,839.948
140,54,1111.53
142,54,1382.91
144,54,1653.72
146,54,1923.6
148,54,2192.18
150,54,2459.08
152,54,2723.93
154,54,2986.37
156,54,3246.01
158,54,3502.51
160,54,3755.5
162,54,4004.64
164,54,4249.59
166,54,4490.02
168,54,4725.59
170,54,4955.99
172,54,5180.91
174,54,5400.04
176,54,5613.08
178,54,5819.73
180,54,6019.68
-180,56,5863.42
-178,56,6050.36
-176,56,6230.28
-174,56,6402.87
-172,56,6567.85
-170,56,6724.92
-168,56,6873.78
-166,56,7014.13
-164,56,7145.67
-162,56,7268.1
-160,56,7381.14
-158,56,7484.5
-156,56,7577.91
-154,56,7661.11
-152,56,7733.85
-150,56,7795.93
-148,56,7847.15
-146,56,7887.35
-144,56,7916.4
-142,56,7934.2
-140,56,7940.7
-138,56,7935.87
-136,56,7919.75
-134,56,7892.4
-132,56,7853.92
-130,56,7804.46
-128,56,7744.21
-126,56,7673.38
-124,56,7592.23
-122,56,7501.03
-120,56,7400.11
-118,56,7289.78
-116,56,7170.39
-114,56,7042.3
-112,56,6905.87
-110,56,6761.48
-108,56,6609.47
-106,56,6450.22
-104,56,6284.06
-102,56,6111.34
-100,56,5932.38
-98,56,5747.48
-96,56,5556.93
-94,56,5361
-92,56,5159.92
-90,56,4953.94
-88,56,4743.25
-86,56,4528.06
-84,56,4308.56
-82,56,4084.89
-80,56,3857.24
-78,56,3625.74
-76,56,3390.56
-74,56,3151.83
-72,56,2909.72
-70,56,2664.39
-68,56,2415.99
-66,56,2164.71
-64,56,1910.75
-62,56,1654.3
-60,56,1395.59
-58,56,1134.86
-56,56,872.375
-54,56,608.41
-52,56,343.261
-50,56,77.2423
-48,56,-189.318
-46,56,-456.076
-44,56,-722.677
-42,56,-988.755
-40,56,-1253.94
-38,56,-1517.85
-36,56,-1780.12
-34,56,-2040.36
-32,56,-2298.2
-30,56,-2553.28
-28,56,-2805.25
-26,56,-3053.75
-24,56,-3298.47
-22,56,-3539.07
-20,56,-3775.27
-18,56,-4006.78
-16,56,-4233.32
-14,56,-4454.65
-12,56,-4670.52
-10,56,-4880.71
-8,56,-5085.01
-6,56,-5283.2
-4,56,-5475.1
-2,56,-5660.5
0,56,-5839.21
2,56,-6011.06
4,56,-6175.84
6,56,-6333.37
8,56,-6483.44
10,56,-6625.86
12,56,-6760.42
14,56,-6886.92
16,56,-7005.12
18,56,-7114.82
20,56,-7215.8
22,56,-7307.83
24,56,-7390.71
26,56,-7464.23
28,56,-7528.18
30,56,-7582.38
32,56,-7626.68
34,56,-7660.92
36,56,-7684.98
38,56,-7698.77
40,56,-7702.24
42,56,-7695.34
44,56,-7678.09
46,56,-7650.53
48,56,-7612.74
50,56,-7564.82
52,56,-7506.94
54,56,-7439.26
56,56,-7362.01
58,56,-7275.42
60,56,-7179.77
62,56,-7075.33
64,56,-6962.42
66,56,-6841.36
68,56,-6712.46
70,56,-6576.07
72,56,-6432.5
74,56,-6282.1
76,56,-6125.17
78,56,-5962.04
80,56,-5792.98
82,56,-5618.28
84,56,-5438.21
86,56,-5253
88,56,-5062.88
90,56,-4868.06
92,56,-4668.72
94,56,-4465.02
96,56,-4257.12
98,56,-4045.17
100,56,-3829.28
102,56,-3609.57
104,56,-3386.16
106,56,-3159.15
108,56,-2928.65
110,56,-2694.76
112,56,-2457.61
114,56,-2217.31
116,56,-1974
118,56,-1727.83
120,56,-1478.95
122,56,-1227.54
124,56,-973.8
126,56,-717.944
128,56,-460.204
130,56,-200.831
132,56,59.9036
134,56,321.713
136,56,584.294
138,56,847.327
140,56,1110.48
142,56,1373.41
144,56,1635.78
146,56,1897.21
148,56,2157.36
150,56,2415.87
152,56,2672.36
154,56,2926.49
156,56,3177.9
158,56,3426.24
160,56,3671.17
162,56,3912.37
164,56,4149.5
166,56,4382.24
168,56,4610.3
170,56,4833.36
172,56,5051.12
174,56,5263.3
176,56,5469.6
178,56,5669.73
180,56,5863.42
-180,58,5706.36
-178,58,5887.49
-176,58,6061.84
-174,58,6229.14
-172,58,6389.09
-170,58,6541.41
-168,58,6685.79
-166,58,6821.94
-164,58,6949.55
-162,58,7068.32
-160,58,7177.96
-158,58,7278.18
-156,58,7368.71
-154,58,7449.27
-152,58,7519.61
-150,58,7579.53
-148,58,7628.81
-146,58,7667.28
-144,58,7694.82
-142,58,7711.33
-140,58,7716.74
-138,58,7711.03
-136,58,7694.24
-134,58,7666.42
-132,58,7627.68
-130,58,7578.18
-128,58,7518.1
-126,58,7447.67
-124,58,7367.15
-122,58,7276.84
-120,58,7177.04
-118,58,7068.09
-116,58,6950.35
-114,58,6824.17
-112,58,6689.94
-110,58,6548.01
-108,58,6398.76
-106,58,6242.55
-104,58,6079.73
-102,58,5910.62
-100,58,5735.56
-98,58,5554.85
-96,58,5368.75
-94,58,5177.53
-92,58,4981.44
-90,58,4780.68
-88,58,4575.47
-86,58,4365.98
-84,58,4152.39
-82,58,3934.85
-80,58,3713.5
-78,58,3488.5
-76,58,3259.98
-74,58,3028.08
-72,58,2792.93
-70,58,2554.7
-68,58,2313.53
-66,58,2069.59
-64,58,1823.07
-62,58,1574.16
-60,58,1323.08
-58,58,1070.07
-56,58,815.373
-54,58,559.261
-52,58,302.026
-50,58,43.9738
-48,58,-214.573
-46,58,-473.279
-44,58,-731.794
-42,58,-989.762
-40,58,-1246.82
-38,58,-1502.59
-36,58,-1756.72
-34,58,-2008.84
-32,58,-2258.58
-30,58,-2505.59
-28,58,-2749.52
-26,58,-2990.06
-24,58,-3226.87
-22,58,-3459.66
-20,58,-3688.15
-18,58,-3912.05
-16,58,-4131.13
-14,58,-4345.14
-12,58,-4553.85
-10,58,-4757.06
-8,58,-4954.57
-6,58,-5146.18
-4,58,-5331.72
-2,58,-5510.99
0,58,-5683.82
2,58,-5850.03
4,58,-6009.44
6,58,-6161.86
8,58,-6307.11
10,58,-6444.97
12,58,-6575.25
14,58,-6697.74
16,58,-6812.21
18,58,-6918.45
20,58,-7016.22
22,58,-7105.32
24,58,-7185.51
26,58,-7256.57
28,58,-7318.31
30,58,-7370.54
32,58,-7413.07
34,58,-7445.76
36,58,-7468.48
38,58,-7481.13
40,58,-7483.64
42,58,-7475.99
44,58,-7458.18
46,58,-7430.24
48,58,-7392.26
50,58,-7344.36
52,58,-7286.68
54,58,-7219.41
56,58,-7142.77
58,58,-7057.01
60,58,-6962.41
62,58,-6859.25
64,58,-6747.86
66,58,-6628.55
68,58,-6501.66
70,58,-6367.53
72,58,-6226.49
74,58,-6078.87
76,58,-5924.99
78,58,-5765.17
80,58,-5599.7
82,58,-5428.85
84,58,-5252.89
86,58,-5072.05
88,58,-4886.56
90,58,-4696.61
92,58,-4502.38
94,58,-4304.03
96,58,-4101.71
98,58,-3895.54
100,58,-3685.65
102,58,-3472.13
104,58,-3255.1
106,58,-3034.64
108,58,-2810.86
110,58,-2583.86
112,58,-2353.74
114,58,-2120.61
116,58,-1884.6
118,58,-1645.86
120,58,-1404.52
122,58,-1160.76
124,58,-914.762
126,58,-666.741
128,58,-416.919
130,58,-165.538
132,58,87.14
134,58,340.835
136,58,595.251
138,58,850.08
140,58,1105
142,58,1359.68
144,58,1613.78
146,58,1866.95
148,58,2118.85
150,58,2369.13
152,58,2617.44
154,58,2863.43
156,58,3106.78
158,58,3347.14
160,58,3584.19
162,58,3817.61
164,58,4047.1
166,58,4272.35
168,58,4493.07
170,58,4708.97
172,58,4919.76
174,58,5125.18
176,58,5324.93
178,58,5518.75
180,58,5706.36
-180,60,5548.99
-178,60,5724.5
-176,60,5893.51
-174,60,6055.73
-172,60,6210.88
-170,60,6358.66
-168,60,6498.78
-166,60,6630.95
-164,60,6754.85
-162,60,6870.18
-160,60,6976.65
-158,60,7073.96
-156,60,7161.82
-154,60,7239.96
-152,60,7308.14
-150,60,7366.11
-148,60,7413.68
-146,60,7450.67
-144,60,7476.94
-142,60,7492.38
-140,60,7496.94
-138,60,7490.59
-136,60,7473.36
-134,60,7445.32
-132,60,7406.57
-130,60,7357.27
-128,60,7297.62
-126,60,7227.84
-124,60,7148.21
-122,60,7059.01
-120,60,6960.58
-118,60,6853.25
-116,60,6737.38
-114,60,6613.34
-112,60,6481.51
-110,60,6342.26
-108,60,6195.96
-106,60,6042.97
-104,60,5883.64
-102,60,5718.3
-100,60,5547.28
-98,60,5370.85
-96,60,5189.3
-94,60,5002.88
-92,60,4811.82
-90,60,4616.33
-88,60,4416.59
-86,60,4212.79
-84,60,4005.08
-82,60,3793.61
-80,60,3578.51
-78,60,3359.91
-76,60,3137.95
-74,60,2912.74
-72,60,2684.43
-70,60,2453.14
-68,60,2219.03
-66,60,1982.27
-64,60,1743.01
-62,60,1501.46
-60,60,1257.81
-58,60,1012.31
-56,60,765.198
-54,60,516.734
-52,60,267.204
-50,60,16.9079
-48,60,-233.837
-46,60,-484.701
-44,60,-735.344
-42,60,-985.415
-40,60,-1234.56
-38,60,-1482.41
-36,60,-1728.62
-34,60,-1972.83
-32,60,-2214.69
-30,60,-2453.85
-28,60,-2689.99
-26,60,-2922.79
-24,60,-3151.95
-22,60,-3377.17
-20,60,-3598.2
-18,60,-3814.76
-16,60,-4026.64
-14,60,-4233.6
-12,60,-4435.43
-10,60,-4631.95
-8,60,-4822.96
-6,60,-5008.28
-4,60,-5187.75
-2,60,-5361.2
0,60,-5528.45
2,60,-5689.33
4,60,-5843.68
6,60,-5991.3
8,60,-6132.02
10,60,-6265.63
12,60,-6391.93
14,60,-6510.71
16,60,-6621.75
18,60,-6724.82
20,60,-6819.68
22,60,-6906.12
24,60,-6983.9
26,60,-7052.8
28,60,-7112.6
30,60,-7163.11
32,60,-7204.14
34,60,-7235.54
36,60,-7257.16
38,60,-7268.92
40,60,-7270.73
42,60,-7262.57
44,60,-7244.43
46,60,-7216.35
48,60,-7178.42
50,60,-7130.75
52,60,-7073.49
54,60,-7006.85
56,60,-6931.04
58,60,-6846.32
60,60,-6752.96
62,60,-6651.28
64,60,-6541.58
66,60,-6424.2
68,60,-6299.48
70,60,-6167.75
72,60,-6029.37
74,60,-5884.65
76,60,-5733.92
78,60,-5577.5
80,60,-5415.68
82,60,-5248.73
84,60,-5076.91
86,60,-4900.44
88,60,-4719.56
90,60,-4534.44
92,60,-4345.27
94,60,-4152.19
96,60,-3955.33
98,60,-3754.83
100,60,-3550.79
102,60,-3343.31
104,60,-3132.48
106,60,-2918.39
108,60,-2701.13
110,60,-2480.8
112,60,-2257.49
114,60,-2031.3
116,60,-1802.36
118,60,-1570.8
120,60,-1336.75
122,60,-1100.39
124,60,-861.902
126,60,-621.473
128,60,-379.327
130,60,-135.7
132,60,109.153
134,60,354.961
136,60,601.437
138,60,848.282
140,60,1095.18
142,60,1341.82
144,60,1587.86
146,60,1832.97
148,60,2076.82
150,60,2319.07
152,60,2559.39
154,60,2797.45
156,60,3032.92
158,60,3265.49
160,60,3494.85
162,60,3720.7
164,60,3942.74
166,60,4160.69
168,60,4374.27
170,60,4583.21
172,60,4787.24
174,60,4986.1
176,60,5179.52
178,60,5367.24
180,60,5548.99
-180,62,5391.73
-178,62,5561.86
-176,62,5725.74
-174,62,5883.1
-172,62,6033.67
-170,62,6177.14
-168,62,6313.22
-166,62,6441.63
-164,62,6562.04
-162,62,6674.15
-160,62,6777.67
-158,62,6872.28
-156,62,6957.7
-154,62,7033.66
-152,62,7099.88
-150,62,7156.14
-148,62,7202.22
-146,62,7237.95
-144,62,7263.17
-142,62,7277.79
-140,62,7281.73
-138,62,7274.98
-136,62,7257.56
-134,62,7229.53
-132,62,7191.01
-130,62,7142.16
-128,62,7083.18
-126,62,7014.3
-124,62,6935.79
-122,62,6847.96
-120,62,6751.13
-118,62,6645.65
-116,62,6531.88
-114,62,6410.21
-112,62,6280.99
-110,62,6144.62
-108,62,6001.45
-106,62,5851.86
-104,62,5696.18
-102,62,5534.76
-100,62,5367.88
-98,62,5195.85
-96,62,5018.94
-94,62,4837.37
-92,62,4651.39
-90,62,4461.18
-88,62,4266.92
-86,62,4068.78
-84,62,3866.91
-82,62,3661.44
-80,62,3452.49
-78,62,3240.19
-76,62,3024.66
-74,62,2806.01
-72,62,2584.37
-70,62,2359.86
-68,62,2132.64
-66,62,1902.84
-64,62,1670.65
-62,62,1436.24
-60,62,1199.83
-58,62,961.621
-56,62,721.866
-54,62,480.824
-52,62,238.772
-50,62,-3.99418
-48,62,-247.165
-46,62,-490.417
-44,62,-733.416
-42,62,-975.819
-40,62,-1217.28
-38,62,-1457.45
-36,62,-1695.97
-34,62,-1932.51
-32,62,-2166.73
-30,62,-2398.29
-28,62,-2626.88
-26,62,-2852.2
-24,62,-3073.95
-22,62,-3291.88
-20,62,-3505.71
-18,62,-3715.21
-16,62,-3920.17
-14,62,-4120.37
-12,62,-4315.62
-10,62,-4505.74
-8,62,-4690.56
-6,62,-4869.9
-4,62,-5043.62
-2,62,-5211.55
0,62,-5373.54
2,62,-5529.41
4,62,-5679.01
6,62,-5822.15
8,62,-5958.65
10,62,-6088.32
12,62,-6210.95
14,62,-6326.33
16,62,-6434.22
18,62,-6534.41
20,62,-6626.65
22,62,-6710.72
24,62,-6786.36
26,62,-6853.36
28,62,-6911.49
30,62,-6960.54
32,62,-7000.32
34,62,-7030.68
36,62,-7051.46
38,62,-7062.57
40,62,-7063.92
42,62,-7055.47
44,62,-7037.24
46,62,-7009.25
48,62,-6971.59
50,62,-6924.38
52,62,-6867.77
54,62,-6801.97
56,62,-6727.2
58,62,-6643.71
60,62,-6551.81
62,62,-6451.78
64,62,-6343.96
66,62,-6228.68
68,62,-6106.28
70,62,-5977.11
72,62,-5841.51
74,62,-5699.81
76,62,-5552.33
78,62,-5399.39
80,62,-5241.27
82,62,-5078.26
84,62,-4910.59
86,62,-4738.5
88,62,-4562.2
90,62,-4381.86
92,62,-4197.67
94,62,-4009.76
96,62,-3818.26
98,62,-3623.29
100,62,-3424.95
102,62,-3223.32
104,62,-3018.51
106,62,-2810.58
108,62,-2599.62
110,62,-2385.73
112,62,-2168.98
114,62,-1949.49
116,62,-1727.36
118,62,-1502.72
120,62,-1275.71
122,62,-1046.49
124,62,-815.236
126,62,-582.138
128,62,-347.41
130,62,-111.283
132,62,125.997
134,62,364.165
136,62,602.943
138,62,842.039
