Phi[deg],Theta[deg],re(rEPhi)[mV]
-160,36,-659.813
-158,36,-721.144
-156,36,-798.172
-154,36,-890.776
-152,36,-998.177
-150,36,-1118.93
-148,36,-1250.95
-146,36,-1391.54
-144,36,-1537.48
-142,36,-1685.1
-140,36,-1830.43
-138,36,-1969.32
-136,36,-2097.59
-134,36,-2211.21
-132,36,-2306.43
-130,36,-2379.97
-128,36,-2429.15
-126,36,-2451.96
-124,36,-2447.22
-122,36,-2414.59
-120,36,-2354.58
-118,36,-2268.6
-116,36,-2158.83
-114,36,-2028.22
-112,36,-1880.34
-110,36,-1719.3
-108,36,-1549.56
-106,36,-1375.86
-104,36,-1203.02
-102,36,-1035.81
-100,36,-878.826
-98,36,-736.345
-96,36,-612.221
-94,36,-509.778
-92,36,-431.72
-90,36,-380.059
-88,36,-356.06
-86,36,-360.2
-84,36,-392.139
-82,36,-450.724
-80,36,-533.992
-78,36,-639.209
-76,36,-762.921
-74,36,-901.031
-72,36,-1048.89
-70,36,-1201.43
-68,36,-1353.26
-66,36,-1498.89
-64,36,-1632.81
-62,36,-1749.74
-60,36,-1844.76
-58,36,-1913.47
-56,36,-1952.19
-54,36,-1958.07
-52,36,-1929.2
-50,36,-1864.7
-48,36,-1764.75
-46,36,-1630.62
-44,36,-1464.63
-42,36,-1270.04
-40,36,-1051.04
-38,36,-812.489
-36,36,-559.873
-34,36,-299.058
-32,36,-36.1308
-30,36,222.793
-28,36,471.746
-26,36,705.081
-24,36,917.624
-22,36,1104.8
-20,36,1262.74
-18,36,1388.36
-16,36,1479.42
-14,36,1534.53
-12,36,1553.19
-10,36,1535.72
-8,36,1483.28
-6,36,1397.77
-4,36,1281.78
-2,36,1138.51
0,36,971.679
2,36,785.446
4,36,584.284
6,36,372.891
8,36,156.079
10,36,-61.3355
12,36,-274.643
14,36,-479.351
16,36,-671.295
18,36,-846.739
20,36,-1002.47
22,36,-1135.89
24,36,-1245.08
26,36,-1328.86
28,36,-1386.8
30,36,-1419.25
32,36,-1427.32
34,36,-1412.8
36,36,-1378.13
38,36,-1326.26
40,36,-1260.54
42,36,-1184.58
44,36,-1102.1
46,36,-1016.76
48,36,-932.012
50,36,-850.952
52,36,-776.182
54,36,-709.711
56,36,-652.867
58,36,-606.256
60,36,-569.739
62,36,-542.451
64,36,-522.849
66,36,-508.785
68,36,-497.611
70,36,-486.289
72,36,-471.531
74,36,-449.931
76,36,-418.106
78,36,-372.838
80,36,-311.194
82,36,-230.645
84,36,-129.169
86,36,-5.32979
88,36,141.659
90,36,311.886
92,36,504.727
94,36,718.83
96,36,952.143
98,36,1201.94
100,36,1464.88
102,36,1737.07
104,36,2014.15
106,36,2291.42
108,36,2563.89
110,36,2826.48
112,36,3074.07
114,36,3301.69
116,36,3504.64
118,36,3678.61
120,36,3819.81
122,36,3925.1
124,36,3992.06
126,36,4019.09
128,36,4005.46
130,36,3951.33
132,36,3857.77
134,36,3726.72
136,36,3560.93
138,36,3363.9
140,36,3139.74
142,36,2893.11
144,36,2629
146,36,2352.65
148,36,2069.35
150,36,1784.32
152,36,1502.58
154,36,1228.78
156,36,967.116
158,36,721.233
160,36,494.155
162,36,288.229
164,36,105.109
166,36,-54.2547
168,36,-189.599
170,36,-301.315
172,36,-390.397
174,36,-458.39
176,36,-507.318
178,36,-539.611
180,36,-558.028
-180,38,282.267
-178,38,289.38
-176,38,300.609
-174,38,312.357
-172,38,321.071
-170,38,323.324
-168,38,315.891
-166,38,295.83
-164,38,260.557
-162,38,207.919
-160,38,136.277
-158,38,44.5647
-156,38,-67.6435
-154,38,-200.086
-152,38,-351.784
-150,38,-521.026
-148,38,-705.386
-146,38,-901.766
-144,38,-1106.47
-142,38,-1315.29
-140,38,-1523.68
-138,38,-1726.85
-136,38,-1919.97
-134,38,-2098.36
-132,38,-2257.64
-130,38,-2393.91
-128,38,-2503.93
-126,38,-2585.2
-124,38,-2636.11
-122,38,-2655.95
-120,38,-2644.99
-118,38,-2604.41
-116,38,-2536.28
-114,38,-2443.48
-112,38,-2329.57
-110,38,-2198.69
-108,38,-2055.39
-106,38,-1904.51
-104,38,-1750.98
-102,38,-1599.76
-100,38,-1455.62
-98,38,-1323.04
-96,38,-1206.12
-94,38,-1108.45
-92,38,-1033.02
-90,38,-982.162
-88,38,-957.491
-86,38,-959.835
-84,38,-989.222
-82,38,-1044.85
-80,38,-1125.09
-78,38,-1227.52
-76,38,-1348.92
-74,38,-1485.38
-72,38,-1632.37
-70,38,-1784.84
-68,38,-1937.38
-66,38,-2084.33
-64,38,-2220.02
-62,38,-2338.9
-60,38,-2435.76
-58,38,-2505.93
-56,38,-2545.44
-54,38,-2551.17
-52,38,-2521.04
-50,38,-2454.04
-48,38,-2350.34
-46,38,-2211.27
-44,38,-2039.32
-42,38,-1838.03
-40,38,-1611.9
-38,38,-1366.23
-36,38,-1106.93
-34,38,-840.343
-32,38,-573.006
-30,38,-311.459
-28,38,-62.0338
-26,38,169.329
-24,38,377.25
-22,38,557.047
-20,38,704.845
-18,38,817.652
-16,38,893.408
-14,38,930.999
-12,38,930.248
-10,38,891.883
-8,38,817.48
-6,38,709.398
-4,38,570.694
-2,38,405.036
0,38,216.602
2,38,9.98279
4,38,-209.926
6,38,-438.028
8,38,-669.138
10,38,-898.091
12,38,-1119.85
14,38,-1329.62
16,38,-1522.98
18,38,-1695.94
20,38,-1845.09
22,38,-1967.69
24,38,-2061.73
26,38,-2125.99
28,38,-2160.12
30,38,-2164.6
32,38,-2140.76
34,38,-2090.73
36,38,-2017.35
38,38,-1924.07
40,38,-1814.78
42,38,-1693.72
44,38,-1565.24
46,38,-1433.63
48,38,-1302.98
50,38,-1176.95
52,38,-1058.68
54,38,-950.609
56,38,-854.427
58,38,-770.996
60,38,-700.337
62,38,-641.653
64,38,-593.384
66,38,-553.29
68,38,-518.569
70,38,-485.987
72,38,-452.025
74,38,-413.027
76,38,-365.357
78,38,-305.538
80,38,-230.391
82,38,-137.153
84,38,-23.5794
86,38,111.973
88,38,270.48
90,38,452.208
92,38,656.688
94,38,882.711
96,38,1128.35
98,38,1390.96
100,38,1667.29
102,38,1953.48
104,38,2245.17
106,38,2537.62
108,38,2825.77
110,38,3104.4
112,38,3368.26
114,38,3612.19
116,38,3831.28
118,38,4021
120,38,4177.35
122,38,4297
124,38,4377.36
126,38,4416.72
128,38,4414.3
130,38,4370.27
132,38,4285.79
134,38,4162.95
136,38,4004.73
138,38,3814.92
140,38,3597.99
142,38,3358.92
144,38,3103.11
146,38,2836.14
148,38,2563.66
150,38,2291.16
152,38,2023.87
154,38,1766.58
156,38,1523.51
158,38,1298.26
160,38,1093.69
162,38,911.884
164,38,754.163
166,38,621.061
168,38,512.365
170,38,427.171
172,38,363.939
174,38,320.577
176,38,294.524
178,38,282.834
180,38,282.267
-180,40,1047.74
-178,40,1071.14
-176,40,1094.64
-174,40,1114.35
-172,40,1126.46
-170,40,1127.35
-168,40,1113.67
-166,40,1082.38
-164,40,1030.85
-162,40,956.916
-160,40,858.958
-158,40,735.969
-156,40,587.622
-154,40,414.32
-152,40,217.236
-150,40,-1.66987
-148,40,-239.661
-146,40,-493.263
-144,40,-758.336
-142,40,-1030.18
-140,40,-1303.68
-138,40,-1573.44
-136,40,-1834.03
-134,40,-2080.1
-132,40,-2306.64
-130,40,-2509.15
-128,40,-2683.79
-126,40,-2827.54
-124,40,-2938.32
-122,40,-3015.01
-120,40,-3057.52
-118,40,-3066.74
-116,40,-3044.52
-114,40,-2993.55
-112,40,-2917.26
-110,40,-2819.68
-108,40,-2705.3
-106,40,-2578.9
-104,40,-2445.45
-102,40,-2309.9
-100,40,-2177.11
-98,40,-2051.69
-96,40,-1937.9
-94,40,-1839.55
-92,40,-1759.94
-90,40,-1701.74
-88,40,-1666.99
-86,40,-1656.98
-84,40,-1672.22
-82,40,-1712.44
-80,40,-1776.54
-78,40,-1862.58
-76,40,-1967.83
-74,40,-2088.78
-72,40,-2221.23
-70,40,-2360.36
-68,40,-2500.88
-66,40,-2637.21
-64,40,-2763.59
-62,40,-2874.33
-60,40,-2964.04
-58,40,-3027.78
-56,40,-3061.31
-54,40,-3061.28
-52,40,-3025.38
-50,40,-2952.44
-48,40,-2842.56
-46,40,-2697.07
-44,40,-2518.57
-42,40,-2310.77
-40,40,-2078.46
-38,40,-1827.26
-36,40,-1563.44
-34,40,-1293.73
-32,40,-1025.05
-30,40,-764.262
-28,40,-517.977
-26,40,-292.333
-24,40,-92.8117
-22,40,75.9004
-20,40,210.027
-18,40,306.775
-16,40,364.37
-14,40,382.06
-12,40,360.092
-10,40,299.657
-8,40,202.818
-6,40,72.4279
-4,40,-87.9705
-2,40,-274.247
0,40,-481.787
2,40,-705.603
4,40,-940.437
6,40,-1180.87
8,40,-1421.42
10,40,-1656.65
12,40,-1881.3
14,40,-2090.35
16,40,-2279.18
18,40,-2443.63
20,40,-2580.14
22,40,-2685.87
24,40,-2758.74
26,40,-2797.52
28,40,-2801.93
30,40,-2772.58
32,40,-2711.05
34,40,-2619.77
36,40,-2502.01
38,40,-2361.7
40,40,-2203.33
42,40,-2031.73
44,40,-1851.93
46,40,-1668.89
48,40,-1487.33
50,40,-1311.55
52,40,-1145.22
54,40,-991.275
56,40,-851.782
58,40,-727.9
60,40,-619.853
62,40,-526.957
64,40,-447.687
66,40,-379.778
68,40,-320.349
70,40,-266.051
72,40,-213.227
74,40,-158.072
76,40,-96.7933
78,40,-25.7574
80,40,58.3727
82,40,158.52
84,40,277.095
86,40,415.915
88,40,576.144
90,40,758.254
92,40,962
94,40,1186.41
96,40,1429.81
98,40,1689.82
100,40,1963.42
102,40,2246.99
104,40,2536.39
106,40,2827.05
108,40,3114.04
110,40,3392.22
112,40,3656.37
114,40,3901.29
116,40,4122.02
118,40,4313.91
120,40,4472.84
122,40,4595.34
124,40,4678.69
126,40,4721.1
128,40,4721.72
130,40,4680.71
132,40,4599.31
134,40,4479.73
136,40,4325.14
138,40,4139.59
140,40,3927.81
142,40,3695.14
144,40,3447.29
146,40,3190.15
148,40,2929.65
150,40,2671.51
152,40,2421.09
154,40,2183.24
156,40,1962.17
158,40,1761.29
160,40,1583.23
162,40,1429.73
164,40,1301.66
166,40,1199.06
168,40,1121.13
170,40,1066.38
172,40,1032.65
174,40,1017.23
176,40,1016.98
178,40,1028.4
180,40,1047.74
-180,42,1726.34
-178,42,1768.22
-176,42,1805.86
-174,42,1835.08
-172,42,1851.87
-170,42,1852.48
-168,42,1833.48
-166,42,1791.77
-164,42,1724.75
-162,42,1630.25
-160,42,1506.73
-158,42,1353.24
-156,42,1169.56
-154,42,956.236
-152,42,714.601
-150,42,446.833
-148,42,155.939
-146,42,-154.278
-144,42,-479.289
-142,42,-813.944
-140,42,-1152.61
-138,42,-1489.36
-136,42,-1818.15
-134,42,-2133.03
-132,42,-2428.36
-130,42,-2699.03
-128,42,-2940.6
-126,42,-3149.51
-124,42,-3323.14
-122,42,-3459.91
-120,42,-3559.3
-118,42,-3621.82
-116,42,-3648.97
-114,42,-3643.14
-112,42,-3607.47
-110,42,-3545.75
-108,42,-3462.26
-106,42,-3361.6
-104,42,-3248.58
-102,42,-3128.06
-100,42,-3004.85
-98,42,-2883.59
-96,42,-2768.63
-94,42,-2663.99
-92,42,-2573.24
-90,42,-2499.46
-88,42,-2445.14
-86,42,-2412.14
-84,42,-2401.61
-82,42,-2413.97
-80,42,-2448.83
-78,42,-2504.96
-76,42,-2580.33
-74,42,-2672.04
-72,42,-2776.45
-70,42,-2889.19
-68,42,-3005.31
-66,42,-3119.42
-64,42,-3225.86
-62,42,-3318.93
-60,42,-3393.08
-58,42,-3443.18
-56,42,-3464.77
-54,42,-3454.22
-52,42,-3408.96
-50,42,-3327.63
-48,42,-3210.17
-46,42,-3057.84
-44,42,-2873.24
-42,42,-2660.22
-40,42,-2423.71
-38,42,-2169.57
-36,42,-1904.38
-34,42,-1635.13
-32,42,-1369.04
-30,42,-1113.21
-28,42,-874.442
-26,42,-658.968
-24,42,-472.279
-22,42,-318.967
-20,42,-202.609
-18,42,-125.704
-16,42,-89.6449
-14,42,-94.7337
-12,42,-140.225
-10,42,-224.4
-8,42,-344.657
-6,42,-497.621
-4,42,-679.253
-2,42,-884.969
0,42,-1109.75
2,42,-1348.26
4,42,-1594.95
6,42,-1844.14
8,42,-2090.15
10,42,-2327.38
12,42,-2550.4
14,42,-2754.07
16,42,-2933.65
18,42,-3084.86
20,42,-3204.06
22,42,-3288.32
24,42,-3335.5
26,42,-3344.4
28,42,-3314.77
30,42,-3247.37
32,42,-3143.98
34,42,-3007.36
36,42,-2841.16
38,42,-2649.81
40,42,-2438.38
42,42,-2212.33
44,42,-1977.35
46,42,-1739.09
48,42,-1502.97
50,42,-1273.89
52,42,-1056.11
54,42,-853.073
56,42,-667.253
58,42,-500.134
60,42,-352.175
62,42,-222.851
64,42,-110.728
66,42,-13.5773
68,42,71.4785
70,42,147.807
72,42,219.096
74,42,289.183
76,42,361.896
78,42,440.903
80,42,529.587
82,42,630.933
84,42,747.44
86,42,881.052
88,42,1033.11
90,42,1204.31
92,42,1394.69
94,42,1603.63
96,42,1829.83
98,42,2071.34
100,42,2325.6
102,42,2589.44
104,42,2859.16
106,42,3130.59
108,42,3399.17
110,42,3660.06
112,42,3908.26
114,42,4138.73
116,42,4346.57
118,42,4527.15
120,42,4676.32
122,42,4790.5
124,42,4866.91
126,42,4903.64
128,42,4899.78
130,42,4855.48
132,42,4771.97
134,42,4651.55
136,42,4497.54
138,42,4314.17
140,42,4106.41
142,42,3879.86
144,42,3640.48
146,42,3394.44
148,42,3147.87
150,42,2906.64
152,42,2676.2
154,42,2461.37
156,42,2266.23
158,42,2093.99
160,42,1946.91
162,42,1826.3
164,42,1732.52
166,42,1664.98
168,42,1622.28
170,42,1602.22
172,42,1601.97
174,42,1618.17
176,42,1647.04
178,42,1684.51
180,42,1726.34
-180,44,2309.97
-178,44,2372.82
-176,44,2426.83
-174,44,2467.59
-172,44,2490.94
-170,44,2493.07
-168,44,2470.49
-166,44,2420.17
-164,44,2339.51
-162,44,2226.44
-160,44,2079.47
-158,44,1897.77
-156,44,1681.2
-154,44,1430.4
-152,44,1146.87
-150,44,832.934
-148,44,491.815
-146,44,127.577
-144,44,-254.932
-142,44,-650.183
-140,44,-1052.11
-138,44,-1454.28
-136,44,-1850.11
-134,44,-2233.08
-132,44,-2596.97
-130,44,-2936.04
-128,44,-3245.29
-126,44,-3520.53
-124,44,-3758.62
-122,44,-3957.42
-120,44,-4115.91
-118,44,-4234.12
-116,44,-4313.1
-114,44,-4354.8
-112,44,-4361.95
-110,44,-4337.96
-108,44,-4286.73
-106,44,-4212.53
-104,44,-4119.89
-102,44,-4013.45
-100,44,-3897.84
-98,44,-3777.64
-96,44,-3657.25
-94,44,-3540.83
-92,44,-3432.23
-90,44,-3334.94
-88,44,-3252
-86,44,-3185.91
-84,44,-3138.6
-82,44,-3111.31
-80,44,-3104.56
-78,44,-3118.03
-76,44,-3150.58
-74,44,-3200.18
-72,44,-3263.93
-70,44,-3338.14
-68,44,-3418.37
-66,44,-3499.62
-64,44,-3576.46
-62,44,-3643.26
-60,44,-3694.44
-58,44,-3724.73
-56,44,-3729.41
-54,44,-3704.59
-52,44,-3647.42
-50,44,-3556.25
-48,44,-3430.8
-46,44,-3272.17
-44,44,-3082.88
-42,44,-2866.77
-40,44,-2628.85
-38,44,-2375.14
-36,44,-2112.38
-34,44,-1847.79
-32,44,-1588.75
-30,44,-1342.54
-28,44,-1116.05
-26,44,-915.527
-24,44,-746.387
-22,44,-613.035
-20,44,-518.765
-18,44,-465.693
-16,44,-454.752
-14,44,-485.719
-12,44,-557.282
-10,44,-667.14
-8,44,-812.119
-6,44,-988.295
-4,44,-1191.13
-2,44,-1415.61
0,44,-1656.35
2,44,-1907.71
4,44,-2163.92
6,44,-2419.14
8,44,-2667.57
10,44,-2903.53
12,44,-3121.54
14,44,-3316.41
16,44,-3483.35
18,44,-3618.03
20,44,-3716.75
22,44,-3776.52
24,44,-3795.18
26,44,-3771.5
28,44,-3705.28
30,44,-3597.38
32,44,-3449.76
34,44,-3265.48
36,44,-3048.55
38,44,-2803.89
40,44,-2537.12
42,44,-2254.34
44,44,-1961.91
46,44,-1666.19
48,44,-1373.27
50,44,-1088.72
52,44,-817.389
54,44,-563.219
56,44,-329.129
58,44,-116.944
60,44,72.612
62,44,239.873
64,44,386.131
66,44,513.511
68,44,624.804
70,44,723.297
72,44,812.589
74,44,896.424
76,44,978.527
78,44,1062.47
80,44,1151.54
82,44,1248.67
84,44,1356.37
86,44,1476.63
88,44,1610.94
90,44,1760.26
92,44,1924.95
94,44,2104.83
96,44,2299.13
98,44,2506.51
100,44,2725.06
102,44,2952.29
104,44,3185.2
106,44,3420.27
108,44,3653.55
110,44,3880.71
112,44,4097.19
114,44,4298.29
116,44,4479.32
118,44,4635.8
120,44,4763.59
122,44,4859.11
124,44,4919.5
126,44,4942.74
128,44,4927.85
130,44,4874.88
132,44,4785.05
134,44,4660.67
136,44,4505.15
138,44,4322.81
140,44,4118.83
142,44,3898.97
144,44,3669.41
146,44,3436.49
148,44,3206.48
150,44,2985.36
152,44,2778.54
154,44,2590.78
156,44,2425.94
158,44,2286.9
160,44,2175.53
162,44,2092.6
164,44,2037.87
166,44,2010.09
168,44,2007.12
170,44,2026.05
172,44,2063.32
174,44,2114.87
176,44,2176.27
178,44,2242.88
180,44,2309.97
-180,46,2795.2
-178,46,2881.47
-176,46,2954.12
-174,46,3008.57
-172,46,3040.59
-170,46,3046.36
-168,46,3022.45
-166,46,2965.89
-164,46,2874.2
-162,46,2745.42
-160,46,2578.17
-158,46,2371.7
-156,46,2125.96
-154,46,1841.68
-152,46,1520.44
-150,46,1164.68
-148,46,777.736
-146,46,363.864
-144,46,-71.8634
-142,46,-523.627
-140,46,-985.006
-138,46,-1449.16
-136,46,-1909.02
-134,46,-2357.57
-132,46,-2788.01
-130,46,-3194.03
-128,46,-3570.02
-126,46,-3911.22
-124,46,-4213.85
-122,46,-4475.22
-120,46,-4693.69
-118,46,-4868.75
-116,46,-5000.87
-114,46,-5091.44
-112,46,-5142.67
-110,46,-5157.42
-108,46,-5139.1
-106,46,-5091.53
-104,46,-5018.79
-102,46,-4925.19
-100,46,-4815.1
-98,46,-4692.93
-96,46,-4563.07
-94,46,-4429.79
-92,46,-4297.2
-90,46,-4169.24
-88,46,-4049.51
-86,46,-3941.28
-84,46,-3847.32
-82,46,-3769.88
-80,46,-3710.5
-78,46,-3669.97
-76,46,-3648.24
-74,46,-3644.32
-72,46,-3656.28
-70,46,-3681.28
-68,46,-3715.6
-66,46,-3754.75
-64,46,-3793.68
-62,46,-3826.97
-60,46,-3849.05
-58,46,-3854.55
-56,46,-3838.53
-54,46,-3796.82
-52,46,-3726.21
-50,46,-3624.73
-48,46,-3491.77
-46,46,-3328.2
-44,46,-3136.34
-42,46,-2919.94
-40,46,-2683.98
-38,46,-2434.51
-36,46,-2178.37
-34,46,-1922.89
-32,46,-1675.57
-30,46,-1443.76
-28,46,-1234.38
-26,46,-1053.61
-24,46,-906.715
-22,46,-797.843
-20,46,-729.93
-18,46,-704.643
-16,46,-722.385
-14,46,-782.343
-12,46,-882.588
-10,46,-1020.19
-8,46,-1191.37
-6,46,-1391.65
-4,46,-1615.99
-2,46,-1858.97
0,46,-2114.86
2,46,-2377.81
4,46,-2641.88
6,46,-2901.17
8,46,-3149.85
10,46,-3382.25
12,46,-3592.95
14,46,-3776.78
16,46,-3928.96
18,46,-4045.19
20,46,-4121.75
22,46,-4155.59
24,46,-4144.52
26,46,-4087.28
28,46,-3983.66
30,46,-3834.61
32,46,-3642.21
34,46,-3409.76
36,46,-3141.61
38,46,-2843.14
40,46,-2520.49
42,46,-2180.39
44,46,-1829.88
46,46,-1476.02
48,46,-1125.57
50,46,-784.781
52,46,-459.092
54,46,-152.974
56,46,130.216
58,46,388.297
60,46,620.263
62,46,826.222
64,46,1007.28
66,46,1165.4
68,46,1303.21
70,46,1423.79
72,46,1530.56
74,46,1627.03
76,46,1716.66
78,46,1802.79
80,46,1888.49
82,46,1976.51
84,46,2069.24
86,46,2168.67
88,46,2276.41
90,46,2393.65
92,46,2521.15
94,46,2659.27
96,46,2807.89
98,46,2966.46
100,46,3133.92
102,46,3308.7
104,46,3488.71
106,46,3671.36
108,46,3853.52
110,46,4031.64
112,46,4201.79
114,46,4359.76
116,46,4501.26
118,46,4622.02
120,46,4718.03
122,46,4785.73
124,46,4822.17
126,46,4825.26
128,46,4793.86
130,46,4727.93
132,46,4628.58
134,46,4498.09
136,46,4339.86
138,46,4158.28
140,46,3958.62
142,46,3746.76
144,46,3529.02
146,46,3311.85
148,46,3101.58
150,46,2904.2
152,46,2725.06
154,46,2568.72
156,46,2438.76
158,46,2337.68
160,46,2266.83
162,46,2226.4
164,46,2215.45
166,46,2232.01
168,46,2273.16
170,46,2335.22
172,46,2413.85
174,46,2504.29
176,46,2601.47
178,46,2700.17
180,46,2795.2
-180,48,3183.52
-178,48,3295.34
-176,48,3388.63
-174,48,3458.72
-172,48,3501.39
-170,48,3512.88
-168,48,3489.9
-166,48,3429.65
-164,48,3329.82
-162,48,3188.6
-160,48,3004.76
-158,48,2777.66
-156,48,2507.32
-154,48,2194.53
-152,48,1840.89
-150,48,1448.88
-148,48,1021.89
-146,48,564.235
-144,48,81.1224
-142,48,-421.448
-140,48,-936.808
-138,48,-1457.79
-136,48,-1976.96
-134,48,-2486.83
-132,48,-2980.1
-130,48,-3449.91
-128,48,-3890.08
-126,48,-4295.22
-124,48,-4660.93
-122,48,-4983.88
-120,48,-5261.8
-118,48,-5493.49
-116,48,-5678.78
-114,48,-5818.41
-112,48,-5913.92
-110,48,-5967.53
-108,48,-5982.02
-106,48,-5960.61
-104,48,-5906.88
-102,48,-5824.66
-100,48,-5717.97
-98,48,-5591
-96,48,-5448.04
-94,48,-5293.45
-92,48,-5131.6
-90,48,-4966.85
-88,48,-4803.46
-86,48,-4645.46
-84,48,-4496.62
-82,48,-4360.24
-80,48,-4239.07
-78,48,-4135.13
-76,48,-4049.61
-74,48,-3982.75
-72,48,-3933.76
-70,48,-3900.81
-68,48,-3881.04
-66,48,-3870.65
-64,48,-3865.08
-62,48,-3859.17
-60,48,-3847.5
-58,48,-3824.6
-56,48,-3785.33
-54,48,-3725.19
-52,48,-3640.61
-50,48,-3529.2
-48,48,-3389.98
-46,48,-3223.45
-44,48,-3031.67
-42,48,-2818.15
-40,48,-2587.78
-38,48,-2346.55
-36,48,-2101.31
-34,48,-1859.41
-32,48,-1628.41
-30,48,-1415.65
-28,48,-1228.02
-26,48,-1071.59
-24,48,-951.406
-22,48,-871.305
-20,48,-833.81
-18,48,-840.079
-16,48,-889.93
-14,48,-981.911
-12,48,-1113.42
-10,48,-1280.88
-8,48,-1479.86
-6,48,-1705.32
-4,48,-1951.73
-2,48,-2213.27
0,48,-2483.94
2,48,-2757.7
4,48,-3028.55
6,48,-3290.58
8,48,-3538.05
10,48,-3765.43
12,48,-3967.39
14,48,-4138.92
16,48,-4275.33
18,48,-4372.38
20,48,-4426.36
22,48,-4434.2
24,48,-4393.65
26,48,-4303.4
28,48,-4163.2
30,48,-3973.99
32,48,-3737.97
34,48,-3458.56
36,48,-3140.45
38,48,-2789.38
40,48,-2412.02
42,48,-2015.68
44,48,-1608.06
46,48,-1196.89
48,48,-789.651
50,48,-393.228
52,48,-13.6674
54,48,344.038
56,48,676.089
58,48,979.939
60,48,1254.29
62,48,1498.99
64,48,1714.93
66,48,1903.84
68,48,2068.1
70,48,2210.53
72,48,2334.2
74,48,2442.27
76,48,2537.82
78,48,2623.78
80,48,2702.87
82,48,2777.53
84,48,2849.93
86,48,2922
88,48,2995.41
90,48,3071.58
92,48,3151.72
94,48,3236.79
96,48,3327.48
98,48,3424.15
100,48,3526.81
102,48,3635.02
104,48,3747.83
106,48,3863.79
108,48,3980.85
110,48,4096.42
112,48,4207.39
114,48,4310.25
116,48,4401.17
118,48,4476.24
120,48,4531.62
122,48,4563.8
124,48,4569.76
126,48,4547.3
128,48,4495.1
130,48,4412.95
132,48,4301.84
134,48,4163.92
136,48,4002.54
138,48,3822.1
140,48,3627.88
142,48,3425.84
144,48,3222.35
146,48,3023.92
148,48,2836.88
150,48,2667.14
152,48,2519.91
154,48,2399.49
156,48,2309.08
158,48,2250.72
160,48,2225.16
162,48,2231.92
164,48,2269.32
166,48,2334.58
168,48,2423.96
170,48,2532.96
172,48,2656.48
174,48,2789.01
176,48,2924.84
178,48,3058.22
180,48,3183.52
-180,50,3481.09
-178,50,3620.12
-176,50,3735.57
-174,50,3822.77
-172,50,3877.61
-170,50,3896.5
-168,50,3876.38
-166,50,3814.71
-164,50,3709.42
-162,50,3558.95
-160,50,3362.24
-158,50,3118.8
-156,50,2828.73
-154,50,2492.84
-152,50,2112.71
-150,50,1690.79
-148,50,1230.41
-146,50,735.876
-144,50,212.382
-142,50,-334.007
-140,50,-896.492
-138,50,-1467.7
-136,50,-2039.92
-134,50,-2605.27
-132,50,-3156.04
-130,50,-3684.88
-128,50,-4185.01
-126,50,-4650.48
-124,50,-5076.23
-122,50,-5458.24
-120,50,-5793.56
-118,50,-6080.28
-116,50,-6317.48
-114,50,-6505.14
-112,50,-6644.05
-110,50,-6735.69
-108,50,-6782.1
-106,50,-6785.83
-104,50,-6749.81
-102,50,-6677.32
-100,50,-6571.98
-98,50,-6437.66
-96,50,-6278.52
-94,50,-6098.96
-92,50,-5903.6
-90,50,-5697.25
-88,50,-5484.8
-86,50,-5271.16
-84,50,-5061.08
-82,50,-4859.06
-80,50,-4669.12
-78,50,-4494.62
-76,50,-4338.14
-74,50,-4201.26
-72,50,-4084.47
-70,50,-3987.07
-68,50,-3907.2
-66,50,-3841.86
-64,50,-3787.08
-62,50,-3738.07
-60,50,-3689.55
-58,50,-3636.04
-56,50,-3572.18
-54,50,-3493.14
-52,50,-3394.93
-50,50,-3274.71
-48,50,-3131.02
-46,50,-2963.93
-44,50,-2775.13
-42,50,-2567.84
-40,50,-2346.73
-38,50,-2117.67
-36,50,-1887.44
-34,50,-1663.36
-32,50,-1452.97
-30,50,-1263.59
-28,50,-1102.01
-26,50,-974.141
-24,50,-884.785
-22,50,-837.427
-20,50,-834.13
-18,50,-875.501
-16,50,-960.724
-14,50,-1087.67
-12,50,-1253.02
-10,50,-1452.48
-8,50,-1680.99
-6,50,-1932.9
-4,50,-2202.2
-2,50,-2482.68
0,50,-2768.11
2,50,-3052.32
4,50,-3329.29
6,50,-3593.24
8,50,-3838.6
10,50,-4060.04
12,50,-4252.49
14,50,-4411.15
16,50,-4531.54
18,50,-4609.52
20,50,-4641.44
22,50,-4624.24
24,50,-4555.61
26,50,-4434.14
28,50,-4259.5
30,50,-4032.57
32,50,-3755.55
34,50,-3431.98
36,50,-3066.74
38,50,-2665.91
40,50,-2236.6
42,50,-1786.67
44,50,-1324.44
46,50,-858.296
48,50,-396.383
50,50,53.767
52,50,485.52
54,50,893.366
56,50,1273.06
58,50,1621.7
60,50,1937.66
62,50,2220.54
64,50,2470.94
66,50,2690.31
68,50,2880.72
70,50,3044.6
72,50,3184.6
74,50,3303.37
76,50,3403.49
78,50,3487.36
80,50,3557.2
82,50,3615.04
84,50,3662.73
86,50,3702.05
88,50,3734.69
90,50,3762.33
92,50,3786.63
94,50,3809.25
96,50,3831.76
98,50,3855.61
100,50,3882.02
102,50,3911.87
104,50,3945.58
106,50,3983.02
108,50,4023.41
110,50,4065.31
112,50,4106.61
114,50,4144.59
116,50,4176.04
118,50,4197.45
120,50,4205.2
122,50,4195.83
124,50,4166.29
126,50,4114.19
128,50,4038.04
130,50,3937.41
132,50,3813.09
134,50,3667.09
