Phi[deg],Theta[deg],RealizedGainPhi
-136,46,1.66592
-134,46,1.69571
-132,46,1.72357
-130,46,1.74948
-128,46,1.7734
-126,46,1.7953
-124,46,1.81518
-122,46,1.83302
-120,46,1.84883
-118,46,1.86261
-116,46,1.87435
-114,46,1.88407
-112,46,1.89177
-110,46,1.89745
-108,46,1.90111
-106,46,1.90274
-104,46,1.90234
-102,46,1.89989
-100,46,1.89537
-98,46,1.88878
-96,46,1.88007
-94,46,1.86924
-92,46,1.85626
-90,46,1.84111
-88,46,1.82376
-86,46,1.80421
-84,46,1.78244
-82,46,1.75846
-80,46,1.73227
-78,46,1.7039
-76,46,1.67339
-74,46,1.64079
-72,46,1.60617
-70,46,1.56963
-68,46,1.53128
-66,46,1.49125
-64,46,1.4497
-62,46,1.4068
-60,46,1.36275
-58,46,1.31777
-56,46,1.2721
-54,46,1.226
-52,46,1.17973
-50,46,1.13358
-48,46,1.08784
-46,46,1.04283
-44,46,0.998838
-42,46,0.956182
-40,46,0.915164
-38,46,0.876083
-36,46,0.839228
-34,46,0.804876
-32,46,0.773287
-30,46,0.744701
-28,46,0.719337
-26,46,0.697393
-24,46,0.679037
-22,46,0.664413
-20,46,0.653636
-18,46,0.646793
-16,46,0.64394
-14,46,0.645107
-12,46,0.650292
-10,46,0.659468
-8,46,0.672579
-6,46,0.689543
-4,46,0.710253
-2,46,0.734579
0,46,0.762368
2,46,0.793448
4,46,0.827625
6,46,0.86469
8,46,0.904416
10,46,0.946564
12,46,0.990882
14,46,1.0371
16,46,1.08496
18,46,1.13417
20,46,1.18444
22,46,1.2355
24,46,1.28704
26,46,1.33877
28,46,1.39041
30,46,1.44168
32,46,1.49228
34,46,1.54195
36,46,1.59042
38,46,1.63745
40,46,1.68279
42,46,1.72621
44,46,1.76751
46,46,1.80648
48,46,1.84295
50,46,1.87675
52,46,1.90774
54,46,1.93579
56,46,1.96079
58,46,1.98265
60,46,2.00129
62,46,2.01666
64,46,2.02871
66,46,2.03741
68,46,2.04275
70,46,2.04473
72,46,2.04336
74,46,2.03866
76,46,2.03068
78,46,2.01945
80,46,2.00503
82,46,1.98749
84,46,1.96689
86,46,1.94333
88,46,1.9169
90,46,1.88769
92,46,1.85582
94,46,1.82141
96,46,1.78459
98,46,1.7455
100,46,1.70429
102,46,1.66113
104,46,1.61618
106,46,1.56965
108,46,1.52171
110,46,1.4726
112,46,1.42252
114,46,1.37172
116,46,1.32044
118,46,1.26893
120,46,1.21747
122,46,1.16632
124,46,1.11575
126,46,1.06606
128,46,1.01752
130,46,0.970419
132,46,0.925026
134,46,0.881617
136,46,0.840453
138,46,0.801786
140,46,0.76585
142,46,0.732864
144,46,0.703027
146,46,0.676517
148,46,0.653487
150,46,0.634067
152,46,0.618359
154,46,0.606437
156,46,0.598351
158,46,0.59412
160,46,0.593737
162,46,0.597168
164,46,0.604354
166,46,0.615208
168,46,0.629623
170,46,0.64747
172,46,0.668597
174,46,0.692836
176,46,0.720002
178,46,0.749896
180,46,0.782305
-180,48,0.7443
-178,48,0.777634
-176,48,0.812924
-174,48,0.849943
-172,48,0.888454
-170,48,0.92822
-168,48,0.969004
-166,48,1.01057
-164,48,1.05268
-162,48,1.0951
-160,48,1.13761
-158,48,1.17999
-156,48,1.22202
-154,48,1.26352
-152,48,1.30429
-150,48,1.34415
-148,48,1.38293
-146,48,1.4205
-144,48,1.45672
-142,48,1.49146
-140,48,1.52462
-138,48,1.55611
-136,48,1.58587
-134,48,1.61382
-132,48,1.63993
-130,48,1.66416
-128,48,1.68648
-126,48,1.7069
-124,48,1.72539
-122,48,1.74197
-120,48,1.75664
-118,48,1.76941
-116,48,1.78029
-114,48,1.78929
-112,48,1.79643
-110,48,1.80171
-108,48,1.80512
-106,48,1.80669
-104,48,1.80638
-102,48,1.8042
-100,48,1.80013
-98,48,1.79415
-96,48,1.78623
-94,48,1.77635
-92,48,1.76448
-90,48,1.7506
-88,48,1.73466
-86,48,1.71666
-84,48,1.69658
-82,48,1.67439
-80,48,1.65012
-78,48,1.62376
-76,48,1.59534
-74,48,1.5649
-72,48,1.53251
-70,48,1.49823
-68,48,1.46218
-66,48,1.42446
-64,48,1.38523
-62,48,1.34463
-60,48,1.30287
-58,48,1.26014
-56,48,1.21667
-54,48,1.17271
-52,48,1.12852
-50,48,1.08438
-48,48,1.04057
-46,48,0.997384
-44,48,0.955129
-42,48,0.914104
-40,48,0.87461
-38,48,0.83694
-36,48,0.801378
-34,48,0.768199
-32,48,0.737657
-30,48,0.709992
-28,48,0.68542
-26,48,0.664134
-24,48,0.646303
-22,48,0.632068
-20,48,0.621542
-18,48,0.614811
-16,48,0.611933
-14,48,0.612934
-12,48,0.617816
-10,48,0.62655
-8,48,0.639084
-6,48,0.655337
-4,48,0.675206
-2,48,0.698564
0,48,0.725263
2,48,0.755134
4,48,0.787992
6,48,0.823631
8,48,0.861833
10,48,0.902365
12,48,0.944982
14,48,0.989427
16,48,1.03544
18,48,1.08274
20,48,1.13105
22,48,1.1801
24,48,1.2296
26,48,1.27927
28,48,1.32882
30,48,1.37798
32,48,1.42648
34,48,1.47405
36,48,1.52044
38,48,1.5654
40,48,1.6087
42,48,1.65012
44,48,1.68947
46,48,1.72654
48,48,1.76118
50,48,1.79322
52,48,1.82253
54,48,1.849
56,48,1.87252
58,48,1.89302
60,48,1.91042
62,48,1.92467
64,48,1.93574
66,48,1.94362
68,48,1.94829
70,48,1.94976
72,48,1.94805
74,48,1.94318
76,48,1.9352
78,48,1.92416
80,48,1.9101
82,48,1.8931
84,48,1.87323
86,48,1.85057
88,48,1.8252
90,48,1.79723
92,48,1.76676
94,48,1.73389
96,48,1.69875
98,48,1.66147
100,48,1.6222
102,48,1.58107
104,48,1.53826
106,48,1.49394
108,48,1.44828
110,48,1.40149
112,48,1.35378
114,48,1.30536
116,48,1.25647
118,48,1.20735
120,48,1.15825
122,48,1.10943
124,48,1.06115
126,48,1.01368
128,48,0.967292
130,48,0.922261
132,48,0.878852
134,48,0.837328
136,48,0.797944
138,48,0.760942
140,48,0.726553
142,48,0.694988
144,48,0.666441
146,48,0.641086
148,48,0.619073
150,48,0.600526
152,48,0.585546
154,48,0.574206
156,48,0.566552
158,48,0.562603
160,48,0.562351
162,48,0.565763
164,48,0.572779
166,48,0.583316
168,48,0.597267
170,48,0.614505
172,48,0.634885
174,48,0.658241
176,48,0.684393
178,48,0.713148
180,48,0.7443
-180,50,0.707041
-178,50,0.738998
-176,50,0.772812
-174,50,0.808261
-172,50,0.845119
-170,50,0.883156
-168,50,0.922144
-166,50,0.961853
-164,50,1.00206
-162,50,1.04253
-160,50,1.08306
-158,50,1.12343
-156,50,1.16344
-154,50,1.2029
-152,50,1.24162
-150,50,1.27944
-148,50,1.3162
-146,50,1.35175
-144,50,1.38598
-142,50,1.41876
-140,50,1.45
-138,50,1.47963
-136,50,1.50756
-134,50,1.53376
-132,50,1.55818
-130,50,1.5808
-128,50,1.6016
-126,50,1.62058
-124,50,1.63774
-122,50,1.6531
-120,50,1.66667
-118,50,1.67847
-116,50,1.6885
-114,50,1.6968
-112,50,1.70338
-110,50,1.70825
-108,50,1.71142
-106,50,1.71289
-104,50,1.71266
-102,50,1.71071
-100,50,1.70704
-98,50,1.70163
-96,50,1.69444
-94,50,1.68544
-92,50,1.67461
-90,50,1.66192
-88,50,1.64732
-86,50,1.63079
-84,50,1.61231
-82,50,1.59185
-80,50,1.56941
-78,50,1.54497
-76,50,1.51857
-74,50,1.49023
-72,50,1.45998
-70,50,1.42791
-68,50,1.39409
-66,50,1.35863
-64,50,1.32165
-62,50,1.28332
-60,50,1.2438
-58,50,1.20328
-56,50,1.16199
-54,50,1.12015
-52,50,1.07803
-50,50,1.03587
-48,50,0.993975
-46,50,0.952617
-44,50,0.912094
-42,50,0.872702
-40,50,0.834733
-38,50,0.798478
-36,50,0.764217
-34,50,0.732218
-32,50,0.702733
-30,50,0.675999
-28,50,0.652227
-26,50,0.631609
-24,50,0.614312
-22,50,0.600474
-20,50,0.590207
-18,50,0.583596
-16,50,0.580698
-14,50,0.581539
-12,50,0.586122
-10,50,0.59442
-8,50,0.60638
-6,50,0.621926
-4,50,0.640958
-2,50,0.663352
0,50,0.688966
2,50,0.717635
4,50,0.74918
6,50,0.783403
8,50,0.820092
10,50,0.859021
12,50,0.899952
14,50,0.942638
16,50,0.986821
18,50,1.03224
20,50,1.07862
22,50,1.12569
24,50,1.17319
26,50,1.22082
28,50,1.26832
30,50,1.31542
32,50,1.36185
34,50,1.40736
36,50,1.45171
38,50,1.49464
40,50,1.53595
42,50,1.57542
44,50,1.61285
46,50,1.64807
48,50,1.68091
50,50,1.71123
52,50,1.73891
54,50,1.76383
56,50,1.78591
58,50,1.80506
60,50,1.82124
62,50,1.8344
64,50,1.84452
66,50,1.85159
68,50,1.85559
70,50,1.85656
72,50,1.85451
74,50,1.84947
76,50,1.8415
78,50,1.83063
80,50,1.81693
82,50,1.80046
84,50,1.78129
86,50,1.75951
88,50,1.73519
90,50,1.70842
92,50,1.67932
94,50,1.64796
96,50,1.61448
98,50,1.57899
100,50,1.54162
102,50,1.50251
104,50,1.4618
106,50,1.41966
108,50,1.37626
110,50,1.33177
112,50,1.2864
114,50,1.24035
116,50,1.19383
118,50,1.14708
120,50,1.10033
122,50,1.05382
124,50,1.0078
126,50,0.962547
128,50,0.918303
130,50,0.875333
132,50,0.833897
134,50,0.794247
136,50,0.756631
138,50,0.721283
140,50,0.688426
142,50,0.658267
144,50,0.630995
146,50,0.606778
148,50,0.585762
150,50,0.568069
152,50,0.553796
154,50,0.543014
156,50,0.535768
158,50,0.532076
160,50,0.531929
162,50,0.535295
164,50,0.542115
166,50,0.552307
168,50,0.565768
170,50,0.582375
172,50,0.601984
174,50,0.624436
176,50,0.649557
178,50,0.677158
180,50,0.707041
-180,52,0.670649
-178,52,0.701228
-176,52,0.733569
-174,52,0.767458
-172,52,0.802677
-170,52,0.839005
-168,52,0.876222
-166,52,0.914107
-164,52,0.952442
-162,52,0.991011
-160,52,1.02961
-158,52,1.06802
-156,52,1.10606
-154,52,1.14355
-152,52,1.1803
-150,52,1.21615
-148,52,1.25096
-146,52,1.28458
-144,52,1.3169
-142,52,1.3478
-140,52,1.37721
-138,52,1.40504
-136,52,1.43124
-134,52,1.45576
-132,52,1.47857
-130,52,1.49965
-128,52,1.51899
-126,52,1.5366
-124,52,1.55249
-122,52,1.56668
-120,52,1.57919
-118,52,1.59005
-116,52,1.59927
-114,52,1.60688
-112,52,1.61291
-110,52,1.61738
-108,52,1.62029
-106,52,1.62165
-104,52,1.62146
-102,52,1.61972
-100,52,1.6164
-98,52,1.6115
-96,52,1.60497
-94,52,1.5968
-92,52,1.58694
-90,52,1.57537
-88,52,1.56203
-86,52,1.54689
-84,52,1.52993
-82,52,1.51111
-80,52,1.49041
-78,52,1.46782
-76,52,1.44335
-74,52,1.41701
-72,52,1.38885
-70,52,1.3589
-68,52,1.32724
-66,52,1.29397
-64,52,1.2592
-62,52,1.22308
-60,52,1.18575
-58,52,1.14741
-56,52,1.10825
-54,52,1.0685
-52,52,1.02841
-50,52,0.988228
-48,52,0.948224
-46,52,0.908679
-44,52,0.869879
-42,52,0.832113
-40,52,0.795668
-38,52,0.760828
-36,52,0.727869
-34,52,0.697053
-32,52,0.66863
-30,52,0.642831
-28,52,0.619866
-26,52,0.599923
-24,52,0.583165
-22,52,0.56973
-20,52,0.559728
-18,52,0.553243
-16,52,0.55033
-14,52,0.551017
-12,52,0.555306
-10,52,0.563172
-8,52,0.574564
-6,52,0.589409
-4,52,0.607609
-2,52,0.629047
0,52,0.653583
2,52,0.68106
4,52,0.711304
6,52,0.744124
8,52,0.779315
10,52,0.816658
12,52,0.855925
14,52,0.896874
16,52,0.939258
18,52,0.982821
20,52,1.0273
22,52,1.07243
24,52,1.11795
26,52,1.16359
28,52,1.20908
30,52,1.25416
32,52,1.29858
34,52,1.34208
36,52,1.38442
38,52,1.42539
40,52,1.46475
42,52,1.50231
44,52,1.53788
46,52,1.57129
48,52,1.60239
50,52,1.63104
52,52,1.65712
54,52,1.68054
56,52,1.70121
58,52,1.71906
60,52,1.73405
62,52,1.74615
64,52,1.75534
66,52,1.76161
68,52,1.76497
70,52,1.76545
72,52,1.76306
74,52,1.75786
76,52,1.74988
78,52,1.73918
80,52,1.72582
82,52,1.70986
84,52,1.69138
86,52,1.67045
88,52,1.64715
90,52,1.62157
92,52,1.5938
94,52,1.56393
96,52,1.53207
98,52,1.49833
100,52,1.46283
102,52,1.42569
104,52,1.38705
106,52,1.34706
108,52,1.30587
110,52,1.26366
112,52,1.2206
114,52,1.17688
116,52,1.13271
118,52,1.08829
120,52,1.04386
122,52,0.99964
124,52,0.955874
126,52,0.912805
128,52,0.870682
130,52,0.829756
132,52,0.790273
134,52,0.75248
136,52,0.716613
138,52,0.6829
140,52,0.651558
142,52,0.622787
144,52,0.59677
146,52,0.57367
148,52,0.553631
150,52,0.53677
152,52,0.523181
154,52,0.512934
156,52,0.506072
158,52,0.502612
160,52,0.502546
162,52,0.505841
164,52,0.512441
166,52,0.522266
168,52,0.535216
170,52,0.55117
172,52,0.569991
174,52,0.591524
176,52,0.6156
178,52,0.642039
180,52,0.670649
-180,54,0.635226
-178,54,0.664433
-176,54,0.695311
-174,54,0.727654
-172,54,0.761255
-170,54,0.7959
-168,54,0.831377
-166,54,0.867475
-164,54,0.903984
-162,54,0.940697
-160,54,0.977411
-158,54,1.01393
-156,54,1.05007
-154,54,1.08565
-152,54,1.1205
-150,54,1.15446
-148,54,1.18739
-146,54,1.21916
-144,54,1.24966
-142,54,1.27877
-140,54,1.30643
-138,54,1.33256
-136,54,1.3571
-134,54,1.38002
-132,54,1.4013
-130,54,1.42091
-128,54,1.43887
-126,54,1.45518
-124,54,1.46986
-122,54,1.48293
-120,54,1.49443
-118,54,1.50438
-116,54,1.51281
-114,54,1.51977
-112,54,1.52526
-110,54,1.52932
-108,54,1.53197
-106,54,1.5332
-104,54,1.53303
-102,54,1.53146
-100,54,1.52846
-98,54,1.52401
-96,54,1.5181
-94,54,1.51069
-92,54,1.50173
-90,54,1.49119
-88,54,1.47903
-86,54,1.46521
-84,54,1.44967
-82,54,1.4324
-80,54,1.41336
-78,54,1.39253
-76,54,1.3699
-74,54,1.34549
-72,54,1.31931
-70,54,1.29141
-68,54,1.26185
-66,54,1.2307
-64,54,1.19807
-62,54,1.16409
-60,54,1.1289
-58,54,1.09268
-56,54,1.05561
-54,54,1.01792
-52,54,0.979828
-50,54,0.941587
-48,54,0.903454
-46,54,0.865703
-44,54,0.828611
-42,54,0.79246
-40,54,0.75753
-38,54,0.7241
-36,54,0.692439
-34,54,0.662806
-32,54,0.635445
-30,54,0.610583
-28,54,0.588427
-26,54,0.569162
-24,54,0.552948
-22,54,0.53992
-20,54,0.530188
-18,54,0.523833
-16,54,0.52091
-14,54,0.521447
-12,54,0.525447
-10,54,0.532887
-8,54,0.543717
-6,54,0.557868
-4,54,0.575245
-2,54,0.595736
0,54,0.619206
2,54,0.645504
4,54,0.674461
6,54,0.705895
8,54,0.739607
10,54,0.775388
12,54,0.813015
14,54,0.852256
16,54,0.892871
18,54,0.934613
20,54,0.977229
22,54,1.02046
24,54,1.06405
26,54,1.10774
28,54,1.15127
30,54,1.19438
32,54,1.23683
34,54,1.27837
36,54,1.31877
38,54,1.35782
40,54,1.39529
42,54,1.431
44,54,1.46477
46,54,1.49643
48,54,1.52583
50,54,1.55286
52,54,1.5774
54,54,1.59935
56,54,1.61865
58,54,1.63525
60,54,1.64909
62,54,1.66016
64,54,1.66844
66,54,1.67394
68,54,1.67668
70,54,1.67667
72,54,1.67397
74,54,1.6686
76,54,1.66062
78,54,1.65008
80,54,1.63705
82,54,1.62159
84,54,1.60378
86,54,1.58368
88,54,1.56137
90,54,1.53693
92,54,1.51046
94,54,1.48204
96,54,1.45176
98,54,1.41973
100,54,1.38605
102,54,1.35084
104,54,1.31423
106,54,1.27634
108,54,1.23733
110,54,1.19734
112,54,1.15654
114,54,1.11512
116,54,1.07325
118,54,1.03114
120,54,0.98899
122,54,0.947028
124,54,0.905475
126,54,0.864566
128,54,0.824537
130,54,0.785626
132,54,0.748073
134,54,0.712111
136,54,0.677969
138,54,0.645869
140,54,0.616018
142,54,0.588612
144,54,0.563827
146,54,0.541823
148,54,0.522737
150,54,0.506685
152,54,0.493758
154,54,0.484022
156,54,0.477521
158,54,0.47427
160,54,0.474262
162,54,0.477465
164,54,0.483824
166,54,0.493262
168,54,0.505682
170,54,0.520968
172,54,0.538987
174,54,0.559591
176,54,0.582616
178,54,0.607889
180,54,0.635226
-180,56,0.60086
-178,56,0.628706
-176,56,0.658136
-174,56,0.688955
-172,56,0.720962
-170,56,0.753954
-168,56,0.787728
-166,56,0.822081
-164,56,0.85681
-162,56,0.891718
-160,56,0.92661
-158,56,0.961297
-156,56,0.995598
-154,56,1.02934
-152,56,1.06236
-150,56,1.09451
-148,56,1.12565
-146,56,1.15565
-144,56,1.18441
-142,56,1.21182
-140,56,1.23782
-138,56,1.26233
-136,56,1.2853
-134,56,1.30671
-132,56,1.32653
-130,56,1.34476
-128,56,1.36141
-126,56,1.37648
-124,56,1.39001
-122,56,1.40202
-120,56,1.41256
-118,56,1.42165
-116,56,1.42933
-114,56,1.43564
-112,56,1.44062
-110,56,1.44428
-108,56,1.44666
-106,56,1.44776
-104,56,1.44759
-102,56,1.44614
-100,56,1.44342
-98,56,1.43939
-96,56,1.43403
-94,56,1.42731
-92,56,1.41918
-90,56,1.40961
-88,56,1.39855
-86,56,1.38594
-84,56,1.37176
-82,56,1.35594
-80,56,1.33846
-78,56,1.3193
-76,56,1.29843
-74,56,1.27585
-72,56,1.25158
-70,56,1.22564
-68,56,1.19808
-66,56,1.16897
-64,56,1.13841
-62,56,1.10651
-60,56,1.0734
-58,56,1.03924
-56,56,1.00422
-54,56,0.968537
-52,56,0.932408
-50,56,0.896074
-48,56,0.859785
-46,56,0.823803
-44,56,0.788398
-42,56,0.753846
-40,56,0.720418
-38,56,0.688388
-36,56,0.658018
-34,56,0.629563
-32,56,0.60326
-30,56,0.579334
-28,56,0.557987
-26,56,0.5394
-24,56,0.523731
-22,56,0.511113
-20,56,0.501653
-18,56,0.495431
-16,56,0.492502
-14,56,0.492894
-12,56,0.496611
-10,56,0.50363
-8,56,0.513906
-6,56,0.527371
-4,56,0.543935
-2,56,0.563491
0,56,0.585908
2,56,0.611043
4,56,0.638733
6,56,0.668801
8,56,0.701059
10,56,0.735303
12,56,0.771319
14,56,0.808884
16,56,0.847766
18,56,0.887726
20,56,0.928517
22,56,0.969893
24,56,1.0116
26,56,1.05339
28,56,1.095
30,56,1.1362
32,56,1.17674
34,56,1.21638
36,56,1.2549
38,56,1.29209
40,56,1.32773
42,56,1.36165
44,56,1.39367
46,56,1.42364
48,56,1.45141
50,56,1.47687
52,56,1.49992
54,56,1.52047
56,56,1.53845
58,56,1.55383
60,56,1.56656
62,56,1.57663
64,56,1.58404
66,56,1.58881
68,56,1.59094
70,56,1.59047
72,56,1.58746
74,56,1.58193
76,56,1.57394
78,56,1.56357
80,56,1.55086
82,56,1.53588
84,56,1.51871
86,56,1.49941
88,56,1.47806
90,56,1.45474
92,56,1.42953
94,56,1.40251
96,56,1.37376
98,56,1.34339
100,56,1.31148
102,56,1.27815
104,56,1.24351
106,56,1.20768
108,56,1.17078
110,56,1.13297
112,56,1.09439
114,56,1.05521
116,56,1.0156
118,56,0.97574
120,56,0.935836
122,56,0.896088
124,56,0.85671
126,56,0.817923
128,56,0.779952
130,56,0.743024
132,56,0.707366
134,56,0.673205
136,56,0.640761
138,56,0.610245
140,56,0.58186
142,56,0.555792
144,56,0.532214
146,56,0.51128
148,56,0.493123
150,56,0.477856
152,56,0.465566
154,56,0.456319
156,56,0.450156
158,56,0.447093
160,56,0.447122
162,56,0.450213
164,56,0.456313
166,56,0.465348
168,56,0.477225
170,56,0.491832
172,56,0.50904
174,56,0.528709
176,56,0.550681
178,56,0.57479
180,56,0.60086
-180,58,0.567624
-178,58,0.594124
-176,58,0.622128
-174,58,0.651447
-172,58,0.681891
-170,58,0.713265
-168,58,0.745376
-166,58,0.778029
-164,58,0.811029
-162,58,0.844187
-160,58,0.877316
-158,58,0.910234
-156,58,0.942766
-154,58,0.974746
-152,58,1.00602
-150,58,1.03643
-148,58,1.06586
-146,58,1.09418
-144,58,1.12129
-142,58,1.14708
-140,58,1.1715
-138,58,1.19448
-136,58,1.21597
-134,58,1.23595
-132,58,1.25441
-130,58,1.27133
-128,58,1.28674
-126,58,1.30065
-124,58,1.31309
-122,58,1.32411
-120,58,1.33373
-118,58,1.342
-116,58,1.34897
-114,58,1.35467
-112,58,1.35914
-110,58,1.36242
-108,58,1.36453
-106,58,1.36548
-104,58,1.36529
-102,58,1.36395
-100,58,1.36146
-98,58,1.3578
-96,58,1.35294
-94,58,1.34685
-92,58,1.33949
-90,58,1.3308
-88,58,1.32075
-86,58,1.30929
-84,58,1.29635
-82,58,1.28191
-80,58,1.2659
-78,58,1.24831
-76,58,1.22909
-74,58,1.20826
-72,58,1.1858
-70,58,1.16173
-68,58,1.13609
-66,58,1.10895
-64,58,1.08038
-62,58,1.05049
-60,58,1.01939
-58,58,0.987236
-56,58,0.954201
-54,58,0.920473
-52,58,0.886263
-50,58,0.851796
-48,58,0.817315
-46,58,0.783073
-44,58,0.749331
-42,58,0.716356
-40,58,0.684414
-38,58,0.653769
-36,58,0.624679
-34,58,0.597392
-32,58,0.572142
-30,58,0.549146
-28,58,0.528605
-26,58,0.510694
-24,58,0.495569
-22,58,0.483361
-20,58,0.474174
-18,58,0.468087
-16,58,0.465156
-14,58,0.465408
-12,58,0.468846
-10,58,0.475452
-8,58,0.485182
-6,58,0.497972
-4,58,0.513736
-2,58,0.53237
0,58,0.553752
2,58,0.577742
4,58,0.604185
6,58,0.632913
8,58,0.663742
10,58,0.696479
12,58,0.730918
14,58,0.766843
16,58,0.804031
18,58,0.84225
20,58,0.881263
22,58,0.920829
24,58,0.960705
26,58,1.00065
28,58,1.04041
30,58,1.07975
32,58,1.11844
34,58,1.15624
36,58,1.19294
38,58,1.22833
40,58,1.26221
42,58,1.2944
44,58,1.32474
46,58,1.35307
48,58,1.37927
50,58,1.40322
52,58,1.42484
54,58,1.44403
56,58,1.46075
58,58,1.47496
60,58,1.48663
62,58,1.49575
64,58,1.50233
66,58,1.50638
68,58,1.50794
70,58,1.50703
72,58,1.50372
74,58,1.49804
76,58,1.49006
78,58,1.47984
80,58,1.46744
82,58,1.45293
84,58,1.43637
86,58,1.41785
88,58,1.39743
90,58,1.37518
92,58,1.35119
94,58,1.32552
96,58,1.29826
98,58,1.26949
100,58,1.2393
102,58,1.20779
104,58,1.17506
106,58,1.14122
108,58,1.10639
110,58,1.07069
112,58,1.03427
114,58,0.997268
116,58,0.959857
118,58,0.922203
120,58,0.884489
122,58,0.846906
124,58,0.809657
126,58,0.772947
128,58,0.736992
130,58,0.702006
132,58,0.668208
134,58,0.635812
136,58,0.605031
138,58,0.576068
140,58,0.549117
142,58,0.524359
144,58,0.50196
146,58,0.482069
148,58,0.464816
150,58,0.450308
152,58,0.438632
154,58,0.429851
156,58,0.424004
158,58,0.421108
160,58,0.421156
162,58,0.424118
164,58,0.429945
166,58,0.438564
168,58,0.449887
170,58,0.463807
172,58,0.480202
174,58,0.498935
176,58,0.519857
178,58,0.54281
180,58,0.567624
-180,60,0.535576
-178,60,0.560751
-176,60,0.587352
-174,60,0.615202
-172,60,0.644117
-170,60,0.673913
-168,60,0.704404
-166,60,0.735405
-164,60,0.76673
-162,60,0.798196
-160,60,0.829624
-158,60,0.860838
-156,60,0.891671
-154,60,0.921963
-152,60,0.951561
-150,60,0.980324
-148,60,1.00812
-146,60,1.03484
-144,60,1.06038
-142,60,1.08465
-140,60,1.10758
-138,60,1.12912
-136,60,1.14922
-134,60,1.16785
-132,60,1.18502
-130,60,1.20072
-128,60,1.21497
-126,60,1.22778
-124,60,1.23921
-122,60,1.24928
-120,60,1.25804
-118,60,1.26555
-116,60,1.27183
-114,60,1.27695
-112,60,1.28095
-110,60,1.28385
-108,60,1.28569
-106,60,1.28649
-104,60,1.28626
-102,60,1.285
-100,60,1.28272
-98,60,1.27938
-96,60,1.27497
-94,60,1.26945
-92,60,1.26278
-90,60,1.25491
-88,60,1.2458
-86,60,1.23538
-84,60,1.22361
-82,60,1.21044
-80,60,1.19581
-78,60,1.17969
-76,60,1.16204
-74,60,1.14285
-72,60,1.1221
-70,60,1.09982
-68,60,1.07602
-66,60,1.05076
-64,60,1.02409
-62,60,0.996129
-60,60,0.966971
-58,60,0.936759
-56,60,0.90565
-54,60,0.873825
-52,60,0.841483
-50,60,0.80884
-48,60,0.776128
-46,60,0.743592
-44,60,0.711483
-42,60,0.68006
-40,60,0.649581
-38,60,0.620303
-36,60,0.592479
-34,60,0.566348
-32,60,0.54214
-30,60,0.520067
-28,60,0.500325
-26,60,0.483087
-24,60,0.468504
-22,60,0.456704
-20,60,0.44779
-18,60,0.441841
-16,60,0.43891
-14,60,0.439025
-12,60,0.442192
-10,60,0.448393
-8,60,0.457587
-6,60,0.469713
-4,60,0.48469
-2,60,0.502419
0,60,0.522783
2,60,0.54565
4,60,0.570871
6,60,0.598284
8,60,0.627716
10,60,0.658979
12,60,0.691876
14,60,0.7262
16,60,0.761735
18,60,0.798259
20,60,0.835541
22,60,0.873349
24,60,0.911447
26,60,0.949596
28,60,0.98756
30,60,1.02511
32,60,1.062
34,60,1.09803
36,60,1.13297
38,60,1.16663
40,60,1.19881
42,60,1.22934
44,60,1.25807
46,60,1.28483
48,60,1.30953
50,60,1.33204
52,60,1.35228
54,60,1.37018
56,60,1.38569
58,60,1.39879
60,60,1.40944
62,60,1.41765
64,60,1.42344
66,60,1.42682
68,60,1.42782
70,60,1.4265
72,60,1.42291
74,60,1.41709
76,60,1.40912
78,60,1.39905
80,60,1.38695
82,60,1.37289
84,60,1.35694
86,60,1.33916
88,60,1.31963
90,60,1.29842
92,60,1.27559
94,60,1.25123
96,60,1.2254
98,60,1.19817
100,60,1.16964
102,60,1.13989
104,60,1.10901
106,60,1.07709
108,60,1.04425
110,60,1.0106
112,60,0.976268
114,60,0.941391
116,60,0.906117
118,60,0.870604
120,60,0.835022
122,60,0.799549
124,60,0.764374
126,60,0.729691
128,60,0.695703
130,60,0.662615
132,60,0.630633
134,60,0.599963
136,60,0.570807
138,60,0.543361
140,60,0.517811
142,60,0.49433
144,60,0.473081
146,60,0.454205
148,60,0.437828
150,60,0.424055
152,60,0.412968
154,60,0.404631
156,60,0.39908
158,60,0.396333
160,60,0.396383
162,60,0.399202
164,60,0.404742
166,60,0.412937
168,60,0.4237
170,60,0.43693
172,60,0.452511
174,60,0.470312
176,60,0.490192
178,60,0.512
180,60,0.535576
-180,62,0.504758
-178,62,0.528633
-176,62,0.553862
-174,62,0.580275
-172,62,0.6077
-170,62,0.63596
-168,62,0.664879
-166,62,0.694279
-164,62,0.723984
-162,62,0.753817
-160,62,0.783607
-158,62,0.813185
-156,62,0.84239
-154,62,0.871066
-152,62,0.899067
-150,62,0.926257
-148,62,0.952511
-146,62,0.977716
-144,62,1.00177
-142,62,1.0246
-140,62,1.04613
-138,62,1.06631
-136,62,1.0851
-134,62,1.10248
-132,62,1.11844
-130,62,1.133
-128,62,1.14616
-126,62,1.15795
-124,62,1.16843
-122,62,1.17762
-120,62,1.18558
-118,62,1.19236
-116,62,1.19801
-114,62,1.20258
-112,62,1.20611
-110,62,1.20865
-108,62,1.21023
-106,62,1.21088
-104,62,1.21059
-102,62,1.2094
-100,62,1.20728
-98,62,1.20422
-96,62,1.20021
-94,62,1.1952
-92,62,1.18916
