Phi[deg],Theta[deg],RealizedGainTheta
-124,46,0.751975
-122,46,0.737889
-120,46,0.723476
-118,46,0.708883
-116,46,0.694232
-114,46,0.679613
-112,46,0.66509
-110,46,0.650695
-108,46,0.636434
-106,46,0.622288
-104,46,0.608217
-102,46,0.594159
-100,46,0.580039
-98,46,0.56577
-96,46,0.551261
-94,46,0.536414
-92,46,0.521139
-90,46,0.505349
-88,46,0.488968
-86,46,0.471938
-84,46,0.454213
-82,46,0.435774
-80,46,0.416618
-78,46,0.396771
-76,46,0.376281
-74,46,0.355218
-72,46,0.333678
-70,46,0.311776
-68,46,0.289644
-66,46,0.267431
-64,46,0.245295
-62,46,0.223401
-60,46,0.201919
-58,46,0.181014
-56,46,0.160847
-54,46,0.14157
-52,46,0.123323
-50,46,0.106231
-48,46,0.0904063
-46,46,0.0759428
-44,46,0.0629211
-42,46,0.0514078
-40,46,0.0414583
-38,46,0.0331187
-36,46,0.0264288
-34,46,0.0214249
-32,46,0.0181419
-30,46,0.0166156
-28,46,0.0168833
-26,46,0.0189847
-24,46,0.0229609
-22,46,0.0288529
-20,46,0.0366992
-18,46,0.0465326
-16,46,0.0583762
-14,46,0.0722396
-12,46,0.0881141
-10,46,0.105969
-8,46,0.125748
-6,46,0.147366
-4,46,0.170706
-2,46,0.195621
0,46,0.221929
2,46,0.249422
4,46,0.277859
6,46,0.306978
8,46,0.336494
10,46,0.366109
12,46,0.395518
14,46,0.42441
16,46,0.452482
18,46,0.479441
20,46,0.505012
22,46,0.528942
24,46,0.551009
26,46,0.571021
28,46,0.588823
30,46,0.6043
32,46,0.617373
34,46,0.628005
36,46,0.636196
38,46,0.641983
40,46,0.645437
42,46,0.646656
44,46,0.645769
46,46,0.642921
48,46,0.638279
50,46,0.632019
52,46,0.624325
54,46,0.615384
56,46,0.605382
58,46,0.594498
60,46,0.582906
62,46,0.570763
64,46,0.558217
66,46,0.545398
68,46,0.532418
70,46,0.519372
72,46,0.506336
74,46,0.493367
76,46,0.480506
78,46,0.467776
80,46,0.455186
82,46,0.442729
84,46,0.430388
86,46,0.418137
88,46,0.405941
90,46,0.393763
92,46,0.381561
94,46,0.369296
96,46,0.356931
98,46,0.344434
100,46,0.33178
102,46,0.318955
104,46,0.305953
106,46,0.292783
108,46,0.279465
110,46,0.266034
112,46,0.252535
114,46,0.23903
116,46,0.225591
118,46,0.212299
120,46,0.199249
122,46,0.186538
124,46,0.174275
126,46,0.162569
128,46,0.151533
130,46,0.141282
132,46,0.13193
134,46,0.123591
136,46,0.116377
138,46,0.110397
140,46,0.105759
142,46,0.102568
144,46,0.100926
146,46,0.100935
148,46,0.10269
150,46,0.106286
152,46,0.11181
154,46,0.119343
156,46,0.128957
158,46,0.140712
160,46,0.154652
162,46,0.170802
164,46,0.189165
166,46,0.209718
168,46,0.232407
170,46,0.257149
172,46,0.283823
174,46,0.312275
176,46,0.342312
178,46,0.373709
180,46,0.406207
-180,48,0.360899
-178,48,0.391263
-176,48,0.422135
-174,48,0.453203
-172,48,0.48414
-170,48,0.514611
-168,48,0.544283
-166,48,0.572826
-164,48,0.599929
-162,48,0.625298
-160,48,0.648671
-158,48,0.669817
-156,48,0.688547
-154,48,0.704712
-152,48,0.71821
-150,48,0.728986
-148,48,0.737032
-146,48,0.742385
-144,48,0.745125
-142,48,0.745372
-140,48,0.743278
-138,48,0.739028
-136,48,0.732828
-134,48,0.7249
-132,48,0.715478
-130,48,0.704796
-128,48,0.69309
-126,48,0.680582
-124,48,0.667485
-122,48,0.65399
-120,48,0.640267
-118,48,0.626461
-116,48,0.612689
-114,48,0.59904
-112,48,0.585575
-110,48,0.572327
-108,48,0.559303
-106,48,0.546483
-104,48,0.533828
-102,48,0.52128
-100,48,0.508765
-98,48,0.496199
-96,48,0.483491
-94,48,0.470548
-92,48,0.457277
-90,48,0.443591
-88,48,0.429416
-86,48,0.414687
-84,48,0.399357
-82,48,0.383397
-80,48,0.366801
-78,48,0.349581
-76,48,0.331776
-74,48,0.313443
-72,48,0.294664
-70,48,0.275536
-68,48,0.256177
-66,48,0.236716
-64,48,0.217294
-62,48,0.198056
-60,48,0.179152
-58,48,0.160728
-56,48,0.142926
-54,48,0.125877
-52,48,0.109704
-50,48,0.094513
-48,48,0.0803981
-46,48,0.0674379
-44,48,0.0556979
-42,48,0.0452314
-40,48,0.0360822
-38,48,0.0282869
-36,48,0.0218784
-34,48,0.0168882
-32,48,0.0133494
-30,48,0.0112984
-28,48,0.0107764
-26,48,0.0118294
-24,48,0.0145077
-22,48,0.018864
-20,48,0.024951
-18,48,0.0328176
-16,48,0.0425054
-14,48,0.0540433
-12,48,0.0674437
-10,48,0.082698
-8,48,0.0997723
-6,48,0.118604
-4,48,0.1391
-2,48,0.161135
0,48,0.184551
2,48,0.209159
4,48,0.234741
6,48,0.261052
8,48,0.287828
10,48,0.314785
12,48,0.341634
14,48,0.368077
16,48,0.393823
18,48,0.418587
20,48,0.442103
22,48,0.464123
24,48,0.484428
26,48,0.502831
28,48,0.519176
30,48,0.533347
32,48,0.545265
34,48,0.554889
36,48,0.562216
38,48,0.567279
40,48,0.570142
42,48,0.570902
44,48,0.56968
46,48,0.566617
48,48,0.561875
50,48,0.555625
52,48,0.548047
54,48,0.539324
56,48,0.529639
58,48,0.519167
60,48,0.50808
62,48,0.496536
64,48,0.484678
66,48,0.472636
68,48,0.460524
70,48,0.448434
72,48,0.436444
74,48,0.424612
76,48,0.412978
78,48,0.401566
80,48,0.390383
82,48,0.379424
84,48,0.368671
86,48,0.358093
88,48,0.347656
90,48,0.337317
92,48,0.32703
94,48,0.31675
96,48,0.306433
98,48,0.296039
100,48,0.285535
102,48,0.274894
104,48,0.264102
106,48,0.253155
108,48,0.24206
110,48,0.230839
112,48,0.219525
114,48,0.208164
116,48,0.196814
118,48,0.185546
120,48,0.174436
122,48,0.163572
124,48,0.153048
126,48,0.14296
128,48,0.133409
130,48,0.124498
132,48,0.11633
134,48,0.109006
136,48,0.10263
138,48,0.0972991
140,48,0.0931138
142,48,0.0901707
144,48,0.0885659
146,48,0.088394
148,48,0.0897482
150,48,0.0927193
152,48,0.0973947
154,48,0.103857
156,48,0.112181
158,48,0.122433
160,48,0.134665
162,48,0.148911
164,48,0.165186
166,48,0.183481
168,48,0.203759
170,48,0.225951
172,48,0.249958
174,48,0.275643
176,48,0.302837
178,48,0.331334
180,48,0.360899
-180,50,0.318749
-178,50,0.346181
-176,50,0.374119
-174,50,0.402277
-172,50,0.430351
-170,50,0.458028
-168,50,0.484995
-166,50,0.510945
-164,50,0.535581
-162,50,0.558628
-160,50,0.579835
-158,50,0.598984
-156,50,0.615893
-154,50,0.63042
-152,50,0.642466
-150,50,0.651978
-148,50,0.658946
-146,50,0.663404
-144,50,0.66543
-142,50,0.665134
-140,50,0.662666
-138,50,0.658198
-136,50,0.65193
-134,50,0.644074
-132,50,0.634853
-130,50,0.624494
-128,50,0.613222
-126,50,0.60125
-124,50,0.588783
-122,50,0.576004
-120,50,0.563076
-118,50,0.550139
-116,50,0.537306
-114,50,0.524662
-112,50,0.512266
-110,50,0.50015
-108,50,0.48832
-106,50,0.476761
-104,50,0.465435
-102,50,0.454285
-100,50,0.443244
-98,50,0.432229
-96,50,0.421155
-94,50,0.409931
-92,50,0.398468
-90,50,0.386683
-88,50,0.374498
-86,50,0.361852
-84,50,0.348694
-82,50,0.334992
-80,50,0.320733
-78,50,0.305924
-76,50,0.290591
-74,50,0.274782
-72,50,0.258565
-70,50,0.242023
-68,50,0.225258
-66,50,0.208382
-64,50,0.191517
-62,50,0.174792
-60,50,0.158335
-58,50,0.142275
-56,50,0.126735
-54,50,0.111827
-52,50,0.0976541
-50,50,0.0843073
-48,50,0.0718629
-46,50,0.0603843
-44,50,0.0499228
-42,50,0.0405189
-40,50,0.0322054
-38,50,0.0250099
-36,50,0.0189582
-34,50,0.014077
-32,50,0.0103967
-30,50,0.00795355
-28,50,0.00679087
-26,50,0.0069592
-24,50,0.00851565
-22,50,0.011522
-20,50,0.0160421
-18,50,0.022138
-16,50,0.0298657
-14,50,0.0392708
-12,50,0.0503832
-10,50,0.0632132
-8,50,0.0777466
-6,50,0.0939416
-4,50,0.111726
-2,50,0.130997
0,50,0.151617
2,50,0.173419
4,50,0.196206
6,50,0.219754
8,50,0.243819
10,50,0.268137
12,50,0.292433
14,50,0.316429
16,50,0.339845
18,50,0.362411
20,50,0.383869
22,50,0.403982
24,50,0.422535
26,50,0.439346
28,50,0.454262
30,50,0.467167
32,50,0.47798
34,50,0.486659
36,50,0.493196
38,50,0.49762
40,50,0.499988
42,50,0.500391
44,50,0.498943
46,50,0.495779
48,50,0.491053
50,50,0.484928
52,50,0.477578
54,50,0.46918
56,50,0.45991
58,50,0.449941
60,50,0.439437
62,50,0.428554
64,50,0.417432
66,50,0.406199
68,50,0.394965
70,50,0.383826
72,50,0.372855
74,50,0.362112
76,50,0.351636
78,50,0.341453
80,50,0.331571
82,50,0.321983
84,50,0.312671
86,50,0.303606
88,50,0.294751
90,50,0.28606
92,50,0.277486
94,50,0.26898
96,50,0.260492
98,50,0.251977
100,50,0.243394
102,50,0.23471
104,50,0.2259
106,50,0.21695
108,50,0.207858
110,50,0.198632
112,50,0.189296
114,50,0.179883
116,50,0.170438
118,50,0.161019
120,50,0.151691
122,50,0.142529
124,50,0.133613
126,50,0.12503
128,50,0.116868
130,50,0.109219
132,50,0.102174
134,50,0.0958245
136,50,0.0902625
138,50,0.085578
140,50,0.0818605
142,50,0.079199
144,50,0.0776817
146,50,0.077397
148,50,0.0784325
150,50,0.080875
152,50,0.0848097
154,50,0.0903181
156,50,0.0974766
158,50,0.106353
160,50,0.117005
162,50,0.129474
164,50,0.143784
166,50,0.159937
168,50,0.177909
170,50,0.197647
172,50,0.219067
174,50,0.242054
176,50,0.266457
178,50,0.292094
180,50,0.318749
-180,52,0.279786
-178,52,0.304325
-176,52,0.329361
-174,52,0.35463
-172,52,0.379855
-170,52,0.404749
-168,52,0.429023
-166,52,0.452391
-164,52,0.474578
-162,52,0.495327
-160,52,0.514403
-158,52,0.531601
-156,52,0.546749
-154,52,0.559712
-152,52,0.570396
-150,52,0.578748
-148,52,0.584758
-146,52,0.588456
-144,52,0.589912
-142,52,0.589231
-140,52,0.586551
-138,52,0.582036
-136,52,0.575872
-134,52,0.568259
-132,52,0.559409
-130,52,0.549536
-128,52,0.538851
-126,52,0.527559
-124,52,0.51585
-122,52,0.5039
-120,52,0.491863
-118,52,0.479871
-116,52,0.468031
-114,52,0.456424
-112,52,0.445107
-110,52,0.434111
-108,52,0.423442
-106,52,0.413085
-104,52,0.403007
-102,52,0.393156
-100,52,0.383466
-98,52,0.373864
-96,52,0.364267
-94,52,0.354591
-92,52,0.344751
-90,52,0.334668
-88,52,0.32427
-86,52,0.313493
-84,52,0.302289
-82,52,0.290624
-80,52,0.27848
-78,52,0.265858
-76,52,0.252778
-74,52,0.239278
-72,52,0.225412
-70,52,0.211253
-68,52,0.196886
-66,52,0.182408
-64,52,0.167925
-62,52,0.153545
-60,52,0.139382
-58,52,0.125544
-56,52,0.112137
-54,52,0.0992548
-52,52,0.0869843
-50,52,0.075399
-48,52,0.06456
-46,52,0.0545163
-44,52,0.045306
-42,52,0.0369579
-40,52,0.0294947
-38,52,0.0229355
-36,52,0.0172992
-34,52,0.0126077
-32,52,0.00888831
-30,52,0.00617627
-28,52,0.00451565
-26,52,0.00395976
-24,52,0.00457026
-22,52,0.00641534
-20,52,0.00956684
-18,52,0.0140965
-16,52,0.0200717
-14,52,0.0275508
-12,52,0.0365778
-10,52,0.0471786
-8,52,0.0593557
-6,52,0.0730854
-4,52,0.0883147
-2,52,0.10496
0,52,0.122905
2,52,0.142004
4,52,0.162082
6,52,0.182936
8,52,0.204342
10,52,0.226058
12,52,0.24783
14,52,0.269396
16,52,0.290495
18,52,0.31087
20,52,0.330278
22,52,0.348491
24,52,0.365306
26,52,0.380543
28,52,0.394056
30,52,0.40573
32,52,0.415485
34,52,0.423274
36,52,0.429087
38,52,0.432946
40,52,0.434904
42,52,0.435042
44,52,0.433467
46,52,0.430304
48,52,0.425697
50,52,0.419804
52,52,0.412786
54,52,0.404814
56,52,0.396055
58,52,0.386674
60,52,0.37683
62,52,0.366672
64,52,0.356337
66,52,0.345948
68,52,0.335614
70,52,0.325424
72,52,0.315455
74,52,0.305764
76,52,0.296392
78,52,0.287363
80,52,0.278685
82,52,0.270355
84,52,0.262353
86,52,0.254652
88,52,0.247213
90,52,0.239992
92,52,0.23294
94,52,0.226005
96,52,0.219135
98,52,0.212281
100,52,0.205396
102,52,0.198442
104,52,0.191387
106,52,0.184209
108,52,0.176896
110,52,0.16945
112,52,0.16188
114,52,0.154212
116,52,0.146479
118,52,0.138728
120,52,0.131012
122,52,0.123396
124,52,0.115948
126,52,0.108744
128,52,0.101862
130,52,0.095382
132,52,0.0893859
134,52,0.0839554
136,52,0.0791717
138,52,0.0751158
140,52,0.0718682
142,52,0.0695092
144,52,0.0681193
146,52,0.0677792
148,52,0.0685704
150,52,0.0705744
152,52,0.0738718
154,52,0.0785415
156,52,0.0846584
158,52,0.0922909
160,52,0.101498
162,52,0.112327
164,52,0.124807
166,52,0.138948
168,52,0.154737
170,52,0.172136
172,52,0.191074
174,52,0.211454
176,52,0.233145
178,52,0.255986
180,52,0.279786
-180,54,0.244009
-178,54,0.265726
-176,54,0.287919
-174,54,0.31035
-172,54,0.332771
-170,54,0.35492
-168,54,0.376535
-166,54,0.397355
-164,54,0.417129
-162,54,0.43562
-160,54,0.452611
-158,54,0.467912
-156,54,0.481362
-154,54,0.492835
-152,54,0.502241
-150,54,0.50953
-148,54,0.514688
-146,54,0.517743
-144,54,0.518757
-142,54,0.517826
-140,54,0.515075
-138,54,0.510657
-136,54,0.504744
-134,54,0.497521
-132,54,0.489186
-130,54,0.479936
-128,54,0.46997
-126,54,0.459477
-124,54,0.448637
-122,54,0.437611
-120,54,0.426544
-118,54,0.41556
-116,54,0.404758
-114,54,0.394215
-112,54,0.383983
-110,54,0.374092
-108,54,0.36455
-106,54,0.355342
-104,54,0.346439
-102,54,0.337793
-100,54,0.329345
-98,54,0.321026
-96,54,0.312762
-94,54,0.304475
-92,54,0.296085
-90,54,0.287521
-88,54,0.278712
-86,54,0.269601
-84,54,0.260141
-82,54,0.250295
-80,54,0.240047
-78,54,0.229392
-76,54,0.218344
-74,54,0.206932
-72,54,0.195202
-70,54,0.183213
-68,54,0.171037
-66,54,0.158757
-64,54,0.146462
-62,54,0.134246
-60,54,0.122203
-58,54,0.110426
-56,54,0.099002
-54,54,0.0880108
-52,54,0.0775216
-50,54,0.0675931
-48,54,0.0582723
-46,54,0.049595
-44,54,0.0415873
-42,54,0.0342678
-40,54,0.0276497
-38,54,0.0217446
-36,54,0.016565
-34,54,0.0121282
-32,54,0.0084583
-30,54,0.00558873
-28,54,0.00356323
-26,54,0.00243618
-24,54,0.00227171
-22,54,0.00314179
-20,54,0.00512338
-18,54,0.0082947
-16,54,0.0127309
-14,54,0.0184995
-12,54,0.0256554
-10,54,0.0342362
-8,54,0.0442584
-6,54,0.0557131
-4,54,0.0685642
-2,54,0.0827457
0,54,0.0981616
2,54,0.114686
4,54,0.132165
6,54,0.150418
8,54,0.169244
10,54,0.188422
12,54,0.207719
14,54,0.226895
16,54,0.245707
18,54,0.263917
20,54,0.281296
22,54,0.29763
24,54,0.312726
26,54,0.326414
28,54,0.338553
30,54,0.34903
32,54,0.357767
34,54,0.364715
36,54,0.369861
38,54,0.373221
40,54,0.374841
42,54,0.374793
44,54,0.373175
46,54,0.370102
48,54,0.365707
50,54,0.360137
52,54,0.353544
54,54,0.346086
56,54,0.337922
58,54,0.329208
60,54,0.320094
62,54,0.310721
64,54,0.301221
66,54,0.29171
68,54,0.282293
70,54,0.273059
72,54,0.264079
74,54,0.25541
76,54,0.247092
78,54,0.23915
80,54,0.231592
82,54,0.224416
84,54,0.217605
86,54,0.21113
88,54,0.204956
90,54,0.199038
92,54,0.193327
94,54,0.187772
96,54,0.182318
98,54,0.176915
100,54,0.171513
102,54,0.166069
104,54,0.160548
106,54,0.15492
108,54,0.149167
110,54,0.143282
112,54,0.137269
114,54,0.131141
116,54,0.124925
118,54,0.118655
120,54,0.112377
122,54,0.106144
124,54,0.100015
126,54,0.0940562
128,54,0.088335
130,54,0.0829223
132,54,0.0778903
134,54,0.0733112
136,54,0.0692572
138,54,0.0658003
140,54,0.0630121
142,54,0.0609644
144,54,0.0597297
146,54,0.0593809
148,54,0.0599922
150,54,0.0616388
152,54,0.0643956
154,54,0.0683369
156,54,0.0735342
158,54,0.080054
160,54,0.0879552
162,54,0.0972856
164,54,0.108079
166,54,0.120351
168,54,0.134098
170,54,0.149289
172,54,0.165871
174,54,0.18376
176,54,0.202844
178,54,0.222983
180,54,0.244009
-180,56,0.211385
-178,56,0.230383
-176,56,0.249825
-174,56,0.269502
-172,56,0.289192
-170,56,0.308665
-168,56,0.327685
-166,56,0.346018
-164,56,0.363437
-162,56,0.379728
-160,56,0.394694
-158,56,0.40816
-156,56,0.419981
-154,56,0.430037
-152,56,0.438247
-150,56,0.444559
-148,56,0.448962
-146,56,0.451475
-144,56,0.452154
-142,56,0.451084
-140,56,0.448379
-138,56,0.444176
-136,56,0.438633
-134,56,0.431918
-132,56,0.424211
-130,56,0.415695
-128,56,0.40655
-126,56,0.396951
-124,56,0.387062
-122,56,0.377033
-120,56,0.366997
-118,56,0.357066
-116,56,0.347333
-114,56,0.337868
-112,56,0.32872
-110,56,0.319917
-108,56,0.311465
-106,56,0.303355
-104,56,0.295557
-102,56,0.28803
-100,56,0.280721
-98,56,0.273569
-96,56,0.266504
-94,56,0.259458
-92,56,0.252359
-90,56,0.245141
-88,56,0.23774
-86,56,0.230102
-84,56,0.222184
-82,56,0.213952
-80,56,0.205387
-78,56,0.196483
-76,56,0.187248
-74,56,0.177705
-72,56,0.167892
-70,56,0.157856
-68,56,0.147659
-66,56,0.137369
-64,56,0.127061
-62,56,0.116813
-60,56,0.106705
-58,56,0.0968133
-56,56,0.0872091
-54,56,0.0779568
-52,56,0.0691114
-50,56,0.0607178
-48,56,0.05281
-46,56,0.0454125
-44,56,0.0385409
-42,56,0.0322044
-40,56,0.0264084
-38,56,0.0211577
-36,56,0.0164594
-34,56,0.0123264
-32,56,0.00877952
-30,56,0.00584998
-28,56,0.00358024
-26,56,0.00202432
-24,56,0.00124688
-22,56,0.00132136
-20,56,0.00232709
-18,56,0.0043457
-16,56,0.00745689
-14,56,0.0117339
-12,56,0.0172388
-10,56,0.024018
-8,56,0.0320983
-6,56,0.0414833
-4,56,0.0521508
-2,56,0.0640507
0,56,0.0771049
2,56,0.0912068
4,56,0.106223
6,56,0.121996
8,56,0.138346
10,56,0.155075
12,56,0.171974
14,56,0.188823
16,56,0.205403
18,56,0.221492
20,56,0.236881
22,56,0.251372
24,56,0.264782
26,56,0.276954
28,56,0.287751
30,56,0.297069
32,56,0.304828
34,56,0.310981
36,56,0.315509
38,56,0.318425
40,56,0.319767
42,56,0.319598
44,56,0.318006
46,56,0.315095
48,56,0.310988
50,56,0.305817
52,56,0.299723
54,56,0.292853
56,56,0.285354
58,56,0.27737
60,56,0.269043
62,56,0.260505
64,56,0.251878
66,56,0.243274
68,56,0.234791
70,56,0.226512
72,56,0.218508
74,56,0.210833
76,56,0.203525
78,56,0.196609
80,56,0.190094
82,56,0.183979
84,56,0.178247
86,56,0.172873
88,56,0.167822
90,56,0.163051
92,56,0.158514
94,56,0.154158
96,56,0.149931
98,56,0.14578
100,56,0.141656
102,56,0.137514
104,56,0.133312
106,56,0.12902
108,56,0.124614
110,56,0.12008
112,56,0.115415
114,56,0.110626
116,56,0.105732
118,56,0.100758
120,56,0.0957418
122,56,0.0907276
124,56,0.085766
126,56,0.080913
128,56,0.0762281
130,56,0.0717735
132,56,0.0676124
134,56,0.0638086
136,56,0.0604258
138,56,0.0575274
140,56,0.0551768
142,56,0.0534377
144,56,0.0523742
146,56,0.0520517
148,56,0.0525365
150,56,0.0538965
152,56,0.0562001
154,56,0.0595157
156,56,0.0639096
158,56,0.0694445
160,56,0.0761768
162,56,0.0841535
164,56,0.0934096
166,56,0.103964
168,56,0.115819
170,56,0.128952
172,56,0.143321
174,56,0.158857
176,56,0.175464
178,56,0.193022
180,56,0.211385
-180,58,0.18185
-178,58,0.19826
-176,58,0.215074
-174,58,0.232113
-172,58,0.249182
-170,58,0.266079
-168,58,0.282597
-166,58,0.29853
-164,58,0.313677
-162,58,0.327847
-160,58,0.340865
-158,58,0.352574
-156,58,0.36284
-154,58,0.371557
-152,58,0.378648
-150,58,0.384065
-148,58,0.387794
-146,58,0.38985
-144,58,0.390281
-142,58,0.389162
-140,58,0.386593
-138,58,0.382695
-136,58,0.37761
-134,58,0.371489
-132,58,0.364495
-130,58,0.35679
-128,58,0.348539
-126,58,0.339899
-124,58,0.331018
-122,58,0.322033
-120,58,0.313063
-118,58,0.30421
-116,58,0.295559
-114,58,0.287173
-112,58,0.279097
-110,58,0.271355
-108,58,0.263955
-106,58,0.256887
-104,58,0.250127
-102,58,0.243638
-100,58,0.237373
-98,58,0.231278
-96,58,0.225291
-94,58,0.219352
-92,58,0.213396
-90,58,0.207365
-88,58,0.201202
-86,58,0.194859
-84,58,0.188296
-82,58,0.181481
-80,58,0.174397
-78,58,0.167036
-76,58,0.159403
-74,58,0.151516
-72,58,0.143404
-70,58,0.135108
-68,58,0.126676
-66,58,0.118166
-64,58,0.109639
-62,58,0.10116
-60,58,0.0927938
-58,58,0.0846028
-56,58,0.0766442
-54,58,0.0689686
-52,58,0.0616178
-50,58,0.0546244
-48,58,0.0480114
-46,58,0.0417931
-44,58,0.0359763
-42,58,0.0305624
-40,58,0.0255502
-38,58,0.0209388
-36,58,0.0167308
-34,58,0.012935
-32,58,0.00956943
-30,58,0.00666255
-28,58,0.00425489
-26,58,0.00239893
-24,58,0.00115824
-22,58,0.00060562
-20,58,0.000820355
-18,58,0.00188472
-16,58,0.00387994
-14,58,0.00688187
-12,58,0.0109566
-10,58,0.016156
-8,58,0.0225144
-6,58,0.0300448
-4,58,0.0387362
-2,58,0.0485527
0,58,0.0594318
2,58,0.071285
4,58,0.0839988
6,58,0.0974365
8,58,0.111441
10,58,0.125838
12,58,0.140442
14,58,0.155055
16,58,0.16948
18,58,0.183518
20,58,0.196978
22,58,0.209677
24,58,0.22145
26,58,0.232148
28,58,0.241647
30,58,0.249845
32,58,0.256667
34,58,0.262066
36,58,0.266022
38,58,0.26854
40,58,0.269652
42,58,0.269414
44,58,0.267902
46,58,0.26521
48,58,0.261446
50,58,0.25673
52,58,0.251192
54,58,0.244964
56,58,0.23818
58,58,0.230975
60,58,0.223476
62,58,0.215806
64,58,0.208079
66,58,0.200398
68,58,0.192855
70,58,0.185528
72,58,0.178483
74,58,0.17177
76,58,0.165428
78,58,0.159479
80,58,0.153934
82,58,0.148791
84,58,0.144036
86,58,0.139646
88,58,0.135587
90,58,0.131821
92,58,0.128301
94,58,0.124978
96,58,0.121801
98,58,0.118718
100,58,0.11568
102,58,0.11264
104,58,0.109558
106,58,0.106398
108,58,0.103135
110,58,0.0997498
112,58,0.0962347
114,58,0.0925907
116,58,0.0888292
118,58,0.0849706
120,58,0.0810439
122,58,0.0770859
124,58,0.0731395
126,58,0.069253
128,58,0.0654779
130,58,0.0618686
132,58,0.0584805
134,58,0.0553696
136,58,0.0525918
138,58,0.0502031
140,58,0.0482588
142,58,0.0468149
144,58,0.0459278
146,58,0.0456548
148,58,0.0460547
150,58,0.0471877
152,58,0.0491148
154,58,0.0518974
156,58,0.0555956
158,58,0.0602668
160,58,0.065963
162,58,0.0727286
164,58,0.0805977
166,58,0.0895907
168,58,0.0997122
170,58,0.110948
172,58,0.123264
174,58,0.136603
176,58,0.150886
178,58,0.16601
180,58,0.18185
-180,60,0.155302
-178,60,0.169284
-176,60,0.183626
-174,60,0.198173
-172,60,0.212759
-170,60,0.227211
-168,60,0.241351
-166,60,0.255
-164,60,0.267983
-162,60,0.280134
-160,60,0.291299
-158,60,0.30134
-156,60,0.310137
-154,60,0.317596
-152,60,0.323646
-150,60,0.328242
-148,60,0.33137
-146,60,0.33304
-144,60,0.333292
-142,60,0.33219
-140,60,0.329821
-138,60,0.326291
-136,60,0.321723
-134,60,0.316252
-132,60,0.31002
-130,60,0.303173
-128,60,0.295857
-126,60,0.28821
-124,60,0.280366
-122,60,0.272444
-120,60,0.264552
-118,60,0.256781
-116,60,0.249206
-114,60,0.241883
-112,60,0.234852
-110,60,0.228135
-108,60,0.22174
-106,60,0.215658
-104,60,0.209868
-102,60,0.204338
-100,60,0.199027
-98,60,0.193887
-96,60,0.188866
-94,60,0.18391
-92,60,0.178964
-90,60,0.173975
-88,60,0.168895
-86,60,0.163682
-84,60,0.158299
-82,60,0.15272
-80,60,0.146928
-78,60,0.140914
-76,60,0.134683
-74,60,0.128246
-72,60,0.121629
-70,60,0.114862
-68,60,0.107987
-66,60,0.101049
-64,60,0.0940984
-62,60,0.087188
-60,60,0.0803696
-58,60,0.0736924
-56,60,0.0672013
-54,60,0.0609345
-52,60,0.0549223
-50,60,0.0491869
-48,60,0.0437417
-46,60,0.0385924
-44,60,0.0337386
-42,60,0.0291754
-40,60,0.0248963
-38,60,0.020896
-36,60,0.0171733
-34,60,0.0137339
-32,60,0.0105928
-30,60,0.00777593
-28,60,0.00532131
-26,60,0.0032789
-24,60,0.00170985
-22,60,0.000684577
-20,60,0.000280236
-18,60,0.000577357
-16,60,0.00165609
-14,60,0.00359213
-12,60,0.00645266
-10,60,0.0102924
-8,60,0.0151501
-6,60,0.0210453
-4,60,0.0279765
-2,60,0.035919
0,60,0.0448242
2,60,0.0546199
4,60,0.0652112
6,60,0.0764816
8,60,0.088296
10,60,0.100503
12,60,0.11294
14,60,0.125433
16,60,0.137808
18,60,0.149886
20,60,0.161498
22,60,0.172479
24,60,0.182678
26,60,0.191961
28,60,0.200212
30,60,0.207338
32,60,0.213268
34,60,0.217955
36,60,0.221377
38,60,0.223536
40,60,0.224458
42,60,0.224189
44,60,0.222796
46,60,0.220359
48,60,0.216977
50,60,0.212754
52,60,0.207807
54,60,0.202254
56,60,0.196217
58,60,0.189816
60,60,0.183168
62,60,0.176384
64,60,0.169567
66,60,0.162813
68,60,0.156204
70,60,0.149814
72,60,0.143702
74,60,0.137917
76,60,0.132492
78,60,0.127452
80,60,0.122805
82,60,0.118551
84,60,0.114676
86,60,0.111161
88,60,0.107974
90,60,0.105079
92,60,0.102433
94,60,0.0999897
96,60,0.0976997
98,60,0.095514
100,60,0.0933843
102,60,0.0912652
104,60,0.0891154
106,60,0.0868995
108,60,0.084589
110,60,0.0821633
112,60,0.0796104
114,60,0.0769273
116,60,0.0741201
118,60,0.0712038
120,60,0.0682011
122,60,0.0651424
124,60,0.0620639
126,60,0.059007
128,60,0.0560165
130,60,0.0531396
132,60,0.0504249
134,60,0.0479213
136,60,0.045678
138,60,0.0437437
140,60,0.0421668
142,60,0.0409959
144,60,0.0402801
146,60,0.0400693
148,60,0.0404144
150,60,0.041368
152,60,0.0429834
154,60,0.0453144
156,60,0.0484141
158,60,0.0523334
160,60,0.0571189
162,60,0.0628109
164,60,0.0694405
166,60,0.077028
168,60,0.0855795
170,60,0.0950855
172,60,0.105519
174,60,0.116833
176,60,0.128962
178,60,0.14182
180,60,0.155302
-180,62,0.131612
-178,62,0.143348
-176,62,0.155396
-174,62,0.167625
-172,62,0.179896
-170,62,0.192063
-168,62,0.203976
-166,62,0.215483
-164,62,0.226435
-162,62,0.23669
-160,62,0.246116
-158,62,0.254592
-156,62,0.262016
-154,62,0.268302
-152,62,0.273389
-150,62,0.277236
-148,62,0.279827
