Phi[deg],Theta[deg],im(rEPhi)[mV]
-32,146,893.839
-30,146,1108.83
-28,146,1329.55
-26,146,1551.49
-24,146,1770.22
-22,146,1981.51
-20,146,2181.39
-18,146,2366.25
-16,146,2532.87
-14,146,2678.54
-12,146,2801.04
-10,146,2898.72
-8,146,2970.45
-6,146,3015.68
-4,146,3034.39
-2,146,3027.04
0,146,2994.58
2,146,2938.35
4,146,2860.04
6,146,2761.61
8,146,2645.21
10,146,2513.14
12,146,2367.71
14,146,2211.24
16,146,2045.92
18,146,1873.79
20,146,1696.66
22,146,1516.1
24,146,1333.34
26,146,1149.35
28,146,964.728
30,146,779.792
32,146,594.563
34,146,408.817
36,146,222.132
38,146,33.9482
40,146,-156.36
42,146,-349.413
44,146,-545.755
46,146,-745.775
48,146,-949.644
50,146,-1157.26
52,146,-1368.19
54,146,-1581.67
56,146,-1796.54
58,146,-2011.3
60,146,-2224.08
62,146,-2432.73
64,146,-2634.81
66,146,-2827.72
68,146,-3008.71
70,146,-3175.02
72,146,-3323.91
74,146,-3452.8
76,146,-3559.33
78,146,-3641.41
80,146,-3697.34
82,146,-3725.81
84,146,-3726.02
86,146,-3697.62
88,146,-3640.81
90,146,-3556.3
92,146,-3445.31
94,146,-3309.56
96,146,-3151.23
98,146,-2972.92
100,146,-2777.6
102,146,-2568.56
104,146,-2349.35
106,146,-2123.69
108,146,-1895.44
110,146,-1668.5
112,146,-1446.73
114,146,-1233.92
116,146,-1033.67
118,146,-849.338
120,146,-683.988
122,146,-540.311
124,146,-420.576
126,146,-326.58
128,146,-259.615
130,146,-220.433
132,146,-209.236
134,146,-225.668
136,146,-268.826
138,146,-337.285
140,146,-429.128
142,146,-542.001
144,146,-673.165
146,146,-819.569
148,146,-977.925
150,146,-1144.79
152,146,-1316.63
154,146,-1489.95
156,146,-1661.31
158,146,-1827.46
160,146,-1985.37
162,146,-2132.32
164,146,-2265.89
166,146,-2384.1
168,146,-2485.34
170,146,-2568.43
172,146,-2632.62
174,146,-2677.57
176,146,-2703.36
178,146,-2710.4
180,146,-2699.48
-180,148,-2758.85
-178,148,-2729.43
-176,148,-2685.21
-174,148,-2627.36
-172,148,-2557.12
-170,148,-2475.82
-168,148,-2384.73
-166,148,-2285.1
-164,148,-2178.04
-162,148,-2064.51
-160,148,-1945.3
-158,148,-1820.93
-156,148,-1691.73
-154,148,-1557.76
-152,148,-1418.86
-150,148,-1274.64
-148,148,-1124.55
-146,148,-967.867
-144,148,-803.817
-142,148,-631.584
-140,148,-450.404
-138,148,-259.623
-136,148,-58.7739
-134,148,152.363
-132,148,373.697
-130,148,604.781
-128,148,844.776
-126,148,1092.43
-124,148,1346.05
-122,148,1603.58
-120,148,1862.54
-118,148,2120.12
-116,148,2373.26
-114,148,2618.68
-112,148,2852.97
-110,148,3072.68
-108,148,3274.45
-106,148,3455.04
-104,148,3611.47
-102,148,3741.08
-100,148,3841.6
-98,148,3911.26
-96,148,3948.78
-94,148,3953.49
-92,148,3925.27
-90,148,3864.62
-88,148,3772.66
-86,148,3651.06
-84,148,3502.08
-82,148,3328.49
-80,148,3133.5
-78,148,2920.75
-76,148,2694.19
-74,148,2458.04
-72,148,2216.69
-70,148,1974.59
-68,148,1736.23
-66,148,1505.97
-64,148,1288.02
-62,148,1086.32
-60,148,904.464
-58,148,745.652
-56,148,612.596
-54,148,507.481
-52,148,431.92
-50,148,386.918
-48,148,372.857
-46,148,389.491
-44,148,435.95
-42,148,510.771
-40,148,611.929
-38,148,736.887
-36,148,882.66
-34,148,1045.88
-32,148,1222.89
-30,148,1409.81
-28,148,1602.63
-26,148,1797.33
-24,148,1989.91
-22,148,2176.54
-20,148,2353.61
-18,148,2517.77
-16,148,2666.07
-14,148,2795.95
-12,148,2905.28
-10,148,2992.43
-8,148,3056.25
-6,148,3096.08
-4,148,3111.73
-2,148,3103.46
0,148,3071.96
2,148,3018.28
4,148,2943.78
6,148,2850.1
8,148,2739.07
10,148,2612.62
12,148,2472.78
14,148,2321.53
16,148,2160.82
18,148,1992.44
20,148,1818.03
22,148,1639.01
24,148,1456.54
26,148,1271.53
28,148,1084.61
30,148,896.181
32,148,706.37
34,148,515.111
36,148,322.172
38,148,127.204
40,148,-70.2002
42,148,-270.441
44,148,-473.855
46,148,-680.651
48,148,-890.854
50,148,-1104.26
52,148,-1320.39
54,148,-1538.47
56,148,-1757.41
58,148,-1975.83
60,148,-2192.03
62,148,-2404.06
64,148,-2609.74
66,148,-2806.73
68,148,-2992.57
70,148,-3164.76
72,148,-3320.86
74,148,-3458.52
76,148,-3575.56
78,148,-3670.06
80,148,-3740.41
82,148,-3785.37
84,148,-3804.09
86,148,-3796.17
88,148,-3761.66
90,148,-3701.09
92,148,-3615.43
94,148,-3506.13
96,148,-3375.05
98,148,-3224.45
100,148,-3056.94
102,148,-2875.45
104,148,-2683.14
106,148,-2483.37
108,148,-2279.64
110,148,-2075.49
112,148,-1874.47
114,148,-1680.05
116,148,-1495.57
118,148,-1324.16
120,148,-1168.69
122,148,-1031.68
124,148,-915.317
126,148,-821.332
128,148,-751.019
130,148,-705.187
132,148,-684.149
134,148,-687.717
136,148,-715.209
138,148,-765.469
140,148,-836.897
142,148,-927.491
144,148,-1034.9
146,148,-1156.47
148,148,-1289.34
150,148,-1430.47
152,148,-1576.75
154,148,-1725.06
156,148,-1872.33
158,148,-2015.63
160,148,-2152.19
162,148,-2279.53
164,148,-2395.41
166,148,-2497.96
168,148,-2585.62
170,148,-2657.22
172,148,-2711.97
174,148,-2749.43
176,148,-2769.52
178,148,-2772.48
180,148,-2758.85
-180,150,-2748.07
-178,150,-2717.5
-176,150,-2673.23
-174,150,-2616.15
-172,150,-2547.24
-170,150,-2467.55
-168,150,-2378.1
-166,150,-2279.91
-164,150,-2173.88
-162,150,-2060.8
-160,150,-1941.31
-158,150,-1815.87
-156,150,-1684.76
-154,150,-1548.06
-152,150,-1405.69
-150,150,-1257.37
-148,150,-1102.7
-146,150,-941.185
-144,150,-772.253
-142,150,-595.337
-140,150,-409.917
-138,150,-215.577
-136,150,-12.0658
-134,150,200.654
-132,150,422.355
-130,150,652.507
-128,150,890.249
-126,150,1134.37
-124,150,1383.31
-122,150,1635.15
-120,150,1887.67
-118,150,2138.36
-116,150,2384.48
-114,150,2623.11
-112,150,2851.23
-110,150,3065.79
-108,150,3263.78
-106,150,3442.33
-104,150,3598.77
-102,150,3730.72
-100,150,3836.13
-98,150,3913.37
-96,150,3961.26
-94,150,3979.12
-92,150,3966.8
-90,150,3924.66
-88,150,3853.63
-86,150,3755.14
-84,150,3631.13
-82,150,3484.01
-80,150,3316.61
-78,150,3132.14
-76,150,2934.1
-74,150,2726.24
-72,150,2512.47
-70,150,2296.81
-68,150,2083.25
-66,150,1875.76
-64,150,1678.13
-62,150,1493.94
-60,150,1326.46
-58,150,1178.63
-56,150,1052.95
-54,150,951.465
-52,150,875.706
-50,150,826.676
-48,150,804.823
-46,150,810.036
-44,150,841.655
-42,150,898.49
-40,150,978.849
-38,150,1080.58
-36,150,1201.14
-34,150,1337.61
-32,150,1486.84
-30,150,1645.43
-28,150,1809.89
-26,150,1976.68
-24,150,2142.26
-22,150,2303.24
-20,150,2456.38
-18,150,2598.67
-16,150,2727.44
-14,150,2840.31
-12,150,2935.33
-10,150,3010.92
-8,150,3065.93
-6,150,3099.64
-4,150,3111.75
-2,150,3102.34
0,150,3071.87
2,150,3021.13
4,150,2951.21
6,150,2863.4
8,150,2759.21
10,150,2640.25
12,150,2508.22
14,150,2364.81
16,150,2211.67
18,150,2050.37
20,150,1882.33
22,150,1708.81
24,150,1530.86
26,150,1349.34
28,150,1164.88
30,150,977.899
32,150,788.627
34,150,597.121
36,150,403.301
38,150,207
40,150,7.99831
42,150,-193.915
44,150,-398.896
46,150,-606.996
48,150,-818.116
50,150,-1031.96
52,150,-1248.02
54,150,-1465.53
56,150,-1683.47
58,150,-1900.55
60,150,-2115.27
62,150,-2325.87
64,150,-2530.41
66,150,-2726.83
68,150,-2912.93
70,150,-3086.53
72,150,-3245.42
74,150,-3387.52
76,150,-3510.87
78,150,-3613.74
80,150,-3694.64
82,150,-3752.39
84,150,-3786.19
86,150,-3795.57
88,150,-3780.49
90,150,-3741.33
92,150,-3678.86
94,150,-3594.26
96,150,-3489.1
98,150,-3365.31
100,150,-3225.16
102,150,-3071.18
104,150,-2906.15
106,150,-2733.05
108,150,-2554.97
110,150,-2375.08
112,150,-2196.57
114,150,-2022.57
116,150,-1856.09
118,150,-1699.99
120,150,-1556.89
122,150,-1429.14
124,150,-1318.74
126,150,-1227.36
128,150,-1156.25
130,150,-1106.24
132,150,-1077.72
134,150,-1070.65
136,150,-1084.55
138,150,-1118.5
140,150,-1171.21
142,150,-1241.02
144,150,-1325.94
146,150,-1423.75
148,150,-1531.97
150,150,-1648
152,150,-1769.14
154,150,-1892.67
156,150,-2015.9
158,150,-2136.24
160,150,-2251.23
162,150,-2358.63
164,150,-2456.43
166,150,-2542.88
168,150,-2616.54
170,150,-2676.27
172,150,-2721.25
174,150,-2750.98
176,150,-2765.26
178,150,-2764.18
180,150,-2748.07
-180,152,-2665.89
-178,152,-2634.83
-176,152,-2591.33
-174,152,-2536.03
-172,152,-2469.69
-170,152,-2393.08
-168,152,-2307.02
-166,152,-2212.27
-164,152,-2109.56
-162,152,-1999.5
-160,152,-1882.61
-158,152,-1759.28
-156,152,-1629.75
-154,152,-1494.1
-152,152,-1352.32
-150,152,-1204.22
-148,152,-1049.56
-146,152,-887.997
-144,152,-719.166
-142,152,-542.708
-140,152,-358.314
-138,152,-165.772
-136,152,34.9883
-134,152,243.853
-132,152,460.489
-130,152,684.307
-128,152,914.447
-126,152,1149.76
-124,152,1388.8
-122,152,1629.84
-120,152,1870.91
-118,152,2109.78
-116,152,2344.05
-114,152,2571.16
-112,152,2788.48
-110,152,2993.34
-108,152,3183.14
-106,152,3355.35
-104,152,3507.65
-102,152,3637.93
-100,152,3744.4
-98,152,3825.59
-96,152,3880.45
-94,152,3908.34
-92,152,3909.06
-90,152,3882.9
-88,152,3830.6
-86,152,3753.36
-84,152,3652.82
-82,152,3531.06
-80,152,3390.5
-78,152,3233.92
-76,152,3064.35
-74,152,2885.08
-72,152,2699.52
-70,152,2511.18
-68,152,2323.6
-66,152,2140.25
-64,152,1964.51
-62,152,1799.54
-60,152,1648.29
-58,152,1513.37
-56,152,1397.05
-54,152,1301.19
-52,152,1227.23
-50,152,1176.14
-48,152,1148.39
-46,152,1144.01
-44,152,1162.5
-42,152,1202.94
-40,152,1263.95
-38,152,1343.76
-36,152,1440.22
-34,152,1550.9
-32,152,1673.11
-30,152,1803.97
-28,152,1940.48
-26,152,2079.59
-24,152,2218.25
-22,152,2353.5
-20,152,2482.51
-18,152,2602.64
-16,152,2711.5
-14,152,2806.97
-12,152,2887.25
-10,152,2950.89
-8,152,2996.78
-6,152,3024.17
-4,152,3032.68
-2,152,3022.25
0,152,2993.16
2,152,2945.94
4,152,2881.43
6,152,2800.62
8,152,2704.71
10,152,2595.01
12,152,2472.88
14,152,2339.72
16,152,2196.91
18,152,2045.77
20,152,1887.5
22,152,1723.18
24,152,1553.76
26,152,1380.01
28,152,1202.52
30,152,1021.73
32,152,837.934
34,152,651.275
36,152,461.802
38,152,269.489
40,152,74.2756
42,152,-123.891
44,152,-325.018
46,152,-529.026
48,152,-735.712
50,152,-944.715
52,152,-1155.49
54,152,-1367.31
56,152,-1579.2
58,152,-1790.02
60,152,-1998.4
62,152,-2202.79
64,152,-2401.5
66,152,-2592.7
68,152,-2774.5
70,152,-2944.97
72,152,-3102.2
74,152,-3244.35
76,152,-3369.7
78,152,-3476.71
80,152,-3564.03
82,152,-3630.61
84,152,-3675.66
86,152,-3698.74
88,152,-3699.73
90,152,-3678.87
92,152,-3636.77
94,152,-3574.38
96,152,-3493.01
98,152,-3394.27
100,152,-3280.08
102,152,-3152.6
104,152,-3014.25
106,152,-2867.57
108,152,-2715.27
110,152,-2560.12
112,152,-2404.92
114,152,-2252.41
116,152,-2105.29
118,152,-1966.08
120,152,-1837.14
122,152,-1720.57
124,152,-1618.22
126,152,-1531.62
128,152,-1461.95
130,152,-1410.03
132,152,-1376.31
134,152,-1360.86
136,152,-1363.36
138,152,-1383.13
140,152,-1419.16
142,152,-1470.1
144,152,-1534.34
146,152,-1610
148,152,-1695.05
150,152,-1787.29
152,152,-1884.44
154,152,-1984.16
156,152,-2084.16
158,152,-2182.2
160,152,-2276.13
162,152,-2364
164,152,-2444.01
166,152,-2514.59
168,152,-2574.42
170,152,-2622.42
172,152,-2657.8
174,152,-2680
176,152,-2688.75
178,152,-2683.99
180,152,-2665.89
-180,154,-2514.13
-178,154,-2483.44
-176,154,-2441.69
-174,154,-2389.34
-172,154,-2326.9
-170,154,-2254.93
-168,154,-2174.02
-166,154,-2084.75
-164,154,-1987.66
-162,154,-1883.21
-160,154,-1771.81
-158,154,-1653.76
-156,154,-1529.27
-154,154,-1398.44
-152,154,-1261.27
-150,154,-1117.69
-148,154,-967.554
-146,154,-810.672
-144,154,-646.844
-142,154,-475.882
-140,154,-297.655
-138,154,-112.116
-136,154,80.6602
-134,154,280.443
-132,154,486.821
-130,154,699.176
-128,154,916.665
-126,154,1138.21
-124,154,1362.52
-122,154,1588.04
-120,154,1813.03
-118,154,2035.57
-116,154,2253.57
-114,154,2464.84
-112,154,2667.13
-110,154,2858.15
-108,154,3035.67
-106,154,3197.55
-104,154,3341.78
-102,154,3466.57
-100,154,3570.36
-98,154,3651.89
-96,154,3710.23
-94,154,3744.8
-92,154,3755.41
-90,154,3742.26
-88,154,3705.95
-86,154,3647.46
-84,154,3568.17
-82,154,3469.81
-80,154,3354.43
-78,154,3224.38
-76,154,3082.24
-74,154,2930.8
-72,154,2772.98
-70,154,2611.81
-68,154,2450.31
-66,154,2291.49
-64,154,2138.26
-62,154,1993.39
-60,154,1859.42
-58,154,1738.66
-56,154,1633.12
-54,154,1544.46
-52,154,1473.98
-50,154,1422.59
-48,154,1390.8
-46,154,1378.7
-44,154,1385.98
-42,154,1411.93
-40,154,1455.47
-38,154,1515.17
-36,154,1589.3
-34,154,1675.85
-32,154,1772.6
-30,154,1877.15
-28,154,1986.99
-26,154,2099.57
-24,154,2212.31
-22,154,2322.69
-20,154,2428.29
-18,154,2526.84
-16,154,2616.27
-14,154,2694.72
-12,154,2760.59
-10,154,2812.56
-8,154,2849.59
-6,154,2870.96
-4,154,2876.22
-2,154,2865.2
0,154,2838.02
2,154,2795.04
4,154,2736.81
6,154,2664.1
8,154,2577.81
10,154,2478.94
12,154,2368.57
14,154,2247.81
16,154,2117.77
18,154,1979.52
20,154,1834.06
22,154,1682.29
24,154,1525.02
26,154,1362.93
28,154,1196.56
30,154,1026.36
32,154,852.623
34,154,675.58
36,154,495.366
38,154,312.067
40,154,125.748
42,154,-63.5204
44,154,-255.626
46,154,-450.385
48,154,-647.516
50,154,-846.611
52,154,-1047.12
54,154,-1248.32
56,154,-1449.35
58,154,-1649.16
60,154,-1846.54
62,154,-2040.13
64,154,-2228.48
66,154,-2410.01
68,154,-2583.08
70,154,-2746.05
72,154,-2897.26
74,154,-3035.14
76,154,-3158.21
78,154,-3265.1
80,154,-3354.67
82,154,-3425.97
84,154,-3478.27
86,154,-3511.16
88,154,-3524.48
90,154,-3518.38
92,154,-3493.33
94,154,-3450.07
96,154,-3389.67
98,154,-3313.46
100,154,-3223.03
102,154,-3120.2
104,154,-3006.98
106,154,-2885.56
108,154,-2758.21
110,154,-2627.31
112,154,-2495.25
114,154,-2364.42
116,154,-2237.13
118,154,-2115.58
120,154,-2001.83
122,154,-1897.74
124,154,-1804.95
126,154,-1724.83
128,154,-1658.47
130,154,-1606.66
132,154,-1569.87
134,154,-1548.26
136,154,-1541.65
138,154,-1549.56
140,154,-1571.22
142,154,-1605.59
144,154,-1651.37
146,154,-1707.07
148,154,-1771.02
150,154,-1841.43
152,154,-1916.4
154,154,-1994.01
156,154,-2072.32
158,154,-2149.45
160,154,-2223.58
162,154,-2293.02
164,154,-2356.22
166,154,-2411.8
168,154,-2458.57
170,154,-2495.56
172,154,-2522
174,154,-2537.32
176,154,-2541.18
178,154,-2533.44
180,154,-2514.13
-180,156,-2297.55
-178,156,-2268.29
-176,156,-2229.44
-174,156,-2181.28
-172,156,-2124.12
-170,156,-2058.35
-168,156,-1984.37
-166,156,-1902.56
-164,156,-1813.31
-162,156,-1716.96
-160,156,-1613.81
-158,156,-1504.09
-156,156,-1387.96
-154,156,-1265.53
-152,156,-1136.84
-150,156,-1001.86
-148,156,-860.556
-146,156,-712.846
-144,156,-558.659
-142,156,-397.949
-140,156,-230.721
-138,156,-57.0545
-136,156,122.865
-134,156,308.726
-132,156,500.07
-130,156,696.27
-128,156,896.527
-126,156,1099.85
-124,156,1305.08
-122,156,1510.87
-120,156,1715.72
-118,156,1917.96
-116,156,2115.84
-114,156,2307.51
-112,156,2491.07
-110,156,2664.61
-108,156,2826.27
-106,156,2974.24
-104,156,3106.87
-102,156,3222.64
-100,156,3320.26
-98,156,3398.65
-96,156,3457.03
-94,156,3494.91
-92,156,3512.09
-90,156,3508.72
-88,156,3485.29
-86,156,3442.58
-84,156,3381.72
-82,156,3304.13
-80,156,3211.5
-78,156,3105.77
-76,156,2989.09
-74,156,2863.79
-72,156,2732.3
-70,156,2597.15
-68,156,2460.88
-66,156,2326.03
-64,156,2195.05
-62,156,2070.29
-60,156,1953.92
-58,156,1847.92
-56,156,1754
-54,156,1673.64
-52,156,1607.98
-50,156,1557.85
-48,156,1523.75
-46,156,1505.85
-44,156,1503.97
-42,156,1517.6
-40,156,1545.92
-38,156,1587.82
-36,156,1641.93
-34,156,1706.66
-32,156,1780.22
-30,156,1860.67
-28,156,1945.97
-26,156,2034.02
-24,156,2122.71
-22,156,2209.95
-20,156,2293.72
-18,156,2372.13
-16,156,2443.4
-14,156,2505.96
-12,156,2558.42
-10,156,2599.61
-8,156,2628.59
-6,156,2644.67
-4,156,2647.37
-2,156,2636.46
0,156,2611.92
2,156,2573.95
4,156,2522.89
6,156,2459.28
8,156,2383.76
10,156,2297.06
12,156,2200.01
14,156,2093.44
16,156,1978.22
18,156,1855.18
20,156,1725.11
22,156,1588.75
24,156,1446.77
26,156,1299.75
28,156,1148.16
30,156,992.431
32,156,832.869
34,156,669.734
36,156,503.227
38,156,333.514
40,156,160.751
42,156,-14.8983
44,156,-193.234
46,156,-373.999
48,156,-556.856
50,156,-741.372
52,156,-926.998
54,156,-1113.06
56,156,-1298.77
58,156,-1483.19
60,156,-1665.26
62,156,-1843.84
64,156,-2017.64
66,156,-2185.36
68,156,-2345.6
70,156,-2496.96
72,156,-2638.08
74,156,-2767.61
76,156,-2884.29
78,156,-2987
80,156,-3074.73
82,156,-3146.66
84,156,-3202.19
86,156,-3240.9
88,156,-3262.64
90,156,-3267.5
92,156,-3255.81
94,156,-3228.17
96,156,-3185.42
98,156,-3128.63
100,156,-3059.09
102,156,-2978.31
104,156,-2887.92
106,156,-2789.73
108,156,-2685.65
110,156,-2577.64
112,156,-2467.72
114,156,-2357.88
116,156,-2250.07
118,156,-2146.16
120,156,-2047.92
122,156,-1956.93
124,156,-1874.62
126,156,-1802.19
128,156,-1740.62
130,156,-1690.64
132,156,-1652.73
134,156,-1627.08
136,156,-1613.65
138,156,-1612.12
140,156,-1621.93
142,156,-1642.3
144,156,-1672.25
146,156,-1710.6
148,156,-1756.04
150,156,-1807.14
152,156,-1862.38
154,156,-1920.21
156,156,-1979.04
158,156,-2037.32
160,156,-2093.57
162,156,-2146.35
164,156,-2194.36
166,156,-2236.41
168,156,-2271.48
170,156,-2298.68
172,156,-2317.3
174,156,-2326.8
176,156,-2326.8
178,156,-2317.08
180,156,-2297.55
-180,158,-2023.75
-178,158,-1997.09
-176,158,-1962.37
-174,158,-1919.67
-172,158,-1869.18
-170,158,-1811.12
-168,158,-1745.71
-166,158,-1673.22
-164,158,-1593.88
-162,158,-1507.92
-160,158,-1415.56
-158,158,-1316.94
-156,158,-1212.22
-154,158,-1101.46
-152,158,-984.747
-150,158,-862.1
-148,158,-733.536
-146,158,-599.069
-144,158,-458.722
-142,158,-312.552
-140,158,-160.661
-138,158,-3.22176
-136,158,159.509
-134,158,327.172
-132,158,499.288
-130,158,675.251
-128,158,854.317
-126,158,1035.6
-124,158,1218.09
-122,158,1400.61
-120,158,1581.89
-118,158,1760.56
-116,158,1935.14
-114,158,2104.1
-112,158,2265.89
-110,158,2418.94
-108,158,2561.72
-106,158,2692.79
-104,158,2810.78
-102,158,2914.45
-100,158,3002.76
-98,158,3074.84
-96,158,3130.03
-94,158,3167.93
-92,158,3188.37
-90,158,3191.47
-88,158,3177.58
-86,158,3147.36
-84,158,3101.7
-82,158,3041.73
-80,158,2968.83
-78,158,2884.55
-76,158,2790.65
-74,158,2688.99
-72,158,2581.58
-70,158,2470.47
-68,158,2357.74
-66,158,2245.46
-64,158,2135.67
-62,158,2030.29
-60,158,1931.12
-58,158,1839.83
-56,158,1757.85
-54,158,1686.44
-52,158,1626.58
-50,158,1579.01
-48,158,1544.22
-46,158,1522.4
-44,158,1513.49
-42,158,1517.14
-40,158,1532.77
-38,158,1559.55
-36,158,1596.44
-34,158,1642.21
-32,158,1695.46
-30,158,1754.68
-28,158,1818.26
-26,158,1884.53
-24,158,1951.79
-22,158,2018.38
-20,158,2082.65
-18,158,2143.06
-16,158,2198.15
-14,158,2246.6
-12,158,2287.24
-10,158,2319.06
-8,158,2341.23
-6,158,2353.12
-4,158,2354.25
-2,158,2344.33
0,158,2323.27
2,158,2291.11
4,158,2248.04
6,158,2194.39
8,158,2130.59
10,158,2057.13
12,158,1974.61
14,158,1883.62
16,158,1784.8
18,158,1678.78
20,158,1566.17
22,158,1447.53
24,158,1323.4
26,158,1194.26
28,158,1060.52
30,158,922.541
32,158,780.646
34,158,635.1
36,158,486.14
38,158,333.982
40,158,178.839
42,158,20.9387
44,158,-139.463
46,158,-302.063
48,158,-466.496
50,158,-632.321
52,158,-799.012
54,158,-965.95
56,158,-1132.42
58,158,-1297.6
60,158,-1460.6
62,158,-1620.43
64,158,-1776.02
66,158,-1926.27
68,158,-2070.05
70,158,-2206.18
72,158,-2333.55
74,158,-2451.04
76,158,-2557.62
78,158,-2652.37
80,158,-2734.44
82,158,-2803.17
84,158,-2858.02
86,158,-2898.65
88,158,-2924.9
90,158,-2936.83
92,158,-2934.67
94,158,-2918.88
96,158,-2890.11
98,158,-2849.22
100,158,-2797.22
102,158,-2735.31
104,158,-2664.83
106,158,-2587.2
108,158,-2503.99
110,158,-2416.78
112,158,-2327.21
114,158,-2236.92
116,158,-2147.51
118,158,-2060.53
120,158,-1977.43
122,158,-1899.55
124,158,-1828.09
126,158,-1764.07
128,158,-1708.36
130,158,-1661.6
132,158,-1624.25
134,158,-1596.54
136,158,-1578.51
138,158,-1569.98
140,158,-1570.57
142,158,-1579.72
144,158,-1596.71
146,158,-1620.67
148,158,-1650.57
150,158,-1685.34
152,158,-1723.78
154,158,-1764.67
156,158,-1806.77
158,158,-1848.85
160,158,-1889.68
162,158,-1928.13
164,158,-1963.1
166,158,-1993.62
168,158,-2018.8
170,158,-2037.88
172,158,-2050.22
174,158,-2055.3
176,158,-2052.75
178,158,-2042.28
180,158,-2023.75
-180,160,-1702.81
-178,160,-1680.02
-176,160,-1650.64
-174,160,-1614.65
-172,160,-1572.11
-170,160,-1523.11
-168,160,-1467.77
-166,160,-1406.21
-164,160,-1338.58
-162,160,-1264.99
-160,160,-1185.59
-158,160,-1100.48
-156,160,-1009.76
-154,160,-913.506
-152,160,-811.787
-150,160,-704.664
-148,160,-592.197
-146,160,-474.456
-144,160,-351.531
-142,160,-223.545
-140,160,-90.664
-138,160,46.8848
-136,160,188.806
-134,160,334.721
-132,160,484.162
-130,160,636.562
-128,160,791.25
-126,160,947.454
-124,160,1104.3
-122,160,1260.81
-120,160,1415.92
-118,160,1568.51
-116,160,1717.38
-114,160,1861.3
-112,160,1999.01
-110,160,2129.28
-108,160,2250.89
-106,160,2362.69
-104,160,2463.6
-102,160,2552.65
-100,160,2629.01
-98,160,2692
-96,160,2741.1
-94,160,2775.99
-92,160,2796.54
-90,160,2802.83
-88,160,2795.15
-86,160,2774
-84,160,2740.08
-82,160,2694.29
-80,160,2637.69
-78,160,2571.52
-76,160,2497.15
-74,160,2416.07
-72,160,2329.85
-70,160,2240.13
-68,160,2148.55
-66,160,2056.77
-64,160,1966.42
-62,160,1879.04
-60,160,1796.09
-58,160,1718.9
-56,160,1648.68
-54,160,1586.43
-52,160,1533.01
-50,160,1489.05
-48,160,1454.98
-46,160,1431.04
-44,160,1417.22
-42,160,1413.33
-40,160,1418.97
-38,160,1433.55
-36,160,1456.32
-34,160,1486.36
-32,160,1522.64
-30,160,1563.99
-28,160,1609.21
-26,160,1656.99
-24,160,1706.04
-22,160,1755.05
-20,160,1802.73
-18,160,1847.85
-16,160,1889.25
-14,160,1925.87
-12,160,1956.72
-10,160,1980.99
-8,160,1997.94
-6,160,2007
-4,160,2007.73
-2,160,1999.82
0,160,1983.11
2,160,1957.53
4,160,1923.15
6,160,1880.14
8,160,1828.73
10,160,1769.26
12,160,1702.08
14,160,1627.62
16,160,1546.31
18,160,1458.59
20,160,1364.9
22,160,1265.67
24,160,1161.31
26,160,1052.18
28,160,938.644
30,160,821.005
32,160,699.552
34,160,574.546
36,160,446.236
38,160,314.861
40,160,180.664
42,160,43.904
44,160,-95.135
46,160,-236.131
48,160,-378.714
50,160,-522.458
52,160,-666.873
54,160,-811.401
56,160,-955.413
58,160,-1098.21
60,160,-1239.04
62,160,-1377.07
64,160,-1511.43
66,160,-1641.23
68,160,-1765.53
70,160,-1883.42
72,160,-1993.96
74,160,-2096.3
76,160,-2189.59
78,160,-2273.08
80,160,-2346.13
82,160,-2408.17
84,160,-2458.78
86,160,-2497.68
88,160,-2524.72
90,160,-2539.93
92,160,-2543.49
94,160,-2535.73
96,160,-2517.16
98,160,-2488.42
100,160,-2450.32
102,160,-2403.77
104,160,-2349.82
106,160,-2289.6
108,160,-2224.31
110,160,-2155.24
112,160,-2083.66
114,160,-2010.87
116,160,-1938.17
118,160,-1866.78
120,160,-1797.88
122,160,-1732.56
124,160,-1671.81
126,160,-1616.46
128,160,-1567.26
130,160,-1524.76
132,160,-1489.38
134,160,-1461.38
136,160,-1440.83
138,160,-1427.66
140,160,-1421.65
142,160,-1422.42
144,160,-1429.46
146,160,-1442.14
148,160,-1459.74
150,160,-1481.42
152,160,-1506.32
154,160,-1533.49
156,160,-1562
158,160,-1590.88
160,160,-1619.2
162,160,-1646.03
164,160,-1670.52
166,160,-1691.86
168,160,-1709.33
170,160,-1722.28
172,160,-1730.15
174,160,-1732.47
176,160,-1728.87
178,160,-1719.05
180,160,-1702.81
-180,162,-1347.03
-178,162,-1329.32
-176,162,-1306.41
-174,162,-1278.23
-172,162,-1244.75
-170,162,-1205.96
-168,162,-1161.88
-166,162,-1112.56
-164,162,-1058.05
-162,162,-998.403
-160,162,-933.688
-158,162,-863.968
-156,162,-789.309
-154,162,-709.775
-152,162,-625.434
-150,162,-536.359
-148,162,-442.634
-146,162,-344.361
-144,162,-241.666
-142,162,-134.707
-140,162,-23.6837
-138,162,91.1558
-136,162,209.507
-134,162,331.004
-132,162,455.209
-130,162,581.614
-128,162,709.635
-126,162,838.614
-124,162,967.823
-122,162,1096.46
-120,162,1223.68
-118,162,1348.57
-116,162,1470.18
-114,162,1587.56
-112,162,1699.73
-110,162,1805.72
-108,162,1904.61
-106,162,1995.5
-104,162,2077.59
-102,162,2150.12
-100,162,2212.47
-98,162,2264.12
-96,162,2304.68
-94,162,2333.91
-92,162,2351.73
-90,162,2358.18
-88,162,2353.5
