Phi[deg],Theta[deg],RealizedGainTheta
102,42,0.101767
104,42,0.118665
106,42,0.13404
108,42,0.147026
110,42,0.156902
112,42,0.163153
114,42,0.165506
116,42,0.163949
118,42,0.158725
120,42,0.150303
122,42,0.139332
124,42,0.126577
126,42,0.112848
128,42,0.0989355
130,42,0.0855446
132,42,0.0732504
134,42,0.0624677
136,42,0.0534415
138,42,0.046256
140,42,0.0408593
142,42,0.037098
144,42,0.0347569
146,42,0.0335975
148,42,0.0333903
150,42,0.0339382
152,42,0.0350882
154,42,0.0367325
156,42,0.0388002
158,42,0.0412417
160,42,0.0440099
162,42,0.0470404
164,42,0.0502361
166,42,0.0534562
168,42,0.056513
170,42,0.0591783
172,42,0.0611965
174,42,0.0623079
176,42,0.0622762
178,42,0.060921
180,42,0.0581499
-180,44,0.0890749
-178,44,0.0833952
-176,44,0.0755671
-174,44,0.0659423
-172,44,0.0550704
-170,44,0.0436791
-168,44,0.0326326
-166,44,0.022869
-164,44,0.015319
-162,44,0.0108123
-160,44,0.00998124
-158,44,0.0131712
-156,44,0.0203717
-154,44,0.0311787
-152,44,0.044799
-150,44,0.0600999
-148,44,0.0757053
-146,44,0.0901293
-144,44,0.101935
-142,44,0.109897
-140,44,0.113149
-138,44,0.111294
-136,44,0.104461
-134,44,0.0932925
-132,44,0.0788793
-130,44,0.0626261
-128,44,0.0460873
-126,44,0.0307826
-124,44,0.0180233
-122,44,0.0087696
-120,44,0.00353894
-118,44,0.00237315
-116,44,0.00486725
-114,44,0.0102514
-112,44,0.0175119
-110,44,0.0255328
-108,44,0.0332385
-106,44,0.0397189
-104,44,0.044325
-102,44,0.0467239
-100,44,0.0469133
-98,44,0.0451967
-96,44,0.0421271
-94,44,0.0384277
-92,44,0.0349023
-90,44,0.0323439
-88,44,0.031452
-86,44,0.0327646
-84,44,0.0366109
-82,44,0.0430861
-80,44,0.0520492
-78,44,0.0631423
-76,44,0.0758291
-74,44,0.0894475
-72,44,0.103272
-70,44,0.11658
-68,44,0.128716
-66,44,0.139147
-64,44,0.147502
-62,44,0.1536
-60,44,0.157449
-58,44,0.159228
-56,44,0.159259
-54,44,0.157955
-52,44,0.155769
-50,44,0.15315
-48,44,0.150498
-46,44,0.148145
-44,44,0.146343
-42,44,0.145281
-40,44,0.145107
-38,44,0.145958
-36,44,0.147998
-34,44,0.151439
-32,44,0.156559
-30,44,0.163692
-28,44,0.173214
-26,44,0.185499
-24,44,0.200876
-22,44,0.219571
-20,44,0.241658
-18,44,0.26701
-16,44,0.295275
-14,44,0.325852
-12,44,0.357906
-10,44,0.390386
-8,44,0.422071
-6,44,0.451627
-4,44,0.477681
-2,44,0.498894
0,44,0.514046
2,44,0.522118
4,44,0.522361
6,44,0.51436
8,44,0.49808
10,44,0.473884
12,44,0.442536
14,44,0.405166
16,44,0.363213
18,44,0.31834
20,44,0.272322
22,44,0.226931
24,44,0.183803
26,44,0.144329
28,44,0.109559
30,44,0.0801404
32,44,0.0562974
34,44,0.0378566
36,44,0.0243104
38,44,0.0149143
40,44,0.00880154
42,44,0.00510035
44,44,0.00303611
46,44,0.00200457
48,44,0.0016077
50,44,0.00164946
52,44,0.00209657
54,44,0.00301444
56,44,0.00449284
58,44,0.0065761
60,44,0.00921162
62,44,0.0122255
64,44,0.0153291
66,44,0.0181548
68,44,0.0203123
70,44,0.0214572
72,44,0.0213574
74,44,0.0199473
76,44,0.0173613
78,44,0.0139395
80,44,0.0102067
82,44,0.00682569
84,44,0.00453172
86,44,0.0040556
88,44,0.00604486
90,44,0.0109915
92,44,0.0191735
94,44,0.0306169
96,44,0.0450801
98,44,0.0620629
100,44,0.080839
102,44,0.100508
104,44,0.120061
106,44,0.138464
108,44,0.154727
110,44,0.167993
112,44,0.177592
114,44,0.183098
116,44,0.184352
118,44,0.181469
120,44,0.174818
122,44,0.16498
124,44,0.15269
126,44,0.138768
128,44,0.12405
130,44,0.109317
132,44,0.0952463
134,44,0.0823727
136,44,0.0710705
138,44,0.0615562
140,44,0.053907
142,44,0.0480905
144,44,0.0439997
146,44,0.0414884
148,44,0.040401
150,44,0.040593
152,44,0.0419411
154,44,0.0443431
156,44,0.0477079
158,44,0.0519403
160,44,0.0569226
162,44,0.0624965
164,44,0.0684499
166,44,0.0745098
168,44,0.0803436
170,44,0.0855705
172,44,0.0897813
174,44,0.0925675
176,44,0.0935568
178,44,0.0924528
180,44,0.0890749
-180,46,0.13021
-178,46,0.123151
-176,46,0.113045
-174,46,0.100247
-172,46,0.085352
-170,46,0.069186
-168,46,0.052759
-166,46,0.0372022
-164,46,0.0236791
-162,46,0.0132793
-160,46,0.00690477
-158,46,0.00515998
-156,46,0.00826034
-154,46,0.0159732
-152,46,0.0276041
-150,46,0.0420356
-148,46,0.0578209
-146,46,0.0733255
-144,46,0.0869021
-142,46,0.0970788
-140,46,0.102735
-138,46,0.103238
-136,46,0.0985282
-134,46,0.089122
-132,46,0.0760493
-130,46,0.0607205
-128,46,0.0447464
-126,46,0.0297363
-124,46,0.0171029
-122,46,0.00789984
-120,46,0.00271502
-118,46,0.00163008
-116,46,0.00424814
-114,46,0.00978151
-112,46,0.0171828
-110,46,0.0252986
-108,46,0.0330233
-106,46,0.0394334
-104,46,0.043887
-102,46,0.0460799
-100,46,0.0460561
-98,46,0.0441773
-96,46,0.0410589
-94,46,0.0374842
-92,46,0.0343085
-90,46,0.0323644
-88,46,0.0323774
-86,46,0.0348977
-84,46,0.0402543
-82,46,0.048531
-80,46,0.0595658
-78,46,0.0729707
-76,46,0.0881699
-74,46,0.104452
-72,46,0.121034
-70,46,0.137125
-68,46,0.151997
-66,46,0.165039
-64,46,0.175809
-62,46,0.18406
-60,46,0.189753
-58,46,0.193042
-56,46,0.194246
-54,46,0.193804
-52,46,0.192223
-50,46,0.190021
-48,46,0.187689
-46,46,0.185652
-44,46,0.184264
-42,46,0.183804
-40,46,0.184503
-38,46,0.186569
-36,46,0.190219
-34,46,0.195697
-32,46,0.203296
-30,46,0.213343
-28,46,0.226182
-26,46,0.242135
-24,46,0.261456
-22,46,0.284275
-20,46,0.310555
-18,46,0.340045
-16,46,0.372261
-14,46,0.406476
-12,46,0.44173
-10,46,0.476862
-8,46,0.510557
-6,46,0.54141
-4,46,0.56799
-2,46,0.588926
0,46,0.602983
2,46,0.60914
4,46,0.606664
6,46,0.595169
8,46,0.574663
10,46,0.545569
12,46,0.50873
14,46,0.46538
16,46,0.417081
18,46,0.365644
20,46,0.313013
22,46,0.261135
24,46,0.211828
26,46,0.166649
28,46,0.126786
30,46,0.0929848
32,46,0.0655219
34,46,0.0442224
36,46,0.0285289
38,46,0.0176081
40,46,0.0104797
42,46,0.0061505
44,46,0.00373307
46,46,0.00253172
48,46,0.00208601
50,46,0.00216769
52,46,0.00273637
54,46,0.00386604
56,46,0.00565902
58,46,0.00816494
60,46,0.0113208
62,46,0.0149221
64,46,0.0186306
66,46,0.0220139
68,46,0.0246111
70,46,0.0260095
72,46,0.0259207
74,46,0.0242427
76,46,0.021097
78,46,0.0168367
80,46,0.0120244
82,46,0.00738153
84,46,0.00371848
86,46,0.00185204
88,46,0.00252124
90,46,0.00631019
92,46,0.0135856
94,46,0.0244544
96,46,0.0387451
98,46,0.0560134
100,46,0.0755699
102,46,0.0965293
104,46,0.117874
106,46,0.13853
108,46,0.157445
110,46,0.173666
112,46,0.18641
114,46,0.195119
116,46,0.199496
118,46,0.199523
120,46,0.195445
122,46,0.187746
124,46,0.17709
126,46,0.164261
128,46,0.150095
130,46,0.135405
132,46,0.120929
134,46,0.107286
136,46,0.0949516
138,46,0.0842511
140,46,0.0753746
142,46,0.0683997
144,46,0.0633215
146,46,0.0600839
148,46,0.058606
150,46,0.0587999
152,46,0.0605785
154,46,0.0638536
156,46,0.0685254
158,46,0.0744668
160,46,0.0815055
162,46,0.0894078
164,46,0.0978672
166,46,0.1065
168,46,0.114852
170,46,0.122411
172,46,0.128631
174,46,0.132972
176,46,0.134934
178,46,0.134105
180,46,0.13021
-180,48,0.174884
-178,48,0.166827
-176,48,0.154948
-174,48,0.13957
-172,48,0.121292
-170,48,0.10098
-168,48,0.0797289
-166,48,0.0588038
-164,48,0.0395455
-162,48,0.0232608
-160,48,0.011096
-158,48,0.00391077
-156,48,0.00216534
-154,48,0.00583949
-152,48,0.0143971
-150,48,0.0268079
-148,48,0.0416316
-146,48,0.0571581
-144,48,0.0715925
-142,48,0.0832614
-140,48,0.0908139
-138,48,0.0933878
-136,48,0.090716
-134,48,0.083156
-132,48,0.0716359
-130,48,0.0575244
-128,48,0.0424435
-126,48,0.0280522
-124,48,0.0158334
-122,48,0.00691342
-120,48,0.00194101
-118,48,0.00103745
-116,48,0.00382207
-114,48,0.00950341
-112,48,0.017018
-110,48,0.0251938
-108,48,0.0329127
-106,48,0.0392518
-104,48,0.0435858
-102,48,0.0456421
-100,48,0.0455074
-98,48,0.0435911
-96,48,0.0405551
-94,48,0.0372221
-92,48,0.0344764
-90,48,0.0331675
-88,48,0.0340268
-86,48,0.0376018
-84,48,0.0442136
-82,48,0.0539356
-80,48,0.0665949
-78,48,0.0817926
-76,48,0.0989406
-74,48,0.117312
-72,48,0.1361
-70,48,0.154484
-68,48,0.171692
-66,48,0.187064
-64,48,0.2001
-62,48,0.210497
-60,48,0.218163
-58,48,0.223212
-56,48,0.225943
-54,48,0.226794
-52,48,0.226292
-50,48,0.225001
-48,48,0.223469
-46,48,0.222192
-44,48,0.221598
-42,48,0.222042
-40,48,0.223819
-38,48,0.227193
-36,48,0.232418
-34,48,0.239762
-32,48,0.249517
-30,48,0.261993
-28,48,0.277495
-26,48,0.296284
-24,48,0.318536
-22,48,0.34429
-20,48,0.373404
-18,48,0.405522
-16,48,0.440057
-14,48,0.476188
-12,48,0.512879
-10,48,0.548911
-8,48,0.582938
-6,48,0.61354
-4,48,0.639299
-2,48,0.658867
0,48,0.671046
2,48,0.674855
4,48,0.669604
6,48,0.654943
8,48,0.630917
10,48,0.597981
12,48,0.557015
14,48,0.509293
16,48,0.456435
18,48,0.400324
20,48,0.342993
22,48,0.286499
24,48,0.232775
26,48,0.183496
28,48,0.139955
30,48,0.10298
32,48,0.0728926
34,48,0.0495268
36,48,0.0322925
38,48,0.0202908
40,48,0.0124535
42,48,0.0076917
44,48,0.00502838
46,48,0.00369681
48,48,0.00319102
50,48,0.00326406
52,48,0.00387944
54,48,0.00512892
56,48,0.00713579
58,48,0.0099634
60,48,0.0135472
62,48,0.017662
64,48,0.0219296
66,48,0.025863
68,48,0.0289383
70,48,0.0306805
72,48,0.0307464
74,48,0.0289932
76,48,0.0255199
78,48,0.0206763
80,48,0.0150402
82,48,0.00936462
84,48,0.00450457
86,48,0.00133148
88,48,0.000646385
90,48,0.00310074
92,48,0.00913249
94,48,0.0189225
96,48,0.0323738
98,48,0.0491149
100,48,0.0685236
102,48,0.0897707
104,48,0.111879
106,48,0.133791
108,48,0.154444
110,48,0.172847
112,48,0.188146
114,48,0.199687
116,48,0.207059
118,48,0.210114
120,48,0.208971
122,48,0.203995
124,48,0.195753
126,48,0.184958
128,48,0.172401
130,48,0.15889
132,48,0.145182
134,48,0.131942
136,48,0.119711
138,48,0.108899
140,48,0.0997821
142,48,0.09253
144,48,0.0872248
146,48,0.0838899
148,48,0.0825119
150,48,0.0830558
152,48,0.0854705
154,48,0.0896859
156,48,0.0956012
158,48,0.10307
160,48,0.111882
162,48,0.121752
164,48,0.132303
166,48,0.143074
168,48,0.15352
170,48,0.16303
172,48,0.170959
174,48,0.17666
176,48,0.17953
178,48,0.179061
180,48,0.174884
-180,50,0.216915
-178,50,0.208322
-176,50,0.195342
-174,50,0.178241
-172,50,0.157579
-170,50,0.134204
-168,50,0.10923
-166,50,0.083975
-164,50,0.0598829
-162,50,0.0384076
-160,50,0.0208846
-158,50,0.00839474
-156,50,0.00163523
-154,50,0.000817719
-152,50,0.00561
-150,50,0.015136
-148,50,0.0280415
-146,50,0.0426254
-144,50,0.057024
-142,50,0.0694269
-140,50,0.0782971
-138,50,0.0825619
-136,50,0.0817453
-134,50,0.0760219
-132,50,0.0661799
-130,50,0.0534997
-128,50,0.0395668
-126,50,0.0260468
-124,50,0.0144579
-122,50,0.00597629
-120,50,0.00130046
-118,50,0.000591945
-116,50,0.00349648
-114,50,0.00923598
-112,50,0.0167522
-110,50,0.0248763
-108,50,0.0324985
-106,50,0.0387126
-104,50,0.04292
-102,50,0.0448826
-100,50,0.0447259
-98,50,0.0428956
-96,50,0.0400827
-94,50,0.0371282
-92,50,0.0349214
-90,50,0.0343054
-88,50,0.0359958
-86,50,0.0405206
-84,50,0.0481816
-82,50,0.0590383
-80,50,0.0729115
-78,50,0.089404
-76,50,0.107936
-74,50,0.127792
-72,50,0.148174
-70,50,0.168262
-68,50,0.187277
-66,50,0.204535
-64,50,0.219502
-62,50,0.23183
-60,50,0.24138
-58,50,0.248222
-56,50,0.252619
-54,50,0.254988
-52,50,0.255854
-50,50,0.255794
-48,50,0.25539
-46,50,0.255181
-44,50,0.255645
-42,50,0.257188
-40,50,0.260152
-38,50,0.264837
-36,50,0.27152
-34,50,0.280477
-32,50,0.29199
-30,50,0.306338
-28,50,0.323778
-26,50,0.344508
-24,50,0.368624
-22,50,0.396077
-20,50,0.426635
-18,50,0.459857
-16,50,0.495079
-14,50,0.531426
-12,50,0.567829
-10,50,0.603065
-8,50,0.635809
-6,50,0.664691
-4,50,0.688359
-2,50,0.705547
0,50,0.71514
2,50,0.71624
4,50,0.708223
6,50,0.690791
8,50,0.664017
10,50,0.628369
12,50,0.584722
14,50,0.534338
16,50,0.478825
18,50,0.420062
20,50,0.360095
22,50,0.301012
24,50,0.244795
26,50,0.193181
28,50,0.147528
30,50,0.108724
32,50,0.0771306
34,50,0.0525971
36,50,0.0345207
38,50,0.021963
40,50,0.0137973
42,50,0.00886765
44,50,0.00613338
46,50,0.00477781
48,50,0.00426542
50,50,0.00434203
52,50,0.00498311
54,50,0.00630458
56,50,0.00845685
58,50,0.0115244
60,50,0.0154503
62,50,0.02
64,50,0.0247679
66,50,0.0292253
68,50,0.0327971
70,50,0.0349541
72,50,0.0353025
74,50,0.0336571
76,50,0.030086
78,50,0.0249213
80,50,0.0187356
82,50,0.0122881
84,50,0.00644999
86,50,0.00211748
88,50,0.000124643
90,50,0.00116447
92,50,0.00572578
94,50,0.0140504
96,50,0.0261125
98,50,0.0416202
100,50,0.0600365
102,50,0.0806174
104,50,0.102463
106,50,0.124579
108,50,0.145943
110,50,0.165572
112,50,0.182593
114,50,0.196294
116,50,0.20618
118,50,0.211994
120,50,0.213738
122,50,0.211653
124,50,0.206193
126,50,0.197976
128,50,0.187723
130,50,0.176196
132,50,0.164139
134,50,0.152228
136,50,0.141038
138,50,0.131027
140,50,0.122535
142,50,0.115796
144,50,0.110959
146,50,0.10811
148,50,0.107288
150,50,0.108502
152,50,0.111729
154,50,0.116914
156,50,0.12396
158,50,0.132709
160,50,0.142929
162,50,0.154301
164,50,0.166411
166,50,0.178748
168,50,0.190715
170,50,0.201648
172,50,0.21084
174,50,0.217582
176,50,0.221204
178,50,0.221127
180,50,0.216915
-180,52,0.251382
-178,52,0.242663
-176,52,0.229251
-174,52,0.211347
-172,52,0.189439
-170,52,0.164314
-168,52,0.137034
-166,52,0.108897
-164,52,0.081359
-162,52,0.0559334
-160,52,0.0340669
-158,52,0.0169998
-156,52,0.00562945
-154,52,0.000391967
-152,52,0.0011824
-150,52,0.00732978
-148,52,0.0176391
-146,52,0.0305031
-144,52,0.0440753
-142,52,0.0564863
-140,52,0.066073
-138,52,0.071589
-136,52,0.072362
-134,52,0.0683724
-132,52,0.060239
-130,52,0.0491133
-128,52,0.0364984
-126,52,0.0240227
-124,52,0.0132043
-122,52,0.00524427
-120,52,0.000878538
-118,52,0.000308955
-116,52,0.00321823
-114,52,0.00886003
-112,52,0.016204
-110,52,0.0241089
-108,52,0.0314943
-106,52,0.0374881
-104,52,0.0415287
-102,52,0.0434157
-100,52,0.043308
-98,52,0.0416764
-96,52,0.0392241
-94,52,0.0367894
-92,52,0.0352449
-90,52,0.0354048
-88,52,0.0379497
-86,52,0.0433712
-84,52,0.0519405
-82,52,0.0636963
-80,52,0.0784529
-78,52,0.095821
-76,52,0.115242
-74,52,0.136028
-72,52,0.157414
-70,52,0.17861
-68,52,0.198853
-66,52,0.217466
-64,52,0.233904
-62,52,0.247793
-60,52,0.258957
-58,52,0.267425
-56,52,0.27342
-54,52,0.277324
-52,52,0.279643
-50,52,0.280947
-48,52,0.281823
-46,52,0.282832
-44,52,0.284475
-42,52,0.287189
-40,52,0.291341
-38,52,0.297249
-36,52,0.3052
-34,52,0.315462
-32,52,0.328294
-30,52,0.343939
-28,52,0.362597
-26,52,0.384401
-24,52,0.409369
-22,52,0.437374
-20,52,0.468107
-18,52,0.50106
-16,52,0.535523
-14,52,0.570596
-12,52,0.605216
-10,52,0.6382
-8,52,0.668289
-6,52,0.69421
-4,52,0.714724
-2,52,0.728692
0,52,0.735124
2,52,0.733236
4,52,0.7225
6,52,0.702683
8,52,0.673889
10,52,0.636587
12,52,0.591617
14,52,0.540185
16,52,0.48383
18,52,0.424359
20,52,0.363759
22,52,0.304073
24,52,0.247264
26,52,0.195072
28,52,0.148878
30,52,0.109598
32,52,0.077629
34,52,0.0528397
36,52,0.0346336
38,52,0.0220597
40,52,0.0139633
42,52,0.00915156
44,52,0.00654625
46,52,0.00530123
48,52,0.00486579
50,52,0.00498754
52,52,0.00565936
54,52,0.00702535
56,52,0.00926782
58,52,0.0124992
60,52,0.0166805
62,52,0.02158
64,52,0.0267795
66,52,0.0317229
68,52,0.0357969
70,52,0.0384273
72,52,0.0391739
74,52,0.0378076
76,52,0.034358
78,52,0.0291258
80,52,0.0226601
82,52,0.0157046
84,52,0.00912229
86,52,0.00380939
88,52,0.000608842
90,52,0.000233111
92,52,0.00320321
94,52,0.00980792
96,52,0.0200845
98,52,0.0338196
100,52,0.0505681
102,52,0.0696862
104,52,0.0903756
106,52,0.111736
108,52,0.13282
110,52,0.1527
112,52,0.170517
114,52,0.185548
116,52,0.197244
118,52,0.205271
120,52,0.209527
122,52,0.210141
124,52,0.207453
126,52,0.201973
128,52,0.194335
130,52,0.185235
132,52,0.175373
134,52,0.165407
136,52,0.155917
138,52,0.147382
140,52,0.140174
142,52,0.13457
144,52,0.130762
146,52,0.128876
148,52,0.128988
150,52,0.131132
152,52,0.135307
154,52,0.141465
156,52,0.149508
158,52,0.159273
160,52,0.170513
162,52,0.182896
164,52,0.19599
166,52,0.209269
168,52,0.22212
170,52,0.233862
172,52,0.243773
174,52,0.251126
176,52,0.255229
178,52,0.255473
180,52,0.251382
-180,54,0.275159
-178,54,0.26659
-176,54,0.253285
-174,54,0.235386
-172,54,0.213305
-170,54,0.187732
-168,54,0.159633
-166,54,0.130211
-164,54,0.100853
-162,54,0.0730403
-160,54,0.0482399
-158,54,0.0277705
-156,54,0.0126682
-154,54,0.00355916
-152,54,0.000561864
-150,54,0.00323816
-148,54,0.010607
-146,54,0.0212293
-144,54,0.0333598
-142,54,0.0451518
-140,54,0.0548863
-138,54,0.0611941
-136,54,0.0632334
-134,54,0.0607944
-132,54,0.0543098
-130,54,0.0447705
-128,54,0.033558
-126,54,0.0222235
-124,54,0.0122501
-122,54,0.00483806
-120,54,0.000747004
-118,54,0.000217383
-116,54,0.00297798
-114,54,0.00833162
-112,54,0.0152983
-110,54,0.0227875
-108,54,0.0297703
-106,54,0.0354246
-104,54,0.0392357
-102,54,0.0410428
-100,54,0.0410326
-98,54,0.0396892
-96,54,0.0377117
-94,54,0.0359172
-92,54,0.0351422
-90,54,0.0361545
-88,54,0.0395833
-86,54,0.0458711
-84,54,0.0552484
-82,54,0.0677271
-80,54,0.0831114
-78,54,0.101021
-76,54,0.120921
-74,54,0.142164
-72,54,0.164031
-70,54,0.185777
-68,54,0.206679
-66,54,0.226088
-64,54,0.243471
-62,54,0.258449
-60,54,0.270825
-58,54,0.280595
-56,54,0.287944
-54,54,0.293219
-52,54,0.296891
-50,54,0.299509
-48,54,0.301647
-46,54,0.303863
-44,54,0.306665
-42,54,0.310496
-40,54,0.315733
-38,54,0.322695
-36,54,0.331661
-34,54,0.342883
-32,54,0.356589
-30,54,0.372977
-28,54,0.392192
-26,54,0.414301
-24,54,0.439252
-22,54,0.466848
-20,54,0.496718
-18,54,0.528307
-16,54,0.56088
-14,54,0.593539
-12,54,0.625256
-10,54,0.654913
-8,54,0.681351
-6,54,0.70342
-4,54,0.720028
-2,54,0.730189
0,54,0.73307
2,54,0.728029
4,54,0.714653
6,54,0.692794
8,54,0.662601
10,54,0.624536
12,54,0.579396
14,54,0.528303
16,54,0.472685
18,54,0.414223
20,54,0.35478
22,54,0.296289
24,54,0.240628
26,54,0.189481
28,54,0.144203
30,54,0.105715
32,54,0.0744274
34,54,0.050236
36,54,0.0325655
38,54,0.0204783
40,54,0.0128215
42,54,0.0083947
44,54,0.00610745
46,54,0.00510329
48,54,0.00482876
50,54,0.00504016
52,54,0.00575119
54,54,0.00713666
56,54,0.00941467
58,54,0.0127326
60,54,0.0170794
62,54,0.02224
64,54,0.0277984
66,54,0.033186
68,54,0.0377632
70,54,0.0409197
72,54,0.0421717
74,54,0.0412434
76,54,0.0381178
78,54,0.0330515
80,54,0.0265538
82,54,0.0193343
84,54,0.012229
86,54,0.00611571
88,54,0.00182881
90,54,8.4716e-05
92,54,0.00142311
94,54,0.00616846
96,54,0.0144123
98,54,0.0260145
100,54,0.0406204
102,54,0.0576899
104,54,0.0765358
106,54,0.096367
108,54,0.116337
110,54,0.135594
112,54,0.153333
114,54,0.168847
116,54,0.18157
118,54,0.191117
120,54,0.197309
122,54,0.200177
124,54,0.199956
126,54,0.197051
128,54,0.192002
130,54,0.185424
132,54,0.177959
134,54,0.170225
136,54,0.162783
138,54,0.156107
140,54,0.150583
142,54,0.146505
144,54,0.144086
146,54,0.143475
148,54,0.144766
150,54,0.148006
152,54,0.153198
154,54,0.160297
156,54,0.169198
158,54,0.17973
160,54,0.191642
162,54,0.204593
164,54,0.218153
166,54,0.2318
168,54,0.244933
170,54,0.256889
172,54,0.266967
174,54,0.274463
176,54,0.278703
178,54,0.279094
180,54,0.275159
-180,56,0.287078
-178,56,0.278788
-176,56,0.265943
-174,56,0.24865
-172,56,0.22725
-170,56,0.202333
-168,56,0.174737
-166,56,0.145526
-164,56,0.115949
-162,56,0.0873756
-160,56,0.0612037
-158,56,0.038744
-156,56,0.021095
-154,56,0.00901627
-152,56,0.00282032
-150,56,0.00230198
-148,56,0.00672382
-146,56,0.014869
-144,56,0.0251639
-142,56,0.0358608
-140,56,0.045257
-138,56,0.0519195
-136,56,0.0548772
-134,56,0.0537481
-132,56,0.0487767
-130,56,0.0407748
-128,56,0.0309729
-126,56,0.0208113
-124,56,0.0117062
-122,56,0.00483174
-120,56,0.00095613
-118,56,0.00035408
-116,56,0.00280674
-114,56,0.00768077
-112,56,0.0140664
-110,56,0.0209456
-108,56,0.0273602
-106,56,0.0325531
-104,56,0.0360639
-102,56,0.0377715
-100,56,0.0378842
-98,56,0.0368868
-96,56,0.0354592
-94,56,0.0343808
-92,56,0.0344365
-90,56,0.0363343
-88,56,0.0406416
-86,56,0.0477438
-84,56,0.0578245
-82,56,0.0708645
-80,56,0.0866549
-78,56,0.104822
-76,56,0.124856
-74,56,0.14615
-72,56,0.168035
-70,56,0.189824
-68,56,0.210846
-66,56,0.230498
-64,56,0.248276
-62,56,0.263816
-60,56,0.276918
-58,56,0.287559
-56,56,0.295892
-54,56,0.302231
-52,56,0.307009
-50,56,0.310742
-48,56,0.313979
-46,56,0.317258
-44,56,0.321074
-42,56,0.325862
-40,56,0.331989
-38,56,0.339762
-36,56,0.349445
-34,56,0.361262
-32,56,0.375406
-30,56,0.392029
-28,56,0.411225
-26,56,0.433
-24,56,0.457242
-22,56,0.483698
-20,56,0.51195
-18,56,0.541414
-16,56,0.571346
-14,56,0.600868
-12,56,0.629001
-10,56,0.654708
-8,56,0.676941
-6,56,0.694685
-4,56,0.707006
-2,56,0.713086
0,56,0.712262
2,56,0.70405
4,56,0.688175
6,56,0.664593
8,56,0.633508
10,56,0.595393
12,56,0.550999
14,56,0.501356
16,56,0.447754
18,56,0.391716
20,56,0.334928
22,56,0.279159
24,56,0.22614
26,56,0.177446
28,56,0.134362
30,56,0.0977744
32,56,0.0680969
34,56,0.0452479
36,56,0.0286879
38,56,0.0175153
40,56,0.010607
42,56,0.00678284
44,56,0.00496424
46,56,0.00430206
48,56,0.00425109
50,56,0.00458172
52,56,0.0053306
54,56,0.00670469
56,56,0.00896102
58,56,0.0122881
60,56,0.0167127
62,56,0.0220489
64,56,0.0278969
66,56,0.0336885
68,56,0.0387695
70,56,0.0424994
72,56,0.0443533
74,56,0.0440053
76,56,0.0413838
78,56,0.0366894
80,56,0.0303774
82,56,0.0231085
84,56,0.0156772
86,56,0.00892933
88,56,0.00367986
90,56,0.000639855
92,56,0.000359955
94,56,0.00319353
96,56,0.00928004
98,56,0.0185465
100,56,0.0307233
102,56,0.0453706
104,56,0.061911
106,56,0.0796665
108,56,0.0978983
110,56,0.115848
112,56,0.132782
114,56,0.148032
116,56,0.161043
118,56,0.171405
120,56,0.178883
122,56,0.183434
124,56,0.1852
126,56,0.184491
128,56,0.181753
130,56,0.177517
132,56,0.172358
134,56,0.166842
136,56,0.161494
138,56,0.156772
140,56,0.153051
142,56,0.150628
144,56,0.149724
146,56,0.150493
148,56,0.153034
150,56,0.157397
152,56,0.16358
154,56,0.171532
156,56,0.181139
158,56,0.192221
160,56,0.204519
162,56,0.217694
164,56,0.231321
166,56,0.244896
168,56,0.257843
170,56,0.269538
172,56,0.279325
174,56,0.286551
176,56,0.290597
178,56,0.290918
180,56,0.287078
-180,58,0.287708
-178,58,0.279733
-176,58,0.267538
-174,58,0.251223
-172,58,0.231082
-170,58,0.207617
-168,58,0.181532
-166,58,0.153732
-164,58,0.125289
-162,58,0.0974028
-160,58,0.0713302
-158,58,0.0482958
-156,58,0.029383
-154,58,0.0154172
-152,58,0.00685501
-150,58,0.00369878
-148,58,0.0054563
-146,58,0.0111605
-144,58,0.0194581
-142,58,0.0287621
-140,58,0.0374521
-138,58,0.0440915
-136,58,0.0476281
-134,58,0.0475386
-132,58,0.0438916
-130,58,0.0373148
-128,58,0.0288701
-126,58,0.019862
-124,58,0.0116125
-122,58,0.00524657
-120,58,0.00152441
-118,58,0.000748337
-116,58,0.0027547
-114,58,0.00698498
-112,58,0.0126159
-110,58,0.01872
-108,58,0.0244262
-106,58,0.0290537
-104,58,0.0322017
-102,58,0.0337867
-100,58,0.0340302
-98,58,0.0334056
-96,58,0.0325586
-94,58,0.0322169
-92,58,0.0331018
-90,58,0.0358522
-88,58,0.0409681
-86,58,0.0487747
-84,58,0.0594077
-82,58,0.0728154
-80,58,0.0887748
-78,58,0.106916
-76,58,0.126754
-74,58,0.147719
-72,58,0.169196
-70,58,0.190554
-68,58,0.211186
-66,58,0.230543
-64,58,0.248166
-62,58,0.263723
-60,58,0.277025
-58,58,0.288046
-56,58,0.296921
-54,58,0.303929
-52,58,0.309469
-50,58,0.314019
-48,58,0.31809
-46,58,0.32219
-44,58,0.326785
-42,58,0.332286
-40,58,0.33904
-38,58,0.347331
-36,58,0.357398
-34,58,0.369434
-32,58,0.383598
-30,58,0.4
-28,58,0.418687
-26,58,0.439616
-24,58,0.462631
-22,58,0.487435
-20,58,0.513582
-18,58,0.540474
-16,58,0.567372
-14,58,0.593429
-12,58,0.617718
-10,58,0.639287
-8,58,0.657194
-6,58,0.670558
-4,58,0.678595
-2,58,0.680655
0,58,0.676243
2,58,0.665042
4,58,0.646925
6,58,0.621965
8,58,0.590444
10,58,0.552861
