Phi[deg],Theta[deg],re(rEPhi)[mV]
48,98,306.403
50,98,36.3362
52,98,-225.495
54,98,-477.813
56,98,-719.511
58,98,-949.664
60,98,-1167.54
62,98,-1372.6
64,98,-1564.53
66,98,-1743.17
68,98,-1908.61
70,98,-2061.06
72,98,-2200.95
74,98,-2328.84
76,98,-2445.45
78,98,-2551.6
80,98,-2648.22
82,98,-2736.35
84,98,-2817.08
86,98,-2891.54
88,98,-2960.9
90,98,-3026.34
92,98,-3089.03
94,98,-3150.12
96,98,-3210.7
98,98,-3271.79
100,98,-3334.34
102,98,-3399.21
104,98,-3467.11
106,98,-3538.67
108,98,-3614.34
110,98,-3694.47
112,98,-3779.21
114,98,-3868.61
116,98,-3962.54
118,98,-4060.73
120,98,-4162.8
122,98,-4268.23
124,98,-4376.4
126,98,-4486.61
128,98,-4598.07
130,98,-4709.98
132,98,-4821.46
134,98,-4931.67
136,98,-5039.75
138,98,-5144.86
140,98,-5246.22
142,98,-5343.06
144,98,-5434.69
146,98,-5520.46
148,98,-5599.8
150,98,-5672.16
152,98,-5737.07
154,98,-5794.09
156,98,-5842.81
158,98,-5882.87
160,98,-5913.91
162,98,-5935.6
164,98,-5947.61
166,98,-5949.62
168,98,-5941.28
170,98,-5922.27
172,98,-5892.25
174,98,-5850.88
176,98,-5797.8
178,98,-5732.68
180,98,-5655.17
-180,100,-5544.65
-178,100,-5453.23
-176,100,-5348.99
-174,100,-5231.71
-172,100,-5101.24
-170,100,-4957.46
-168,100,-4800.36
-166,100,-4629.99
-164,100,-4446.52
-162,100,-4250.2
-160,100,-4041.41
-158,100,-3820.66
-156,100,-3588.6
-154,100,-3346
-152,100,-3093.78
-150,100,-2832.98
-148,100,-2564.8
-146,100,-2290.54
-144,100,-2011.61
-142,100,-1729.5
-140,100,-1445.8
-138,100,-1162.1
-136,100,-880.038
-134,100,-601.241
-132,100,-327.29
-130,100,-59.7023
-128,100,200.097
-126,100,450.801
-124,100,691.241
-122,100,920.409
-120,100,1137.47
-118,100,1341.77
-116,100,1532.85
-114,100,1710.44
-112,100,1874.46
-110,100,2025.04
-108,100,2162.45
-106,100,2287.17
-104,100,2399.8
-102,100,2501.11
-100,100,2591.97
-98,100,2673.38
-96,100,2746.41
-94,100,2812.2
-92,100,2871.95
-90,100,2926.87
-88,100,2978.2
-86,100,3027.14
-84,100,3074.86
-82,100,3122.47
-80,100,3171.02
-78,100,3221.43
-76,100,3274.53
-74,100,3331.01
-72,100,3391.41
-70,100,3456.15
-68,100,3525.45
-66,100,3599.41
-64,100,3677.96
-62,100,3760.89
-60,100,3847.85
-58,100,3938.38
-56,100,4031.9
-54,100,4127.78
-52,100,4225.31
-50,100,4323.75
-48,100,4422.33
-46,100,4520.3
-44,100,4616.92
-42,100,4711.48
-40,100,4803.33
-38,100,4891.84
-36,100,4976.46
-34,100,5056.67
-32,100,5132.01
-30,100,5202.05
-28,100,5266.39
-26,100,5324.65
-24,100,5376.47
-22,100,5421.46
-20,100,5459.25
-18,100,5489.43
-16,100,5511.58
-14,100,5525.22
-12,100,5529.88
-10,100,5525.03
-8,100,5510.14
-6,100,5484.64
-4,100,5447.95
-2,100,5399.52
0,100,5338.78
2,100,5265.2
4,100,5178.3
6,100,5077.64
8,100,4962.88
10,100,4833.74
12,100,4690.07
14,100,4531.81
16,100,4359.08
18,100,4172.1
20,100,3971.26
22,100,3757.13
24,100,3530.42
26,100,3292.01
28,100,3042.95
30,100,2784.44
32,100,2517.82
34,100,2244.55
36,100,1966.21
38,100,1684.44
40,100,1400.96
42,100,1117.49
44,100,835.756
46,100,557.461
48,100,284.231
50,100,17.6038
52,100,-241
54,100,-490.302
56,100,-729.185
58,100,-956.707
60,100,-1172.11
62,100,-1374.85
64,100,-1564.54
66,100,-1741.04
68,100,-1904.35
70,100,-2054.7
72,100,-2192.45
74,100,-2318.15
76,100,-2432.49
78,100,-2536.27
80,100,-2630.43
82,100,-2715.96
84,100,-2793.97
86,100,-2865.61
88,100,-2932.04
90,100,-2994.46
92,100,-3054.06
94,100,-3112.01
96,100,-3169.43
98,100,-3227.37
100,100,-3286.81
102,100,-3348.63
104,100,-3413.57
106,100,-3482.27
108,100,-3555.23
110,100,-3632.78
112,100,-3715.11
114,100,-3802.26
116,100,-3894.1
118,100,-3990.37
120,100,-4090.67
122,100,-4194.48
124,100,-4301.16
126,100,-4409.98
128,100,-4520.16
130,100,-4630.86
132,100,-4741.21
134,100,-4850.32
136,100,-4957.33
138,100,-5061.39
140,100,-5161.69
142,100,-5257.48
144,100,-5348.05
146,100,-5432.75
148,100,-5510.98
150,100,-5582.21
152,100,-5645.95
154,100,-5701.77
156,100,-5749.25
158,100,-5788.04
160,100,-5817.76
162,100,-5838.1
164,100,-5848.71
166,100,-5849.28
168,100,-5839.47
170,100,-5818.97
172,100,-5787.45
174,100,-5744.58
176,100,-5690.03
178,100,-5623.48
180,100,-5544.65
-180,102,-5439.67
-178,102,-5346.77
-176,102,-5241.18
-174,102,-5122.72
-172,102,-4991.29
-170,102,-4846.83
-168,102,-4689.36
-166,102,-4518.98
-164,102,-4335.88
-162,102,-4140.35
-160,102,-3932.8
-158,102,-3713.75
-156,102,-3483.83
-154,102,-3243.82
-152,102,-2994.62
-150,102,-2737.24
-148,102,-2472.83
-146,102,-2202.64
-144,102,-1928.02
-142,102,-1650.4
-140,102,-1371.3
-138,102,-1092.26
-136,102,-814.848
-134,102,-540.624
-132,102,-271.122
-130,102,-7.81873
-128,102,247.893
-126,102,494.725
-124,102,731.519
-122,102,957.261
-120,102,1171.1
-118,102,1372.36
-116,102,1560.55
-114,102,1735.36
-112,102,1896.67
-110,102,2044.54
-108,102,2179.22
-106,102,2301.13
-104,102,2410.83
-102,102,2509.06
-100,102,2596.66
-98,102,2674.61
-96,102,2743.95
-94,102,2805.85
-92,102,2861.48
-90,102,2912.09
-88,102,2958.92
-86,102,3003.21
-84,102,3046.16
-82,102,3088.92
-80,102,3132.56
-78,102,3178.07
-76,102,3226.31
-74,102,3278.01
-72,102,3333.75
-70,102,3393.96
-68,102,3458.93
-66,102,3528.76
-64,102,3603.41
-62,102,3682.67
-60,102,3766.22
-58,102,3853.59
-56,102,3944.21
-54,102,4037.45
-52,102,4132.58
-50,102,4228.85
-48,102,4325.49
-46,102,4421.74
-44,102,4516.84
-42,102,4610.08
-40,102,4700.78
-38,102,4788.31
-36,102,4872.11
-34,102,4951.65
-32,102,5026.45
-30,102,5096.09
-28,102,5160.16
-26,102,5218.27
-24,102,5270.04
-22,102,5315.1
-20,102,5353.05
-18,102,5383.5
-16,102,5405.99
-14,102,5420.08
-12,102,5425.27
-10,102,5421.04
-8,102,5406.85
-6,102,5382.14
-4,102,5346.36
-2,102,5298.93
0,102,5239.31
2,102,5166.99
4,102,5081.49
6,102,4982.4
8,102,4869.39
10,102,4742.19
12,102,4600.67
14,102,4444.79
16,102,4274.66
18,102,4090.51
20,102,3892.74
22,102,3681.89
24,102,3458.67
26,102,3223.94
28,102,2978.73
30,102,2724.21
32,102,2461.67
34,102,2192.55
36,102,1918.37
38,102,1640.74
40,102,1361.34
42,102,1081.85
44,102,803.964
46,102,529.351
48,102,259.618
50,102,-3.71569
52,102,-259.238
54,102,-505.671
56,102,-741.89
58,102,-966.942
60,102,-1180.05
62,102,-1380.64
64,102,-1568.3
66,102,-1742.85
68,102,-1904.28
70,102,-2052.75
72,102,-2188.63
74,102,-2312.41
76,102,-2424.76
78,102,-2526.46
80,102,-2618.43
82,102,-2701.67
84,102,-2777.27
86,102,-2846.36
88,102,-2910.14
90,102,-2969.81
92,102,-3026.57
94,102,-3081.62
96,102,-3136.08
98,102,-3191.05
100,102,-3247.52
102,102,-3306.39
104,102,-3368.44
106,102,-3434.33
108,102,-3504.56
110,102,-3579.5
112,102,-3659.35
114,102,-3744.14
116,102,-3833.77
118,102,-3927.98
120,102,-4026.35
122,102,-4128.36
124,102,-4233.36
126,102,-4340.64
128,102,-4449.37
130,102,-4558.71
132,102,-4667.77
134,102,-4775.67
136,102,-4881.52
138,102,-4984.46
140,102,-5083.68
142,102,-5178.4
144,102,-5267.9
146,102,-5351.54
148,102,-5428.69
150,102,-5498.83
152,102,-5561.46
154,102,-5616.12
156,102,-5662.41
158,102,-5699.95
160,102,-5728.37
162,102,-5747.35
164,102,-5756.54
166,102,-5755.62
168,102,-5744.27
170,102,-5722.18
172,102,-5689.02
174,102,-5644.48
176,102,-5588.27
178,102,-5520.09
180,102,-5439.67
-180,104,-5338.71
-178,104,-5244.13
-176,104,-5136.96
-174,104,-5017.1
-172,104,-4884.47
-170,104,-4739.07
-168,104,-4580.95
-166,104,-4410.27
-164,104,-4227.26
-162,104,-4032.23
-160,104,-3825.61
-158,104,-3607.95
-156,104,-3379.88
-154,104,-3142.17
-152,104,-2895.69
-150,104,-2641.45
-148,104,-2380.53
-146,104,-2114.15
-144,104,-1843.6
-142,104,-1570.25
-140,104,-1295.55
-138,104,-1020.98
-136,104,-748.036
-134,104,-478.227
-132,104,-213.032
-130,104,46.1183
-128,104,297.864
-126,104,540.941
-124,104,774.2
-122,104,996.63
-120,104,1207.37
-118,104,1405.71
-116,104,1591.14
-114,104,1763.31
-112,104,1922.05
-110,104,2067.39
-108,104,2199.52
-106,104,2318.81
-104,104,2425.8
-102,104,2521.17
-100,104,2605.73
-98,104,2680.45
-96,104,2746.35
-94,104,2804.58
-92,104,2856.33
-90,104,2902.85
-88,104,2945.4
-86,104,2985.23
-84,104,3023.58
-82,104,3061.63
-80,104,3100.49
-78,104,3141.18
-76,104,3184.61
-74,104,3231.53
-72,104,3282.58
-70,104,3338.22
-68,104,3398.76
-66,104,3464.33
-64,104,3534.92
-62,104,3610.34
-60,104,3690.28
-58,104,3774.28
-56,104,3861.79
-54,104,3952.16
-52,104,4044.68
-50,104,4138.59
-48,104,4233.11
-46,104,4327.47
-44,104,4420.9
-42,104,4512.69
-40,104,4602.14
-38,104,4688.62
-36,104,4771.54
-34,104,4850.37
-32,104,4924.62
-30,104,4993.86
-28,104,5057.65
-26,104,5115.61
-24,104,5167.35
-22,104,5212.47
-20,104,5250.58
-18,104,5281.27
-16,104,5304.08
-14,104,5318.55
-12,104,5324.19
-10,104,5320.48
-8,104,5306.87
-6,104,5282.82
-4,104,5247.77
-2,104,5201.16
0,104,5142.46
2,104,5071.18
4,104,4986.85
6,104,4889.08
8,104,4777.56
10,104,4652.04
12,104,4512.39
14,104,4358.61
16,104,4190.8
18,104,4009.21
20,104,3814.24
22,104,3606.41
24,104,3386.44
26,104,3155.16
28,104,2913.58
30,104,2662.83
32,104,2404.18
34,104,2139.04
36,104,1868.87
38,104,1595.25
40,104,1319.81
42,104,1044.2
44,104,770.08
46,104,499.075
48,104,232.77
50,104,-27.332
52,104,-279.832
54,104,-523.458
56,104,-757.082
58,104,-979.738
60,104,-1190.64
62,104,-1389.17
64,104,-1574.92
66,104,-1747.66
68,104,-1907.34
70,104,-2054.12
72,104,-2188.3
74,104,-2310.36
76,104,-2420.94
78,104,-2520.8
80,104,-2610.83
82,104,-2692.03
84,104,-2765.47
86,104,-2832.28
88,104,-2893.67
90,104,-2950.83
92,104,-3004.99
94,104,-3057.34
96,104,-3109.05
98,104,-3161.21
100,104,-3214.85
102,104,-3270.88
104,104,-3330.12
106,104,-3393.23
108,104,-3460.75
110,104,-3533.05
112,104,-3610.35
114,104,-3692.7
116,104,-3779.99
118,104,-3871.98
120,104,-3968.26
122,104,-4068.3
124,104,-4171.45
126,104,-4276.99
128,104,-4384.1
130,104,-4491.92
132,104,-4599.55
134,104,-4706.11
136,104,-4810.69
138,104,-4912.42
140,104,-5010.48
142,104,-5104.09
144,104,-5192.51
146,104,-5275.07
148,104,-5351.16
150,104,-5420.23
152,104,-5481.76
154,104,-5535.3
156,104,-5580.42
158,104,-5616.74
160,104,-5643.87
162,104,-5661.48
164,104,-5669.23
166,104,-5666.8
168,104,-5653.85
170,104,-5630.08
172,104,-5595.19
174,104,-5548.88
176,104,-5490.87
178,104,-5420.89
180,104,-5338.71
-180,106,-5240.17
-178,106,-5143.77
-176,106,-5034.91
-174,106,-4913.5
-172,106,-4779.51
-170,106,-4633
-168,106,-4474.06
-166,106,-4302.89
-164,106,-4119.76
-162,106,-3925.03
-160,106,-3719.14
-158,106,-3502.65
-156,106,-3276.21
-154,106,-3040.58
-152,106,-2796.62
-150,106,-2545.3
-148,106,-2287.68
-146,106,-2024.92
-144,106,-1758.26
-142,106,-1489.02
-140,106,-1218.57
-138,106,-948.337
-136,106,-679.754
-134,106,-414.266
-132,106,-153.3
-130,106,101.76
-128,106,349.589
-126,106,588.95
-124,106,818.709
-122,106,1037.86
-120,106,1245.52
-118,106,1440.98
-116,106,1623.7
-114,106,1793.28
-112,106,1949.52
-110,106,2092.41
-108,106,2222.09
-106,106,2338.89
-104,106,2443.3
-102,106,2535.97
-100,106,2617.68
-98,106,2689.35
-96,106,2752.01
-94,106,2806.79
-92,106,2854.87
-90,106,2897.51
-88,106,2935.97
-86,106,2971.54
-84,106,3005.46
-82,106,3038.96
-80,106,3073.17
-78,106,3109.15
-76,106,3147.83
-74,106,3190.01
-72,106,3236.37
-70,106,3287.39
-68,106,3343.43
-66,106,3404.64
-64,106,3471.03
-62,106,3542.45
-60,106,3618.59
-58,106,3699.03
-56,106,3783.21
-54,106,3870.5
-52,106,3960.18
-50,106,4051.52
-48,106,4143.72
-46,106,4236
-44,106,4327.61
-42,106,4417.8
-40,106,4505.88
-38,106,4591.2
-36,106,4673.17
-34,106,4751.24
-32,106,4824.9
-30,106,4893.7
-28,106,4957.2
-26,106,5014.99
-24,106,5066.67
-22,106,5111.84
-20,106,5150.08
-18,106,5180.97
-16,106,5204.05
-14,106,5218.85
-12,106,5224.86
-10,106,5221.58
-8,106,5208.45
-6,106,5184.93
-4,106,5150.48
-2,106,5104.54
0,106,5046.6
2,106,4976.18
4,106,4892.84
6,106,4796.2
8,106,4685.96
10,106,4561.92
12,106,4423.95
14,106,4272.06
16,106,4106.38
18,106,3927.15
20,106,3734.79
22,106,3529.81
24,106,3312.91
26,106,3084.93
28,106,2846.84
30,106,2599.75
32,106,2344.89
34,106,2083.63
36,106,1817.41
38,106,1547.76
40,106,1276.25
42,106,1004.51
44,106,734.146
46,106,466.76
48,106,203.905
50,106,-52.9398
52,106,-302.39
54,106,-543.181
56,106,-774.187
58,106,-994.434
60,106,-1203.12
62,106,-1399.61
64,106,-1583.48
66,106,-1754.45
68,106,-1912.47
70,106,-2057.63
72,106,-2190.23
74,106,-2310.71
76,106,-2419.68
78,106,-2517.87
80,106,-2606.16
82,106,-2685.53
84,106,-2757.02
86,106,-2821.78
88,106,-2881
90,106,-2935.88
92,106,-2987.65
94,106,-3037.52
96,106,-3086.66
98,106,-3136.18
100,106,-3187.13
102,106,-3240.44
104,106,-3296.94
106,106,-3357.32
108,106,-3422.13
110,106,-3491.76
112,106,-3566.45
114,106,-3646.26
116,106,-3731.11
118,106,-3820.74
120,106,-3914.76
122,106,-4012.65
124,106,-4113.77
126,106,-4217.39
128,106,-4322.68
130,106,-4428.8
132,106,-4534.85
134,106,-4639.91
136,106,-4743.09
138,106,-4843.5
140,106,-4940.32
142,106,-5032.74
144,106,-5120.03
146,106,-5201.5
148,106,-5276.51
150,106,-5344.5
152,106,-5404.95
154,106,-5457.38
156,106,-5501.35
158,106,-5536.45
160,106,-5562.3
162,106,-5578.55
164,106,-5584.85
166,106,-5580.87
168,106,-5566.3
170,106,-5540.82
172,106,-5504.13
174,106,-5455.98
176,106,-5396.08
178,106,-5324.21
180,106,-5240.17
-180,108,-5142.39
-178,108,-5044.14
-176,108,-4933.53
-174,108,-4810.5
-172,108,-4675.1
-170,108,-4527.39
-168,108,-4367.56
-166,108,-4195.81
-164,108,-4012.46
-162,108,-3817.91
-160,108,-3612.63
-158,108,-3397.19
-156,108,-3172.26
-154,108,-2938.57
-152,108,-2697
-150,108,-2448.47
-148,108,-2194.01
-146,108,-1934.75
-144,108,-1671.88
-142,108,-1406.64
-140,108,-1140.37
-138,108,-874.41
-136,108,-610.141
-134,108,-348.947
-132,108,-92.201
-130,108,158.759
-128,108,402.648
-126,108,638.256
-124,108,864.468
-122,108,1080.28
-120,108,1284.82
-118,108,1477.35
-116,108,1657.31
-114,108,1824.27
-112,108,1978
-110,108,2118.44
-108,108,2245.7
-106,108,2360.05
-104,108,2461.95
-102,108,2552.01
-100,108,2630.98
-98,108,2699.76
-96,108,2759.34
-94,108,2810.84
-92,108,2855.44
-90,108,2894.38
-88,108,2928.96
-86,108,2960.45
-84,108,2990.14
-82,108,3019.25
-80,108,3048.95
-78,108,3080.32
-76,108,3114.34
-74,108,3151.84
-72,108,3193.52
-70,108,3239.91
-68,108,3291.39
-66,108,3348.14
-64,108,3410.22
-62,108,3477.48
-60,108,3549.65
-58,108,3626.32
-56,108,3706.97
-54,108,3790.95
-52,108,3877.59
-50,108,3966.13
-48,108,4055.8
-46,108,4145.82
-44,108,4235.42
-42,108,4323.86
-40,108,4410.43
-38,108,4494.47
-36,108,4575.39
-34,108,4652.6
-32,108,4725.6
-30,108,4793.91
-28,108,4857.07
-26,108,4914.65
-24,108,4966.25
-22,108,5011.42
-20,108,5049.75
-18,108,5080.8
-16,108,5104.09
-14,108,5119.15
-12,108,5125.48
-10,108,5122.54
-8,108,5109.79
-6,108,5086.71
-4,108,5052.74
-2,108,5007.35
0,108,4950.05
2,108,4880.36
4,108,4797.87
6,108,4702.22
8,108,4593.15
10,108,4470.44
12,108,4334.02
14,108,4183.9
16,108,4020.22
18,108,3843.25
20,108,3653.38
22,108,3451.16
24,108,3237.26
26,108,3012.51
28,108,2777.86
30,108,2534.39
32,108,2283.31
34,108,2025.95
36,108,1763.69
38,108,1498.04
40,108,1230.53
42,108,962.725
44,108,696.209
46,108,432.543
48,108,173.248
50,108,-80.2232
52,108,-326.505
54,108,-564.344
56,108,-792.618
58,108,-1010.35
60,108,-1216.73
62,108,-1411.11
64,108,-1593.03
66,108,-1762.21
68,108,-1918.55
70,108,-2062.12
72,108,-2193.18
74,108,-2312.15
76,108,-2419.6
78,108,-2516.25
80,108,-2602.94
82,108,-2680.63
84,108,-2750.36
86,108,-2813.26
88,108,-2870.5
90,108,-2923.3
92,108,-2972.88
94,108,-3020.45
96,108,-3067.19
98,108,-3114.23
100,108,-3162.63
102,108,-3213.32
104,108,-3267.16
106,108,-3324.86
108,108,-3386.97
110,108,-3453.92
112,108,-3525.94
114,108,-3603.13
116,108,-3685.41
118,108,-3772.54
120,108,-3864.14
122,108,-3959.71
124,108,-4058.6
126,108,-4160.1
128,108,-4263.39
130,108,-4367.62
132,108,-4471.9
134,108,-4575.3
136,108,-4676.93
138,108,-4775.9
140,108,-4871.36
142,108,-4962.51
144,108,-5048.59
146,108,-5128.91
148,108,-5202.81
150,108,-5269.7
152,108,-5329.05
154,108,-5380.36
156,108,-5423.17
158,108,-5457.07
160,108,-5481.64
162,108,-5496.54
164,108,-5501.39
166,108,-5495.87
168,108,-5479.66
170,108,-5452.45
172,108,-5413.97
174,108,-5363.94
176,108,-5302.13
178,108,-5228.34
180,108,-5142.39
-180,110,-5043.71
-178,110,-4943.65
-176,110,-4831.3
-174,110,-4706.69
-172,110,-4569.88
-170,110,-4421.01
-168,110,-4260.28
-166,110,-4087.96
-164,110,-3904.39
-162,110,-3710.01
-160,110,-3505.31
-158,110,-3290.89
-156,110,-3067.41
-154,110,-2835.63
-152,110,-2596.38
-150,110,-2350.59
-148,110,-2099.25
-146,110,-1843.44
-144,110,-1584.31
-142,110,-1323.06
-140,110,-1060.95
-138,110,-799.262
-136,110,-539.328
-134,110,-282.47
-132,110,-30.0056
-130,110,216.774
-128,110,456.624
-126,110,688.366
-124,110,910.905
-122,110,1123.25
-120,110,1324.53
-118,110,1513.99
-116,110,1691.06
-114,110,1855.29
-112,110,2006.41
-110,110,2144.33
-108,110,2269.1
-106,110,2380.99
-104,110,2480.39
-102,110,2567.88
-100,110,2644.17
-98,110,2710.14
-96,110,2766.76
-94,110,2815.12
-92,110,2856.39
-90,110,2891.83
-88,110,2922.7
-86,110,2950.3
-84,110,2975.92
-82,110,3000.8
-80,110,3026.14
-78,110,3053.04
-76,110,3082.5
-74,110,3115.39
-72,110,3152.42
-70,110,3194.18
-68,110,3241.05
-66,110,3293.28
-64,110,3350.92
-62,110,3413.88
-60,110,3481.92
-58,110,3554.64
-56,110,3631.53
-54,110,3712.01
-52,110,3795.37
-50,110,3880.9
-48,110,3967.82
-46,110,4055.37
-44,110,4142.76
-42,110,4229.27
-40,110,4314.17
-38,110,4396.8
-36,110,4476.53
-34,110,4552.79
-32,110,4625.04
-30,110,4692.77
-28,110,4755.53
-26,110,4812.85
-24,110,4864.29
-22,110,4909.42
-20,110,4947.79
-18,110,4978.94
-16,110,5002.39
-14,110,5017.65
-12,110,5024.22
-10,110,5021.55
-8,110,5009.12
-6,110,4986.38
-4,110,4952.81
-2,110,4907.89
0,110,4851.14
2,110,4782.1
4,110,4700.38
6,110,4605.65
8,110,4497.65
10,110,4376.22
12,110,4241.28
14,110,4092.87
16,110,3931.15
18,110,3756.4
20,110,3569.02
22,110,3369.54
24,110,3158.65
26,110,2937.15
28,110,2705.98
30,110,2466.19
32,110,2218.96
34,110,1965.58
36,110,1707.41
38,110,1445.89
40,110,1182.51
42,110,918.812
44,110,656.322
46,110,396.567
48,110,141.03
50,110,-108.861
52,110,-351.765
54,110,-586.445
56,110,-811.786
58,110,-1026.81
60,110,-1230.71
62,110,-1422.82
64,110,-1602.66
66,110,-1769.93
68,110,-1924.49
70,110,-2066.41
72,110,-2195.91
74,110,-2313.37
76,110,-2419.34
78,110,-2514.5
80,110,-2599.68
82,110,-2675.81
84,110,-2743.91
86,110,-2805.09
88,110,-2860.53
90,110,-2911.42
92,110,-2958.98
94,110,-3004.42
96,110,-3048.93
98,110,-3093.63
100,110,-3139.59
102,110,-3187.78
104,110,-3239.03
106,110,-3294.09
108,110,-3353.52
110,110,-3417.76
112,110,-3487.06
114,110,-3561.54
116,110,-3641.14
118,110,-3725.63
120,110,-3814.65
122,110,-3907.71
124,110,-4004.19
126,110,-4103.37
128,110,-4204.46
130,110,-4306.6
132,110,-4408.91
134,110,-4510.47
136,110,-4610.38
138,110,-4707.75
140,110,-4801.73
142,110,-4891.49
144,110,-4976.27
146,110,-5055.36
148,110,-5128.08
150,110,-5193.83
152,110,-5252.05
154,110,-5302.23
156,110,-5343.87
158,110,-5376.56
160,110,-5399.86
162,110,-5413.41
164,110,-5416.83
166,110,-5409.79
168,110,-5391.96
170,110,-5363.05
172,110,-5322.79
174,110,-5270.92
176,110,-5207.23
178,110,-5131.54
180,110,-5043.71
-180,112,-4942.47
-178,112,-4840.69
-176,112,-4726.72
-174,112,-4600.63
-172,112,-4462.53
-170,112,-4312.59
-168,112,-4151.06
-166,112,-3978.26
-164,112,-3794.55
-162,112,-3600.41
-160,112,-3396.37
-158,112,-3183.02
-156,112,-2961.04
-154,112,-2731.2
-152,112,-2494.31
-150,112,-2251.28
-148,112,-2003.08
-146,112,-1750.76
-144,112,-1495.4
-142,112,-1238.18
-140,112,-980.279
-138,112,-722.946
-136,112,-467.438
-134,112,-215.027
-132,112,33.0226
-130,112,275.469
-128,112,511.108
-126,112,738.795
-124,112,957.46
-122,112,1166.13
-120,112,1363.92
-118,112,1550.11
-116,112,1724.08
-114,112,1885.38
-112,112,2033.72
-110,112,2168.95
-108,112,2291.13
-106,112,2400.44
-104,112,2497.28
-102,112,2582.17
-100,112,2655.8
-98,112,2719.01
-96,112,2772.74
-94,112,2818.07
-92,112,2856.15
-90,112,2888.22
-88,112,2915.54
-86,112,2939.42
-84,112,2961.14
-82,112,2981.97
-80,112,3003.1
-78,112,3025.65
-76,112,3050.66
-74,112,3079
-72,112,3111.43
-70,112,3148.56
-68,112,3190.8
-66,112,3238.44
-64,112,3291.55
-62,112,3350.09
-60,112,3413.83
-58,112,3482.41
-56,112,3555.36
-54,112,3632.1
-52,112,3711.97
-50,112,3794.26
-48,112,3878.21
-46,112,3963.07
-44,112,4048.06
-42,112,4132.44
-40,112,4215.49
-38,112,4296.55
-36,112,4374.96
-34,112,4450.13
-32,112,4521.51
-30,112,4588.58
-28,112,4650.84
-26,112,4707.82
-24,112,4759.05
-22,112,4804.07
-20,112,4842.41
-18,112,4873.6
-16,112,4897.15
-14,112,4912.55
-12,112,4919.28
-10,112,4916.83
-8,112,4904.65
-6,112,4882.21
-4,112,4848.99
-2,112,4804.49
0,112,4748.23
2,112,4679.8
4,112,4598.82
6,112,4504.98
8,112,4398.05
10,112,4277.89
12,112,4144.44
14,112,3997.77
16,112,3838.04
18,112,3665.55
20,112,3480.71
22,112,3284.06
24,112,3076.26
26,112,2858.12
28,112,2630.55
30,112,2394.59
32,112,2151.37
34,112,1902.15
36,112,1648.26
38,112,1391.09
40,112,1132.09
42,112,872.742
44,112,614.544
46,112,358.976
48,112,107.486
50,112,-138.533
52,112,-377.765
54,112,-608.992
56,112,-831.112
58,112,-1043.16
60,112,-1244.31
62,112,-1433.9
64,112,-1611.44
66,112,-1776.61
68,112,-1929.24
70,112,-2069.38
72,112,-2197.21
74,112,-2313.1
76,112,-2417.55
78,112,-2511.23
80,112,-2594.94
82,112,-2669.57
84,112,-2736.13
86,112,-2795.72
88,112,-2849.47
90,112,-2898.59
92,112,-2944.27
94,112,-2987.73
96,112,-3030.14
98,112,-3072.64
100,112,-3116.28
102,112,-3162.04
104,112,-3210.78
106,112,-3263.24
108,112,-3319.99
110,112,-3381.5
112,112,-3448.03
114,112,-3519.72
116,112,-3596.52
118,112,-3678.23
120,112,-3764.51
122,112,-3854.88
124,112,-3948.75
126,112,-4045.41
128,112,-4144.08
130,112,-4243.93
132,112,-4344.06
134,112,-4443.59
136,112,-4541.6
138,112,-4637.2
140,112,-4729.53
142,112,-4817.77
144,112,-4901.14
146,112,-4978.89
148,112,-5050.36
150,112,-5114.9
152,112,-5171.95
154,112,-5220.95
156,112,-5261.42
158,112,-5292.88
160,112,-5314.93
162,112,-5327.14
164,112,-5329.16
166,112,-5320.63
168,112,-5301.24
170,112,-5270.69
172,112,-5228.71
174,112,-5175.07
176,112,-5109.58
178,112,-5032.08
180,112,-4942.47
-180,114,-4837.03
-178,114,-4733.69
-176,114,-4618.28
-174,114,-4490.9
-172,114,-4351.69
-170,114,-4200.87
-168,114,-4038.72
-166,114,-3865.61
-164,114,-3681.95
-162,114,-3488.21
-160,114,-3284.97
-158,114,-3072.83
-156,114,-2852.49
-154,114,-2624.7
-152,114,-2390.29
-150,114,-2150.14
-148,114,-1905.19
-146,114,-1656.45
-144,114,-1404.98
-142,114,-1151.9
-140,114,-898.344
-138,114,-645.505
-136,114,-394.587
-134,114,-146.805
-132,114,96.628
-130,114,334.517
-128,114,565.703
-126,114,789.074
-124,114,1003.59
-122,114,1208.29
-120,114,1402.32
-118,114,1584.94
-116,114,1755.53
-114,114,1913.64
-112,114,2058.93
-110,114,2191.27
-108,114,2310.64
-106,114,2417.23
-104,114,2511.38
-102,114,2593.59
-100,114,2664.51
-98,114,2724.95
-96,114,2775.82
-94,114,2818.19
-92,114,2853.17
-90,114,2881.99
-88,114,2905.91
-86,114,2926.22
-84,114,2944.2
-82,114,2961.11
-80,114,2978.17
-78,114,2996.51
-76,114,3017.17
-74,114,3041.05
-72,114,3068.93
-70,114,3101.44
-68,114,3139.04
-66,114,3182.03
-64,114,3230.53
-62,114,3284.52
-60,114,3343.81
-58,114,3408.08
-56,114,3476.89
-54,114,3549.69
-52,114,3625.84
-50,114,3704.67
-48,114,3785.42
-46,114,3867.36
-44,114,3949.73
-42,114,4031.79
-40,114,4112.8
-38,114,4192.1
-36,114,4269.03
-34,114,4342.98
