Phi[deg],Theta[deg],im(rEPhi)[mV]
-46,138,-828.803
-44,138,-748.977
-42,138,-652.488
-40,138,-541.806
-38,138,-419.314
-36,138,-287.289
-34,138,-147.888
-32,138,-3.15887
-30,138,144.949
-28,138,294.57
-26,138,443.905
-24,138,591.218
-22,138,734.828
-20,138,873.127
-18,138,1004.6
-16,138,1127.84
-14,138,1241.61
-12,138,1344.88
-10,138,1436.84
-8,138,1516.96
-6,138,1584.99
-4,138,1641.01
-2,138,1685.38
0,138,1718.71
2,138,1741.86
4,138,1755.83
6,138,1761.71
8,138,1760.59
10,138,1753.45
12,138,1741.11
14,138,1724.1
16,138,1702.65
18,138,1676.62
20,138,1645.46
22,138,1608.29
24,138,1563.87
26,138,1510.72
28,138,1447.16
30,138,1371.48
32,138,1281.99
34,138,1177.18
36,138,1055.84
38,138,917.109
40,138,760.588
42,138,586.385
44,138,395.134
46,138,187.996
48,138,-33.3694
50,138,-266.843
52,138,-509.909
54,138,-759.715
56,138,-1013.15
58,138,-1266.89
60,138,-1517.49
62,138,-1761.42
64,138,-1995.13
66,138,-2215.09
68,138,-2417.88
70,138,-2600.17
72,138,-2758.89
74,138,-2891.2
76,138,-2994.62
78,138,-3067.12
80,138,-3107.15
82,138,-3113.78
84,138,-3086.7
86,138,-3026.31
88,138,-2933.74
90,138,-2810.8
92,138,-2660.01
94,138,-2484.47
96,138,-2287.82
98,138,-2074.09
100,138,-1847.57
102,138,-1612.68
104,138,-1373.84
106,138,-1135.3
108,138,-901.037
110,138,-674.696
112,138,-459.484
114,138,-258.155
116,138,-73.0023
118,138,94.1234
120,138,241.77
122,138,368.83
124,138,474.478
126,138,558.112
128,138,619.299
130,138,657.746
132,138,673.275
134,138,665.835
136,138,635.52
138,138,582.615
140,138,507.642
142,138,411.426
144,138,295.142
146,138,160.364
148,138,9.09508
150,138,-156.229
152,138,-332.757
154,138,-517.265
156,138,-706.23
158,138,-895.921
160,138,-1082.51
162,138,-1262.21
164,138,-1431.37
166,138,-1586.64
168,138,-1725.06
170,138,-1844.18
172,138,-1942.13
174,138,-2017.67
176,138,-2070.24
178,138,-2099.92
180,138,-2107.43
-180,140,-2138.29
-178,140,-2125.07
-176,140,-2094.32
-174,140,-2047.6
-172,140,-1986.72
-170,140,-1913.6
-168,140,-1830.23
-166,140,-1738.47
-164,140,-1640.06
-162,140,-1536.47
-160,140,-1428.85
-158,140,-1318.04
-156,140,-1204.47
-154,140,-1088.22
-152,140,-969.015
-150,140,-846.298
-148,140,-719.251
-146,140,-586.894
-144,140,-448.155
-142,140,-301.959
-140,140,-147.31
-138,140,16.6175
-136,140,190.411
-134,140,374.344
-132,140,568.32
-130,140,771.825
-128,140,983.897
-126,140,1203.1
-124,140,1427.54
-122,140,1654.85
-120,140,1882.23
-118,140,2106.52
-116,140,2324.22
-114,140,2531.6
-112,140,2724.8
-110,140,2899.9
-108,140,3053.11
-106,140,3180.83
-104,140,3279.82
-102,140,3347.32
-100,140,3381.16
-98,140,3379.87
-96,140,3342.76
-94,140,3269.99
-92,140,3162.58
-90,140,3022.42
-88,140,2852.22
-86,140,2655.45
-84,140,2436.24
-82,140,2199.26
-80,140,1949.55
-78,140,1692.37
-76,140,1433.04
-74,140,1176.76
-72,140,928.46
-70,140,692.655
-68,140,473.322
-66,140,273.81
-64,140,96.7807
-62,140,-55.8266
-60,140,-182.79
-58,140,-283.577
-56,140,-358.287
-54,140,-407.58
-52,140,-432.582
-50,140,-434.792
-48,140,-415.982
-46,140,-378.105
-44,140,-323.207
-42,140,-253.36
-40,140,-170.608
-38,140,-76.9226
-36,140,25.8119
-34,140,135.812
-32,140,251.39
-30,140,370.943
-28,140,492.942
-26,140,615.913
-24,140,738.434
-22,140,859.125
-20,140,976.658
-18,140,1089.76
-16,140,1197.26
-14,140,1298.07
-12,140,1391.26
-10,140,1476.07
-8,140,1551.91
-6,140,1618.42
-4,140,1675.45
-2,140,1723.08
0,140,1761.56
2,140,1791.31
4,140,1812.84
6,140,1826.74
8,140,1833.56
10,140,1833.8
12,140,1827.76
14,140,1815.59
16,140,1797.14
18,140,1772
20,140,1739.48
22,140,1698.6
24,140,1648.15
26,140,1586.75
28,140,1512.93
30,140,1425.2
32,140,1322.18
34,140,1202.69
36,140,1065.82
38,140,911.063
40,140,738.324
42,140,547.999
44,140,340.983
46,140,118.665
48,140,-117.093
50,140,-364.004
52,140,-619.41
54,140,-880.349
56,140,-1143.63
58,140,-1405.88
60,140,-1663.68
62,140,-1913.54
64,140,-2152.04
66,140,-2375.83
68,140,-2581.73
70,140,-2766.77
72,140,-2928.23
74,140,-3063.71
76,140,-3171.21
78,140,-3249.16
80,140,-3296.47
82,140,-3312.59
84,140,-3297.56
86,140,-3252.01
88,140,-3177.15
90,140,-3074.79
92,140,-2947.28
94,140,-2797.43
96,140,-2628.46
98,140,-2443.88
100,140,-2247.4
102,140,-2042.77
104,140,-1833.75
106,140,-1623.93
108,140,-1416.68
110,140,-1215.09
112,140,-1021.88
114,140,-839.426
116,140,-669.738
118,140,-514.473
120,140,-374.976
122,140,-252.324
124,140,-147.37
126,140,-60.7922
128,140,6.87351
130,140,55.2068
132,140,83.8947
134,140,92.7395
136,140,81.6815
138,140,50.8357
140,140,0.536371
142,140,-68.6147
144,140,-155.702
146,140,-259.459
148,140,-378.243
150,140,-510.032
152,140,-652.435
154,140,-802.732
156,140,-957.931
158,140,-1114.84
160,140,-1270.17
162,140,-1420.62
164,140,-1563.01
166,140,-1694.36
168,140,-1812
170,140,-1913.67
172,140,-1997.58
174,140,-2062.46
176,140,-2107.56
178,140,-2132.73
180,140,-2138.29
-180,142,-2136.63
-178,142,-2122.69
-176,142,-2093
-174,142,-2048.61
-172,142,-1990.81
-170,142,-1920.97
-168,142,-1840.54
-166,142,-1750.93
-164,142,-1653.43
-162,142,-1549.19
-160,142,-1439.09
-158,142,-1323.81
-156,142,-1203.71
-154,142,-1078.91
-152,142,-949.268
-150,142,-814.42
-148,142,-673.831
-146,142,-526.849
-144,142,-372.773
-142,142,-210.919
-140,142,-40.6958
-138,142,138.332
-136,142,326.376
-134,142,523.365
-132,142,728.905
-130,142,942.23
-128,142,1162.19
-126,142,1387.23
-124,142,1615.39
-122,142,1844.34
-120,142,2071.4
-118,142,2293.58
-116,142,2507.66
-114,142,2710.26
-112,142,2897.92
-110,142,3067.22
-108,142,3214.86
-106,142,3337.79
-104,142,3433.31
-102,142,3499.16
-100,142,3533.66
-98,142,3535.73
-96,142,3504.98
-94,142,3441.77
-92,142,3347.19
-90,142,3223.06
-88,142,3071.89
-86,142,2896.83
-84,142,2701.56
-82,142,2490.18
-80,142,2267.1
-78,142,2036.9
-76,142,1804.17
-74,142,1573.41
-72,142,1348.86
-70,142,1134.4
-68,142,933.459
-66,142,748.947
-64,142,583.178
-62,142,437.869
-60,142,314.131
-58,142,212.501
-56,142,132.982
-54,142,75.1097
-52,142,38.0216
-50,142,20.5407
-48,142,21.2551
-46,142,38.5965
-44,142,70.9105
-42,142,116.516
-40,142,173.754
-38,142,241.018
-36,142,316.778
-34,142,399.586
-32,142,488.076
-30,142,580.957
-28,142,676.999
-26,142,775.022
-24,142,873.885
-22,142,972.481
-20,142,1069.74
-18,142,1164.61
-16,142,1256.13
-14,142,1343.37
-12,142,1425.51
-10,142,1501.83
-8,142,1571.73
-6,142,1634.77
-4,142,1690.62
-2,142,1739.12
0,142,1780.22
2,142,1813.97
4,142,1840.5
6,142,1859.93
8,142,1872.39
10,142,1877.92
12,142,1876.45
14,142,1867.74
16,142,1851.36
18,142,1826.69
20,142,1792.88
22,142,1748.93
24,142,1693.66
26,142,1625.81
28,142,1544.08
30,142,1447.23
32,142,1334.14
34,142,1203.91
36,142,1055.95
38,142,890.002
40,142,706.233
42,142,505.26
44,142,288.156
46,142,56.4537
48,142,-187.884
50,142,-442.503
52,142,-704.713
54,142,-971.553
56,142,-1239.86
58,142,-1506.33
60,142,-1767.62
62,142,-2020.38
64,142,-2261.34
66,142,-2487.38
68,142,-2695.55
70,142,-2883.16
72,142,-3047.82
74,142,-3187.48
76,142,-3300.49
78,142,-3385.6
80,142,-3442.06
82,142,-3469.59
84,142,-3468.43
86,142,-3439.3
88,142,-3383.47
90,142,-3302.62
92,142,-3198.92
94,142,-3074.87
96,142,-2933.29
98,142,-2777.2
100,142,-2609.76
102,142,-2434.18
104,142,-2253.61
106,142,-2071.08
108,142,-1889.44
110,142,-1711.28
112,142,-1538.95
114,142,-1374.48
116,142,-1219.63
118,142,-1075.91
120,142,-944.541
122,142,-826.58
124,142,-722.886
126,142,-634.185
128,142,-561.083
130,142,-504.089
132,142,-463.615
134,142,-439.965
136,142,-433.318
138,142,-443.695
140,142,-470.92
142,142,-514.584
144,142,-574.004
146,142,-648.194
148,142,-735.847
150,142,-835.326
152,142,-944.678
154,142,-1061.66
156,142,-1183.79
158,142,-1308.4
160,142,-1432.71
162,142,-1553.93
164,142,-1669.33
166,142,-1776.31
168,142,-1872.52
170,142,-1955.92
172,142,-2024.82
174,142,-2077.96
176,142,-2114.5
178,142,-2134.04
180,142,-2136.63
-180,144,-2111.46
-178,144,-2096.25
-176,144,-2067.16
-174,144,-2024.81
-172,144,-1969.99
-170,144,-1903.63
-168,144,-1826.7
-166,144,-1740.17
-164,144,-1644.96
-162,144,-1541.87
-160,144,-1431.57
-158,144,-1314.54
-156,144,-1191.08
-154,144,-1061.31
-152,144,-925.158
-150,144,-782.431
-148,144,-632.806
-146,144,-475.899
-144,144,-311.312
-142,144,-138.687
-140,144,42.233
-138,144,231.554
-136,144,429.174
-134,144,634.741
-132,144,847.613
-130,144,1066.83
-128,144,1291.1
-126,144,1518.79
-124,144,1747.94
-122,144,1976.26
-120,144,2201.2
-118,144,2420
-116,144,2629.69
-114,144,2827.23
-112,144,3009.57
-110,144,3173.69
-108,144,3316.77
-106,144,3436.23
-104,144,3529.81
-102,144,3595.71
-100,144,3632.6
-98,144,3639.73
-96,144,3616.92
-94,144,3564.67
-92,144,3484.05
-90,144,3376.79
-88,144,3245.18
-86,144,3092.03
-84,144,2920.57
-82,144,2734.4
-80,144,2537.32
-78,144,2333.3
-76,144,2126.27
-74,144,1920.1
-72,144,1718.41
-70,144,1524.53
-68,144,1341.43
-66,144,1171.6
-64,144,1017.07
-62,144,879.36
-60,144,759.49
-58,144,658.003
-56,144,575
-54,144,510.188
-52,144,462.943
-50,144,432.375
-48,144,417.394
-46,144,416.771
-44,144,429.204
-42,144,453.36
-40,144,487.919
-38,144,531.605
-36,144,583.197
-34,144,641.546
-32,144,705.571
-30,144,774.252
-28,144,846.621
-26,144,921.753
-24,144,998.753
-22,144,1076.75
-20,144,1154.89
-18,144,1232.35
-16,144,1308.31
-14,144,1382.01
-12,144,1452.73
-10,144,1519.79
-8,144,1582.61
-6,144,1640.66
-4,144,1693.51
-2,144,1740.8
0,144,1782.24
2,144,1817.6
4,144,1846.65
6,144,1869.19
8,144,1884.98
10,144,1893.71
12,144,1894.97
14,144,1888.25
16,144,1872.89
18,144,1848.11
20,144,1812.98
22,144,1766.46
24,144,1707.44
26,144,1634.78
28,144,1547.35
30,144,1444.13
32,144,1324.25
34,144,1187.06
36,144,1032.2
38,144,859.649
40,144,669.769
42,144,463.328
44,144,241.511
46,144,5.91348
48,144,-241.483
50,144,-498.347
52,144,-762.048
54,144,-1029.72
56,144,-1298.31
58,144,-1564.68
60,144,-1825.64
62,144,-2078.04
64,144,-2318.82
66,144,-2545.06
68,144,-2754.09
70,144,-2943.47
72,144,-3111.08
74,144,-3255.13
76,144,-3374.23
78,144,-3467.39
80,144,-3534.04
82,144,-3574.07
84,144,-3587.8
86,144,-3576
88,144,-3539.83
90,144,-3480.86
92,144,-3401
94,144,-3302.45
96,144,-3187.62
98,144,-3059.1
100,144,-2919.58
102,144,-2771.73
104,144,-2618.22
106,144,-2461.58
108,144,-2304.21
110,144,-2148.31
112,144,-1995.87
114,144,-1848.66
116,144,-1708.23
118,144,-1575.92
120,144,-1452.89
122,144,-1340.13
124,144,-1238.5
126,144,-1148.76
128,144,-1071.55
130,144,-1007.45
132,144,-956.923
134,144,-920.364
136,144,-898.042
138,144,-890.088
140,144,-896.46
142,144,-916.918
144,144,-950.986
146,144,-997.934
148,144,-1056.76
150,144,-1126.18
152,144,-1204.64
154,144,-1290.35
156,144,-1381.3
158,144,-1475.3
160,144,-1570.08
162,144,-1663.3
164,144,-1752.67
166,144,-1835.99
168,144,-1911.2
170,144,-1976.49
172,144,-2030.33
174,144,-2071.47
176,144,-2099.02
178,144,-2112.42
180,144,-2111.46
-180,146,-2069.09
-178,146,-2052.37
-176,146,-2023.64
-174,146,-1983.16
-172,146,-1931.31
-170,146,-1868.61
-168,146,-1795.64
-166,146,-1712.99
-164,146,-1621.25
-162,146,-1520.92
-160,146,-1412.44
-158,146,-1296.13
-156,146,-1172.23
-154,146,-1040.81
-152,146,-901.866
-150,146,-755.312
-148,146,-600.992
-146,146,-438.729
-144,146,-268.368
-142,146,-89.8093
-140,146,96.9366
-138,146,291.713
-136,146,494.172
-134,146,703.743
-132,146,919.601
-130,146,1140.65
-128,146,1365.51
-126,146,1592.51
-124,146,1819.73
-122,146,2044.98
-120,146,2265.87
-118,146,2479.83
-116,146,2684.2
-114,146,2876.24
-112,146,3053.25
-110,146,3212.64
-108,146,3351.96
-106,146,3469.04
-104,146,3562.03
-102,146,3629.44
-100,146,3670.26
-98,146,3683.95
-96,146,3670.5
-94,146,3630.43
-92,146,3564.79
-90,146,3475.16
-88,146,3363.58
-86,146,3232.52
-84,146,3084.79
-82,146,2923.49
-80,146,2751.9
-78,146,2573.39
-76,146,2391.33
-74,146,2209.01
-72,146,2029.52
-70,146,1855.71
-68,146,1690.11
-66,146,1534.88
-64,146,1391.79
-62,146,1262.21
-60,146,1147.06
-58,146,1046.91
-56,146,961.95
-54,146,892.036
-52,146,836.762
-50,146,795.49
-48,146,767.417
-46,146,751.619
-44,146,747.104
-42,146,752.848
-40,146,767.834
-38,146,791.074
-36,146,821.623
-34,146,858.593
-32,146,901.147
-30,146,948.5
-28,146,999.909
-26,146,1054.66
-24,146,1112.08
-22,146,1171.47
-20,146,1232.19
-18,146,1293.56
-16,146,1354.93
-14,146,1415.66
-12,146,1475.1
-10,146,1532.65
-8,146,1587.72
-6,146,1639.75
-4,146,1688.21
-2,146,1732.6
0,146,1772.45
2,146,1807.31
4,146,1836.7
6,146,1860.15
8,146,1877.14
10,146,1887.11
12,146,1889.4
14,146,1883.3
16,146,1867.98
18,146,1842.57
20,146,1806.07
22,146,1757.48
24,146,1695.76
26,146,1619.87
28,146,1528.88
30,146,1421.95
32,146,1298.41
34,146,1157.83
36,146,1000.04
38,146,825.216
40,146,633.838
42,146,426.774
44,146,205.254
46,146,-29.128
48,146,-274.44
50,146,-528.447
52,146,-788.652
54,146,-1052.35
56,146,-1316.7
58,146,-1578.75
60,146,-1835.56
62,146,-2084.2
64,146,-2321.87
66,146,-2545.91
68,146,-2753.88
70,146,-2943.58
72,146,-3113.12
74,146,-3260.95
76,146,-3385.84
78,146,-3486.98
80,146,-3563.91
82,146,-3616.58
84,146,-3645.32
86,146,-3650.83
88,146,-3634.17
90,146,-3596.71
92,146,-3540.1
94,146,-3466.2
96,146,-3377.07
98,146,-3274.88
100,146,-3161.88
102,146,-3040.31
104,146,-2912.38
106,146,-2780.23
108,146,-2645.85
110,146,-2511.12
112,146,-2377.72
114,146,-2247.2
116,146,-2120.91
118,146,-2000.08
120,146,-1885.77
122,146,-1778.93
124,146,-1680.41
126,146,-1590.96
128,146,-1511.25
130,146,-1441.89
132,146,-1383.4
134,146,-1336.23
136,146,-1300.72
138,146,-1277.09
140,146,-1265.41
142,146,-1265.59
144,146,-1277.34
146,146,-1300.16
148,146,-1333.31
150,146,-1375.83
152,146,-1426.53
154,146,-1484.02
156,146,-1546.71
158,146,-1612.86
160,146,-1680.64
162,146,-1748.15
164,146,-1813.49
166,146,-1874.83
168,146,-1930.4
170,146,-1978.64
172,146,-2018.14
174,146,-2047.72
176,146,-2066.48
178,146,-2073.74
180,146,-2069.09
-180,148,-2012.13
-178,148,-1993.98
-176,148,-1965.6
-174,148,-1926.96
-172,148,-1878.15
-170,148,-1819.33
-168,148,-1750.75
-166,148,-1672.71
-164,148,-1585.49
-162,148,-1489.36
-160,148,-1384.55
-158,148,-1271.26
-156,148,-1149.6
-154,148,-1019.65
-152,148,-881.424
-150,148,-734.897
-148,148,-580.04
-146,148,-416.834
-144,148,-245.301
-142,148,-65.5405
-140,148,122.236
-138,148,317.678
-136,148,520.257
-134,148,729.25
-132,148,943.712
-130,148,1162.47
-128,148,1384.11
-126,148,1606.98
-124,148,1829.24
-122,148,2048.82
-120,148,2263.51
-118,148,2470.98
-116,148,2668.83
-114,148,2854.63
-112,148,3026.03
-110,148,3180.77
-108,148,3316.78
-106,148,3432.2
-104,148,3525.5
-102,148,3595.48
-100,148,3641.34
-98,148,3662.69
-96,148,3659.61
-94,148,3632.61
-92,148,3582.66
-90,148,3511.14
-88,148,3419.84
-86,148,3310.88
-84,148,3186.69
-82,148,3049.88
-80,148,2903.25
-78,148,2749.64
-76,148,2591.91
-74,148,2432.83
-72,148,2275.02
-70,148,2120.91
-68,148,1972.65
-66,148,1832.11
-64,148,1700.85
-62,148,1580.07
-60,148,1470.67
-58,148,1373.2
-56,148,1287.94
-54,148,1214.89
-52,148,1153.82
-50,148,1104.34
-48,148,1065.89
-46,148,1037.81
-44,148,1019.39
-42,148,1009.87
-40,148,1008.51
-38,148,1014.57
-36,148,1027.35
-34,148,1046.18
-32,148,1070.45
-30,148,1099.55
-28,148,1132.94
-26,148,1170.08
-24,148,1210.46
-22,148,1253.55
-20,148,1298.85
-18,148,1345.82
-16,148,1393.94
-14,148,1442.64
-12,148,1491.38
-10,148,1539.57
-8,148,1586.66
-6,148,1632.04
-4,148,1675.15
-2,148,1715.38
0,148,1752.13
2,148,1784.78
4,148,1812.7
6,148,1835.23
8,148,1851.64
10,148,1861.21
12,148,1863.11
14,148,1856.51
16,148,1840.49
18,148,1814.1
20,148,1776.38
22,148,1726.34
24,148,1663.03
26,148,1585.55
28,148,1493.11
30,148,1385.04
32,148,1260.86
34,148,1120.3
36,148,963.353
38,148,790.295
40,148,601.71
42,148,398.5
44,148,181.891
46,148,-46.5827
48,148,-285.095
50,148,-531.559
52,148,-783.667
54,148,-1038.94
56,148,-1294.76
58,148,-1548.47
60,148,-1797.37
62,148,-2038.83
64,148,-2270.3
66,148,-2489.4
68,148,-2693.93
70,148,-2881.93
72,148,-3051.71
74,148,-3201.88
76,148,-3331.37
78,148,-3439.46
80,148,-3525.75
82,148,-3590.19
84,148,-3633.06
86,148,-3654.96
88,148,-3656.76
90,148,-3639.63
92,148,-3604.92
94,148,-3554.21
96,148,-3489.19
98,148,-3411.66
100,148,-3323.47
102,148,-3226.47
104,148,-3122.49
106,148,-3013.31
108,148,-2900.6
110,148,-2785.93
112,148,-2670.76
114,148,-2556.41
116,148,-2444.1
118,148,-2334.91
120,148,-2229.84
122,148,-2129.77
124,148,-2035.54
126,148,-1947.88
128,148,-1867.47
130,148,-1794.95
132,148,-1730.86
134,148,-1675.7
136,148,-1629.84
138,148,-1593.6
140,148,-1567.14
142,148,-1550.49
144,148,-1543.53
146,148,-1545.93
148,148,-1557.22
150,148,-1576.7
152,148,-1603.51
154,148,-1636.59
156,148,-1674.73
158,148,-1716.59
160,148,-1760.72
162,148,-1805.6
164,148,-1849.71
166,148,-1891.52
168,148,-1929.56
170,148,-1962.47
172,148,-1988.99
174,148,-2008.05
176,148,-2018.71
178,148,-2020.25
180,148,-2012.13
-180,150,-1939.56
-178,150,-1920.31
-176,150,-1892.5
-174,150,-1855.88
-172,150,-1810.28
-170,150,-1755.63
-168,150,-1691.92
-166,150,-1619.18
-164,150,-1537.48
-162,150,-1446.89
-160,150,-1347.48
-158,150,-1239.31
-156,150,-1122.43
-154,150,-996.861
-152,150,-862.63
-150,150,-719.764
-148,150,-568.312
-146,150,-408.359
-144,150,-240.056
-142,150,-63.6399
-140,150,120.542
-138,150,312.006
-136,150,510.111
-134,150,714.041
-132,150,922.795
-130,150,1135.18
-128,150,1349.79
-126,150,1565.06
-124,150,1779.24
-122,150,1990.43
-120,150,2196.61
-118,150,2395.7
-116,150,2585.55
-114,150,2764.05
-112,150,2929.14
-110,150,3078.87
-108,150,3211.48
-106,150,3325.42
-104,150,3419.38
-102,150,3492.38
-100,150,3543.78
-98,150,3573.3
-96,150,3581.02
-94,150,3567.41
-92,150,3533.31
-90,150,3479.91
-88,150,3408.72
-86,150,3321.54
-84,150,3220.38
-82,150,3107.46
-80,150,2985.09
-78,150,2855.65
-76,150,2721.54
-74,150,2585.06
-72,150,2448.42
-70,150,2313.68
-68,150,2182.66
-66,150,2056.97
-64,150,1937.98
-62,150,1826.78
-60,150,1724.2
-58,150,1630.81
-56,150,1546.96
-54,150,1472.78
-52,150,1408.2
-50,150,1353.03
-48,150,1306.92
-46,150,1269.46
-44,150,1240.17
-42,150,1218.55
-40,150,1204.07
-38,150,1196.21
-36,150,1194.5
-34,150,1198.44
-32,150,1207.6
-30,150,1221.56
-28,150,1239.91
-26,150,1262.26
-24,150,1288.24
-22,150,1317.44
-20,150,1349.46
-18,150,1383.89
-16,150,1420.28
-14,150,1458.15
-12,150,1497.01
-10,150,1536.32
-8,150,1575.52
-6,150,1614.03
-4,150,1651.22
-2,150,1686.43
0,150,1719
2,150,1748.21
4,150,1773.32
6,150,1793.53
8,150,1808.05
10,150,1816.01
12,150,1816.53
14,150,1808.69
16,150,1791.55
18,150,1764.16
20,150,1725.59
22,150,1674.93
24,150,1611.3
26,150,1533.95
28,150,1442.2
30,150,1335.54
32,150,1213.63
34,150,1076.33
36,150,923.738
38,150,756.212
40,150,574.37
42,150,379.11
44,150,171.603
46,150,-46.717
48,150,-274.17
50,150,-508.858
52,150,-748.697
54,150,-991.461
56,150,-1234.82
58,150,-1476.39
60,150,-1713.79
62,150,-1944.67
64,150,-2166.77
66,150,-2377.97
68,150,-2576.34
70,150,-2760.11
72,150,-2927.81
74,150,-3078.18
76,150,-3210.26
78,150,-3323.39
80,150,-3417.19
82,150,-3491.57
84,150,-3546.73
86,150,-3583.11
88,150,-3601.43
90,150,-3602.6
92,150,-3587.72
94,150,-3558.05
96,150,-3514.96
98,150,-3459.9
100,150,-3394.38
102,150,-3319.9
104,150,-3237.97
106,150,-3150.05
108,150,-3057.52
110,150,-2961.71
112,150,-2863.87
114,150,-2765.13
116,150,-2666.58
118,150,-2569.18
120,150,-2473.85
122,150,-2381.44
124,150,-2292.72
126,150,-2208.41
128,150,-2129.21
130,150,-2055.73
132,150,-1988.55
134,150,-1928.17
136,150,-1875.04
138,150,-1829.5
140,150,-1791.8
142,150,-1762.08
144,150,-1740.35
146,150,-1726.45
148,150,-1720.1
150,150,-1720.85
152,150,-1728.08
154,150,-1741.05
156,150,-1758.85
158,150,-1780.48
160,150,-1804.82
162,150,-1830.69
164,150,-1856.87
166,150,-1882.11
168,150,-1905.21
170,150,-1925
172,150,-1940.37
174,150,-1950.34
176,150,-1954.01
178,150,-1950.63
180,150,-1939.56
-180,152,-1847.57
-178,152,-1827.8
-176,152,-1800.98
-174,152,-1766.71
-172,152,-1724.67
-170,152,-1674.58
-168,152,-1616.26
-166,152,-1549.56
-164,152,-1474.36
-162,152,-1390.59
-160,152,-1298.18
-158,152,-1197.09
-156,152,-1087.3
-154,152,-968.798
-152,152,-841.603
-150,152,-705.762
-148,152,-561.369
-146,152,-408.575
-144,152,-247.608
-142,152,-78.7874
-140,152,97.4576
-138,152,280.571
-136,152,469.856
-134,152,664.465
-132,152,863.391
-130,152,1065.47
-128,152,1269.36
-126,152,1473.61
-124,152,1676.6
-122,152,1876.62
-120,152,2071.85
-118,152,2260.46
-116,152,2440.56
-114,152,2610.32
-112,152,2767.96
-110,152,2911.83
-108,152,3040.4
-106,152,3152.37
-104,152,3246.65
-102,152,3322.41
-100,152,3379.12
-98,152,3416.54
-96,152,3434.74
-94,152,3434.11
-92,152,3415.35
-90,152,3379.42
-88,152,3327.58
-86,152,3261.28
-84,152,3182.2
-82,152,3092.12
-80,152,2992.96
-78,152,2886.67
-76,152,2775.22
-74,152,2660.51
-72,152,2544.39
-70,152,2428.56
-68,152,2314.59
-66,152,2203.85
-64,152,2097.54
-62,152,1996.63
-60,152,1901.91
-58,152,1813.97
-56,152,1733.2
-54,152,1659.84
-52,152,1593.97
-50,152,1535.55
-48,152,1484.44
-46,152,1440.42
-44,152,1403.22
-42,152,1372.54
-40,152,1348.06
-38,152,1329.45
-36,152,1316.39
-34,152,1308.58
-32,152,1305.72
-30,152,1307.52
-28,152,1313.72
-26,152,1324.02
-24,152,1338.16
-22,152,1355.83
-20,152,1376.71
-18,152,1400.47
-16,152,1426.73
-14,152,1455.06
-12,152,1485.03
-10,152,1516.13
-8,152,1547.81
-6,152,1579.5
-4,152,1610.57
-2,152,1640.34
0,152,1668.09
2,152,1693.08
4,152,1714.51
6,152,1731.55
8,152,1743.34
10,152,1748.99
12,152,1747.6
14,152,1738.23
16,152,1719.97
18,152,1691.91
20,152,1653.18
22,152,1602.94
24,152,1540.43
26,152,1465
28,152,1376.11
30,152,1273.35
32,152,1156.49
34,152,1025.49
36,152,880.524
38,152,721.97
40,152,550.449
42,152,366.815
44,152,172.149
46,152,-32.2467
48,152,-244.867
50,152,-464.027
52,152,-687.89
54,152,-914.501
56,152,-1141.82
58,152,-1367.78
60,152,-1590.29
62,152,-1807.3
64,152,-2016.86
66,152,-2217.11
68,152,-2406.34
70,152,-2583.03
72,152,-2745.85
74,152,-2893.68
76,152,-3025.67
78,152,-3141.19
80,152,-3239.84
82,152,-3321.49
84,152,-3386.22
86,152,-3434.36
88,152,-3466.42
90,152,-3483.08
92,152,-3485.2
94,152,-3473.75
96,152,-3449.8
98,152,-3414.5
100,152,-3369.05
102,152,-3314.65
104,152,-3252.51
106,152,-3183.83
108,152,-3109.75
110,152,-3031.38
112,152,-2949.78
114,152,-2865.92
116,152,-2780.76
118,152,-2695.17
120,152,-2609.99
122,152,-2525.99
124,152,-2443.91
126,152,-2364.46
128,152,-2288.29
130,152,-2216.02
132,152,-2148.22
134,152,-2085.43
136,152,-2028.1
138,152,-1976.62
140,152,-1931.3
142,152,-1892.37
144,152,-1859.92
146,152,-1833.95
148,152,-1814.32
150,152,-1800.78
152,152,-1792.93
154,152,-1790.25
156,152,-1792.12
158,152,-1797.79
160,152,-1806.43
162,152,-1817.13
164,152,-1828.93
166,152,-1840.84
168,152,-1851.86
170,152,-1861.02
172,152,-1867.35
174,152,-1869.97
176,152,-1868.03
178,152,-1860.79
180,152,-1847.57
-180,154,-1731.01
-178,154,-1711.49
-176,154,-1686.27
-174,154,-1654.87
-172,154,-1616.86
-170,154,-1571.84
-168,154,-1519.51
-166,154,-1459.59
-164,154,-1391.84
-162,154,-1316.07
-160,154,-1232.13
-158,154,-1139.9
-156,154,-1039.3
-154,154,-930.277
-152,154,-812.84
-150,154,-687.038
-148,154,-552.982
-146,154,-410.853
-144,154,-260.914
-142,154,-103.523
-140,154,60.8598
-138,154,231.657
-136,154,408.166
-134,154,589.557
-132,154,774.864
-130,154,962.991
-128,154,1152.72
-126,154,1342.7
-124,154,1531.49
-122,154,1717.58
-120,154,1899.38
-118,154,2075.27
-116,154,2243.65
-114,154,2402.92
-112,154,2551.58
-110,154,2688.21
-108,154,2811.52
-106,154,2920.41
-104,154,3013.95
-102,154,3091.45
-100,154,3152.42
-98,154,3196.66
-96,154,3224.2
-94,154,3235.32
-92,154,3230.57
-90,154,3210.7
-88,154,3176.7
-86,154,3129.73
-84,154,3071.12
-82,154,3002.29
-80,154,2924.78
