Phi[deg],Theta[deg],RealizedGainTheta
16,50,0.0152173
18,50,0.00743894
20,50,0.00267403
22,50,0.00153778
24,50,0.00445669
26,50,0.0116152
28,50,0.0229195
30,50,0.0379837
32,50,0.0561442
34,50,0.0765015
36,50,0.0979877
38,50,0.119453
40,50,0.139761
42,50,0.157887
44,50,0.172997
46,50,0.184511
48,50,0.192141
50,50,0.19589
52,50,0.196029
54,50,0.193053
56,50,0.187618
58,50,0.180471
60,50,0.172387
62,50,0.164106
64,50,0.156294
66,50,0.149511
68,50,0.144191
70,50,0.140642
72,50,0.139047
74,50,0.139474
76,50,0.141888
78,50,0.146161
80,50,0.152086
82,50,0.159387
84,50,0.16773
86,50,0.176736
88,50,0.185994
90,50,0.19507
92,50,0.203532
94,50,0.210956
96,50,0.216951
98,50,0.221168
100,50,0.223322
102,50,0.223199
104,50,0.22067
106,50,0.215693
108,50,0.208322
110,50,0.198699
112,50,0.187051
114,50,0.173678
116,50,0.15894
118,50,0.14324
120,50,0.127003
122,50,0.110655
124,50,0.0946038
126,50,0.0792215
128,50,0.0648275
130,50,0.0516787
132,50,0.039963
134,50,0.0297985
136,50,0.0212364
138,50,0.0142689
140,50,0.00883822
142,50,0.00484834
144,50,0.0021758
146,50,0.000680262
148,50,0.000213253
150,50,0.00062475
152,50,0.00176758
154,50,0.00349965
156,50,0.00568432
158,50,0.00818935
160,50,0.010885
162,50,0.0136419
164,50,0.0163295
166,50,0.0188153
168,50,0.0209669
170,50,0.0226553
172,50,0.0237626
174,50,0.0241918
176,50,0.0238796
178,50,0.0228116
180,50,0.0210378
-180,52,0.0280415
-178,52,0.0250724
-176,52,0.02144
-174,52,0.0174406
-172,52,0.0134745
-170,52,0.0100339
-168,52,0.00767931
-166,52,0.00700152
-164,52,0.00857324
-162,52,0.0128913
-160,52,0.0203154
-158,52,0.0310103
-156,52,0.0448989
-154,52,0.0616339
-152,52,0.0805947
-150,52,0.100915
-148,52,0.121539
-146,52,0.141305
-144,52,0.159047
-142,52,0.173704
-140,52,0.184421
-138,52,0.190634
-136,52,0.192122
-134,52,0.18902
-132,52,0.181803
-130,52,0.171222
-128,52,0.158227
-126,52,0.143874
-124,52,0.129225
-122,52,0.115272
-120,52,0.102869
-118,52,0.0926934
-116,52,0.0852329
-114,52,0.0807894
-112,52,0.079499
-110,52,0.0813595
-108,52,0.0862595
-106,52,0.0940046
-104,52,0.104338
-102,52,0.116956
-100,52,0.131517
-98,52,0.147648
-96,52,0.16495
-94,52,0.183006
-92,52,0.201384
-90,52,0.21965
-88,52,0.237372
-86,52,0.254136
-84,52,0.269547
-82,52,0.283241
-80,52,0.294891
-78,52,0.304209
-76,52,0.31095
-74,52,0.314924
-72,52,0.315994
-70,52,0.314088
-68,52,0.309208
-66,52,0.301436
-64,52,0.29094
-62,52,0.277977
-60,52,0.262889
-58,52,0.246091
-56,52,0.228055
-54,52,0.209289
-52,52,0.19031
-50,52,0.171619
-48,52,0.153678
-46,52,0.136889
-44,52,0.121584
-42,52,0.108018
-40,52,0.0963696
-38,52,0.086745
-36,52,0.0791864
-34,52,0.0736803
-32,52,0.0701647
-30,52,0.0685351
-28,52,0.0686477
-26,52,0.0703223
-24,52,0.0733426
-22,52,0.0774579
-20,52,0.0823854
-18,52,0.0878133
-16,52,0.0934073
-14,52,0.0988177
-12,52,0.103689
-10,52,0.107674
-8,52,0.11044
-6,52,0.111694
-4,52,0.111188
-2,52,0.108743
0,52,0.104259
2,52,0.097738
4,52,0.089295
6,52,0.0791691
8,52,0.0677306
10,52,0.0554786
12,52,0.0430293
14,52,0.0310929
16,52,0.0204371
18,52,0.0118396
20,52,0.00602946
22,52,0.0036246
24,52,0.00506849
26,52,0.0105756
28,52,0.0200923
30,52,0.0332795
32,52,0.0495237
34,52,0.067975
36,52,0.0876126
38,52,0.10733
40,52,0.12603
42,52,0.142721
44,52,0.1566
46,52,0.167114
48,52,0.173993
50,52,0.177255
52,52,0.177177
54,52,0.174253
56,52,0.169123
58,52,0.162514
60,52,0.155166
62,52,0.147779
64,52,0.140975
66,52,0.135264
68,52,0.131032
70,52,0.12854
72,52,0.127931
74,52,0.129234
76,52,0.132385
78,52,0.13723
80,52,0.143547
82,52,0.151048
84,52,0.1594
86,52,0.168229
88,52,0.177136
90,52,0.185715
92,52,0.193561
94,52,0.20029
96,52,0.205551
98,52,0.209045
100,52,0.210531
102,52,0.209842
104,52,0.206887
106,52,0.201659
108,52,0.194232
110,52,0.184761
112,52,0.173474
114,52,0.160658
116,52,0.146654
118,52,0.131833
120,52,0.116585
122,52,0.101298
124,52,0.0863421
126,52,0.072053
128,52,0.058719
130,52,0.0465723
132,52,0.0357837
134,52,0.0264619
136,52,0.018656
138,52,0.0123627
140,52,0.0075339
142,52,0.00408688
144,52,0.00191369
146,52,0.000890155
148,52,0.000883325
150,52,0.00175711
152,52,0.00337591
154,52,0.00560623
156,52,0.00831668
158,52,0.0113765
160,52,0.0146532
162,52,0.0180102
164,52,0.0213048
166,52,0.0243871
168,52,0.0271021
170,52,0.029293
172,52,0.0308096
174,52,0.0315186
176,52,0.0313183
178,52,0.0301552
180,52,0.0280415
-180,54,0.0357959
-178,54,0.0324442
-176,54,0.0281756
-174,54,0.0232603
-172,54,0.0180794
-170,54,0.0131164
-168,54,0.00893571
-166,54,0.00614884
-164,54,0.00536711
-162,54,0.00714516
-160,54,0.0119189
-158,54,0.0199444
-156,54,0.031246
-154,54,0.0455806
-152,54,0.062427
-150,54,0.0810041
-148,54,0.100321
-146,54,0.119253
-144,54,0.136645
-142,54,0.151416
-140,54,0.162669
-138,54,0.169778
-136,54,0.172451
-134,54,0.170749
-132,54,0.165074
-130,54,0.156114
-128,54,0.144767
-126,54,0.132044
-124,54,0.118976
-122,54,0.106529
-120,54,0.0955359
-118,54,0.0866559
-116,54,0.0803581
-114,54,0.076924
-112,54,0.0764668
-110,54,0.0789581
-108,54,0.0842576
-106,54,0.0921406
-104,54,0.10232
-102,54,0.114464
-100,54,0.128207
-98,54,0.143164
-96,54,0.158932
-94,54,0.175108
-92,54,0.191287
-90,54,0.20708
-88,54,0.222122
-86,54,0.236073
-84,54,0.248631
-82,54,0.259531
-80,54,0.268544
-78,54,0.27548
-76,54,0.280183
-74,54,0.282532
-72,54,0.282443
-70,54,0.279875
-68,54,0.274836
-66,54,0.267389
-64,54,0.257667
-62,54,0.245873
-60,54,0.232287
-58,54,0.217253
-56,54,0.201178
-54,54,0.184505
-52,54,0.167698
-50,54,0.151211
-48,54,0.135472
-46,54,0.120859
-44,54,0.107687
-42,54,0.0962012
-40,54,0.0865726
-38,54,0.0789023
-36,54,0.0732266
-34,54,0.0695239
-32,54,0.0677207
-30,54,0.0676981
-28,54,0.0692956
-26,54,0.0723145
-24,54,0.0765212
-22,54,0.0816505
-20,54,0.0874101
-18,54,0.093486
-16,54,0.0995497
-14,54,0.105266
-12,54,0.110304
-10,54,0.114345
-8,54,0.117094
-6,54,0.118291
-4,54,0.117724
-2,54,0.115243
0,54,0.110768
2,54,0.104308
4,54,0.095973
6,54,0.0859803
8,54,0.0746663
10,54,0.0624848
12,54,0.0499996
14,54,0.0378658
16,54,0.0267997
18,54,0.017536
20,54,0.0107749
22,54,0.00712177
24,54,0.00702704
26,54,0.0107306
28,54,0.018221
30,54,0.0292152
32,54,0.0431652
34,54,0.0592917
36,54,0.0766457
38,54,0.0941895
40,54,0.11089
42,54,0.125811
44,54,0.138196
46,54,0.147525
48,54,0.153552
50,54,0.1563
52,54,0.156043
54,54,0.153251
56,54,0.148532
58,54,0.142564
60,54,0.136035
62,54,0.129587
64,54,0.123778
66,54,0.119062
68,54,0.115771
70,54,0.114123
72,54,0.11422
74,54,0.116066
76,54,0.119578
78,54,0.124593
80,54,0.130887
82,54,0.138179
84,54,0.146148
86,54,0.154442
88,54,0.162689
90,54,0.170514
92,54,0.17755
94,54,0.183455
96,54,0.187923
98,54,0.190697
100,54,0.191583
102,54,0.190451
104,54,0.187244
106,54,0.18198
108,54,0.174749
110,54,0.165711
112,54,0.155086
114,54,0.143146
116,54,0.130203
118,54,0.116597
120,54,0.102677
122,54,0.0887909
124,54,0.075268
126,54,0.0624065
128,54,0.0504624
130,54,0.039642
132,54,0.0300975
134,54,0.021926
136,54,0.0151723
138,54,0.0098343
140,54,0.00586991
142,54,0.00320565
144,54,0.00174498
146,54,0.00137613
148,54,0.00197872
150,54,0.00342875
152,54,0.0056017
154,54,0.00837382
156,54,0.0116216
158,54,0.01522
160,54,0.0190393
162,54,0.0229423
164,54,0.0267816
166,54,0.0303984
168,54,0.0336237
170,54,0.0362822
172,54,0.0382005
174,54,0.0392182
176,54,0.0392033
178,54,0.0380696
180,54,0.0357959
-180,56,0.0428507
-178,56,0.0393133
-176,56,0.0346832
-174,56,0.0292
-172,56,0.0232146
-170,56,0.0171835
-168,56,0.0116509
-166,56,0.00721869
-164,56,0.00450401
-162,56,0.00408611
-160,56,0.00644693
-158,56,0.0119105
-156,56,0.0205885
-154,56,0.0323402
-152,56,0.0467539
-150,56,0.0631566
-148,56,0.0806537
-146,56,0.0981985
-144,56,0.114685
-142,56,0.129053
-140,56,0.140396
-138,56,0.148052
-136,56,0.151667
-134,56,0.15123
-132,56,0.147062
-130,56,0.139769
-128,56,0.13017
-126,56,0.119208
-124,56,0.107855
-122,56,0.0970264
-120,56,0.0875144
-118,56,0.0799465
-116,56,0.0747647
-114,56,0.0722282
-112,56,0.0724299
-110,56,0.075323
-108,56,0.0807495
-106,56,0.0884678
-104,56,0.0981764
-102,56,0.109532
-100,56,0.122164
-98,56,0.135689
-96,56,0.149717
-94,56,0.163865
-92,56,0.177769
-90,56,0.191088
-88,56,0.203519
-86,56,0.214797
-84,56,0.224703
-82,56,0.233057
-80,56,0.239722
-78,56,0.244589
-76,56,0.24758
-74,56,0.248636
-72,56,0.247717
-70,56,0.244807
-68,56,0.239916
-66,56,0.233089
-64,56,0.224421
-62,56,0.214061
-60,56,0.202225
-58,56,0.189189
-56,56,0.175289
-54,56,0.160904
-52,56,0.146438
-50,56,0.132302
-48,56,0.118887
-46,56,0.106543
-44,56,0.0955689
-42,56,0.0861987
-40,56,0.0785967
-38,56,0.0728587
-36,56,0.0690152
-34,56,0.0670368
-32,56,0.0668397
-30,56,0.0682918
-28,56,0.0712177
-26,56,0.0754033
-24,56,0.0806014
-22,56,0.0865368
-20,56,0.0929131
-18,56,0.0994199
-16,56,0.105741
-14,56,0.111562
-12,56,0.116581
-10,56,0.120515
-8,56,0.123108
-6,56,0.124143
-4,56,0.123446
-2,56,0.120896
0,56,0.116439
2,56,0.110093
4,56,0.101959
6,56,0.0922365
8,56,0.0812223
10,56,0.0693194
12,56,0.0570301
14,56,0.0449435
16,56,0.0337105
18,56,0.024008
20,56,0.0164912
22,56,0.0117396
24,56,0.0101985
26,56,0.0121259
28,56,0.0175502
30,56,0.0262477
32,56,0.0377445
34,56,0.0513454
36,56,0.0661897
38,56,0.0813271
40,56,0.0958057
42,56,0.10876
44,56,0.11949
46,56,0.127517
48,56,0.132616
50,56,0.134812
52,56,0.134362
54,56,0.131702
56,56,0.12739
58,56,0.122044
60,56,0.116283
62,56,0.110679
64,56,0.105723
66,56,0.101806
68,56,0.0992104
70,56,0.0981104
72,56,0.0985818
74,56,0.100612
76,56,0.104109
78,56,0.108918
80,56,0.114825
82,56,0.121571
84,56,0.12886
86,56,0.136371
88,56,0.143767
90,56,0.15071
92,56,0.156874
94,56,0.161957
96,56,0.165693
98,56,0.167865
100,56,0.168311
102,56,0.166933
104,56,0.163699
106,56,0.158643
108,56,0.151863
110,56,0.143516
112,56,0.133811
114,56,0.122997
116,56,0.11136
118,56,0.0992027
120,56,0.0868363
122,56,0.0745678
124,56,0.0626873
126,56,0.0514565
128,56,0.0411006
130,56,0.0318005
132,56,0.0236898
134,56,0.0168532
136,56,0.011329
138,56,0.00711318
140,56,0.00416586
142,56,0.00241846
144,56,0.00178139
146,56,0.00215124
148,56,0.00341695
150,56,0.0054645
152,56,0.00817981
154,56,0.0114496
156,56,0.0151606
158,56,0.0191967
160,56,0.0234358
162,56,0.0277458
164,56,0.0319813
166,56,0.0359821
168,56,0.0395739
170,56,0.0425727
172,56,0.0447927
174,56,0.046058
176,56,0.0462176
178,56,0.0451638
180,56,0.0428507
-180,58,0.0480729
-178,58,0.0444889
-176,58,0.0397268
-174,58,0.0339963
-172,58,0.0276126
-170,58,0.020992
-168,58,0.0146381
-166,58,0.00911648
-164,58,0.00501824
-162,58,0.00291313
-160,58,0.00329562
-158,58,0.00652813
-156,58,0.0127877
-154,58,0.0220234
-152,58,0.0339326
-150,58,0.0479614
-148,58,0.0633338
-146,58,0.0791103
-144,58,0.09427
-142,58,0.107809
-140,58,0.118842
-138,58,0.126696
-136,58,0.130974
-134,58,0.131599
-132,58,0.128806
-130,58,0.123108
-128,58,0.115232
-126,58,0.106031
-124,58,0.0963945
-122,58,0.0871716
-120,58,0.0790995
-118,58,0.0727623
-116,58,0.0685704
-114,58,0.0667603
-112,58,0.0674094
-110,58,0.0704609
-108,58,0.0757508
-106,58,0.0830348
-104,58,0.0920121
-102,58,0.102344
-100,58,0.11367
-98,58,0.125621
-96,58,0.137831
-94,58,0.14995
-92,58,0.161652
-90,58,0.172647
-88,58,0.182687
-86,58,0.191574
-84,58,0.199157
-82,58,0.20533
-80,58,0.210026
-78,58,0.213209
-76,58,0.21486
-74,58,0.214973
-72,58,0.213545
-70,58,0.21058
-68,58,0.206088
-66,58,0.200097
-64,58,0.192667
-62,58,0.183897
-60,58,0.17394
-58,58,0.163006
-56,58,0.151364
-54,58,0.139327
-52,58,0.127244
-50,58,0.115477
-48,58,0.104378
-46,58,0.0942746
-44,58,0.0854447
-42,58,0.078111
-40,58,0.0724314
-38,58,0.0684967
-36,58,0.0663325
-34,58,0.0659031
-32,58,0.0671166
-30,58,0.0698306
-28,58,0.0738581
-26,58,0.0789743
-24,58,0.084923
-22,58,0.0914246
-20,58,0.0981839
-18,58,0.104899
-16,58,0.111271
-14,58,0.11701
-12,58,0.121845
-10,58,0.125532
-8,58,0.127858
-6,58,0.128645
-4,58,0.127759
-2,58,0.125115
0,58,0.12068
2,58,0.114484
4,58,0.106626
6,58,0.0972816
8,58,0.0867132
10,58,0.0752703
12,58,0.0633905
14,58,0.0515903
16,58,0.0404467
18,58,0.0305676
20,58,0.0225516
22,58,0.0169387
24,58,0.0141579
26,58,0.0144759
28,58,0.0179551
30,58,0.0244292
32,58,0.0335009
34,58,0.0445654
36,58,0.0568595
38,58,0.0695307
40,58,0.0817189
42,58,0.0926385
44,58,0.101652
46,58,0.108325
48,58,0.112451
50,58,0.114056
52,58,0.113372
54,58,0.110792
56,58,0.106816
58,58,0.101994
60,58,0.0968697
62,58,0.0919427
64,58,0.0876355
66,58,0.0842793
68,58,0.0821085
70,58,0.0812638
72,58,0.0818008
74,58,0.0836992
76,58,0.0868737
78,58,0.0911826
80,58,0.0964366
82,58,0.102406
84,58,0.10883
86,58,0.115425
88,58,0.121893
90,58,0.127935
92,58,0.133263
94,58,0.137612
96,58,0.140749
98,58,0.142488
100,58,0.142693
102,58,0.141287
104,58,0.138251
106,58,0.133628
108,58,0.127515
110,58,0.120063
112,58,0.111464
114,58,0.101947
116,58,0.0917653
118,58,0.0811891
120,58,0.0704926
122,58,0.0599449
124,58,0.0497992
126,58,0.0402843
128,58,0.0315962
130,58,0.0238923
132,58,0.0172881
134,58,0.0118555
136,58,0.00762455
138,58,0.00458689
140,58,0.00270129
142,58,0.00190033
144,58,0.00209761
146,58,0.00319475
148,58,0.00508754
150,58,0.00767054
152,58,0.0108398
154,58,0.0144932
156,58,0.0185294
158,58,0.022844
160,58,0.0273257
162,58,0.0318511
164,58,0.0362819
166,58,0.0404622
168,58,0.04422
170,58,0.0473711
172,58,0.0497279
174,58,0.051111
176,58,0.051364
178,58,0.0503706
180,58,0.0480729
-180,60,0.0507936
-178,60,0.0472457
-176,60,0.042523
-174,60,0.03681
-172,60,0.0303849
-170,60,0.0236167
-168,60,0.0169542
-166,60,0.010906
-164,60,0.00601063
-162,60,0.00279813
-160,60,0.00174365
-158,60,0.00321739
-156,60,0.00743532
-154,60,0.0144172
-152,60,0.023959
-150,60,0.0356259
-148,60,0.0487707
-146,60,0.0625798
-144,60,0.0761427
-142,60,0.0885397
-140,60,0.098936
-138,60,0.10667
-136,60,0.111323
-134,60,0.112761
-132,60,0.111138
-130,60,0.106872
-128,60,0.100586
-126,60,0.0930325
-124,60,0.0850089
-122,60,0.0772825
-120,60,0.070526
-118,60,0.0652742
-116,60,0.061903
-114,60,0.0606275
-112,60,0.0615146
-110,60,0.0645053
-108,60,0.06944
-106,60,0.0760838
-104,60,0.0841493
-102,60,0.0933152
-100,60,0.103243
-98,60,0.113588
-96,60,0.124016
-94,60,0.134212
-92,60,0.143891
-90,60,0.152807
-88,60,0.160762
-86,60,0.16761
-84,60,0.173254
-82,60,0.177647
-80,60,0.180778
-78,60,0.182664
-76,60,0.183335
-74,60,0.182825
-72,60,0.181164
-70,60,0.17837
-68,60,0.174456
-66,60,0.169435
-64,60,0.163333
-62,60,0.156207
-60,60,0.148154
-58,60,0.13932
-56,60,0.12991
-54,60,0.120176
-52,60,0.110411
-50,60,0.100928
-48,60,0.0920428
-46,60,0.0840534
-44,60,0.0772205
-42,60,0.0717547
-40,60,0.0678068
-38,60,0.0654639
-36,60,0.0647485
-34,60,0.0656213
-32,60,0.0679857
-30,60,0.0716934
-28,60,0.0765516
-26,60,0.0823299
-24,60,0.0887695
-22,60,0.0955916
-20,60,0.102507
-18,60,0.109228
-16,60,0.115472
-14,60,0.120977
-12,60,0.125505
-10,60,0.128847
-8,60,0.130828
-6,60,0.131313
-4,60,0.130204
-2,60,0.127449
0,60,0.123039
2,60,0.117017
4,60,0.109482
6,60,0.100592
8,60,0.0905744
10,60,0.0797301
12,60,0.0684328
14,60,0.0571256
16,60,0.0463079
18,60,0.0365122
20,60,0.0282713
22,60,0.0220763
24,60,0.0183285
26,60,0.0172931
28,60,0.0190583
30,60,0.0235093
32,60,0.0303228
34,60,0.0389847
36,60,0.0488319
38,60,0.0591141
40,60,0.0690673
42,60,0.0779899
44,60,0.0853105
46,60,0.0906374
48,60,0.0937852
50,60,0.0947754
52,60,0.0938127
54,60,0.091245
56,60,0.0875118
58,60,0.0830925
60,60,0.0784582
62,60,0.074036
64,60,0.0701835
66,60,0.067177
68,60,0.0652091
70,60,0.064393
72,60,0.0647707
74,60,0.0663221
76,60,0.0689737
78,60,0.0726061
80,60,0.0770595
82,60,0.0821401
84,60,0.0876253
86,60,0.0932713
88,60,0.0988211
90,60,0.104014
92,60,0.108598
94,60,0.112337
96,60,0.115028
98,60,0.116506
100,60,0.116652
102,60,0.115401
104,60,0.112742
106,60,0.108717
108,60,0.103421
110,60,0.0969909
112,60,0.0896029
114,60,0.0814623
116,60,0.0727948
118,60,0.0638381
120,60,0.0548324
122,60,0.046012
124,60,0.0375968
126,60,0.0297852
128,60,0.0227464
130,60,0.0166161
132,60,0.0114922
134,60,0.00743337
136,60,0.00446034
138,60,0.00255837
140,60,0.00168247
142,60,0.00176381
144,60,0.00271689
146,60,0.00444666
148,60,0.00685476
150,60,0.00984412
152,60,0.0133214
154,60,0.017197
156,60,0.0213826
158,60,0.0257873
160,60,0.0303118
162,60,0.0348442
164,60,0.0392551
166,60,0.0433968
168,60,0.0471042
170,60,0.0502001
172,60,0.0525042
174,60,0.0538442
176,60,0.0540707
178,60,0.0530728
180,60,0.0507936
-180,62,0.0508414
-178,62,0.047375
-176,62,0.0428117
-174,62,0.0373166
-172,62,0.0311336
-170,62,0.0245821
-168,62,0.0180487
-166,62,0.011972
-164,62,0.00682015
-162,62,0.00306067
-160,62,0.00112376
-158,62,0.00136046
-156,62,0.00399974
-154,62,0.00910948
-152,62,0.0165674
-150,62,0.0260483
-148,62,0.0370326
-146,62,0.0488396
-144,62,0.0606832
-142,62,0.0717467
-140,62,0.0812671
-138,62,0.0886169
-136,62,0.0933726
-134,62,0.0953579
-132,62,0.0946574
-130,62,0.0915965
-128,62,0.0866949
-126,62,0.0805997
-124,62,0.0740109
-122,62,0.0676093
-120,62,0.0619975
-118,62,0.0576578
-116,62,0.0549308
-114,62,0.054012
-112,62,0.0549618
-110,62,0.0577253
-108,62,0.0621548
-106,62,0.0680336
-104,62,0.0750967
-102,62,0.0830491
-100,62,0.0915807
-98,62,0.10038
-96,62,0.109146
-94,62,0.117598
-92,62,0.12549
-90,62,0.132615
-88,62,0.138816
-86,62,0.143987
-84,62,0.148073
-82,62,0.151069
-80,62,0.153004
-78,62,0.153938
-76,62,0.153937
-74,62,0.153067
-72,62,0.151383
-70,62,0.148917
-68,62,0.145683
-66,62,0.141683
-64,62,0.136919
-62,62,0.131406
-60,62,0.125192
-58,62,0.11837
-56,62,0.111082
-54,62,0.103523
-52,62,0.0959301
-50,62,0.0885705
-48,62,0.0817218
-46,62,0.0756527
-44,62,0.0706045
-42,62,0.0667755
-40,62,0.0643102
-38,62,0.0632931
-36,62,0.0637461
-34,62,0.0656302
-32,62,0.0688489
-30,62,0.0732541
-28,62,0.0786534
-26,62,0.084818
-24,62,0.0914925
-22,62,0.0984047
-20,62,0.105276
-18,62,0.111833
-16,62,0.117815
-14,62,0.122982
-12,62,0.127126
-10,62,0.130071
-8,62,0.131676
-6,62,0.13184
-4,62,0.130501
-2,62,0.127635
0,62,0.123258
2,62,0.117426
4,62,0.110239
6,62,0.101844
8,62,0.0924407
10,62,0.0822848
12,62,0.0716918
14,62,0.061035
16,62,0.0507371
18,62,0.0412534
20,62,0.0330463
22,62,0.0265499
24,62,0.0221292
26,62,0.0200376
28,62,0.0203793
30,62,0.0230827
32,62,0.0278921
34,62,0.0343797
36,62,0.0419805
38,62,0.0500455
40,62,0.0579076
42,62,0.0649495
44,62,0.0706659
46,62,0.0747089
48,62,0.0769129
50,62,0.0772945
52,62,0.076032
54,62,0.0734283
56,62,0.0698646
58,62,0.0657531
60,62,0.0614961
62,62,0.0574537
64,62,0.0539237
66,62,0.0511331
68,62,0.0492379
70,62,0.0483281
72,62,0.0484363
74,62,0.0495463
76,62,0.0515993
78,62,0.0545002
80,62,0.058121
82,62,0.0623045
84,62,0.0668678
86,62,0.0716071
88,62,0.0763044
90,62,0.0807352
92,62,0.0846787
94,62,0.0879278
96,62,0.0902999
98,62,0.0916466
100,62,0.0918612
102,62,0.0908844
104,62,0.0887069
106,62,0.0853682
108,62,0.0809535
110,62,0.0755883
112,62,0.0694306
114,62,0.0626635
116,62,0.0554862
118,62,0.048107
120,62,0.0407346
122,62,0.0335716
124,62,0.0268073
126,62,0.0206116
128,62,0.0151292
130,62,0.0104745
132,62,0.00672815
134,62,0.00393556
136,62,0.00210691
138,62,0.00121997
140,62,0.00122478
142,62,0.00205011
144,62,0.00361086
146,62,0.00581539
148,62,0.00857193
150,62,0.011793
152,62,0.0153975
154,62,0.0193096
156,62,0.0234556
158,62,0.0277584
160,62,0.0321319
162,62,0.0364753
164,62,0.0406693
166,62,0.0445754
168,62,0.0480384
170,62,0.0508927
172,62,0.0529711
174,62,0.0541175
176,62,0.0541994
178,62,0.0531221
180,62,0.0508414
-180,64,0.0484664
-178,64,0.0451164
-176,64,0.0407996
-174,64,0.0356675
-172,64,0.0299332
-170,64,0.0238679
-168,64,0.0177948
-166,64,0.0120776
-164,64,0.00710526
-162,64,0.00327031
-160,64,0.000941281
-158,64,0.000430311
-156,64,0.00195776
-154,64,0.00561785
-152,64,0.0113502
-150,64,0.0189233
-148,64,0.0279348
-146,64,0.037833
-144,64,0.047959
-142,64,0.0576087
-140,64,0.0661043
-138,64,0.0728691
-136,64,0.0774917
-134,64,0.0797706
-132,64,0.0797327
-130,64,0.0776216
-128,64,0.0738603
-126,64,0.0689945
-124,64,0.0636267
-122,64,0.0583516
-120,64,0.0537004
-118,64,0.0501028
-116,64,0.0478642
-114,64,0.0471619
-112,64,0.0480526
-110,64,0.0504889
-108,64,0.0543397
-106,64,0.0594115
-104,64,0.0654665
-102,64,0.0722402
-100,64,0.0794551
-98,64,0.0868332
-96,64,0.0941073
-94,64,0.101032
-92,64,0.107393
-90,64,0.113018
-88,64,0.11778
-86,64,0.121605
-84,64,0.12447
-82,64,0.126397
-80,64,0.127448
-78,64,0.12771
-76,64,0.127278
-74,64,0.126242
-72,64,0.124676
-70,64,0.122624
-68,64,0.120103
-66,64,0.117107
-64,64,0.113616
-62,64,0.109614
-60,64,0.105108
-58,64,0.10014
-56,64,0.094798
-54,64,0.0892224
-52,64,0.0835987
-50,64,0.0781478
-48,64,0.0731088
-46,64,0.068721
-44,64,0.0652048
-42,64,0.0627458
-40,64,0.0614825
-38,64,0.0614982
-36,64,0.0628171
-34,64,0.0654049
-32,64,0.069171
-30,64,0.073974
-28,64,0.0796291
-26,64,0.0859161
-24,64,0.0925896
-22,64,0.0993892
-20,64,0.106051
-18,64,0.112316
-16,64,0.117943
-14,64,0.122715
-12,64,0.126446
-10,64,0.128987
-8,64,0.130225
-6,64,0.130087
-4,64,0.12854
-2,64,0.125584
0,64,0.121257
2,64,0.115629
4,64,0.108805
6,64,0.100923
8,64,0.0921611
10,64,0.0827399
12,64,0.0729236
14,64,0.0630222
16,64,0.0533866
18,64,0.0443972
20,64,0.0364446
22,64,0.0299019
24,64,0.0250904
26,64,0.0222431
28,64,0.02147
30,64,0.0227331
32,64,0.0258351
34,64,0.0304273
36,64,0.0360375
38,64,0.0421142
40,64,0.0480845
42,64,0.0534143
44,64,0.0576636
46,64,0.0605285
48,64,0.0618632
50,64,0.0616812
52,64,0.0601366
54,64,0.0574907
56,64,0.0540705
58,64,0.0502272
60,64,0.0462994
62,64,0.0425866
64,64,0.0393324
66,64,0.0367191
68,64,0.0348694
70,64,0.0338527
72,64,0.0336938
74,64,0.0343798
76,64,0.0358666
78,64,0.0380823
80,64,0.0409291
82,64,0.0442847
84,64,0.0480037
86,64,0.0519205
88,64,0.0558536
90,64,0.0596123
92,64,0.0630053
94,64,0.06585
96,64,0.0679827
98,64,0.0692686
100,64,0.0696094
102,64,0.0689496
104,64,0.0672787
106,64,0.0646313
108,64,0.0610836
110,64,0.0567478
112,64,0.051765
114,64,0.0462971
116,64,0.0405192
118,64,0.0346122
120,64,0.0287561
122,64,0.0231239
124,64,0.0178764
126,64,0.0131565
128,64,0.00908488
130,64,0.00575521
132,64,0.00323094
134,64,0.00154336
136,64,0.000691792
138,64,0.000646002
140,64,0.00135097
142,64,0.00273352
144,64,0.00470996
146,64,0.0071937
148,64,0.0101016
150,64,0.0133583
152,64,0.0168967
154,64,0.0206569
156,64,0.0245807
158,64,0.0286057
160,64,0.0326584
162,64,0.0366488
164,64,0.0404674
166,64,0.0439852
168,64,0.0470579
170,64,0.0495336
172,64,0.0512628
174,64,0.05211
176,64,0.0519661
178,64,0.0507597
180,64,0.0484664
-180,66,0.0441935
-178,66,0.0410077
-176,66,0.0370131
-174,66,0.0323506
-172,66,0.0272055
-170,66,0.0218047
-168,66,0.0164105
-166,66,0.0113144
-164,66,0.00682618
-162,66,0.00326036
-160,66,0.000917248
-158,66,5.91889e-05
-156,66,0.00088306
-154,66,0.00349141
-152,66,0.00786625
-150,66,0.0138506
-148,66,0.0211427
-146,66,0.029308
-144,66,0.0378088
-142,66,0.0460532
-140,66,0.0534553
-138,66,0.0595
-136,66,0.0638023
-134,66,0.0661512
-132,66,0.0665313
-130,66,0.0651179
-128,66,0.0622486
-126,66,0.0583764
-124,66,0.0540122
-122,66,0.0496679
-120,66,0.0458062
-118,66,0.0428049
-116,66,0.0409355
-114,66,0.0403576
-112,66,0.0411251
-110,66,0.0431994
-108,66,0.0464676
-106,66,0.0507601
-104,66,0.0558682
