Phi[deg],Theta[deg],re(rEPhi)[mV]
30,46,1137.37
32,46,1533.44
34,46,1946.95
36,46,2377.29
38,46,2823.61
40,46,3284.73
42,46,3759.09
44,46,4244.7
46,46,4739.13
48,46,5239.46
50,46,5742.3
52,46,6243.82
54,46,6739.76
56,46,7225.52
58,46,7696.2
60,46,8146.71
62,46,8571.87
64,46,8966.48
66,46,9325.48
68,46,9644.04
70,46,9917.68
72,46,10142.4
74,46,10314.7
76,46,10431.7
78,46,10491.5
80,46,10492.8
82,46,10435.2
84,46,10319
86,46,10145.7
88,46,9917.5
90,46,9637.35
92,46,9309.09
94,46,8937.19
96,46,8526.78
98,46,8083.43
100,46,7613.17
102,46,7122.24
104,46,6617.08
106,46,6104.12
108,46,5589.71
110,46,5080
112,46,4580.8
114,46,4097.55
116,46,3635.18
118,46,3198.08
120,46,2790.07
122,46,2414.33
124,46,2073.4
126,46,1769.22
128,46,1503.08
130,46,1275.68
132,46,1087.15
134,46,937.1
136,46,824.631
138,46,748.382
140,46,706.57
142,46,697.017
144,46,717.19
146,46,764.226
148,46,834.969
150,46,926.006
152,46,1033.71
154,46,1154.26
156,46,1283.73
158,46,1418.12
160,46,1553.41
162,46,1685.64
164,46,1810.97
166,46,1925.72
168,46,2026.5
170,46,2110.2
172,46,2174.07
174,46,2215.75
176,46,2233.33
178,46,2225.33
180,46,2190.7
-180,48,2153.34
-178,48,2115.88
-176,48,2048.56
-174,48,1951.48
-172,48,1825.05
-170,48,1669.99
-168,48,1487.22
-166,48,1277.81
-164,48,1042.91
-162,48,783.678
-160,48,501.239
-158,48,196.62
-156,48,-129.274
-154,48,-475.678
-152,48,-841.963
-150,48,-1227.61
-148,48,-1632.18
-146,48,-2055.23
-144,48,-2496.25
-142,48,-2954.58
-140,48,-3429.3
-138,48,-3919.13
-136,48,-4422.38
-134,48,-4936.82
-132,48,-5459.65
-130,48,-5987.48
-128,48,-6516.26
-126,48,-7041.38
-124,48,-7557.67
-122,48,-8059.46
-120,48,-8540.77
-118,48,-8995.36
-116,48,-9416.92
-114,48,-9799.23
-112,48,-10136.3
-110,48,-10422.7
-108,48,-10653.4
-106,48,-10824.2
-104,48,-10931.9
-102,48,-10974.1
-100,48,-10949.5
-98,48,-10858.1
-96,48,-10700.9
-94,48,-10479.9
-92,48,-10198.4
-90,48,-9860.58
-88,48,-9471.46
-86,48,-9036.87
-84,48,-8563.23
-82,48,-8057.38
-80,48,-7526.44
-78,48,-6977.66
-76,48,-6418.21
-74,48,-5855.07
-72,48,-5294.91
-70,48,-4743.97
-68,48,-4207.96
-66,48,-3692.07
-64,48,-3200.87
-62,48,-2738.35
-60,48,-2307.9
-58,48,-1912.36
-56,48,-1554.02
-54,48,-1234.69
-52,48,-955.707
-50,48,-717.978
-48,48,-521.973
-46,48,-367.743
-44,48,-254.908
-42,48,-182.64
-40,48,-149.636
-38,48,-154.099
-36,48,-193.714
-34,48,-265.64
-32,48,-366.513
-30,48,-492.472
-28,48,-639.204
-26,48,-802.01
-24,48,-975.896
-22,48,-1155.68
-20,48,-1336.1
-18,48,-1511.98
-16,48,-1678.33
-14,48,-1830.45
-12,48,-1964.1
-10,48,-2075.57
-8,48,-2161.73
-6,48,-2220.1
-4,48,-2248.89
-2,48,-2246.95
0,48,-2213.73
2,48,-2149.27
4,48,-2054.09
6,48,-1929.09
8,48,-1775.46
10,48,-1594.57
12,48,-1387.88
14,48,-1156.84
16,48,-902.808
18,48,-626.997
20,48,-330.433
22,48,-13.938
24,48,321.865
26,48,676.52
28,48,1049.7
30,48,1441.12
32,48,1850.49
34,48,2277.42
36,48,2721.31
38,48,3181.31
40,48,3656.18
42,48,4144.29
44,48,4643.5
46,48,5151.19
48,48,5664.17
50,48,6178.76
52,48,6690.77
54,48,7195.54
56,48,7688.05
58,48,8162.95
60,48,8614.69
62,48,9037.64
64,48,9426.19
66,48,9774.88
68,48,10078.5
70,48,10332.4
72,48,10532.3
74,48,10674.6
76,48,10756.4
78,48,10776
80,48,10732
82,48,10624.5
84,48,10454.2
86,48,10223.1
88,48,9933.72
90,48,9589.87
92,48,9195.99
94,48,8757.31
96,48,8279.7
98,48,7769.55
100,48,7233.61
102,48,6678.93
104,48,6112.65
106,48,5541.88
108,48,4973.6
110,48,4414.5
112,48,3870.86
114,48,3348.5
116,48,2852.64
118,48,2387.88
120,48,1958.12
122,48,1566.55
124,48,1215.67
126,48,907.228
128,48,642.312
130,48,421.347
132,48,244.143
134,48,109.944
136,48,17.472
138,48,-35.0268
140,48,-49.7369
142,48,-29.2333
144,48,23.5572
146,48,105.391
148,48,212.745
150,48,341.85
152,48,488.734
154,48,649.262
156,48,819.188
158,48,994.209
160,48,1170.02
162,48,1342.39
164,48,1507.22
166,48,1660.59
168,48,1798.87
170,48,1918.72
172,48,2017.2
174,48,2091.78
176,48,2140.34
178,48,2161.25
180,48,2153.34
-180,50,2067.84
-178,50,2058.57
-176,50,2017.57
-174,50,1944.81
-172,50,1840.61
-170,50,1705.56
-168,50,1540.52
-166,50,1346.48
-164,50,1124.57
-162,50,875.921
-160,50,601.675
-158,50,302.892
-156,50,-19.4667
-154,50,-364.56
-152,50,-731.67
-150,50,-1120.18
-148,50,-1529.52
-146,50,-1959.13
-144,50,-2408.38
-142,50,-2876.45
-140,50,-3362.24
-138,50,-3864.31
-136,50,-4380.73
-134,50,-4909.02
-132,50,-5446.09
-130,50,-5988.17
-128,50,-6530.86
-126,50,-7069.08
-124,50,-7597.17
-122,50,-8108.98
-120,50,-8597.96
-118,50,-9057.34
-116,50,-9480.29
-114,50,-9860.09
-112,50,-10190.3
-110,50,-10465
-108,50,-10679.1
-106,50,-10828
-104,50,-10908.4
-102,50,-10918
-100,50,-10855.6
-98,50,-10721.6
-96,50,-10517.1
-94,50,-10245
-92,50,-9908.84
-90,50,-9513.68
-88,50,-9065.31
-86,50,-8570.37
-84,50,-8036.13
-82,50,-7470.32
-80,50,-6880.93
-78,50,-6276.02
-76,50,-5663.55
-74,50,-5051.21
-72,50,-4446.29
-70,50,-3855.54
-68,50,-3285.1
-66,50,-2740.46
-64,50,-2226.38
-62,50,-1746.93
-60,50,-1305.52
-58,50,-904.888
-56,50,-547.187
-54,50,-234.014
-52,50,33.5403
-50,50,254.86
-48,50,429.78
-46,50,558.579
-44,50,641.988
-42,50,681.209
-40,50,677.943
-38,50,634.417
-36,50,553.41
-34,50,438.264
-32,50,292.877
-30,50,121.678
-28,50,-70.4256
-26,50,-278.131
-24,50,-495.841
-22,50,-717.788
-20,50,-938.174
-18,50,-1151.32
-16,50,-1351.8
-14,50,-1534.62
-12,50,-1695.28
-10,50,-1829.93
-8,50,-1935.41
-6,50,-2009.33
-4,50,-2050.02
-2,50,-2056.59
0,50,-2028.81
2,50,-1967.06
4,50,-1872.24
6,50,-1745.65
8,50,-1588.88
10,50,-1403.66
12,50,-1191.8
14,50,-955.023
16,50,-694.932
18,50,-412.917
20,50,-110.125
22,50,212.555
24,50,554.48
26,50,915.217
28,50,1294.48
30,50,1692.07
32,50,2107.76
34,50,2541.2
36,50,2991.84
38,50,3458.83
40,50,3940.88
42,50,4436.27
44,50,4942.71
46,50,5457.37
48,50,5976.81
50,50,6497.03
52,50,7013.49
54,50,7521.13
56,50,8014.52
58,50,8487.87
60,50,8935.23
62,50,9350.52
64,50,9727.75
66,50,10061.1
68,50,10345.2
70,50,10574.9
72,50,10745.9
74,50,10854.6
76,50,10898.2
78,50,10874.8
80,50,10783.6
82,50,10624.6
84,50,10399.3
86,50,10109.9
88,50,9759.63
90,50,9352.87
92,50,8894.77
94,50,8391.27
96,50,7848.98
98,50,7275.05
100,50,6676.98
102,50,6062.54
104,50,5439.56
106,50,4815.81
108,50,4198.84
110,50,3595.85
112,50,3013.54
114,50,2458.07
116,50,1934.91
118,50,1448.77
120,50,1003.63
122,50,602.61
124,50,248.067
126,50,-58.4515
128,50,-316.152
130,50,-524.951
132,50,-685.423
134,50,-798.741
136,50,-866.617
138,50,-891.242
140,50,-875.236
142,50,-821.592
144,50,-733.636
146,50,-614.988
148,50,-469.518
150,50,-301.313
152,50,-114.635
154,50,86.1196
156,50,296.467
158,50,511.889
160,50,727.89
162,50,940.06
164,50,1144.13
166,50,1336.05
168,50,1512.04
170,50,1668.63
172,50,1802.75
174,50,1911.73
176,50,1993.34
178,50,2045.81
180,50,2067.84
-180,52,1940.7
-178,52,1962.11
-176,52,1950.53
-174,52,1905.78
-172,52,1828.02
-170,52,1717.69
-168,52,1575.48
-166,52,1402.26
-164,52,1199.03
-162,52,966.839
-160,52,706.768
-158,52,419.845
-156,52,107.034
-154,52,-230.793
-152,52,-592.854
-150,52,-978.444
-148,52,-1386.89
-146,52,-1817.51
-144,52,-2269.5
-142,52,-2741.88
-140,52,-3233.37
-138,52,-3742.31
-136,52,-4266.53
-134,52,-4803.25
-132,52,-5349.09
-130,52,-5899.92
-128,52,-6450.92
-126,52,-6996.61
-124,52,-7530.86
-122,52,-8047.01
-120,52,-8538.03
-118,52,-8996.66
-116,52,-9415.57
-114,52,-9787.61
-112,52,-10106
-110,52,-10364.4
-108,52,-10557.5
-106,52,-10680.6
-104,52,-10730.3
-102,52,-10704.5
-100,52,-10602.2
-98,52,-10423.7
-96,52,-10171.1
-94,52,-9847.23
-92,52,-9456.68
-90,52,-9004.96
-88,52,-8498.67
-86,52,-7945.24
-84,52,-7352.8
-82,52,-6729.89
-80,52,-6085.36
-78,52,-5428.06
-76,52,-4766.7
-74,52,-4109.65
-72,52,-3464.78
-70,52,-2839.32
-68,52,-2239.81
-66,52,-1671.97
-64,52,-1140.73
-62,52,-650.199
-60,52,-203.711
-58,52,196.126
-56,52,547.375
-54,52,848.709
-52,52,1099.35
-50,52,1299.01
-48,52,1447.88
-46,52,1546.62
-44,52,1596.34
-42,52,1598.64
-40,52,1555.63
-38,52,1469.97
-36,52,1344.92
-34,52,1184.3
-32,52,992.535
-30,52,774.601
-28,52,535.973
-26,52,282.528
-24,52,20.4266
-22,52,-244.023
-20,52,-504.528
-18,52,-754.976
-16,52,-989.595
-14,52,-1203.11
-12,52,-1390.87
-10,52,-1548.96
-8,52,-1674.27
-6,52,-1764.54
-4,52,-1818.33
-2,52,-1835.05
0,52,-1814.81
2,52,-1758.39
4,52,-1667.09
6,52,-1542.62
8,52,-1386.92
10,52,-1202.09
12,52,-990.232
14,52,-753.308
16,52,-493.097
18,52,-211.108
20,52,91.457
22,52,413.709
24,52,755.05
26,52,1115.13
28,52,1493.75
30,52,1890.83
32,52,2306.22
34,52,2739.68
36,52,3190.69
38,52,3658.38
40,52,4141.44
42,52,4638.03
44,52,5145.7
46,52,5661.4
48,52,6181.42
50,52,6701.46
52,52,7216.6
54,52,7721.43
56,52,8210.1
58,52,8676.46
60,52,9114.13
62,52,9516.68
64,52,9877.79
66,52,10191.4
68,52,10451.7
70,52,10653.6
72,52,10792.6
74,52,10865.1
76,52,10868.4
78,52,10800.7
80,52,10661.3
82,52,10450.9
84,52,10171
86,52,9824.43
88,52,9415.07
90,52,8947.78
92,52,8428.4
94,52,7863.53
96,52,7260.51
98,52,6627.17
100,52,5971.75
102,52,5302.68
104,52,4628.45
106,52,3957.41
108,52,3297.67
110,52,2656.88
112,52,2042.15
114,52,1459.9
116,52,915.803
118,52,414.691
120,52,-39.4916
122,52,-443.697
124,52,-795.777
126,52,-1094.45
128,52,-1339.27
130,52,-1530.56
132,52,-1669.33
134,52,-1757.22
136,52,-1796.44
138,52,-1789.65
140,52,-1739.95
142,52,-1650.77
144,52,-1525.84
146,52,-1369.16
148,52,-1184.93
150,52,-977.517
152,52,-751.421
154,52,-511.239
156,52,-261.617
158,52,-7.19937
160,52,247.422
162,52,497.761
164,52,739.496
166,52,968.527
168,52,1181.03
170,52,1373.52
172,52,1542.85
174,52,1686.31
176,52,1801.6
178,52,1886.87
180,52,1940.7
-180,54,1780.85
-178,54,1834.04
-176,54,1853.61
-174,54,1839.21
-172,54,1790.79
-170,54,1708.62
-168,54,1593.16
-166,54,1445.1
-164,54,1265.23
-162,54,1054.44
-160,54,813.685
-158,54,543.89
-156,54,245.962
-154,54,-79.2411
-152,54,-430.917
-150,54,-808.298
-148,54,-1210.62
-146,54,-1637.06
-144,54,-2086.68
-142,54,-2558.31
-140,54,-3050.45
-138,54,-3561.21
-136,54,-4088.15
-134,54,-4628.21
-132,54,-5177.65
-130,54,-5732
-128,54,-6286.05
-126,54,-6833.89
-124,54,-7368.96
-122,54,-7884.15
-120,54,-8371.99
-118,54,-8824.76
-116,54,-9234.74
-114,54,-9594.4
-112,54,-9896.63
-110,54,-10134.9
-108,54,-10303.7
-106,54,-10398.2
-104,54,-10415.2
-102,54,-10352.4
-100,54,-10209.2
-98,54,-9986.31
-96,54,-9685.92
-94,54,-9311.67
-92,54,-8868.52
-90,54,-8362.69
-88,54,-7801.47
-86,54,-7193.04
-84,54,-6546.29
-82,54,-5870.58
-80,54,-5175.52
-78,54,-4470.72
-76,54,-3765.59
-74,54,-3069.15
-72,54,-2389.81
-70,54,-1735.26
-68,54,-1112.38
-66,54,-527.101
-64,54,15.5294
-62,54,511.405
-60,54,957.297
-58,54,1350.79
-56,54,1690.23
-54,54,1974.59
-52,54,2203.46
-50,54,2376.96
-48,54,2495.66
-46,54,2560.64
-44,54,2573.41
-42,54,2535.99
-40,54,2450.93
-38,54,2321.31
-36,54,2150.85
-34,54,1943.84
-32,54,1705.22
-30,54,1440.47
-28,54,1155.61
-26,54,857.038
-24,54,551.429
-22,54,245.575
-20,54,-53.7985
-18,54,-340.214
-16,54,-607.621
-14,54,-850.555
-12,54,-1064.29
-10,54,-1244.92
-8,54,-1389.46
-6,54,-1495.86
-4,54,-1562.98
-2,54,-1590.56
0,54,-1579.13
2,54,-1529.86
4,54,-1444.48
6,54,-1325.09
8,54,-1174.01
10,54,-993.637
12,54,-786.321
14,54,-554.222
16,54,-299.228
18,54,-22.8947
20,54,273.591
22,54,589.409
24,54,924.07
26,54,1277.36
28,54,1649.23
30,54,2039.74
32,54,2448.89
34,54,2876.49
36,54,3322.09
38,54,3784.82
40,54,4263.31
42,54,4755.57
44,54,5259.01
46,54,5770.32
48,54,6285.53
50,54,6800.01
52,54,7308.51
54,54,7805.25
56,54,8284.05
58,54,8738.36
60,54,9161.5
62,54,9546.74
64,54,9887.47
66,54,10177.4
68,54,10410.6
70,54,10581.8
72,54,10686.6
74,54,10721.3
76,54,10683.2
78,54,10570.9
80,54,10384
82,54,10123.2
84,54,9790.65
86,54,9389.57
88,54,8924.3
90,54,8400.29
92,54,7823.95
94,54,7202.52
96,54,6543.96
98,54,5856.77
100,54,5149.81
102,54,4432.15
104,54,3712.86
106,54,3000.85
108,54,2304.72
110,54,1632.54
112,54,991.772
114,54,389.106
116,54,-169.631
118,54,-679.545
120,54,-1136.73
122,54,-1538.26
124,54,-1882.24
126,54,-2167.69
128,54,-2394.55
130,54,-2563.6
132,54,-2676.34
134,54,-2734.93
136,54,-2742.1
138,54,-2701.05
140,54,-2615.35
142,54,-2488.93
144,54,-2325.93
146,54,-2130.71
148,54,-1907.78
150,54,-1661.78
152,54,-1397.4
154,54,-1119.37
156,54,-832.433
158,54,-541.28
160,54,-250.509
162,54,35.4151
164,54,312.217
166,54,575.853
168,54,822.562
170,54,1048.9
172,54,1251.79
174,54,1428.53
176,54,1576.81
178,54,1694.75
180,54,1780.85
-180,56,1599.17
-178,56,1683.87
-176,56,1734.9
-174,56,1751.74
-172,56,1734.14
-170,56,1682.15
-168,56,1595.98
-166,56,1476.06
-164,56,1322.95
-162,56,1137.33
-160,56,919.932
-158,56,671.529
-156,56,392.913
-154,56,84.8691
-152,56,-251.821
-150,56,-616.365
-148,56,-1007.93
-146,56,-1425.58
-144,56,-1868.21
-142,56,-2334.48
-140,56,-2822.68
-138,56,-3330.63
-136,56,-3855.63
-134,56,-4394.3
-132,56,-4942.58
-130,56,-5495.63
-128,56,-6047.86
-126,56,-6592.95
-124,56,-7123.95
-122,56,-7633.35
-120,56,-8113.28
-118,56,-8555.67
-116,56,-8952.47
-114,56,-9295.85
-112,56,-9578.48
-110,56,-9793.72
-108,56,-9935.82
-106,56,-10000.2
-104,56,-9983.38
-102,56,-9883.49
-100,56,-9700.02
-98,56,-9434
-96,56,-9088.02
-94,56,-8666.13
-92,56,-8173.84
-90,56,-7617.92
-88,56,-7006.28
-86,56,-6347.78
-84,56,-5652.01
-82,56,-4929.03
-80,56,-4189.15
-78,56,-3442.7
-76,56,-2699.73
-74,56,-1969.83
-72,56,-1261.95
-70,56,-584.202
-68,56,56.2523
-66,56,653.253
-64,56,1201.69
-62,56,1697.5
-60,56,2137.57
-58,56,2519.75
-56,56,2842.66
-54,56,3105.67
-52,56,3308.78
-50,56,3452.5
-48,56,3537.88
-46,56,3566.42
-44,56,3540.07
-42,56,3461.28
-40,56,3333.02
-38,56,3158.83
-36,56,2942.83
-34,56,2689.81
-32,56,2405.14
-30,56,2094.8
-28,56,1765.28
-26,56,1423.46
-24,56,1076.48
-22,56,731.54
-20,56,395.73
-18,56,75.8179
-16,56,-221.941
-14,56,-491.979
-12,56,-729.558
-10,56,-930.88
-8,56,-1093.15
-6,56,-1214.59
-4,56,-1294.42
-2,56,-1332.77
0,56,-1330.59
2,56,-1289.5
4,56,-1211.65
6,56,-1099.53
8,56,-955.805
10,56,-783.148
12,56,-584.111
14,56,-360.984
16,56,-115.708
18,56,150.182
20,56,435.583
22,56,739.811
24,56,1062.55
26,56,1403.77
28,56,1763.64
30,56,2142.38
32,56,2540.13
34,56,2956.82
36,56,3392.04
38,56,3844.91
40,56,4313.97
42,56,4797.11
44,56,5291.53
46,56,5793.68
48,56,6299.3
50,56,6803.44
52,56,7300.54
54,56,7784.49
56,56,8248.78
58,56,8686.58
60,56,9090.92
62,56,9454.85
64,56,9771.57
66,56,10034.6
68,56,10238.1
70,56,10376.6
72,56,10445.7
74,56,10441.9
76,56,10362.6
78,56,10206.6
80,56,9973.66
82,56,9664.98
84,56,9282.93
86,56,8831.14
88,56,8314.44
90,56,7738.73
92,56,7110.96
94,56,6438.89
96,56,5731.04
98,56,4996.47
100,56,4244.6
102,56,3485.06
104,56,2727.44
106,56,1981.16
108,56,1255.25
110,56,558.174
112,56,-102.293
114,56,-719.23
116,56,-1286.67
118,56,-1799.67
120,56,-2254.38
122,56,-2648.05
124,56,-2979.01
126,56,-3246.64
128,56,-3451.29
130,56,-3594.21
132,56,-3677.44
134,56,-3703.69
136,56,-3676.25
138,56,-3598.87
140,56,-3475.65
142,56,-3310.98
144,56,-3109.46
146,56,-2875.82
148,56,-2614.85
150,56,-2331.43
152,56,-2030.42
154,56,-1716.63
156,56,-1394.85
158,56,-1069.74
160,56,-745.836
162,56,-427.488
164,56,-118.847
166,56,176.191
168,56,454.013
170,56,711.321
172,56,945.155
174,56,1152.91
176,56,1332.35
178,56,1481.61
180,56,1599.17
-180,58,1407.6
-178,58,1522.32
-176,58,1603.78
-174,58,1651.34
-172,58,1664.58
-170,58,1643.28
-168,58,1587.44
-166,58,1497.19
-164,58,1372.84
-162,58,1214.77
-160,58,1023.49
-158,58,799.548
-156,58,543.572
-154,58,256.22
-152,58,-61.7951
-150,58,-409.7
-148,58,-786.62
-146,58,-1191.53
-144,58,-1623.21
-142,58,-2080.1
-140,58,-2560.27
-138,58,-3061.32
-136,58,-3580.21
-134,58,-4113.28
-132,58,-4656.11
-130,58,-5203.5
-128,58,-5749.5
-126,58,-6287.43
-124,58,-6809.97
-122,58,-7309.29
-120,58,-7777.18
-118,58,-8205.29
-116,58,-8585.33
-114,58,-8909.31
-112,58,-9169.73
-110,58,-9359.9
-108,58,-9474.05
-106,58,-9507.61
-104,58,-9457.33
-102,58,-9321.41
-100,58,-9099.57
-98,58,-8793.15
-96,58,-8405.05
-94,58,-7939.74
-92,58,-7403.13
-90,58,-6802.48
-88,58,-6146.25
-86,58,-5443.84
-84,58,-4705.43
-82,58,-3941.72
-80,58,-3163.63
-78,58,-2382.09
-76,58,-1607.76
-74,58,-850.765
-72,58,-120.514
-70,58,574.492
-68,58,1226.8
-66,58,1830.07
-64,58,2379.13
-62,58,2869.97
-60,58,3299.66
-58,58,3666.28
-56,58,3968.8
-54,58,4206.99
-52,58,4381.27
-50,58,4492.64
-48,58,4542.6
-46,58,4533.11
-44,58,4466.58
-42,58,4345.89
-40,58,4174.45
-38,58,3956.2
-36,58,3695.7
-34,58,3398.15
-32,58,3069.36
-30,58,2715.73
-28,58,2344.19
-26,58,1962.04
-24,58,1576.79
-22,58,1196.01
-20,58,827.078
-18,58,476.968
-16,58,152.068
-14,58,-142.023
-12,58,-400.635
-10,58,-620.136
-8,58,-797.985
-6,58,-932.741
-4,58,-1024.01
-2,58,-1072.37
0,58,-1079.21
2,58,-1046.62
4,58,-977.155
6,58,-873.685
8,58,-739.195
10,58,-576.609
12,58,-388.638
14,58,-177.651
16,58,54.4152
18,58,306.106
20,58,576.464
22,58,864.998
24,58,1171.62
26,58,1496.55
28,58,1840.17
30,58,2202.92
32,58,2585.1
34,58,2986.77
36,58,3407.55
38,58,3846.53
40,58,4302.18
42,58,4772.21
44,58,5253.6
46,58,5742.57
48,58,6234.55
50,58,6724.29
52,58,7205.93
54,58,7673.06
56,58,8118.9
58,58,8536.39
60,58,8918.36
62,58,9257.71
64,58,9547.54
66,58,9781.33
68,58,9953.14
70,58,10057.7
72,58,10090.6
74,58,10048.5
76,58,9929.05
78,58,9731.1
80,58,9454.82
82,58,9101.62
84,58,8674.2
86,58,8176.56
88,58,7613.88
90,58,6992.47
92,58,6319.69
94,58,5603.75
96,58,4853.62
98,58,4078.83
100,58,3289.27
102,58,2495.03
104,58,1706.16
106,58,932.496
108,58,183.469
110,58,-532.104
112,58,-1206.17
114,58,-1831.61
116,58,-2402.31
118,58,-2913.32
120,58,-3360.83
122,58,-3742.26
124,58,-4056.2
126,58,-4302.37
128,58,-4481.56
130,58,-4595.5
132,58,-4646.76
134,58,-4638.63
136,58,-4574.97
138,58,-4460.08
140,58,-4298.63
142,58,-4095.48
144,58,-3855.66
146,58,-3584.28
148,58,-3286.42
150,58,-2967.16
152,58,-2631.51
154,58,-2284.34
156,58,-1930.41
158,58,-1574.33
160,58,-1220.5
162,58,-873.117
164,58,-536.125
166,58,-213.214
168,58,92.2234
170,58,377.099
172,58,638.646
174,58,874.423
176,58,1082.32
178,58,1260.54
180,58,1407.6
-180,60,1218.13
-178,60,1360.33
-176,60,1470.05
-174,60,1546.55
-172,60,1589.25
-170,60,1597.75
-168,60,1571.8
-166,60,1511.27
-164,60,1416.18
-162,60,1286.63
-160,60,1122.85
-158,60,925.148
-156,60,693.924
-154,60,429.671
-152,60,132.983
-150,60,-195.428
-148,60,-554.689
-146,60,-943.722
-144,60,-1361.17
-142,60,-1805.34
-140,60,-2274.07
-138,60,-2764.69
-136,60,-3273.89
-134,60,-3797.67
-132,60,-4331.27
-130,60,-4869.17
-128,60,-5405.08
-126,60,-5931.97
-124,60,-6442.22
-122,60,-6927.72
-120,60,-7380.04
-118,60,-7790.63
-116,60,-8151.06
-114,60,-8453.24
-112,60,-8689.66
-110,60,-8853.62
-108,60,-8939.45
-106,60,-8942.67
-104,60,-8860.17
-102,60,-8690.35
-100,60,-8433.15
-98,60,-8090.16
-96,60,-7664.56
-94,60,-7161.12
-92,60,-6586.1
-90,60,-5947.15
-88,60,-5253.12
-86,60,-4513.87
-84,60,-3740.05
-82,60,-2942.87
-80,60,-2133.77
-78,60,-1324.2
-76,60,-525.334
-74,60,252.229
-72,60,998.651
-70,60,1705.08
-68,60,2363.79
-66,60,2968.28
-64,60,3513.34
-62,60,3995
-60,60,4410.51
-58,60,4758.21
-56,60,5037.42
-54,60,5248.32
-52,60,5391.79
-50,60,5469.29
-48,60,5482.81
-46,60,5434.79
-44,60,5328.09
-42,60,5166.04
-40,60,4952.45
-38,60,4691.68
-36,60,4388.68
-34,60,4049.03
-32,60,3678.94
-30,60,3285.18
-28,60,2875.04
-26,60,2456.19
-24,60,2036.46
-22,60,1623.69
-20,60,1225.49
-18,60,848.965
-16,60,500.571
-14,60,185.871
-12,60,-90.5933
-10,60,-325.41
-8,60,-516.341
-6,60,-662.316
-4,60,-763.369
-2,60,-820.524
0,60,-835.647
2,60,-811.264
4,60,-750.357
6,60,-656.158
8,60,-531.947
10,60,-380.864
12,60,-205.747
14,60,-9.00273
16,60,207.477
18,60,442.365
20,60,694.893
22,60,964.81
24,60,1252.3
26,60,1557.84
28,60,1882.1
30,60,2225.74
32,60,2589.25
34,60,2972.78
36,60,3376.02
38,60,3798.03
40,60,4237.15
42,60,4690.94
44,60,5156.15
46,60,5628.73
48,60,6103.83
50,60,6575.92
52,60,7038.82
54,60,7485.91
56,60,7910.16
58,60,8304.34
60,60,8661.17
62,60,8973.47
64,60,9234.32
66,60,9437.25
68,60,9576.38
70,60,9646.56
72,60,9643.57
74,60,9564.18
76,60,9406.3
78,60,9169.03
80,60,8852.77
82,60,8459.19
84,60,7991.29
86,60,7453.33
88,60,6850.79
90,60,6190.31
92,60,5479.55
94,60,4727.07
96,60,3942.17
98,60,3134.74
100,60,2315.05
102,60,1493.53
104,60,680.628
106,60,-113.474
108,60,-879.021
110,60,-1606.9
112,60,-2288.8
114,60,-2917.42
116,60,-3486.54
118,60,-3991.16
120,60,-4427.56
122,60,-4793.3
124,60,-5087.21
126,60,-5309.37
128,60,-5460.95
130,60,-5544.17
132,60,-5562.14
134,60,-5518.69
136,60,-5418.25
138,60,-5265.69
140,60,-5066.19
142,60,-4825.11
144,60,-4547.91
146,60,-4240.03
148,60,-3906.87
150,60,-3553.68
152,60,-3185.58
154,60,-2807.5
156,60,-2424.17
158,60,-2040.07
160,60,-1659.47
162,60,-1286.36
164,60,-924.461
166,60,-577.204
168,60,-247.725
170,60,61.1444
172,60,346.876
174,60,607.241
176,60,840.304
178,60,1044.4
180,60,1218.13
-180,62,1041.64
-178,62,1208.03
-176,62,1342.93
-174,62,1445.53
-172,62,1515.18
-170,62,1551.33
-168,62,1553.52
-166,62,1521.39
-164,62,1454.69
-162,62,1353.25
-160,62,1217.01
-158,62,1046.01
-156,62,840.411
-154,62,600.495
-152,62,326.695
-150,62,19.6204
-148,62,-319.9
-146,62,-690.768
-144,62,-1091.54
-142,62,-1520.38
-140,62,-1974.92
-138,62,-2452.24
-136,62,-2948.75
-134,62,-3460.14
-132,62,-3981.33
-130,62,-4506.46
-128,62,-5028.94
-126,62,-5541.45
-124,62,-6036.14
-122,62,-6504.69
-120,62,-6938.51
-118,62,-7328.97
-116,62,-7667.6
-114,62,-7946.32
-112,62,-8157.69
-110,62,-8295.11
-108,62,-8353.04
-106,62,-8327.17
-104,62,-8214.58
-102,62,-8013.85
-100,62,-7725.13
-98,62,-7350.22
-96,62,-6892.51
-94,62,-6357.01
-92,62,-5750.22
-90,62,-5080.05
-88,62,-4355.63
-86,62,-3587.16
-84,62,-2785.64
-82,62,-1962.65
-80,62,-1130.06
-78,62,-299.728
-76,62,516.755
-74,62,1308.37
-72,62,2064.9
-70,62,2777.19
-68,62,3437.27
-66,62,4038.48
-64,62,4575.56
-62,62,5044.6
-60,62,5442.99
-58,62,5769.35
-56,62,6023.33
-54,62,6205.52
-52,62,6317.23
-50,62,6360.42
-48,62,6337.55
-46,62,6251.52
-44,62,6105.67
-42,62,5903.73
-40,62,5649.94
-38,62,5349.03
-36,62,5006.31
-34,62,4627.7
-32,62,4219.76
-30,62,3789.59
-28,62,3344.78
-26,62,2893.29
-24,62,2443.21
-22,62,2002.6
-20,62,1579.2
-18,62,1180.21
-16,62,812.08
-14,62,480.291
-12,62,189.21
-10,62,-58.0076
-8,62,-259.454
-6,62,-414.45
-4,62,-523.462
-2,62,-587.972
0,62,-610.305
