Phi[deg],Theta[deg],im(rEPhi)[mV]
-12,88,-5402.25
-10,88,-5571.56
-8,88,-5699.19
-6,88,-5783.61
-4,88,-5823.68
-2,88,-5818.61
0,88,-5767.95
2,88,-5671.54
4,88,-5529.52
6,88,-5342.26
8,88,-5110.37
10,88,-4834.66
12,88,-4516.09
14,88,-4155.76
16,88,-3754.86
18,88,-3314.71
20,88,-2836.67
22,88,-2322.2
24,88,-1772.88
26,88,-1190.42
28,88,-576.763
30,88,65.8783
32,88,734.913
34,88,1427.29
36,88,2139.4
38,88,2867.02
40,88,3605.24
42,88,4348.48
44,88,5090.44
46,88,5824.23
48,88,6542.43
50,88,7237.25
52,88,7900.67
54,88,8524.67
56,88,9101.43
58,88,9623.56
60,88,10084.3
62,88,10477.6
64,88,10798.6
66,88,11043.4
68,88,11209.3
70,88,11294.9
72,88,11300.1
74,88,11226
76,88,11075.1
78,88,10850.7
80,88,10557.3
82,88,10200.5
84,88,9786.39
86,88,9321.92
88,88,8814.48
90,88,8271.88
92,88,7702.17
94,88,7113.53
96,88,6514.16
98,88,5912.14
100,88,5315.34
102,88,4731.31
104,88,4167.22
106,88,3629.75
108,88,3125
110,88,2658.5
112,88,2235.05
114,88,1858.75
116,88,1532.92
118,88,1260.07
120,88,1041.89
122,88,879.231
124,88,772.097
126,88,719.689
128,88,720.421
130,88,771.975
132,88,871.368
134,88,1015.03
136,88,1198.9
138,88,1418.52
140,88,1669.13
142,88,1945.79
144,88,2243.45
146,88,2557.04
148,88,2881.56
150,88,3212.1
152,88,3543.92
154,88,3872.49
156,88,4193.47
158,88,4502.75
160,88,4796.44
162,88,5070.89
164,88,5322.65
166,88,5548.53
168,88,5745.53
170,88,5910.88
172,88,6042.04
174,88,6136.69
176,88,6192.76
178,88,6208.41
180,88,6182.05
-180,90,6023.87
-178,90,5958.26
-176,90,5850.28
-174,90,5699.07
-172,90,5504.03
-170,90,5264.74
-168,90,4981.04
-166,90,4652.95
-164,90,4280.69
-162,90,3864.72
-160,90,3405.68
-158,90,2904.5
-156,90,2362.39
-154,90,1780.94
-152,90,1162.16
-150,90,508.575
-148,90,-176.674
-146,90,-889.77
-144,90,-1626.15
-142,90,-2380.45
-140,90,-3146.52
-138,90,-3917.45
-136,90,-4685.63
-134,90,-5442.89
-132,90,-6180.65
-130,90,-6890.12
-128,90,-7562.48
-126,90,-8189.18
-124,90,-8762.1
-122,90,-9273.79
-120,90,-9717.67
-118,90,-10088.2
-116,90,-10380.8
-114,90,-10592.5
-112,90,-10721.2
-110,90,-10766.3
-108,90,-10728.4
-106,90,-10609.2
-104,90,-10411.8
-102,90,-10140.1
-100,90,-9799.01
-98,90,-9394.23
-96,90,-8932.24
-94,90,-8420.1
-92,90,-7865.34
-90,90,-7275.9
-88,90,-6659.93
-86,90,-6025.77
-84,90,-5381.79
-82,90,-4736.33
-80,90,-4097.54
-78,90,-3473.36
-76,90,-2871.4
-74,90,-2298.83
-72,90,-1762.33
-70,90,-1268
-68,90,-821.286
-66,90,-426.897
-64,90,-88.7428
-62,90,190.127
-60,90,407.571
-58,90,562.396
-56,90,654.377
-54,90,684.255
-52,90,653.721
-50,90,565.371
-48,90,422.64
-46,90,229.721
-44,90,-8.54307
-42,90,-286.771
-40,90,-599.168
-38,90,-939.654
-36,90,-1301.99
-34,90,-1679.89
-32,90,-2067.13
-30,90,-2457.66
-28,90,-2845.67
-26,90,-3225.66
-24,90,-3592.47
-22,90,-3941.36
-20,90,-4268.01
-18,90,-4568.49
-16,90,-4839.36
-14,90,-5077.54
-12,90,-5280.4
-10,90,-5445.69
-8,90,-5571.51
-6,90,-5656.34
-4,90,-5698.98
-2,90,-5698.54
0,90,-5654.42
2,90,-5566.31
4,90,-5434.14
6,90,-5258.11
8,90,-5038.6
10,90,-4776.21
12,90,-4471.69
14,90,-4125.96
16,90,-3740.02
18,90,-3315.04
20,90,-2852.24
22,90,-2352.99
24,90,-1818.79
26,90,-1251.34
28,90,-652.583
30,90,-24.7793
32,90,629.403
34,90,1306.81
36,90,2003.71
38,90,2715.78
40,90,3437.99
42,90,4164.67
44,90,4889.5
46,90,5605.62
48,90,6305.68
50,90,6982.04
52,90,7626.91
54,90,8232.55
56,90,8791.49
58,90,9296.72
60,90,9741.87
62,90,10121.4
64,90,10430.7
66,90,10666.3
68,90,10825.8
70,90,10908.1
72,90,10913.3
74,90,10842.4
76,90,10698
78,90,10483.3
80,90,10202.7
82,90,9861.42
84,90,9465.42
86,90,9021.24
88,90,8535.93
90,90,8016.92
92,90,7471.87
94,90,6908.6
96,90,6334.9
98,90,5758.52
100,90,5186.97
102,90,4627.53
104,90,4087.05
106,90,3571.97
108,90,3088.19
110,90,2641.02
112,90,2235.14
114,90,1874.53
116,90,1562.4
118,90,1301.24
120,90,1092.69
122,90,937.604
124,90,836.012
126,90,787.14
128,90,789.444
130,90,840.657
132,90,937.851
134,90,1077.52
136,90,1255.67
138,90,1467.92
140,90,1709.61
142,90,1975.92
144,90,2261.94
146,90,2562.76
148,90,2873.57
150,90,3189.71
152,90,3506.67
154,90,3820.19
156,90,4126.19
158,90,4420.84
160,90,4700.53
162,90,4961.84
164,90,5201.59
166,90,5416.76
168,90,5604.55
170,90,5762.33
172,90,5887.7
174,90,5978.42
176,90,6032.51
178,90,6048.18
180,90,6023.87
-180,92,5866.74
-178,92,5803.81
-176,92,5700.54
-174,92,5556.1
-172,92,5369.82
-170,92,5141.25
-168,92,4870.14
-166,92,4556.39
-164,92,4200.09
-162,92,3801.53
-160,92,3361.19
-158,92,2879.78
-156,92,2358.33
-154,92,1798.22
-152,92,1201.25
-150,92,569.786
-148,92,-93.2049
-146,92,-784.047
-144,92,-1498.3
-142,92,-2230.7
-140,92,-2975.21
-138,92,-3724.98
-136,92,-4472.52
-134,92,-5209.74
-132,92,-5928.18
-130,92,-6619.17
-128,92,-7274.08
-126,92,-7884.51
-124,92,-8442.55
-122,92,-8940.96
-120,92,-9373.37
-118,92,-9734.43
-116,92,-10019.9
-114,92,-10226.8
-112,92,-10353.4
-110,92,-10399
-108,92,-10364.4
-106,92,-10251.5
-104,92,-10063.1
-102,92,-9803.17
-100,92,-9476.52
-98,92,-9088.73
-96,92,-8646.09
-94,92,-8155.44
-92,92,-7624.06
-90,92,-7059.6
-88,92,-6469.94
-86,92,-5863.06
-84,92,-5247.02
-82,92,-4629.78
-80,92,-4019.15
-78,92,-3422.71
-76,92,-2847.7
-74,92,-2300.94
-72,92,-1788.8
-70,92,-1317.05
-68,92,-890.869
-66,92,-514.725
-64,92,-192.329
-62,92,73.4206
-60,92,280.486
-58,92,427.731
-56,92,514.936
-54,92,542.809
-52,92,512.966
-50,92,427.894
-48,92,290.888
-46,92,105.975
-44,92,-122.187
-42,92,-388.424
-40,92,-687.166
-38,92,-1012.58
-36,92,-1358.67
-34,92,-1719.45
-32,92,-2088.98
-30,92,-2461.53
-28,92,-2831.6
-26,92,-3194.01
-24,92,-3543.95
-22,92,-3876.97
-20,92,-4189.05
-18,92,-4476.55
-16,92,-4736.23
-14,92,-4965.22
-12,92,-5161
-10,92,-5321.43
-8,92,-5444.64
-6,92,-5529.09
-4,92,-5573.53
-2,92,-5576.96
0,92,-5538.66
2,92,-5458.15
4,92,-5335.21
6,92,-5169.83
8,92,-4962.19
10,92,-4712.71
12,92,-4421.93
14,92,-4090.57
16,92,-3719.48
18,92,-3309.64
20,92,-2862.15
22,92,-2378.26
24,92,-1859.41
26,92,-1307.23
28,92,-723.672
30,92,-111.031
32,92,527.959
34,92,1190.05
36,92,1871.41
38,92,2567.57
40,92,3273.43
42,92,3983.24
44,92,4690.64
46,92,5388.78
48,92,6070.42
50,92,6728.06
52,92,7354.16
54,92,7941.3
56,92,8482.36
58,92,8970.73
60,92,9400.48
62,92,9766.49
64,92,10064.6
66,92,10291.7
68,92,10445.8
70,92,10525.8
72,92,10532.1
74,92,10466
76,92,10329.6
78,92,10126.4
80,92,9860.43
82,92,9536.7
84,92,9160.8
86,92,8738.94
88,92,8277.78
90,92,7784.35
92,92,7265.89
94,92,6729.82
96,92,6183.56
98,92,5634.48
100,92,5089.78
102,92,4556.39
104,92,4040.91
106,92,3549.52
108,92,3087.89
110,92,2661.15
112,92,2273.82
114,92,1929.73
116,92,1632.02
118,92,1383.06
120,92,1184.49
122,92,1037.1
124,92,940.936
126,92,895.237
128,92,898.496
130,92,948.495
132,92,1042.38
134,92,1176.71
136,92,1347.62
138,92,1550.82
140,92,1781.81
142,92,2035.91
144,92,2308.39
146,92,2594.57
148,92,2889.84
150,92,3189.8
152,92,3490.2
154,92,3787.03
156,92,4076.51
158,92,4355.07
160,92,4619.34
162,92,4866.16
164,92,5092.55
166,92,5295.69
168,92,5472.94
170,92,5621.82
172,92,5740.03
174,92,5825.46
176,92,5876.17
178,92,5890.43
180,92,5866.74
-180,94,5711.8
-178,94,5650.25
-176,94,5550.41
-174,94,5411.44
-172,94,5232.66
-170,94,5013.57
-168,94,4753.84
-166,94,4453.29
-164,94,4111.89
-162,94,3729.78
-160,94,3307.25
-158,94,2844.86
-156,94,2343.43
-154,94,1804.13
-152,94,1228.59
-150,94,618.984
-148,94,-21.8838
-146,94,-690.488
-144,94,-1382.52
-142,94,-2092.84
-140,94,-2815.51
-138,94,-3543.8
-136,94,-4270.31
-134,94,-4987.09
-132,94,-5685.81
-130,94,-6357.96
-128,94,-6995.08
-126,94,-7588.99
-124,94,-8131.98
-122,94,-8617.04
-120,94,-9038.05
-118,94,-9389.87
-116,94,-9668.5
-114,94,-9871.11
-112,94,-9996.07
-110,94,-10043
-108,94,-10012.6
-106,94,-9906.73
-104,94,-9728.34
-102,94,-9481.26
-100,94,-9170.18
-98,94,-8800.53
-96,94,-8378.4
-94,94,-7910.38
-92,94,-7403.52
-90,94,-6865.15
-88,94,-6302.84
-86,94,-5724.26
-84,94,-5137.11
-82,94,-4549.01
-80,94,-3967.4
-78,94,-3399.49
-76,94,-2852.16
-74,94,-2331.91
-72,94,-1844.74
-70,94,-1396.12
-68,94,-990.946
-66,94,-633.417
-64,94,-327.033
-62,94,-74.5193
-60,94,122.214
-58,94,262.106
-56,94,344.966
-54,94,371.479
-52,94,343.191
-50,94,262.476
-48,94,132.478
-46,94,-42.963
-44,94,-259.408
-42,94,-511.926
-40,94,-795.214
-38,94,-1103.72
-36,94,-1431.77
-34,94,-1773.67
-32,94,-2123.84
-30,94,-2476.85
-28,94,-2827.55
-26,94,-3171.1
-24,94,-3503.01
-22,94,-3819.13
-20,94,-4115.73
-18,94,-4389.4
-16,94,-4637.11
-14,94,-4856.16
-12,94,-5044.15
-10,94,-5198.99
-8,94,-5318.85
-6,94,-5402.16
-4,94,-5447.61
-2,94,-5454.11
0,94,-5420.82
2,94,-5347.13
4,94,-5232.63
6,94,-5077.16
8,94,-4880.72
10,94,-4643.54
12,94,-4365.99
14,94,-4048.61
16,94,-3692.08
18,94,-3297.21
20,94,-2864.98
22,94,-2396.51
24,94,-1893.16
26,94,-1356.52
28,94,-788.508
30,94,-191.442
32,94,431.892
34,94,1078.17
36,94,1743.46
38,94,2423.22
40,94,3112.23
42,94,3804.68
44,94,4494.21
46,94,5173.99
48,94,5836.89
50,94,6475.59
52,94,7082.8
54,94,7651.39
56,94,8174.63
58,94,8646.34
60,94,9061.02
62,94,9414
64,94,9701.54
66,94,9920.89
68,94,10070.3
70,94,10149.2
72,94,10157.8
74,94,10097.6
76,94,9970.73
78,94,9780.42
80,94,9530.59
82,94,9225.92
84,94,8871.68
86,94,8473.7
88,94,8038.24
90,94,7571.88
92,94,7081.49
94,94,6574.05
96,94,6056.61
98,94,5536.17
100,94,5019.58
102,94,4513.48
104,94,4024.17
106,94,3557.58
108,94,3119.17
110,94,2713.86
112,94,2345.99
114,94,2019.24
116,94,1736.63
118,94,1500.45
120,94,1312.21
122,94,1172.71
124,94,1081.93
126,94,1039.13
128,94,1042.83
130,94,1090.86
132,94,1180.45
134,94,1308.27
136,94,1470.58
138,94,1663.25
140,94,1881.94
142,94,2122.2
144,94,2379.5
146,94,2649.41
148,94,2927.58
150,94,3209.85
152,94,3492.27
154,94,3771.09
156,94,4042.8
158,94,4304.07
160,94,4551.8
162,94,4783.03
164,94,4994.98
166,94,5185.02
168,94,5350.64
170,94,5489.52
172,94,5599.44
174,94,5678.39
176,94,5724.51
178,94,5736.14
180,94,5711.8
-180,96,5559.31
-178,96,5498.02
-176,96,5400.48
-174,96,5265.84
-172,96,5093.41
-170,96,4882.67
-168,96,4633.21
-166,96,4344.79
-164,96,4017.26
-162,96,3650.62
-160,96,3245.02
-158,96,2800.84
-156,96,2318.7
-154,96,1799.61
-152,96,1245
-150,96,656.873
-148,96,37.8584
-146,96,-608.664
-144,96,-1278.52
-142,96,-1966.71
-140,96,-2667.39
-138,96,-3373.97
-136,96,-4079.17
-134,96,-4775.17
-132,96,-5453.81
-130,96,-6106.75
-128,96,-6725.73
-126,96,-7302.8
-124,96,-7830.48
-122,96,-8302.02
-120,96,-8711.53
-118,96,-9054.13
-116,96,-9326.03
-114,96,-9524.59
-112,96,-9648.35
-110,96,-9697.01
-108,96,-9671.39
-106,96,-9573.36
-104,96,-9405.79
-102,96,-9172.44
-100,96,-8877.87
-98,96,-8527.34
-96,96,-8126.71
-94,96,-7682.33
-92,96,-7200.96
-90,96,-6689.64
-88,96,-6155.61
-86,96,-5606.21
-84,96,-5048.78
-82,96,-4490.58
-80,96,-3938.7
-78,96,-3399.99
-76,96,-2880.97
-74,96,-2387.77
-72,96,-1926.07
-70,96,-1501.02
-68,96,-1117.2
-66,96,-778.556
-64,96,-488.356
-62,96,-249.13
-60,96,-62.6434
-58,96,70.1386
-56,96,149.068
-54,96,174.82
-52,96,148.876
-50,96,73.494
-48,96,-48.3443
-46,96,-213.007
-44,96,-416.3
-42,96,-653.571
-40,96,-919.824
-38,96,-1209.83
-36,96,-1518.27
-34,96,-1839.79
-32,96,-2169.17
-30,96,-2501.34
-28,96,-2831.51
-26,96,-3155.16
-24,96,-3468.12
-22,96,-3766.54
-20,96,-4046.93
-18,96,-4306.13
-16,96,-4541.26
-14,96,-4749.78
-12,96,-4929.38
-10,96,-5078
-8,96,-5193.84
-6,96,-5275.29
-4,96,-5320.98
-2,96,-5329.74
0,96,-5300.62
2,96,-5232.87
4,96,-5125.96
6,96,-4979.55
8,96,-4793.52
10,96,-4567.92
12,96,-4302.96
14,96,-3999.03
16,96,-3656.64
18,96,-3276.47
20,96,-2859.35
22,96,-2406.33
24,96,-1918.63
26,96,-1397.81
28,96,-845.758
30,96,-264.783
32,96,342.296
34,96,972.098
36,96,1620.63
38,96,2283.26
40,96,2954.73
42,96,3629.19
44,96,4300.27
46,96,4961.22
48,96,5605.01
50,96,6224.51
52,96,6812.7
54,96,7362.77
56,96,7868.37
58,96,8323.73
60,96,8723.78
62,96,9064.3
64,96,9341.94
66,96,9554.34
68,96,9700.07
70,96,9778.68
72,96,9790.66
74,96,9737.4
76,96,9621.12
78,96,9444.83
80,96,9212.25
82,96,8927.76
84,96,8596.3
86,96,8223.3
88,96,7814.6
90,96,7376.41
92,96,6915.13
94,96,6437.37
96,96,5949.78
98,96,5459
100,96,4971.54
102,96,4493.74
104,96,4031.61
106,96,3590.82
108,96,3176.6
110,96,2793.65
112,96,2446.13
114,96,2137.54
116,96,1870.74
118,96,1647.89
120,96,1470.43
122,96,1339.04
124,96,1253.69
126,96,1213.61
128,96,1217.35
130,96,1262.79
132,96,1347.26
134,96,1467.56
136,96,1620.09
138,96,1800.94
140,96,2005.98
142,96,2230.98
144,96,2471.69
146,96,2723.94
148,96,2983.67
150,96,3247
152,96,3510.26
154,96,3769.97
156,96,4022.88
158,96,4265.92
160,96,4496.2
162,96,4710.96
164,96,4907.61
166,96,5083.67
168,96,5236.79
170,96,5364.74
172,96,5465.44
174,96,5536.93
176,96,5577.44
178,96,5585.37
180,96,5559.31
-180,98,5408.63
-178,98,5346.69
-176,98,5250.5
-174,98,5119.22
-172,98,4952.17
-170,98,4748.79
-168,98,4508.65
-166,98,4231.4
-164,98,3916.82
-162,98,3564.76
-160,98,3175.25
-158,98,2748.48
-156,98,2284.94
-154,98,1785.42
-152,98,1251.21
-150,98,684.111
-148,98,86.6143
-146,98,-538.056
-144,98,-1185.86
-142,98,-1851.93
-140,98,-2530.55
-138,98,-3215.25
-136,98,-3898.89
-134,98,-4573.81
-132,98,-5232
-130,98,-5865.34
-128,98,-6465.79
-126,98,-7025.63
-124,98,-7537.64
-122,98,-7995.35
-120,98,-8393.13
-118,98,-8726.35
-116,98,-8991.46
-114,98,-9186.04
-112,98,-9308.77
-110,98,-9359.47
-108,98,-9339.03
-106,98,-9249.32
-104,98,-9093.17
-102,98,-8874.23
-100,98,-8596.92
-98,98,-8266.3
-96,98,-7888
-94,98,-7468.1
-92,98,-7013.06
-90,98,-6529.61
-88,98,-6024.65
-86,98,-5505.17
-84,98,-4978.16
-82,98,-4450.52
-80,98,-3928.98
-78,98,-3420.01
-76,98,-2929.79
-74,98,-2464.1
-72,98,-2028.26
-70,98,-1627.12
-68,98,-1264.94
-66,98,-945.394
-64,98,-671.501
-62,98,-445.588
-60,98,-269.257
-58,98,-143.362
-56,98,-67.994
-54,98,-42.4791
-52,98,-65.3938
-50,98,-134.597
-48,98,-247.28
-46,98,-400.034
-44,98,-588.936
-42,98,-809.642
-40,98,-1057.5
-38,98,-1327.64
-36,98,-1615.11
-34,98,-1914.97
-32,98,-2222.37
-30,98,-2532.62
-28,98,-2841.28
-26,98,-3144.18
-24,98,-3437.46
-22,98,-3717.54
-20,98,-3981.17
-18,98,-4225.38
-16,98,-4447.46
-14,98,-4644.96
-12,98,-4815.65
-10,98,-4957.51
-8,98,-5068.72
-6,98,-5147.65
-4,98,-5192.84
-2,98,-5203.07
0,98,-5177.27
2,98,-5114.58
4,98,-5014.37
6,98,-4876.16
8,98,-4699.69
10,98,-4484.89
12,98,-4231.83
14,98,-3940.75
16,98,-3612.05
18,98,-3246.26
20,98,-2844.11
22,98,-2406.52
24,98,-1934.66
26,98,-1430
28,98,-894.379
30,98,-330.114
32,98,259.977
34,98,872.488
36,98,1503.39
38,98,2148.01
40,98,2801.08
42,98,3456.73
44,98,4108.65
46,98,4750.16
48,98,5374.38
50,98,5974.39
52,98,6543.44
54,98,7075.04
56,98,7563.21
58,98,8002.59
60,98,8388.52
62,98,8717.2
64,98,8985.67
66,98,9191.9
68,98,9334.74
70,98,9413.95
72,98,9430.13
74,98,9384.7
76,98,9279.81
78,98,9118.32
80,98,8903.74
82,98,8640.15
84,98,8332.15
86,98,7984.8
88,98,7603.55
90,98,7194.17
92,98,6762.7
94,98,6315.31
96,98,5858.3
98,98,5397.94
100,98,4940.42
102,98,4491.75
104,98,4057.67
106,98,3643.57
108,98,3254.44
110,98,2894.74
112,98,2568.41
114,98,2278.77
116,98,2028.5
118,98,1819.59
120,98,1653.36
122,98,1530.39
124,98,1450.59
126,98,1413.15
128,98,1416.65
130,98,1459.03
132,98,1537.71
134,98,1649.65
136,98,1791.44
138,98,1959.39
140,98,2149.61
142,98,2358.17
144,98,2581.1
146,98,2814.53
148,98,3054.7
150,98,3298.04
152,98,3541.15
154,98,3780.85
156,98,4014.12
158,98,4238.14
160,98,4450.2
162,98,4647.78
164,98,4828.42
166,98,4989.8
168,98,5129.69
170,98,5245.98
172,98,5336.67
174,98,5399.9
176,98,5433.97
178,98,5437.33
180,98,5408.63
-180,100,5258.34
-178,100,5195
-176,100,5099.4
-174,100,4970.72
-172,100,4808.27
-170,100,4611.48
-168,100,4379.86
-166,100,4113
-164,100,3810.58
-162,100,3472.36
-160,100,3098.2
-158,100,2688.18
-156,100,2242.58
-154,100,1762.07
-152,100,1247.74
-150,100,701.261
-148,100,124.952
-146,100,-478.099
-144,100,-1103.99
-142,100,-1747.96
-140,100,-2404.45
-138,100,-3067.11
-136,100,-3728.93
-134,100,-4382.44
-132,100,-5019.8
-130,100,-5633.11
-128,100,-6214.56
-126,100,-6756.7
-124,100,-7252.59
-122,100,-7696.04
-120,100,-8081.71
-118,100,-8405.26
-116,100,-8663.36
-114,100,-8853.82
-112,100,-8975.5
-110,100,-9028.33
-108,100,-9013.25
-106,100,-8932.17
-104,100,-8787.83
-102,100,-8583.78
-100,100,-8324.28
-98,100,-8014.18
-96,100,-7658.85
-94,100,-7264.1
-92,100,-6836.06
-90,100,-6381.14
-88,100,-5905.9
-86,100,-5416.96
-84,100,-4920.95
-82,100,-4424.4
-80,100,-3933.69
-78,100,-3454.92
-76,100,-2993.92
-74,100,-2556.09
-72,100,-2146.45
-70,100,-1769.5
-68,100,-1429.19
-66,100,-1128.92
-64,100,-871.441
-62,100,-658.869
-60,100,-492.629
-58,100,-373.451
-56,100,-301.355
-54,100,-275.658
-52,100,-294.989
-50,100,-357.324
-48,100,-460.034
-46,100,-599.947
-44,100,-773.429
-42,100,-976.47
-40,100,-1204.78
-38,100,-1453.91
-36,100,-1719.29
-34,100,-1996.41
-32,100,-2280.81
-30,100,-2568.22
-28,100,-2854.56
-26,100,-3136.01
-24,100,-3408.99
-22,100,-3670.21
-20,100,-3916.61
-18,100,-4145.42
-16,100,-4354.04
-14,100,-4540.12
-12,100,-4701.46
-10,100,-4836.07
-8,100,-4942.09
-6,100,-5017.87
-4,100,-5061.89
-2,100,-5072.83
0,100,-5049.55
2,100,-4991.11
4,100,-4896.74
6,100,-4765.89
8,100,-4598.19
10,100,-4393.44
12,100,-4151.61
14,100,-3872.83
16,100,-3557.37
18,100,-3205.68
20,100,-2818.37
22,100,-2396.27
24,100,-1940.46
26,100,-1452.35
28,100,-933.736
30,100,-386.898
32,100,185.359
34,100,779.635
36,100,1391.9
38,100,2017.49
40,100,2651.14
42,100,3287.04
44,100,3918.95
46,100,4540.31
48,100,5144.42
50,100,5724.6
52,100,6274.33
54,100,6787.5
56,100,7258.46
58,100,7682.23
60,100,8054.57
62,100,8372.03
64,100,8632.02
66,100,8832.81
68,100,8973.5
70,100,9054.02
72,100,9075.08
74,100,9038.08
76,100,8945.12
78,100,8798.91
80,100,8602.75
82,100,8360.41
84,100,8076.2
86,100,7754.8
88,100,7401.29
90,100,7021.06
92,100,6619.74
94,100,6203.14
96,100,5777.18
98,100,5347.79
100,100,4920.82
102,100,4501.96
104,100,4096.67
106,100,3710.06
108,100,3346.83
110,100,3011.21
112,100,2706.89
114,100,2436.97
116,100,2203.93
118,100,2009.57
120,100,1855.05
122,100,1740.84
124,100,1666.76
126,100,1631.97
128,100,1635.06
130,100,1674.04
132,100,1746.43
134,100,1849.37
136,100,1979.66
138,100,2133.83
140,100,2308.32
142,100,2499.47
144,100,2703.64
146,100,2917.28
148,100,3136.97
150,100,3359.44
152,100,3581.58
154,100,3800.5
156,100,4013.42
158,100,4217.74
160,100,4410.97
162,100,4590.75
164,100,4754.79
166,100,4900.89
168,100,5026.96
170,100,5130.96
172,100,5211.01
174,100,5265.33
176,100,5292.28
178,100,5290.38
180,100,5258.34
-180,102,5106.32
-178,102,5041.04
-176,102,4945.48
-174,102,4818.84
-172,102,4660.42
-170,102,4469.63
-168,102,4245.95
-166,102,3988.91
-164,102,3698.07
-162,102,3373.1
-160,102,3013.75
-158,102,2619.92
-156,102,2191.77
-154,102,1729.81
-152,102,1234.97
-150,102,708.777
-148,102,153.408
-146,102,-428.182
-144,102,-1032.22
-142,102,-1654.07
-140,102,-2288.29
-138,102,-2928.68
-136,102,-3568.38
-134,102,-4200.09
-132,102,-4816.17
-130,102,-5408.95
-128,102,-5970.87
-126,102,-6494.76
-124,102,-6973.99
-122,102,-7402.66
-120,102,-7775.75
-118,102,-8089.18
-116,102,-8339.92
-114,102,-8525.99
-112,102,-8646.42
-110,102,-8701.28
-108,102,-8691.58
-106,102,-8619.21
-104,102,-8486.87
-102,102,-8298
-100,102,-8056.65
-98,102,-7767.47
-96,102,-7435.57
-94,102,-7066.44
-92,102,-6665.9
-90,102,-6240.02
-88,102,-5794.97
-86,102,-5337.04
-84,102,-4872.48
-82,102,-4407.46
-80,102,-3947.97
-78,102,-3499.77
-76,102,-3068.31
-74,102,-2658.67
-72,102,-2275.5
-70,102,-1922.97
-68,102,-1604.75
-66,102,-1323.92
-64,102,-1082.98
-62,102,-883.807
-60,102,-727.65
-58,102,-615.098
-56,102,-546.088
-54,102,-519.919
-52,102,-535.268
-50,102,-590.225
-48,102,-682.342
-46,102,-808.692
-44,102,-965.946
-42,102,-1150.45
-40,102,-1358.3
-38,102,-1585.46
-36,102,-1827.83
-34,102,-2081.3
-32,102,-2341.87
-30,102,-2605.67
-28,102,-2869
-26,102,-3128.38
-24,102,-3380.53
-22,102,-3622.41
-20,102,-3851.19
-18,102,-4064.21
-16,102,-4259
-14,102,-4433.28
-12,102,-4584.87
-10,102,-4711.78
-8,102,-4812.13
-6,102,-4884.2
-4,102,-4926.43
-2,102,-4937.43
0,102,-4915.97
2,102,-4861.04
4,102,-4771.78
6,102,-4647.57
8,102,-4487.94
10,102,-4292.61
12,102,-4061.46
14,102,-3794.52
16,102,-3491.98
18,102,-3154.2
20,102,-2781.69
22,102,-2375.2
24,102,-1935.75
26,102,-1464.67
28,102,-963.709
30,102,-435.097
32,102,118.396
34,102,693.405
36,102,1285.93
38,102,1891.37
40,102,2504.5
42,102,3119.61
44,102,3730.58
46,102,4331.01
48,102,4914.4
50,102,5474.31
52,102,6004.52
54,102,6499.23
56,102,6953.15
58,102,7361.65
60,102,7720.85
62,102,8027.65
64,102,8279.78
66,102,8475.76
68,102,8614.91
70,102,8697.3
72,102,8723.7
74,102,8695.53
76,102,8614.8
78,102,8484.08
80,102,8306.44
82,102,8085.43
84,102,7825.01
86,102,7529.57
88,102,7203.81
90,102,6852.77
92,102,6481.71
94,102,6096.08
96,102,5701.44
98,102,5303.37
100,102,4907.41
102,102,4518.91
104,102,4143.04
106,102,3784.59
108,102,3448
110,102,3137.21
112,102,2855.64
114,102,2606.15
116,102,2390.99
118,102,2211.75
120,102,2069.42
122,102,1964.32
124,102,1896.19
126,102,1864.14
128,102,1866.76
130,102,1902.12
132,102,1967.89
134,102,2061.37
136,102,2179.57
138,102,2319.33
140,102,2477.36
142,102,2650.35
144,102,2834.99
146,102,3028.07
148,102,3226.52
150,102,3427.39
152,102,3627.88
154,102,3825.36
156,102,4017.31
158,102,4201.36
160,102,4375.22
162,102,4536.67
164,102,4683.59
166,102,4813.92
168,102,4925.65
170,102,5016.87
172,102,5085.77
174,102,5130.65
176,102,5149.96
178,102,5142.26
180,102,5106.32
-180,104,4950.05
-178,104,4882.46
-176,104,4786.57
-174,104,4661.6
-172,104,4506.86
-170,104,4321.72
-168,104,4105.62
-166,104,3858.01
-164,104,3578.4
-162,104,3266.32
-160,104,2921.4
-158,104,2543.43
-156,104,2132.42
-154,104,1688.72
-152,104,1213.14
-150,104,707.054
-148,104,172.525
-146,104,-387.621
-144,104,-969.73
-142,104,-1569.3
-140,104,-2181
-138,104,-2798.78
-136,104,-3415.95
-134,104,-4025.37
-132,104,-4619.63
-130,104,-5191.29
-128,104,-5733.08
-126,104,-6238.11
-124,104,-6700.06
-122,104,-7113.36
-120,104,-7473.29
-118,104,-7776.1
-116,104,-8019.01
-114,104,-8200.29
-112,104,-8319.15
-110,104,-8375.81
-108,104,-8371.32
-106,104,-8307.59
-104,104,-8187.25
-102,104,-8013.61
-100,104,-7790.56
-98,104,-7522.5
-96,104,-7214.26
-94,104,-6871.03
-92,104,-6498.3
-90,104,-6101.77
-88,104,-5687.25
-86,104,-5260.66
-84,104,-4827.87
-82,104,-4394.67
-80,104,-3966.7
-78,104,-3549.35
-76,104,-3147.7
-74,104,-2766.5
-72,104,-2410.04
-70,104,-2082.17
-68,104,-1786.24
-66,104,-1525.03
-64,104,-1300.78
