Phi[deg],Theta[deg],RealizedGainTheta
-30,36,0.0908482
-28,36,0.0808589
-26,36,0.0723529
-24,36,0.0652148
-22,36,0.0593391
-20,36,0.0546302
-18,36,0.0509989
-16,36,0.0483602
-14,36,0.0466297
-12,36,0.0457214
-10,36,0.0455465
-8,36,0.0460139
-6,36,0.0470327
-4,36,0.0485151
-2,36,0.0503821
0,36,0.0525685
2,36,0.0550285
4,36,0.0577411
6,36,0.0607134
8,36,0.0639823
10,36,0.0676139
12,36,0.0716999
14,36,0.0763515
16,36,0.0816904
18,36,0.0878377
20,36,0.0949023
22,36,0.102968
24,36,0.112082
26,36,0.122244
28,36,0.133402
30,36,0.145445
32,36,0.158209
34,36,0.171476
36,36,0.184989
38,36,0.198465
40,36,0.211605
42,36,0.22412
44,36,0.235741
46,36,0.246239
48,36,0.255439
50,36,0.26323
52,36,0.26957
54,36,0.274491
56,36,0.278095
58,36,0.280546
60,36,0.282061
62,36,0.282896
64,36,0.283329
66,36,0.283644
68,36,0.284115
70,36,0.284986
72,36,0.286462
74,36,0.288688
76,36,0.29175
78,36,0.29566
80,36,0.30036
82,36,0.30572
84,36,0.311548
86,36,0.317596
88,36,0.323574
90,36,0.329167
92,36,0.334052
94,36,0.337913
96,36,0.340464
98,36,0.341466
100,36,0.340738
102,36,0.338174
104,36,0.333748
106,36,0.327522
108,36,0.319638
110,36,0.310319
112,36,0.299854
114,36,0.288583
116,36,0.27688
118,36,0.265131
120,36,0.253712
122,36,0.242967
124,36,0.233189
126,36,0.224607
128,36,0.217365
130,36,0.211528
132,36,0.20707
134,36,0.203885
136,36,0.201796
138,36,0.20057
140,36,0.199937
142,36,0.199607
144,36,0.199294
146,36,0.198734
148,36,0.197702
150,36,0.196026
152,36,0.193598
154,36,0.190374
156,36,0.18638
158,36,0.1817
160,36,0.176476
162,36,0.17089
164,36,0.165154
166,36,0.159495
168,36,0.154144
170,36,0.149316
172,36,0.145208
174,36,0.141985
176,36,0.139779
178,36,0.138679
180,36,0.138743
-180,38,0.146368
-178,38,0.148808
-176,38,0.152523
-174,38,0.157467
-172,38,0.163572
-170,38,0.170757
-168,38,0.178928
-166,38,0.187982
-164,38,0.197805
-162,38,0.208275
-160,38,0.219255
-158,38,0.230591
-156,38,0.24211
-154,38,0.253615
-152,38,0.264886
-150,38,0.275683
-148,38,0.285748
-146,38,0.294819
-144,38,0.302633
-142,38,0.308947
-140,38,0.313551
-138,38,0.316281
-136,38,0.31704
-134,38,0.315809
-132,38,0.312654
-130,38,0.30774
-128,38,0.30133
-126,38,0.293779
-124,38,0.285532
-122,38,0.277105
-120,38,0.269068
-118,38,0.262023
-116,38,0.256577
-114,38,0.253312
-112,38,0.252756
-110,38,0.255355
-108,38,0.261448
-106,38,0.27124
-104,38,0.284785
-102,38,0.301979
-100,38,0.322551
-98,38,0.34607
-96,38,0.371956
-94,38,0.399499
-92,38,0.427885
-90,38,0.456229
-88,38,0.48361
-86,38,0.509109
-84,38,0.531846
-82,38,0.551022
-80,38,0.565947
-78,38,0.576071
-76,38,0.581007
-74,38,0.580543
-72,38,0.574652
-70,38,0.563486
-68,38,0.547367
-66,38,0.526767
-64,38,0.502283
-62,38,0.474608
-60,38,0.444494
-58,38,0.412719
-56,38,0.380049
-54,38,0.347211
-52,38,0.314861
-50,38,0.283566
-48,38,0.253788
-46,38,0.225879
-44,38,0.200081
-42,38,0.176534
-40,38,0.155287
-38,38,0.136313
-36,38,0.119529
-34,38,0.104814
-32,38,0.0920215
-30,38,0.0809997
-28,38,0.0715978
-26,38,0.0636756
-24,38,0.0571071
-22,38,0.051781
-20,38,0.0475992
-18,38,0.0444736
-16,38,0.0423221
-14,38,0.0410646
-12,38,0.0406199
-10,38,0.0409039
-8,38,0.0418302
-6,38,0.0433115
-4,38,0.0452632
-2,38,0.0476089
0,38,0.0502854
2,38,0.0532497
4,38,0.0564834
6,38,0.0599974
8,38,0.0638336
10,38,0.0680641
12,38,0.0727879
14,38,0.0781234
16,38,0.0841995
18,38,0.0911432
20,38,0.099066
22,38,0.10805
24,38,0.118137
26,38,0.129312
28,38,0.141503
30,38,0.154573
32,38,0.168322
34,38,0.182497
36,38,0.1968
38,38,0.210908
40,38,0.224486
42,38,0.237215
44,38,0.248806
46,38,0.259024
48,38,0.267698
50,38,0.274738
52,38,0.280139
54,38,0.283979
56,38,0.286418
58,38,0.287689
60,38,0.288079
62,38,0.287915
64,38,0.287544
66,38,0.287312
68,38,0.287544
70,38,0.288523
72,38,0.290476
74,38,0.293557
76,38,0.297841
78,38,0.303317
80,38,0.309885
82,38,0.317362
84,38,0.325491
86,38,0.333951
88,38,0.342374
90,38,0.350365
92,38,0.357521
94,38,0.363455
96,38,0.367813
98,38,0.3703
100,38,0.370692
102,38,0.368852
104,38,0.364739
106,38,0.358411
108,38,0.350027
110,38,0.339836
112,38,0.328164
114,38,0.315402
116,38,0.301979
118,38,0.288341
120,38,0.274925
122,38,0.262138
124,38,0.25033
126,38,0.239776
128,38,0.230667
130,38,0.223096
132,38,0.217063
134,38,0.212473
136,38,0.209155
138,38,0.206869
140,38,0.205336
142,38,0.20425
144,38,0.20331
146,38,0.202234
148,38,0.200782
150,38,0.198768
152,38,0.196073
154,38,0.192648
156,38,0.188516
158,38,0.183765
160,38,0.17854
162,38,0.173031
164,38,0.16746
166,38,0.162062
168,38,0.157076
170,38,0.152728
172,38,0.149218
174,38,0.146716
176,38,0.145354
178,38,0.145221
180,38,0.146368
-180,40,0.149564
-178,40,0.153112
-176,40,0.158027
-174,40,0.164257
-172,40,0.171728
-170,40,0.18035
-168,40,0.190021
-166,40,0.200629
-164,40,0.21205
-162,40,0.224148
-160,40,0.236771
-158,40,0.249745
-156,40,0.262872
-154,40,0.275923
-152,40,0.288645
-150,40,0.300756
-148,40,0.311959
-146,40,0.321943
-144,40,0.330406
-142,40,0.337066
-140,40,0.341682
-138,40,0.344069
-136,40,0.34412
-134,40,0.341819
-132,40,0.337254
-130,40,0.330621
-128,40,0.322229
-126,40,0.312495
-124,40,0.301929
-122,40,0.29112
-120,40,0.280716
-118,40,0.271392
-116,40,0.263821
-114,40,0.258646
-112,40,0.256441
-110,40,0.257685
-108,40,0.262731
-106,40,0.271782
-104,40,0.284878
-102,40,0.30188
-100,40,0.322472
-98,40,0.34617
-96,40,0.372331
-94,40,0.400182
-92,40,0.428849
-90,40,0.457386
-88,40,0.484824
-86,40,0.510203
-84,40,0.532614
-82,40,0.551241
-80,40,0.565387
-78,40,0.574512
-76,40,0.578245
-74,40,0.576402
-72,40,0.568991
-70,40,0.556206
-68,40,0.538413
-66,40,0.516135
-64,40,0.490018
-62,40,0.460802
-60,40,0.429283
-58,40,0.396279
-56,40,0.362587
-54,40,0.328958
-52,40,0.296061
-50,40,0.264467
-48,40,0.234633
-46,40,0.206897
-44,40,0.181477
-42,40,0.158484
-40,40,0.137935
-38,40,0.119767
-36,40,0.103864
-34,40,0.0900701
-32,40,0.0782105
-30,40,0.0681071
-28,40,0.0595894
-26,40,0.0525025
-24,40,0.0467103
-22,40,0.0420969
-20,40,0.0385633
-18,40,0.0360241
-16,40,0.0344027
-14,40,0.0336261
-12,40,0.0336218
-10,40,0.034315
-8,40,0.0356284
-6,40,0.0374835
-4,40,0.0398039
-2,40,0.0425203
0,40,0.0455762
2,40,0.0489338
4,40,0.0525799
6,40,0.05653
8,40,0.0608305
10,40,0.0655582
12,40,0.0708164
14,40,0.076728
16,40,0.0834253
18,40,0.0910371
20,40,0.0996742
22,40,0.109415
24,40,0.12029
26,40,0.132272
28,40,0.145267
30,40,0.159112
32,40,0.173576
34,40,0.18837
36,40,0.203161
38,40,0.21759
40,40,0.231294
42,40,0.243929
44,40,0.255194
46,40,0.264852
48,40,0.272748
50,40,0.278819
52,40,0.283098
54,40,0.28572
56,40,0.286907
58,40,0.286958
60,40,0.286233
62,40,0.285129
64,40,0.284056
66,40,0.283415
68,40,0.283574
70,40,0.284845
72,40,0.287468
74,40,0.291594
76,40,0.297278
78,40,0.304472
80,40,0.313027
82,40,0.322701
84,40,0.333166
86,40,0.344027
88,40,0.354838
90,40,0.365129
92,40,0.374424
94,40,0.38227
96,40,0.388259
98,40,0.392049
100,40,0.393382
102,40,0.392104
104,40,0.388166
106,40,0.381634
108,40,0.372685
110,40,0.3616
112,40,0.348744
114,40,0.334555
116,40,0.319515
118,40,0.304124
120,40,0.288877
122,40,0.274231
124,40,0.260587
126,40,0.248264
128,40,0.237487
130,40,0.228378
132,40,0.220955
134,40,0.215134
136,40,0.210744
138,40,0.207544
140,40,0.205245
142,40,0.203529
144,40,0.202079
146,40,0.200599
148,40,0.198834
150,40,0.196587
152,40,0.193729
154,40,0.190204
156,40,0.186033
158,40,0.181303
160,40,0.176162
162,40,0.170805
164,40,0.165459
166,40,0.160368
168,40,0.155778
170,40,0.15192
172,40,0.149002
174,40,0.147196
176,40,0.146634
178,40,0.147408
180,40,0.149564
-180,42,0.148599
-178,42,0.153082
-176,42,0.159008
-174,42,0.166322
-172,42,0.174945
-170,42,0.184782
-168,42,0.195723
-166,42,0.20765
-164,42,0.220429
-162,42,0.233914
-160,42,0.247938
-158,42,0.262309
-156,42,0.276804
-154,42,0.291169
-152,42,0.305115
-150,42,0.318326
-148,42,0.330463
-146,42,0.341176
-144,42,0.350126
-142,42,0.356995
-140,42,0.361517
-138,42,0.363489
-136,42,0.362799
-134,42,0.359441
-132,42,0.353522
-130,42,0.345275
-128,42,0.335058
-126,42,0.323341
-124,42,0.3107
-122,42,0.297792
-120,42,0.285331
-118,42,0.274053
-116,42,0.264689
-114,42,0.257924
-112,42,0.254362
-110,42,0.254497
-108,42,0.25868
-106,42,0.267099
-104,42,0.27976
-102,42,0.296485
-100,42,0.316906
-98,42,0.340481
-96,42,0.366513
-94,42,0.394175
-92,42,0.422544
-90,42,0.45064
-88,42,0.477463
-86,42,0.502042
-84,42,0.523466
-82,42,0.540929
-80,42,0.553756
-78,42,0.561436
-76,42,0.563633
-74,42,0.560206
-72,42,0.551203
-70,42,0.536863
-68,42,0.517595
-66,42,0.493961
-64,42,0.466643
-62,42,0.436414
-60,42,0.404095
-58,42,0.370523
-56,42,0.336511
-54,42,0.302811
-52,42,0.270093
-50,42,0.238915
-48,42,0.209718
-46,42,0.182813
-44,42,0.158391
-42,42,0.136527
-40,42,0.117202
-38,42,0.100318
-36,42,0.0857224
-34,42,0.0732266
-32,42,0.0626279
-30,42,0.0537239
-28,42,0.0463252
-26,42,0.0402634
-24,42,0.035394
-22,42,0.0315975
-20,42,0.0287758
-18,42,0.0268483
-16,42,0.025746
-14,42,0.0254066
-12,42,0.0257698
-10,42,0.0267744
-8,42,0.0283569
-6,42,0.0304527
-4,42,0.0329986
-2,42,0.0359369
0,42,0.0392214
2,42,0.0428228
4,42,0.0467348
6,42,0.0509778
8,42,0.0556022
10,42,0.060687
12,42,0.0663373
14,42,0.0726763
16,42,0.0798356
18,42,0.0879417
20,42,0.0971011
22,42,0.107384
24,42,0.118812
26,42,0.13134
28,42,0.144856
30,42,0.159173
32,42,0.174032
34,42,0.189116
36,42,0.20406
38,42,0.218479
40,42,0.231988
42,42,0.244227
44,42,0.254893
46,42,0.263754
48,42,0.270677
50,42,0.27563
52,42,0.278694
54,42,0.280057
56,42,0.280004
58,42,0.278901
60,42,0.277173
62,42,0.275281
64,42,0.27369
66,42,0.272847
68,42,0.273149
70,42,0.274925
72,42,0.278416
74,42,0.283756
76,42,0.290969
78,42,0.299963
80,42,0.310533
82,42,0.32237
84,42,0.335078
86,42,0.348188
88,42,0.361183
90,42,0.373525
92,42,0.384677
94,42,0.394135
96,42,0.401447
98,42,0.406242
100,42,0.408245
102,42,0.407293
104,42,0.403344
106,42,0.396481
108,42,0.386905
110,42,0.374928
112,42,0.360957
114,42,0.345472
116,42,0.329001
118,42,0.312091
120,42,0.295281
122,42,0.279073
124,42,0.263904
126,42,0.250127
128,42,0.237994
130,42,0.227646
132,42,0.219114
134,42,0.212321
136,42,0.207097
138,42,0.203198
140,42,0.200325
142,42,0.198151
144,42,0.196348
146,42,0.194606
148,42,0.19266
150,42,0.190302
152,42,0.187393
154,42,0.183873
156,42,0.179757
158,42,0.17513
160,42,0.17014
162,42,0.164985
164,42,0.159896
166,42,0.155122
168,42,0.150913
170,42,0.147507
172,42,0.145116
174,42,0.143917
176,42,0.144044
178,42,0.145589
180,42,0.148599
-180,44,0.144023
-178,44,0.149202
-176,44,0.155882
-174,44,0.164005
-172,44,0.17349
-170,44,0.184239
-168,44,0.196138
-166,44,0.209063
-164,44,0.222876
-162,44,0.23742
-160,44,0.252517
-158,44,0.267958
-156,44,0.283503
-154,44,0.298871
-152,44,0.313747
-150,44,0.327781
-148,44,0.340602
-146,44,0.351826
-144,44,0.361079
-142,44,0.368019
-140,44,0.372357
-138,44,0.37388
-136,44,0.372474
-134,44,0.368145
-132,44,0.361024
-130,44,0.351378
-128,44,0.339609
-126,44,0.32624
-124,44,0.311904
-122,44,0.297316
-120,44,0.283241
-118,44,0.270467
-116,44,0.259761
-114,44,0.251834
-112,44,0.247303
-110,44,0.246656
-108,44,0.250228
-106,44,0.258174
-104,44,0.270457
-102,44,0.286848
-100,44,0.306924
-98,44,0.330091
-96,44,0.355601
-94,44,0.382587
-92,44,0.410097
-90,44,0.437135
-88,44,0.462703
-86,44,0.485842
-84,44,0.50567
-82,44,0.521417
-80,44,0.532456
-78,44,0.538325
-76,44,0.538743
-74,44,0.533618
-72,44,0.523048
-70,44,0.507312
-68,44,0.486857
-66,44,0.462271
-64,44,0.434258
-62,44,0.403604
-60,44,0.371137
-58,44,0.337693
-56,44,0.304078
-54,44,0.271032
-52,44,0.239205
-50,44,0.209132
-48,44,0.181223
-46,44,0.155758
-44,44,0.132892
-42,44,0.112663
-40,44,0.0950141
-38,44,0.0798119
-36,44,0.0668689
-34,44,0.0559668
-32,44,0.0468762
-30,44,0.0393733
-28,44,0.0332522
-26,44,0.0283328
-24,44,0.0244645
-22,44,0.0215259
-20,44,0.0194219
-18,44,0.0180785
-16,44,0.0174372
-14,44,0.0174492
-12,44,0.0180698
-10,44,0.0192551
-8,44,0.0209599
-6,44,0.0231377
-4,44,0.0257423
-2,44,0.0287318
0,44,0.0320734
2,44,0.0357486
4,44,0.0397589
6,44,0.0441299
8,44,0.0489142
10,44,0.0541913
12,44,0.0600641
14,44,0.0666526
16,44,0.0740833
18,44,0.0824764
20,44,0.0919304
22,44,0.102506
24,44,0.114211
26,44,0.126988
28,44,0.140707
30,44,0.155159
32,44,0.170066
34,44,0.185088
36,44,0.199839
38,44,0.213917
40,44,0.226922
42,44,0.238493
44,44,0.248327
46,44,0.25621
48,44,0.262033
50,44,0.265802
52,44,0.267645
54,44,0.267803
56,44,0.266619
58,44,0.26452
60,44,0.261988
62,44,0.259536
64,44,0.257671
66,44,0.25687
68,44,0.25755
70,44,0.26004
72,44,0.264567
74,44,0.27124
76,44,0.280041
78,44,0.290826
80,44,0.303329
82,44,0.317178
84,44,0.331907
86,44,0.346982
88,44,0.361825
90,44,0.375843
92,44,0.388454
94,44,0.399116
96,44,0.407356
98,44,0.412789
100,44,0.415137
102,44,0.414247
104,44,0.410093
106,44,0.402781
108,44,0.392542
110,44,0.379723
112,44,0.364765
114,44,0.348187
116,44,0.330552
118,44,0.312443
120,44,0.294431
122,44,0.277047
124,44,0.260754
126,44,0.245924
128,44,0.232825
130,44,0.22161
132,44,0.212315
134,44,0.204866
136,44,0.199094
138,44,0.194748
140,44,0.191524
142,44,0.189089
144,44,0.187104
146,44,0.185253
148,44,0.183261
150,44,0.180911
152,44,0.17806
154,44,0.174639
156,44,0.170659
158,44,0.166201
160,44,0.161412
162,44,0.156489
164,44,0.151664
166,44,0.147188
168,44,0.143315
170,44,0.140287
172,44,0.138319
174,44,0.137593
176,44,0.138247
178,44,0.140374
180,44,0.144023
-180,46,0.136547
-178,46,0.14215
-176,46,0.149286
-174,46,0.157898
-172,46,0.167907
-170,46,0.179213
-168,46,0.191703
-166,46,0.205249
-164,46,0.219711
-162,46,0.234925
-160,46,0.250705
-158,46,0.266831
-156,46,0.283046
-154,46,0.299053
-152,46,0.314513
-150,46,0.329053
-148,46,0.342275
-146,46,0.353768
-144,46,0.363136
-142,46,0.370015
-140,46,0.374103
-138,46,0.37518
-136,46,0.373139
-134,46,0.367994
-132,46,0.359903
-130,46,0.349164
-128,46,0.336218
-126,46,0.321633
-124,46,0.306085
-122,46,0.290335
-120,46,0.275187
-118,46,0.261459
-116,46,0.249937
-114,46,0.24134
-112,46,0.236276
-110,46,0.235215
-108,46,0.238453
-106,46,0.246102
-104,46,0.258074
-102,46,0.27408
-100,46,0.293647
-98,46,0.316129
-96,46,0.340742
-94,46,0.366592
-92,46,0.39272
-90,46,0.418139
-88,46,0.441877
-86,46,0.463016
-84,46,0.480728
-82,46,0.494308
-80,46,0.503196
-78,46,0.507001
-76,46,0.505505
-74,46,0.498677
-72,46,0.486662
-70,46,0.469779
-68,46,0.448499
-66,46,0.423426
-64,46,0.395268
-62,46,0.364805
-60,46,0.332851
-58,46,0.300223
-56,46,0.267698
-54,46,0.235989
-52,46,0.20571
-50,46,0.177361
-48,46,0.151314
-46,46,0.127811
-44,46,0.106965
-42,46,0.0887792
-40,46,0.073158
-38,46,0.0599337
-36,46,0.0488882
-34,46,0.0397762
-32,46,0.0323457
-30,46,0.0263549
-28,46,0.0215848
-26,46,0.0178471
-24,46,0.0149874
-22,46,0.0128852
-20,46,0.0114504
-18,46,0.0106183
-16,46,0.0103431
-14,46,0.0105918
-12,46,0.0113384
-10,46,0.0125592
-8,46,0.0142304
-6,46,0.0163263
-4,46,0.0188211
-2,46,0.021691
0,46,0.0249183
2,46,0.0284967
4,46,0.0324357
6,46,0.0367656
8,46,0.0415396
10,46,0.0468349
12,46,0.0527494
14,46,0.0593957
16,46,0.0668917
18,46,0.0753476
20,46,0.0848507
22,46,0.0954504
24,46,0.107142
26,46,0.119855
28,46,0.133444
30,46,0.147688
32,46,0.162293
34,46,0.176906
36,46,0.191131
38,46,0.204558
40,46,0.216787
42,46,0.227458
44,46,0.236285
46,46,0.243073
48,46,0.247745
50,46,0.250344
52,46,0.251042
54,46,0.250131
56,46,0.248003
58,46,0.245135
60,46,0.242054
62,46,0.239309
64,46,0.237435
66,46,0.236924
68,46,0.238194
70,46,0.241564
72,46,0.247236
74,46,0.25528
76,46,0.265632
78,46,0.278091
80,46,0.292334
82,46,0.307924
84,46,0.324337
86,46,0.340985
88,46,0.357241
90,46,0.372472
92,46,0.38607
94,46,0.397477
96,46,0.406213
98,46,0.411897
100,46,0.414267
102,46,0.413189
104,46,0.408666
106,46,0.400832
108,46,0.389951
110,46,0.376401
112,46,0.360655
114,46,0.343257
116,46,0.324796
118,46,0.305878
120,46,0.287092
122,46,0.26898
124,46,0.252018
126,46,0.236584
128,46,0.222952
130,46,0.211275
132,46,0.20159
134,46,0.193822
136,46,0.187797
138,46,0.183263
140,46,0.179912
142,46,0.177406
144,46,0.175404
146,46,0.173583
148,46,0.171664
150,46,0.169427
152,46,0.166722
154,46,0.163476
156,46,0.159694
158,46,0.155453
160,46,0.150897
162,46,0.146217
164,46,0.141646
166,46,0.137434
168,46,0.133835
170,46,0.131092
172,46,0.129426
174,46,0.129018
176,46,0.130013
178,46,0.132505
180,46,0.136547
-180,48,0.126937
-178,48,0.132686
-176,48,0.139972
-174,48,0.148742
-172,48,0.158921
-170,48,0.170411
-168,48,0.183103
-166,48,0.196868
-164,48,0.211566
-162,48,0.227032
-160,48,0.243074
-158,48,0.259466
-156,48,0.275942
-154,48,0.292193
-152,48,0.307867
-150,48,0.322574
-148,48,0.335897
-146,48,0.347412
-144,48,0.356706
-142,48,0.363406
-140,48,0.367201
-138,48,0.367872
-136,48,0.365318
-134,48,0.359569
-132,48,0.350802
-130,48,0.339342
-128,48,0.325662
-126,48,0.310361
-124,48,0.294149
-122,48,0.277812
-120,48,0.262178
-118,48,0.248074
-116,48,0.236288
-114,48,0.227525
-112,48,0.222369
-110,48,0.22125
-108,48,0.224418
-106,48,0.231929
-104,48,0.243636
-102,48,0.259196
-100,48,0.278084
-98,48,0.299614
-96,48,0.322977
-94,48,0.347275
-92,48,0.37156
-90,48,0.394878
-88,48,0.416308
-86,48,0.434999
-84,48,0.450202
-82,48,0.461295
-80,48,0.467805
-78,48,0.469422
-76,48,0.466003
-74,48,0.457576
-72,48,0.444336
-70,48,0.42663
-68,48,0.404946
-66,48,0.379887
-64,48,0.352148
-62,48,0.322483
-60,48,0.291675
-58,48,0.260501
-56,48,0.229696
-54,48,0.199926
-52,48,0.171762
-50,48,0.145656
-48,48,0.121936
-46,48,0.100801
-44,48,0.0823246
-42,48,0.0664703
-40,48,0.0531094
-38,48,0.0420432
-36,48,0.0330272
-34,48,0.0257938
-32,48,0.0200735
-30,48,0.0156113
-28,48,0.0121795
-26,48,0.0095855
-24,48,0.00767475
-22,48,0.00633063
-20,48,0.00547093
-18,48,0.00504238
-16,48,0.00501423
-14,48,0.00537137
-12,48,0.00610809
-10,48,0.0072228
-8,48,0.00871424
-6,48,0.0105795
-4,48,0.0128139
-2,48,0.0154125
0,48,0.0183736
2,48,0.0217025
4,48,0.0254166
6,48,0.0295491
8,48,0.0341527
10,48,0.0392994
12,48,0.0450793
14,48,0.0515948
16,48,0.0589518
18,48,0.0672477
20,48,0.0765571
22,48,0.0869164
24,48,0.0983092
26,48,0.110654
28,48,0.123796
30,48,0.137505
32,48,0.151483
34,48,0.165371
36,48,0.178774
38,48,0.191285
40,48,0.202513
42,48,0.212114
44,48,0.21982
46,48,0.225466
48,48,0.229004
50,48,0.230516
52,48,0.230213
54,48,0.228427
56,48,0.225591
58,48,0.222215
60,48,0.218857
62,48,0.216086
64,48,0.214448
66,48,0.214433
68,48,0.216448
70,48,0.220788
72,48,0.22762
74,48,0.23697
76,48,0.248725
78,48,0.26263
80,48,0.278306
82,48,0.295266
84,48,0.312935
86,48,0.330685
88,48,0.347858
90,48,0.363801
92,48,0.377896
94,48,0.389586
96,48,0.398404
98,48,0.40399
100,48,0.406108
102,48,0.404655
104,48,0.399668
106,48,0.391313
108,48,0.379884
110,48,0.365788
112,48,0.349517
114,48,0.331636
116,48,0.312744
118,48,0.293453
120,48,0.274354
122,48,0.255992
124,48,0.238834
126,48,0.223256
128,48,0.209525
130,48,0.197787
132,48,0.188074
134,48,0.180306
136,48,0.174306
138,48,0.16982
140,48,0.16654
142,48,0.164127
144,48,0.16224
146,48,0.160559
148,48,0.158804
150,48,0.156753
152,48,0.154254
154,48,0.151232
156,48,0.147686
158,48,0.143689
160,48,0.139379
162,48,0.134943
164,48,0.130607
166,48,0.126619
168,48,0.12323
170,48,0.120683
172,48,0.119197
174,48,0.118957
176,48,0.120108
178,48,0.122749
180,48,0.126937
-180,50,0.115927
-178,50,0.121567
-176,50,0.128719
-174,50,0.137337
-172,50,0.14735
-170,50,0.158666
-168,50,0.171181
-166,50,0.184772
-164,50,0.199299
-162,50,0.2146
-160,50,0.230483
-158,50,0.246722
-156,50,0.263048
-154,50,0.279146
-152,50,0.294659
-150,50,0.309191
-148,50,0.32232
-146,50,0.333615
-144,50,0.342658
-142,50,0.349074
-140,50,0.352554
-138,50,0.352885
-136,50,0.349972
-134,50,0.343861
-132,50,0.334745
-130,50,0.322971
-128,50,0.309028
-126,50,0.293539
-124,50,0.277226
-122,50,0.260887
-120,50,0.24535
-118,50,0.231435
-116,50,0.219911
-114,50,0.211451
-112,50,0.206597
-110,50,0.205729
-108,50,0.20904
-106,50,0.216524
-104,50,0.227976
-102,50,0.243
-100,50,0.261027
-98,50,0.281348
-96,50,0.303143
-94,50,0.325528
-92,50,0.34759
-90,50,0.368429
-88,50,0.387198
-86,50,0.403132
-84,50,0.415579
-82,50,0.424018
-80,50,0.428071
-78,50,0.427517
-76,50,0.42229
-74,50,0.412478
-72,50,0.398316
-70,50,0.380174
-68,50,0.35854
-66,50,0.334003
-64,50,0.307229
-62,50,0.278929
-60,50,0.249838
-58,50,0.220677
-56,50,0.192125
-54,50,0.16479
-52,50,0.139188
-50,50,0.115719
-48,50,0.0946621
-46,50,0.0761712
-44,50,0.0602806
-42,50,0.0469182
-40,50,0.035925
-38,50,0.0270766
-36,50,0.0201076
-34,50,0.0147342
-32,50,0.0106752
-30,50,0.00766814
-28,50,0.00548209
-26,50,0.00392471
-24,50,0.00284561
-22,50,0.00213563
-20,50,0.00172333
-18,50,0.0015693
-16,50,0.00165944
-14,50,0.00199778
-12,50,0.0025996
-10,50,0.00348555
-8,50,0.00467698
-6,50,0.00619301
-4,50,0.00804943
-2,50,0.0102594
0,50,0.0128357
2,50,0.0157943
4,50,0.0191589
6,50,0.0229644
8,50,0.0272604
10,50,0.0321124
12,50,0.0376005
14,50,0.0438144
16,50,0.0508462
18,50,0.0587788
20,50,0.0676729
22,50,0.0775522
24,50,0.0883895
26,50,0.100095
28,50,0.11251
30,50,0.125401
32,50,0.138472
34,50,0.151371
36,50,0.163713
38,50,0.175103
40,50,0.185171
42,50,0.193594
44,50,0.200133
46,50,0.20465
48,50,0.207132
50,50,0.207691
52,50,0.206572
54,50,0.204136
56,50,0.200842
58,50,0.197219
60,50,0.193837
62,50,0.191267
64,50,0.190051
66,50,0.190663
68,50,0.193486
70,50,0.198781
72,50,0.206676
74,50,0.217153
76,50,0.23005
78,50,0.245067
80,50,0.261778
82,50,0.279655
84,50,0.298092
86,50,0.316435
88,50,0.334015
90,50,0.350176
92,50,0.364307
94,50,0.375871
96,50,0.384425
98,50,0.389643
100,50,0.391325
102,50,0.389404
104,50,0.383951
106,50,0.375166
108,50,0.363368
110,50,0.348982
112,50,0.332514
114,50,0.314531
116,50,0.295633
118,50,0.276424
120,50,0.257482
122,50,0.239337
124,50,0.222442
126,50,0.207155
128,50,0.193726
130,50,0.182291
132,50,0.172872
134,50,0.165382
136,50,0.15964
138,50,0.155394
140,50,0.152338
142,50,0.150138
144,50,0.14846
146,50,0.146987
148,50,0.145445
150,50,0.143616
152,50,0.14135
154,50,0.13857
156,50,0.135272
158,50,0.131525
160,50,0.12746
162,50,0.123258
164,50,0.119136
166,50,0.115336
168,50,0.112104
170,50,0.109677
172,50,0.10827
174,50,0.108068
176,50,0.109216
178,50,0.111816
180,50,0.115927
-180,52,0.104163
-178,52,0.109487
-176,52,0.116268
-174,52,0.124468
-172,52,0.134022
-170,52,0.144849
-168,52,0.15685
-166,52,0.169909
-164,52,0.183894
-162,52,0.198647
-160,52,0.213981
-158,52,0.229674
-156,52,0.245461
-154,52,0.261031
-152,52,0.27603
-150,52,0.290066
-148,52,0.302722
-146,52,0.313571
-144,52,0.322203
-142,52,0.328248
-140,52,0.331405
-138,52,0.331473
-136,52,0.328367
-134,52,0.322145
-132,52,0.313012
-130,52,0.301325
-128,52,0.287584
-126,52,0.272413
-124,52,0.256536
-122,52,0.240739
-120,52,0.225834
-118,52,0.212614
-116,52,0.201808
-114,52,0.194045
-112,52,0.18981
-110,52,0.189423
-108,52,0.193015
-106,52,0.200517
-104,52,0.211671
-102,52,0.226035
-100,52,0.243011
-98,52,0.26188
-96,52,0.281833
-94,52,0.302017
-92,52,0.321573
-90,52,0.339676
-88,52,0.35557
-86,52,0.368592
-84,52,0.378197
-82,52,0.38397
-80,52,0.385638
-78,52,0.383067
-76,52,0.376265
-74,52,0.365374
-72,52,0.35066
-70,52,0.332504
-68,52,0.311384
-66,52,0.287859
-64,52,0.26255
-62,52,0.236114
-60,52,0.209223
-58,52,0.182529
-56,52,0.156644
-54,52,0.132113
-52,52,0.109386
-50,52,0.0888106
-48,52,0.0706143
-46,52,0.0549071
-44,52,0.0416858
-42,52,0.0308473
-40,52,0.0222073
-38,52,0.0155218
-36,52,0.0105111
