Phi[deg],Theta[deg],RealizedGainPhi
62,50,0.92047
64,50,0.963457
66,50,1.00507
68,50,1.04511
70,50,1.08342
72,50,1.11982
74,50,1.15415
76,50,1.18627
78,50,1.21603
80,50,1.24331
82,50,1.26799
84,50,1.28997
86,50,1.30915
88,50,1.32544
90,50,1.33877
92,50,1.34909
94,50,1.35633
96,50,1.36047
98,50,1.36148
100,50,1.35933
102,50,1.35404
104,50,1.34562
106,50,1.33408
108,50,1.31947
110,50,1.30184
112,50,1.28126
114,50,1.2578
116,50,1.23156
118,50,1.20265
120,50,1.17119
122,50,1.13732
124,50,1.10119
126,50,1.06296
128,50,1.02281
130,50,0.980925
132,50,0.937509
134,50,0.89277
136,50,0.846927
138,50,0.800207
140,50,0.752843
142,50,0.705076
144,50,0.657147
146,50,0.609303
148,50,0.561789
150,50,0.514851
152,50,0.468732
154,50,0.423671
156,50,0.379903
158,50,0.337654
160,50,0.297145
162,50,0.258583
164,50,0.222168
166,50,0.188088
168,50,0.156517
170,50,0.127616
172,50,0.10153
174,50,0.0783902
176,50,0.0583123
178,50,0.0413945
180,50,0.0277187
-180,52,0.0265591
-178,52,0.0166015
-176,52,0.00986695
-174,52,0.00638362
-172,52,0.00616279
-170,52,0.00919867
-168,52,0.0154686
-166,52,0.0249333
-164,52,0.0375369
-162,52,0.0532075
-160,52,0.0718575
-158,52,0.0933842
-156,52,0.11767
-154,52,0.144585
-152,52,0.173983
-150,52,0.20571
-148,52,0.239597
-146,52,0.275467
-144,52,0.313133
-142,52,0.3524
-140,52,0.393067
-138,52,0.434928
-136,52,0.47777
-134,52,0.52138
-132,52,0.565543
-130,52,0.610041
-128,52,0.65466
-126,52,0.699186
-124,52,0.743407
-122,52,0.787116
-120,52,0.830113
-118,52,0.872199
-116,52,0.913184
-114,52,0.952886
-112,52,0.991127
-110,52,1.02774
-108,52,1.06257
-106,52,1.09546
-104,52,1.12627
-102,52,1.15487
-100,52,1.18113
-98,52,1.20495
-96,52,1.22622
-94,52,1.24484
-92,52,1.26073
-90,52,1.27382
-88,52,1.28405
-86,52,1.29136
-84,52,1.29571
-82,52,1.29708
-80,52,1.29544
-78,52,1.29079
-76,52,1.28314
-74,52,1.27251
-72,52,1.25892
-70,52,1.24243
-68,52,1.2231
-66,52,1.20099
-64,52,1.17619
-62,52,1.14882
-60,52,1.11897
-58,52,1.08679
-56,52,1.05242
-54,52,1.016
-52,52,0.977725
-50,52,0.93776
-48,52,0.896301
-46,52,0.853553
-44,52,0.809727
-42,52,0.765043
-40,52,0.719728
-38,52,0.674014
-36,52,0.628136
-34,52,0.582333
-32,52,0.536843
-30,52,0.491905
-28,52,0.447753
-26,52,0.404619
-24,52,0.362729
-22,52,0.322304
-20,52,0.283553
-18,52,0.246681
-16,52,0.211877
-14,52,0.179323
-12,52,0.149187
-10,52,0.121623
-8,52,0.0967708
-6,52,0.0747574
-4,52,0.0556931
-2,52,0.0396727
0,52,0.026775
2,52,0.0170625
4,52,0.0105807
6,52,0.00735853
8,52,0.007408
10,52,0.0107241
12,52,0.017285
14,52,0.027052
16,52,0.0399701
18,52,0.0559679
20,52,0.0749582
22,52,0.0968386
24,52,0.121492
26,52,0.148786
28,52,0.178576
30,52,0.210706
32,52,0.245005
34,52,0.281295
36,52,0.319386
38,52,0.359081
40,52,0.400177
42,52,0.442462
44,52,0.485722
46,52,0.529741
48,52,0.574297
50,52,0.619171
52,52,0.664143
54,52,0.708997
56,52,0.753518
58,52,0.797494
60,52,0.840723
62,52,0.883003
64,52,0.924142
66,52,0.963957
68,52,1.00227
70,52,1.03891
72,52,1.07372
74,52,1.10655
76,52,1.13727
78,52,1.16573
80,52,1.19182
82,52,1.21542
84,52,1.23645
86,52,1.2548
88,52,1.2704
90,52,1.28317
92,52,1.29307
94,52,1.30004
96,52,1.30405
98,52,1.30506
100,52,1.30307
102,52,1.29808
104,52,1.29008
106,52,1.27912
108,52,1.26521
110,52,1.24842
112,52,1.22879
114,52,1.20641
116,52,1.18136
118,52,1.15375
120,52,1.12369
122,52,1.09131
124,52,1.05675
126,52,1.02017
128,52,0.981731
130,52,0.941622
132,52,0.900029
134,52,0.857154
136,52,0.813207
138,52,0.768405
140,52,0.722974
142,52,0.677143
144,52,0.631147
146,52,0.585223
148,52,0.539606
150,52,0.494536
152,52,0.450245
154,52,0.406965
156,52,0.364922
158,52,0.324335
160,52,0.285416
162,52,0.248366
164,52,0.213379
166,52,0.180634
168,52,0.150299
170,52,0.12253
172,52,0.0974661
174,52,0.0752348
176,52,0.055946
178,52,0.0396946
180,52,0.0265591
-180,54,0.0254146
-178,54,0.0158635
-176,54,0.00940597
-174,54,0.00606904
-172,54,0.00586312
-170,54,0.00878233
-168,54,0.0148045
-166,54,0.0238915
-164,54,0.0359891
-162,54,0.0510278
-160,54,0.0689231
-158,54,0.0895755
-156,54,0.112872
-154,54,0.138686
-152,54,0.166879
-150,54,0.197299
-148,54,0.229786
-146,54,0.264167
-144,54,0.300264
-142,54,0.337889
-140,54,0.376847
-138,54,0.416941
-136,54,0.457967
-134,54,0.49972
-132,54,0.541992
-130,54,0.584577
-128,54,0.627268
-126,54,0.669861
-124,54,0.712154
-122,54,0.753951
-120,54,0.795057
-118,54,0.835286
-116,54,0.874458
-114,54,0.912398
-112,54,0.948939
-110,54,0.983923
-108,54,1.0172
-106,54,1.04862
-104,54,1.07806
-102,54,1.1054
-100,54,1.1305
-98,54,1.15327
-96,54,1.17362
-94,54,1.19144
-92,54,1.20666
-90,54,1.21922
-88,54,1.22905
-86,54,1.2361
-84,54,1.24033
-82,54,1.24172
-80,54,1.24024
-78,54,1.23588
-76,54,1.22866
-74,54,1.21859
-72,54,1.2057
-70,54,1.19003
-68,54,1.17163
-66,54,1.15058
-64,54,1.12695
-62,54,1.10084
-60,54,1.07236
-58,54,1.04164
-56,54,1.0088
-54,54,0.973997
-52,54,0.937394
-50,54,0.899163
-48,54,0.859488
-46,54,0.818564
-44,54,0.776594
-42,54,0.73379
-40,54,0.690369
-38,54,0.646554
-36,54,0.602573
-34,54,0.558655
-32,54,0.515029
-30,54,0.471926
-28,54,0.429571
-26,54,0.388189
-24,54,0.347997
-22,54,0.309207
-20,54,0.272024
-18,54,0.23664
-16,54,0.203242
-14,54,0.172003
-12,54,0.143084
-10,54,0.116635
-8,54,0.0927888
-6,54,0.071668
-4,54,0.0533784
-2,54,0.038011
0,54,0.0256415
2,54,0.0163295
4,54,0.0101186
6,54,0.00703656
8,54,0.00709446
10,54,0.0102873
12,54,0.0165938
14,54,0.0259767
16,54,0.0383827
18,54,0.0537428
20,54,0.071973
22,54,0.0929744
24,54,0.116634
26,54,0.142824
28,54,0.171406
30,54,0.202227
32,54,0.235126
34,54,0.269927
36,54,0.306451
38,54,0.344505
40,54,0.383895
42,54,0.424416
44,54,0.465864
46,54,0.508028
48,54,0.550698
50,54,0.593662
52,54,0.636711
54,54,0.679635
56,54,0.72223
58,54,0.764295
60,54,0.805634
62,54,0.846056
64,54,0.88538
66,54,0.923429
68,54,0.960036
70,54,0.995041
72,54,1.02829
74,54,1.05965
76,54,1.08898
78,54,1.11616
80,54,1.14108
82,54,1.16363
84,54,1.18372
86,54,1.20125
88,54,1.21617
90,54,1.2284
92,54,1.23788
94,54,1.24457
96,54,1.24844
98,54,1.24946
100,54,1.24762
102,54,1.24291
104,54,1.23534
106,54,1.22493
108,54,1.21171
110,54,1.19573
112,54,1.17705
114,54,1.15572
116,54,1.13184
118,54,1.1055
120,54,1.07681
122,54,1.04589
124,54,1.01288
126,54,0.977917
128,54,0.941169
130,54,0.902806
132,54,0.863009
134,54,0.821971
136,54,0.779893
138,54,0.736984
140,54,0.693459
142,54,0.64954
144,54,0.605453
146,54,0.561424
148,54,0.517682
150,54,0.474456
152,54,0.431972
154,54,0.390452
156,54,0.350114
158,54,0.31117
160,54,0.273823
162,54,0.238269
164,54,0.204692
166,54,0.173267
168,54,0.144155
170,54,0.117505
172,54,0.093452
174,54,0.0721182
176,54,0.0536093
178,54,0.0380164
180,54,0.0254146
-180,56,0.0242884
-178,56,0.0151374
-176,56,0.00895248
-174,56,0.00575928
-172,56,0.00556749
-170,56,0.00837112
-168,56,0.0141486
-166,56,0.0228628
-164,56,0.0344614
-162,56,0.0488773
-160,56,0.0660287
-158,56,0.0858199
-156,56,0.108142
-154,56,0.132872
-152,56,0.159877
-150,56,0.189012
-148,56,0.220121
-146,56,0.253039
-144,56,0.287593
-142,56,0.323602
-140,56,0.360882
-138,56,0.39924
-136,56,0.438481
-134,56,0.47841
-132,56,0.518827
-130,56,0.559534
-128,56,0.600334
-126,56,0.641032
-124,56,0.681435
-122,56,0.721355
-120,56,0.760609
-118,56,0.79902
-116,56,0.836414
-114,56,0.872629
-112,56,0.907505
-110,56,0.940892
-108,56,0.972649
-106,56,1.00264
-104,56,1.03074
-102,56,1.05683
-100,56,1.0808
-98,56,1.10255
-96,56,1.12199
-94,56,1.13902
-92,56,1.15359
-90,56,1.16562
-88,56,1.17506
-86,56,1.18185
-84,56,1.18595
-82,56,1.18735
-80,56,1.18602
-78,56,1.18195
-76,56,1.17515
-74,56,1.16562
-72,56,1.1534
-70,56,1.13853
-68,56,1.12105
-66,56,1.10102
-64,56,1.07853
-62,56,1.05366
-60,56,1.02652
-58,56,0.997214
-56,56,0.965879
-54,56,0.932656
-52,56,0.897697
-50,56,0.861167
-48,56,0.823243
-46,56,0.784111
-44,56,0.743964
-42,56,0.703007
-40,56,0.661449
-38,56,0.619503
-36,56,0.577388
-34,56,0.535325
-32,56,0.493535
-30,56,0.452239
-28,56,0.411655
-26,56,0.371999
-24,56,0.33348
-22,56,0.296303
-20,56,0.260663
-18,56,0.226748
-16,56,0.194735
-14,56,0.164792
-12,56,0.137073
-10,56,0.111721
-8,56,0.0888668
-6,56,0.0686254
-4,56,0.0510989
-2,56,0.0363746
0,56,0.0245248
2,56,0.0156066
4,56,0.00966187
6,56,0.00671674
8,56,0.00678181
10,56,0.00985201
12,56,0.0159067
14,56,0.0249098
16,56,0.0368099
18,56,0.0515407
20,56,0.0690209
22,56,0.0891554
24,56,0.111835
26,56,0.136938
28,56,0.164329
30,56,0.193862
32,56,0.225381
34,56,0.258718
36,56,0.293698
38,56,0.330139
40,56,0.36785
42,56,0.406638
44,56,0.446304
46,56,0.486647
48,56,0.527465
50,56,0.568554
52,56,0.609714
54,56,0.650745
56,56,0.691451
58,56,0.731641
60,56,0.771127
62,56,0.809729
64,56,0.847274
66,56,0.883594
68,56,0.91853
70,56,0.951931
72,56,0.983656
74,56,1.01357
76,56,1.04155
78,56,1.06748
80,56,1.09124
82,56,1.11276
84,56,1.13192
86,56,1.14866
88,56,1.16291
90,56,1.17459
92,56,1.18367
94,56,1.19009
96,56,1.19382
98,56,1.19484
100,56,1.19313
102,56,1.18869
104,56,1.18153
106,56,1.17166
108,56,1.15912
110,56,1.14393
112,56,1.12616
114,56,1.10586
116,56,1.08312
118,56,1.05803
120,56,1.03068
122,56,1.00119
124,56,0.969692
126,56,0.93632
128,56,0.901228
130,56,0.864579
132,56,0.826546
134,56,0.787313
136,56,0.747072
138,56,0.706024
140,56,0.664375
142,56,0.622338
144,56,0.580129
146,56,0.537967
148,56,0.496072
150,56,0.454664
152,56,0.41396
154,56,0.374175
156,56,0.335518
158,56,0.298193
160,56,0.262397
162,56,0.228317
164,56,0.196132
166,56,0.166008
168,56,0.138101
170,56,0.112554
172,56,0.0894981
174,56,0.0690489
176,56,0.0513086
178,56,0.0363644
180,56,0.0242884
-180,58,0.0231833
-178,58,0.0144251
-176,58,0.00850772
-174,58,0.0054552
-172,58,0.00527667
-170,58,0.00796608
-168,58,0.0135024
-166,58,0.0218497
-164,58,0.0329575
-162,58,0.0467608
-160,58,0.063181
-158,58,0.0821259
-156,58,0.10349
-154,58,0.127156
-152,58,0.152996
-150,58,0.180868
-148,58,0.210625
-146,58,0.242107
-144,58,0.275147
-142,58,0.309574
-140,58,0.345207
-138,58,0.381864
-136,58,0.419358
-134,58,0.457501
-132,58,0.496102
-130,58,0.534971
-128,58,0.573921
-126,58,0.612765
-124,58,0.65132
-122,58,0.689407
-120,58,0.726851
-118,58,0.763485
-116,58,0.799144
-114,58,0.833674
-112,58,0.866924
-110,58,0.898753
-108,58,0.929027
-106,58,0.957618
-104,58,0.984408
-102,58,1.00928
-100,58,1.03215
-98,58,1.0529
-96,58,1.07145
-94,58,1.08772
-92,58,1.10164
-90,58,1.11316
-88,58,1.1222
-86,58,1.12873
-84,58,1.13272
-82,58,1.13412
-80,58,1.13293
-78,58,1.12913
-76,58,1.12272
-74,58,1.11373
-72,58,1.10216
-70,58,1.08805
-68,58,1.07146
-66,58,1.05244
-64,58,1.03105
-62,58,1.00739
-60,58,0.981543
-58,58,0.953628
-56,58,0.923762
-54,58,0.89208
-52,58,0.858727
-50,58,0.823862
-48,58,0.787651
-46,58,0.750272
-44,58,0.711913
-42,58,0.672767
-40,58,0.633035
-38,58,0.592922
-36,58,0.552639
-34,58,0.512398
-32,58,0.47241
-30,58,0.43289
-28,58,0.394046
-26,58,0.356086
-24,58,0.319212
-22,58,0.283619
-20,58,0.249497
-18,58,0.217025
-16,58,0.186375
-14,58,0.157705
-12,58,0.131166
-10,58,0.106894
-8,58,0.0850142
-6,58,0.0656369
-4,58,0.0488601
-2,58,0.0347672
0,58,0.0234276
2,58,0.0148958
4,58,0.00921172
6,58,0.00640018
8,58,0.00647119
10,58,0.0094197
12,58,0.0152257
14,58,0.0238544
16,58,0.0352563
18,58,0.0493674
20,58,0.0661098
22,58,0.0853916
24,58,0.107108
26,58,0.131141
28,58,0.157362
30,58,0.18563
32,58,0.215794
34,58,0.247693
36,58,0.281159
38,58,0.316016
40,58,0.352082
42,58,0.38917
44,58,0.42709
46,58,0.465649
48,58,0.504652
50,58,0.543906
52,58,0.583217
54,58,0.622396
56,58,0.661255
58,58,0.699611
60,58,0.737287
62,58,0.77411
64,58,0.809916
66,58,0.844547
68,58,0.877851
70,58,0.909688
72,58,0.939921
74,58,0.968426
76,58,0.995084
78,58,1.01979
80,58,1.04243
82,58,1.06293
84,58,1.0812
86,58,1.09716
88,58,1.11074
90,58,1.1219
92,58,1.13057
94,58,1.13672
96,58,1.14031
98,58,1.14132
100,58,1.13975
102,58,1.13557
104,58,1.1288
106,58,1.11945
108,58,1.10755
110,58,1.09314
112,58,1.07625
114,58,1.05696
116,58,1.03533
118,58,1.01145
120,58,0.985406
122,58,0.957315
124,58,0.927294
126,58,0.895476
128,58,0.862003
130,58,0.827032
132,58,0.790726
134,58,0.753262
136,58,0.714822
138,58,0.675599
140,58,0.635791
142,58,0.595601
144,58,0.555237
146,58,0.514909
148,58,0.474828
150,58,0.435206
152,58,0.396252
154,58,0.358172
156,58,0.321168
158,58,0.285437
160,58,0.251165
162,58,0.218535
164,58,0.187718
166,58,0.158873
168,58,0.132151
170,58,0.10769
172,58,0.0856139
174,58,0.0660345
176,58,0.0490496
178,58,0.0347429
180,58,0.0231833
-180,60,0.0221019
-178,60,0.0137285
-176,60,0.00807278
-174,60,0.00515759
-172,60,0.00499141
-170,60,0.00756816
-168,60,0.0128674
-166,60,0.0208544
-164,60,0.0314804
-162,60,0.0446829
-160,60,0.0603861
-158,60,0.0785011
-156,60,0.0989269
-154,60,0.12155
-152,60,0.146248
-150,60,0.172885
-148,60,0.201317
-146,60,0.231394
-144,60,0.262954
-142,60,0.295832
-140,60,0.329856
-138,60,0.36485
-136,60,0.400637
-134,60,0.437035
-132,60,0.473862
-130,60,0.510939
-128,60,0.548084
-126,60,0.58512
-124,60,0.621873
-122,60,0.658173
-120,60,0.693855
-118,60,0.728757
-116,60,0.762727
-114,60,0.795617
-112,60,0.827285
-110,60,0.857597
-108,60,0.886428
-106,60,0.913657
-104,60,0.939171
-102,60,0.962868
-100,60,0.984649
-98,60,1.00442
-96,60,1.02211
-94,60,1.03764
-92,60,1.05093
-90,60,1.06194
-88,60,1.0706
-86,60,1.07688
-84,60,1.08073
-82,60,1.08214
-80,60,1.08107
-78,60,1.07753
-76,60,1.07151
-74,60,1.06301
-72,60,1.05207
-70,60,1.03872
-68,60,1.02298
-66,60,1.00492
-64,60,0.98461
-62,60,0.962117
-60,60,0.937537
-58,60,0.910971
-56,60,0.882534
-54,60,0.852353
-52,60,0.820566
-50,60,0.787323
-48,60,0.752785
-46,60,0.71712
-44,60,0.680506
-42,60,0.643131
-40,60,0.605186
-38,60,0.566867
-36,60,0.528378
-34,60,0.48992
-32,60,0.451699
-30,60,0.413919
-28,60,0.376781
-26,60,0.340484
-24,60,0.305222
-22,60,0.271184
-20,60,0.23855
-18,60,0.207494
-16,60,0.178179
-14,60,0.150759
-12,60,0.125377
-10,60,0.102164
-8,60,0.081239
-6,60,0.0627088
-4,60,0.0466668
-2,60,0.0331926
0,60,0.0223526
2,60,0.0141989
4,60,0.00876943
6,60,0.0060879
8,60,0.0061637
10,60,0.00899181
12,60,0.0145529
14,60,0.0228135
16,60,0.0337258
18,60,0.0472285
20,60,0.0632465
22,60,0.0816918
24,60,0.102463
26,60,0.125448
28,60,0.150522
30,60,0.17755
32,60,0.206386
34,60,0.236877
36,60,0.268861
38,60,0.302168
40,60,0.336625
42,60,0.372051
44,60,0.408263
46,60,0.445078
48,60,0.482309
50,60,0.51977
52,60,0.557278
54,60,0.594649
56,60,0.631706
58,60,0.668275
60,60,0.704186
62,60,0.739276
64,60,0.773389
66,60,0.806375
68,60,0.838091
70,60,0.868403
72,60,0.897185
74,60,0.924317
76,60,0.94969
78,60,0.9732
80,60,0.994754
82,60,1.01426
84,60,1.03165
86,60,1.04685
88,60,1.05979
90,60,1.07042
92,60,1.0787
94,60,1.08458
96,60,1.08803
98,60,1.08904
100,60,1.08758
102,60,1.08365
104,60,1.07726
106,60,1.06841
108,60,1.05713
110,60,1.04346
112,60,1.02744
114,60,1.00912
116,60,0.988564
118,60,0.965858
120,60,0.941089
122,60,0.914357
124,60,0.885777
126,60,0.855472
128,60,0.823578
130,60,0.790244
132,60,0.755625
134,60,0.719889
136,60,0.68321
138,60,0.645773
140,60,0.607766
142,60,0.569385
144,60,0.530827
146,60,0.492296
148,60,0.453994
150,60,0.416124
152,60,0.378886
154,60,0.342478
156,60,0.307096
158,60,0.272926
160,60,0.240151
162,60,0.208944
164,60,0.179468
166,60,0.151879
168,60,0.12632
170,60,0.102923
172,60,0.0818081
174,60,0.0630815
176,60,0.0468373
178,60,0.0331554
180,60,0.0221019
-180,62,0.0210464
-178,62,0.013049
-176,62,0.00764864
-174,62,0.00486716
-172,62,0.00471238
-170,62,0.00717824
-168,62,0.0122449
-166,62,0.0198788
-164,62,0.030033
-162,62,0.0426474
-160,62,0.0576489
-158,62,0.0749523
-156,62,0.0944604
-154,62,0.116065
-152,62,0.139646
-150,62,0.165075
-148,62,0.192215
-146,62,0.220919
-144,62,0.251034
-142,62,0.282401
-140,62,0.314855
-138,62,0.348229
-136,62,0.382352
-134,62,0.41705
-132,62,0.45215
-130,62,0.487481
-128,62,0.522869
-126,62,0.558147
-124,62,0.593148
-122,62,0.627712
-120,62,0.66168
-118,62,0.694902
-116,62,0.727231
-114,62,0.758529
-112,62,0.788661
-110,62,0.817502
-108,62,0.844932
-106,62,0.870839
-104,62,0.895117
-102,62,0.917668
-100,62,0.9384
-98,62,0.957229
-96,62,0.974077
-94,62,0.988874
-92,62,1.00156
-90,62,1.01206
-88,62,1.02035
-86,62,1.02638
-84,62,1.0301
-82,62,1.0315
-80,62,1.03055
-78,62,1.02725
-76,62,1.0216
-74,62,1.01359
-72,62,1.00325
-70,62,0.990607
-68,62,0.975699
-66,62,0.958576
-64,62,0.939298
-62,62,0.917938
-60,62,0.894581
-58,62,0.869323
-56,62,0.842272
-54,62,0.813549
-52,62,0.783284
-50,62,0.75162
-48,62,0.718709
-46,62,0.684713
-44,62,0.649802
-42,62,0.614154
-40,62,0.577952
-38,62,0.541386
-36,62,0.504649
-34,62,0.467934
-32,62,0.43144
-30,62,0.395361
-28,62,0.359891
-26,62,0.325221
-24,62,0.291537
-22,62,0.259019
-20,62,0.227842
-18,62,0.198171
-16,62,0.170163
-14,62,0.143966
-12,62,0.119716
-10,62,0.0975388
-8,62,0.0775484
-6,62,0.0598468
-4,62,0.0445232
-2,62,0.0316539
0,62,0.021302
2,62,0.0135174
4,62,0.00833615
6,62,0.00578088
8,62,0.00586038
10,62,0.00856969
12,62,0.0138902
14,62,0.0217895
16,62,0.032222
18,62,0.0451287
20,62,0.0604375
22,62,0.0780638
24,62,0.0979109
26,62,0.11987
28,62,0.143822
30,62,0.169638
32,62,0.197177
34,62,0.226292
36,62,0.256828
38,62,0.288622
40,62,0.321507
42,62,0.355311
44,62,0.389859
46,62,0.424974
48,62,0.460478
50,62,0.496194
52,62,0.531945
54,62,0.567557
56,62,0.602862
58,62,0.637692
60,62,0.671888
62,62,0.705294
64,62,0.737762
66,62,0.769151
68,62,0.799325
70,62,0.828158
72,62,0.855531
74,62,0.881332
76,62,0.905457
78,62,0.92781
80,62,0.948302
82,62,0.966853
84,62,0.983389
86,62,0.997844
88,62,1.01016
90,62,1.02028
92,62,1.02817
94,62,1.03378
96,62,1.0371
98,62,1.03809
100,62,1.03674
102,62,1.03304
104,62,1.02701
106,62,1.01864
108,62,1.00796
110,62,0.995007
112,62,0.979812
114,62,0.962428
116,62,0.942916
118,62,0.92135
120,62,0.897813
122,62,0.8724
124,62,0.845218
126,62,0.816383
128,62,0.786026
130,62,0.754285
132,62,0.721309
134,62,0.687257
136,62,0.652296
138,62,0.616602
140,62,0.580353
142,62,0.543739
144,62,0.506947
146,62,0.470173
148,62,0.43361
150,62,0.397452
152,62,0.361893
154,62,0.327123
156,62,0.293327
158,62,0.260687
160,62,0.229376
162,62,0.199561
164,62,0.171399
166,62,0.145039
168,62,0.120618
170,62,0.0982627
172,62,0.0780879
174,62,0.0601958
176,62,0.044676
178,62,0.0316052
180,62,0.0210464
-180,64,0.0200187
-178,64,0.0123878
-176,64,0.00723618
-174,64,0.00458455
-172,64,0.0044402
-170,64,0.0067971
-168,64,0.011636
-166,64,0.0189247
-164,64,0.0286178
-162,64,0.0406577
-160,64,0.0549742
-158,64,0.0714854
-156,64,0.090098
-154,64,0.110708
-152,64,0.133201
-150,64,0.157453
-148,64,0.183333
-146,64,0.2107
-144,64,0.239407
-142,64,0.269303
-140,64,0.30023
-138,64,0.332027
-136,64,0.364531
-134,64,0.397577
-132,64,0.431
-130,64,0.464635
-128,64,0.498318
-126,64,0.53189
-124,64,0.565192
-122,64,0.598072
-120,64,0.63038
-118,64,0.661974
-116,64,0.692714
-114,64,0.722471
-112,64,0.751117
-110,64,0.778533
-108,64,0.804609
-106,64,0.829236
-104,64,0.852318
-102,64,0.87376
-100,64,0.893476
-98,64,0.911388
-96,64,0.927423
-94,64,0.941512
-92,64,0.953597
-90,64,0.963623
-88,64,0.971543
-86,64,0.977317
-84,64,0.98091
-82,64,0.982298
-80,64,0.98146
-78,64,0.978386
-76,64,0.973073
-74,64,0.965527
-72,64,0.955763
-70,64,0.943807
-68,64,0.929694
-66,64,0.913468
-64,64,0.895188
-62,64,0.87492
-60,64,0.852744
-58,64,0.82875
-56,64,0.803041
-54,64,0.77573
-52,64,0.746941
-50,64,0.716809
-48,64,0.68548
-46,64,0.653106
-44,64,0.61985
-42,64,0.585883
-40,64,0.551379
-38,64,0.516519
-36,64,0.481489
-34,64,0.446475
-32,64,0.411665
-30,64,0.377246
-28,64,0.343404
-26,64,0.310321
-24,64,0.278178
-22,64,0.247145
-20,64,0.21739
-18,64,0.189072
-16,64,0.162341
-14,64,0.137338
-12,64,0.114193
-10,64,0.0930267
-8,64,0.0739486
-6,64,0.0570556
-4,64,0.042433
-2,64,0.0301536
0,64,0.0202776
2,64,0.0128526
4,64,0.00791291
6,64,0.00548001
8,64,0.00556217
10,64,0.00815454
12,64,0.0132392
14,64,0.020785
16,64,0.0307483
18,64,0.0430723
20,64,0.0576881
22,64,0.0745146
24,64,0.0934589
26,64,0.114417
28,64,0.137275
30,64,0.161908
32,64,0.188182
34,64,0.215956
36,64,0.24508
38,64,0.275401
40,64,0.306756
42,64,0.338981
44,64,0.37191
46,64,0.405371
48,64,0.439196
50,64,0.473215
52,64,0.50726
54,64,0.541166
56,64,0.57477
58,64,0.607914
60,64,0.640447
62,64,0.672221
64,64,0.703096
66,64,0.732937
68,64,0.761619
70,64,0.78902
72,64,0.81503
74,64,0.839542
76,64,0.862459
78,64,0.883692
80,64,0.903157
82,64,0.920778
84,64,0.936487
86,64,0.950222
88,64,0.961927
90,64,0.971554
92,64,0.979062
94,64,0.984415
96,64,0.987586
98,64,0.988553
100,64,0.987303
102,64,0.983829
104,64,0.978133
106,64,0.970224
108,64,0.960122
110,64,0.947853
112,64,0.933454
114,64,0.916972
116,64,0.898465
118,64,0.877998
120,64,0.855652
122,64,0.831514
124,64,0.805685
126,64,0.778276
128,64,0.749409
130,64,0.719215
132,64,0.687835
134,64,0.655421
136,64,0.622132
138,64,0.588133
140,64,0.553598
142,64,0.518705
144,64,0.483636
146,64,0.448575
148,64,0.413708
150,64,0.379222
152,64,0.345302
154,64,0.31213
156,64,0.279884
158,64,0.248737
160,64,0.218857
162,64,0.190402
164,64,0.163523
166,64,0.138364
168,64,0.115054
170,64,0.0937163
172,64,0.0744596
174,64,0.0573822
176,64,0.0425696
178,64,0.030095
180,64,0.0200187
-180,66,0.0190204
-178,66,0.011746
-176,66,0.00683613
-174,66,0.00431033
-172,66,0.00417542
-170,66,0.00642547
-168,66,0.0110419
-166,66,0.0179935
-164,66,0.027237
-162,66,0.0387169
-160,66,0.0523658
-158,66,0.0681052
-156,66,0.0858457
-154,66,0.105488
-152,66,0.126921
-150,66,0.150029
-148,66,0.174683
-146,66,0.20075
-144,66,0.22809
-142,66,0.256556
-140,66,0.286
-138,66,0.316266
-136,66,0.3472
-134,66,0.378643
-132,66,0.41044
-130,66,0.442431
-128,66,0.474464
-126,66,0.506384
-124,66,0.538042
-122,66,0.569294
-120,66,0.599997
-118,66,0.630017
-116,66,0.659224
-114,66,0.687491
-112,66,0.714703
-110,66,0.740745
-108,66,0.765513
-106,66,0.788906
-104,66,0.810833
-102,66,0.831204
-100,66,0.84994
-98,66,0.866966
-96,66,0.882213
-94,66,0.895618
-92,66,0.907123
-90,66,0.916679
-88,66,0.92424
-86,66,0.929767
-84,66,0.933228
-82,66,0.934598
-80,66,0.933857
-78,66,0.930995
-76,66,0.926007
-74,66,0.918899
-72,66,0.909683
-70,66,0.898382
-68,66,0.885029
-66,66,0.869665
-64,66,0.852342
-62,66,0.833124
-60,66,0.812086
-58,66,0.789311
-56,66,0.764897
-54,66,0.73895
-52,66,0.711588
-50,66,0.68294
-48,66,0.653141
-46,66,0.62234
-44,66,0.590691
-42,66,0.558356
-40,66,0.525502
-38,66,0.492302
-36,66,0.458933
-34,66,0.425572
-32,66,0.392401
-30,66,0.359599
-28,66,0.327342
-26,66,0.295807
-24,66,0.265164
-22,66,0.235579
-20,66,0.20721
-18,66,0.18021
-16,66,0.154723
-14,66,0.130883
-12,66,0.108815
-10,66,0.0886342
-8,66,0.0704447
-6,66,0.0543393
-4,66,0.0403993
-2,66,0.0286941
0,66,0.0192812
2,66,0.0122058
4,66,0.00750062
6,66,0.00518609
8,66,0.00526997
10,66,0.00774751
12,66,0.0126015
14,66,0.0198021
16,66,0.0293074
18,66,0.0410631
20,66,0.0550033
22,66,0.0710501
24,66,0.0891149
26,66,0.109098
28,66,0.13089
30,66,0.154371
32,66,0.179414
34,66,0.205883
36,66,0.233636
38,66,0.262523
40,66,0.292392
42,66,0.323084
44,66,0.35444
46,66,0.386297
48,66,0.418494
50,66,0.450868
52,66,0.48326
54,66,0.515512
