Phi[deg],Theta[deg],dB(RealizedGainTotal)
164,100,-6.65286
166,100,-6.58453
168,100,-6.51171
170,100,-6.43509
172,100,-6.35538
174,100,-6.27334
176,100,-6.18974
178,100,-6.10536
180,100,-6.02097
-180,102,-6.31776
-178,102,-6.23694
-176,102,-6.15741
-174,102,-6.07989
-172,102,-6.00507
-170,102,-5.93362
-168,102,-5.8662
-166,102,-5.80344
-164,102,-5.74594
-162,102,-5.69426
-160,102,-5.64893
-158,102,-5.61044
-156,102,-5.57923
-154,102,-5.55569
-152,102,-5.54013
-150,102,-5.53281
-148,102,-5.53392
-146,102,-5.54353
-144,102,-5.56164
-142,102,-5.58814
-140,102,-5.6228
-138,102,-5.66527
-136,102,-5.71505
-134,102,-5.77153
-132,102,-5.83394
-130,102,-5.90137
-128,102,-5.97275
-126,102,-6.04688
-124,102,-6.12245
-122,102,-6.19799
-120,102,-6.27199
-118,102,-6.34283
-116,102,-6.4089
-114,102,-6.46859
-112,102,-6.52037
-110,102,-6.56281
-108,102,-6.59467
-106,102,-6.61492
-104,102,-6.6228
-102,102,-6.61784
-100,102,-6.59991
-98,102,-6.56917
-96,102,-6.52612
-94,102,-6.47154
-92,102,-6.40645
-90,102,-6.33211
-88,102,-6.24992
-86,102,-6.1614
-84,102,-6.06814
-82,102,-5.97175
-80,102,-5.87382
-78,102,-5.7759
-76,102,-5.67948
-74,102,-5.58595
-72,102,-5.49659
-70,102,-5.41259
-68,102,-5.33501
-66,102,-5.2648
-64,102,-5.20279
-62,102,-5.14968
-60,102,-5.10604
-58,102,-5.07235
-56,102,-5.04893
-54,102,-5.03601
-52,102,-5.03366
-50,102,-5.04186
-48,102,-5.06043
-46,102,-5.08907
-44,102,-5.12736
-42,102,-5.17474
-40,102,-5.23051
-38,102,-5.29384
-36,102,-5.36376
-34,102,-5.43919
-32,102,-5.51891
-30,102,-5.6016
-28,102,-5.68583
-26,102,-5.7701
-24,102,-5.85285
-22,102,-5.93249
-20,102,-6.00742
-18,102,-6.07608
-16,102,-6.13702
-14,102,-6.18886
-12,102,-6.23041
-10,102,-6.26067
-8,102,-6.27888
-6,102,-6.28451
-4,102,-6.27733
-2,102,-6.25739
0,102,-6.22499
2,102,-6.18071
4,102,-6.12537
6,102,-6.05998
8,102,-5.98571
10,102,-5.90387
12,102,-5.81586
14,102,-5.72312
16,102,-5.6271
18,102,-5.52925
20,102,-5.43095
22,102,-5.33355
24,102,-5.23828
26,102,-5.1463
28,102,-5.05865
30,102,-4.97628
32,102,-4.89999
34,102,-4.83049
36,102,-4.76837
38,102,-4.7141
40,102,-4.66804
42,102,-4.63046
44,102,-4.60151
46,102,-4.58125
48,102,-4.56966
50,102,-4.56665
52,102,-4.57203
54,102,-4.58557
56,102,-4.60697
58,102,-4.6359
60,102,-4.67197
62,102,-4.71477
64,102,-4.76388
66,102,-4.81883
68,102,-4.87916
70,102,-4.94442
72,102,-5.01411
74,102,-5.08779
76,102,-5.16498
78,102,-5.24523
80,102,-5.32808
82,102,-5.4131
84,102,-5.49984
86,102,-5.58786
88,102,-5.67675
90,102,-5.76606
92,102,-5.85539
94,102,-5.94431
96,102,-6.03242
98,102,-6.11932
100,102,-6.20463
102,102,-6.28799
104,102,-6.36908
106,102,-6.44758
108,102,-6.52324
110,102,-6.59582
112,102,-6.66515
114,102,-6.73108
116,102,-6.79349
118,102,-6.8523
120,102,-6.90746
122,102,-6.95892
124,102,-7.00664
126,102,-7.05055
128,102,-7.09057
130,102,-7.12661
132,102,-7.1585
134,102,-7.18607
136,102,-7.20909
138,102,-7.2273
140,102,-7.2404
142,102,-7.24811
144,102,-7.25012
146,102,-7.24614
148,102,-7.23593
150,102,-7.2193
152,102,-7.19611
154,102,-7.16633
156,102,-7.13
158,102,-7.08725
160,102,-7.03833
162,102,-6.98357
164,102,-6.92338
166,102,-6.85826
168,102,-6.78878
170,102,-6.71557
172,102,-6.63929
174,102,-6.56064
176,102,-6.48034
178,102,-6.39914
180,102,-6.31776
-180,104,-6.61278
-178,104,-6.53513
-176,104,-6.45857
-174,104,-6.38378
-172,104,-6.31142
-170,104,-6.24216
-168,104,-6.17663
-166,104,-6.11543
-164,104,-6.05916
-162,104,-6.00836
-160,104,-5.96356
-158,104,-5.92523
-156,104,-5.89381
-154,104,-5.86969
-152,104,-5.85318
-150,104,-5.84453
-148,104,-5.84394
-146,104,-5.8515
-144,104,-5.8672
-142,104,-5.89096
-140,104,-5.92255
-138,104,-5.96166
-136,104,-6.00783
-134,104,-6.06045
-132,104,-6.11882
-130,104,-6.18206
-128,104,-6.24916
-126,104,-6.31899
-124,104,-6.39028
-122,104,-6.46167
-120,104,-6.53168
-118,104,-6.59881
-116,104,-6.6615
-114,104,-6.71822
-112,104,-6.7675
-110,104,-6.80796
-108,104,-6.83841
-106,104,-6.85784
-104,104,-6.86549
-102,104,-6.86088
-100,104,-6.84383
-98,104,-6.81446
-96,104,-6.7732
-94,104,-6.72076
-92,104,-6.65808
-90,104,-6.58633
-88,104,-6.50684
-86,104,-6.42105
-84,104,-6.33048
-82,104,-6.23668
-80,104,-6.1412
-78,104,-6.04554
-76,104,-5.95114
-74,104,-5.85939
-72,104,-5.77154
-70,104,-5.68876
-68,104,-5.61212
-66,104,-5.54255
-64,104,-5.48088
-62,104,-5.42782
-60,104,-5.38394
-58,104,-5.34973
-56,104,-5.32552
-54,104,-5.31153
-52,104,-5.30788
-50,104,-5.31454
-48,104,-5.33136
-46,104,-5.35807
-44,104,-5.39427
-42,104,-5.43943
-40,104,-5.49287
-38,104,-5.55381
-36,104,-5.62131
-34,104,-5.69434
-32,104,-5.77173
-30,104,-5.85218
-28,104,-5.93434
-26,104,-6.01673
-24,104,-6.09783
-22,104,-6.1761
-20,104,-6.24996
-18,104,-6.31788
-16,104,-6.3784
-14,104,-6.43016
-12,104,-6.47194
-10,104,-6.50272
-8,104,-6.5217
-6,104,-6.5283
-4,104,-6.52224
-2,104,-6.5035
0,104,-6.47233
2,104,-6.42924
4,104,-6.375
6,104,-6.31056
8,104,-6.23708
10,104,-6.15581
12,104,-6.06814
14,104,-5.97549
16,104,-5.87932
18,104,-5.78107
20,104,-5.68215
22,104,-5.5839
24,104,-5.48758
26,104,-5.39437
28,104,-5.30534
30,104,-5.22143
32,104,-5.14349
34,104,-5.07225
36,104,-5.00831
38,104,-4.95216
40,104,-4.9042
42,104,-4.8647
44,104,-4.83384
46,104,-4.8117
48,104,-4.79828
50,104,-4.79349
52,104,-4.79718
54,104,-4.80914
56,104,-4.82907
58,104,-4.85667
60,104,-4.89158
62,104,-4.93338
64,104,-4.98168
66,104,-5.03603
68,104,-5.09599
70,104,-5.16109
72,104,-5.2309
74,104,-5.30493
76,104,-5.38275
78,104,-5.46391
80,104,-5.54794
82,104,-5.63441
84,104,-5.72287
86,104,-5.81287
88,104,-5.90398
90,104,-5.99575
92,104,-6.08771
94,104,-6.17944
96,104,-6.27048
98,104,-6.36039
100,104,-6.44875
102,104,-6.53514
104,104,-6.61916
106,104,-6.70048
108,104,-6.77875
110,104,-6.85371
112,104,-6.92511
114,104,-6.99278
116,104,-7.05656
118,104,-7.11635
120,104,-7.17209
122,104,-7.22373
124,104,-7.27125
126,104,-7.31462
128,104,-7.35379
130,104,-7.38873
132,104,-7.41934
134,104,-7.44552
136,104,-7.46711
138,104,-7.48394
140,104,-7.49579
142,104,-7.50243
144,104,-7.50365
146,104,-7.49921
148,104,-7.48892
150,104,-7.47261
152,104,-7.45018
154,104,-7.4216
156,104,-7.3869
158,104,-7.34619
160,104,-7.29968
162,104,-7.24767
164,104,-7.19051
166,104,-7.12866
168,104,-7.06262
170,104,-6.99297
172,104,-6.9203
174,104,-6.84526
176,104,-6.76854
178,104,-6.69081
180,104,-6.61278
-180,106,-6.90641
-178,106,-6.83226
-176,106,-6.75902
-174,106,-6.68733
-172,106,-6.61782
-170,106,-6.55113
-168,106,-6.48786
-166,106,-6.4286
-164,106,-6.37392
-162,106,-6.32434
-160,106,-6.28037
-158,106,-6.24248
-156,106,-6.2111
-154,106,-6.18659
-152,106,-6.16927
-150,106,-6.1594
-148,106,-6.15716
-146,106,-6.16265
-144,106,-6.17589
-142,106,-6.19678
-140,106,-6.22514
-138,106,-6.26065
-136,106,-6.3029
-134,106,-6.35132
-132,106,-6.40524
-130,106,-6.46383
-128,106,-6.52615
-126,106,-6.59113
-124,106,-6.65756
-122,106,-6.72417
-120,106,-6.78957
-118,106,-6.85233
-116,106,-6.91098
-114,106,-6.96408
-112,106,-7.01022
-110,106,-7.04812
-108,106,-7.07661
-106,106,-7.09472
-104,106,-7.10171
-102,106,-7.0971
-100,106,-7.08067
-98,106,-7.05252
-96,106,-7.01299
-94,106,-6.96273
-92,106,-6.90259
-90,106,-6.83366
-88,106,-6.75717
-86,106,-6.67448
-84,106,-6.58703
-82,106,-6.4963
-80,106,-6.40376
-78,106,-6.31088
-76,106,-6.21905
-74,106,-6.12961
-72,106,-6.04379
-70,106,-5.96274
-68,106,-5.8875
-66,106,-5.81901
-64,106,-5.75808
-62,106,-5.70541
-60,106,-5.6616
-58,106,-5.6271
-56,106,-5.60229
-54,106,-5.58739
-52,106,-5.58251
-50,106,-5.58766
-48,106,-5.60271
-46,106,-5.62741
-44,106,-5.66138
-42,106,-5.70412
-40,106,-5.755
-38,106,-5.81327
-36,106,-5.87805
-34,106,-5.94832
-32,106,-6.02299
-30,106,-6.10081
-28,106,-6.18046
-26,106,-6.26053
-24,106,-6.33956
-22,106,-6.41603
-20,106,-6.48842
-18,106,-6.55523
-16,106,-6.615
-14,106,-6.6664
-12,106,-6.70819
-10,106,-6.73934
-8,106,-6.75901
-6,106,-6.76659
-4,106,-6.76173
-2,106,-6.74435
0,106,-6.71464
2,106,-6.67306
4,106,-6.62028
6,106,-6.55722
8,106,-6.48498
10,106,-6.40477
12,106,-6.31795
14,106,-6.22591
16,106,-6.13011
18,106,-6.03198
20,106,-5.93291
22,106,-5.83428
24,106,-5.73734
26,106,-5.64329
28,106,-5.55321
30,106,-5.46807
32,106,-5.38875
34,106,-5.31597
36,106,-5.25037
38,106,-5.19247
40,106,-5.14267
42,106,-5.10126
44,106,-5.06846
46,106,-5.04435
48,106,-5.02897
50,106,-5.02224
52,106,-5.02403
54,106,-5.03414
56,106,-5.05233
58,106,-5.07828
60,106,-5.11165
62,106,-5.15208
64,106,-5.19917
66,106,-5.2525
68,106,-5.31165
70,106,-5.37617
72,106,-5.44563
74,106,-5.51958
76,106,-5.5976
78,106,-5.67922
80,106,-5.76402
82,106,-5.85155
84,106,-5.94137
86,106,-6.03303
88,106,-6.12606
90,106,-6.22002
92,106,-6.31442
94,106,-6.4088
96,106,-6.50266
98,106,-6.59553
100,106,-6.68692
102,106,-6.77639
104,106,-6.86346
106,106,-6.94774
108,106,-7.02884
110,106,-7.10641
112,106,-7.18017
114,106,-7.24989
116,106,-7.31537
118,106,-7.37649
120,106,-7.43315
122,106,-7.48532
124,106,-7.53298
126,106,-7.57611
128,106,-7.61472
130,106,-7.6488
132,106,-7.67835
134,106,-7.7033
136,106,-7.72359
138,106,-7.73911
140,106,-7.74973
142,106,-7.75532
144,106,-7.7557
146,106,-7.75072
148,106,-7.74023
150,106,-7.72412
152,106,-7.70231
154,106,-7.67477
156,106,-7.64155
158,106,-7.60275
160,106,-7.55855
162,106,-7.50921
164,106,-7.45504
166,106,-7.39645
168,106,-7.33389
170,106,-7.26788
172,106,-7.19895
174,106,-7.12772
176,106,-7.05479
178,106,-6.9808
180,106,-6.90641
-180,108,-7.19899
-178,108,-7.12864
-176,108,-7.05904
-174,108,-6.9908
-172,108,-6.92451
-170,108,-6.86077
-168,108,-6.80015
-166,108,-6.7432
-164,108,-6.69047
-162,108,-6.64246
-160,108,-6.59965
-158,108,-6.5625
-156,108,-6.53141
-154,108,-6.50673
-152,108,-6.48879
-150,108,-6.47783
-148,108,-6.47402
-146,108,-6.47748
-144,108,-6.48822
-142,108,-6.50617
-140,108,-6.53115
-138,108,-6.56287
-136,108,-6.60095
-134,108,-6.64487
-132,108,-6.69397
-130,108,-6.74751
-128,108,-6.80459
-126,108,-6.86421
-124,108,-6.92525
-122,108,-6.98651
-120,108,-7.04669
-118,108,-7.10445
-116,108,-7.15844
-114,108,-7.20729
-112,108,-7.24969
-110,108,-7.28441
-108,108,-7.31038
-106,108,-7.32666
-104,108,-7.33254
-102,108,-7.32754
-100,108,-7.31144
-98,108,-7.28427
-96,108,-7.24635
-94,108,-7.19823
-92,108,-7.14069
-90,108,-7.07472
-88,108,-7.00146
-86,108,-6.92217
-84,108,-6.83821
-82,108,-6.75096
-80,108,-6.66183
-78,108,-6.57222
-76,108,-6.48346
-74,108,-6.39683
-72,108,-6.31354
-70,108,-6.23471
-68,108,-6.16135
-66,108,-6.09437
-64,108,-6.03458
-62,108,-5.98267
-60,108,-5.93923
-58,108,-5.90473
-56,108,-5.87953
-54,108,-5.86388
-52,108,-5.85789
-50,108,-5.8616
-48,108,-5.87488
-46,108,-5.89752
-44,108,-5.92916
-42,108,-5.96934
-40,108,-6.01747
-38,108,-6.07283
-36,108,-6.1346
-34,108,-6.20181
-32,108,-6.2734
-30,108,-6.34821
-28,108,-6.42497
-26,108,-6.50233
-24,108,-6.57887
-22,108,-6.65315
-20,108,-6.72368
-18,108,-6.789
-16,108,-6.8477
-14,108,-6.89845
-12,108,-6.94002
-10,108,-6.97137
-8,108,-6.99164
-6,108,-7.00016
-4,108,-6.99656
-2,108,-6.98067
0,108,-6.95263
2,108,-6.91282
4,108,-6.86186
6,108,-6.80058
8,108,-6.73002
10,108,-6.65135
12,108,-6.56588
14,108,-6.47499
16,108,-6.38007
18,108,-6.28256
20,108,-6.18386
22,108,-6.08531
24,108,-5.98819
26,108,-5.89371
28,108,-5.80296
30,108,-5.71692
32,108,-5.63648
34,108,-5.5624
36,108,-5.49532
38,108,-5.43579
40,108,-5.38423
42,108,-5.34095
44,108,-5.30618
46,108,-5.28004
48,108,-5.26257
50,108,-5.25374
52,108,-5.25342
54,108,-5.26145
56,108,-5.27759
58,108,-5.30157
60,108,-5.33307
62,108,-5.37175
64,108,-5.41722
66,108,-5.46911
68,108,-5.527
70,108,-5.59048
72,108,-5.65914
74,108,-5.73255
76,108,-5.81029
78,108,-5.89194
80,108,-5.97707
82,108,-6.06524
84,108,-6.15602
86,108,-6.24895
88,108,-6.34358
90,108,-6.43943
92,108,-6.53601
94,108,-6.63282
96,108,-6.72934
98,108,-6.82506
100,108,-6.91945
102,108,-7.012
104,108,-7.1022
106,108,-7.18956
108,108,-7.27366
110,108,-7.35408
112,108,-7.43047
114,108,-7.50255
116,108,-7.57008
118,108,-7.63289
120,108,-7.69086
122,108,-7.74394
124,108,-7.7921
126,108,-7.83536
128,108,-7.87374
130,108,-7.90729
132,108,-7.93603
134,108,-7.95998
136,108,-7.97915
138,108,-7.9935
140,108,-8.00299
142,108,-8.00755
144,108,-8.00708
146,108,-8.00151
148,108,-7.99074
150,108,-7.9747
152,108,-7.95337
154,108,-7.92673
156,108,-7.89483
158,108,-7.85778
160,108,-7.81574
162,108,-7.76895
164,108,-7.71768
166,108,-7.6623
168,108,-7.60321
170,108,-7.54086
172,108,-7.47577
174,108,-7.40846
176,108,-7.3395
178,108,-7.26948
180,108,-7.19899
-180,110,-7.49075
-178,110,-7.42447
-176,110,-7.35881
-174,110,-7.29435
-172,110,-7.23163
-170,110,-7.1712
-168,110,-7.1136
-166,110,-7.05934
-164,110,-7.00893
-162,110,-6.96284
-160,110,-6.92153
-158,110,-6.88543
-156,110,-6.85491
-154,110,-6.83032
-152,110,-6.81196
-150,110,-6.80007
-148,110,-6.79481
-146,110,-6.7963
-144,110,-6.80456
-142,110,-6.81952
-140,110,-6.84102
-138,110,-6.86881
-136,110,-6.90252
-134,110,-6.94166
-132,110,-6.98565
-130,110,-7.03377
-128,110,-7.0852
-126,110,-7.13901
-124,110,-7.19416
-122,110,-7.24954
-120,110,-7.30395
-118,110,-7.35615
-116,110,-7.40488
-114,110,-7.44888
-112,110,-7.48693
-110,110,-7.51791
-108,110,-7.5408
-106,110,-7.55473
-104,110,-7.55902
-102,110,-7.55322
-100,110,-7.53709
-98,110,-7.51064
-96,110,-7.47413
-94,110,-7.42804
-92,110,-7.37308
-90,110,-7.31014
-88,110,-7.24025
-86,110,-7.16459
-84,110,-7.0844
-82,110,-7.00099
-80,110,-6.91567
-78,110,-6.82976
-76,110,-6.74452
-74,110,-6.66119
-72,110,-6.58091
-70,110,-6.50476
-68,110,-6.43372
-66,110,-6.36869
-64,110,-6.31044
-62,110,-6.25966
-60,110,-6.21692
-58,110,-6.1827
-56,110,-6.15736
-54,110,-6.14115
-52,110,-6.1342
-50,110,-6.13655
-48,110,-6.14811
-46,110,-6.16868
-44,110,-6.19793
-42,110,-6.23545
-40,110,-6.28067
-38,110,-6.33294
-36,110,-6.39145
-34,110,-6.45533
-32,110,-6.52355
-30,110,-6.59502
-28,110,-6.66853
-26,110,-6.74281
-24,110,-6.81649
-22,110,-6.88819
-20,110,-6.95649
-18,110,-7.01999
-16,110,-7.07729
-14,110,-7.1271
-12,110,-7.16822
-10,110,-7.19959
-8,110,-7.22033
-6,110,-7.22975
-4,110,-7.22742
-2,110,-7.21313
0,110,-7.18694
2,110,-7.14915
4,110,-7.10031
6,110,-7.04119
8,110,-6.97274
10,110,-6.89609
12,110,-6.81247
14,110,-6.72322
16,110,-6.62971
18,110,-6.53335
20,110,-6.43551
22,110,-6.33753
24,110,-6.2407
26,110,-6.14621
28,110,-6.05516
30,110,-5.96857
32,110,-5.88731
34,110,-5.81217
36,110,-5.74382
38,110,-5.6828
40,110,-5.62957
42,110,-5.58446
44,110,-5.54772
46,110,-5.51949
48,110,-5.49984
50,110,-5.48875
52,110,-5.48613
54,110,-5.49183
56,110,-5.50566
58,110,-5.52736
60,110,-5.55664
62,110,-5.59318
64,110,-5.63664
66,110,-5.68665
68,110,-5.74284
70,110,-5.80483
72,110,-5.87221
74,110,-5.94461
76,110,-6.0216
78,110,-6.1028
80,110,-6.18779
82,110,-6.27615
84,110,-6.36746
86,110,-6.46126
88,110,-6.55709
90,110,-6.65449
92,110,-6.75293
94,110,-6.85191
96,110,-6.95089
98,110,-7.04929
100,110,-7.14657
102,110,-7.24215
104,110,-7.33548
106,110,-7.42601
108,110,-7.51324
110,110,-7.59671
112,110,-7.67598
114,110,-7.75072
116,110,-7.82064
118,110,-7.8855
120,110,-7.94518
122,110,-7.99957
124,110,-8.04866
126,110,-8.09244
128,110,-8.13099
130,110,-8.16435
132,110,-8.19262
134,110,-8.21586
136,110,-8.23415
138,110,-8.24752
140,110,-8.25601
142,110,-8.25962
144,110,-8.25835
146,110,-8.25216
148,110,-8.24105
150,110,-8.225
152,110,-8.20401
154,110,-8.17811
156,110,-8.14738
158,110,-8.11191
160,110,-8.07188
162,110,-8.02748
164,110,-7.97899
166,110,-7.92673
168,110,-7.87105
170,110,-7.81237
172,110,-7.75115
174,110,-7.68785
176,110,-7.62299
178,110,-7.55711
180,110,-7.49075
-180,112,-7.78177
-178,112,-7.71977
-176,112,-7.65833
-174,112,-7.59794
-172,112,-7.53912
-170,112,-7.48235
-168,112,-7.42813
-166,112,-7.37693
-164,112,-7.3292
-162,112,-7.2854
-160,112,-7.24593
-158,112,-7.2112
-156,112,-7.18155
-154,112,-7.15732
-152,112,-7.13877
-150,112,-7.12614
-148,112,-7.11958
-146,112,-7.1192
-144,112,-7.12502
-142,112,-7.13699
-140,112,-7.15496
-138,112,-7.1787
-136,112,-7.20787
-134,112,-7.24203
-132,112,-7.28064
-130,112,-7.32303
-128,112,-7.36846
-126,112,-7.41606
-124,112,-7.46488
-122,112,-7.51391
-120,112,-7.56204
-118,112,-7.60815
-116,112,-7.65108
-114,112,-7.68967
-112,112,-7.72282
-110,112,-7.7495
-108,112,-7.76877
-106,112,-7.77983
-104,112,-7.78205
-102,112,-7.77501
-100,112,-7.75846
-98,112,-7.73241
-96,112,-7.69706
-94,112,-7.65284
-92,112,-7.60037
-90,112,-7.54044
-88,112,-7.47401
-86,112,-7.40212
-84,112,-7.32592
-82,112,-7.24662
-80,112,-7.16544
-78,112,-7.08359
-76,112,-7.00229
-74,112,-6.92267
-72,112,-6.84584
-70,112,-6.77281
-68,112,-6.70454
-66,112,-6.64186
-64,112,-6.58555
-62,112,-6.53627
-60,112,-6.49457
-58,112,-6.46093
-56,112,-6.4357
-54,112,-6.41914
-52,112,-6.4114
-50,112,-6.41251
-48,112,-6.42242
-46,112,-6.44095
-44,112,-6.4678
-42,112,-6.50259
-40,112,-6.5448
-38,112,-6.59381
-36,112,-6.64889
-34,112,-6.7092
-32,112,-6.7738
-30,112,-6.84165
-28,112,-6.91161
-26,112,-6.98247
-24,112,-7.05296
-22,112,-7.12174
-20,112,-7.18748
-18,112,-7.24881
-16,112,-7.30441
-14,112,-7.35301
-12,112,-7.39344
-10,112,-7.42463
-8,112,-7.44571
-6,112,-7.45596
-4,112,-7.45491
-2,112,-7.44229
0,112,-7.41809
2,112,-7.38255
4,112,-7.33612
6,112,-7.2795
8,112,-7.21357
10,112,-7.13938
12,112,-7.05809
14,112,-6.97099
16,112,-6.87941
18,112,-6.78471
20,112,-6.68825
22,112,-6.59134
24,112,-6.49526
26,112,-6.4012
28,112,-6.31027
30,112,-6.22347
32,112,-6.14171
34,112,-6.06577
36,112,-5.99636
38,112,-5.93402
40,112,-5.87923
42,112,-5.83236
44,112,-5.79365
46,112,-5.7633
48,112,-5.74137
50,112,-5.72789
52,112,-5.72279
54,112,-5.72594
56,112,-5.73719
58,112,-5.7563
60,112,-5.78302
62,112,-5.81706
64,112,-5.8581
66,112,-5.90582
68,112,-5.95988
70,112,-6.0199
72,112,-6.08555
74,112,-6.15644
76,112,-6.2322
78,112,-6.31246
80,112,-6.39683
82,112,-6.4849
84,112,-6.57626
86,112,-6.67048
88,112,-6.7671
90,112,-6.86564
92,112,-6.96559
94,112,-7.06641
96,112,-7.16755
98,112,-7.26841
100,112,-7.3684
102,112,-7.4669
104,112,-7.5633
106,112,-7.657
108,112,-7.74745
110,112,-7.83409
112,112,-7.91645
114,112,-7.9941
116,112,-8.06671
118,112,-8.13399
120,112,-8.19576
122,112,-8.25188
124,112,-8.30231
126,112,-8.34706
128,112,-8.38618
130,112,-8.41976
132,112,-8.44793
134,112,-8.4708
136,112,-8.4885
138,112,-8.50115
140,112,-8.50883
142,112,-8.51164
144,112,-8.50964
146,112,-8.50289
148,112,-8.49142
150,112,-8.47529
152,112,-8.45455
154,112,-8.42927
156,112,-8.39954
158,112,-8.3655
160,112,-8.3273
162,112,-8.28516
164,112,-8.23931
166,112,-8.19005
168,112,-8.13771
170,112,-8.08266
172,112,-8.0253
174,112,-7.96606
176,112,-7.90541
178,112,-7.84381
180,112,-7.78177
-180,114,-8.07181
-178,114,-8.0143
-176,114,-7.9573
-174,114,-7.90127
-172,114,-7.84663
-170,114,-7.79385
-168,114,-7.74335
-166,114,-7.69555
-164,114,-7.65087
-162,114,-7.60971
-160,114,-7.57243
-158,114,-7.5394
-156,114,-7.51094
-154,114,-7.48734
-152,114,-7.46886
-150,114,-7.4557
-148,114,-7.44801
-146,114,-7.44588
-144,114,-7.44935
-142,114,-7.45837
-140,114,-7.4728
-138,114,-7.49243
-136,114,-7.51695
-134,114,-7.54596
-132,114,-7.57897
-130,114,-7.61538
-128,114,-7.6545
-126,114,-7.69555
-124,114,-7.73767
-122,114,-7.77993
-120,114,-7.82134
-118,114,-7.86089
-116,114,-7.89752
-114,114,-7.9302
-112,114,-7.95794
-110,114,-7.97979
-108,114,-7.99493
-106,114,-8.00262
-104,114,-8.0023
-102,114,-7.99358
-100,114,-7.97622
-98,114,-7.95021
-96,114,-7.91574
-94,114,-7.87315
-92,114,-7.82301
-90,114,-7.76602
-88,114,-7.70302
-86,114,-7.63497
-84,114,-7.5629
-82,114,-7.48791
-80,114,-7.41111
-78,114,-7.33364
-76,114,-7.2566
-74,114,-7.18107
-72,114,-7.10807
-70,114,-7.03857
-68,114,-6.97345
-66,114,-6.91353
-64,114,-6.85954
-62,114,-6.81211
-60,114,-6.77179
-58,114,-6.73903
-56,114,-6.71418
-54,114,-6.6975
-52,114,-6.68915
-50,114,-6.68918
-48,114,-6.69755
-46,114,-6.7141
-44,114,-6.73857
-42,114,-6.77061
-40,114,-6.80974
-38,114,-6.8554
-36,114,-6.90691
-34,114,-6.96348
-32,114,-7.02425
-30,114,-7.08824
-28,114,-7.15438
-26,114,-7.22156
-24,114,-7.28855
-22,114,-7.35412
-20,114,-7.41699
-18,114,-7.47587
-16,114,-7.52948
-14,114,-7.5766
-12,114,-7.6161
-10,114,-7.64693
-8,114,-7.66821
-6,114,-7.67922
-4,114,-7.67942
-2,114,-7.66852
0,114,-7.64643
2,114,-7.61332
4,114,-7.56957
6,114,-7.51578
8,114,-7.45274
10,114,-7.38143
12,114,-7.30294
14,114,-7.21849
16,114,-7.12935
18,114,-7.03683
20,114,-6.94226
22,114,-6.84692
24,114,-6.75207
26,114,-6.65889
28,114,-6.56848
30,114,-6.48185
32,114,-6.39992
34,114,-6.32348
36,114,-6.25323
38,114,-6.18976
40,114,-6.13355
42,114,-6.08499
44,114,-6.04435
46,114,-6.01184
48,114,-5.98757
50,114,-5.97158
52,114,-5.96383
54,114,-5.96424
56,114,-5.97265
58,114,-5.98889
60,114,-6.01273
62,114,-6.04391
64,114,-6.08215
66,114,-6.12717
68,114,-6.17865
70,114,-6.23626
72,114,-6.29969
74,114,-6.36859
76,114,-6.44262
78,114,-6.52144
80,114,-6.60468
82,114,-6.69196
84,114,-6.78288
86,114,-6.87703
88,114,-6.97396
90,114,-7.07319
92,114,-7.17422
94,114,-7.27649
96,114,-7.37943
98,114,-7.48244
100,114,-7.58487
102,114,-7.68609
104,114,-7.78542
106,114,-7.88222
108,114,-7.97586
110,114,-8.06574
112,114,-8.15131
114,114,-8.23208
116,114,-8.30763
118,114,-8.37764
120,114,-8.44185
122,114,-8.50009
124,114,-8.55229
126,114,-8.59843
128,114,-8.63857
130,114,-8.67281
132,114,-8.70129
134,114,-8.72418
136,114,-8.74164
138,114,-8.75385
140,114,-8.76099
142,114,-8.76319
144,114,-8.76062
146,114,-8.75338
148,114,-8.74159
150,114,-8.72537
152,114,-8.70483
154,114,-8.68007
156,114,-8.65124
158,114,-8.61849
160,114,-8.58198
162,114,-8.54194
164,114,-8.4986
166,114,-8.45223
168,114,-8.40313
170,114,-8.35164
172,114,-8.29813
174,114,-8.24297
176,114,-8.18659
178,114,-8.12939
180,114,-8.07181
-180,116,-8.36023
-178,116,-8.30737
-176,116,-8.25502
-174,116,-8.20357
-172,116,-8.1534
-170,116,-8.10489
-168,116,-8.05843
-166,116,-8.01437
-164,116,-7.97308
-162,116,-7.9349
-160,116,-7.90016
-158,116,-7.86916
-156,116,-7.8422
-154,116,-7.81953
-152,116,-7.80138
-150,116,-7.78792
-148,116,-7.7793
-146,116,-7.7756
-144,116,-7.77683
-142,116,-7.78296
-140,116,-7.79387
-138,116,-7.80937
-136,116,-7.82918
-134,116,-7.85293
-132,116,-7.88019
-130,116,-7.91041
-128,116,-7.94298
-126,116,-7.9772
-124,116,-8.0123
-122,116,-8.04745
-120,116,-8.08176
-118,116,-8.11434
-116,116,-8.14425
-114,116,-8.17058
-112,116,-8.19244
-110,116,-8.20901
-108,116,-8.21954
-106,116,-8.22341
-104,116,-8.22009
-102,116,-8.20925
-100,116,-8.19067
-98,116,-8.16435
-96,116,-8.13042
-94,116,-8.0892
-92,116,-8.04119
-90,116,-7.98698
-88,116,-7.92734
-86,116,-7.86311
-84,116,-7.79522
-82,116,-7.72465
-80,116,-7.65241
-78,116,-7.57954
-76,116,-7.50703
