Phi[deg],Theta[deg],RealizedGainPhi
-60,96,1.95517
-58,96,1.94204
-56,96,1.89582
-54,96,1.8203
-52,96,1.72079
-50,96,1.60352
-48,96,1.47497
-46,96,1.34134
-44,96,1.20806
-42,96,1.07948
-40,96,0.958719
-38,96,0.847638
-36,96,0.746944
-34,96,0.656356
-32,96,0.574856
-30,96,0.500983
-28,96,0.433153
-26,96,0.369988
-24,96,0.310619
-22,96,0.254925
-20,96,0.203668
-18,96,0.158515
-16,96,0.121905
-14,96,0.0967876
-12,96,0.0862473
-10,96,0.0930667
-8,96,0.119274
-6,96,0.165743
-4,96,0.231887
-2,96,0.31551
0,96,0.412812
2,96,0.518575
4,96,0.626509
6,96,0.729722
8,96,0.821275
10,96,0.89477
12,96,0.9449
14,96,0.967916
16,96,0.961957
18,96,0.927204
20,96,0.865846
22,96,0.781868
24,96,0.68069
26,96,0.568695
28,96,0.452725
30,96,0.339583
32,96,0.235595
34,96,0.146275
36,96,0.0760845
38,96,0.0282976
40,96,0.00495015
42,96,0.00684644
44,96,0.0336098
46,96,0.083762
48,96,0.15483
50,96,0.243485
52,96,0.345709
54,96,0.457017
56,96,0.572689
58,96,0.688034
60,96,0.798636
62,96,0.900563
64,96,0.990515
66,96,1.0659
68,96,1.12486
70,96,1.16621
72,96,1.18943
74,96,1.1946
76,96,1.18243
78,96,1.15432
80,96,1.11241
82,96,1.05968
84,96,1
86,96,0.938088
88,96,0.879346
90,96,0.82963
92,96,0.794857
94,96,0.780546
96,96,0.79131
98,96,0.830353
100,96,0.899034
102,96,0.996553
104,96,1.1198
106,96,1.26344
108,96,1.42017
110,96,1.58127
112,96,1.73724
114,96,1.87865
116,96,1.99698
118,96,2.08531
120,96,2.13899
122,96,2.15594
124,96,2.13671
126,96,2.08422
128,96,2.0033
130,96,1.89999
132,96,1.78086
134,96,1.6523
136,96,1.51996
138,96,1.38835
140,96,1.26066
142,96,1.13875
144,96,1.02334
146,96,0.914259
148,96,0.810857
150,96,0.712327
152,96,0.618054
154,96,0.527874
156,96,0.442236
158,96,0.362255
160,96,0.289655
162,96,0.22662
164,96,0.175572
166,96,0.138899
168,96,0.11867
170,96,0.116348
172,96,0.132554
174,96,0.166867
176,96,0.217718
178,96,0.282369
180,96,0.356993
-180,98,0.322322
-178,98,0.39754
-176,98,0.472926
-174,98,0.543347
-172,98,0.6038
-170,98,0.649795
-168,98,0.677727
-166,98,0.685193
-164,98,0.671224
-162,98,0.636401
-160,98,0.582839
-158,98,0.514034
-156,98,0.434588
-154,98,0.349842
-152,98,0.26546
-150,98,0.187006
-148,98,0.119566
-146,98,0.0674446
-144,98,0.033964
-142,98,0.0213564
-140,98,0.0307469
-138,98,0.0621995
-136,98,0.1148
-134,98,0.186754
-132,98,0.275487
-130,98,0.377738
-128,98,0.489668
-126,98,0.606971
-124,98,0.725034
-122,98,0.839114
-120,98,0.944566
-118,98,1.03709
-116,98,1.11296
-114,98,1.16929
-112,98,1.20417
-110,98,1.2168
-108,98,1.20756
-106,98,1.17797
-104,98,1.13061
-102,98,1.06902
-100,98,0.997537
-98,98,0.921089
-96,98,0.845003
-94,98,0.774761
-92,98,0.715748
-90,98,0.672967
-88,98,0.650752
-86,98,0.652473
-84,98,0.680252
-82,98,0.734731
-80,98,0.814887
-78,98,0.91796
-76,98,1.03948
-74,98,1.17345
-72,98,1.31267
-70,98,1.44921
-68,98,1.57496
-66,98,1.68234
-64,98,1.76484
-62,98,1.81766
-60,98,1.83804
-58,98,1.82549
-56,98,1.78166
-54,98,1.71013
-52,98,1.61588
-50,98,1.50477
-48,98,1.38291
-46,98,1.25615
-44,98,1.12966
-42,98,1.00759
-40,98,0.892948
-38,98,0.787562
-36,98,0.69214
-34,98,0.606437
-32,98,0.52949
-30,98,0.459894
-28,98,0.396115
-26,98,0.33681
-24,98,0.281115
-22,98,0.228876
-20,98,0.180785
-18,98,0.138386
-16,98,0.103957
-14,98,0.0802594
-12,98,0.0701891
-10,98,0.0763691
-8,98,0.100731
-6,98,0.144142
-4,98,0.206126
-2,98,0.28471
0,98,0.376427
2,98,0.476473
4,98,0.579013
6,98,0.677604
8,98,0.765702
10,98,0.837207
12,98,0.88698
14,98,0.911302
16,98,0.9082
18,98,0.877629
20,98,0.82147
22,98,0.743355
24,98,0.64835
26,98,0.542516
28,98,0.432422
30,98,0.32466
32,98,0.225403
34,98,0.14005
36,98,0.0729834
38,98,0.0274099
40,98,0.00530571
42,98,0.00742175
44,98,0.0333389
46,98,0.0815577
48,98,0.149615
50,98,0.234232
52,98,0.331485
54,98,0.437018
56,98,0.546278
58,98,0.654759
60,98,0.758238
62,98,0.852982
64,98,0.935888
66,98,1.00457
68,98,1.05735
70,98,1.09327
72,98,1.11198
74,98,1.11376
76,98,1.09944
78,98,1.0705
80,98,1.02908
82,98,0.978056
84,98,0.9211
86,98,0.862614
88,98,0.807624
90,98,0.761539
92,98,0.729806
94,98,0.717496
96,98,0.728826
98,98,0.766704
100,98,0.832324
102,98,0.924875
104,98,1.04141
106,98,1.17692
108,98,1.32458
110,98,1.47624
112,98,1.62305
114,98,1.75621
116,98,1.86773
118,98,1.95113
120,98,2.002
122,98,2.0183
124,98,2.00045
126,98,1.95109
128,98,1.87466
130,98,1.77678
132,98,1.66364
134,98,1.5413
136,98,1.41517
138,98,1.28967
140,98,1.16794
142,98,1.05191
144,98,0.942343
146,98,0.839175
148,98,0.741783
150,98,0.64936
152,98,0.561241
154,98,0.477168
156,98,0.397466
158,98,0.323101
160,98,0.255643
162,98,0.197118
164,98,0.14979
166,98,0.115898
168,98,0.0973795
170,98,0.0955974
172,98,0.111117
174,98,0.143538
176,98,0.191397
178,98,0.252164
180,98,0.322322
-180,100,0.289268
-178,100,0.359427
-176,100,0.42998
-174,100,0.496277
-172,100,0.55376
-170,100,0.598291
-168,100,0.62648
-166,100,0.63597
-164,100,0.625661
-162,100,0.595841
-160,100,0.548211
-158,100,0.485781
-156,100,0.412661
-154,100,0.333751
-152,100,0.254376
-150,100,0.17989
-148,100,0.115303
-146,100,0.064966
-144,100,0.0323265
-142,100,0.0197819
-140,100,0.028613
-138,100,0.0589901
-136,100,0.11003
-134,100,0.179887
-132,100,0.265862
-130,100,0.364533
-128,100,0.471896
-126,100,0.583532
-124,100,0.694805
-122,100,0.80108
-120,100,0.897961
-118,100,0.981527
-116,100,1.04855
-114,100,1.09667
-112,100,1.12452
-110,100,1.13175
-108,100,1.11905
-106,100,1.08811
-104,100,1.04146
-102,100,0.982429
-100,100,0.914962
-98,100,0.843513
-96,100,0.772877
-94,100,0.708004
-92,100,0.65379
-90,100,0.614833
-88,100,0.595155
-86,100,0.597919
-84,100,0.625147
-82,100,0.677468
-80,100,0.753944
-78,100,0.851975
-76,100,0.967337
-74,100,1.09435
-72,100,1.22621
-70,100,1.3554
-68,100,1.47432
-66,100,1.5758
-64,100,1.65376
-62,100,1.70371
-60,100,1.72307
-58,100,1.71137
-56,100,1.67016
-54,100,1.60275
-52,100,1.51381
-50,100,1.4088
-48,100,1.29348
-46,100,1.17337
-44,100,1.05338
-42,100,0.937511
-40,100,0.828675
-38,100,0.728674
-36,100,0.638245
-34,100,0.5572
-32,100,0.484643
-30,100,0.419238
-28,100,0.359505
-26,100,0.304132
-24,100,0.252252
-22,100,0.203666
-20,100,0.158965
-18,100,0.119547
-16,100,0.0874971
-14,100,0.0653622
-12,100,0.0558262
-10,100,0.0613363
-8,100,0.0837194
-6,100,0.123839
-4,100,0.181334
-2,100,0.254472
0,100,0.340137
2,100,0.433961
4,100,0.530588
6,100,0.624048
8,100,0.708216
10,100,0.777309
12,100,0.826376
14,100,0.851737
16,100,0.851313
18,100,0.824833
20,100,0.773859
22,100,0.701667
24,100,0.612956
26,100,0.513458
28,100,0.409469
30,100,0.307369
32,100,0.213178
34,100,0.13219
36,100,0.0686993
38,100,0.0258364
40,100,0.00549534
42,100,0.00834009
44,100,0.033868
46,100,0.0805143
48,100,0.145787
50,100,0.226428
52,100,0.318598
54,100,0.418087
56,100,0.520542
58,100,0.6217
60,100,0.717607
62,100,0.804805
64,100,0.880465
66,100,0.942449
68,100,0.989323
70,100,1.02032
72,100,1.03526
74,100,1.03455
76,100,1.01908
78,100,0.990332
80,100,0.950348
82,100,0.901844
84,100,0.84822
86,100,0.793545
88,100,0.742445
90,100,0.699899
92,100,0.670921
94,100,0.660177
96,100,0.671547
98,100,0.7077
100,100,0.769716
102,100,0.856817
104,100,0.966247
106,100,1.09333
108,100,1.23173
110,100,1.37387
112,100,1.51153
114,100,1.63651
116,100,1.74137
118,100,1.82005
120,100,1.86835
122,100,1.88429
124,100,1.86813
126,100,1.82221
128,100,1.75056
130,100,1.65837
132,100,1.55138
134,100,1.43533
136,100,1.31538
138,100,1.1958
140,100,1.07976
142,100,0.969213
144,100,0.865057
146,100,0.767324
148,100,0.675481
150,100,0.588759
152,100,0.506475
154,100,0.428298
156,100,0.354432
158,100,0.285693
160,100,0.223472
162,100,0.169608
164,100,0.126176
166,100,0.0952358
168,100,0.0785593
170,100,0.0773851
172,100,0.0922091
174,100,0.122638
176,100,0.167315
178,100,0.223924
180,100,0.289268
-180,102,0.258894
-178,102,0.323835
-176,102,0.38936
-174,102,0.451305
-172,102,0.505553
-170,102,0.548323
-168,102,0.576443
-166,102,0.587616
-164,102,0.580629
-162,102,0.555502
-160,102,0.513539
-158,102,0.457284
-156,102,0.390365
-154,102,0.317247
-152,102,0.242905
-150,102,0.172468
-148,102,0.11085
-146,102,0.0624211
-144,102,0.0307336
-142,102,0.0183309
-140,102,0.0266373
-138,102,0.0559245
-136,102,0.105344
-134,102,0.173009
-132,102,0.25612
-130,102,0.351117
-128,102,0.453866
-126,102,0.559872
-124,102,0.664514
-122,102,0.763291
-120,102,0.852076
-118,102,0.927334
-116,102,0.986311
-114,102,1.02716
-112,102,1.04899
-110,102,1.05186
-108,102,1.03673
-106,102,1.00536
-104,102,0.960204
-102,102,0.904311
-100,102,0.841228
-98,102,0.774904
-96,102,0.709594
-94,102,0.649723
-92,102,0.599725
-90,102,0.563826
-88,102,0.545786
-86,102,0.548621
-84,102,0.574308
-82,102,0.623534
-80,102,0.695497
-78,102,0.787809
-76,102,0.896524
-74,102,1.0163
-72,102,1.14072
-70,102,1.26269
-68,102,1.37504
-66,102,1.47101
-64,102,1.54489
-62,102,1.59244
-60,102,1.61121
-58,102,1.60071
-56,102,1.56236
-54,102,1.49921
-52,102,1.41557
-50,102,1.31654
-48,102,1.20753
-46,102,1.09377
-44,102,0.979924
-42,102,0.86986
-40,102,0.766433
-38,102,0.671447
-36,102,0.585684
-34,102,0.509033
-32,102,0.440678
-30,102,0.379359
-28,102,0.323653
-26,102,0.272275
-24,102,0.224345
-22,102,0.179597
-20,102,0.138507
-18,102,0.102298
-16,102,0.0728427
-14,102,0.0524518
-12,102,0.0435822
-10,102,0.0484955
-8,102,0.0689097
-6,102,0.105684
-4,102,0.158573
-2,102,0.226088
0,102,0.305468
2,102,0.392786
4,102,0.48317
6,102,0.571131
8,102,0.650974
10,102,0.717247
12,102,0.765204
14,102,0.791221
16,102,0.793134
18,102,0.770457
20,102,0.724448
22,102,0.658029
24,102,0.575538
26,102,0.482376
28,102,0.384563
30,102,0.288266
32,102,0.199354
34,102,0.123007
36,102,0.0634298
38,102,0.023665
40,102,0.00550718
42,102,0.00950825
44,102,0.03505
46,102,0.0804664
48,102,0.143201
50,102,0.219988
52,102,0.307056
54,102,0.400341
56,102,0.495713
58,102,0.589192
60,102,0.677152
62,102,0.756478
64,102,0.82468
66,102,0.879935
68,102,0.921082
70,102,0.947565
72,102,0.959371
74,102,0.956964
76,102,0.94126
78,102,0.913639
80,102,0.87599
82,102,0.830777
84,102,0.781081
86,102,0.730595
88,102,0.683536
90,102,0.644459
92,102,0.617975
94,102,0.608394
96,102,0.619318
98,102,0.653233
100,102,0.711161
102,102,0.792403
104,102,0.894424
106,102,1.01291
108,102,1.14199
110,102,1.27466
112,102,1.40331
114,102,1.52035
116,102,1.61882
118,102,1.69307
120,102,1.73913
122,102,1.75503
124,102,1.74087
126,102,1.69867
128,102,1.63206
130,102,1.54574
132,102,1.44503
134,102,1.33527
136,102,1.2214
138,102,1.10756
140,102,0.996871
142,102,0.891396
144,102,0.792161
146,102,0.699346
148,102,0.612545
150,102,0.53107
152,102,0.454254
154,102,0.381714
156,102,0.313544
158,102,0.2504
160,102,0.193479
162,102,0.144406
164,102,0.105033
166,102,0.0772086
168,102,0.0625167
170,102,0.0620529
172,102,0.0762343
174,102,0.104674
176,102,0.146125
178,102,0.198489
180,102,0.258894
-180,104,0.232052
-178,104,0.291853
-176,104,0.352393
-174,104,0.409968
-172,104,0.460885
-170,104,0.501696
-168,104,0.529446
-166,104,0.5419
-164,104,0.537756
-162,104,0.516795
-160,104,0.479973
-158,104,0.42941
-156,104,0.368294
-154,104,0.300679
-152,104,0.231207
-150,104,0.164776
-148,104,0.106183
-146,104,0.0597848
-144,104,0.0291984
-142,104,0.0170736
-140,104,0.0249431
-138,104,0.0531556
-136,104,0.100886
-134,104,0.166212
-132,104,0.246252
-130,104,0.337345
-128,104,0.435276
-126,104,0.535525
-124,104,0.633536
-122,104,0.72499
-120,104,0.806052
-118,104,0.873581
-116,104,0.925279
-114,104,0.959768
-112,104,0.976589
-110,104,0.976139
-108,104,0.959573
-106,104,0.928675
-104,104,0.885756
-102,104,0.833557
-100,104,0.775192
-98,104,0.714101
-96,104,0.653999
-94,104,0.598802
-92,104,0.552503
-90,104,0.518989
-88,104,0.501803
-86,104,0.503859
-84,104,0.52715
-82,104,0.572472
-80,104,0.639219
-78,104,0.725261
-76,104,0.826965
-74,104,0.939349
-72,104,1.05637
-70,104,1.17137
-68,104,1.27755
-66,104,1.36853
-64,104,1.43889
-62,104,1.48458
-60,104,1.50324
-58,104,1.49434
-56,104,1.4591
-54,104,1.40031
-52,104,1.32193
-50,104,1.22871
-48,104,1.12573
-46,104,1.01792
-44,104,0.909797
-42,104,0.805086
-40,104,0.706618
-38,104,0.616223
-36,104,0.534754
-34,104,0.462187
-32,104,0.397804
-30,104,0.340425
-28,104,0.288688
-26,104,0.241329
-24,104,0.197444
-22,104,0.156689
-20,104,0.119402
-18,104,0.0866189
-16,104,0.0599818
-14,104,0.0415543
-12,104,0.0335577
-10,104,0.0380634
-8,104,0.0566763
-6,104,0.0902461
-4,104,0.13864
-2,104,0.200601
0,104,0.273712
2,104,0.354474
4,104,0.438486
6,104,0.520736
8,104,0.595955
10,104,0.659035
12,104,0.70545
14,104,0.731657
16,104,0.735434
18,104,0.716114
20,104,0.674677
22,104,0.61371
24,104,0.537206
26,104,0.450236
28,104,0.358544
30,104,0.268075
32,104,0.184535
34,104,0.112981
36,104,0.0575179
38,104,0.0210871
40,104,0.0053711
42,104,0.0107942
44,104,0.0366037
46,104,0.0810105
48,104,0.141371
50,104,0.214391
52,104,0.296353
54,104,0.383337
56,104,0.471443
58,104,0.557003
60,104,0.636758
62,104,0.707988
64,104,0.768596
66,104,0.817122
68,104,0.852713
70,104,0.875049
72,104,0.884259
74,104,0.880858
76,104,0.865711
78,104,0.840052
80,104,0.805534
82,104,0.764311
84,104,0.719089
86,104,0.673153
88,104,0.630291
90,104,0.594645
92,104,0.570453
94,104,0.561709
96,104,0.571785
98,104,0.603045
100,104,0.656504
102,104,0.731583
104,104,0.825998
106,104,0.935808
108,104,1.05563
110,104,1.179
112,104,1.29889
114,104,1.40828
116,104,1.50073
118,104,1.57091
120,104,1.61507
122,104,1.63124
124,104,1.61938
126,104,1.58116
128,104,1.51978
130,104,1.43947
132,104,1.3451
134,104,1.24163
136,104,1.13372
138,104,1.02538
140,104,0.919725
142,104,0.818904
144,104,0.724101
146,104,0.635679
148,104,0.553396
150,104,0.476684
152,104,0.404925
154,104,0.337714
156,104,0.275045
158,104,0.217413
160,104,0.165805
162,104,0.121608
164,104,0.0864266
166,104,0.0618691
168,104,0.049314
170,104,0.0497016
172,104,0.0633674
174,104,0.0899342
176,104,0.128267
178,104,0.176489
180,104,0.232052
-180,106,0.209283
-178,106,0.264212
-176,106,0.31999
-174,106,0.373335
-172,106,0.420936
-170,106,0.459655
-168,106,0.486733
-166,106,0.500005
-164,106,0.498104
-162,106,0.48062
-160,106,0.448217
-158,106,0.402658
-156,106,0.34675
-154,106,0.284184
-152,106,0.219295
-150,106,0.156753
-148,106,0.101216
-146,106,0.0569865
-144,106,0.0276922
-142,106,0.0160313
-140,106,0.0235915
-138,106,0.0507575
-136,106,0.0967047
-134,106,0.159476
-132,106,0.23613
-130,106,0.322951
-128,106,0.415698
-126,106,0.509895
-124,106,0.601119
-122,106,0.685282
-120,106,0.758878
-118,106,0.819168
-116,106,0.864289
-114,106,0.89329
-112,106,0.906079
-110,106,0.903316
-108,106,0.886277
-106,106,0.856712
-104,106,0.816737
-102,106,0.768756
-100,106,0.715435
-98,106,0.659702
-96,106,0.604744
-94,106,0.553985
-92,106,0.511002
-90,106,0.479372
-88,106,0.462448
-86,106,0.463085
-84,106,0.483331
-82,106,0.524142
-80,106,0.585148
-78,106,0.664526
-76,106,0.758988
-74,106,0.86393
-72,106,0.973708
-70,106,1.08204
-68,106,1.1825
-66,106,1.26903
-64,106,1.33645
-62,106,1.38085
-60,106,1.39989
-58,106,1.39295
-56,106,1.36105
-54,106,1.30667
-52,106,1.23347
-50,106,1.14583
-48,106,1.04853
-46,106,0.946279
-44,106,0.843395
-42,106,0.743544
-40,106,0.649544
-38,106,0.563278
-36,106,0.485686
-34,106,0.41685
-32,106,0.356158
-30,106,0.302521
-28,106,0.254636
-26,106,0.21126
-24,106,0.171455
-22,106,0.13479
-20,106,0.101453
-18,106,0.072281
-16,106,0.0486784
-14,106,0.0324568
-12,106,0.0255994
-10,106,0.0299848
-8,106,0.047101
-6,106,0.0777805
-4,106,0.121987
-2,106,0.178677
0,106,0.245753
2,106,0.320115
4,106,0.397811
6,106,0.474282
8,106,0.544683
10,106,0.604248
12,106,0.64869
14,106,0.674579
16,106,0.679673
18,106,0.663164
20,106,0.625796
22,106,0.569852
24,106,0.498997
26,106,0.417985
28,106,0.332272
30,106,0.24757
32,106,0.169399
34,106,0.102676
36,106,0.0513841
38,106,0.018352
40,106,0.00514091
42,106,0.0120421
44,106,0.0381644
46,106,0.0815921
48,106,0.139589
50,106,0.208829
52,106,0.285643
54,106,0.366251
56,106,0.446994
58,106,0.524526
60,106,0.595977
62,106,0.659052
64,106,0.712077
66,106,0.753987
68,106,0.784259
70,106,0.802815
72,106,0.809924
74,106,0.806128
76,106,0.792205
78,106,0.769193
80,106,0.738463
82,106,0.701804
84,106,0.661515
86,106,0.620439
88,106,0.581931
90,106,0.549726
92,106,0.527705
94,106,0.519583
96,106,0.528546
98,106,0.556877
100,106,0.605627
102,106,0.674375
104,106,0.761113
106,106,0.862284
108,106,0.972981
110,106,1.08729
112,106,1.19874
114,106,1.30084
116,106,1.38761
118,106,1.45408
120,106,1.49666
122,106,1.51341
124,106,1.50407
126,106,1.47001
128,106,1.41399
130,106,1.33978
132,106,1.25177
134,106,1.15453
136,106,1.05246
138,106,0.949403
140,106,0.84848
142,106,0.751927
144,106,0.661101
146,106,0.576571
148,106,0.498292
150,106,0.42585
152,106,0.358714
154,106,0.296481
156,106,0.239062
158,106,0.186793
160,106,0.140446
162,106,0.10115
164,106,0.0702444
166,106,0.0490784
168,106,0.0388109
170,106,0.0402213
172,106,0.0535638
174,106,0.0784742
176,106,0.113934
178,106,0.158283
180,106,0.209283
-180,108,0.19077
-178,108,0.241209
-176,108,0.292548
-174,108,0.341879
-172,108,0.38623
-170,108,0.422736
-168,108,0.44882
-166,108,0.462394
-164,108,0.462057
-162,108,0.447264
-160,108,0.418454
-158,108,0.377111
-156,108,0.325729
-154,108,0.267693
-152,108,0.207061
-150,108,0.148278
-148,108,0.0958405
-146,108,0.053947
-144,108,0.0261729
-142,108,0.0151947
-140,108,0.0225903
-138,108,0.0487301
-136,108,0.0927633
-134,108,0.152697
-132,108,0.225557
-130,108,0.307622
-128,108,0.394699
-126,108,0.482428
-124,108,0.566592
-122,108,0.643397
-120,108,0.709697
-118,108,0.763162
-116,108,0.802344
-114,108,0.826667
-112,108,0.836336
-110,108,0.832201
-108,108,0.815587
-106,108,0.78815
-104,108,0.751767
-102,108,0.708482
-100,108,0.660511
-98,108,0.61028
-96,108,0.560469
-94,108,0.51403
-92,108,0.474146
-90,108,0.444106
-88,108,0.427099
-86,108,0.42594
-84,108,0.44276
-82,108,0.4787
-80,108,0.533666
-78,108,0.606167
-76,108,0.693295
-74,108,0.790842
-72,108,0.893562
-70,108,0.995555
-68,108,1.09073
-66,108,1.17332
-64,108,1.23832
-62,108,1.28192
-60,108,1.30177
-58,108,1.29709
-56,108,1.26869
-54,108,1.21874
-52,108,1.15058
-50,108,1.06827
-48,108,0.976301
-46,108,0.879159
-44,108,0.781036
-42,108,0.68554
-40,108,0.595507
-38,108,0.512888
-36,108,0.43873
-34,108,0.373237
-32,108,0.315911
-30,108,0.265761
-28,108,0.221549
-26,108,0.182049
-24,108,0.146287
-22,108,0.113736
-20,108,0.0844327
-18,108,0.0590067
-16,108,0.038625
-14,108,0.0248473
-12,108,0.0194199
-10,108,0.0240285
-8,108,0.0400391
-6,108,0.0682551
-4,108,0.108717
-2,108,0.160568
0,108,0.221994
2,108,0.29026
4,108,0.361828
6,108,0.43257
8,108,0.498044
10,108,0.553833
12,108,0.595903
14,108,0.620971
16,108,0.62682
18,108,0.612549
20,108,0.57871
22,108,0.527323
24,108,0.461747
26,108,0.386422
28,108,0.30651
30,108,0.227466
32,108,0.154596
34,108,0.0926436
36,108,0.04545
38,108,0.0157144
40,108,0.00487251
42,108,0.0130873
44,108,0.0393414
46,108,0.0816073
48,108,0.137072
50,108,0.202391
52,108,0.27395
54,108,0.34812
56,108,0.421484
58,108,0.491023
60,108,0.554259
62,108,0.609324
64,108,0.654976
66,108,0.690548
68,108,0.715847
70,108,0.731035
72,108,0.736511
74,108,0.732825
76,108,0.720645
78,108,0.700791
80,108,0.67432
82,108,0.642636
84,108,0.607606
86,108,0.571626
88,108,0.537611
90,108,0.508896
92,108,0.489021
94,108,0.481447
96,108,0.489197
98,108,0.514505
100,108,0.558486
102,108,0.6209
104,108,0.700031
106,108,0.792715
108,108,0.894518
110,108,1.00005
112,108,1.10338
114,108,1.19854
116,108,1.27998
118,108,1.34304
120,108,1.38431
122,108,1.40181
124,108,1.39514
126,108,1.36534
128,108,1.31473
130,108,1.24661
132,108,1.16492
134,108,1.07384
136,108,0.977469
138,108,0.879514
140,108,0.783064
142,108,0.69045
144,108,0.603207
146,108,0.522122
148,108,0.447375
150,108,0.378734
152,108,0.315782
154,108,0.258146
156,108,0.205676
158,108,0.158557
160,108,0.117343
162,108,0.082903
164,108,0.0562935
166,108,0.0385986
168,108,0.0307498
170,108,0.0333639
172,108,0.0466156
174,108,0.070156
176,108,0.10308
178,108,0.143935
180,108,0.19077
-180,110,0.176332
-178,110,0.222687
-176,110,0.26992
-174,110,0.315447
-172,110,0.356594
-170,110,0.390736
-168,110,0.41547
-166,110,0.428798
-164,110,0.429323
-162,110,0.416421
-160,110,0.390381
-158,110,0.352479
-156,110,0.30497
-154,110,0.250982
-152,110,0.194326
-150,110,0.13922
-148,110,0.0899677
-146,110,0.0506135
-144,110,0.0246109
-142,110,0.0145414
-140,110,0.0219064
-138,110,0.0470123
-136,110,0.0889567
-134,110,0.145714
-132,110,0.214313
-130,110,0.291083
-128,110,0.371948
-126,110,0.452749
-124,110,0.529546
-122,110,0.598891
-120,110,0.658033
-118,110,0.705047
-116,110,0.738872
-114,110,0.759253
-112,110,0.766629
-110,110,0.76196
-108,110,0.746555
-106,110,0.721922
-104,110,0.68967
-102,110,0.651474
-100,110,0.609107
-98,110,0.564513
-96,110,0.519894
-94,110,0.47776
-92,110,0.440922
-90,110,0.412396
-88,110,0.395217
-86,110,0.392168
-84,110,0.405469
-82,110,0.43646
-80,110,0.485332
-78,110,0.550948
-76,110,0.630796
-74,110,0.72108
-72,110,0.816961
-70,110,0.912917
-68,110,1.00319
-66,110,1.08224
-64,110,1.14523
-62,110,1.18842
-60,110,1.20937
-58,110,1.20716
-56,110,1.18234
-54,110,1.1368
-52,110,1.07351
-50,110,0.996266
-48,110,0.909267
-46,110,0.81682
-44,110,0.722999
-42,110,0.631379
-40,110,0.54483
-38,110,0.465391
-36,110,0.394226
-34,110,0.331673
-32,110,0.27736
-30,110,0.230401
-28,110,0.189626
-26,110,0.153827
-24,110,0.121995
-22,110,0.0935052
-20,110,0.0682393
-18,110,0.046625
-16,110,0.0295932
-14,110,0.0184562
-12,110,0.0147273
-10,110,0.0198995
-8,110,0.0352112
-6,110,0.0614232
-4,110,0.0986306
-2,110,0.14613
0,110,0.202356
2,110,0.264898
4,110,0.330597
6,110,0.395724
8,110,0.456227
10,110,0.508035
12,110,0.547389
14,110,0.571183
16,110,0.577268
18,110,0.564701
20,110,0.53389
22,110,0.486629
24,110,0.425991
26,110,0.356107
28,110,0.281828
30,110,0.208324
32,110,0.14065
34,110,0.0833424
36,110,0.0400702
38,110,0.0133887
40,110,0.00460793
42,110,0.0137775
44,110,0.0397797
46,110,0.0805085
48,110,0.133109
50,110,0.194247
52,110,0.260391
54,110,0.328076
56,110,0.394129
58,110,0.455858
60,110,0.51116
62,110,0.55858
64,110,0.597285
66,110,0.62698
68,110,0.647782
70,110,0.660072
72,110,0.66436
74,110,0.661191
76,110,0.651117
78,110,0.634733
80,110,0.612779
82,110,0.586278
84,110,0.55667
86,110,0.525909
88,110,0.496482
90,110,0.471329
92,110,0.453664
94,110,0.446701
96,110,0.453317
98,110,0.475706
100,110,0.515058
102,110,0.571321
104,110,0.643075
106,110,0.727549
108,110,0.820773
110,110,0.917867
112,110,1.01343
114,110,1.10196
116,110,1.17835
118,110,1.23822
120,110,1.27832
122,110,1.29668
124,110,1.2927
126,110,1.26712
128,110,1.22186
130,110,1.15975
132,110,1.08428
134,110,0.999246
136,110,0.908448
138,110,0.815431
140,110,0.723249
142,110,0.634318
144,110,0.550346
146,110,0.472344
148,110,0.400727
150,110,0.335465
152,110,0.276283
154,110,0.222859
156,110,0.175
158,110,0.132759
160,110,0.0964792
162,110,0.0667672
164,110,0.0444005
166,110,0.0301938
168,110,0.0248517
170,110,0.0288296
172,110,0.042224
174,110,0.0646995
176,110,0.0954563
178,110,0.133232
180,110,0.176332
-180,112,0.165452
-178,112,0.20806
-176,112,0.251445
-174,112,0.293303
-172,112,0.331219
-170,112,0.362792
-168,112,0.38579
-166,112,0.398326
-164,112,0.399048
-162,112,0.387311
-160,112,0.363319
-158,112,0.32821
-156,112,0.284052
-154,112,0.233758
-152,112,0.180908
-150,112,0.129484
-148,112,0.0835647
-146,112,0.0469827
-144,112,0.0230042
-142,112,0.0140478
-140,112,0.0214791
-138,112,0.0454997
-136,112,0.0851403
-134,112,0.138356
-132,112,0.202215
-130,112,0.27316
-128,112,0.347306
-126,112,0.420764
-124,112,0.489936
-122,112,0.551763
-120,112,0.603908
-118,112,0.644843
-116,112,0.673853
-114,112,0.690953
-112,112,0.696745
-110,112,0.692235
-108,112,0.67866
-106,112,0.657341
-104,112,0.6296
-102,112,0.596745
-100,112,0.56013
-98,112,0.521254
-96,112,0.481872
-94,112,0.444086
-92,112,0.410362
-90,112,0.383455
-88,112,0.366245
-86,112,0.361477
-84,112,0.371448
-82,112,0.397686
-80,112,0.440661
-78,112,0.499592
-76,112,0.572365
-74,112,0.655607
-72,112,0.744892
-70,112,0.835078
-68,112,0.92072
-66,112,0.996527
-64,112,1.0578
-62,112,1.10081
-60,112,1.12305
-58,112,1.12341
-56,112,1.10218
-54,112,1.06095
-52,112,1.00237
-50,112,0.929929
