Phi[deg],Theta[deg],dB(RealizedGainTotal)
12,98,-4.77739
14,98,-4.95279
16,98,-5.23398
18,98,-5.63059
20,98,-6.15535
22,98,-6.82522
24,98,-7.66285
26,98,-8.69864
28,98,-9.9724
30,98,-11.5311
32,98,-13.4043
34,98,-15.4823
36,98,-17.1118
38,98,-16.9851
40,98,-15.142
42,98,-12.8857
44,98,-10.8334
46,98,-9.07988
48,98,-7.58958
50,98,-6.31185
52,98,-5.20381
54,98,-4.23248
56,98,-3.37302
58,98,-2.60682
60,98,-1.91999
62,98,-1.3022
64,98,-0.745873
66,98,-0.245509
68,98,0.202823
70,98,0.601945
72,98,0.953952
74,98,1.26055
76,98,1.52337
78,98,1.74421
80,98,1.92529
82,98,2.06938
84,98,2.18002
86,98,2.26146
88,98,2.31874
90,98,2.35747
92,98,2.3836
94,98,2.40304
96,98,2.42114
98,98,2.44219
100,98,2.46894
102,98,2.5023
104,98,2.54123
106,98,2.58287
108,98,2.62296
110,98,2.65626
112,98,2.67708
114,98,2.67972
116,98,2.65883
118,98,2.60962
120,98,2.52794
122,98,2.41035
124,98,2.25402
126,98,2.05669
128,98,1.81651
130,98,1.53199
132,98,1.20184
134,98,0.82495
136,98,0.400264
138,98,-0.0731987
140,98,-0.596339
142,98,-1.16988
144,98,-1.79413
146,98,-2.46863
148,98,-3.1914
150,98,-3.95779
152,98,-4.75863
154,98,-5.57736
156,98,-6.3864
158,98,-7.14361
160,98,-7.79175
162,98,-8.26626
164,98,-8.5141
166,98,-8.51675
168,98,-8.30022
170,98,-7.92278
172,98,-7.45166
174,98,-6.94527
176,98,-6.44666
178,98,-5.98461
180,98,-5.57729
-180,100,-5.70102
-178,100,-5.36785
-176,100,-5.10654
-174,100,-4.92109
-172,100,-4.81458
-170,100,-4.78978
-168,100,-4.84958
-166,100,-4.99734
-164,100,-5.23715
-162,100,-5.57411
-160,100,-6.01466
-158,100,-6.56701
-156,100,-7.24157
-154,100,-8.05131
-152,100,-9.01157
-150,100,-10.1378
-148,100,-11.4367
-146,100,-12.8793
-144,100,-14.3262
-142,100,-15.4007
-140,100,-15.5419
-138,100,-14.5979
-136,100,-13.0487
-134,100,-11.38
-132,100,-9.81076
-130,100,-8.40029
-128,100,-7.14918
-126,100,-6.04173
-124,100,-5.0601
-122,100,-4.18853
-120,100,-3.4141
-118,100,-2.72656
-116,100,-2.11782
-114,100,-1.58149
-112,100,-1.11242
-110,100,-0.706334
-108,100,-0.359454
-106,100,-0.0682095
-104,100,0.171052
-102,100,0.362328
-100,100,0.510195
-98,100,0.62001
-96,100,0.698057
-94,100,0.751588
-92,100,0.78873
-90,100,0.818185
-88,100,0.848711
-86,100,0.888382
-84,100,0.943722
-82,100,1.01888
-80,100,1.11503
-78,100,1.23021
-76,100,1.35957
-74,100,1.49608
-72,100,1.63132
-70,100,1.75639
-68,100,1.86261
-66,100,1.94199
-64,100,1.98756
-62,100,1.99339
-60,100,1.95459
-58,100,1.86721
-56,100,1.72806
-54,100,1.53457
-52,100,1.28462
-50,100,0.976368
-48,100,0.608142
-46,100,0.178304
-44,100,-0.314842
-42,100,-0.873101
-40,100,-1.49838
-38,100,-2.1926
-36,100,-2.95735
-34,100,-3.79329
-32,100,-4.69883
-30,100,-5.66775
-28,100,-6.6849
-26,100,-7.71905
-24,100,-8.71327
-22,100,-9.57739
-20,100,-10.1965
-18,100,-10.4717
-16,100,-10.377
-14,100,-9.97814
-12,100,-9.38866
-10,100,-8.7153
-8,100,-8.03312
-6,100,-7.38683
-4,100,-6.8004
-2,100,-6.28575
0,100,-5.8485
2,100,-5.49131
4,100,-5.21578
6,100,-5.0234
8,100,-4.91614
10,100,-4.89684
12,100,-4.96944
14,100,-5.13932
16,100,-5.41365
18,100,-5.80186
20,100,-6.31647
22,100,-6.97407
24,100,-7.79685
26,100,-8.8146
28,100,-10.0666
30,100,-11.6003
32,100,-13.451
34,100,-15.5355
36,100,-17.2742
38,100,-17.3488
40,100,-15.5939
42,100,-13.3249
44,100,-11.2391
46,100,-9.45585
48,100,-7.94287
50,100,-6.64871
52,100,-5.5293
54,100,-4.55066
56,100,-3.68719
58,100,-2.91967
60,100,-2.23368
62,100,-1.61844
64,100,-1.06597
66,100,-0.570409
68,100,-0.127503
70,100,0.265832
72,100,0.611902
74,100,0.912572
76,100,1.16958
78,100,1.38479
80,100,1.56047
82,100,1.69944
84,100,1.80528
86,100,1.88233
88,100,1.93572
90,100,1.97123
92,100,1.99501
94,100,2.01316
96,100,2.03122
98,100,2.05359
100,100,2.08308
102,100,2.12051
104,100,2.16463
106,100,2.21231
108,100,2.25894
110,100,2.29892
112,100,2.32622
114,100,2.33488
116,100,2.3193
118,100,2.27452
120,100,2.1963
122,100,2.0811
124,100,1.92606
126,100,1.72884
128,100,1.48759
130,100,1.20074
132,100,0.866988
134,100,0.48513
136,100,0.0540674
138,100,-0.427237
140,100,-0.959708
142,100,-1.54403
144,100,-2.18039
146,100,-2.86801
148,100,-3.60429
150,100,-4.38354
152,100,-5.19479
154,100,-6.01871
156,100,-6.82383
158,100,-7.56333
160,100,-8.17628
162,100,-8.59839
164,100,-8.78345
166,100,-8.72474
168,100,-8.45902
170,100,-8.04939
172,100,-7.56193
174,100,-7.05099
176,100,-6.55526
178,100,-6.10003
180,100,-5.70102
-180,102,-5.82875
-178,102,-5.50842
-176,102,-5.25843
-174,102,-5.08227
-172,102,-4.98273
-170,102,-4.96244
-168,102,-5.02429
-166,102,-5.17169
-164,102,-5.40885
-162,102,-5.74102
-160,102,-6.17486
-158,102,-6.7188
-156,102,-7.38346
-154,102,-8.182
-152,102,-9.12985
-150,102,-10.2424
-148,102,-11.5261
-146,102,-12.9517
-144,102,-14.382
-142,102,-15.4489
-140,102,-15.6052
-138,102,-14.6942
-136,102,-13.1772
-134,102,-11.5344
-132,102,-9.98723
-130,102,-8.59737
-128,102,-7.36675
-126,102,-6.28001
-124,102,-5.31926
-122,102,-4.46842
-120,102,-3.71417
-118,102,-3.04582
-116,102,-2.45488
-114,102,-1.93464
-112,102,-1.47969
-110,102,-1.08561
-108,102,-0.748577
-106,102,-0.465063
-104,102,-0.231556
-102,102,-0.044267
-100,102,0.101125
-98,102,0.2097
-96,102,0.287466
-94,102,0.341438
-92,102,0.379559
-90,102,0.41043
-88,102,0.442794
-86,102,0.484786
-84,102,0.543037
-82,102,0.621803
-80,102,0.722327
-78,102,0.842614
-76,102,0.977702
-74,102,1.12033
-72,102,1.26181
-70,102,1.39297
-68,102,1.50485
-66,102,1.58921
-64,102,1.63887
-62,102,1.64775
-60,102,1.61083
-58,102,1.52406
-56,102,1.38418
-54,102,1.18854
-52,102,0.934952
-50,102,0.621507
-48,102,0.246448
-46,102,-0.19196
-44,102,-0.695527
-42,102,-1.26619
-40,102,-1.90602
-38,102,-2.61708
-36,102,-3.40108
-34,102,-4.25869
-32,102,-5.18806
-30,102,-6.18206
-28,102,-7.22336
-26,102,-8.27624
-24,102,-9.27589
-22,102,-10.1215
-20,102,-10.6905
-18,102,-10.8888
-16,102,-10.7106
-14,102,-10.2421
-12,102,-9.60583
-10,102,-8.90637
-8,102,-8.2127
-6,102,-7.56387
-4,102,-6.9798
-2,102,-6.4698
0,102,-6.03789
2,102,-5.68578
4,102,-5.41448
6,102,-5.22512
8,102,-5.11947
10,102,-5.10023
12,102,-5.17124
14,102,-5.33777
16,102,-5.60685
18,102,-5.98774
20,102,-6.49265
22,102,-7.13775
24,102,-7.94459
26,102,-8.94209
28,102,-10.1685
30,102,-11.6706
32,102,-13.487
34,102,-15.5572
36,102,-17.3808
38,102,-17.6754
40,102,-16.0547
42,102,-13.7941
44,102,-11.6806
46,102,-9.86785
48,102,-8.33072
50,102,-7.0181
52,102,-5.88515
54,102,-4.89706
56,102,-4.02753
58,102,-3.25678
60,102,-2.56988
62,102,-1.9556
64,102,-1.40557
66,102,-0.913523
68,102,-0.474892
70,102,-0.0862969
72,102,0.254801
74,102,0.550446
76,102,0.802499
78,102,1.01292
80,102,1.18402
82,102,1.31868
84,102,1.42049
86,102,1.49387
88,102,1.54405
90,102,1.57694
92,102,1.59885
94,102,1.61607
96,102,1.63431
98,102,1.65811
100,102,1.6903
102,102,1.73165
104,102,1.78076
106,102,1.83423
108,102,1.88716
110,102,1.93361
112,102,1.96726
114,102,1.98186
116,102,1.97162
118,102,1.9314
120,102,1.85683
122,102,1.74427
124,102,1.59077
126,102,1.39394
128,102,1.15183
130,102,0.862838
132,102,0.525545
134,102,0.138687
136,102,-0.298911
138,102,-0.788336
140,102,-1.33052
142,102,-1.92607
144,102,-2.57497
146,102,-3.27597
148,102,-4.0257
150,102,-4.81704
152,102,-5.63678
154,102,-6.46223
156,102,-7.25737
158,102,-7.97054
160,102,-8.53801
162,102,-8.89819
164,102,-9.01475
166,102,-8.89436
168,102,-8.5837
170,102,-8.14854
172,102,-7.65204
174,102,-7.14354
176,102,-6.65705
178,102,-6.21434
180,102,-5.82875
-180,104,-5.96731
-178,104,-5.66435
-176,104,-5.42976
-174,104,-5.26656
-172,104,-5.17727
-170,104,-5.16446
-168,104,-5.23105
-166,104,-5.38056
-164,104,-5.61739
-162,104,-5.94706
-160,104,-6.37653
-158,104,-6.91457
-156,104,-7.57221
-154,104,-8.363
-152,104,-9.30272
-150,104,-10.407
-148,104,-11.6825
-146,104,-13.0997
-144,104,-14.5213
-142,104,-15.5813
-140,104,-15.7385
-138,104,-14.839
-136,104,-13.339
-134,104,-11.7145
-132,104,-10.1861
-130,104,-8.81583
-128,104,-7.60562
-126,104,-6.53993
-124,104,-5.60051
-122,104,-4.77081
-120,104,-4.03703
-118,104,-3.38799
-116,104,-2.81478
-114,104,-2.31031
-112,104,-1.86893
-110,104,-1.48605
-108,104,-1.15783
-106,104,-0.880814
-104,104,-0.651657
-102,104,-0.466819
-100,104,-0.322287
-98,104,-0.213313
-96,104,-0.134223
-94,104,-0.0783097
-92,104,-0.037874
-90,104,-0.00447916
-88,104,0.0305492
-86,104,0.0753722
-84,104,0.13672
-82,104,0.218978
-80,104,0.323499
-78,104,0.448336
-76,104,0.588487
-74,104,0.736558
-72,104,0.883679
-70,104,1.02043
-68,104,1.13762
-66,104,1.22679
-64,104,1.28057
-62,104,1.29269
-60,104,1.25801
-58,104,1.17235
-56,104,1.03233
-54,104,0.835205
-52,104,0.578667
-50,104,0.260692
-48,104,-0.120614
-46,104,-0.56714
-44,104,-1.08087
-42,104,-1.66393
-40,104,-2.31857
-38,104,-3.04706
-36,104,-3.8512
-34,104,-4.7316
-32,104,-5.68589
-30,104,-6.70555
-28,104,-7.77006
-26,104,-8.83754
-24,104,-9.83304
-22,104,-10.6437
-20,104,-11.1415
-18,104,-11.2451
-16,104,-10.975
-14,104,-10.4389
-12,104,-9.76351
-10,104,-9.04765
-8,104,-8.35218
-6,104,-7.70974
-4,104,-7.13605
-2,104,-6.63785
0,104,-6.21763
2,104,-5.87621
4,104,-5.61407
6,104,-5.43204
8,104,-5.33172
10,104,-5.3157
12,104,-5.38775
14,104,-5.55305
16,104,-5.81853
18,104,-6.19325
20,104,-6.68913
22,104,-7.32186
24,104,-8.11229
26,104,-9.08829
28,104,-10.2867
30,104,-11.7529
32,104,-13.5274
34,104,-15.5681
36,104,-17.4516
38,104,-17.9697
40,104,-16.5239
42,104,-14.2941
44,104,-12.1592
46,104,-10.3177
48,104,-8.75523
50,104,-7.42239
52,104,-6.27392
54,104,-5.27435
56,104,-4.39675
58,104,-3.62078
60,104,-2.93106
62,104,-2.31592
64,104,-1.76656
66,104,-1.27636
68,104,-0.840412
70,104,-0.455033
72,104,-0.117446
74,104,0.174583
76,104,0.423051
78,104,0.630011
80,104,0.797829
82,104,0.929417
84,104,1.02841
86,104,1.09927
88,104,1.14729
90,104,1.1785
92,104,1.19932
94,104,1.21622
96,104,1.23503
98,104,1.26044
100,104,1.29532
102,104,1.3404
104,104,1.39415
106,104,1.453
108,104,1.51176
110,104,1.56424
112,104,1.60386
114,104,1.62414
116,104,1.61907
118,104,1.58335
120,104,1.51248
122,104,1.4027
124,104,1.25094
126,104,1.05473
128,104,0.812013
130,104,0.521063
132,104,0.180372
134,104,-0.211425
136,104,-0.655587
138,104,-1.15325
140,104,-1.70532
142,104,-2.31228
144,104,-2.9738
146,104,-3.68805
148,104,-4.45057
150,104,-5.25249
152,104,-6.07782
154,104,-6.89987
156,104,-7.67766
158,104,-8.35496
160,104,-8.86691
162,104,-9.1577
164,104,-9.20369
166,104,-9.02531
168,104,-8.67715
170,104,-8.22519
172,104,-7.72806
174,104,-7.22952
176,104,-6.75883
178,104,-6.33439
180,104,-5.96731
-180,106,-6.1218
-178,106,-5.84061
-176,106,-5.62538
-174,106,-5.4787
-172,106,-5.4029
-170,106,-5.4005
-168,106,-5.47449
-166,106,-5.62859
-164,106,-5.86744
-162,106,-6.19691
-160,106,-6.62436
-158,106,-7.15904
-156,106,-7.81251
-154,106,-8.59889
-152,106,-9.53459
-150,106,-10.6358
-148,106,-11.9097
-146,106,-13.3265
-144,106,-14.7478
-142,106,-15.8037
-140,106,-15.952
-138,106,-15.0462
-136,106,-13.5487
-134,106,-11.934
-132,106,-10.4198
-130,106,-9.06652
-128,106,-7.87505
-126,106,-6.82916
-124,106,-5.90999
-122,106,-5.10042
-120,106,-4.38608
-118,106,-3.75527
-116,106,-3.19861
-114,106,-2.70864
-112,106,-2.27946
-110,106,-1.90632
-108,106,-1.58535
-106,106,-1.31318
-104,106,-1.08667
-102,106,-0.902545
-100,106,-0.757136
-98,106,-0.646064
-96,106,-0.564031
-94,106,-0.504679
-92,106,-0.460607
-90,106,-0.423592
-88,106,-0.385076
-86,106,-0.336907
-84,106,-0.27227
-82,106,-0.186636
-80,106,-0.0784995
-78,106,0.0503135
-76,106,0.194845
-74,106,0.347664
-72,106,0.499788
-70,106,0.641632
-68,106,0.76381
-66,106,0.857685
-64,106,0.915681
-62,106,0.931381
-60,106,0.899477
-58,106,0.815644
-56,106,0.676365
-54,106,0.478743
-52,106,0.220316
-50,106,-0.10111
-48,106,-0.487618
-46,106,-0.941306
-44,106,-1.46439
-42,106,-2.05923
-40,106,-2.72834
-38,106,-3.47417
-36,106,-4.29862
-34,106,-5.20211
-32,106,-6.18147
-30,106,-7.22616
-28,106,-8.31135
-26,106,-9.38709
-24,106,-10.3661
-22,106,-11.1233
-20,106,-11.5301
-18,106,-11.5265
-16,106,-11.1644
-14,106,-10.5688
-12,106,-9.86584
-10,106,-9.14493
-8,106,-8.4578
-6,106,-7.83062
-4,106,-7.27505
-2,106,-6.79547
0,106,-6.39298
2,106,-6.06759
4,106,-5.81933
6,106,-5.64877
8,106,-5.55736
10,106,-5.54763
12,106,-5.6233
14,106,-5.78951
16,106,-6.05309
18,106,-6.42294
20,106,-6.91069
22,106,-7.53157
24,106,-8.30567
26,106,-9.25974
28,106,-10.429
30,106,-11.8571
32,106,-13.5845
34,106,-15.5839
36,106,-17.5017
38,106,-18.2304
40,106,-16.9928
42,106,-14.8192
44,106,-12.6718
46,106,-10.8038
48,106,-9.21601
50,106,-7.86197
52,106,-6.69661
54,106,-5.68395
56,106,-4.79655
58,106,-4.01356
60,106,-3.31915
62,106,-2.70124
64,106,-2.15064
66,106,-1.6604
68,106,-1.22524
70,106,-0.841231
72,106,-0.505342
74,106,-0.215156
76,106,0.0314613
78,106,0.236652
80,106,0.402839
82,106,0.532964
84,106,0.630684
86,106,0.700488
88,106,0.747718
90,106,0.778455
92,106,0.799243
94,106,0.816637
96,106,0.836623
98,106,0.863959
100,106,0.901585
102,106,0.950224
104,106,1.00827
106,106,1.07201
108,106,1.13607
110,106,1.19406
112,106,1.23918
114,106,1.26475
116,106,1.2646
118,106,1.23328
120,106,1.16612
122,106,1.05924
124,106,0.909448
126,106,0.71413
128,106,0.471103
130,106,0.178506
132,106,-0.1653
134,106,-0.561798
136,106,-1.01234
138,106,-1.51809
140,106,-2.07993
142,106,-2.69814
144,106,-3.37197
146,106,-4.0988
148,106,-4.87282
150,106,-5.68299
152,106,-6.50999
154,106,-7.32262
156,106,-8.07475
158,106,-8.70647
160,106,-9.15426
162,106,-9.3714
164,106,-9.34881
166,106,-9.11968
168,106,-8.74372
170,106,-8.28472
172,106,-7.79568
174,106,-7.31456
176,106,-6.86607
178,106,-6.46545
180,106,-6.1218
-180,108,-6.29532
-178,108,-6.04001
-176,108,-5.8479
-174,108,-5.72121
-172,108,-5.66209
-170,108,-5.67304
-168,108,-5.75717
-166,108,-5.91842
-164,108,-6.16176
-162,108,-6.49347
-160,108,-6.92139
-158,108,-7.45536
-156,108,-8.10754
-154,108,-8.89281
-152,108,-9.82835
-150,108,-10.9313
-148,108,-12.2095
-146,108,-13.6336
-144,108,-15.0625
-142,108,-16.1186
-140,108,-16.2514
-138,108,-15.3253
-136,108,-13.8179
-134,108,-12.2048
-132,108,-10.6997
-130,108,-9.35973
-128,108,-8.18408
-126,108,-7.15541
-124,108,-6.25406
-122,108,-5.46226
-120,108,-4.76503
-118,108,-4.15015
-116,108,-3.60778
-114,108,-3.1301
-112,108,-2.71094
-110,108,-2.34541
-108,108,-2.02962
-106,108,-1.76031
-104,108,-1.53453
-102,108,-1.3493
-100,108,-1.20129
-98,108,-1.08652
-96,108,-1.00006
-94,108,-0.935939
-92,108,-0.887072
-90,108,-0.845484
-88,108,-0.802763
-86,108,-0.750792
-84,108,-0.682685
-82,108,-0.59376
-80,108,-0.482318
-78,108,-0.350006
-76,108,-0.201656
-74,108,-0.0446502
-72,108,0.111995
-70,108,0.258598
-68,108,0.38563
-66,108,0.484294
-64,108,0.546847
-62,108,0.566701
-60,108,0.538386
-58,108,0.457411
-56,108,0.32009
-54,108,0.123346
-52,108,-0.135476
-50,108,-0.458787
-48,108,-0.848906
-46,108,-1.30819
-44,108,-1.83914
-42,108,-2.44441
-40,108,-3.12679
-38,108,-3.88895
-36,108,-4.73285
-34,108,-5.65856
-32,108,-6.66182
-30,108,-7.72937
-28,108,-8.83082
-26,108,-9.90637
-24,108,-10.855
-22,108,-11.5405
-20,108,-11.8416
-18,108,-11.7274
-16,108,-11.2811
-14,108,-10.6393
-12,108,-9.92194
-10,108,-9.20731
-8,108,-8.53791
-6,108,-7.93386
-4,108,-7.40322
-2,108,-6.94825
0,108,-6.56885
2,108,-6.26433
4,108,-6.03429
6,108,-5.87907
8,108,-5.80001
10,108,-5.79956
12,108,-5.88144
14,108,-6.05074
16,108,-6.31424
18,108,-6.68071
20,108,-7.16152
22,108,-7.7714
24,108,-8.52973
26,108,-9.46205
28,108,-10.6018
30,108,-11.9904
32,108,-13.6674
34,108,-15.6153
36,108,-17.54
38,108,-18.45
40,108,-17.4434
42,108,-15.356
44,108,-13.2101
46,108,-11.3212
48,108,-9.71001
50,108,-8.33523
52,108,-7.15259
54,108,-6.12599
56,108,-5.22758
58,108,-4.4361
60,108,-3.73535
62,108,-3.11289
64,108,-2.55917
66,108,-2.06691
68,108,-1.63058
70,108,-1.24595
72,108,-0.90979
74,108,-0.619507
76,108,-0.372839
78,108,-0.167557
80,108,-0.00118756
82,108,0.129238
84,108,0.227389
86,108,0.297763
88,108,0.345724
90,108,0.377388
92,108,0.399356
94,108,0.418262
96,108,0.440174
98,108,0.469931
100,108,0.510528
102,108,0.562703
104,108,0.624819
106,108,0.693075
108,108,0.761994
110,108,0.825041
112,108,0.875268
114,108,0.905847
116,108,0.910453
118,108,0.883485
120,108,0.820141
122,108,0.716396
124,108,0.56891
126,108,0.374907
128,108,0.132047
130,108,-0.16169
132,108,-0.508096
134,108,-0.90879
136,108,-1.36522
138,108,-1.87858
140,108,-2.44968
142,108,-3.07853
144,108,-3.76385
146,108,-4.50204
148,108,-5.28563
150,108,-6.10097
152,108,-6.92494
154,108,-7.72146
156,108,-8.43951
158,108,-9.01704
160,108,-9.39479
162,108,-9.53803
164,108,-9.45273
166,108,-9.1826
168,108,-8.78947
170,108,-8.33309
172,108,-7.86027
174,108,-7.40333
176,108,-6.98279
178,108,-6.61103
180,108,-6.29532
-180,110,-6.48898
-178,110,-6.26317
-176,110,-6.09764
-174,110,-5.99423
-172,110,-5.95492
-170,110,-5.98221
-168,110,-6.07936
-166,110,-6.25053
-164,110,-6.50108
-162,110,-6.83771
-160,110,-7.26884
-158,110,-7.8049
-156,110,-8.45878
-154,110,-9.24613
-152,110,-10.1851
-150,110,-11.2938
-148,110,-12.5813
-146,110,-14.0186
-144,110,-15.462
-142,110,-16.5224
-140,110,-16.6365
-138,110,-15.6807
-136,110,-14.1545
-134,110,-12.5366
-132,110,-11.0357
-130,110,-9.70506
-128,110,-8.54152
-126,110,-7.52647
-124,110,-6.63936
-122,110,-5.86175
-120,110,-5.17811
-118,110,-4.5757
-116,110,-4.0443
-114,110,-3.57573
-112,110,-3.16361
-110,110,-2.80295
-108,110,-2.48984
-106,110,-2.22113
-104,110,-1.99407
-102,110,-1.80596
-100,110,-1.65381
-98,110,-1.53398
-96,110,-1.44194
-94,110,-1.37207
-92,110,-1.31759
-90,110,-1.27078
-88,110,-1.22337
-86,110,-1.16729
-84,110,-1.09558
-82,110,-1.0034
-80,110,-0.888823
-78,110,-0.75327
-76,110,-0.601384
-74,110,-0.440433
-72,110,-0.279401
-70,110,-0.128013
-68,110,0.00410252
-66,110,0.108016
-64,110,0.175828
-62,110,0.200788
-60,110,0.177256
-58,110,0.100563
-56,110,-0.0331651
-54,110,-0.22721
-52,110,-0.484452
-50,110,-0.807548
-48,110,-1.19909
-46,110,-1.66174
-44,110,-2.19832
-42,110,-2.8118
-40,110,-3.50529
-38,110,-4.28167
-36,110,-5.14291
-34,110,-6.08863
-32,110,-7.11311
-30,110,-8.19977
-28,110,-9.31159
-26,110,-10.3775
-24,110,-11.2822
-22,110,-11.8828
-20,110,-12.0722
-18,110,-11.8539
-16,110,-11.338
-14,110,-10.6652
-12,110,-9.94605
-10,110,-9.24725
-8,110,-8.60296
-6,110,-8.02806
-4,110,-7.52754
-2,110,-7.10188
0,110,-6.74993
2,110,-6.47033
4,110,-6.26228
6,110,-6.1259
8,110,-6.06239
10,110,-6.07413
12,110,-6.16479
14,110,-6.33949
16,110,-6.60491
18,110,-6.96973
20,110,-7.44504
22,110,-8.04514
24,110,-8.78862
26,110,-9.69974
28,110,-10.81
30,110,-12.1582
32,110,-13.7811
34,110,-15.6669
36,110,-17.5682
38,110,-18.615
40,110,-17.8484
42,110,-15.8826
44,110,-13.7598
46,110,-11.8606
48,110,-10.2314
50,110,-8.83848
52,110,-7.63968
54,110,-6.5993
56,110,-5.68939
58,110,-4.88849
60,110,-4.18011
62,110,-3.55153
64,110,-2.99297
66,110,-2.49688
68,110,-2.05746
70,110,-1.6703
72,110,-1.33197
74,110,-1.03972
76,110,-0.791175
78,110,-0.584029
80,110,-0.415755
82,110,-0.283357
84,110,-0.183157
86,110,-0.110653
88,110,-0.0604789
90,110,-0.0265039
92,110,-0.00210154
94,110,0.0194026
96,110,0.0441298
98,110,0.0769739
100,110,0.120979
102,110,0.176913
104,110,0.24314
106,110,0.315835
108,110,0.389462
110,110,0.457408
112,110,0.512627
114,110,0.54818
116,110,0.557624
118,110,0.535225
120,110,0.476044
122,110,0.375902
124,110,0.231297
126,110,0.0392813
128,110,-0.202665
130,110,-0.496743
132,110,-0.844914
134,110,-1.24895
136,110,-1.71038
138,110,-2.23045
140,110,-2.80982
142,110,-3.44821
144,110,-4.14366
146,110,-4.89142
148,110,-5.68207
150,110,-6.49899
152,110,-7.31489
154,110,-8.0887
156,110,-8.76528
158,110,-9.28247
160,110,-9.5882
162,110,-9.66147
164,110,-9.52234
166,110,-9.22204
168,110,-8.82196
170,110,-8.37667
172,110,-7.92684
174,110,-7.49958
176,110,-7.11165
178,110,-6.7729
180,110,-6.48898
-180,112,-6.70202
-178,112,-6.50867
-176,112,-6.37271
-174,112,-6.29559
-172,112,-6.27915
-170,112,-6.32584
-168,112,-6.43904
-166,112,-6.62319
-164,112,-6.88398
-162,112,-7.2286
-160,112,-7.66598
-158,112,-8.20719
-156,112,-8.8658
-154,112,-9.65827
-152,112,-10.6036
-150,112,-11.7211
-148,112,-13.0209
-146,112,-14.4747
-144,112,-15.9358
-142,112,-17.003
-140,112,-17.0979
-138,112,-16.1098
-136,112,-14.5618
-134,112,-12.936
-132,112,-11.4362
-130,112,-10.1112
-128,112,-8.95589
-126,112,-7.95022
-124,112,-7.07289
-122,112,-6.30486
-120,112,-5.63015
-118,112,-5.03566
-116,112,-4.51084
-114,112,-4.04729
-112,112,-3.63847
-110,112,-3.27934
-108,112,-2.96601
-106,112,-2.69546
-104,112,-2.46513
-102,112,-2.27256
-100,112,-2.11504
-98,112,-1.98926
-96,112,-1.891
-94,112,-1.81494
-92,112,-1.75456
-90,112,-1.70235
-88,112,-1.65016
-86,112,-1.58993
-84,112,-1.51462
-82,112,-1.41919
-80,112,-1.30148
-78,112,-1.16263
-76,112,-1.00708
-74,112,-0.84194
-72,112,-0.676124
-70,112,-0.519374
-68,112,-0.381395
-66,112,-0.271237
-64,112,-0.196945
-62,112,-0.165431
-60,112,-0.182509
-58,112,-0.25303
-56,112,-0.381069
-54,112,-0.570125
-52,112,-0.823319
-50,112,-1.14357
-48,112,-1.53378
-46,112,-1.99691
-44,112,-2.53613
-42,112,-3.15477
-40,112,-3.85623
-38,112,-4.6436
-36,112,-5.51885
-34,112,-6.48101
-32,112,-7.52271
-30,112,-8.6236
-28,112,-9.73935
-26,112,-10.7871
-24,112,-11.6389
-22,112,-12.1492
-20,112,-12.2322
-18,112,-11.9248
-16,112,-11.3567
-14,112,-10.6672
-12,112,-9.95598
-10,112,-9.27951
-8,112,-8.66487
-6,112,-8.12268
-4,112,-7.65543
-2,112,-7.26211
0,112,-6.94061
2,112,-6.68898
4,112,-6.50598
6,112,-6.39144
8,112,-6.34639
10,112,-6.37309
12,112,-6.47516
14,112,-6.65766
16,112,-6.92721
18,112,-7.29235
20,112,-7.76389
22,112,-8.35566
24,112,-9.08538
26,112,-9.97595
28,112,-11.0566
30,112,-12.3627
32,112,-13.9269
34,112,-15.7378
36,112,-17.5818
38,112,-18.7076
40,112,-18.1722
42,112,-16.3679
44,112,-14.3002
46,112,-12.4087
48,112,-10.7714
50,112,-9.36589
52,112,-8.15397
54,112,-7.10127
56,112,-6.1803
58,112,-5.36966
60,112,-4.65282
62,112,-4.01696
64,112,-3.45212
66,112,-2.95061
68,112,-2.50648
70,112,-2.11514
72,112,-1.77302
74,112,-1.47725
76,112,-1.22536
78,112,-1.01494
80,112,-0.843417
82,112,-0.707756
84,112,-0.604258
86,112,-0.528407
88,112,-0.474834
90,112,-0.437403
92,112,-0.409476
94,112,-0.384359
96,112,-0.355903
98,112,-0.319178
100,112,-0.271103
102,112,-0.210877
104,112,-0.140114
106,112,-0.062636
108,112,0.0160033
110,112,0.0891533
112,112,0.149708
114,112,0.19065
116,112,0.205436
118,112,0.188218
120,112,0.133917
122,112,0.0382044
124,112,-0.102593
126,112,-0.291607
128,112,-0.531548
130,112,-0.824807
132,112,-1.17353
134,112,-1.57963
136,112,-2.04475
138,112,-2.57012
140,112,-3.15629
142,112,-3.80258
144,112,-4.50628
146,112,-5.26132
148,112,-6.05612
150,112,-6.87083
152,112,-7.67383
154,112,-8.41935
156,112,-9.04928
158,112,-9.50357
160,112,-9.73956
162,112,-9.75034
164,112,-9.56785
166,112,-9.24788
168,112,-8.84955
170,112,-8.42189
172,112,-7.99989
174,112,-7.60608
176,112,-7.25398
178,112,-6.95124
180,112,-6.70202
-180,114,-6.932
-178,114,-6.77316
-176,114,-6.66914
-174,114,-6.62098
-172,114,-6.6303
-170,114,-6.69949
-168,114,-6.83201
-166,114,-7.0325
-164,114,-7.30699
-162,114,-7.66304
-160,114,-8.11008
-158,114,-8.6597
