Phi[deg],Theta[deg],RealizedGainPhi
88,34,2.86444
90,34,2.84714
92,34,2.81941
94,34,2.78204
96,34,2.73594
98,34,2.68211
100,34,2.62161
102,34,2.5555
104,34,2.48489
106,34,2.41085
108,34,2.33443
110,34,2.2566
112,34,2.17827
114,34,2.10027
116,34,2.02333
118,34,1.94806
120,34,1.87497
122,34,1.80446
124,34,1.73681
126,34,1.67222
128,34,1.61076
130,34,1.55241
132,34,1.49707
134,34,1.44456
136,34,1.39464
138,34,1.34699
140,34,1.30126
142,34,1.25706
144,34,1.21396
146,34,1.17153
148,34,1.12934
150,34,1.08695
152,34,1.04397
154,34,1.00001
156,34,0.954773
158,34,0.90799
160,34,0.859484
162,34,0.809159
164,34,0.757019
166,34,0.703171
168,34,0.647834
170,34,0.591339
172,34,0.534133
174,34,0.476774
176,34,0.419924
178,34,0.364339
180,34,0.310857
-180,36,0.362872
-178,36,0.306642
-176,36,0.254
-174,36,0.206039
-172,36,0.163874
-170,36,0.128609
-168,36,0.101317
-166,36,0.0830147
-164,36,0.0746363
-162,36,0.0770144
-160,36,0.090858
-158,36,0.116736
-156,36,0.155061
-154,36,0.206079
-152,36,0.26986
-150,36,0.346289
-148,36,0.435068
-146,36,0.535713
-144,36,0.647559
-142,36,0.769763
-140,36,0.901315
-138,36,1.04105
-136,36,1.18765
-134,36,1.33968
-132,36,1.49559
-130,36,1.65374
-128,36,1.81244
-126,36,1.96993
-124,36,2.12445
-122,36,2.27426
-120,36,2.41765
-118,36,2.55299
-116,36,2.67873
-114,36,2.79347
-112,36,2.89596
-110,36,2.98512
-108,36,3.06008
-106,36,3.12018
-104,36,3.16499
-102,36,3.19433
-100,36,3.20825
-98,36,3.20704
-96,36,3.19121
-94,36,3.16151
-92,36,3.11884
-90,36,3.0643
-88,36,2.99911
-86,36,2.92462
-84,36,2.84224
-82,36,2.75341
-80,36,2.65959
-78,36,2.56221
-76,36,2.46266
-74,36,2.36221
-72,36,2.26206
-70,36,2.16326
-68,36,2.06675
-66,36,1.9733
-64,36,1.88355
-62,36,1.79797
-60,36,1.71691
-58,36,1.64058
-56,36,1.56905
-54,36,1.50229
-52,36,1.44018
-50,36,1.3825
-48,36,1.32896
-46,36,1.27923
-44,36,1.2329
-42,36,1.18955
-40,36,1.14871
-38,36,1.10992
-36,36,1.07269
-34,36,1.03651
-32,36,1.00092
-30,36,0.965436
-28,36,0.929607
-26,36,0.893019
-24,36,0.8553
-22,36,0.816128
-20,36,0.775251
-18,36,0.732491
-16,36,0.687754
-14,36,0.641045
-12,36,0.592467
-10,36,0.542232
-8,36,0.490659
-6,36,0.438176
-4,36,0.385312
-2,36,0.332694
0,36,0.281035
2,36,0.231123
4,36,0.183801
6,36,0.139957
8,36,0.100498
10,36,0.0663388
12,36,0.0383761
14,36,0.017473
16,36,0.0044404
18,36,1.92582e-05
20,36,0.00486605
22,36,0.019539
24,36,0.0444865
26,36,0.0800378
28,36,0.126396
30,36,0.18363
32,36,0.251676
34,36,0.330329
36,36,0.419248
38,36,0.517952
40,36,0.625829
42,36,0.742131
44,36,0.865988
46,36,0.99641
48,36,1.13229
50,36,1.27244
52,36,1.41556
54,36,1.56029
56,36,1.70521
58,36,1.84887
60,36,1.98978
62,36,2.12649
64,36,2.25755
66,36,2.38156
68,36,2.49724
70,36,2.60336
72,36,2.69885
74,36,2.78278
76,36,2.8544
78,36,2.91312
80,36,2.95855
82,36,2.99053
84,36,3.00908
86,36,3.01442
88,36,3.00697
90,36,2.98734
92,36,2.95629
94,36,2.91473
96,36,2.86371
98,36,2.80433
100,36,2.73779
102,36,2.66531
104,36,2.58813
106,36,2.50746
108,36,2.42448
110,36,2.34028
112,36,2.25589
114,36,2.17223
116,36,2.0901
118,36,2.01019
120,36,1.93307
122,36,1.85916
124,36,1.78878
126,36,1.72211
128,36,1.65923
130,36,1.60011
132,36,1.54461
134,36,1.49253
136,36,1.44356
138,36,1.39734
140,36,1.35345
142,36,1.31143
144,36,1.27078
146,36,1.23097
148,36,1.19149
150,36,1.15182
152,36,1.11144
154,36,1.0699
156,36,1.02679
158,36,0.981759
160,36,0.934536
162,36,0.884952
164,36,0.832943
166,36,0.778563
168,36,0.72199
170,36,0.663536
172,36,0.603641
174,36,0.542877
176,36,0.481939
178,36,0.421634
180,36,0.362872
-180,38,0.418786
-178,38,0.35706
-176,38,0.298465
-174,38,0.244205
-172,38,0.195513
-170,38,0.15362
-168,38,0.119733
-166,38,0.0950026
-164,38,0.0804982
-162,38,0.0771833
-160,38,0.0858922
-158,38,0.10731
-156,38,0.141956
-154,38,0.190168
-152,38,0.252095
-150,38,0.327685
-148,38,0.416686
-146,38,0.518641
-144,38,0.632894
-142,38,0.758592
-140,38,0.894694
-138,38,1.03999
-136,38,1.19309
-134,38,1.35247
-132,38,1.51649
-130,38,1.68338
-128,38,1.8513
-126,38,2.01837
-124,38,2.18267
-122,38,2.34228
-120,38,2.49533
-118,38,2.64001
-116,38,2.77462
-114,38,2.8976
-112,38,3.00755
-110,38,3.10325
-108,38,3.18373
-106,38,3.24823
-104,38,3.29626
-102,38,3.32759
-100,38,3.34225
-98,38,3.34056
-96,38,3.32306
-94,38,3.29054
-92,38,3.24402
-90,38,3.1847
-88,38,3.11392
-86,38,3.03316
-84,38,2.94399
-82,38,2.84801
-80,38,2.74682
-78,38,2.64201
-76,38,2.53511
-74,38,2.42753
-72,38,2.32059
-70,38,2.21545
-68,38,2.11314
-66,38,2.0145
-64,38,1.92024
-62,38,1.83086
-60,38,1.74674
-58,38,1.66808
-56,38,1.59498
-54,38,1.52738
-52,38,1.46513
-50,38,1.40798
-48,38,1.35561
-46,38,1.30762
-44,38,1.26356
-42,38,1.22295
-40,38,1.18527
-38,38,1.14996
-36,38,1.11647
-34,38,1.08422
-32,38,1.05264
-30,38,1.02116
-28,38,0.989247
-26,38,0.95638
-24,38,0.922091
-22,38,0.885963
-20,38,0.847651
-18,38,0.806892
-16,38,0.763518
-14,38,0.717466
-12,38,0.668792
-10,38,0.617671
-8,38,0.564405
-6,38,0.509424
-4,38,0.453276
-2,38,0.396628
0,38,0.34025
2,38,0.285001
4,38,0.231816
6,38,0.181682
8,38,0.135621
10,38,0.094667
12,38,0.0598442
14,38,0.0321451
16,38,0.0125096
18,38,0.00180634
20,38,0.000814204
22,38,0.0102073
24,38,0.0305412
26,38,0.0622424
28,38,0.105599
30,38,0.160753
32,38,0.227698
34,38,0.306275
36,38,0.39617
38,38,0.496917
40,38,0.607898
42,38,0.728347
44,38,0.857355
46,38,0.993876
48,38,1.13674
50,38,1.28465
52,38,1.43623
54,38,1.58998
56,38,1.74435
58,38,1.89775
60,38,2.04854
62,38,2.1951
64,38,2.33582
66,38,2.46916
68,38,2.59365
70,38,2.70794
72,38,2.8108
74,38,2.9012
76,38,2.97827
78,38,3.04135
80,38,3.09
82,38,3.12402
84,38,3.14342
86,38,3.14845
88,38,3.13958
90,38,3.11747
92,38,3.08299
94,38,3.03715
96,38,2.98111
98,38,2.91612
100,38,2.84351
102,38,2.76466
104,38,2.68092
106,38,2.59367
108,38,2.5042
110,38,2.41373
112,38,2.3234
114,38,2.23422
116,38,2.14707
118,38,2.06271
120,38,1.98175
122,38,1.90466
124,38,1.83176
126,38,1.76326
128,38,1.69922
130,38,1.63959
132,38,1.58423
134,38,1.53286
136,38,1.48516
138,38,1.44071
140,38,1.39902
142,38,1.35956
144,38,1.32177
146,38,1.28503
148,38,1.24873
150,38,1.21227
152,38,1.17504
154,38,1.13649
156,38,1.0961
158,38,1.05343
160,38,1.00812
162,38,0.95991
164,38,0.90867
166,38,0.854388
168,38,0.797195
170,38,0.737371
172,38,0.675341
174,38,0.611685
176,38,0.547119
178,38,0.482496
180,38,0.418786
-180,40,0.47747
-178,40,0.410633
-176,40,0.346402
-174,40,0.286082
-172,40,0.231018
-170,40,0.182566
-168,40,0.14206
-166,40,0.110787
-164,40,0.0899486
-162,40,0.0806426
-160,40,0.0838312
-158,40,0.10032
-156,40,0.130741
-154,40,0.175531
-152,40,0.234925
-150,40,0.308943
-148,40,0.397388
-146,40,0.499839
-144,40,0.61566
-142,40,0.743995
-140,40,0.883786
-138,40,1.03378
-136,40,1.19253
-134,40,1.35843
-132,40,1.52974
-130,40,1.70459
-128,40,1.881
-126,40,2.05694
-124,40,2.23035
-122,40,2.39914
-120,40,2.56127
-118,40,2.71477
-116,40,2.85778
-114,40,2.98857
-112,40,3.10559
-110,40,3.20751
-108,40,3.29323
-106,40,3.36191
-104,40,3.41297
-102,40,3.44616
-100,40,3.4615
-98,40,3.45928
-96,40,3.44012
-94,40,3.40487
-92,40,3.35462
-90,40,3.29067
-88,40,3.2145
-86,40,3.12772
-84,40,3.03203
-82,40,2.92919
-80,40,2.82097
-78,40,2.70908
-76,40,2.59519
-74,40,2.48086
-72,40,2.36751
-70,40,2.25642
-68,40,2.14869
-66,40,2.04524
-64,40,1.94682
-62,40,1.854
-60,40,1.76715
-58,40,1.68651
-56,40,1.61215
-54,40,1.54401
-52,40,1.48191
-50,40,1.42558
-48,40,1.37465
-46,40,1.32868
-44,40,1.28719
-42,40,1.24962
-40,40,1.2154
-38,40,1.1839
-36,40,1.15451
-34,40,1.12656
-32,40,1.09939
-30,40,1.07237
-28,40,1.04484
-26,40,1.0162
-24,40,0.985868
-22,40,0.953339
-20,40,0.918167
-18,40,0.879997
-16,40,0.83858
-14,40,0.793781
-12,40,0.745598
-10,40,0.694163
-8,40,0.639754
-6,40,0.582792
-4,40,0.52384
-2,40,0.463594
0,40,0.402873
2,40,0.342607
4,40,0.283811
6,40,0.227571
8,40,0.17502
10,40,0.127309
12,40,0.0855886
14,40,0.0509804
16,40,0.0245557
18,40,0.00731261
20,40,0.000156105
22,40,0.00388043
24,40,0.0191536
26,40,0.0465045
28,40,0.0863127
30,40,0.1388
32,40,0.204026
34,40,0.281881
36,40,0.372088
38,40,0.4742
40,40,0.587602
42,40,0.711514
44,40,0.844995
46,40,0.98695
48,40,1.13614
50,40,1.29119
52,40,1.4506
54,40,1.61278
56,40,1.77604
58,40,1.93864
60,40,2.0988
62,40,2.25472
64,40,2.40464
66,40,2.54686
68,40,2.67975
70,40,2.8018
72,40,2.91167
74,40,3.00819
76,40,3.09039
78,40,3.15754
80,40,3.20914
82,40,3.24496
84,40,3.26501
86,40,3.26957
88,40,3.25914
90,40,3.23447
92,40,3.1965
94,40,3.14637
96,40,3.08535
98,40,3.01482
100,40,2.93626
102,40,2.85117
104,40,2.76106
106,40,2.66744
108,40,2.57171
110,40,2.47523
112,40,2.37924
114,40,2.28483
116,40,2.19296
118,40,2.10445
120,40,2.01996
122,40,1.93999
124,40,1.86488
126,40,1.79484
128,40,1.72993
130,40,1.67009
132,40,1.61513
134,40,1.56477
136,40,1.51863
138,40,1.47623
140,40,1.43705
142,40,1.40048
144,40,1.36588
146,40,1.33257
148,40,1.29986
150,40,1.26704
152,40,1.23342
154,40,1.19835
156,40,1.1612
158,40,1.12145
160,40,1.07863
162,40,1.03241
164,40,0.982566
166,40,0.929016
168,40,0.871838
170,40,0.811271
172,40,0.747719
174,40,0.681755
176,40,0.614113
178,40,0.545677
180,40,0.47747
-180,42,0.537656
-178,42,0.466216
-176,42,0.396796
-174,42,0.330791
-172,42,0.269651
-170,42,0.214849
-168,42,0.167842
-166,42,0.130045
-164,42,0.102794
-162,42,0.0873165
-160,42,0.0847044
-158,42,0.0958874
-156,42,0.121612
-154,42,0.162422
-152,42,0.218645
-150,42,0.290381
-148,42,0.377496
-146,42,0.479616
-144,42,0.596133
-142,42,0.726202
-140,42,0.868751
-138,42,1.02249
-136,42,1.18594
-134,42,1.35742
-132,42,1.53509
-130,42,1.71697
-128,42,1.90098
-126,42,2.08493
-124,42,2.2666
-122,42,2.44377
-120,42,2.61424
-118,42,2.77585
-116,42,2.9266
-114,42,3.06459
-112,42,3.18815
-110,42,3.2958
-108,42,3.38633
-106,42,3.45882
-104,42,3.51264
-102,42,3.54747
-100,42,3.56333
-98,42,3.56054
-96,42,3.53973
-94,42,3.50182
-92,42,3.44799
-90,42,3.37965
-88,42,3.29838
-86,42,3.20593
-84,42,3.10413
-82,42,2.99489
-80,42,2.88011
-78,42,2.76165
-76,42,2.6413
-74,42,2.52075
-72,42,2.40153
-70,42,2.28501
-68,42,2.17237
-66,42,2.06461
-64,42,1.96252
-62,42,1.86669
-60,42,1.77754
-58,42,1.69529
-56,42,1.62002
-54,42,1.55165
-52,42,1.49
-50,42,1.43475
-48,42,1.38551
-46,42,1.3418
-44,42,1.30309
-42,42,1.26879
-40,42,1.23825
-38,42,1.21081
-36,42,1.18576
-34,42,1.16238
-32,42,1.13995
-30,42,1.1177
-28,42,1.09493
-26,42,1.07091
-24,42,1.04498
-22,42,1.01652
-20,42,0.98499
-18,42,0.949942
-16,42,0.911039
-14,42,0.86807
-12,42,0.820965
-10,42,0.76981
-8,42,0.714847
-6,42,0.656483
-4,42,0.595284
-2,42,0.531968
0,42,0.467397
2,42,0.402558
4,42,0.338543
6,42,0.276529
8,42,0.21775
10,42,0.163473
12,42,0.114969
14,42,0.0734869
16,42,0.040228
18,42,0.0163197
20,42,0.00279438
22,42,0.000568807
24,42,0.0104268
26,42,0.0330043
28,42,0.0687777
30,42,0.118054
32,42,0.180963
34,42,0.257455
36,42,0.347295
38,42,0.450061
40,42,0.565148
42,42,0.691768
44,42,0.828955
46,42,0.975568
48,42,1.13031
50,42,1.29172
52,42,1.4582
54,42,1.62805
56,42,1.79946
58,42,1.97053
60,42,2.13933
62,42,2.30393
64,42,2.46239
66,42,2.61285
68,42,2.75352
70,42,2.88277
72,42,2.9991
74,42,3.10123
76,42,3.18811
78,42,3.25892
80,42,3.31312
82,42,3.35045
84,42,3.37091
86,42,3.37482
88,42,3.36273
90,42,3.33546
92,42,3.29404
94,42,3.23971
96,42,3.17386
98,42,3.09801
100,42,3.01376
102,42,2.92275
104,42,2.82662
106,42,2.72701
108,42,2.62544
110,42,2.52338
112,42,2.42216
114,42,2.32296
116,42,2.22681
118,42,2.13458
120,42,2.04697
122,42,1.96451
124,42,1.88756
126,42,1.81633
128,42,1.75087
130,42,1.69111
132,42,1.63684
134,42,1.58774
136,42,1.5434
138,42,1.50331
140,42,1.46687
142,42,1.43343
144,42,1.40229
146,42,1.3727
148,42,1.34387
150,42,1.31502
152,42,1.28538
154,42,1.25418
156,42,1.22072
158,42,1.18437
160,42,1.14457
162,42,1.10088
164,42,1.05301
166,42,1.00081
168,42,0.944275
170,42,0.88361
172,42,0.819184
174,42,0.751553
176,42,0.681457
178,42,0.609803
180,42,0.537656
-180,44,0.597982
-178,44,0.522552
-176,44,0.448507
-174,44,0.377323
-172,44,0.310543
-170,44,0.249742
-168,44,0.196494
-166,44,0.152335
-164,44,0.118726
-162,44,0.0970244
-160,44,0.088449
-158,44,0.0940538
-156,44,0.114703
-154,44,0.151052
-152,44,0.203526
-150,44,0.272313
-148,44,0.357351
-146,44,0.458322
-144,44,0.574655
-142,44,0.705525
-140,44,0.849862
-138,44,1.00636
-136,44,1.17348
-134,44,1.34949
-132,44,1.53248
-130,44,1.72036
-128,44,1.91092
-126,44,2.10187
-124,44,2.29083
-122,44,2.47543
-120,44,2.6533
-118,44,2.82216
-116,44,2.97981
-114,44,3.12424
-112,44,3.25361
-110,44,3.36635
-108,44,3.46113
-106,44,3.53695
-104,44,3.59312
-102,44,3.6293
-100,44,3.64548
-98,44,3.642
-96,44,3.61955
-94,44,3.57908
-92,44,3.52187
-90,44,3.44942
-88,44,3.36343
-86,44,3.26576
-84,44,3.15838
-82,44,3.04332
-80,44,2.92261
-78,44,2.79823
-76,44,2.67211
-74,44,2.54603
-72,44,2.42162
-70,44,2.30034
-68,44,2.18344
-66,44,2.07198
-64,44,1.96678
-62,44,1.86848
-60,44,1.77749
-58,44,1.69407
-56,44,1.61827
-54,44,1.55002
-52,44,1.48911
-50,44,1.43519
-48,44,1.38785
-46,44,1.34659
-44,44,1.31082
-42,44,1.27992
-40,44,1.2532
-38,44,1.22995
-36,44,1.2094
-34,44,1.19076
-32,44,1.17323
-30,44,1.15599
-28,44,1.13821
-26,44,1.11911
-24,44,1.0979
-22,44,1.07388
-20,44,1.04641
-18,44,1.01494
-16,44,0.97905
-14,44,0.938444
-12,44,0.892985
-10,44,0.842702
-8,44,0.787796
-6,44,0.728651
-4,44,0.665826
-2,44,0.600052
0,44,0.532223
2,44,0.463373
4,44,0.39466
6,44,0.327341
8,44,0.262745
10,44,0.202244
12,44,0.147224
14,44,0.0990553
16,44,0.0590642
18,44,0.0285052
20,44,0.00853699
22,44,0.000199165
24,44,0.00439303
26,44,0.0218646
28,44,0.0531909
30,44,0.0987687
32,44,0.158806
34,44,0.233315
36,44,0.32211
38,44,0.424803
40,44,0.540803
42,44,0.669323
44,44,0.809374
46,44,0.959781
48,44,1.11918
50,44,1.28605
52,44,1.4587
54,44,1.63531
56,44,1.81394
58,44,1.99257
60,44,2.16913
62,44,2.34152
64,44,2.50766
66,44,2.66552
68,44,2.81318
70,44,2.94886
72,44,3.07095
74,44,3.17805
76,44,3.26902
78,44,3.34297
80,44,3.39933
82,44,3.43781
84,44,3.45844
86,44,3.46153
88,44,3.44771
90,44,3.41785
92,44,3.3731
94,44,3.31477
96,44,3.24438
98,44,3.16357
100,44,3.07405
102,44,2.9776
104,44,2.87599
106,44,2.77095
108,44,2.66413
110,44,2.55708
112,44,2.45123
114,44,2.34782
116,44,2.24795
118,44,2.15255
120,44,2.06233
122,44,1.97785
124,44,1.89949
126,44,1.82745
128,44,1.7618
130,44,1.70243
132,44,1.64912
134,44,1.60152
136,44,1.5592
138,44,1.52159
140,44,1.48807
142,44,1.45794
144,44,1.43042
146,44,1.40472
148,44,1.37997
150,44,1.35532
152,44,1.3299
154,44,1.30287
156,44,1.27344
158,44,1.24086
160,44,1.2045
162,44,1.16383
164,44,1.11846
166,44,1.06817
168,44,1.01289
170,44,0.952761
172,44,0.88812
174,44,0.819498
176,44,0.747625
178,44,0.673422
180,44,0.597982
-180,46,0.657036
-178,46,0.578316
-176,46,0.500316
-174,46,0.424576
-172,46,0.352717
-170,46,0.286404
-168,46,0.227315
-166,46,0.177095
-164,46,0.137323
-162,46,0.109479
-160,46,0.0949044
-158,46,0.094776
-156,46,0.110077
-154,46,0.141575
-152,46,0.189801
-150,46,0.255034
-148,46,0.337294
-146,46,0.436327
-144,46,0.551611
-142,46,0.682349
-140,46,0.827481
-138,46,0.985688
-136,46,1.15541
-134,46,1.33485
-132,46,1.52203
-130,46,1.71478
-128,46,1.91077
-126,46,2.10758
-124,46,2.30271
-122,46,2.49364
-120,46,2.67786
-118,46,2.85292
-116,46,3.0165
-114,46,3.16643
-112,46,3.30076
-110,46,3.4178
-108,46,3.51613
-106,46,3.59468
-104,46,3.6527
-102,46,3.68984
-100,46,3.70607
-98,46,3.70177
-96,46,3.67765
-94,46,3.63474
-92,46,3.57438
-90,46,3.49817
-88,46,3.40792
-86,46,3.30559
-84,46,3.19326
-82,46,3.07309
-80,46,2.9472
-78,46,2.81772
-76,46,2.68664
-74,46,2.55586
-72,46,2.42708
-70,46,2.30183
-68,46,2.18144
-66,46,2.06698
-64,46,1.95934
-62,46,1.85917
-60,46,1.7669
-58,46,1.68277
-56,46,1.60686
-54,46,1.53907
-52,46,1.47917
-50,46,1.42682
-48,46,1.38156
-46,46,1.34287
-44,46,1.31014
-42,46,1.28272
-40,46,1.25987
-38,46,1.24085
-36,46,1.22483
-34,46,1.21098
-32,46,1.19842
-30,46,1.18626
-28,46,1.17361
-26,46,1.15958
-24,46,1.14331
-22,46,1.12399
-20,46,1.10088
-18,46,1.07336
-16,46,1.0409
-14,46,1.00314
-12,46,0.959851
-10,46,0.91101
-8,46,0.856772
-6,46,0.797487
-4,46,0.733699
-2,46,0.666143
0,46,0.595728
2,46,0.523527
4,46,0.450751
6,46,0.378725
8,46,0.308859
10,46,0.24262
12,46,0.1815
14,46,0.12698
16,46,0.0805052
18,46,0.0434523
20,46,0.0171021
22,46,0.0026155
24,46,0.00101087
26,46,0.0131456
28,46,0.0396998
30,46,0.0811637
32,46,0.137827
34,46,0.209772
36,46,0.296866
38,46,0.39876
40,46,0.514887
42,46,0.644461
44,46,0.786483
46,46,0.939744
48,46,1.10283
50,46,1.27415
52,46,1.45193
54,46,1.63424
56,46,1.81904
58,46,2.00416
60,46,2.18741
62,46,2.36653
64,46,2.5393
66,46,2.70355
68,46,2.85723
70,46,2.99842
72,46,3.1254
74,46,3.23667
76,46,3.33102
78,46,3.40751
80,46,3.46552
82,46,3.50475
84,46,3.52525
86,46,3.52737
88,46,3.51178
90,46,3.47943
92,46,3.43154
94,46,3.36953
96,46,3.29502
98,46,3.20974
100,46,3.11555
102,46,3.01431
104,46,2.9079
106,46,2.79816
108,46,2.68683
110,46,2.57555
112,46,2.46581
114,46,2.35892
116,46,2.25602
118,46,2.15809
120,46,2.06586
122,46,1.97991
124,46,1.90063
126,46,1.82822
128,46,1.76273
130,46,1.70407
132,46,1.65197
134,46,1.60609
136,46,1.56595
138,46,1.53096
140,46,1.50047
142,46,1.47372
144,46,1.44991
146,46,1.42817
148,46,1.40759
150,46,1.38724
152,46,1.36619
154,46,1.34351
156,46,1.31831
158,46,1.28979
160,46,1.25719
162,46,1.21992
164,46,1.1775
166,46,1.12961
168,46,1.07614
170,46,1.01716
172,46,0.952954
174,46,0.884024
176,46,0.811084
178,46,0.735051
180,46,0.657036
-180,48,0.71341
-178,48,0.632167
-176,48,0.550966
-174,48,0.471391
-172,48,0.395126
-170,48,0.323911
-168,48,0.259509
-166,48,0.203664
-164,48,0.158061
-162,48,0.12429
-160,48,0.103811
-158,48,0.0979185
-156,48,0.107713
-154,48,0.134076
-152,48,0.177646
-150,48,0.238802
-148,48,0.317648
-146,48,0.414005
-144,48,0.527408
-142,48,0.657101
-140,48,0.802041
-138,48,0.960911
-136,48,1.13213
-134,48,1.31386
-132,48,1.50405
-130,48,1.70045
-128,48,1.90065
-126,48,2.1021
-124,48,2.30218
-122,48,2.49823
-120,48,2.6876
-118,48,2.86771
-116,48,3.03609
-114,48,3.19047
-112,48,3.32877
-110,48,3.4492
-108,48,3.55026
-106,48,3.63083
-104,48,3.69012
-102,48,3.72775
-100,48,3.74372
-98,48,3.73842
-96,48,3.7126
-94,48,3.66736
-92,48,3.60412
-90,48,3.52456
-88,48,3.43057
-86,48,3.32421
-84,48,3.20769
-82,48,3.08322
-80,48,2.95305
-78,48,2.81937
-76,48,2.68429
-74,48,2.54975
-72,48,2.41753
-70,48,2.28923
-68,48,2.16619
-66,48,2.04956
-64,48,1.94022
-62,48,1.83884
-60,48,1.74587
-58,48,1.66156
-56,48,1.58596
-54,48,1.51898
-52,48,1.46038
-50,48,1.4098
-48,48,1.36676
-46,48,1.33073
-44,48,1.30108
-42,48,1.27713
-40,48,1.25812
-38,48,1.24327
-36,48,1.23172
-34,48,1.22259
-32,48,1.21495
-30,48,1.20785
-28,48,1.20032
-26,48,1.1914
-24,48,1.18014
-22,48,1.16566
-20,48,1.14713
-18,48,1.12381
-16,48,1.09512
-14,48,1.06059
-12,48,1.01994
-10,48,0.973071
-8,48,0.920088
-6,48,0.861303
-4,48,0.797234
-2,48,0.728606
0,48,0.656338
2,48,0.581523
4,48,0.505411
6,48,0.429382
8,48,0.354913
10,48,0.283551
12,48,0.21688
14,48,0.156484
16,48,0.103915
18,48,0.0606632
20,48,0.0281267
22,48,0.00758286
24,48,0.00016492
26,48,0.0068409
28,48,0.0283952
30,48,0.0654138
32,48,0.118272
34,48,0.187124
36,48,0.271898
38,48,0.372288
40,48,0.487756
42,48,0.617527
44,48,0.760594
46,48,0.915721
48,48,1.08145
50,48,1.25613
52,48,1.43791
54,48,1.62475
56,48,1.81452
58,48,2.00492
60,48,2.19363
62,48,2.37826
64,48,2.55647
66,48,2.72594
68,48,2.8845
70,48,3.03013
72,48,3.16099
74,48,3.27552
76,48,3.37244
78,48,3.45076
80,48,3.50984
82,48,3.5494
84,48,3.56948
86,48,3.57048
88,48,3.55312
90,48,3.51843
92,48,3.46769
94,48,3.40241
96,48,3.32431
98,48,3.23522
100,48,3.13707
102,48,3.03184
104,48,2.92148
106,48,2.80792
108,48,2.69298
110,48,2.57835
112,48,2.46559
114,48,2.35605
116,48,2.25093
118,48,2.1512
120,48,2.05764
122,48,1.97083
124,48,1.89116
126,48,1.81884
128,48,1.75391
130,48,1.69625
132,48,1.64563
134,48,1.60164
136,48,1.5638
138,48,1.53152
140,48,1.50408
142,48,1.48073
144,48,1.46062
146,48,1.44282
148,48,1.4264
150,48,1.41035
152,48,1.39369
154,48,1.37541
156,48,1.35455
158,48,1.33023
160,48,1.30162
162,48,1.26802
164,48,1.22889
166,48,1.18383
168,48,1.13265
170,48,1.07537
172,48,1.01221
174,48,0.943646
176,48,0.870352
178,48,0.793237
180,48,0.71341
-180,50,0.765766
-178,50,0.682806
-176,50,0.599213
-174,50,0.5166
-172,50,0.436692
-170,50,0.361287
-168,50,0.292216
-166,50,0.231303
-164,50,0.180326
-162,50,0.140974
-160,50,0.114815
-158,50,0.103254
-156,50,0.107505
-154,50,0.128563
-152,50,0.167174
-150,50,0.223821
-148,50,0.298699
-146,50,0.391713
-144,50,0.50246
-142,50,0.630234
-140,50,0.774023
-138,50,0.932519
-136,50,1.10413
-134,50,1.28698
-132,50,1.47898
-130,50,1.67779
-128,50,1.88092
-126,50,2.08571
-124,50,2.28943
-122,50,2.4893
-120,50,2.68253
-118,50,2.86642
-116,50,3.0384
-114,50,3.19605
-112,50,3.33722
-110,50,3.46003
-108,50,3.56292
-106,50,3.64471
-104,50,3.70461
-102,50,3.74222
-100,50,3.75757
-98,50,3.75106
-96,50,3.72352
-94,50,3.67609
-92,50,3.61026
-90,50,3.52778
-88,50,3.43064
-86,50,3.32099
-84,50,3.20108
-82,50,3.07323
-80,50,2.93975
-78,50,2.80291
-76,50,2.66486
-74,50,2.52761
-72,50,2.39299
-70,50,2.26262
-68,50,2.13789
-66,50,2.01994
-64,50,1.9097
-62,50,1.80783
-60,50,1.71479
-58,50,1.63083
-56,50,1.55599
-54,50,1.49018
-52,50,1.43315
-50,50,1.38451
-48,50,1.34381
-46,50,1.31049
-44,50,1.2839
-42,50,1.26335
-40,50,1.24807
-38,50,1.23726
-36,50,1.23002
-34,50,1.22545
-32,50,1.22256
-30,50,1.22037
-28,50,1.21784
-26,50,1.21394
-24,50,1.20767
-22,50,1.19804
-20,50,1.18415
-18,50,1.1652
-16,50,1.1405
-14,50,1.10952
-12,50,1.07189
-10,50,1.02746
-8,50,0.97628
-6,50,0.918606
-4,50,0.854929
-2,50,0.785955
0,50,0.712595
2,50,0.635951
4,50,0.557298
6,50,0.478051
8,50,0.39974
10,50,0.323978
12,50,0.252424
14,50,0.186749
16,50,0.128602
18,50,0.0795771
20,50,0.0411786
22,50,0.0147945
24,50,0.00166858
26,50,0.00287689
28,50,0.0193072
30,50,0.051642
32,50,0.100344
34,50,0.165643
36,50,0.247531
38,50,0.345752
40,50,0.4598
42,50,0.588915
44,50,0.73209
46,50,0.888068
48,50,1.05536
50,50,1.23225
52,50,1.41681
54,50,1.60693
56,50,1.80037
58,50,1.99473
60,50,2.18755
62,50,2.37636
64,50,2.55866
66,50,2.73205
68,50,2.89423
70,50,3.04309
72,50,3.17673
74,50,3.2935
76,50,3.39209
78,50,3.47147
80,50,3.53101
82,50,3.57043
84,50,3.58979
86,50,3.58955
88,50,3.57047
90,50,3.53363
92,50,3.48041
94,50,3.41238
96,50,3.33132
98,50,3.23917
100,50,3.13792
102,50,3.02961
104,50,2.91628
106,50,2.79991
108,50,2.68236
110,50,2.56539
112,50,2.45058
114,50,2.33934
116,50,2.23285
118,50,2.13214
